	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035651_Torulaspora_microellipsoides
3629	OG0003629	YOL058W	genemark-flattened_line_3-processed-gene-1.20-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.20&CDS=1-1254
3630	OG0003630	YOL060C	genemark-flattened_line_3-processed-gene-1.44-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.44&CDS=1-2091
3631	OG0003631	YOL061W	genemark-flattened_line_3-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.18&CDS=1-1380
3632	OG0003632	YOL063C	genemark-flattened_line_3-processed-gene-1.16-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.16&CDS=1-2700
3633	OG0003633	YOL064C	genemark-flattened_line_3-processed-gene-1.40-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.40&CDS=1-1089
3634	OG0003634	YOL065C	genemark-flattened_line_3-processed-gene-1.38-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.38&CDS=1-1107
3635	OG0003635	YOL066C	genemark-flattened_line_3-processed-gene-1.37-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.37&CDS=1-1800
3636	OG0003636	YOL067C	genemark-flattened_line_3-processed-gene-1.35-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.35&CDS=1-609
3637	OG0003637	YOL068C	genemark-flattened_line_3-processed-gene-1.34-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.34&CDS=1-1743
3638	OG0003638	YOL069W	genemark-flattened_line_3-processed-gene-1.13-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.13&CDS=1-1386
3639	OG0003639	YOL070C	genemark-flattened_line_3-processed-gene-1.31-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.31&CDS=1-1638
3640	OG0003640	YOL072W	genemark-flattened_line_3-processed-gene-1.10-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.10&CDS=1-1428
3641	OG0003641	YOL073C	genemark-flattened_line_3-processed-gene-1.27-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.27&CDS=1-885
3642	OG0003642	YOL075C	genemark-flattened_line_3-processed-gene-1.26-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.26&CDS=1-3795
3643	OG0003643	YOL076W	augustus_masked-flattened_line_3-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-1.103&CDS=1-3720
3644	OG0003644	YOL077C	genemark-flattened_line_3-processed-gene-1.24-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.24&CDS=1-888
3645	OG0003645	YOL077W-A	snap_masked-flattened_line_3-processed-gene-1.51-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.51&CDS=1-207
3646	OG0003646	YOL078W	snap_masked-flattened_line_3-processed-gene-1.49-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.49&CDS=1-3393
3647	OG0003647	YOL080C	genemark-flattened_line_3-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.2&CDS=1-867
3648	OG0003648	YOL081W	genemark-flattened_line_3-processed-gene-1.0-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-1.0&CDS=1-8973
3649	OG0003649	YOL084W	genemark-flattened_line_3-processed-gene-0.121-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.121&CDS=1-2976
3650	OG0003650	YOL086W-A	genemark-flattened_line_3-processed-gene-0.120-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.120&CDS=1-303
3651	OG0003651	YOL087C	snap_masked-flattened_line_3-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-0.95&CDS=1-2979
3652	OG0003652	YOL088C	genemark-flattened_line_3-processed-gene-0.142-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.142&CDS=1-840
3653	OG0003653	YOL089C	augustus_masked-flattened_line_3-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-0.37&CDS=1-3153
3654	OG0003654	YOL090W	genemark-flattened_line_3-processed-gene-0.114-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.114&CDS=1-2871
3655	OG0003655	YOL091W	augustus_masked-flattened_line_3-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-0.14&CDS=1-2241
3656	OG0003656	YOL092W	genemark-flattened_line_3-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.112&CDS=1-900
3657	OG0003657	YOL093W	genemark-flattened_line_3-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.111&CDS=1-888
3658	OG0003658	YOL094C	genemark-flattened_line_3-processed-gene-0.140-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.140&CDS=1-963
3659	OG0003659	YOL096C	genemark-flattened_line_3-processed-gene-0.137-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.137&CDS=1-933
3660	OG0003660	YOL097C	genemark-flattened_line_3-processed-gene-0.136-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.136&CDS=1-1308
3661	OG0003661	YOL098C	genemark-flattened_line_3-processed-gene-0.134-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.134&CDS=1-3111
3662	OG0003662	YOL100W	genemark-flattened_line_3-processed-gene-0.106-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.106&CDS=1-3279
3663	OG0003663	YOL102C	genemark-flattened_line_3-processed-gene-0.130-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.130&CDS=1-714
3664	OG0003664	YOL104C	augustus_masked-flattened_line_3-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-0.27&CDS=1-1056
3665	OG0003665	YOL107W	genemark-flattened_line_3-processed-gene-0.99-mRNA-1_1&gene=genemark-flattened_line_3-processed-gene-0.99&CDS=1-996
3666	OG0003666	YOL108C	genemark-flattened_line_42-processed-gene-0.41-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.41&CDS=1-417
3667	OG0003667	YOL111C	genemark-flattened_line_42-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.2&CDS=1-603
3668	OG0003668	YOL114C	genemark-flattened_line_42-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.5&CDS=1-537
3669	OG0003669	YOL115W	genemark-flattened_line_42-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.52&CDS=1-2070
3670	OG0003670	YOL116W	genemark-flattened_line_42-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.53&CDS=1-1182
3671	OG0003671	YOL117W	snap_masked-flattened_line_42-processed-gene-0.146-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.146&CDS=1-1908
3672	OG0003672	YOL119C	augustus_masked-flattened_line_42-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.199&CDS=1-2472
3673	OG0003673	YOL122C	genemark-flattened_line_42-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.8&CDS=1-1629
3674	OG0003674	YOL123W	genemark-flattened_line_42-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.56&CDS=1-1587
3675	OG0003675	YOL124C	genemark-flattened_line_42-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.9&CDS=1-1302
3676	OG0003676	YOL125W	genemark-flattened_line_42-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.58&CDS=1-1305
3677	OG0003677	YOL126C	genemark-flattened_line_42-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.10&CDS=1-1116
3678	OG0003678	YOL127W	genemark-flattened_line_42-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.59&CDS=1-426
3679	OG0003679	YOL129W	genemark-flattened_line_42-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.61&CDS=1-552
3680	OG0003680	YOL132W	maker-flattened_line_42-augustus-gene-0.185-mRNA-1_1&gene=maker-flattened_line_42-augustus-gene-0.185&CDS=1-2220
3681	OG0003681	YOL133W	genemark-flattened_line_42-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.67&CDS=1-354
3682	OG0003682	YOL136C	maker-flattened_line_42-augustus-gene-0.182-mRNA-1_1&gene=maker-flattened_line_42-augustus-gene-0.182&CDS=1-1857
3683	OG0003683	YOL137W	augustus_masked-flattened_line_42-processed-gene-0.255-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.255&CDS=1-2631
3684	OG0003684	YOL138C	snap_masked-flattened_line_42-processed-gene-0.112-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.112&CDS=1-4902
3685	OG0003685	YOL139C	genemark-flattened_line_42-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.23&CDS=1-630
3686	OG0003686	YOL140W	genemark-flattened_line_42-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.72&CDS=1-1269
3687	OG0003687	YOL141W	genemark-flattened_line_42-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.74&CDS=1-2037
3688	OG0003688	YOL142W	genemark-flattened_line_42-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.75&CDS=1-714
3689	OG0003689	YOL143C	genemark-flattened_line_42-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.29&CDS=1-507
3690	OG0003690	YOL144W	genemark-flattened_line_42-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.77&CDS=1-1458
3691	OG0003691	YOL145C	genemark-flattened_line_42-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.30&CDS=1-3243
3692	OG0003692	YOL146W	genemark-flattened_line_42-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.78&CDS=1-597
3693	OG0003693	YOL147C	genemark-flattened_line_42-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.31&CDS=1-699
3694	OG0003694	YOL148C	genemark-flattened_line_42-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.32&CDS=1-1764
3695	OG0003695	YOL149W	genemark-flattened_line_42-processed-gene-0.79-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.79&CDS=1-609
3696	OG0003696	YOL151W	genemark-flattened_line_66-processed-gene-0.28-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.28&CDS=1-1032
3697	OG0003697	YOL152W	augustus_masked-flattened_line_98-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.9&CDS=1-1872
3698	OG0003698	YOL164W	snap_masked-flattened_line_7-processed-gene-4.160-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-4.160&CDS=1-1572
3699	OG0003699	YOR001W	genemark-flattened_line_70-processed-gene-0.5-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.5&CDS=1-2235
3700	OG0003700	YOR002W	genemark-flattened_line_70-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.7&CDS=1-1632
3701	OG0003701	YOR004W	genemark-flattened_line_36-processed-gene-0.108-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.108&CDS=1-810
3702	OG0003702	YOR005C	genemark-flattened_line_36-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.69&CDS=1-2871
3703	OG0003703	YOR006C	genemark-flattened_line_36-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.68&CDS=1-930
3704	OG0003704	YOR007C	genemark-flattened_line_36-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.67&CDS=1-1044
3705	OG0003705	YOR008C	genemark-flattened_line_31-processed-gene-1.53-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-1.53&CDS=1-1041
3706	OG0003706	YOR014W	snap_masked-flattened_line_31-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-0.106&CDS=1-2220
3707	OG0003707	YOR016C	genemark-flattened_line_31-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.80&CDS=1-648
3708	OG0003708	YOR017W	genemark-flattened_line_31-processed-gene-0.63-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.63&CDS=1-2289
3709	OG0003709	YOR018W	genemark-flattened_line_15-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-0.66&CDS=1-2268
3710	OG0003710	YOR020C	genemark-flattened_line_5-processed-gene-1.76-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.76&CDS=1-318
3711	OG0003711	YOR020W-A	snap_masked-flattened_line_5-processed-gene-1.149-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-1.149&CDS=1-246
3712	OG0003712	YOR021C	genemark-flattened_line_5-processed-gene-1.75-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.75&CDS=1-636
3713	OG0003713	YOR022C	genemark-flattened_line_5-processed-gene-1.74-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.74&CDS=1-2016
3714	OG0003714	YOR023C	genemark-flattened_line_5-processed-gene-1.73-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.73&CDS=1-1839
3715	OG0003715	YOR025W	genemark-flattened_line_5-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.78&CDS=1-1470
3716	OG0003716	YOR026W	augustus_masked-flattened_line_5-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-1.20&CDS=1-981
3717	OG0003717	YOR027W	genemark-flattened_line_5-processed-gene-1.81-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.81&CDS=1-1746
3718	OG0003718	YOR030W	augustus_masked-flattened_line_5-processed-gene-1.22-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-1.22&CDS=1-1659
3719	OG0003719	YOR032C	genemark-flattened_line_5-processed-gene-1.104-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.104&CDS=1-2742
3720	OG0003720	YOR033C	genemark-flattened_line_5-processed-gene-1.105-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.105&CDS=1-1890
3721	OG0003721	YOR035C	snap_masked-flattened_line_5-processed-gene-1.162-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-1.162&CDS=1-2283
3722	OG0003722	YOR036W	snap_masked-flattened_line_5-processed-gene-2.105-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-2.105&CDS=1-852
3723	OG0003723	YOR037W	genemark-flattened_line_5-processed-gene-2.55-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.55&CDS=1-1086
3724	OG0003724	YOR038C	genemark-flattened_line_5-processed-gene-2.59-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.59&CDS=1-2607
3725	OG0003725	YOR039W	genemark-flattened_line_5-processed-gene-2.57-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-2.57&CDS=1-768
3726	OG0003726	YOR040W	genemark-flattened_line_11-processed-gene-4.91-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.91&CDS=1-882
3727	OG0003727	YOR042W	genemark-flattened_line_11-processed-gene-4.92-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.92&CDS=1-1320
3728	OG0003728	YOR043W	genemark-flattened_line_11-processed-gene-4.95-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.95&CDS=1-1521
3729	OG0003729	YOR045W	snap_masked-flattened_line_11-processed-gene-4.183-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.183&CDS=1-189
3730	OG0003730	YOR046C	genemark-flattened_line_11-processed-gene-4.139-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.139&CDS=1-1449
3731	OG0003731	YOR048C	genemark-flattened_line_11-processed-gene-4.141-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.141&CDS=1-3159
3732	OG0003732	YOR049C	genemark-flattened_line_11-processed-gene-4.142-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.142&CDS=1-1197
3733	OG0003733	YOR051C	genemark-flattened_line_11-processed-gene-4.144-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.144&CDS=1-1230
3734	OG0003734	YOR052C	genemark-flattened_line_11-processed-gene-4.145-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.145&CDS=1-459
3735	OG0003735	YOR054C	genemark-flattened_line_11-processed-gene-4.147-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.147&CDS=1-1989
3736	OG0003736	YOR056C	genemark-flattened_line_11-processed-gene-4.148-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.148&CDS=1-1377
3737	OG0003737	YOR057W	genemark-flattened_line_11-processed-gene-4.102-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.102&CDS=1-1161
3738	OG0003738	YOR058C	genemark-flattened_line_11-processed-gene-4.149-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.149&CDS=1-2682
3739	OG0003739	YOR059C	genemark-flattened_line_11-processed-gene-4.150-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.150&CDS=1-1326
3740	OG0003740	YOR060C	genemark-flattened_line_11-processed-gene-4.151-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.151&CDS=1-756
3741	OG0003741	YOR061W	genemark-flattened_line_11-processed-gene-4.104-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.104&CDS=1-1020
3742	OG0003742	YOR063W	genemark-flattened_line_11-processed-gene-4.105-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.105&CDS=1-1161
3743	OG0003743	YOR064C	genemark-flattened_line_11-processed-gene-4.153-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.153&CDS=1-681
3744	OG0003744	YOR065W	genemark-flattened_line_11-processed-gene-4.106-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.106&CDS=1-915
3745	OG0003745	YOR066W	snap_masked-flattened_line_11-processed-gene-4.194-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.194&CDS=1-1704
3746	OG0003746	YOR067C	genemark-flattened_line_11-processed-gene-4.154-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.154&CDS=1-1707
3747	OG0003747	YOR069W	genemark-flattened_line_11-processed-gene-4.109-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.109&CDS=1-1989
3748	OG0003748	YOR070C	augustus_masked-flattened_line_11-processed-gene-4.70-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-4.70&CDS=1-1872
3749	OG0003749	YOR073W	snap_masked-flattened_line_11-processed-gene-4.198-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.198&CDS=1-1743
3750	OG0003750	YOR074C	genemark-flattened_line_11-processed-gene-4.158-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.158&CDS=1-927
3751	OG0003751	YOR075W	genemark-flattened_line_11-processed-gene-4.113-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.113&CDS=1-996
3752	OG0003752	YOR077W	genemark-flattened_line_11-processed-gene-4.116-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.116&CDS=1-693
3753	OG0003753	YOR078W	augustus_masked-flattened_line_11-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-4.31&CDS=1-666
3754	OG0003754	YOR079C	genemark-flattened_line_11-processed-gene-4.163-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.163&CDS=1-1026
3755	OG0003755	YOR080W	snap_masked-flattened_line_11-processed-gene-4.204-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.204&CDS=1-2133
3756	OG0003756	YOR083W	genemark-flattened_line_11-processed-gene-4.121-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.121&CDS=1-1161
3757	OG0003757	YOR084W	genemark-flattened_line_11-processed-gene-4.122-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.122&CDS=1-1131
3758	OG0003758	YOR085W	genemark-flattened_line_13-processed-gene-2.109-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.109&CDS=1-1029
3759	OG0003759	YOR086C	genemark-flattened_line_13-processed-gene-2.112-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.112&CDS=1-3819
3760	OG0003760	YOR087W	genemark-flattened_line_13-processed-gene-2.113-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.113&CDS=1-2040
3761	OG0003761	YOR089C	augustus_masked-flattened_line_13-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-2.38&CDS=1-633
3762	OG0003762	YOR090C	genemark-flattened_line_13-processed-gene-2.138-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.138&CDS=1-1737
3763	OG0003763	YOR091W	genemark-flattened_line_13-processed-gene-2.114-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-2.114&CDS=1-1032
3764	OG0003764	YOR093C	genemark-flattened_line_33-processed-gene-1.25-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.25&CDS=1-4902
3765	OG0003765	YOR094W	genemark-flattened_line_33-processed-gene-1.55-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.55&CDS=1-543
3766	OG0003766	YOR095C	genemark-flattened_line_33-processed-gene-1.24-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.24&CDS=1-789
3767	OG0003767	YOR096W	genemark-flattened_line_33-processed-gene-1.54-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.54&CDS=1-570
3768	OG0003768	YOR098C	augustus_masked-flattened_line_33-processed-gene-1.151-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.151&CDS=1-3342
3769	OG0003769	YOR100C	genemark-flattened_line_33-processed-gene-1.21-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.21&CDS=1-969
3770	OG0003770	YOR103C	genemark-flattened_line_33-processed-gene-1.20-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-1.20&CDS=1-411
