	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035046_Barnettozyma_populi
3404	OG0003404	YOR353C	snap_masked-NODE_46_length_29026_cov_14.4637_ID_8943-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_46_length_29026_cov_14.4637_ID_8943-processed-gene-0.22&CDS=1-2340
3405	OG0003405	YOR354C	augustus_masked-NODE_11_length_366296_cov_13.8376_ID_4100-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_11_length_366296_cov_13.8376_ID_4100-processed-gene-0.65&CDS=1-2088
3406	OG0003406	YOR355W	maker-NODE_10_length_390696_cov_13.4103_ID_14589-snap-gene-1.111-mRNA-1_1&gene=maker-NODE_10_length_390696_cov_13.4103_ID_14589-snap-gene-1.111&CDS=1-3063
3407	OG0003407	YOR356W	snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-1.3-mRNA-1_1&gene=snap_masked-NODE_10_length_390696_cov_13.4103_ID_14589-processed-gene-1.3&CDS=1-1965
3408	OG0003408	YOR357C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-3.127-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-3.127&CDS=1-534
3409	OG0003409	YOR358W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.21-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.21&CDS=1-627
3410	OG0003410	YOR359W	snap_masked-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.38&CDS=1-1893
3411	OG0003411	YOR360C	snap_masked-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.32&CDS=1-1731
3412	OG0003412	YOR361C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-3.122&CDS=1-2178
3413	OG0003413	YOR362C	maker-NODE_5_length_542823_cov_13.5992_ID_6818-snap-gene-3.60-mRNA-1_1&gene=maker-NODE_5_length_542823_cov_13.5992_ID_6818-snap-gene-3.60&CDS=1-900
3414	OG0003414	YOR367W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.102&CDS=1-597
3415	OG0003415	YOR368W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.103-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.103&CDS=1-1086
3416	OG0003416	YOR369C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.144-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.144&CDS=1-435
3417	OG0003417	YOR370C	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.145-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-4.145&CDS=1-1788
3418	OG0003418	YOR373W	augustus_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_37_length_76199_cov_14.4701_ID_7109-processed-gene-0.100&CDS=1-1968
3419	OG0003419	YOR386W	genemark-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.211-mRNA-1_1&gene=genemark-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.211&CDS=1-1647
3420	OG0003420	YPL001W	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.91&CDS=1-1164
3421	OG0003421	YPL002C	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.74&CDS=1-699
3422	OG0003422	YPL003W	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-1.73&CDS=1-1476
3423	OG0003423	YPL006W	maker-NODE_4_length_548769_cov_13.6504_ID_5975-augustus-gene-0.86-mRNA-1_1&gene=maker-NODE_4_length_548769_cov_13.6504_ID_5975-augustus-gene-0.86&CDS=1-5433
3424	OG0003424	YPL007C	augustus_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-0.10&CDS=1-1773
3425	OG0003425	YPL008W	genemark-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_16_length_246544_cov_13.5549_ID_4550-processed-gene-0.116&CDS=1-2430
3426	OG0003426	YPL009C	snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.18&CDS=1-2919
3427	OG0003427	YPL010W	snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.12&CDS=1-561
3428	OG0003428	YPL011C	snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.17&CDS=1-666
3429	OG0003429	YPL012W	snap_masked-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.29&CDS=1-3594
3430	OG0003430	YPL013C	genemark-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_45_length_30536_cov_16.4412_ID_8369-processed-gene-0.8&CDS=1-828
3431	OG0003431	YPL014W	augustus_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.48-mRNA-1_1&gene=augustus_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.48&CDS=1-828
3432	OG0003432	YPL015C	snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.19&CDS=1-1023
3433	OG0003433	YPL016W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.100-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.100&CDS=1-3738
3434	OG0003434	YPL020C	snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_52_length_22814_cov_15.9176_ID_8531-processed-gene-0.20&CDS=1-1635
3435	OG0003435	YPL022W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.76-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.76&CDS=1-2958
3436	OG0003436	YPL023C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.99-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.99&CDS=1-1908
3437	OG0003437	YPL024W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.97-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-3.97&CDS=1-642
3438	OG0003438	YPL028W	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.79&CDS=1-1215
3439	OG0003439	YPL029W	augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.72-mRNA-1_1&gene=augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.72&CDS=1-1866
3440	OG0003440	YPL030W	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.124-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.124&CDS=1-1659
3441	OG0003441	YPL031C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.130-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.130&CDS=1-1011
3442	OG0003442	YPL037C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.32-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.32&CDS=1-459
3443	OG0003443	YPL040C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.56-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-2.56&CDS=1-2916
3444	OG0003444	YPL041C	maker-NODE_4_length_548769_cov_13.6504_ID_5975-snap-gene-2.125-mRNA-1_1&gene=maker-NODE_4_length_548769_cov_13.6504_ID_5975-snap-gene-2.125&CDS=1-708
3445	OG0003445	YPL042C	augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.73-mRNA-1_1&gene=augustus_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-3.73&CDS=1-1353
3446	OG0003446	YPL043W	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.123-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.123&CDS=1-2229
3447	OG0003447	YPL045W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.64&CDS=1-2553
3448	OG0003448	YPL046C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.89-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.89&CDS=1-285
3449	OG0003449	YPL048W	maker-NODE_21_length_141519_cov_13.6719_ID_5944-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_21_length_141519_cov_13.6719_ID_5944-snap-gene-0.3&CDS=1-1221
3450	OG0003450	YPL050C	snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.135&CDS=1-1095
3451	OG0003451	YPL051W	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-0.60&CDS=1-600
3452	OG0003452	YPL054W	snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.134-mRNA-1_1&gene=snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.134&CDS=1-1212
3453	OG0003453	YPL059W	snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.148-mRNA-1_1&gene=snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.148&CDS=1-426
3454	OG0003454	YPL060W	genemark-NODE_29_length_119377_cov_18.1712_ID_6586-processed-gene-0.135-mRNA-1_1&gene=genemark-NODE_29_length_119377_cov_18.1712_ID_6586-processed-gene-0.135&CDS=1-1251
3455	OG0003455	YPL063W	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-0.68&CDS=1-1362
3456	OG0003456	YPL064C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.87-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.87&CDS=1-1170
3457	OG0003457	YPL065W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.111&CDS=1-762
3458	OG0003458	YPL066W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-0.110&CDS=1-1179
3459	OG0003459	YPL069C	snap_masked-NODE_46_length_29026_cov_14.4637_ID_8943-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_46_length_29026_cov_14.4637_ID_8943-processed-gene-0.24&CDS=1-948
3460	OG0003460	YPL072W	maker-NODE_23_length_134155_cov_15.5572_ID_8127-snap-gene-0.51-mRNA-1_1&gene=maker-NODE_23_length_134155_cov_15.5572_ID_8127-snap-gene-0.51&CDS=1-2007
3461	OG0003461	YPL076W	augustus_masked-NODE_24_length_130896_cov_16.6656_ID_9097-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-NODE_24_length_130896_cov_16.6656_ID_9097-processed-gene-0.141&CDS=1-924
3462	OG0003462	YPL078C	snap_masked-NODE_24_length_130896_cov_16.6656_ID_9097-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_24_length_130896_cov_16.6656_ID_9097-processed-gene-0.58&CDS=1-699
3463	OG0003463	YPL082C	snap_masked-NODE_24_length_130896_cov_16.6656_ID_9097-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_24_length_130896_cov_16.6656_ID_9097-processed-gene-0.57&CDS=1-5685
3464	OG0003464	YPL083C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.63&CDS=1-1131
3465	OG0003465	YPL084W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.65-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.65&CDS=1-2697
3466	OG0003466	YPL085W	snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.97&CDS=1-6237
3467	OG0003467	YPL086C	genemark-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.209-mRNA-1_1&gene=genemark-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.209&CDS=1-1659
3468	OG0003468	YPL091W	augustus_masked-NODE_41_length_64632_cov_13.4045_ID_6257-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_41_length_64632_cov_13.4045_ID_6257-processed-gene-0.58&CDS=1-2523
3469	OG0003469	YPL093W	snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_21_length_141519_cov_13.6719_ID_5944-processed-gene-0.95&CDS=1-1914
3470	OG0003470	YPL094C	snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.153&CDS=1-888
3471	OG0003471	YPL097W	snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.127&CDS=1-1494
3472	OG0003472	YPL099C	augustus_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_20_length_167655_cov_13.194_ID_8468-processed-gene-0.199&CDS=1-516
3473	OG0003473	YPL101W	snap_masked-NODE_32_length_110669_cov_13.5049_ID_6289-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_32_length_110669_cov_13.5049_ID_6289-processed-gene-0.61&CDS=1-1326
3474	OG0003474	YPL103C	snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-0.125&CDS=1-1296
3475	OG0003475	YPL104W	snap_masked-NODE_32_length_110669_cov_13.5049_ID_6289-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_32_length_110669_cov_13.5049_ID_6289-processed-gene-0.87&CDS=1-1920
3476	OG0003476	YPL107W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.168-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.168&CDS=1-807
3477	OG0003477	YPL108W	snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_5_length_542823_cov_13.5992_ID_6818-processed-gene-1.78&CDS=1-453
3478	OG0003478	YPL110C	maker-NODE_29_length_119377_cov_18.1712_ID_6586-augustus-gene-0.122-mRNA-1_1&gene=maker-NODE_29_length_119377_cov_18.1712_ID_6586-augustus-gene-0.122&CDS=1-5559
3479	OG0003479	YPL111W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.86-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.86&CDS=1-978
3480	OG0003480	YPL112C	snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-2.86-mRNA-1_1&gene=snap_masked-NODE_7_length_436048_cov_13.5576_ID_3675-processed-gene-2.86&CDS=1-1182
3481	OG0003481	YPL115C	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-2.174-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-2.174&CDS=1-3003
3482	OG0003482	YPL116W	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-2.210-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-2.210&CDS=1-1791
3483	OG0003483	YPL117C	snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_39_length_74460_cov_19.8448_ID_5443-processed-gene-0.44&CDS=1-792
3484	OG0003484	YPL118W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-1.54&CDS=1-948
3485	OG0003485	YPL121C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.117-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.117&CDS=1-513
3486	OG0003486	YPL122C	maker-NODE_2_length_837960_cov_13.6015_ID_4467-snap-gene-5.63-mRNA-1_1&gene=maker-NODE_2_length_837960_cov_13.6015_ID_4467-snap-gene-5.63&CDS=1-1440
3487	OG0003487	YPL123C	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.105-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.105&CDS=1-1242
3488	OG0003488	YPL125W	augustus_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.15&CDS=1-4314
3489	OG0003489	YPL126W	snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.82-mRNA-1_1&gene=snap_masked-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.82&CDS=1-2376
3490	OG0003490	YPL127C	snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.92&CDS=1-564
3491	OG0003491	YPL129W	genemark-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.161-mRNA-1_1&gene=genemark-NODE_25_length_128994_cov_14.253_ID_6542-processed-gene-0.161&CDS=1-735
3492	OG0003492	YPL131W	maker-NODE_15_length_296595_cov_15.8974_ID_8048-snap-gene-1.277-mRNA-1_1&gene=maker-NODE_15_length_296595_cov_15.8974_ID_8048-snap-gene-1.277&CDS=1-1893
3493	OG0003493	YPL132W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.71-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.71&CDS=1-855
3494	OG0003494	YPL133C	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.96-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-7.96&CDS=1-1560
3495	OG0003495	YPL134C	snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.177-mRNA-1_1&gene=snap_masked-NODE_15_length_296595_cov_15.8974_ID_8048-processed-gene-1.177&CDS=1-897
3496	OG0003496	YPL138C	genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.154-mRNA-1_1&gene=genemark-NODE_2_length_837960_cov_13.6015_ID_4467-processed-gene-5.154&CDS=1-1182
3497	OG0003497	YPL141C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.161-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.161&CDS=1-2511
3498	OG0003498	YPL146C	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.121-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.121&CDS=1-1224
3499	OG0003499	YPL147W	snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.120-mRNA-1_1&gene=snap_masked-NODE_4_length_548769_cov_13.6504_ID_5975-processed-gene-4.120&CDS=1-2496
3500	OG0003500	YPL149W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.71&CDS=1-813
3501	OG0003501	YPL150W	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.70&CDS=1-2463
3502	OG0003502	YPL152W	snap_masked-NODE_29_length_119377_cov_18.1712_ID_6586-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_29_length_119377_cov_18.1712_ID_6586-processed-gene-0.24&CDS=1-1092
3503	OG0003503	YPL154C	snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.60-mRNA-1_1&gene=snap_masked-NODE_9_length_416299_cov_13.227_ID_6419-processed-gene-2.60&CDS=1-1200
3504	OG0003504	YPL155C	snap_masked-NODE_29_length_119377_cov_18.1712_ID_6586-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_29_length_119377_cov_18.1712_ID_6586-processed-gene-0.56&CDS=1-1905
3505	OG0003505	YPL157W	maker-NODE_29_length_119377_cov_18.1712_ID_6586-snap-gene-0.119-mRNA-1_1&gene=maker-NODE_29_length_119377_cov_18.1712_ID_6586-snap-gene-0.119&CDS=1-801
3506	OG0003506	YPL160W	maker-NODE_3_length_802383_cov_13.3796_ID_5639-augustus-gene-1.3-mRNA-1_1&gene=maker-NODE_3_length_802383_cov_13.3796_ID_5639-augustus-gene-1.3&CDS=1-4515
3507	OG0003507	YPL161C	augustus_masked-NODE_32_length_110669_cov_13.5049_ID_6289-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_32_length_110669_cov_13.5049_ID_6289-processed-gene-0.31&CDS=1-1617
3508	OG0003508	YPL162C	augustus_masked-NODE_33_length_98008_cov_13.4306_ID_6337-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_33_length_98008_cov_13.4306_ID_6337-processed-gene-0.78&CDS=1-645
3509	OG0003509	YPL164C	snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-2.159-mRNA-1_1&gene=snap_masked-NODE_14_length_343773_cov_16.2165_ID_3838-processed-gene-2.159&CDS=1-1875
3510	OG0003510	YPL165C	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.112&CDS=1-1125
3511	OG0003511	YPL167C	snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_8_length_421371_cov_15.4557_ID_6383-processed-gene-3.118&CDS=1-4152
3512	OG0003512	YPL169C	snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.78&CDS=1-1680
3513	OG0003513	YPL170W	snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_13_length_355277_cov_14.0586_ID_7157-processed-gene-1.37&CDS=1-414
3514	OG0003514	YPL172C	augustus_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_802383_cov_13.3796_ID_5639-processed-gene-1.23&CDS=1-2004
3515	OG0003515	YPL175W	maker-NODE_3_length_802383_cov_13.3796_ID_5639-augustus-gene-1.4-mRNA-1_1&gene=maker-NODE_3_length_802383_cov_13.3796_ID_5639-augustus-gene-1.4&CDS=1-3627
3516	OG0003516	YPL178W	snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_1_length_973885_cov_13.6909_ID_9548-processed-gene-0.113&CDS=1-714
3517	OG0003517	YPL180W	snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.115-mRNA-1_1&gene=snap_masked-NODE_6_length_529108_cov_14.9201_ID_7630-processed-gene-4.115&CDS=1-1593
