	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034886_Ogataea_trehalophila
2862	OG0002862	YNL209W	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.154-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.154&CDS=1-1839
2863	OG0002863	YNL212W	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.67&CDS=1-2394
2864	OG0002864	YNL213C	genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_51_length_87043_cov_13.5604_ID_101-processed-gene-0.46&CDS=1-807
2865	OG0002865	YNL217W	genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.5&CDS=1-1416
2866	OG0002866	YNL218W	augustus_masked-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_23_length_189896_cov_14.9581_ID_45-processed-gene-0.150&CDS=1-1923
2867	OG0002867	YNL219C	maker-NODE_10_length_312712_cov_12.8606_ID_19-snap-gene-2.106-mRNA-1_1&gene=maker-NODE_10_length_312712_cov_12.8606_ID_19-snap-gene-2.106&CDS=1-2463
2868	OG0002868	YNL220W	genemark-NODE_103_length_13020_cov_12.5345_ID_205-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_103_length_13020_cov_12.5345_ID_205-processed-gene-0.2&CDS=1-1284
2869	OG0002869	YNL221C	maker-NODE_17_length_257632_cov_12.7806_ID_33-snap-gene-1.132-mRNA-1_1&gene=maker-NODE_17_length_257632_cov_12.7806_ID_33-snap-gene-1.132&CDS=1-4791
2870	OG0002870	YNL222W	genemark-NODE_64_length_66220_cov_12.4351_ID_127-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_64_length_66220_cov_12.4351_ID_127-processed-gene-0.2&CDS=1-741
2871	OG0002871	YNL223W	genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.95&CDS=1-1905
2872	OG0002872	YNL224C	maker-NODE_43_length_108954_cov_12.3396_ID_85-snap-gene-0.6-mRNA-1_1&gene=maker-NODE_43_length_108954_cov_12.3396_ID_85-snap-gene-0.6&CDS=1-2256
2873	OG0002873	YNL227C	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-1.22&CDS=1-1821
2874	OG0002874	YNL229C	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-0.13&CDS=1-918
2875	OG0002875	YNL231C	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.114-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-2.114&CDS=1-1125
2876	OG0002876	YNL232W	genemark-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_48_length_90375_cov_13.3603_ID_95-processed-gene-0.63&CDS=1-801
2877	OG0002877	YNL233W	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-1.52&CDS=1-4722
2878	OG0002878	YNL236W	genemark-NODE_82_length_48335_cov_16.6577_ID_163-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_82_length_48335_cov_16.6577_ID_163-processed-gene-0.31&CDS=1-3588
2879	OG0002879	YNL237W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.50&CDS=1-1398
2880	OG0002880	YNL238W	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.149-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.149&CDS=1-2607
2881	OG0002881	YNL240C	genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.41&CDS=1-1653
2882	OG0002882	YNL241C	genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.42&CDS=1-1515
2883	OG0002883	YNL242W	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.146-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.146&CDS=1-5616
2884	OG0002884	YNL243W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.43&CDS=1-3129
2885	OG0002885	YNL244C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-0.56&CDS=1-327
2886	OG0002886	YNL246W	augustus_masked-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-2.22&CDS=1-789
2887	OG0002887	YNL247W	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.185-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.185&CDS=1-2340
2888	OG0002888	YNL248C	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.83-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.83&CDS=1-1254
2889	OG0002889	YNL250W	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.142-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-3.142&CDS=1-3894
2890	OG0002890	YNL251C	genemark-NODE_45_length_103179_cov_12.1931_ID_89-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_45_length_103179_cov_12.1931_ID_89-processed-gene-0.3&CDS=1-1953
2891	OG0002891	YNL252C	genemark-NODE_62_length_68169_cov_19.4093_ID_123-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_62_length_68169_cov_19.4093_ID_123-processed-gene-0.39&CDS=1-966
2892	OG0002892	YNL256W	genemark-NODE_78_length_50721_cov_13.3598_ID_155-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_78_length_50721_cov_13.3598_ID_155-processed-gene-0.23&CDS=1-2346
2893	OG0002893	YNL260C	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.166-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.166&CDS=1-588
2894	OG0002894	YNL261W	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.197-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.197&CDS=1-1515
2895	OG0002895	YNL262W	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.82-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.82&CDS=1-6726
2896	OG0002896	YNL263C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.97-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-2.97&CDS=1-996
2897	OG0002897	YNL265C	genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.85&CDS=1-771
2898	OG0002898	YNL267W	genemark-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_60_length_72684_cov_14.121_ID_119-processed-gene-0.86&CDS=1-3177
2899	OG0002899	YNL272C	genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_56_length_78183_cov_12.81_ID_111-processed-gene-0.68&CDS=1-1626
2900	OG0002900	YNL273W	genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_43_length_108954_cov_12.3396_ID_85-processed-gene-0.96&CDS=1-4029
2901	OG0002901	YNL274C	genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.121-mRNA-1_1&gene=genemark-NODE_2_length_488514_cov_13.1886_ID_3-processed-gene-3.121&CDS=1-1104
2902	OG0002902	YNL275W	maker-NODE_7_length_341278_cov_13.0664_ID_13-snap-gene-1.87-mRNA-1_1&gene=maker-NODE_7_length_341278_cov_13.0664_ID_13-snap-gene-1.87&CDS=1-2607
2903	OG0002903	YNL277W	genemark-NODE_52_length_86934_cov_22.2393_ID_103-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_52_length_86934_cov_22.2393_ID_103-processed-gene-0.60&CDS=1-1515
2904	OG0002904	YNL279W	genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.106-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-1.106&CDS=1-2892
2905	OG0002905	YNL280C	genemark-NODE_52_length_86934_cov_22.2393_ID_103-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_52_length_86934_cov_22.2393_ID_103-processed-gene-0.67&CDS=1-1323
2906	OG0002906	YNL281W	genemark-NODE_63_length_67103_cov_12.8034_ID_125-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_63_length_67103_cov_12.8034_ID_125-processed-gene-0.34&CDS=1-456
2907	OG0002907	YNL282W	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.107&CDS=1-816
2908	OG0002908	YNL284C	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-1.69&CDS=1-864
2909	OG0002909	YNL286W	genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.165-mRNA-1_1&gene=genemark-NODE_30_length_174647_cov_23.7437_ID_59-processed-gene-0.165&CDS=1-1209
2910	OG0002910	YNL287W	genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_54_length_84458_cov_12.8659_ID_107-processed-gene-0.16&CDS=1-2739
2911	OG0002911	YNL288W	maker-NODE_54_length_84458_cov_12.8659_ID_107-snap-gene-0.80-mRNA-1_1&gene=maker-NODE_54_length_84458_cov_12.8659_ID_107-snap-gene-0.80&CDS=1-1038
2912	OG0002912	YNL289W	genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_3_length_487415_cov_12.5697_ID_5-processed-gene-1.64&CDS=1-1032
2913	OG0002913	YNL290W	genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_24_length_185531_cov_13.2868_ID_47-processed-gene-0.13&CDS=1-990
2914	OG0002914	YNL291C	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.66&CDS=1-1635
2915	OG0002915	YNL292W	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.70&CDS=1-1197
2916	OG0002916	YNL294C	genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.141-mRNA-1_1&gene=genemark-NODE_5_length_345753_cov_13.3743_ID_9-processed-gene-2.141&CDS=1-1833
2917	OG0002917	YNL297C	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.65&CDS=1-5049
2918	OG0002918	YNL306W	genemark-NODE_69_length_62977_cov_13.5489_ID_137-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_69_length_62977_cov_13.5489_ID_137-processed-gene-0.42&CDS=1-654
2919	OG0002919	YNL307C	genemark-NODE_69_length_62977_cov_13.5489_ID_137-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_69_length_62977_cov_13.5489_ID_137-processed-gene-0.30&CDS=1-1095
2920	OG0002920	YNL308C	genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-1.62-mRNA-1_1&gene=genemark-NODE_8_length_322607_cov_12.9308_ID_15-processed-gene-1.62&CDS=1-1758
2921	OG0002921	YNL310C	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.61&CDS=1-603
2922	OG0002922	YNL312W	genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_47_length_94609_cov_23.3353_ID_93-processed-gene-0.61&CDS=1-807
2923	OG0002923	YNL313C	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-1.85&CDS=1-2997
2924	OG0002924	YNL315C	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.196-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.196&CDS=1-957
2925	OG0002925	YNL316C	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.195-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-2.195&CDS=1-1032
2926	OG0002926	YNL317W	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.109&CDS=1-1512
2927	OG0002927	YNL320W	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-1.77&CDS=1-1002
2928	OG0002928	YNL321W	genemark-NODE_67_length_64695_cov_15.4663_ID_133-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_67_length_64695_cov_15.4663_ID_133-processed-gene-0.2&CDS=1-3486
2929	OG0002929	YNL323W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.8-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.8&CDS=1-1233
2930	OG0002930	YNL325C	genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-1.1&CDS=1-3885
2931	OG0002931	YNL326C	genemark-NODE_57_length_77705_cov_13.3156_ID_113-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_57_length_77705_cov_13.3156_ID_113-processed-gene-0.48&CDS=1-915
2932	OG0002932	YNL328C	genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.119&CDS=1-402
2933	OG0002933	YNL329C	genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_14_length_283870_cov_12.4382_ID_27-processed-gene-1.61&CDS=1-3549
2934	OG0002934	YNL330C	genemark-NODE_57_length_77705_cov_13.3156_ID_113-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_57_length_77705_cov_13.3156_ID_113-processed-gene-0.49&CDS=1-1758
2935	OG0002935	YNR001C	genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_12_length_299633_cov_12.6299_ID_23-processed-gene-1.79&CDS=1-1401
2936	OG0002936	YNR003C	genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-0.72&CDS=1-1014
2937	OG0002937	YNR006W	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-1.119&CDS=1-2121
2938	OG0002938	YNR007C	genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.92&CDS=1-1119
2939	OG0002939	YNR008W	genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_33_length_168827_cov_13.3165_ID_65-processed-gene-0.121&CDS=1-1980
2940	OG0002940	YNR012W	genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-1.89-mRNA-1_1&gene=genemark-NODE_6_length_344752_cov_12.4815_ID_11-processed-gene-1.89&CDS=1-1431
2941	OG0002941	YNR015W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.5&CDS=1-1155
2942	OG0002942	YNR016C	snap_masked-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.64&CDS=1-6651
2943	OG0002943	YNR017W	genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_9_length_318866_cov_12.6395_ID_17-processed-gene-1.21&CDS=1-672
2944	OG0002944	YNR018W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-2.16&CDS=1-723
2945	OG0002945	YNR019W	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.157-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.157&CDS=1-1647
2946	OG0002946	YNR020C	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.109&CDS=1-711
2947	OG0002947	YNR022C	genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_13_length_297526_cov_12.7474_ID_25-processed-gene-1.113&CDS=1-906
2948	OG0002948	YNR026C	genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_19_length_246779_cov_15.2859_ID_37-processed-gene-1.52&CDS=1-2178
2949	OG0002949	YNR029C	genemark-NODE_67_length_64695_cov_15.4663_ID_133-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_67_length_64695_cov_15.4663_ID_133-processed-gene-0.29&CDS=1-1176
2950	OG0002950	YNR030W	genemark-NODE_67_length_64695_cov_15.4663_ID_133-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_67_length_64695_cov_15.4663_ID_133-processed-gene-0.14&CDS=1-1692
2951	OG0002951	YNR032C-A	genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.47&CDS=1-219
2952	OG0002952	YNR032W	genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.57&CDS=1-1044
2953	OG0002953	YNR033W	genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_18_length_248355_cov_19.3599_ID_35-processed-gene-1.32&CDS=1-2193
2954	OG0002954	YNR035C	genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_22_length_195135_cov_21.5797_ID_43-processed-gene-0.67&CDS=1-993
2955	OG0002955	YNR036C	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.29&CDS=1-579
2956	OG0002956	YNR037C	snap_masked-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.178-mRNA-1_1&gene=snap_masked-NODE_32_length_172194_cov_12.9673_ID_63-processed-gene-0.178&CDS=1-273
2957	OG0002957	YNR038W	genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_59_length_73137_cov_13.0456_ID_117-processed-gene-0.11&CDS=1-1974
2958	OG0002958	YNR039C	genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_73_length_57673_cov_12.9071_ID_145-processed-gene-0.56&CDS=1-2082
2959	OG0002959	YNR040W	genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_11_length_300117_cov_13.091_ID_21-processed-gene-0.99&CDS=1-1224
2960	OG0002960	YNR041C	genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.125-mRNA-1_1&gene=genemark-NODE_15_length_262862_cov_12.7655_ID_29-processed-gene-1.125&CDS=1-1176
2961	OG0002961	YNR043W	genemark-NODE_58_length_77449_cov_14.295_ID_115-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_58_length_77449_cov_14.295_ID_115-processed-gene-0.95&CDS=1-1179
2962	OG0002962	YNR046W	genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_20_length_238563_cov_12.5791_ID_39-processed-gene-0.88&CDS=1-378
2963	OG0002963	YNR050C	genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_21_length_214908_cov_18.2348_ID_41-processed-gene-1.128&CDS=1-1335
2964	OG0002964	YNR052C	genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.94&CDS=1-1659
2965	OG0002965	YNR053C	genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_28_length_177010_cov_14.6467_ID_55-processed-gene-0.93&CDS=1-1635
2966	OG0002966	YOL001W	genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_40_length_112905_cov_13.4601_ID_79-processed-gene-0.28&CDS=1-1668
2967	OG0002967	YOL002C	genemark-NODE_35_length_153980_cov_18.4772_ID_69-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_35_length_153980_cov_18.4772_ID_69-processed-gene-0.77&CDS=1-1038
2968	OG0002968	YOL003C	augustus_masked-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.87&CDS=1-1023
2969	OG0002969	YOL004W	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.185&CDS=1-4710
2970	OG0002970	YOL005C	genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.156-mRNA-1_1&gene=genemark-NODE_34_length_160508_cov_14.9514_ID_67-processed-gene-0.156&CDS=1-372
2971	OG0002971	YOL006C	genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_17_length_257632_cov_12.7806_ID_33-processed-gene-0.46&CDS=1-2313
2972	OG0002972	YOL008W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.150-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.150&CDS=1-567
2973	OG0002973	YOL009C	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.122-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.122&CDS=1-1473
2974	OG0002974	YOL010W	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.152-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-4.152&CDS=1-1095
2975	OG0002975	YOL012C	maker-NODE_46_length_95177_cov_16.3073_ID_91-snap-gene-0.36-mRNA-1_1&gene=maker-NODE_46_length_95177_cov_16.3073_ID_91-snap-gene-0.36&CDS=1-882
2976	OG0002976	YOL013C	genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_46_length_95177_cov_16.3073_ID_91-processed-gene-0.60&CDS=1-1587
2977	OG0002977	YOL018C	genemark-NODE_52_length_86934_cov_22.2393_ID_103-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_52_length_86934_cov_22.2393_ID_103-processed-gene-0.62&CDS=1-1293
2978	OG0002978	YOL021C	genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_27_length_178000_cov_13.0861_ID_53-processed-gene-0.9&CDS=1-2934
2979	OG0002979	YOL022C	genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_1_length_559938_cov_12.5074_ID_1-processed-gene-0.62&CDS=1-1272
2980	OG0002980	YOL023W	genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_4_length_439119_cov_16.2925_ID_7-processed-gene-2.83&CDS=1-2499
