	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026256_Zygotorulaspora_mrakii
3526	OG0003526	YOR045W	snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.41&CDS=1-177
3527	OG0003527	YOR046C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.131-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-2.131&CDS=1-1440
3528	OG0003528	YOR048C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.39&CDS=1-3120
3529	OG0003529	YOR049C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.40-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.40&CDS=1-1197
3530	OG0003530	YOR051C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.42-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.42&CDS=1-1236
3531	OG0003531	YOR052C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.43-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.43&CDS=1-441
3532	OG0003532	YOR054C	maker-NODE_11_length_301531_cov_18.2014_ID_3036-snap-gene-1.55-mRNA-1_1&gene=maker-NODE_11_length_301531_cov_18.2014_ID_3036-snap-gene-1.55&CDS=1-1953
3533	OG0003533	YOR056C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.46&CDS=1-1410
3534	OG0003534	YOR057W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.19-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.19&CDS=1-1218
3535	OG0003535	YOR058C	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.153&CDS=1-2754
3536	OG0003536	YOR059C	augustus_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.102&CDS=1-1986
3537	OG0003537	YOR061W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.21&CDS=1-1017
3538	OG0003538	YOR063W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.22&CDS=1-1161
3539	OG0003539	YOR064C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.51-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.51&CDS=1-588
3540	OG0003540	YOR065W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.23&CDS=1-906
3541	OG0003541	YOR066W	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.133&CDS=1-1638
3542	OG0003542	YOR067C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.52&CDS=1-1704
3543	OG0003543	YOR069W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.102-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.102&CDS=1-1995
3544	OG0003544	YOR070C	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.6-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.6&CDS=1-1872
3545	OG0003545	YOR073W	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.8&CDS=1-1914
3546	OG0003546	YOR074C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.134-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.134&CDS=1-927
3547	OG0003547	YOR075W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.108&CDS=1-1002
3548	OG0003548	YOR077W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.111-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.111&CDS=1-723
3549	OG0003549	YOR078W	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.14-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.14&CDS=1-624
3550	OG0003550	YOR079C	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.140-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.140&CDS=1-1023
3551	OG0003551	YOR080W	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.15&CDS=1-2121
3552	OG0003552	YOR083W	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.17&CDS=1-1170
3553	OG0003553	YOR084W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.117-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-2.117&CDS=1-1128
3554	OG0003554	YOR085W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-0.146-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-0.146&CDS=1-1041
3555	OG0003555	YOR086C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-0.122&CDS=1-3540
3556	OG0003556	YOR087W	snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-0.95&CDS=1-2100
3557	OG0003557	YOR090C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.97-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.97&CDS=1-1737
3558	OG0003558	YOR091W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.78-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.78&CDS=1-1023
3559	OG0003559	YOR092W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.18-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.18&CDS=1-1800
3560	OG0003560	YOR093C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.38-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.38&CDS=1-4887
3561	OG0003561	YOR094W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.19-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.19&CDS=1-549
3562	OG0003562	YOR095C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.39-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.39&CDS=1-831
3563	OG0003563	YOR096W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.20-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.20&CDS=1-570
3564	OG0003564	YOR098C	snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.136-mRNA-1_1&gene=snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.136&CDS=1-2964
3565	OG0003565	YOR099W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.21-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.21&CDS=1-1197
3566	OG0003566	YOR100C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.42-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.42&CDS=1-975
3567	OG0003567	YOR103C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.43-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.43&CDS=1-534
3568	OG0003568	YOR104W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.25-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-7.25&CDS=1-651
3569	OG0003569	YOR106W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.57-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.57&CDS=1-852
3570	OG0003570	YOR107W	snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.9-mRNA-1_1&gene=snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.9&CDS=1-924
3571	OG0003571	YOR110W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.64-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.64&CDS=1-1263
3572	OG0003572	YOR111W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.65-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.65&CDS=1-681
3573	OG0003573	YOR112W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.68-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.68&CDS=1-2271
3574	OG0003574	YOR113W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.69-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.69&CDS=1-2805
3575	OG0003575	YOR114W	snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.18-mRNA-1_1&gene=snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.18&CDS=1-843
3576	OG0003576	YOR115C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.89-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-8.89&CDS=1-807
3577	OG0003577	YOR116C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.32&CDS=1-4389
3578	OG0003578	YOR117W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.18&CDS=1-1302
3579	OG0003579	YOR118W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.19&CDS=1-1698
3580	OG0003580	YOR119C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.35&CDS=1-1434
3581	OG0003581	YOR122C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.39&CDS=1-1683
3582	OG0003582	YOR124C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.41&CDS=1-3831
3583	OG0003583	YOR125C	augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-0.129&CDS=1-1455
3584	OG0003584	YOR127W	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.102-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.102&CDS=1-3360
3585	OG0003585	YOR128C	genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.124-mRNA-1_1&gene=genemark-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.124&CDS=1-1710
3586	OG0003586	YOR129C	snap_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_7_length_402487_cov_18.3106_ID_7148-processed-gene-1.75&CDS=1-2448
3587	OG0003587	YOR130C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.157-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.157&CDS=1-891
3588	OG0003588	YOR131C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.154-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.154&CDS=1-636
3589	OG0003589	YOR132W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.187-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-4.187&CDS=1-1677
3590	OG0003590	YOR136W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.158-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.158&CDS=1-1104
3591	OG0003591	YOR137C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.135-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.135&CDS=1-1665
3592	OG0003592	YOR138C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.134-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.134&CDS=1-1851
3593	OG0003593	YOR141C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.128-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.128&CDS=1-2580
3594	OG0003594	YOR142W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.149-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.149&CDS=1-984
3595	OG0003595	YOR143C	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.23-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.23&CDS=1-936
3596	OG0003596	YOR144C	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.22-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.22&CDS=1-2313
3597	OG0003597	YOR145C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.125-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.125&CDS=1-816
3598	OG0003598	YOR147W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.147-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.147&CDS=1-1758
3599	OG0003599	YOR148C	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.20&CDS=1-663
3600	OG0003600	YOR149C	augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.74&CDS=1-732
3601	OG0003601	YOR150W	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.139-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.139&CDS=1-474
3602	OG0003602	YOR151C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.118-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.118&CDS=1-3669
3603	OG0003603	YOR152C	snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.13-mRNA-1_1&gene=snap_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.13&CDS=1-771
3604	OG0003604	YOR154W	augustus_masked-NODE_24_length_144926_cov_18.6856_ID_4282-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_24_length_144926_cov_18.6856_ID_4282-processed-gene-0.14&CDS=1-1764
3605	OG0003605	YOR155C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.116-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.116&CDS=1-1332
3606	OG0003606	YOR156C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.113-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.113&CDS=1-2448
3607	OG0003607	YOR157C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.114-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.114&CDS=1-783
3608	OG0003608	YOR159C	augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.65&CDS=1-279
3609	OG0003609	YOR160W	augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.66&CDS=1-2901
3610	OG0003610	YOR161C	genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.136-mRNA-1_1&gene=genemark-NODE_5_length_530276_cov_18.07_ID_7041-processed-gene-3.136&CDS=1-1674
3611	OG0003611	YOR163W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.114-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.114&CDS=1-540
3612	OG0003612	YOR164C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.123-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.123&CDS=1-930
3613	OG0003613	YOR165W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.115-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.115&CDS=1-2337
3614	OG0003614	YOR166C	augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.67&CDS=1-1347
3615	OG0003615	YOR168W	snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.14&CDS=1-2415
3616	OG0003616	YOR171C	augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.89&CDS=1-1932
3617	OG0003617	YOR174W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.117-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-4.117&CDS=1-885
3618	OG0003618	YOR175C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.117-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.117&CDS=1-1860
3619	OG0003619	YOR176W	augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.41&CDS=1-1188
3620	OG0003620	YOR178C	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.114-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.114&CDS=1-2823
3621	OG0003621	YOR181W	maker-NODE_3_length_705464_cov_18.5159_ID_3568-snap-gene-3.138-mRNA-1_1&gene=maker-NODE_3_length_705464_cov_18.5159_ID_3568-snap-gene-3.138&CDS=1-1923
3622	OG0003622	YOR184W	augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.36-mRNA-1_1&gene=augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.36&CDS=1-1185
3623	OG0003623	YOR187W	augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.34&CDS=1-1293
3624	OG0003624	YOR188W	snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.80-mRNA-1_1&gene=snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.80&CDS=1-4215
3625	OG0003625	YOR189W	snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.79-mRNA-1_1&gene=snap_masked-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.79&CDS=1-381
3626	OG0003626	YOR191W	genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.121-mRNA-1_1&gene=genemark-NODE_3_length_705464_cov_18.5159_ID_3568-processed-gene-3.121&CDS=1-3939
3627	OG0003627	YOR194C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.2-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.2&CDS=1-855
3628	OG0003628	YOR195W	snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.101&CDS=1-2415
3629	OG0003629	YOR196C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.3-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.3&CDS=1-1125
3630	OG0003630	YOR197W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.5-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.5&CDS=1-1284
3631	OG0003631	YOR198C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.27-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.27&CDS=1-1401
3632	OG0003632	YOR201C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.28-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.28&CDS=1-1110
3633	OG0003633	YOR202W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.7-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.7&CDS=1-678
3634	OG0003634	YOR204W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.8-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.8&CDS=1-1815
3635	OG0003635	YOR205C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.32-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.32&CDS=1-1662
3636	OG0003636	YOR206W	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.9-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.9&CDS=1-2175
3637	OG0003637	YOR207C	genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.33-mRNA-1_1&gene=genemark-NODE_1_length_1100707_cov_17.8797_ID_2461-processed-gene-6.33&CDS=1-3429
3638	OG0003638	YOR208W	genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-0.22&CDS=1-2907
3639	OG0003639	YOR210W	snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.105&CDS=1-210
3640	OG0003640	YOR211C	augustus_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_11_length_301531_cov_18.2014_ID_3036-processed-gene-1.60&CDS=1-2292
