	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034612_Saturnispora_saitoi
2955	OG0002955	YPL034W	augustus_masked-flattened_line_12-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.42&CDS=1-555
2956	OG0002956	YPL040C	augustus_masked-flattened_line_14-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.52&CDS=1-3069
2957	OG0002957	YPL042C	maker-flattened_line_8-augustus-gene-3.61-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-3.61&CDS=1-2094
2958	OG0002958	YPL043W	augustus_masked-flattened_line_63-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.11&CDS=1-2184
2959	OG0002959	YPL045W	snap_masked-flattened_line_39-processed-gene-0.73-mRNA-1_1&gene=snap_masked-flattened_line_39-processed-gene-0.73&CDS=1-2370
2960	OG0002960	YPL046C	augustus_masked-flattened_line_39-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-0.41&CDS=1-321
2961	OG0002961	YPL048W	maker-flattened_line_2-augustus-gene-8.204-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-8.204&CDS=1-1221
2962	OG0002962	YPL050C	snap_masked-flattened_line_16-processed-gene-1.42-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.42&CDS=1-951
2963	OG0002963	YPL051W	maker-flattened_line_6-augustus-gene-4.71-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-4.71&CDS=1-1176
2964	OG0002964	YPL054W	snap_masked-flattened_line_16-processed-gene-1.41-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.41&CDS=1-1026
2965	OG0002965	YPL059W	augustus_masked-flattened_line_0-processed-gene-5.114-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.114&CDS=1-375
2966	OG0002966	YPL065W	augustus_masked-flattened_line_23-processed-gene-1.314-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.314&CDS=1-591
2967	OG0002967	YPL076W	genemark-flattened_line_31-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_31-processed-gene-0.65&CDS=1-948
2968	OG0002968	YPL078C	augustus_masked-flattened_line_18-processed-gene-2.62-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.62&CDS=1-687
2969	OG0002969	YPL082C	augustus_masked-flattened_line_4-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.2&CDS=1-8328
2970	OG0002970	YPL083C	augustus_masked-flattened_line_2-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-6.10&CDS=1-1413
2971	OG0002971	YPL085W	snap_masked-flattened_line_12-processed-gene-1.56-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.56&CDS=1-7545
2972	OG0002972	YPL086C	augustus_masked-flattened_line_12-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.115&CDS=1-1659
2973	OG0002973	YPL091W	augustus_masked-flattened_line_2-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.21&CDS=1-1383
2974	OG0002974	YPL092W	snap_masked-flattened_line_14-processed-gene-3.225-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-3.225&CDS=1-1353
2975	OG0002975	YPL093W	augustus_masked-flattened_line_16-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.72&CDS=1-1917
2976	OG0002976	YPL094C	augustus_masked-flattened_line_0-processed-gene-9.32-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.32&CDS=1-915
2977	OG0002977	YPL097W	augustus_masked-flattened_line_2-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.115&CDS=1-1476
2978	OG0002978	YPL098C	augustus_masked-flattened_line_8-processed-gene-3.157-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.157&CDS=1-357
2979	OG0002979	YPL101W	augustus_masked-flattened_line_10-processed-gene-4.72-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-4.72&CDS=1-1224
2980	OG0002980	YPL104W	snap_masked-flattened_line_2-processed-gene-8.120-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-8.120&CDS=1-3543
2981	OG0002981	YPL106C	augustus_masked-flattened_line_12-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.25&CDS=1-2082
2982	OG0002982	YPL107W	augustus_masked-flattened_line_12-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.44&CDS=1-618
2983	OG0002983	YPL108W	maker-flattened_line_49-augustus-gene-0.109-mRNA-1_1&gene=maker-flattened_line_49-augustus-gene-0.109&CDS=1-942
2984	OG0002984	YPL109C	maker-flattened_line_10-augustus-gene-0.85-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-0.85&CDS=1-2040
2985	OG0002985	YPL110C	augustus_masked-flattened_line_10-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.26&CDS=1-3324
2986	OG0002986	YPL111W	maker-flattened_line_6-augustus-gene-2.104-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-2.104&CDS=1-2187
2987	OG0002987	YPL112C	augustus_masked-flattened_line_18-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-2.71&CDS=1-1059
2988	OG0002988	YPL117C	augustus_masked-flattened_line_16-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.94&CDS=1-819
2989	OG0002989	YPL118W	augustus_masked-flattened_line_14-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.36&CDS=1-1122
2990	OG0002990	YPL122C	augustus_masked-flattened_line_0-processed-gene-9.50-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-9.50&CDS=1-1605
2991	OG0002991	YPL123C	augustus_masked-flattened_line_10-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.36&CDS=1-1224
2992	OG0002992	YPL125W	augustus_masked-flattened_line_14-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-2.2&CDS=1-3111
2993	OG0002993	YPL126W	snap_masked-flattened_line_25-processed-gene-1.58-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-1.58&CDS=1-2505
2994	OG0002994	YPL128C	augustus_masked-flattened_line_51-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.111&CDS=1-2304
2995	OG0002995	YPL129W	snap_masked-flattened_line_4-processed-gene-7.95-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-7.95&CDS=1-717
2996	OG0002996	YPL131W	augustus_masked-flattened_line_2-processed-gene-4.143-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.143&CDS=1-885
2997	OG0002997	YPL132W	augustus_masked-flattened_line_20-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.142&CDS=1-792
2998	OG0002998	YPL133C	augustus_masked-flattened_line_0-processed-gene-6.15-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.15&CDS=1-1785
2999	OG0002999	YPL135W	augustus_masked-flattened_line_20-processed-gene-1.141-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.141&CDS=1-477
3000	OG0003000	YPL138C	snap_masked-flattened_line_14-processed-gene-3.234-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-3.234&CDS=1-1101
3001	OG0003001	YPL141C	augustus_masked-flattened_line_0-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.83&CDS=1-2487
3002	OG0003002	YPL146C	maker-flattened_line_0-snap-gene-7.50-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-7.50&CDS=1-3408
3003	OG0003003	YPL147W	augustus_masked-flattened_line_0-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.156&CDS=1-2616
3004	OG0003004	YPL150W	snap_masked-flattened_line_10-processed-gene-2.116-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-2.116&CDS=1-2376
3005	OG0003005	YPL151C	augustus_masked-flattened_line_23-processed-gene-1.288-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.288&CDS=1-1308
3006	OG0003006	YPL153C	augustus_masked-flattened_line_27-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.26&CDS=1-1992
3007	OG0003007	YPL154C	augustus_masked-flattened_line_2-processed-gene-8.147-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.147&CDS=1-1218
3008	OG0003008	YPL157W	maker-flattened_line_2-augustus-gene-8.203-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-8.203&CDS=1-2205
3009	OG0003009	YPL160W	maker-flattened_line_10-augustus-gene-2.1-mRNA-1_1&gene=maker-flattened_line_10-augustus-gene-2.1&CDS=1-4278
3010	OG0003010	YPL165C	snap_masked-flattened_line_8-processed-gene-1.23-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-1.23&CDS=1-2100
3011	OG0003011	YPL167C	snap_masked-flattened_line_33-processed-gene-0.14-mRNA-1_1&gene=snap_masked-flattened_line_33-processed-gene-0.14&CDS=1-5067
3012	OG0003012	YPL169C	augustus_masked-flattened_line_4-processed-gene-3.4-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.4&CDS=1-1716
3013	OG0003013	YPL170W	augustus_masked-flattened_line_8-processed-gene-4.206-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-4.206&CDS=1-483
3014	OG0003014	YPL172C	genemark-flattened_line_14-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.10&CDS=1-1335
3015	OG0003015	YPL173W	augustus_masked-flattened_line_0-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.33&CDS=1-1059
3016	OG0003016	YPL175W	augustus_masked-flattened_line_0-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.5&CDS=1-1335
3017	OG0003017	YPL178W	augustus_masked-flattened_line_29-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.23&CDS=1-585
3018	OG0003018	YPL180W	augustus_masked-flattened_line_0-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.38&CDS=1-1287
3019	OG0003019	YPL181W	augustus_masked-flattened_line_0-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.39&CDS=1-942
3020	OG0003020	YPL183W-A	snap_masked-flattened_line_0-processed-gene-0.79-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-0.79&CDS=1-201
3021	OG0003021	YPL184C	augustus_masked-flattened_line_0-processed-gene-7.141-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.141&CDS=1-2034
3022	OG0003022	YPL188W	augustus_masked-flattened_line_12-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-3.91&CDS=1-1212
3023	OG0003023	YPL190C	augustus_masked-flattened_line_0-processed-gene-7.117-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-7.117&CDS=1-2208
3024	OG0003024	YPL195W	augustus_masked-flattened_line_29-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.34&CDS=1-2736
3025	OG0003025	YPL196W	augustus_masked-flattened_line_33-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-0.161&CDS=1-759
3026	OG0003026	YPL199C	maker-flattened_line_12-augustus-gene-2.1-mRNA-1_1&gene=maker-flattened_line_12-augustus-gene-2.1&CDS=1-1383
3027	OG0003027	YPL204W	snap_masked-flattened_line_16-processed-gene-3.27-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-3.27&CDS=1-1362
3028	OG0003028	YPL206C	augustus_masked-flattened_line_6-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.31&CDS=1-909
3029	OG0003029	YPL207W	augustus_masked-flattened_line_4-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.8&CDS=1-2046
3030	OG0003030	YPL209C	snap_masked-flattened_line_29-processed-gene-0.137-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.137&CDS=1-999
3031	OG0003031	YPL210C	augustus_masked-flattened_line_47-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.87&CDS=1-1671
3032	OG0003032	YPL211W	augustus_masked-flattened_line_47-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.63&CDS=1-543
3033	OG0003033	YPL212C	augustus_masked-flattened_line_47-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.86&CDS=1-1419
3034	OG0003034	YPL215W	augustus_masked-flattened_line_16-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.99&CDS=1-939
3035	OG0003035	YPL217C	augustus_masked-flattened_line_25-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.82&CDS=1-3492
3036	OG0003036	YPL218W	augustus_masked-flattened_line_25-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.107&CDS=1-567
3037	OG0003037	YPL222W	augustus_masked-flattened_line_47-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.62&CDS=1-1851
3038	OG0003038	YPL225W	augustus_masked-flattened_line_12-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.107&CDS=1-453
3039	OG0003039	YPL226W	augustus_masked-flattened_line_2-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-5.15&CDS=1-3558
3040	OG0003040	YPL227C	snap_masked-flattened_line_18-processed-gene-1.8-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.8&CDS=1-2382
3041	OG0003041	YPL231W	maker-flattened_line_16-augustus-gene-2.66-mRNA-1_1&gene=maker-flattened_line_16-augustus-gene-2.66&CDS=1-5640
3042	OG0003042	YPL234C	augustus_masked-flattened_line_6-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.40&CDS=1-471
3043	OG0003043	YPL235W	augustus_masked-flattened_line_6-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.20&CDS=1-1395
3044	OG0003044	YPL237W	augustus_masked-flattened_line_22-processed-gene-2.223-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.223&CDS=1-732
3045	OG0003045	YPL239W	augustus_masked-flattened_line_22-processed-gene-2.224-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.224&CDS=1-636
3046	OG0003046	YPL244C	augustus_masked-flattened_line_6-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.38&CDS=1-981
3047	OG0003047	YPL245W	augustus_masked-flattened_line_35-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.130&CDS=1-1311
3048	OG0003048	YPL248C	augustus_masked-flattened_line_10-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.34&CDS=1-2922
3049	OG0003049	YPL252C	snap_masked-flattened_line_2-processed-gene-2.92-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.92&CDS=1-429
3050	OG0003050	YPL259C	augustus_masked-flattened_line_0-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.67&CDS=1-1371
3051	OG0003051	YPL260W	augustus_masked-flattened_line_22-processed-gene-2.167-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-2.167&CDS=1-1380
3052	OG0003052	YPL263C	augustus_masked-flattened_line_45-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.123&CDS=1-1887
3053	OG0003053	YPL265W	augustus_masked-flattened_line_47-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.54&CDS=1-1716
3054	OG0003054	YPL266W	augustus_masked-flattened_line_45-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.102&CDS=1-960
3055	OG0003055	YPL268W	augustus_masked-flattened_line_16-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-3.137&CDS=1-2358
3056	OG0003056	YPL270W	augustus_masked-flattened_line_29-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.50&CDS=1-2373
3057	OG0003057	YPR003C	augustus_masked-flattened_line_0-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.132&CDS=1-2196
3058	OG0003058	YPR004C	maker-flattened_line_0-augustus-gene-4.4-mRNA-1_1&gene=maker-flattened_line_0-augustus-gene-4.4&CDS=1-3729
3059	OG0003059	YPR010C	augustus_masked-flattened_line_4-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-4.21&CDS=1-3507
3060	OG0003060	YPR010C-A	augustus_masked-flattened_line_14-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.59&CDS=1-213
3061	OG0003061	YPR017C	augustus_masked-flattened_line_18-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.111&CDS=1-348
3062	OG0003062	YPR018W	snap_masked-flattened_line_20-processed-gene-2.165-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-2.165&CDS=1-1773
3063	OG0003063	YPR019W	augustus_masked-flattened_line_20-processed-gene-2.254-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.254&CDS=1-2760
3064	OG0003064	YPR020W	augustus_masked-flattened_line_20-processed-gene-2.253-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-2.253&CDS=1-387
3065	OG0003065	YPR021C	maker-flattened_line_4-augustus-gene-5.103-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-5.103&CDS=1-2949
3066	OG0003066	YPR022C	augustus_masked-flattened_line_2-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.23&CDS=1-2820
3067	OG0003067	YPR023C	augustus_masked-flattened_line_2-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-7.129&CDS=1-960
3068	OG0003068	YPR024W	augustus_masked-flattened_line_0-processed-gene-6.29-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-6.29&CDS=1-2052
3069	OG0003069	YPR025C	genemark-flattened_line_35-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.16&CDS=1-1077
3070	OG0003070	YPR026W	augustus_masked-flattened_line_12-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.102&CDS=1-2895
3071	OG0003071	YPR029C	augustus_masked-flattened_line_29-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-0.66&CDS=1-2760
3072	OG0003072	YPR031W	augustus_masked-flattened_line_18-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.112&CDS=1-2214
3073	OG0003073	YPR033C	augustus_masked-flattened_line_27-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-1.26&CDS=1-1527
3074	OG0003074	YPR035W	genemark-flattened_line_18-processed-gene-2.212-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-2.212&CDS=1-1113
3075	OG0003075	YPR036W	augustus_masked-flattened_line_16-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.88&CDS=1-1272
3076	OG0003076	YPR037C	augustus_masked-flattened_line_2-processed-gene-8.177-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.177&CDS=1-651
3077	OG0003077	YPR040W	augustus_masked-flattened_line_2-processed-gene-8.148-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-8.148&CDS=1-1062
3078	OG0003078	YPR041W	augustus_masked-flattened_line_16-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-0.89&CDS=1-1149
3079	OG0003079	YPR045C	augustus_masked-flattened_line_14-processed-gene-3.48-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-3.48&CDS=1-1491
3080	OG0003080	YPR047W	augustus_masked-flattened_line_31-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.45&CDS=1-1326
3081	OG0003081	YPR048W	snap_masked-flattened_line_31-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-0.140&CDS=1-1725
3082	OG0003082	YPR049C	augustus_masked-flattened_line_4-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.16&CDS=1-4278
3083	OG0003083	YPR051W	augustus_masked-flattened_line_4-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.36&CDS=1-576
3084	OG0003084	YPR054W	augustus_masked-flattened_line_25-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.90&CDS=1-1212
3085	OG0003085	YPR056W	augustus_masked-flattened_line_45-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.98&CDS=1-1002
3086	OG0003086	YPR060C	snap_masked-flattened_line_25-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-0.5&CDS=1-771
