	OrthologID	Metschnikowia_santaceciliae	Saccharomyces_cerevisiae
3100	OG0003100	genemark-sce_s725-processed-gene-0.4-mRNA-1_1&gene=genemark-sce_s725-processed-gene-0.4&CDS=1-609	YJR050W
3101	OG0003101	genemark-sce_s725-processed-gene-0.3-mRNA-1_1&gene=genemark-sce_s725-processed-gene-0.3&CDS=1-480	YPL234C
3102	OG0003102	genemark-sce_s726-processed-gene-0.0-mRNA-1_1&gene=genemark-sce_s726-processed-gene-0.0&CDS=1-876	YBR213W
3103	OG0003103	genemark-sce_s726-processed-gene-0.3-mRNA-1_1&gene=genemark-sce_s726-processed-gene-0.3&CDS=1-1308	YOR323C
3104	OG0003104	maker-sce_s727-snap-gene-0.5-mRNA-1_1&gene=maker-sce_s727-snap-gene-0.5&CDS=1-1569	YBL099W
3105	OG0003105	augustus_masked-sce_s728-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-sce_s728-processed-gene-0.24&CDS=1-1077	YML019W
3106	OG0003106	genemark-sce_s728-processed-gene-0.17-mRNA-1_1&gene=genemark-sce_s728-processed-gene-0.17&CDS=1-1209	YML018C
3107	OG0003107	genemark-sce_s728-processed-gene-0.18-mRNA-1_1&gene=genemark-sce_s728-processed-gene-0.18&CDS=1-1035	YCR019W
3108	OG0003108	genemark-sce_s728-processed-gene-0.19-mRNA-1_1&gene=genemark-sce_s728-processed-gene-0.19&CDS=1-2346	YDR517W
3109	OG0003109	augustus_masked-sce_s729-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-sce_s729-processed-gene-0.0&CDS=1-2493	YDR416W
3110	OG0003110	genemark-sce_s73-processed-gene-0.2-mRNA-1_1&gene=genemark-sce_s73-processed-gene-0.2&CDS=1-1452	YGL055W
3111	OG0003111	genemark-sce_s730-processed-gene-0.6-mRNA-1_1&gene=genemark-sce_s730-processed-gene-0.6&CDS=1-867	YJR116W
3112	OG0003112	genemark-sce_s730-processed-gene-0.7-mRNA-1_1&gene=genemark-sce_s730-processed-gene-0.7&CDS=1-618	YFL038C
3113	OG0003113	genemark-sce_s731-processed-gene-0.1-mRNA-1_1&gene=genemark-sce_s731-processed-gene-0.1&CDS=1-1224	YGR117C
3114	OG0003114	genemark-sce_s732-processed-gene-0.1-mRNA-1_1&gene=genemark-sce_s732-processed-gene-0.1&CDS=1-1161	YPL151C
3115	OG0003115	augustus_masked-sce_s733-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-sce_s733-processed-gene-0.4&CDS=1-2097	YPR162C
3116	OG0003116	snap_masked-sce_s733-processed-gene-0.1-mRNA-1_1&gene=snap_masked-sce_s733-processed-gene-0.1&CDS=1-1908	YLR452C
3117	OG0003117	genemark-sce_s734-processed-gene-0.30-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.30&CDS=1-2103	YDR496C
3118	OG0003118	maker-sce_s734-augustus-gene-0.57-mRNA-1_1&gene=maker-sce_s734-augustus-gene-0.57&CDS=1-1323	YDL007W
3119	OG0003119	genemark-sce_s734-processed-gene-0.31-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.31&CDS=1-756	YNL305C
3120	OG0003120	genemark-sce_s734-processed-gene-0.32-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.32&CDS=1-519	YER116C
3121	OG0003121	genemark-sce_s734-processed-gene-0.35-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.35&CDS=1-1797	YPL184C
3122	OG0003122	genemark-sce_s734-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.37&CDS=1-8592	YBL088C
3123	OG0003123	genemark-sce_s734-processed-gene-0.26-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.26&CDS=1-1164	YDR019C
3124	OG0003124	genemark-sce_s734-processed-gene-0.28-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.28&CDS=1-1953	YPL210C
3125	OG0003125	genemark-sce_s734-processed-gene-0.38-mRNA-1_1&gene=genemark-sce_s734-processed-gene-0.38&CDS=1-969	YPL215W
3126	OG0003126	genemark-sce_s736-processed-gene-0.43-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.43&CDS=1-777	YJR060W
3127	OG0003127	genemark-sce_s736-processed-gene-0.33-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.33&CDS=1-1686	YLR044C
3128	OG0003128	genemark-sce_s736-processed-gene-0.34-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.34&CDS=1-2127	YMR301C
3129	OG0003129	genemark-sce_s736-processed-gene-0.44-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.44&CDS=1-2787	YIL137C
3130	OG0003130	genemark-sce_s736-processed-gene-0.36-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.36&CDS=1-1590	YPL204W
3131	OG0003131	snap_masked-sce_s736-processed-gene-0.29-mRNA-1_1&gene=snap_masked-sce_s736-processed-gene-0.29&CDS=1-1437	YPL212C
3132	OG0003132	genemark-sce_s736-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.37&CDS=1-543	YPL211W
3133	OG0003133	genemark-sce_s736-processed-gene-0.46-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.46&CDS=1-1437	YGL129C
3134	OG0003134	genemark-sce_s736-processed-gene-0.38-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.38&CDS=1-1716	YGL064C
3135	OG0003135	genemark-sce_s736-processed-gene-0.39-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.39&CDS=1-1290	YGL067W
3136	OG0003136	genemark-sce_s736-processed-gene-0.40-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.40&CDS=1-1098	YPL206C
3137	OG0003137	genemark-sce_s736-processed-gene-0.41-mRNA-1_1&gene=genemark-sce_s736-processed-gene-0.41&CDS=1-981	YAL032C
3138	OG0003138	augustus_masked-sce_s737-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-sce_s737-processed-gene-0.3&CDS=1-2460	YAR002W
3139	OG0003139	genemark-sce_s737-processed-gene-0.18-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.18&CDS=1-1050	YGL001C
3140	OG0003140	genemark-sce_s737-processed-gene-0.27-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.27&CDS=1-789	YGR280C
3141	OG0003141	genemark-sce_s737-processed-gene-0.28-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.28&CDS=1-3660	YAL001C
3142	OG0003142	genemark-sce_s737-processed-gene-0.20-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.20&CDS=1-714	YGR001C
3143	OG0003143	genemark-sce_s737-processed-gene-0.21-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.21&CDS=1-630	YAL003W
3144	OG0003144	genemark-sce_s737-processed-gene-0.22-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.22&CDS=1-1932	YER005W
3145	OG0003145	maker-sce_s737-augustus-gene-0.1-mRNA-1_1&gene=maker-sce_s737-augustus-gene-0.1&CDS=1-2976	YER006W
3146	OG0003146	genemark-sce_s737-processed-gene-0.30-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.30&CDS=1-543	YER007C-A
3147	OG0003147	genemark-sce_s737-processed-gene-0.31-mRNA-1_1&gene=genemark-sce_s737-processed-gene-0.31&CDS=1-3066	YIR002C
3148	OG0003148	genemark-sce_s738-processed-gene-0.46-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.46&CDS=1-1407	YBR182C
3149	OG0003149	genemark-sce_s738-processed-gene-0.32-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.32&CDS=1-6732	YPL085W
3150	OG0003150	genemark-sce_s738-processed-gene-0.48-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.48&CDS=1-741	YMR069W
3151	OG0003151	genemark-sce_s738-processed-gene-0.49-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.49&CDS=1-888	YOR311C
3152	OG0003152	augustus_masked-sce_s738-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-sce_s738-processed-gene-0.7&CDS=1-1419	YMR023C
3153	OG0003153	genemark-sce_s738-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.37&CDS=1-1794	YPR048W
3154	OG0003154	maker-sce_s738-augustus-gene-0.0-mRNA-1_1&gene=maker-sce_s738-augustus-gene-0.0&CDS=1-2061	YPR047W
3155	OG0003155	maker-sce_s738-augustus-gene-0.1-mRNA-1_1&gene=maker-sce_s738-augustus-gene-0.1&CDS=1-657	YKL041W
3156	OG0003156	genemark-sce_s738-processed-gene-0.53-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.53&CDS=1-1074	YBR087W
3157	OG0003157	genemark-sce_s738-processed-gene-0.54-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.54&CDS=1-561	YER042W
3158	OG0003158	genemark-sce_s738-processed-gene-0.57-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.57&CDS=1-618	YOR289W
3159	OG0003159	genemark-sce_s738-processed-gene-0.44-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.44&CDS=1-660	YMR134W
3160	OG0003160	genemark-sce_s738-processed-gene-0.59-mRNA-1_1&gene=genemark-sce_s738-processed-gene-0.59&CDS=1-1104	YMR135C
3161	OG0003161	augustus_masked-sce_s738-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-sce_s738-processed-gene-0.30&CDS=1-2472	YGL027C
3162	OG0003162	genemark-sce_s739-processed-gene-0.8-mRNA-1_1&gene=genemark-sce_s739-processed-gene-0.8&CDS=1-2844	YOR005C
3163	OG0003163	genemark-sce_s739-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s739-processed-gene-0.9&CDS=1-1650	YOR067C
3164	OG0003164	genemark-sce_s739-processed-gene-0.4-mRNA-1_1&gene=genemark-sce_s739-processed-gene-0.4&CDS=1-1179	YGL243W
3165	OG0003165	genemark-sce_s739-processed-gene-0.10-mRNA-1_1&gene=genemark-sce_s739-processed-gene-0.10&CDS=1-513	YGL242C
3166	OG0003166	genemark-sce_s739-processed-gene-0.5-mRNA-1_1&gene=genemark-sce_s739-processed-gene-0.5&CDS=1-696	YJL121C
3167	OG0003167	genemark-sce_s739-processed-gene-0.11-mRNA-1_1&gene=genemark-sce_s739-processed-gene-0.11&CDS=1-471	YJL122W
3168	OG0003168	genemark-sce_s74-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s74-processed-gene-0.9&CDS=1-1377	YOR023C
3169	OG0003169	genemark-sce_s74-processed-gene-0.6-mRNA-1_1&gene=genemark-sce_s74-processed-gene-0.6&CDS=1-741	YDR472W
3170	OG0003170	genemark-sce_s74-processed-gene-0.7-mRNA-1_1&gene=genemark-sce_s74-processed-gene-0.7&CDS=1-678	YHR013C
3171	OG0003171	genemark-sce_s74-processed-gene-0.11-mRNA-1_1&gene=genemark-sce_s74-processed-gene-0.11&CDS=1-795	YOR145C
3172	OG0003172	genemark-sce_s741-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.37&CDS=1-1401	YER081W
3173	OG0003173	genemark-sce_s741-processed-gene-0.5-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.5&CDS=1-717	YPL051W
3174	OG0003174	genemark-sce_s741-processed-gene-0.7-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.7&CDS=1-639	YBR171W
3175	OG0003175	genemark-sce_s741-processed-gene-0.8-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.8&CDS=1-4095	YER008C
3176	OG0003176	maker-sce_s741-augustus-gene-0.127-mRNA-1_1&gene=maker-sce_s741-augustus-gene-0.127&CDS=1-513	YGR029W
3177	OG0003177	maker-sce_s741-snap-gene-0.0-mRNA-1_1&gene=maker-sce_s741-snap-gene-0.0&CDS=1-2067	YNL001W
3178	OG0003178	maker-sce_s741-augustus-gene-0.130-mRNA-1_1&gene=maker-sce_s741-augustus-gene-0.130&CDS=1-984	YGL106W
3179	OG0003179	genemark-sce_s741-processed-gene-0.16-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.16&CDS=1-3225	YOL034W
3180	OG0003180	genemark-sce_s741-processed-gene-0.49-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.49&CDS=1-1581	YOL033W
3181	OG0003181	genemark-sce_s741-processed-gene-0.19-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.19&CDS=1-420	YJR044C
3182	OG0003182	genemark-sce_s741-processed-gene-0.50-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.50&CDS=1-801	YAL014C
3183	OG0003183	genemark-sce_s741-processed-gene-0.20-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.20&CDS=1-669	YJL055W
3184	OG0003184	snap_masked-sce_s741-processed-gene-0.181-mRNA-1_1&gene=snap_masked-sce_s741-processed-gene-0.181&CDS=1-798	YNL036W
3185	OG0003185	genemark-sce_s741-processed-gene-0.22-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.22&CDS=1-678	YNL129W
3186	OG0003186	genemark-sce_s741-processed-gene-0.54-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.54&CDS=1-954	YKR030W
3187	OG0003187	genemark-sce_s741-processed-gene-0.56-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.56&CDS=1-1848	YKR017C
3188	OG0003188	genemark-sce_s741-processed-gene-0.24-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.24&CDS=1-363	YJL104W
3189	OG0003189	genemark-sce_s741-processed-gene-0.59-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.59&CDS=1-549	YHR148W
3190	OG0003190	genemark-sce_s741-processed-gene-0.27-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.27&CDS=1-663	YHR147C
3191	OG0003191	augustus_masked-sce_s741-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-sce_s741-processed-gene-0.90&CDS=1-843	YGR220C
3192	OG0003192	genemark-sce_s741-processed-gene-0.60-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.60&CDS=1-1455	YBR003W
3193	OG0003193	genemark-sce_s741-processed-gene-0.30-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.30&CDS=1-3237	YGR218W
3194	OG0003194	genemark-sce_s741-processed-gene-0.31-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.31&CDS=1-609	YDR002W
3195	OG0003195	genemark-sce_s741-processed-gene-0.32-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.32&CDS=1-3642	YGR233C
3196	OG0003196	genemark-sce_s741-processed-gene-0.62-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.62&CDS=1-1905	YDL146W
3197	OG0003197	genemark-sce_s741-processed-gene-0.63-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.63&CDS=1-1236	YIL042C
3198	OG0003198	genemark-sce_s741-processed-gene-0.33-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.33&CDS=1-1575	YER051W
3199	OG0003199	genemark-sce_s741-processed-gene-0.64-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.64&CDS=1-1248	YOL058W
3200	OG0003200	genemark-sce_s741-processed-gene-0.35-mRNA-1_1&gene=genemark-sce_s741-processed-gene-0.35&CDS=1-723	YNL056W
3201	OG0003201	genemark-sce_s743-processed-gene-0.9-mRNA-1_1&gene=genemark-sce_s743-processed-gene-0.9&CDS=1-351	YLR200W
3202	OG0003202	genemark-sce_s743-processed-gene-0.15-mRNA-1_1&gene=genemark-sce_s743-processed-gene-0.15&CDS=1-780	YLR201C
3203	OG0003203	genemark-sce_s743-processed-gene-0.16-mRNA-1_1&gene=genemark-sce_s743-processed-gene-0.16&CDS=1-1014	YOR292C
3204	OG0003204	genemark-sce_s743-processed-gene-0.12-mRNA-1_1&gene=genemark-sce_s743-processed-gene-0.12&CDS=1-2466	YLR045C
3205	OG0003205	genemark-sce_s743-processed-gene-0.13-mRNA-1_1&gene=genemark-sce_s743-processed-gene-0.13&CDS=1-765	YGR207C
3206	OG0003206	genemark-sce_s744-processed-gene-0.7-mRNA-1_1&gene=genemark-sce_s744-processed-gene-0.7&CDS=1-1206	YPL248C
3207	OG0003207	snap_masked-sce_s745-processed-gene-0.4-mRNA-1_1&gene=snap_masked-sce_s745-processed-gene-0.4&CDS=1-1641	YBR163W
3208	OG0003208	maker-sce_s745-augustus-gene-0.192-mRNA-1_1&gene=maker-sce_s745-augustus-gene-0.192&CDS=1-1386	YNR001C
3209	OG0003209	genemark-sce_s745-processed-gene-0.73-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.73&CDS=1-2895	YPL040C
3210	OG0003210	augustus_masked-sce_s745-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.167&CDS=1-1860	YER068W
3211	OG0003211	genemark-sce_s745-processed-gene-0.75-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.75&CDS=1-384	YMR123W
3212	OG0003212	genemark-sce_s745-processed-gene-0.76-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.76&CDS=1-738	YOR258W
3213	OG0003213	augustus_masked-sce_s745-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.139&CDS=1-2658	YIR026C
3214	OG0003214	augustus_masked-sce_s745-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.169&CDS=1-1272	YNL119W
3215	OG0003215	maker-sce_s745-augustus-gene-0.195-mRNA-1_1&gene=maker-sce_s745-augustus-gene-0.195&CDS=1-690	YHR116W
3216	OG0003216	genemark-sce_s745-processed-gene-0.81-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.81&CDS=1-2679	YER114C
3217	OG0003217	genemark-sce_s745-processed-gene-0.82-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.82&CDS=1-2088	YBL084C
3218	OG0003218	genemark-sce_s745-processed-gene-0.83-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.83&CDS=1-1950	YER113C
3219	OG0003219	maker-sce_s745-snap-gene-0.69-mRNA-1_1&gene=maker-sce_s745-snap-gene-0.69&CDS=1-1026	YBR039W
3220	OG0003220	genemark-sce_s745-processed-gene-0.84-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.84&CDS=1-2892	YCR017C
3221	OG0003221	augustus_masked-sce_s745-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.146&CDS=1-270	YNL122C
3222	OG0003222	genemark-sce_s745-processed-gene-0.114-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.114&CDS=1-2928	YNL123W
3223	OG0003223	genemark-sce_s745-processed-gene-0.87-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.87&CDS=1-5616	YHR120W
3224	OG0003224	genemark-sce_s745-processed-gene-0.116-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.116&CDS=1-1971	YNL124W
3225	OG0003225	genemark-sce_s745-processed-gene-0.89-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.89&CDS=1-1650	YEL063C
3226	OG0003226	augustus_masked-sce_s745-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.152&CDS=1-2223	YNL137C
3227	OG0003227	genemark-sce_s745-processed-gene-0.93-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.93&CDS=1-1788	YNL061W
3228	OG0003228	genemark-sce_s745-processed-gene-0.119-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.119&CDS=1-2322	YNL059C
3229	OG0003229	genemark-sce_s745-processed-gene-0.94-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.94&CDS=1-1587	YNL138W
3230	OG0003230	genemark-sce_s745-processed-gene-0.120-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.120&CDS=1-942	YOL096C
3231	OG0003231	genemark-sce_s745-processed-gene-0.96-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.96&CDS=1-2355	YDR485C
3232	OG0003232	augustus_masked-sce_s745-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.180&CDS=1-435	YNL281W
3233	OG0003233	genemark-sce_s745-processed-gene-0.122-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.122&CDS=1-1842	YLR276C
3234	OG0003234	genemark-sce_s745-processed-gene-0.123-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.123&CDS=1-1470	YHL008C
3235	OG0003235	genemark-sce_s745-processed-gene-0.124-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.124&CDS=1-1356	YCR066W
3236	OG0003236	maker-sce_s745-snap-gene-0.68-mRNA-1_1&gene=maker-sce_s745-snap-gene-0.68&CDS=1-2337	YCR068W
3237	OG0003237	augustus_masked-sce_s745-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.160&CDS=1-825	YML052W
3238	OG0003238	snap_masked-sce_s745-processed-gene-0.62-mRNA-1_1&gene=snap_masked-sce_s745-processed-gene-0.62&CDS=1-372	YBL092W
3239	OG0003239	maker-sce_s745-snap-gene-0.70-mRNA-1_1&gene=maker-sce_s745-snap-gene-0.70&CDS=1-447	YBL093C
3240	OG0003240	genemark-sce_s745-processed-gene-0.130-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.130&CDS=1-573	YLR229C
3241	OG0003241	genemark-sce_s745-processed-gene-0.131-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.131&CDS=1-1764	YDR213W
3242	OG0003242	genemark-sce_s745-processed-gene-0.103-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.103&CDS=1-435	YGR174C
3243	OG0003243	augustus_masked-sce_s745-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-sce_s745-processed-gene-0.191&CDS=1-513	YJL024C
3244	OG0003244	genemark-sce_s745-processed-gene-0.104-mRNA-1_1&gene=genemark-sce_s745-processed-gene-0.104&CDS=1-1506	YGL160W
3245	OG0003245	genemark-sce_s746-processed-gene-0.7-mRNA-1_1&gene=genemark-sce_s746-processed-gene-0.7&CDS=1-504	YBR137W
3246	OG0003246	genemark-sce_s746-processed-gene-0.10-mRNA-1_1&gene=genemark-sce_s746-processed-gene-0.10&CDS=1-3294	YLR383W
3247	OG0003247	genemark-sce_s75-processed-gene-0.35-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.35&CDS=1-645	YGR235C
3248	OG0003248	genemark-sce_s75-processed-gene-0.24-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.24&CDS=1-2391	YKL155C
3249	OG0003249	augustus_masked-sce_s75-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-sce_s75-processed-gene-0.46&CDS=1-1377	YDR306C
3250	OG0003250	genemark-sce_s75-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.37&CDS=1-480	YDR308C
3251	OG0003251	genemark-sce_s75-processed-gene-0.28-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.28&CDS=1-975	YDR313C
3252	OG0003252	genemark-sce_s75-processed-gene-0.38-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.38&CDS=1-1413	YHR065C
3253	OG0003253	augustus_masked-sce_s75-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-sce_s75-processed-gene-0.60&CDS=1-1113	YLR151C
3254	OG0003254	genemark-sce_s75-processed-gene-0.43-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.43&CDS=1-1035	YKL151C
3255	OG0003255	genemark-sce_s75-processed-gene-0.31-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.31&CDS=1-879	YKL150W
3256	OG0003256	genemark-sce_s75-processed-gene-0.32-mRNA-1_1&gene=genemark-sce_s75-processed-gene-0.32&CDS=1-1620	YKL149C
3257	OG0003257	genemark-sce_s76-processed-gene-0.27-mRNA-1_1&gene=genemark-sce_s76-processed-gene-0.27&CDS=1-303	YDR115W
3258	OG0003258	genemark-sce_s76-processed-gene-0.23-mRNA-1_1&gene=genemark-sce_s76-processed-gene-0.23&CDS=1-4506	YLR086W
3259	OG0003259	snap_masked-sce_s76-processed-gene-0.13-mRNA-1_1&gene=snap_masked-sce_s76-processed-gene-0.13&CDS=1-999	YLR405W
3260	OG0003260	genemark-sce_s77-processed-gene-0.35-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.35&CDS=1-2415	YER130C
3261	OG0003261	genemark-sce_s77-processed-gene-0.28-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.28&CDS=1-1131	YGL148W
3262	OG0003262	genemark-sce_s77-processed-gene-0.29-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.29&CDS=1-858	YKL154W
3263	OG0003263	genemark-sce_s77-processed-gene-0.38-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.38&CDS=1-615	YER128W
3264	OG0003264	augustus_masked-sce_s77-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-sce_s77-processed-gene-0.61&CDS=1-591	YGL200C
3265	OG0003265	genemark-sce_s77-processed-gene-0.42-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.42&CDS=1-525	YMR295C
3266	OG0003266	genemark-sce_s77-processed-gene-0.43-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.43&CDS=1-2349	YDR320C
3267	OG0003267	snap_masked-sce_s77-processed-gene-0.9-mRNA-1_1&gene=snap_masked-sce_s77-processed-gene-0.9&CDS=1-177	YHR072W-A
3268	OG0003268	genemark-sce_s77-processed-gene-0.44-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.44&CDS=1-231	YDR320C-A
3269	OG0003269	genemark-sce_s77-processed-gene-0.45-mRNA-1_1&gene=genemark-sce_s77-processed-gene-0.45&CDS=1-2565	YLR451W
3270	OG0003270	snap_masked-sce_s77-processed-gene-0.10-mRNA-1_1&gene=snap_masked-sce_s77-processed-gene-0.10&CDS=1-1443	YJR124C
3271	OG0003271	genemark-sce_s78-processed-gene-0.15-mRNA-1_1&gene=genemark-sce_s78-processed-gene-0.15&CDS=1-2877	YBR289W
3272	OG0003272	maker-sce_s8-snap-gene-0.20-mRNA-1_1&gene=maker-sce_s8-snap-gene-0.20&CDS=1-2049	YLL057C
3273	OG0003273	genemark-sce_s8-processed-gene-0.33-mRNA-1_1&gene=genemark-sce_s8-processed-gene-0.33&CDS=1-426	YPR100W
3274	OG0003274	genemark-sce_s8-processed-gene-0.35-mRNA-1_1&gene=genemark-sce_s8-processed-gene-0.35&CDS=1-1629	YGR055W
3275	OG0003275	genemark-sce_s8-processed-gene-0.36-mRNA-1_1&gene=genemark-sce_s8-processed-gene-0.36&CDS=1-3690	YJL080C
3276	OG0003276	genemark-sce_s8-processed-gene-0.37-mRNA-1_1&gene=genemark-sce_s8-processed-gene-0.37&CDS=1-2898	YFR016C
3277	OG0003277	genemark-sce_s8-processed-gene-0.25-mRNA-1_1&gene=genemark-sce_s8-processed-gene-0.25&CDS=1-711	YDR054C
3278	OG0003278	snap_masked-sce_s8-processed-gene-0.6-mRNA-1_1&gene=snap_masked-sce_s8-processed-gene-0.6&CDS=1-1602	YDR052C
3279	OG0003279	snap_masked-sce_s8-processed-gene-0.7-mRNA-1_1&gene=snap_masked-sce_s8-processed-gene-0.7&CDS=1-2307	YOL023W
3280	OG0003280	genemark-sce_s8-processed-gene-0.27-mRNA-1_1&gene=genemark-sce_s8-processed-gene-0.27&CDS=1-1308	YOL022C
