	OrthologID	Candida_tanzawaensis	Saccharomyces_cerevisiae
2692	OG0002692	augustus_masked-scaffold_5-processed-gene-13.29-mRNA-1_1&gene=augustus_masked-scaffold_5-processed-gene-13.29&CDS=1-708	YPR037C
2693	OG0002693	augustus_masked-scaffold_6-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.89&CDS=1-1542	YNL142W
2694	OG0002694	genemark-scaffold_6-processed-gene-0.62-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-0.62&CDS=1-2955	YKL064W
2695	OG0002695	genemark-scaffold_6-processed-gene-0.63-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-0.63&CDS=1-384	YMR039C
2696	OG0002696	genemark-scaffold_6-processed-gene-0.64-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-0.64&CDS=1-1056	YMR041C
2697	OG0002697	augustus_masked-scaffold_6-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.93&CDS=1-1437	YMR034C
2698	OG0002698	augustus_masked-scaffold_6-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.114&CDS=1-267	YDR322C-A
2699	OG0002699	genemark-scaffold_6-processed-gene-0.43-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-0.43&CDS=1-1107	YHR076W
2700	OG0002700	augustus_masked-scaffold_6-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.95&CDS=1-2016	YDR323C
2701	OG0002701	augustus_masked-scaffold_6-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.96&CDS=1-978	YDR265W
2702	OG0002702	augustus_masked-scaffold_6-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.97&CDS=1-1080	YDR245W
2703	OG0002703	augustus_masked-scaffold_6-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.98&CDS=1-3795	YPL016W
2704	OG0002704	augustus_masked-scaffold_6-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.116&CDS=1-2598	YCL030C
2705	OG0002705	augustus_masked-scaffold_6-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.117&CDS=1-1809	YDR244W
2706	OG0002706	augustus_masked-scaffold_6-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.118&CDS=1-1302	YLR438W
2707	OG0002707	augustus_masked-scaffold_6-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.101&CDS=1-1845	YLR443W
2708	OG0002708	maker-scaffold_6-augustus-gene-0.80-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-0.80&CDS=1-1302	YDL084W
2709	OG0002709	augustus_masked-scaffold_6-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.121&CDS=1-822	YER023W
2710	OG0002710	augustus_masked-scaffold_6-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.105&CDS=1-2439	YJR119C
2711	OG0002711	maker-scaffold_6-augustus-gene-0.78-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-0.78&CDS=1-1509	YJR121W
2712	OG0002712	maker-scaffold_6-augustus-gene-0.79-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-0.79&CDS=1-1350	YJR117W
2713	OG0002713	augustus_masked-scaffold_6-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-0.122&CDS=1-717	YDL087C
2714	OG0002714	genemark-scaffold_6-processed-gene-0.76-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-0.76&CDS=1-1335	YOL132W
2715	OG0002715	augustus_masked-scaffold_6-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.99&CDS=1-729	YER163C
2716	OG0002716	maker-scaffold_6-augustus-gene-1.44-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-1.44&CDS=1-2835	YLR138W
2717	OG0002717	augustus_masked-scaffold_6-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.97&CDS=1-1428	YOR368W
2718	OG0002718	augustus_masked-scaffold_6-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.102&CDS=1-1041	YLR447C
2719	OG0002719	augustus_masked-scaffold_6-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.98&CDS=1-1314	YML071C
2720	OG0002720	maker-scaffold_6-snap-gene-1.96-mRNA-1_1&gene=maker-scaffold_6-snap-gene-1.96&CDS=1-3675	YOR191W
2721	OG0002721	augustus_masked-scaffold_6-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.125&CDS=1-603	YLR292C
2722	OG0002722	augustus_masked-scaffold_6-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.104&CDS=1-1182	YIL116W
2723	OG0002723	augustus_masked-scaffold_6-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.105&CDS=1-729	YMR188C
2724	OG0002724	augustus_masked-scaffold_6-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.107&CDS=1-1314	YAL022C
2725	OG0002725	augustus_masked-scaffold_6-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.109&CDS=1-1722	YKL191W
2726	OG0002726	augustus_masked-scaffold_6-processed-gene-1.126-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.126&CDS=1-510	YML055W
2727	OG0002727	augustus_masked-scaffold_6-processed-gene-1.111-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.111&CDS=1-1902	YLR427W
2728	OG0002728	augustus_masked-scaffold_6-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.129&CDS=1-1248	YOR197W
2729	OG0002729	augustus_masked-scaffold_6-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.131&CDS=1-1080	YMR166C
2730	OG0002730	augustus_masked-scaffold_6-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.112&CDS=1-1269	YDL104C
2731	OG0002731	augustus_masked-scaffold_6-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.132&CDS=1-1032	YDL105W
2732	OG0002732	augustus_masked-scaffold_6-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.113&CDS=1-5220	YMR167W
2733	OG0002733	augustus_masked-scaffold_6-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.114&CDS=1-600	YJR014W
2734	OG0002734	augustus_masked-scaffold_6-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.134&CDS=1-354	YBR167C
2735	OG0002735	augustus_masked-scaffold_6-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.118&CDS=1-3033	YGL141W
2736	OG0002736	augustus_masked-scaffold_6-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.135&CDS=1-543	YLR009W
2737	OG0002737	augustus_masked-scaffold_6-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.119&CDS=1-477	YLR008C
2738	OG0002738	augustus_masked-scaffold_6-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.137&CDS=1-429	YGR203W
2739	OG0002739	maker-scaffold_6-augustus-gene-1.43-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-1.43&CDS=1-2655	YGR202C
2740	OG0002740	augustus_masked-scaffold_6-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.122&CDS=1-3204	YJR132W
2741	OG0002741	augustus_masked-scaffold_6-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.124&CDS=1-1932	YMR313C
2742	OG0002742	augustus_masked-scaffold_6-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-1.139&CDS=1-828	YMR312W
2743	OG0002743	augustus_masked-scaffold_6-processed-gene-2.79-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-2.79&CDS=1-1269	YGL196W
2744	OG0002744	augustus_masked-scaffold_6-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-2.80&CDS=1-3225	YDL102W
2745	OG0002745	maker-scaffold_6-snap-gene-2.70-mRNA-1_1&gene=maker-scaffold_6-snap-gene-2.70&CDS=1-4824	YNL243W
2746	OG0002746	maker-scaffold_6-augustus-gene-2.66-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-2.66&CDS=1-6009	YBR248C
2747	OG0002747	maker-scaffold_6-augustus-gene-2.67-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-2.67&CDS=1-2601	YGL180W
2748	OG0002748	augustus_masked-scaffold_6-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-2.89&CDS=1-9363	YLL040C
2749	OG0002749	augustus_masked-scaffold_6-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-2.97&CDS=1-3498	YBL013W
2750	OG0002750	augustus_masked-scaffold_6-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.90&CDS=1-2466	YGL027C
2751	OG0002751	augustus_masked-scaffold_6-processed-gene-3.92-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.92&CDS=1-2103	YGL026C
2752	OG0002752	genemark-scaffold_6-processed-gene-3.4-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-3.4&CDS=1-4311	YOR346W
2753	OG0002753	genemark-scaffold_6-processed-gene-3.9-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-3.9&CDS=1-1413	YBR110W
2754	OG0002754	augustus_masked-scaffold_6-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.95&CDS=1-657	YMR134W
2755	OG0002755	augustus_masked-scaffold_6-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.113&CDS=1-1083	YMR135C
2756	OG0002756	augustus_masked-scaffold_6-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.114&CDS=1-10716	YDR150W
2757	OG0002757	augustus_masked-scaffold_6-processed-gene-3.97-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.97&CDS=1-1533	YER007W
2758	OG0002758	augustus_masked-scaffold_6-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.116&CDS=1-537	YER007C-A
2759	OG0002759	augustus_masked-scaffold_6-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.117&CDS=1-3069	YIR002C
2760	OG0002760	snap_masked-scaffold_6-processed-gene-3.57-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-3.57&CDS=1-381	YAL044W-A
2761	OG0002761	genemark-scaffold_6-processed-gene-3.15-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-3.15&CDS=1-2028	YGL166W
2762	OG0002762	augustus_masked-scaffold_6-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.119&CDS=1-1254	YGL164C
2763	OG0002763	augustus_masked-scaffold_6-processed-gene-3.120-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.120&CDS=1-525	YAL044C
2764	OG0002764	maker-scaffold_6-augustus-gene-3.2-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-3.2&CDS=1-333	YOR327C
2765	OG0002765	augustus_masked-scaffold_6-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.103&CDS=1-1128	YFL039C
2766	OG0002766	augustus_masked-scaffold_6-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.122&CDS=1-396	YDR016C
2767	OG0002767	augustus_masked-scaffold_6-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.105&CDS=1-1686	YGL084C
2768	OG0002768	augustus_masked-scaffold_6-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.126&CDS=1-411	YGL087C
2769	OG0002769	augustus_masked-scaffold_6-processed-gene-3.107-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.107&CDS=1-2022	YGL086W
2770	OG0002770	augustus_masked-scaffold_6-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.127&CDS=1-2697	YBR055C
2771	OG0002771	augustus_masked-scaffold_6-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.108&CDS=1-1515	YMR131C
2772	OG0002772	augustus_masked-scaffold_6-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.110&CDS=1-738	YGL085W
2773	OG0002773	augustus_masked-scaffold_6-processed-gene-3.130-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.130&CDS=1-1590	YEL058W
2774	OG0002774	augustus_masked-scaffold_6-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.112&CDS=1-957	YPL266W
2775	OG0002775	augustus_masked-scaffold_6-processed-gene-3.132-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-3.132&CDS=1-1884	YPL263C
2776	OG0002776	augustus_masked-scaffold_6-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.106&CDS=1-1368	YHL028W
2777	OG0002777	augustus_masked-scaffold_6-processed-gene-4.107-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.107&CDS=1-1917	YHL027W
2778	OG0002778	augustus_masked-scaffold_6-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.122&CDS=1-1338	YDL033C
2779	OG0002779	genemark-scaffold_6-processed-gene-4.64-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.64&CDS=1-726	YDR428C
2780	OG0002780	genemark-scaffold_6-processed-gene-4.65-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.65&CDS=1-858	YDR432W
2781	OG0002781	genemark-scaffold_6-processed-gene-4.66-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.66&CDS=1-5160	YPL006W
2782	OG0002782	augustus_masked-scaffold_6-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.109&CDS=1-1002	YHR144C
2783	OG0002783	augustus_masked-scaffold_6-processed-gene-4.126-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.126&CDS=1-693	YNL168C
2784	OG0002784	augustus_masked-scaffold_6-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.110&CDS=1-822	YDR429C
2785	OG0002785	augustus_masked-scaffold_6-processed-gene-4.127-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.127&CDS=1-1683	YFR037C
2786	OG0002786	augustus_masked-scaffold_6-processed-gene-4.112-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.112&CDS=1-3564	YIL026C
2787	OG0002787	genemark-scaffold_6-processed-gene-4.70-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.70&CDS=1-366	YJL104W
2788	OG0002788	genemark-scaffold_6-processed-gene-4.54-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.54&CDS=1-2022	YBR030W
2789	OG0002789	genemark-scaffold_6-processed-gene-4.55-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.55&CDS=1-1683	YKR017C
2790	OG0002790	augustus_masked-scaffold_6-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.118&CDS=1-981	YKR030W
2791	OG0002791	augustus_masked-scaffold_6-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.132&CDS=1-639	YKR014C
2792	OG0002792	augustus_masked-scaffold_6-processed-gene-4.133-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.133&CDS=1-5745	YJL109C
2793	OG0002793	augustus_masked-scaffold_6-processed-gene-4.135-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.135&CDS=1-450	YOR298C-A
2794	OG0002794	augustus_masked-scaffold_6-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.120&CDS=1-948	YDL015C
2795	OG0002795	genemark-scaffold_6-processed-gene-4.78-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.78&CDS=1-405	YCL033C
2796	OG0002796	genemark-scaffold_6-processed-gene-4.79-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.79&CDS=1-1008	YBR034C
2797	OG0002797	genemark-scaffold_6-processed-gene-4.84-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-4.84&CDS=1-1098	YPR147C
2798	OG0002798	snap_masked-scaffold_6-processed-gene-4.41-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-4.41&CDS=1-1629	YJL106W
2799	OG0002799	augustus_masked-scaffold_6-processed-gene-4.121-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-4.121&CDS=1-1461	YKR023W
2800	OG0002800	augustus_masked-scaffold_6-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.84&CDS=1-1854	YMR098C
2801	OG0002801	augustus_masked-scaffold_6-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.82&CDS=1-744	YKL099C
2802	OG0002802	augustus_masked-scaffold_6-processed-gene-5.85-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.85&CDS=1-864	YKL110C
2803	OG0002803	augustus_masked-scaffold_6-processed-gene-5.83-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.83&CDS=1-1107	YMR097C
2804	OG0002804	augustus_masked-scaffold_6-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.87&CDS=1-1899	YMR106C
2805	OG0002805	augustus_masked-scaffold_6-processed-gene-5.103-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.103&CDS=1-2109	YEL011W
2806	OG0002806	augustus_masked-scaffold_6-processed-gene-5.104-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.104&CDS=1-1437	YJL081C
2807	OG0002807	augustus_masked-scaffold_6-processed-gene-5.105-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.105&CDS=1-1704	YKR016W
2808	OG0002808	augustus_masked-scaffold_6-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.90&CDS=1-1851	YMR092C
2809	OG0002809	augustus_masked-scaffold_6-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.91&CDS=1-1128	YDR336W
2810	OG0002810	augustus_masked-scaffold_6-processed-gene-5.108-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.108&CDS=1-630	YHR089C
2811	OG0002811	augustus_masked-scaffold_6-processed-gene-5.92-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.92&CDS=1-4188	YBL047C
2812	OG0002812	augustus_masked-scaffold_6-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.93&CDS=1-420	YPR100W
2813	OG0002813	augustus_masked-scaffold_6-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.112&CDS=1-1659	YGR055W
2814	OG0002814	augustus_masked-scaffold_6-processed-gene-5.94-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.94&CDS=1-1665	YOR386W
2815	OG0002815	augustus_masked-scaffold_6-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.113&CDS=1-3645	YJL080C
2816	OG0002816	augustus_masked-scaffold_6-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.115&CDS=1-2100	YMR284W
2817	OG0002817	augustus_masked-scaffold_6-processed-gene-5.95-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.95&CDS=1-435	YJR058C
2818	OG0002818	augustus_masked-scaffold_6-processed-gene-5.116-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.116&CDS=1-657	YJR057W
2819	OG0002819	augustus_masked-scaffold_6-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.99&CDS=1-3318	YGR274C
2820	OG0002820	augustus_masked-scaffold_6-processed-gene-5.121-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.121&CDS=1-1698	YMR250W
2821	OG0002821	augustus_masked-scaffold_6-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-5.123&CDS=1-3213	YLR187W
2822	OG0002822	augustus_masked-scaffold_6-processed-gene-6.76-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.76&CDS=1-1296	YLR181C
2823	OG0002823	augustus_masked-scaffold_6-processed-gene-6.77-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.77&CDS=1-432	YOL071W
2824	OG0002824	augustus_masked-scaffold_6-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.73&CDS=1-573	YDR373W
2825	OG0002825	augustus_masked-scaffold_6-processed-gene-6.74-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.74&CDS=1-723	YDL043C
2826	OG0002826	maker-scaffold_6-augustus-gene-6.71-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-6.71&CDS=1-801	YDL045C
2827	OG0002827	augustus_masked-scaffold_6-processed-gene-6.92-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.92&CDS=1-789	YOL067C
2828	OG0002828	augustus_masked-scaffold_6-processed-gene-6.84-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.84&CDS=1-1938	YNL272C
2829	OG0002829	augustus_masked-scaffold_6-processed-gene-6.86-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.86&CDS=1-882	YGL161C
2830	OG0002830	genemark-scaffold_6-processed-gene-6.51-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-6.51&CDS=1-3480	YLR067C
2831	OG0002831	augustus_masked-scaffold_6-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.98&CDS=1-555	YLR066W
2832	OG0002832	genemark-scaffold_6-processed-gene-6.63-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-6.63&CDS=1-2271	YNL247W
2833	OG0002833	augustus_masked-scaffold_6-processed-gene-6.100-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.100&CDS=1-2298	YLR069C
2834	OG0002834	augustus_masked-scaffold_6-processed-gene-6.102-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.102&CDS=1-3603	YBR023C
2835	OG0002835	augustus_masked-scaffold_6-processed-gene-6.103-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.103&CDS=1-4767	YNL297C
2836	OG0002836	augustus_masked-scaffold_6-processed-gene-6.105-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.105&CDS=1-648	YOR344C
2837	OG0002837	augustus_masked-scaffold_6-processed-gene-6.106-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-6.106&CDS=1-492	YPR098C
2838	OG0002838	augustus_masked-scaffold_6-processed-gene-7.7-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.7&CDS=1-3642	YDR097C
2839	OG0002839	augustus_masked-scaffold_6-processed-gene-7.8-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.8&CDS=1-1578	YLR107W
2840	OG0002840	augustus_masked-scaffold_6-processed-gene-7.13-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.13&CDS=1-588	YHR026W
2841	OG0002841	augustus_masked-scaffold_6-processed-gene-7.29-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.29&CDS=1-2847	YHR027C
2842	OG0002842	augustus_masked-scaffold_6-processed-gene-7.14-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.14&CDS=1-1800	YJL201W
2843	OG0002843	augustus_masked-scaffold_6-processed-gene-7.31-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.31&CDS=1-939	YLR146C
2844	OG0002844	augustus_masked-scaffold_6-processed-gene-7.32-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.32&CDS=1-663	YLR145W
2845	OG0002845	augustus_masked-scaffold_6-processed-gene-7.16-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-7.16&CDS=1-1176	YDR161W
