	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034637_Ogataea_populiabae
2413	OG0002413	YLR399C	snap_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-7.45-mRNA-1_1&gene=snap_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-7.45&CDS=1-1779
2414	OG0002414	YLR401C	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.45&CDS=1-1896
2415	OG0002415	YLR403W	augustus_masked-NODE_32_length_37674_cov_13.1443_ID_63-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_32_length_37674_cov_13.1443_ID_63-processed-gene-0.19&CDS=1-1491
2416	OG0002416	YLR405W	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.79&CDS=1-1041
2417	OG0002417	YLR407W	snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.268-mRNA-1_1&gene=snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.268&CDS=1-783
2418	OG0002418	YLR409C	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.41&CDS=1-2802
2419	OG0002419	YLR410W	snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.266-mRNA-1_1&gene=snap_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.266&CDS=1-3363
2420	OG0002420	YLR411W	genemark-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.128&CDS=1-645
2421	OG0002421	YLR412W	augustus_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-1.97&CDS=1-828
2422	OG0002422	YLR417W	augustus_masked-NODE_34_length_34186_cov_16.0864_ID_67-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_34_length_34186_cov_16.0864_ID_67-processed-gene-0.4&CDS=1-2148
2423	OG0002423	YLR418C	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-1.97&CDS=1-1152
2424	OG0002424	YLR419W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.136-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.136&CDS=1-4212
2425	OG0002425	YLR420W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.65&CDS=1-1218
2426	OG0002426	YLR421C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.89&CDS=1-402
2427	OG0002427	YLR422W	augustus_masked-NODE_32_length_37674_cov_13.1443_ID_63-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_32_length_37674_cov_13.1443_ID_63-processed-gene-0.17&CDS=1-5556
2428	OG0002428	YLR424W	snap_masked-NODE_38_length_30209_cov_14.9026_ID_75-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_38_length_30209_cov_14.9026_ID_75-processed-gene-0.39&CDS=1-2364
2429	OG0002429	YLR427W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-9.69&CDS=1-1881
2430	OG0002430	YLR429W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.67&CDS=1-1923
2431	OG0002431	YLR430W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.87&CDS=1-6015
2432	OG0002432	YLR435W	augustus_masked-NODE_32_length_37674_cov_13.1443_ID_63-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_32_length_37674_cov_13.1443_ID_63-processed-gene-0.16&CDS=1-618
2433	OG0002433	YLR438C-A	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.155-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.155&CDS=1-273
2434	OG0002434	YLR438W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.90&CDS=1-1311
2435	OG0002435	YLR439W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-6.228-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-6.228&CDS=1-876
2436	OG0002436	YLR441C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.62&CDS=1-768
2437	OG0002437	YLR443W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.78&CDS=1-1290
2438	OG0002438	YLR447C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.34&CDS=1-1038
2439	OG0002439	YLR449W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.37&CDS=1-1287
2440	OG0002440	YLR451W	augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.73&CDS=1-2838
2441	OG0002441	YLR452C	augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_26_length_116567_cov_18.2761_ID_51-processed-gene-0.103&CDS=1-1848
2442	OG0002442	YLR459W	augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.148&CDS=1-1236
2443	OG0002443	YML002W	augustus_masked-NODE_31_length_54356_cov_15.7992_ID_61-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_31_length_54356_cov_15.7992_ID_61-processed-gene-0.71&CDS=1-3783
2444	OG0002444	YML004C	snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-9.154-mRNA-1_1&gene=snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-9.154&CDS=1-939
2445	OG0002445	YML007W	augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-NODE_10_length_408946_cov_13.6332_ID_19-processed-gene-3.82&CDS=1-1494
2446	OG0002446	YML008C	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-3.25&CDS=1-1137
2447	OG0002447	YML009C	snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.50-mRNA-1_1&gene=snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.50&CDS=1-354
2448	OG0002448	YML010W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.96-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.96&CDS=1-3054
2449	OG0002449	YML012W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.95-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.95&CDS=1-642
2450	OG0002450	YML014W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-1.93&CDS=1-762
2451	OG0002451	YML015C	augustus_masked-NODE_15_length_222653_cov_15.3866_ID_29-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_15_length_222653_cov_15.3866_ID_29-processed-gene-0.70&CDS=1-1074
2452	OG0002452	YML018C	snap_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-4.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-4.50&CDS=1-1077
2453	OG0002453	YML021C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-10.96-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-10.96&CDS=1-981
2454	OG0002454	YML022W	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-9.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-9.60&CDS=1-570
2455	OG0002455	YML025C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.205-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-2.205&CDS=1-888
2456	OG0002456	YML030W	maker-NODE_4_length_820312_cov_17.3491_ID_7-augustus-gene-5.0-mRNA-1_1&gene=maker-NODE_4_length_820312_cov_17.3491_ID_7-augustus-gene-5.0&CDS=1-432
2457	OG0002457	YML031W	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-4.61-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-4.61&CDS=1-1938
2458	OG0002458	YML032C	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-4.74&CDS=1-1251
2459	OG0002459	YML035C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.68&CDS=1-2412
2460	OG0002460	YML036W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.50&CDS=1-1608
2461	OG0002461	YML042W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.42-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.42&CDS=1-1911
2462	OG0002462	YML043C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.99-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-1.99&CDS=1-1431
2463	OG0002463	YML046W	augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.60-mRNA-1_1&gene=augustus_masked-NODE_12_length_279616_cov_13.7717_ID_23-processed-gene-1.60&CDS=1-2055
2464	OG0002464	YML048W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.88-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.88&CDS=1-1116
2465	OG0002465	YML049C	maker-NODE_3_length_894456_cov_15.2133_ID_5-augustus-gene-2.41-mRNA-1_1&gene=maker-NODE_3_length_894456_cov_15.2133_ID_5-augustus-gene-2.41&CDS=1-4659
2466	OG0002466	YML051W	snap_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-6.87-mRNA-1_1&gene=snap_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-6.87&CDS=1-936
2467	OG0002467	YML052W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-2.63&CDS=1-828
2468	OG0002468	YML054C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-0.73&CDS=1-1707
2469	OG0002469	YML055W	maker-NODE_16_length_220908_cov_13.8955_ID_31-augustus-gene-0.86-mRNA-1_1&gene=maker-NODE_16_length_220908_cov_13.8955_ID_31-augustus-gene-0.86&CDS=1-2205
2470	OG0002470	YML056C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.80&CDS=1-1569
2471	OG0002471	YML059C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.131&CDS=1-4476
2472	OG0002472	YML060W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.3&CDS=1-1011
2473	OG0002473	YML064C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.79&CDS=1-651
2474	OG0002474	YML065W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.61&CDS=1-2370
2475	OG0002475	YML066C	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-0.77&CDS=1-1422
2476	OG0002476	YML067C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.150-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.150&CDS=1-1023
2477	OG0002477	YML068W	snap_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.15-mRNA-1_1&gene=snap_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.15&CDS=1-1389
2478	OG0002478	YML069W	augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-NODE_16_length_220908_cov_13.8955_ID_31-processed-gene-1.158&CDS=1-1569
2479	OG0002479	YML071C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.80&CDS=1-1347
2480	OG0002480	YML075C	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-2.78&CDS=1-3150
2481	OG0002481	YML076C	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.35&CDS=1-2790
2482	OG0002482	YML077W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.82-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.82&CDS=1-723
2483	OG0002483	YML079W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-1.61&CDS=1-714
2484	OG0002484	YML080W	snap_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_17_length_220167_cov_16.221_ID_33-processed-gene-0.35&CDS=1-1341
2485	OG0002485	YML081C-A	snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-5.107-mRNA-1_1&gene=snap_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-5.107&CDS=1-183
2486	OG0002486	YML085C	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-6.203-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-6.203&CDS=1-1344
2487	OG0002487	YML086C	augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.65&CDS=1-1638
2488	OG0002488	YML088W	augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.95-mRNA-1_1&gene=augustus_masked-NODE_8_length_626879_cov_16.4982_ID_15-processed-gene-5.95&CDS=1-2115
2489	OG0002489	YML092C	maker-NODE_10_length_408946_cov_13.6332_ID_19-augustus-gene-1.83-mRNA-1_1&gene=maker-NODE_10_length_408946_cov_13.6332_ID_19-augustus-gene-1.83&CDS=1-750
2490	OG0002490	YML093W	augustus_masked-NODE_18_length_187269_cov_19.0248_ID_35-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_18_length_187269_cov_19.0248_ID_35-processed-gene-0.170&CDS=1-2493
2491	OG0002491	YML094W	augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.50&CDS=1-447
2492	OG0002492	YML095C	augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.66&CDS=1-948
2493	OG0002493	YML096W	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-6.156-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-6.156&CDS=1-1746
2494	OG0002494	YML097C	augustus_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.62&CDS=1-2031
2495	OG0002495	YML098W	augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.128&CDS=1-429
2496	OG0002496	YML099C	augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.90&CDS=1-2706
2497	OG0002497	YML102W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.26-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-6.26&CDS=1-2403
2498	OG0002498	YML104C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.149&CDS=1-3588
2499	OG0002499	YML105C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.148&CDS=1-807
2500	OG0002500	YML108W	augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_4_length_820312_cov_17.3491_ID_7-processed-gene-3.85&CDS=1-456
2501	OG0002501	YML110C	genemark-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.140-mRNA-1_1&gene=genemark-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.140&CDS=1-879
2502	OG0002502	YML114C	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-2.5&CDS=1-1965
2503	OG0002503	YML115C	maker-NODE_3_length_894456_cov_15.2133_ID_5-snap-gene-2.138-mRNA-1_1&gene=maker-NODE_3_length_894456_cov_15.2133_ID_5-snap-gene-2.138&CDS=1-1401
2504	OG0002504	YML121W	augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-6.138-mRNA-1_1&gene=augustus_masked-NODE_3_length_894456_cov_15.2133_ID_5-processed-gene-6.138&CDS=1-990
2505	OG0002505	YML123C	snap_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.155-mRNA-1_1&gene=snap_masked-NODE_25_length_117397_cov_24.7587_ID_49-processed-gene-0.155&CDS=1-1698
2506	OG0002506	YML126C	augustus_masked-NODE_18_length_187269_cov_19.0248_ID_35-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_18_length_187269_cov_19.0248_ID_35-processed-gene-0.116&CDS=1-1347
2507	OG0002507	YML127W	augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_29_length_75141_cov_29.9276_ID_57-processed-gene-0.67&CDS=1-1680
2508	OG0002508	YML129C	snap_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.27-mRNA-1_1&gene=snap_masked-NODE_6_length_754867_cov_17.4786_ID_11-processed-gene-5.27&CDS=1-213
2509	OG0002509	YML130C	augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_23_length_158099_cov_13.2561_ID_45-processed-gene-0.91&CDS=1-1698
2510	OG0002510	YML131W	augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_19_length_183615_cov_21.9941_ID_37-processed-gene-0.36&CDS=1-1098
2511	OG0002511	YMR001C	augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-1.154&CDS=1-1959
2512	OG0002512	YMR002W	augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-5.28-mRNA-1_1&gene=augustus_masked-NODE_7_length_745218_cov_17.2354_ID_13-processed-gene-5.28&CDS=1-468
2513	OG0002513	YMR003W	augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-2.4-mRNA-1_1&gene=augustus_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-2.4&CDS=1-867
2514	OG0002514	YMR004W	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-0.57&CDS=1-1785
2515	OG0002515	YMR005W	augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_13_length_253365_cov_20.0969_ID_25-processed-gene-0.58&CDS=1-1215
2516	OG0002516	YMR009W	snap_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_11_length_357998_cov_19.4779_ID_21-processed-gene-0.88&CDS=1-537
2517	OG0002517	YMR010W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-0.14&CDS=1-1245
2518	OG0002518	YMR012W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.161-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-6.161&CDS=1-3885
2519	OG0002519	YMR014W	genemark-NODE_36_length_32372_cov_14.2593_ID_71-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_36_length_32372_cov_14.2593_ID_71-processed-gene-0.22&CDS=1-1278
2520	OG0002520	YMR015C	maker-NODE_1_length_1154972_cov_14.4185_ID_1-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_1_length_1154972_cov_14.4185_ID_1-snap-gene-0.4&CDS=1-3108
2521	OG0002521	YMR022W	augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008495_cov_14.5864_ID_3-processed-gene-8.77&CDS=1-504
2522	OG0002522	YMR023C	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-3.69-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-3.69&CDS=1-1527
2523	OG0002523	YMR024W	augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-NODE_5_length_761125_cov_17.9616_ID_9-processed-gene-5.132&CDS=1-1137
2524	OG0002524	YMR026C	augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-9.71-mRNA-1_1&gene=augustus_masked-NODE_1_length_1154972_cov_14.4185_ID_1-processed-gene-9.71&CDS=1-1197
2525	OG0002525	YMR027W	snap_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.284-mRNA-1_1&gene=snap_masked-NODE_9_length_486071_cov_15.0348_ID_17-processed-gene-3.284&CDS=1-1599
