	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034892_Ogataea_pilisensis
2690	OG0002690	YMR131C	genemark-NODE_82_length_46013_cov_14.6193_ID_163-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_82_length_46013_cov_14.6193_ID_163-processed-gene-0.33&CDS=1-1548
2691	OG0002691	YMR134W	augustus_masked-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.28&CDS=1-630
2692	OG0002692	YMR135C	genemark-NODE_99_length_35761_cov_13.9641_ID_197-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_99_length_35761_cov_13.9641_ID_197-processed-gene-0.12&CDS=1-1968
2693	OG0002693	YMR137C	genemark-NODE_80_length_47975_cov_14.1924_ID_159-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_80_length_47975_cov_14.1924_ID_159-processed-gene-0.65&CDS=1-1836
2694	OG0002694	YMR139W	genemark-NODE_59_length_84501_cov_15.2233_ID_117-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_59_length_84501_cov_15.2233_ID_117-processed-gene-0.47&CDS=1-1164
2695	OG0002695	YMR140W	genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.40&CDS=1-1530
2696	OG0002696	YMR146C	genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-2.39-mRNA-1_1&gene=genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-2.39&CDS=1-1029
2697	OG0002697	YMR149W	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-1.135-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-1.135&CDS=1-837
2698	OG0002698	YMR150C	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-1.112&CDS=1-702
2699	OG0002699	YMR154C	genemark-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.23&CDS=1-2424
2700	OG0002700	YMR155W	snap_masked-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.45&CDS=1-2208
2701	OG0002701	YMR156C	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.82&CDS=1-1011
2702	OG0002702	YMR157C	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.98&CDS=1-840
2703	OG0002703	YMR158W	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.81&CDS=1-420
2704	OG0002704	YMR159C	maker-NODE_69_length_63165_cov_14.9558_ID_137-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_69_length_63165_cov_14.9558_ID_137-augustus-gene-0.5&CDS=1-573
2705	OG0002705	YMR162C	genemark-NODE_97_length_38694_cov_15.2807_ID_193-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_97_length_38694_cov_15.2807_ID_193-processed-gene-0.10&CDS=1-5295
2706	OG0002706	YMR165C	maker-NODE_55_length_93248_cov_14.6245_ID_109-snap-gene-0.38-mRNA-1_1&gene=maker-NODE_55_length_93248_cov_14.6245_ID_109-snap-gene-0.38&CDS=1-2385
2707	OG0002707	YMR166C	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.14&CDS=1-1083
2708	OG0002708	YMR167W	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.34&CDS=1-2391
2709	OG0002709	YMR171C	genemark-NODE_85_length_45238_cov_13.9336_ID_169-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_85_length_45238_cov_13.9336_ID_169-processed-gene-0.9&CDS=1-1620
2710	OG0002710	YMR176W	snap_masked-NODE_119_length_17761_cov_14.9075_ID_237-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_119_length_17761_cov_14.9075_ID_237-processed-gene-0.7&CDS=1-5631
2711	OG0002711	YMR178W	genemark-NODE_119_length_17761_cov_14.9075_ID_237-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_119_length_17761_cov_14.9075_ID_237-processed-gene-0.4&CDS=1-951
2712	OG0002712	YMR179W	genemark-NODE_49_length_102097_cov_15.3621_ID_97-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_49_length_102097_cov_15.3621_ID_97-processed-gene-0.18&CDS=1-2709
2713	OG0002713	YMR185W	genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_19_length_208004_cov_14.3024_ID_37-processed-gene-0.4&CDS=1-2976
2714	OG0002714	YMR186W	genemark-NODE_37_length_130790_cov_14.4955_ID_73-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_37_length_130790_cov_14.4955_ID_73-processed-gene-0.29&CDS=1-2118
2715	OG0002715	YMR188C	genemark-NODE_88_length_43415_cov_16.9044_ID_175-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_88_length_43415_cov_16.9044_ID_175-processed-gene-0.24&CDS=1-738
2716	OG0002716	YMR189W	maker-NODE_20_length_203651_cov_14.1089_ID_39-augustus-gene-1.103-mRNA-1_1&gene=maker-NODE_20_length_203651_cov_14.1089_ID_39-augustus-gene-1.103&CDS=1-3165
2717	OG0002717	YMR190C	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-0.40&CDS=1-4773
2718	OG0002718	YMR193W	maker-NODE_20_length_203651_cov_14.1089_ID_39-snap-gene-1.108-mRNA-1_1&gene=maker-NODE_20_length_203651_cov_14.1089_ID_39-snap-gene-1.108&CDS=1-1002
2719	OG0002719	YMR194C-B	snap_masked-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.123-mRNA-1_1&gene=snap_masked-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.123&CDS=1-243
2720	OG0002720	YMR196W	genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.95&CDS=1-3102
2721	OG0002721	YMR197C	genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.70-mRNA-1_1&gene=genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.70&CDS=1-648
2722	OG0002722	YMR200W	genemark-NODE_27_length_175026_cov_18.7202_ID_53-processed-gene-0.164-mRNA-1_1&gene=genemark-NODE_27_length_175026_cov_18.7202_ID_53-processed-gene-0.164&CDS=1-798
2723	OG0002723	YMR201C	genemark-NODE_88_length_43415_cov_16.9044_ID_175-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_88_length_43415_cov_16.9044_ID_175-processed-gene-0.17&CDS=1-1173
2724	OG0002724	YMR202W	genemark-NODE_33_length_151141_cov_14.8166_ID_65-processed-gene-0.171-mRNA-1_1&gene=genemark-NODE_33_length_151141_cov_14.8166_ID_65-processed-gene-0.171&CDS=1-666
2725	OG0002725	YMR203W	genemark-NODE_131_length_12801_cov_13.33_ID_261-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_131_length_12801_cov_13.33_ID_261-processed-gene-0.12&CDS=1-1152
2726	OG0002726	YMR208W	genemark-NODE_142_length_8134_cov_24.2863_ID_283-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_142_length_8134_cov_24.2863_ID_283-processed-gene-0.8&CDS=1-1290
2727	OG0002727	YMR209C	genemark-NODE_142_length_8134_cov_24.2863_ID_283-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_142_length_8134_cov_24.2863_ID_283-processed-gene-0.7&CDS=1-1341
2728	OG0002728	YMR210W	genemark-NODE_8_length_298097_cov_17.6183_ID_15-processed-gene-1.226-mRNA-1_1&gene=genemark-NODE_8_length_298097_cov_17.6183_ID_15-processed-gene-1.226&CDS=1-1500
2729	OG0002729	YMR211W	genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-3.79-mRNA-1_1&gene=genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-3.79&CDS=1-1650
2730	OG0002730	YMR212C	genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.59&CDS=1-2628
2731	OG0002731	YMR213W	genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_24_length_191322_cov_18.2082_ID_47-processed-gene-0.16&CDS=1-2016
2732	OG0002732	YMR214W	genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_7_length_299677_cov_14.2618_ID_13-processed-gene-0.43&CDS=1-1113
2733	OG0002733	YMR215W	genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_34_length_147541_cov_15.0766_ID_67-processed-gene-0.51&CDS=1-1716
2734	OG0002734	YMR216C	snap_masked-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_44_length_120060_cov_14.1655_ID_87-processed-gene-0.11&CDS=1-2055
2735	OG0002735	YMR217W	genemark-NODE_142_length_8134_cov_24.2863_ID_283-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_142_length_8134_cov_24.2863_ID_283-processed-gene-0.6&CDS=1-1572
2736	OG0002736	YMR218C	genemark-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_65_length_72876_cov_14.2786_ID_129-processed-gene-0.18&CDS=1-3381
2737	OG0002737	YMR220W	snap_masked-NODE_84_length_45566_cov_15.9488_ID_167-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_84_length_45566_cov_15.9488_ID_167-processed-gene-0.2&CDS=1-1371
2738	OG0002738	YMR223W	genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.94&CDS=1-1809
2739	OG0002739	YMR224C	genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_15_length_229439_cov_14.4548_ID_29-processed-gene-0.104&CDS=1-2364
2740	OG0002740	YMR225C	snap_masked-NODE_84_length_45566_cov_15.9488_ID_167-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_84_length_45566_cov_15.9488_ID_167-processed-gene-0.21&CDS=1-288
2741	OG0002741	YMR226C	genemark-NODE_28_length_170189_cov_14.5606_ID_55-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_28_length_170189_cov_14.5606_ID_55-processed-gene-0.35&CDS=1-813
2742	OG0002742	YMR227C	genemark-NODE_40_length_126251_cov_14.2008_ID_79-processed-gene-0.156-mRNA-1_1&gene=genemark-NODE_40_length_126251_cov_14.2008_ID_79-processed-gene-0.156&CDS=1-1833
2743	OG0002743	YMR229C	snap_masked-NODE_77_length_52231_cov_14.6279_ID_153-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_77_length_52231_cov_14.6279_ID_153-processed-gene-0.6&CDS=1-5214
2744	OG0002744	YMR231W	genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-1.66-mRNA-1_1&gene=genemark-NODE_21_length_202435_cov_14.3085_ID_41-processed-gene-1.66&CDS=1-3069
2745	OG0002745	YMR234W	maker-NODE_29_length_159323_cov_14.5535_ID_57-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_29_length_159323_cov_14.5535_ID_57-snap-gene-0.2&CDS=1-1521
2746	OG0002746	YMR235C	genemark-NODE_73_length_59078_cov_14.2134_ID_145-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_73_length_59078_cov_14.2134_ID_145-processed-gene-0.31&CDS=1-1191
2747	OG0002747	YMR241W	genemark-NODE_36_length_131233_cov_14.1379_ID_71-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_36_length_131233_cov_14.1379_ID_71-processed-gene-0.13&CDS=1-927
2748	OG0002748	YMR243C	genemark-NODE_40_length_126251_cov_14.2008_ID_79-processed-gene-0.160-mRNA-1_1&gene=genemark-NODE_40_length_126251_cov_14.2008_ID_79-processed-gene-0.160&CDS=1-1467
2749	OG0002749	YMR244C-A	genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_30_length_156807_cov_14.6393_ID_59-processed-gene-0.141&CDS=1-336
2750	OG0002750	YMR244W	genemark-NODE_40_length_126251_cov_14.2008_ID_79-processed-gene-0.161-mRNA-1_1&gene=genemark-NODE_40_length_126251_cov_14.2008_ID_79-processed-gene-0.161&CDS=1-903
2751	OG0002751	YMR247C	genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-2.22-mRNA-1_1&gene=genemark-NODE_3_length_403670_cov_14.6937_ID_5-processed-gene-2.22&CDS=1-4677
2752	OG0002752	YMR250W	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.132&CDS=1-1779
2753	OG0002753	YMR256C	snap_masked-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.112-mRNA-1_1&gene=snap_masked-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-2.112&CDS=1-177
2754	OG0002754	YMR258C	genemark-NODE_36_length_131233_cov_14.1379_ID_71-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_36_length_131233_cov_14.1379_ID_71-processed-gene-0.8&CDS=1-1668
2755	OG0002755	YMR259C	genemark-NODE_51_length_96064_cov_15.3959_ID_101-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_51_length_96064_cov_15.3959_ID_101-processed-gene-0.37&CDS=1-4458
2756	OG0002756	YMR260C	genemark-NODE_51_length_96064_cov_15.3959_ID_101-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_51_length_96064_cov_15.3959_ID_101-processed-gene-0.38&CDS=1-459
2757	OG0002757	YMR262W	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-3.43-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-3.43&CDS=1-1110
2758	OG0002758	YMR263W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.28&CDS=1-540
2759	OG0002759	YMR264W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.12&CDS=1-546
2760	OG0002760	YMR265C	genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_14_length_229610_cov_17.0221_ID_27-processed-gene-0.51&CDS=1-1188
2761	OG0002761	YMR267W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-0.73&CDS=1-927
2762	OG0002762	YMR268C	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-0.53&CDS=1-2721
2763	OG0002763	YMR269W	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-0.52&CDS=1-885
2764	OG0002764	YMR272C	genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.99-mRNA-1_1&gene=genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-1.99&CDS=1-1149
2765	OG0002765	YMR277W	genemark-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.95&CDS=1-2442
2766	OG0002766	YMR278W	augustus_masked-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.14&CDS=1-1824
2767	OG0002767	YMR280C	maker-NODE_55_length_93248_cov_14.6245_ID_109-snap-gene-0.40-mRNA-1_1&gene=maker-NODE_55_length_93248_cov_14.6245_ID_109-snap-gene-0.40&CDS=1-3429
2768	OG0002768	YMR281W	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.69-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.69&CDS=1-969
2769	OG0002769	YMR284W	genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-2.19-mRNA-1_1&gene=genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-2.19&CDS=1-2001
2770	OG0002770	YMR285C	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.128-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-1.128&CDS=1-1470
2771	OG0002771	YMR286W	snap_masked-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-2.133-mRNA-1_1&gene=snap_masked-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-2.133&CDS=1-282
2772	OG0002772	YMR287C	maker-NODE_85_length_45238_cov_13.9336_ID_169-snap-gene-0.52-mRNA-1_1&gene=maker-NODE_85_length_45238_cov_13.9336_ID_169-snap-gene-0.52&CDS=1-3864
2773	OG0002773	YMR288W	genemark-NODE_27_length_175026_cov_18.7202_ID_53-processed-gene-0.191-mRNA-1_1&gene=genemark-NODE_27_length_175026_cov_18.7202_ID_53-processed-gene-0.191&CDS=1-3504
2774	OG0002774	YMR289W	genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.78-mRNA-1_1&gene=genemark-NODE_2_length_407174_cov_14.0731_ID_3-processed-gene-2.78&CDS=1-873
2775	OG0002775	YMR290C	genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_13_length_234245_cov_17.1676_ID_25-processed-gene-1.32&CDS=1-1752
2776	OG0002776	YMR292W	genemark-NODE_62_length_76176_cov_13.7781_ID_123-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_62_length_76176_cov_13.7781_ID_123-processed-gene-0.28&CDS=1-417
2777	OG0002777	YMR293C	genemark-NODE_62_length_76176_cov_13.7781_ID_123-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_62_length_76176_cov_13.7781_ID_123-processed-gene-0.15&CDS=1-1578
2778	OG0002778	YMR294W	genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_90_length_42952_cov_16.1107_ID_179-processed-gene-0.46&CDS=1-1047
2779	OG0002779	YMR295C	genemark-NODE_18_length_215947_cov_14.4674_ID_35-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_18_length_215947_cov_14.4674_ID_35-processed-gene-0.89&CDS=1-582
2780	OG0002780	YMR296C	genemark-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_48_length_105303_cov_14.6058_ID_95-processed-gene-0.96&CDS=1-1743
2781	OG0002781	YMR300C	genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.23-mRNA-1_1&gene=genemark-NODE_5_length_350234_cov_14.3543_ID_9-processed-gene-1.23&CDS=1-1686
2782	OG0002782	YMR301C	genemark-NODE_93_length_41028_cov_14.4543_ID_185-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_93_length_41028_cov_14.4543_ID_185-processed-gene-0.28&CDS=1-2232
2783	OG0002783	YMR302C	genemark-NODE_31_length_152511_cov_13.74_ID_61-processed-gene-0.185-mRNA-1_1&gene=genemark-NODE_31_length_152511_cov_13.74_ID_61-processed-gene-0.185&CDS=1-2418
2784	OG0002784	YMR304W	genemark-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_17_length_221594_cov_14.1682_ID_33-processed-gene-0.65&CDS=1-3807
2785	OG0002785	YMR307W	maker-NODE_67_length_72192_cov_22.8398_ID_133-snap-gene-0.94-mRNA-1_1&gene=maker-NODE_67_length_72192_cov_22.8398_ID_133-snap-gene-0.94&CDS=1-3351
2786	OG0002786	YMR308C	genemark-NODE_67_length_72192_cov_22.8398_ID_133-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_67_length_72192_cov_22.8398_ID_133-processed-gene-0.28&CDS=1-3276
2787	OG0002787	YMR309C	genemark-NODE_22_length_200920_cov_14.465_ID_43-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_22_length_200920_cov_14.465_ID_43-processed-gene-1.11&CDS=1-2532
2788	OG0002788	YMR311C	genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_41_length_124887_cov_20.9297_ID_81-processed-gene-0.118&CDS=1-804
2789	OG0002789	YMR312W	genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.215-mRNA-1_1&gene=genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.215&CDS=1-819
2790	OG0002790	YMR313C	genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.176-mRNA-1_1&gene=genemark-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.176&CDS=1-1647
2791	OG0002791	YMR314W	augustus_masked-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_23_length_198392_cov_14.785_ID_45-processed-gene-0.4&CDS=1-921
2792	OG0002792	YMR315W	genemark-NODE_35_length_140271_cov_15.0964_ID_69-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_35_length_140271_cov_15.0964_ID_69-processed-gene-0.72&CDS=1-1041
2793	OG0002793	YNL001W	maker-NODE_34_length_147541_cov_15.0766_ID_67-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_34_length_147541_cov_15.0766_ID_67-snap-gene-0.0&CDS=1-2289
2794	OG0002794	YNL002C	genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.52&CDS=1-849
2795	OG0002795	YNL003C	genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_71_length_59880_cov_15.7042_ID_141-processed-gene-0.55&CDS=1-852
2796	OG0002796	YNL005C	augustus_masked-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_10_length_268378_cov_14.3927_ID_19-processed-gene-1.157&CDS=1-1113
2797	OG0002797	YNL006W	genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-1.20-mRNA-1_1&gene=genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-1.20&CDS=1-909
2798	OG0002798	YNL007C	genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-1.19-mRNA-1_1&gene=genemark-NODE_1_length_513538_cov_14.8722_ID_1-processed-gene-1.19&CDS=1-990
2799	OG0002799	YNL010W	genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.46&CDS=1-726
2800	OG0002800	YNL011C	genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.79&CDS=1-1731
2801	OG0002801	YNL014W	snap_masked-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.165-mRNA-1_1&gene=snap_masked-NODE_29_length_159323_cov_14.5535_ID_57-processed-gene-0.165&CDS=1-3078
2802	OG0002802	YNL015W	genemark-NODE_133_length_11897_cov_23.5468_ID_265-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_133_length_11897_cov_23.5468_ID_265-processed-gene-0.4&CDS=1-234
2803	OG0002803	YNL016W	genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_20_length_203651_cov_14.1089_ID_39-processed-gene-0.93&CDS=1-1203
2804	OG0002804	YNL021W	genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.51&CDS=1-2466
2805	OG0002805	YNL022C	genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_32_length_152021_cov_13.9144_ID_63-processed-gene-0.8&CDS=1-1317
2806	OG0002806	YNL023C	snap_masked-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_6_length_344941_cov_13.9826_ID_11-processed-gene-1.2&CDS=1-3096
2807	OG0002807	YNL024C	genemark-NODE_35_length_140271_cov_15.0964_ID_69-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_35_length_140271_cov_15.0964_ID_69-processed-gene-0.103&CDS=1-909
