	OrthologID	Ogataea_methanolica	Saccharomyces_cerevisiae
2971	OG0002971	-processed-gene-8.79-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-8.79&CDS=1-1380	YPL063W
2972	OG0002972	-processed-gene-8.44-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-8.44&CDS=1-1224	YGL067W
2973	OG0002973	-processed-gene-8.95-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-8.95&CDS=1-1392	YPL204W
2974	OG0002974	-processed-gene-9.44-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.44&CDS=1-1416	YGL129C
2975	OG0002975	-processed-gene-9.46-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.46&CDS=1-1488	YGL130W
2976	OG0002976	-processed-gene-9.45-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.45&CDS=1-4851	YGL131C
2977	OG0002977	-processed-gene-9.65-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.65&CDS=1-717	YPL213W
2978	OG0002978	-processed-gene-9.66-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.66&CDS=1-966	YPL215W
2979	OG0002979	-processed-gene-9.69-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.69&CDS=1-1185	YBR025C
2980	OG0002980	-processed-gene-9.70-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.70&CDS=1-1188	YNL286W
2981	OG0002981	-processed-gene-9.48-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.48&CDS=1-897	YLR351C
2982	OG0002982	-processed-gene-9.49-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.49&CDS=1-1167	YKR042W
2983	OG0002983	-processed-gene-9.50-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.50&CDS=1-3453	YGL156W
2984	OG0002984	-processed-gene-9.51-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.51&CDS=1-4656	YOR326W
2985	OG0002985	-processed-gene-9.52-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.52&CDS=1-438	YPR082C
2986	OG0002986	-processed-gene-9.53-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.53&CDS=1-438	YML030W
2987	OG0002987	-processed-gene-9.54-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.54&CDS=1-1371	YKL194C
2988	OG0002988	-processed-gene-9.72-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.72&CDS=1-1296	YLR423C
2989	OG0002989	-processed-gene-9.76-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.76&CDS=1-2361	YIL140W
2990	OG0002990	-processed-gene-9.58-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.58&CDS=1-2004	YPR018W
2991	OG0002991	-processed-gene-9.59-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.59&CDS=1-2811	YPR019W
2992	OG0002992	-processed-gene-9.60-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.60&CDS=1-417	YPR020W
2993	OG0002993	-processed-gene-9.79-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.79&CDS=1-1695	YGL171W
2994	OG0002994	-processed-gene-9.61-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.61&CDS=1-726	YLR312W-A
2995	OG0002995	-processed-gene-9.62-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.62&CDS=1-540	YBL093C
2996	OG0002996	-processed-gene-9.63-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.63&CDS=1-1464	YPR163C
2997	OG0002997	-augustus-gene-9.3-mRNA-1_1&gene=maker-gi|1002316336|dbj|BCKW01000001.1|-augustus-gene-9.3&CDS=1-828	YDR064W
2998	OG0002998	-processed-gene-9.84-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.84&CDS=1-1347	YER136W
2999	OG0002999	-processed-gene-9.85-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-9.85&CDS=1-1338	YOR323C
3000	OG0003000	-processed-gene-10.95-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.95&CDS=1-414	YDR519W
3001	OG0003001	-processed-gene-10.45-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.45&CDS=1-2532	YFL055W
3002	OG0003002	-processed-gene-10.99-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.99&CDS=1-1326	YDR165W
3003	OG0003003	-processed-gene-10.101-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.101&CDS=1-1398	YLR142W
3004	OG0003004	-processed-gene-10.102-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.102&CDS=1-876	YDR162C
3005	OG0003005	-processed-gene-10.122-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.122&CDS=1-1218	YDR161W
3006	OG0003006	-processed-gene-10.103-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.103&CDS=1-756	YDR152W
3007	OG0003007	-processed-gene-10.73-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.73&CDS=1-2349	YLR141W
3008	OG0003008	-processed-gene-10.104-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.104&CDS=1-2598	YLR139C
3009	OG0003009	-processed-gene-10.105-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.105&CDS=1-483	YDR155C
3010	OG0003010	-processed-gene-10.124-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.124&CDS=1-1239	YKL004W
3011	OG0003011	-processed-gene-10.126-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.126&CDS=1-3291	YLL021W
3012	OG0003012	-processed-gene-10.108-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.108&CDS=1-1326	YCL032W
3013	OG0003013	-processed-gene-10.127-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.127&CDS=1-894	YCL031C
3014	OG0003014	-processed-gene-10.109-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.109&CDS=1-1125	YLR244C
3015	OG0003015	-processed-gene-10.110-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.110&CDS=1-1971	YDR189W
3016	OG0003016	-processed-gene-10.128-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.128&CDS=1-1401	YDR190C
3017	OG0003017	-processed-gene-10.130-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.130&CDS=1-1425	YPL120W
3018	OG0003018	-processed-gene-10.131-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.131&CDS=1-1020	YDL100C
3019	OG0003019	-processed-gene-10.82-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.82&CDS=1-1326	YOL031C
3020	OG0003020	-processed-gene-10.114-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.114&CDS=1-3342	YMR218C
3021	OG0003021	-processed-gene-10.133-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.133&CDS=1-552	YOR278W
3022	OG0003022	-processed-gene-10.116-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-10.116&CDS=1-1179	YNL084C
3023	OG0003023	-processed-gene-11.92-mRNA-1_1&gene=snap_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.92&CDS=1-1920	YBR041W
3024	OG0003024	-processed-gene-11.50-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.50&CDS=1-1338	YDR035W
3025	OG0003025	-processed-gene-11.3-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.3&CDS=1-1536	YCL004W
3026	OG0003026	-processed-gene-11.26-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.26&CDS=1-1119	YNL005C
3027	OG0003027	-processed-gene-11.5-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.5&CDS=1-939	YCL010C
3028	OG0003028	-processed-gene-11.28-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.28&CDS=1-924	YBR040W
3029	OG0003029	-processed-gene-11.9-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.9&CDS=1-1008	YKL151C
3030	OG0003030	-processed-gene-11.29-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.29&CDS=1-663	YKL142W
3031	OG0003031	-processed-gene-11.10-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.10&CDS=1-567	YGL010W
3032	OG0003032	-processed-gene-11.11-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.11&CDS=1-996	YBR265W
3033	OG0003033	-processed-gene-11.12-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.12&CDS=1-657	YJL063C
3034	OG0003034	-processed-gene-11.61-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.61&CDS=1-738	YGR235C
3035	OG0003035	-processed-gene-11.32-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.32&CDS=1-3087	YOL098C
3036	OG0003036	-processed-gene-11.33-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.33&CDS=1-1284	YGR257C
3037	OG0003037	-processed-gene-11.35-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.35&CDS=1-4314	YHR186C
3038	OG0003038	-processed-gene-11.15-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.15&CDS=1-528	YLR370C
3039	OG0003039	-processed-gene-11.37-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.37&CDS=1-1341	YDR306C
3040	OG0003040	-processed-gene-11.17-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.17&CDS=1-2421	YNL041C
3041	OG0003041	-processed-gene-11.39-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.39&CDS=1-1305	YIL103W
3042	OG0003042	-processed-gene-11.18-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.18&CDS=1-1527	YIL104C
3043	OG0003043	-processed-gene-11.40-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.40&CDS=1-1272	YNL042W
3044	OG0003044	-snap-gene-11.47-mRNA-1_1&gene=maker-gi|1002316336|dbj|BCKW01000001.1|-snap-gene-11.47&CDS=1-3045	YKL155C
3045	OG0003045	-processed-gene-11.23-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.23&CDS=1-858	YLR243W
3046	OG0003046	-processed-gene-11.42-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.42&CDS=1-1440	YDR191W
3047	OG0003047	-processed-gene-11.43-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-11.43&CDS=1-468	YIL065C
3048	OG0003048	-processed-gene-12.86-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.86&CDS=1-4470	YOR291W
3049	OG0003049	-processed-gene-12.88-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.88&CDS=1-1701	YMR227C
3050	OG0003050	-processed-gene-12.84-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.84&CDS=1-1062	YMR228W
3051	OG0003051	-processed-gene-12.85-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.85&CDS=1-1131	YLR363C
3052	OG0003052	-processed-gene-12.109-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.109&CDS=1-1995	YLL019C
3053	OG0003053	-processed-gene-12.90-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.90&CDS=1-474	YLR245C
3054	OG0003054	-processed-gene-12.92-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.92&CDS=1-687	YDR183W
3055	OG0003055	-processed-gene-12.113-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.113&CDS=1-966	YDR204W
3056	OG0003056	-processed-gene-12.114-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.114&CDS=1-786	YLR168C
3057	OG0003057	-processed-gene-12.115-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.115&CDS=1-1125	YLR246W
3058	OG0003058	-processed-gene-12.93-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.93&CDS=1-591	YDR174W
3059	OG0003059	-processed-gene-12.94-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.94&CDS=1-1056	YDR175C
3060	OG0003060	-processed-gene-12.95-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.95&CDS=1-2298	YDR176W
3061	OG0003061	-processed-gene-12.75-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.75&CDS=1-1185	YBL086C
3062	OG0003062	-processed-gene-12.100-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.100&CDS=1-897	YER053C
3063	OG0003063	-processed-gene-12.124-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.124&CDS=1-1005	YGR267C
3064	OG0003064	-processed-gene-12.106-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-12.106&CDS=1-1443	YDL103C
3065	OG0003065	-processed-gene-13.39-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.39&CDS=1-2580	YPR160W
3066	OG0003066	-processed-gene-13.41-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.41&CDS=1-1737	YMR290C
3067	OG0003067	-processed-gene-13.44-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.44&CDS=1-3279	YDL203C
3068	OG0003068	-processed-gene-13.6-mRNA-1_1&gene=snap_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.6&CDS=1-882	YDR233C
3069	OG0003069	-processed-gene-13.47-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.47&CDS=1-2595	YDR440W
3070	OG0003070	-processed-gene-13.64-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.64&CDS=1-1005	YKL085W
3071	OG0003071	-processed-gene-13.49-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.49&CDS=1-1200	YGR286C
3072	OG0003072	-processed-gene-13.65-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.65&CDS=1-495	YMR071C
3073	OG0003073	-processed-gene-13.66-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.66&CDS=1-2346	YMR068W
3074	OG0003074	-processed-gene-13.53-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.53&CDS=1-1071	YPL173W
3075	OG0003075	-processed-gene-13.69-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.69&CDS=1-1248	YOR259C
3076	OG0003076	-processed-gene-13.54-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.54&CDS=1-1419	YOR260W
3077	OG0003077	-processed-gene-13.70-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.70&CDS=1-1908	YBR163W
3078	OG0003078	-processed-gene-13.71-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.71&CDS=1-1818	YNL227C
3079	OG0003079	-processed-gene-13.57-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.57&CDS=1-1596	YFR051C
3080	OG0003080	-processed-gene-13.58-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.58&CDS=1-1461	YPL262W
3081	OG0003081	-processed-gene-13.96-mRNA-1_1&gene=augustus_masked-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.96&CDS=1-3405	YBL022C
3082	OG0003082	-processed-gene-13.72-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.72&CDS=1-585	YOL149W
3083	OG0003083	-processed-gene-13.73-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.73&CDS=1-2178	YOL148C
3084	OG0003084	-processed-gene-13.60-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.60&CDS=1-2271	YPL184C
3085	OG0003085	-processed-gene-13.61-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.61&CDS=1-1599	YGL186C
3086	OG0003086	-processed-gene-13.75-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-13.75&CDS=1-1899	YER068W
3087	OG0003087	-processed-gene-14.2-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.2&CDS=1-3147	YGL241W
3088	OG0003088	-processed-gene-14.5-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.5&CDS=1-1593	YGL244W
3089	OG0003089	-processed-gene-14.3-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.3&CDS=1-2238	YFR048W
3090	OG0003090	-processed-gene-14.9-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.9&CDS=1-3576	YEL043W
3091	OG0003091	-processed-gene-14.25-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.25&CDS=1-1434	YEL036C
3092	OG0003092	-processed-gene-14.27-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.27&CDS=1-1578	YIL142W
3093	OG0003093	-processed-gene-14.10-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.10&CDS=1-1698	YNL083W
3094	OG0003094	-processed-gene-14.28-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.28&CDS=1-3216	YFR030W
3095	OG0003095	-processed-gene-14.29-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.29&CDS=1-2007	YDR138W
3096	OG0003096	-processed-gene-14.30-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.30&CDS=1-684	YHL031C
3097	OG0003097	-processed-gene-14.31-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.31&CDS=1-2517	YPL008W
3098	OG0003098	-processed-gene-14.11-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.11&CDS=1-417	YCL033C
3099	OG0003099	-processed-gene-14.33-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.33&CDS=1-930	YML004C
3100	OG0003100	-processed-gene-14.12-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.12&CDS=1-3156	YIL128W
3101	OG0003101	-processed-gene-14.34-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.34&CDS=1-1698	YDR536W
3102	OG0003102	-processed-gene-14.37-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.37&CDS=1-801	YPR167C
3103	OG0003103	-processed-gene-14.13-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.13&CDS=1-429	YPR168W
3104	OG0003104	-processed-gene-14.14-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.14&CDS=1-2376	YJR113C
3105	OG0003105	-processed-gene-14.17-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.17&CDS=1-2088	YDR333C
3106	OG0003106	-processed-gene-14.38-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.38&CDS=1-1107	YJR019C
3107	OG0003107	-processed-gene-14.20-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.20&CDS=1-2163	YKL213C
3108	OG0003108	-processed-gene-14.41-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.41&CDS=1-852	YKL024C
3109	OG0003109	-processed-gene-14.42-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.42&CDS=1-1332	YBL045C
3110	OG0003110	-processed-gene-14.21-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.21&CDS=1-390	YPR166C
3111	OG0003111	-processed-gene-14.22-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.22&CDS=1-1824	YOR359W
3112	OG0003112	-processed-gene-14.23-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-14.23&CDS=1-1698	YOR360C
3113	OG0003113	-processed-gene-15.6-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.6&CDS=1-549	YAL044C
3114	OG0003114	-processed-gene-15.9-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.9&CDS=1-432	YAL044W-A
3115	OG0003115	-processed-gene-15.7-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.7&CDS=1-1575	YGL116W
3116	OG0003116	-snap-gene-15.0-mRNA-1_1&gene=maker-gi|1002316336|dbj|BCKW01000001.1|-snap-gene-15.0&CDS=1-1527	YNL288W
3117	OG0003117	-processed-gene-15.12-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.12&CDS=1-2739	YNL287W
3118	OG0003118	-processed-gene-15.33-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.33&CDS=1-171	YLL009C
3119	OG0003119	-processed-gene-15.13-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.13&CDS=1-1029	YPL162C
3120	OG0003120	-processed-gene-15.14-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.14&CDS=1-1752	YDR481C
3121	OG0003121	-processed-gene-15.34-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.34&CDS=1-654	YLR075W
3122	OG0003122	-processed-gene-15.16-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.16&CDS=1-516	YLR074C
3123	OG0003123	-processed-gene-15.36-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.36&CDS=1-1851	YGR054W
3124	OG0003124	-processed-gene-15.37-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.37&CDS=1-456	YKL067W
3125	OG0003125	-processed-gene-15.39-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.39&CDS=1-765	YIR035C
3126	OG0003126	-processed-gene-15.22-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.22&CDS=1-2106	YKL025C
3127	OG0003127	-processed-gene-15.24-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.24&CDS=1-1353	YHR005C
3128	OG0003128	-processed-gene-15.26-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.26&CDS=1-1347	YCL034W
3129	OG0003129	-processed-gene-15.30-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.30&CDS=1-693	YMR073C
3130	OG0003130	-processed-gene-15.44-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.44&CDS=1-399	YMR074C
3131	OG0003131	-processed-gene-15.46-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.46&CDS=1-777	YLL041C
3132	OG0003132	-processed-gene-15.48-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.48&CDS=1-3303	YDL102W
3133	OG0003133	-processed-gene-15.32-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-15.32&CDS=1-3186	YGL141W
3134	OG0003134	-processed-gene-16.39-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-16.39&CDS=1-966	YJR095W
3135	OG0003135	-processed-gene-16.42-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-16.42&CDS=1-315	YDL130W
3136	OG0003136	-processed-gene-16.57-mRNA-1_1&gene=genemark-gi|1002316336|dbj|BCKW01000001.1|-processed-gene-16.57&CDS=1-777	YIL070C
