	OrthologID	Lachancea_lanzarotensis	Saccharomyces_cerevisiae
3503	OG0003503	snap_masked-LN736370.1-processed-gene-0.65-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-0.65&CDS=1-957	YCL032W
3504	OG0003504	snap_masked-LN736370.1-processed-gene-0.92-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-0.92&CDS=1-906	YCL031C
3505	OG0003505	snap_masked-LN736370.1-processed-gene-0.93-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-0.93&CDS=1-360	YDR511W
3506	OG0003506	snap_masked-LN736370.1-processed-gene-0.94-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-0.94&CDS=1-1242	YCL028W
3507	OG0003507	snap_masked-LN736370.1-processed-gene-0.66-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-0.66&CDS=1-1347	YCL029C
3508	OG0003508	snap_masked-LN736370.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-0.67&CDS=1-2427	YCL030C
3509	OG0003509	augustus_masked-LN736370.1-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.6&CDS=1-1704	YCL027W
3510	OG0003510	snap_masked-LN736370.1-processed-gene-1.80-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.80&CDS=1-282	YDR510W
3511	OG0003511	snap_masked-LN736370.1-processed-gene-1.84-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.84&CDS=1-3495	YDR507C
3512	OG0003512	augustus_masked-LN736370.1-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.12&CDS=1-1863	YDR506C
3513	OG0003513	augustus_masked-LN736370.1-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.13&CDS=1-2208	YLR177W
3514	OG0003514	snap_masked-LN736370.1-processed-gene-1.108-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.108&CDS=1-624	YLR178C
3515	OG0003515	snap_masked-LN736370.1-processed-gene-1.87-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.87&CDS=1-795	YDR503C
3516	OG0003516	snap_masked-LN736370.1-processed-gene-1.88-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.88&CDS=1-1146	YDR502C
3517	OG0003517	augustus_masked-LN736370.1-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.32&CDS=1-1113	YLR181C
3518	OG0003518	snap_masked-LN736370.1-processed-gene-1.89-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.89&CDS=1-1077	YMR152W
3519	OG0003519	snap_masked-LN736370.1-processed-gene-1.90-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.90&CDS=1-2103	YLR182W
3520	OG0003520	snap_masked-LN736370.1-processed-gene-1.110-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.110&CDS=1-1773	YDR501W
3521	OG0003521	snap_masked-LN736370.1-processed-gene-1.111-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.111&CDS=1-1680	YIL166C
3522	OG0003522	augustus_masked-LN736370.1-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.35&CDS=1-2115	YDR499W
3523	OG0003523	snap_masked-LN736370.1-processed-gene-1.94-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.94&CDS=1-756	YLR186W
3524	OG0003524	snap_masked-LN736370.1-processed-gene-1.95-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.95&CDS=1-1896	YNL279W
3525	OG0003525	snap_masked-LN736370.1-processed-gene-1.96-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.96&CDS=1-3072	YLR187W
3526	OG0003526	snap_masked-LN736370.1-processed-gene-1.98-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.98&CDS=1-1458	YNL277W
3527	OG0003527	snap_masked-LN736370.1-processed-gene-1.113-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.113&CDS=1-3834	YLR189C
3528	OG0003528	snap_masked-LN736370.1-processed-gene-1.114-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.114&CDS=1-1323	YER019W
3529	OG0003529	snap_masked-LN736370.1-processed-gene-1.100-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.100&CDS=1-1062	YCR044C
3530	OG0003530	snap_masked-LN736370.1-processed-gene-1.101-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.101&CDS=1-1638	YNL275W
3531	OG0003531	snap_masked-LN736370.1-processed-gene-1.103-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.103&CDS=1-1044	YNL274C
3532	OG0003532	augustus_masked-LN736370.1-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.38&CDS=1-360	YCR043C
3533	OG0003533	snap_masked-LN736370.1-processed-gene-1.104-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.104&CDS=1-4272	YCR042C
3534	OG0003534	snap_masked-LN736370.1-processed-gene-1.105-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.105&CDS=1-2088	YOR154W
3535	OG0003535	snap_masked-LN736370.1-processed-gene-1.107-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.107&CDS=1-3615	YNL273W
3536	OG0003536	augustus_masked-LN736370.1-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-1.40&CDS=1-1416	YEL064C
3537	OG0003537	snap_masked-LN736370.1-processed-gene-1.118-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-1.118&CDS=1-2166	YNL272C
3538	OG0003538	snap_masked-LN736370.1-processed-gene-2.1-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.1&CDS=1-3057	YNL267W
3539	OG0003539	genemark-LN736370.1-processed-gene-2.48-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-2.48&CDS=1-1020	YGR046W
3540	OG0003540	augustus_masked-LN736370.1-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.90&CDS=1-795	YNL265C
3541	OG0003541	snap_masked-LN736370.1-processed-gene-2.4-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.4&CDS=1-3126	YGR047C
3542	OG0003542	snap_masked-LN736370.1-processed-gene-2.5-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.5&CDS=1-1071	YGR048W
3543	OG0003543	snap_masked-LN736370.1-processed-gene-2.21-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.21&CDS=1-3579	YGL140C
3544	OG0003544	snap_masked-LN736370.1-processed-gene-2.23-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.23&CDS=1-846	YGL128C
3545	OG0003545	snap_masked-LN736370.1-processed-gene-2.24-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.24&CDS=1-945	YNL263C
3546	OG0003546	maker-LN736370.1-augustus-gene-2.123-mRNA-1_1&gene=maker-LN736370.1-augustus-gene-2.123&CDS=1-8610	YNL262W
3547	OG0003547	augustus_masked-LN736370.1-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.107&CDS=1-717	YNL259C
3548	OG0003548	augustus_masked-LN736370.1-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.108&CDS=1-2238	YNL258C
3549	OG0003549	augustus_masked-LN736370.1-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.109&CDS=1-3663	YNL257C
3550	OG0003550	augustus_masked-LN736370.1-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.110&CDS=1-3435	YGR255C
3551	OG0003551	genemark-LN736370.1-processed-gene-2.55-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-2.55&CDS=1-2400	YNL256W
3552	OG0003552	augustus_masked-LN736370.1-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.111&CDS=1-516	YNL255C
3553	OG0003553	snap_masked-LN736370.1-processed-gene-2.32-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.32&CDS=1-1206	YNL254C
3554	OG0003554	snap_masked-LN736370.1-processed-gene-2.11-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.11&CDS=1-1227	YNL253W
3555	OG0003555	snap_masked-LN736370.1-processed-gene-2.33-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.33&CDS=1-819	YNL252C
3556	OG0003556	snap_masked-LN736370.1-processed-gene-2.34-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.34&CDS=1-1752	YNL251C
3557	OG0003557	snap_masked-LN736370.1-processed-gene-2.12-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.12&CDS=1-3891	YNL250W
3558	OG0003558	snap_masked-LN736370.1-processed-gene-2.35-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.35&CDS=1-1590	YNL249C
3559	OG0003559	snap_masked-LN736370.1-processed-gene-2.36-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.36&CDS=1-1236	YNL248C
3560	OG0003560	snap_masked-LN736370.1-processed-gene-2.13-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.13&CDS=1-489	YJR097W
3561	OG0003561	snap_masked-LN736370.1-processed-gene-2.37-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.37&CDS=1-1818	YJR098C
3562	OG0003562	snap_masked-LN736370.1-processed-gene-2.14-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.14&CDS=1-2265	YNL247W
3563	OG0003563	snap_masked-LN736370.1-processed-gene-2.15-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.15&CDS=1-819	YNL246W
3564	OG0003564	snap_masked-LN736370.1-processed-gene-2.38-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.38&CDS=1-576	YNL245C
3565	OG0003565	snap_masked-LN736370.1-processed-gene-2.39-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.39&CDS=1-324	YNL244C
3566	OG0003566	maker-LN736370.1-snap-gene-2.128-mRNA-1_1&gene=maker-LN736370.1-snap-gene-2.128&CDS=1-1515	YNL243W
3567	OG0003567	augustus_masked-LN736370.1-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.101&CDS=1-1929	YJL209W
3568	OG0003568	maker-LN736370.1-augustus-gene-2.127-mRNA-1_1&gene=maker-LN736370.1-augustus-gene-2.127&CDS=1-6579	YJL207C
3569	OG0003569	maker-LN736370.1-snap-gene-2.130-mRNA-1_1&gene=maker-LN736370.1-snap-gene-2.130&CDS=1-180	YJL205C
3570	OG0003570	snap_masked-LN736370.1-processed-gene-2.45-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-2.45&CDS=1-2325	YJL204C
3571	OG0003571	augustus_masked-LN736370.1-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-2.103&CDS=1-1152	YJL203W
3572	OG0003572	snap_masked-LN736370.1-processed-gene-3.41-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.41&CDS=1-1851	YJL201W
3573	OG0003573	snap_masked-LN736370.1-processed-gene-3.45-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.45&CDS=1-3390	YJL197W
3574	OG0003574	snap_masked-LN736370.1-processed-gene-3.63-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.63&CDS=1-1011	YCR036W
3575	OG0003575	snap_masked-LN736370.1-processed-gene-3.46-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.46&CDS=1-1128	YCR035C
3576	OG0003576	snap_masked-LN736370.1-processed-gene-3.64-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.64&CDS=1-1026	YCR034W
3577	OG0003577	snap_masked-LN736370.1-processed-gene-3.65-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.65&CDS=1-3042	YCR033W
3578	OG0003578	snap_masked-LN736370.1-processed-gene-3.48-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.48&CDS=1-1533	YJL194W
3579	OG0003579	genemark-LN736370.1-processed-gene-3.25-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-3.25&CDS=1-6285	YCR032W
3580	OG0003580	snap_masked-LN736370.1-processed-gene-3.68-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.68&CDS=1-732	YJL192C
3581	OG0003581	snap_masked-LN736370.1-processed-gene-3.70-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.70&CDS=1-2247	YJL187C
3582	OG0003582	snap_masked-LN736370.1-processed-gene-3.52-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.52&CDS=1-2520	YCR030C
3583	OG0003583	genemark-LN736370.1-processed-gene-3.12-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-3.12&CDS=1-354	YCR028C-A
3584	OG0003584	snap_masked-LN736370.1-processed-gene-3.54-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.54&CDS=1-378	YJL184W
3585	OG0003585	snap_masked-LN736370.1-processed-gene-3.55-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.55&CDS=1-1443	YCR028C
3586	OG0003586	snap_masked-LN736370.1-processed-gene-3.56-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.56&CDS=1-1242	YJL183W
3587	OG0003587	augustus_masked-LN736370.1-processed-gene-3.95-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-3.95&CDS=1-2520	YJR030C
3588	OG0003588	snap_masked-LN736370.1-processed-gene-3.72-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.72&CDS=1-966	YJL180C
3589	OG0003589	augustus_masked-LN736370.1-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-3.96&CDS=1-333	YJL179W
3590	OG0003590	snap_masked-LN736370.1-processed-gene-3.73-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.73&CDS=1-831	YJL178C
3591	OG0003591	snap_masked-LN736370.1-processed-gene-3.74-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.74&CDS=1-1896	YKL179C
3592	OG0003592	augustus_masked-LN736370.1-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-3.111&CDS=1-2454	YJL176C
3593	OG0003593	snap_masked-LN736370.1-processed-gene-3.60-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.60&CDS=1-846	YJL174W
3594	OG0003594	snap_masked-LN736370.1-processed-gene-3.76-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.76&CDS=1-348	YJL173C
3595	OG0003595	snap_masked-LN736370.1-processed-gene-3.61-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.61&CDS=1-1710	YJL172W
3596	OG0003596	augustus_masked-LN736370.1-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-3.113&CDS=1-1386	YKL178C
3597	OG0003597	snap_masked-LN736370.1-processed-gene-3.78-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.78&CDS=1-1191	YJL171C
3598	OG0003598	snap_masked-LN736370.1-processed-gene-3.80-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.80&CDS=1-2079	YJL168C
3599	OG0003599	snap_masked-LN736370.1-processed-gene-3.81-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-3.81&CDS=1-2067	YKL176C
3600	OG0003600	genemark-LN736370.1-processed-gene-3.21-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-3.21&CDS=1-1236	YKL175W
3601	OG0003601	augustus_masked-LN736370.1-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-3.116&CDS=1-1749	YKL174C
3602	OG0003602	maker-LN736370.1-snap-gene-4.120-mRNA-1_1&gene=maker-LN736370.1-snap-gene-4.120&CDS=1-2832	YKL173W
3603	OG0003603	snap_masked-LN736370.1-processed-gene-4.65-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.65&CDS=1-1263	YKL172W
3604	OG0003604	maker-LN736370.1-snap-gene-4.121-mRNA-1_1&gene=maker-LN736370.1-snap-gene-4.121&CDS=1-1296	YJL167W
3605	OG0003605	maker-LN736370.1-snap-gene-4.122-mRNA-1_1&gene=maker-LN736370.1-snap-gene-4.122&CDS=1-2211	YKL171W
3606	OG0003606	snap_masked-LN736370.1-processed-gene-4.69-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.69&CDS=1-414	YKL170W
3607	OG0003607	snap_masked-LN736370.1-processed-gene-4.72-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.72&CDS=1-393	YKL167C
3608	OG0003608	snap_masked-LN736370.1-processed-gene-4.92-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.92&CDS=1-1821	YJL163C
3609	OG0003609	genemark-LN736370.1-processed-gene-4.40-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-4.40&CDS=1-2658	YKL165C
3610	OG0003610	snap_masked-LN736370.1-processed-gene-4.76-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.76&CDS=1-867	YIL124W
3611	OG0003611	snap_masked-LN736370.1-processed-gene-4.97-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.97&CDS=1-3636	YJL157C
3612	OG0003612	augustus_masked-LN736370.1-processed-gene-4.152-mRNA-1_1&gene=augustus_masked-LN736370.1-processed-gene-4.152&CDS=1-5835	YJL154C
3613	OG0003613	snap_masked-LN736370.1-processed-gene-4.102-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.102&CDS=1-2382	YKR064W
3614	OG0003614	snap_masked-LN736370.1-processed-gene-4.80-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.80&CDS=1-1395	YKR063C
3615	OG0003615	snap_masked-LN736370.1-processed-gene-4.81-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.81&CDS=1-483	YJL148W
3616	OG0003616	snap_masked-LN736370.1-processed-gene-4.103-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.103&CDS=1-834	YKR062W
3617	OG0003617	snap_masked-LN736370.1-processed-gene-4.104-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.104&CDS=1-1080	YJL147C
3618	OG0003618	snap_masked-LN736370.1-processed-gene-4.82-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.82&CDS=1-1131	YJL146W
3619	OG0003619	snap_masked-LN736370.1-processed-gene-4.83-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.83&CDS=1-855	YJL145W
3620	OG0003620	snap_masked-LN736370.1-processed-gene-4.105-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.105&CDS=1-1152	YGR286C
3621	OG0003621	snap_masked-LN736370.1-processed-gene-4.85-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.85&CDS=1-474	YJL143W
3622	OG0003622	snap_masked-LN736370.1-processed-gene-4.106-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.106&CDS=1-2028	YJL141C
3623	OG0003623	snap_masked-LN736370.1-processed-gene-4.86-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.86&CDS=1-591	YJL140W
3624	OG0003624	genemark-LN736370.1-processed-gene-4.58-mRNA-1_1&gene=genemark-LN736370.1-processed-gene-4.58&CDS=1-1929	YKR056W
3625	OG0003625	snap_masked-LN736370.1-processed-gene-4.113-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.113&CDS=1-708	YKR055W
3626	OG0003626	snap_masked-LN736370.1-processed-gene-4.87-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.87&CDS=1-12306	YKR054C
3627	OG0003627	snap_masked-LN736370.1-processed-gene-4.114-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.114&CDS=1-1248	YKR051W
3628	OG0003628	snap_masked-LN736370.1-processed-gene-4.90-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.90&CDS=1-2196	YJL132W
3629	OG0003629	snap_masked-LN736370.1-processed-gene-4.117-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.117&CDS=1-3507	YKR050W
3630	OG0003630	snap_masked-LN736370.1-processed-gene-4.118-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.118&CDS=1-1926	YJL128C
3631	OG0003631	snap_masked-LN736370.1-processed-gene-4.119-mRNA-1_1&gene=snap_masked-LN736370.1-processed-gene-4.119&CDS=1-1659	YJL127C
3632	OG0003632	genemark-LN736371.1-processed-gene-0.22-mRNA-1_1&gene=genemark-LN736371.1-processed-gene-0.22&CDS=1-756	YGL254W
3633	OG0003633	snap_masked-LN736371.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.63&CDS=1-1650	YMR319C
3634	OG0003634	snap_masked-LN736371.1-processed-gene-0.64-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.64&CDS=1-714	YDR533C
3635	OG0003635	snap_masked-LN736371.1-processed-gene-0.44-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.44&CDS=1-1359	YKR048C
3636	OG0003636	snap_masked-LN736371.1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.45&CDS=1-969	YKR046C
3637	OG0003637	snap_masked-LN736371.1-processed-gene-0.46-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.46&CDS=1-684	YKR045C
3638	OG0003638	genemark-LN736371.1-processed-gene-0.8-mRNA-1_1&gene=genemark-LN736371.1-processed-gene-0.8&CDS=1-1008	YJL117W
3639	OG0003639	augustus_masked-LN736371.1-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-LN736371.1-processed-gene-0.95&CDS=1-1182	YKR044W
3640	OG0003640	snap_masked-LN736371.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.48&CDS=1-813	YKR043C
3641	OG0003641	augustus_masked-LN736371.1-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-LN736371.1-processed-gene-0.82&CDS=1-519	YER188W
3642	OG0003642	snap_masked-LN736371.1-processed-gene-0.52-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.52&CDS=1-915	YJL115W
3643	OG0003643	augustus_masked-LN736371.1-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-LN736371.1-processed-gene-0.97&CDS=1-855	YKR041W
3644	OG0003644	snap_masked-LN736371.1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.53&CDS=1-2463	YDL028C
3645	OG0003645	snap_masked-LN736371.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.67&CDS=1-1182	YDL029W
3646	OG0003646	snap_masked-LN736371.1-processed-gene-0.68-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.68&CDS=1-1107	YDL027C
3647	OG0003647	snap_masked-LN736371.1-processed-gene-0.69-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.69&CDS=1-1392	YOL062C
3648	OG0003648	snap_masked-LN736371.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.54&CDS=1-1410	YOL061W
3649	OG0003649	snap_masked-LN736371.1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.71&CDS=1-2070	YOL060C
3650	OG0003650	snap_masked-LN736371.1-processed-gene-0.55-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-0.55&CDS=1-1164	YDL022W
3651	OG0003651	snap_masked-LN736371.1-processed-gene-1.42-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.42&CDS=1-1257	YOL058W
3652	OG0003652	augustus_masked-LN736371.1-processed-gene-1.1-mRNA-1_1&gene=augustus_masked-LN736371.1-processed-gene-1.1&CDS=1-2961	YOL057W
3653	OG0003653	augustus_masked-LN736371.1-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-LN736371.1-processed-gene-1.20&CDS=1-1464	YDL020C
3654	OG0003654	snap_masked-LN736371.1-processed-gene-1.71-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.71&CDS=1-618	YLR011W
3655	OG0003655	snap_masked-LN736371.1-processed-gene-1.47-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.47&CDS=1-1914	YML088W
3656	OG0003656	maker-LN736371.1-augustus-gene-1.141-mRNA-1_1&gene=maker-LN736371.1-augustus-gene-1.141&CDS=1-2508	YML086C
3657	OG0003657	snap_masked-LN736371.1-processed-gene-1.74-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.74&CDS=1-1341	YML085C
3658	OG0003658	snap_masked-LN736371.1-processed-gene-1.75-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.75&CDS=1-1722	YML123C
3659	OG0003659	snap_masked-LN736371.1-processed-gene-1.77-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.77&CDS=1-1323	YHR190W
3660	OG0003660	augustus_masked-LN736371.1-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-LN736371.1-processed-gene-1.28&CDS=1-627	YHR189W
3661	OG0003661	snap_masked-LN736371.1-processed-gene-1.48-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.48&CDS=1-897	YML121W
3662	OG0003662	snap_masked-LN736371.1-processed-gene-1.79-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.79&CDS=1-1539	YML120C
3663	OG0003663	snap_masked-LN736371.1-processed-gene-1.81-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.81&CDS=1-1845	YDR311W
3664	OG0003664	snap_masked-LN736371.1-processed-gene-1.55-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.55&CDS=1-1119	YHR063C
3665	OG0003665	snap_masked-LN736371.1-processed-gene-1.56-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.56&CDS=1-2913	YDR310C
3666	OG0003666	snap_masked-LN736371.1-processed-gene-1.57-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.57&CDS=1-879	YHR062C
3667	OG0003667	snap_masked-LN736371.1-processed-gene-1.59-mRNA-1_1&gene=snap_masked-LN736371.1-processed-gene-1.59&CDS=1-1110	YDR309C
