	OrthologID	Hanseniaspora_vinae	Saccharomyces_cerevisiae
3144	OG0003144	augustus_masked-JFAV02000282.1-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.159&CDS=1-618	YOL067C
3145	OG0003145	snap_masked-JFAV02000282.1-processed-gene-0.87-mRNA-1_1&gene=snap_masked-JFAV02000282.1-processed-gene-0.87&CDS=1-885	YDL043C
3146	OG0003146	snap_masked-JFAV02000282.1-processed-gene-0.119-mRNA-1_1&gene=snap_masked-JFAV02000282.1-processed-gene-0.119&CDS=1-1443	YOL069W
3147	OG0003147	augustus_masked-JFAV02000282.1-processed-gene-0.162-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.162&CDS=1-1236	YAR018C
3148	OG0003148	augustus_masked-JFAV02000282.1-processed-gene-0.196-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.196&CDS=1-918	YAR015W
3149	OG0003149	augustus_masked-JFAV02000282.1-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.163&CDS=1-2655	YAR014C
3150	OG0003150	augustus_masked-JFAV02000282.1-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.197&CDS=1-2889	YOL090W
3151	OG0003151	augustus_masked-JFAV02000282.1-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.199&CDS=1-978	YOL092W
3152	OG0003152	augustus_masked-JFAV02000282.1-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.200&CDS=1-1065	YOL093W
3153	OG0003153	augustus_masked-JFAV02000282.1-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.164&CDS=1-969	YOL094C
3154	OG0003154	snap_masked-JFAV02000282.1-processed-gene-0.91-mRNA-1_1&gene=snap_masked-JFAV02000282.1-processed-gene-0.91&CDS=1-1635	YDR484W
3155	OG0003155	augustus_masked-JFAV02000282.1-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.166&CDS=1-1716	YOL095C
3156	OG0003156	augustus_masked-JFAV02000282.1-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.202&CDS=1-2307	YNL287W
3157	OG0003157	augustus_masked-JFAV02000282.1-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.203&CDS=1-1032	YNL288W
3158	OG0003158	augustus_masked-JFAV02000282.1-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.205&CDS=1-927	YNL284C
3159	OG0003159	snap_masked-JFAV02000282.1-processed-gene-0.94-mRNA-1_1&gene=snap_masked-JFAV02000282.1-processed-gene-0.94&CDS=1-693	YNL282W
3160	OG0003160	snap_masked-JFAV02000282.1-processed-gene-0.95-mRNA-1_1&gene=snap_masked-JFAV02000282.1-processed-gene-0.95&CDS=1-6171	YBR023C
3161	OG0003161	maker-JFAV02000282.1-augustus-gene-0.145-mRNA-1_1&gene=maker-JFAV02000282.1-augustus-gene-0.145&CDS=1-1659	YNL290W
3162	OG0003162	augustus_masked-JFAV02000282.1-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.207&CDS=1-1251	YNL292W
3163	OG0003163	augustus_masked-JFAV02000282.1-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.208&CDS=1-789	YOL110W
3164	OG0003164	augustus_masked-JFAV02000282.1-processed-gene-0.174-mRNA-1_1&gene=augustus_masked-JFAV02000282.1-processed-gene-0.174&CDS=1-633	YOL111C
3165	OG0003165	maker-JFAV02000282.1-snap-gene-0.5-mRNA-1_1&gene=maker-JFAV02000282.1-snap-gene-0.5&CDS=1-1992	YNL293W
3166	OG0003166	augustus_masked-JFAV02000284.1-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.44&CDS=1-1605	YER020W
3167	OG0003167	augustus_masked-JFAV02000284.1-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.69&CDS=1-1068	YJR107W
3168	OG0003168	augustus_masked-JFAV02000284.1-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.71&CDS=1-2214	YJR106W
3169	OG0003169	genemark-JFAV02000284.1-processed-gene-0.115-mRNA-1_1&gene=genemark-JFAV02000284.1-processed-gene-0.115&CDS=1-1323	YJR105W
3170	OG0003170	augustus_masked-JFAV02000284.1-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.45&CDS=1-858	YJR116W
3171	OG0003171	augustus_masked-JFAV02000284.1-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.46&CDS=1-4020	YJR117W
3172	OG0003172	augustus_masked-JFAV02000284.1-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.47&CDS=1-1557	YER021W
3173	OG0003173	snap_masked-JFAV02000284.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.6&CDS=1-2007	YER022W
3174	OG0003174	augustus_masked-JFAV02000284.1-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.73&CDS=1-540	YJR118C
3175	OG0003175	augustus_masked-JFAV02000284.1-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.74&CDS=1-2727	YJR119C
3176	OG0003176	augustus_masked-JFAV02000284.1-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.49&CDS=1-882	YER023W
3177	OG0003177	augustus_masked-JFAV02000284.1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.50&CDS=1-1521	YJR121W
3178	OG0003178	snap_masked-JFAV02000284.1-processed-gene-0.9-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.9&CDS=1-1695	YJR122W
3179	OG0003179	augustus_masked-JFAV02000284.1-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.52&CDS=1-678	YJR123W
3180	OG0003180	augustus_masked-JFAV02000284.1-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.75&CDS=1-1356	YJR124C
3181	OG0003181	augustus_masked-JFAV02000284.1-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.53&CDS=1-3324	YLR451W
3182	OG0003182	augustus_masked-JFAV02000284.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.54&CDS=1-1563	YER025W
3183	OG0003183	augustus_masked-JFAV02000284.1-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.76&CDS=1-2184	YLR452C
3184	OG0003184	augustus_masked-JFAV02000284.1-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.77&CDS=1-2118	YPR161C
3185	OG0003185	augustus_masked-JFAV02000284.1-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.55&CDS=1-1533	YPR162C
3186	OG0003186	augustus_masked-JFAV02000284.1-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.78&CDS=1-1215	YPR163C
3187	OG0003187	snap_masked-JFAV02000284.1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.15&CDS=1-639	YPR165W
3188	OG0003188	augustus_masked-JFAV02000284.1-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.79&CDS=1-339	YPR166C
3189	OG0003189	augustus_masked-JFAV02000284.1-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.80&CDS=1-831	YPR167C
3190	OG0003190	snap_masked-JFAV02000284.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.16&CDS=1-504	YPR168W
3191	OG0003191	augustus_masked-JFAV02000284.1-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.59&CDS=1-1692	YPR169W
3192	OG0003192	augustus_masked-JFAV02000284.1-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.60&CDS=1-258	YPR170W-B
3193	OG0003193	snap_masked-JFAV02000284.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.19&CDS=1-1218	YLR455W
3194	OG0003194	augustus_masked-JFAV02000284.1-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.63&CDS=1-2232	YPR175W
3195	OG0003195	augustus_masked-JFAV02000284.1-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.83&CDS=1-981	YPR176C
3196	OG0003196	augustus_masked-JFAV02000284.1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.64&CDS=1-1359	YPR178W
3197	OG0003197	snap_masked-JFAV02000284.1-processed-gene-0.40-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.40&CDS=1-2205	YPR179C
3198	OG0003198	augustus_masked-JFAV02000284.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.65&CDS=1-1050	YPR180W
3199	OG0003199	augustus_masked-JFAV02000284.1-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-JFAV02000284.1-processed-gene-0.85&CDS=1-2331	YPR181C
3200	OG0003200	snap_masked-JFAV02000284.1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-JFAV02000284.1-processed-gene-0.23&CDS=1-1323	YLR459W
3201	OG0003201	maker-JFAV02000284.1-augustus-gene-0.86-mRNA-1_1&gene=maker-JFAV02000284.1-augustus-gene-0.86&CDS=1-1083	YPR183W
3202	OG0003202	genemark-JFAV02000284.1-processed-gene-0.111-mRNA-1_1&gene=genemark-JFAV02000284.1-processed-gene-0.111&CDS=1-4692	YPR184W
3203	OG0003203	snap_masked-JFAV02000285.1-processed-gene-0.25-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.25&CDS=1-3381	YNL242W
3204	OG0003204	augustus_masked-JFAV02000285.1-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.53&CDS=1-3153	YDL240W
3205	OG0003205	augustus_masked-JFAV02000285.1-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.67&CDS=1-1584	YNL241C
3206	OG0003206	snap_masked-JFAV02000285.1-processed-gene-0.41-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.41&CDS=1-1788	YNL240C
3207	OG0003207	augustus_masked-JFAV02000285.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.54&CDS=1-1452	YNL239W
3208	OG0003208	genemark-JFAV02000285.1-processed-gene-0.4-mRNA-1_1&gene=genemark-JFAV02000285.1-processed-gene-0.4&CDS=1-2505	YNL238W
3209	OG0003209	augustus_masked-JFAV02000285.1-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.56&CDS=1-1221	YNL237W
3210	OG0003210	snap_masked-JFAV02000285.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.30&CDS=1-2919	YNL236W
3211	OG0003211	snap_masked-JFAV02000285.1-processed-gene-0.31-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.31&CDS=1-3150	YNL233W
3212	OG0003212	augustus_masked-JFAV02000285.1-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.59&CDS=1-882	YNL232W
3213	OG0003213	augustus_masked-JFAV02000285.1-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.69&CDS=1-1047	YNL231C
3214	OG0003214	augustus_masked-JFAV02000285.1-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.71&CDS=1-1242	YNL229C
3215	OG0003215	augustus_masked-JFAV02000285.1-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.72&CDS=1-2118	YNL227C
3216	OG0003216	snap_masked-JFAV02000285.1-processed-gene-0.47-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.47&CDS=1-2367	YNL224C
3217	OG0003217	augustus_masked-JFAV02000285.1-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.60&CDS=1-1611	YNL223W
3218	OG0003218	augustus_masked-JFAV02000285.1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.61&CDS=1-663	YNL222W
3219	OG0003219	genemark-JFAV02000285.1-processed-gene-0.21-mRNA-1_1&gene=genemark-JFAV02000285.1-processed-gene-0.21&CDS=1-1572	YDL238C
3220	OG0003220	augustus_masked-JFAV02000285.1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.62&CDS=1-1596	YDL237W
3221	OG0003221	snap_masked-JFAV02000285.1-processed-gene-0.49-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.49&CDS=1-2766	YNL221C
3222	OG0003222	augustus_masked-JFAV02000285.1-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.63&CDS=1-1287	YNL220W
3223	OG0003223	augustus_masked-JFAV02000285.1-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.77&CDS=1-1899	YNL219C
3224	OG0003224	augustus_masked-JFAV02000285.1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.64&CDS=1-936	YDL236W
3225	OG0003225	augustus_masked-JFAV02000285.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.65&CDS=1-1824	YNL218W
3226	OG0003226	augustus_masked-JFAV02000285.1-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-JFAV02000285.1-processed-gene-0.78&CDS=1-567	YDL235C
3227	OG0003227	snap_masked-JFAV02000285.1-processed-gene-0.39-mRNA-1_1&gene=snap_masked-JFAV02000285.1-processed-gene-0.39&CDS=1-1311	YNL217W
3228	OG0003228	snap_masked-JFAV02000286.1-processed-gene-0.70-mRNA-1_1&gene=snap_masked-JFAV02000286.1-processed-gene-0.70&CDS=1-1443	YKL082C
3229	OG0003229	snap_masked-JFAV02000286.1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-JFAV02000286.1-processed-gene-0.71&CDS=1-2481	YMR066W
3230	OG0003230	augustus_masked-JFAV02000286.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.54&CDS=1-1287	YMR067C
3231	OG0003231	genemark-JFAV02000286.1-processed-gene-0.2-mRNA-1_1&gene=genemark-JFAV02000286.1-processed-gene-0.2&CDS=1-1476	YMR068W
3232	OG0003232	augustus_masked-JFAV02000286.1-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.55&CDS=1-354	YKL084W
3233	OG0003233	augustus_masked-JFAV02000286.1-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.38&CDS=1-435	YKL086W
3234	OG0003234	augustus_masked-JFAV02000286.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.39&CDS=1-1023	YKL085W
3235	OG0003235	augustus_masked-JFAV02000286.1-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.56&CDS=1-1392	YHR005C
3236	OG0003236	augustus_masked-JFAV02000286.1-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.40&CDS=1-783	YKL087C
3237	OG0003237	augustus_masked-JFAV02000286.1-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.57&CDS=1-276	YHR005C-A
3238	OG0003238	augustus_masked-JFAV02000286.1-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.58&CDS=1-2037	YKL088W
3239	OG0003239	augustus_masked-JFAV02000286.1-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.41&CDS=1-1392	YKL011C
3240	OG0003240	augustus_masked-JFAV02000286.1-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.42&CDS=1-546	YIR022W
3241	OG0003241	augustus_masked-JFAV02000286.1-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.60&CDS=1-2037	YKL012W
3242	OG0003242	augustus_masked-JFAV02000286.1-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.43&CDS=1-516	YKL013C
3243	OG0003243	maker-JFAV02000286.1-snap-gene-0.113-mRNA-1_1&gene=maker-JFAV02000286.1-snap-gene-0.113&CDS=1-3627	YIR023W
3244	OG0003244	augustus_masked-JFAV02000286.1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.61&CDS=1-759	YIR024C
3245	OG0003245	augustus_masked-JFAV02000286.1-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.45&CDS=1-5097	YKL014C
3246	OG0003246	augustus_masked-JFAV02000286.1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.62&CDS=1-3273	YKL015W
3247	OG0003247	augustus_masked-JFAV02000286.1-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.46&CDS=1-522	YKL016C
3248	OG0003248	augustus_masked-JFAV02000286.1-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.47&CDS=1-2181	YKL017C
3249	OG0003249	augustus_masked-JFAV02000286.1-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.63&CDS=1-978	YKL018W
3250	OG0003250	maker-JFAV02000286.1-augustus-gene-0.112-mRNA-1_1&gene=maker-JFAV02000286.1-augustus-gene-0.112&CDS=1-2139	YIR026C
3251	OG0003251	augustus_masked-JFAV02000286.1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.50&CDS=1-1266	YKL021C
3252	OG0003252	augustus_masked-JFAV02000286.1-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.65&CDS=1-1119	YIR034C
3253	OG0003253	augustus_masked-JFAV02000286.1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.51&CDS=1-2274	YKL022C
3254	OG0003254	augustus_masked-JFAV02000286.1-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-JFAV02000286.1-processed-gene-0.67&CDS=1-615	YKL024C
3255	OG0003255	maker-JFAV02000286.1-snap-gene-0.114-mRNA-1_1&gene=maker-JFAV02000286.1-snap-gene-0.114&CDS=1-2277	YKL025C
3256	OG0003256	snap_masked-JFAV02000287.1-processed-gene-0.77-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.77&CDS=1-3813	YDR028C
3257	OG0003257	snap_masked-JFAV02000287.1-processed-gene-0.78-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.78&CDS=1-2844	YDR027C
3258	OG0003258	augustus_masked-JFAV02000287.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.3&CDS=1-2031	YBR046C
3259	OG0003259	augustus_masked-JFAV02000287.1-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.36&CDS=1-1380	YDR023W
3260	OG0003260	snap_masked-JFAV02000287.1-processed-gene-0.83-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.83&CDS=1-675	YDR022C
3261	OG0003261	augustus_masked-JFAV02000287.1-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.37&CDS=1-1185	YDR021W
3262	OG0003262	snap_masked-JFAV02000287.1-processed-gene-0.84-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.84&CDS=1-789	YDR020C
3263	OG0003263	snap_masked-JFAV02000287.1-processed-gene-0.85-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.85&CDS=1-1755	YBR044C
3264	OG0003264	augustus_masked-JFAV02000287.1-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.8&CDS=1-1176	YDR019C
3265	OG0003265	augustus_masked-JFAV02000287.1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.9&CDS=1-2121	YBR043C
3266	OG0003266	augustus_masked-JFAV02000287.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.10&CDS=1-1179	YBR042C
3267	OG0003267	augustus_masked-JFAV02000287.1-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.38&CDS=1-2031	YBR041W
3268	OG0003268	augustus_masked-JFAV02000287.1-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.39&CDS=1-1125	YBR040W
3269	OG0003269	augustus_masked-JFAV02000287.1-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.40&CDS=1-939	YBR039W
3270	OG0003270	genemark-JFAV02000287.1-processed-gene-0.156-mRNA-1_1&gene=genemark-JFAV02000287.1-processed-gene-0.156&CDS=1-3216	YDR017C
3271	OG0003271	augustus_masked-JFAV02000287.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.12&CDS=1-246	YDR016C
3272	OG0003272	augustus_masked-JFAV02000287.1-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.13&CDS=1-696	YBR035C
3273	OG0003273	augustus_masked-JFAV02000287.1-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.14&CDS=1-657	YBL040C
3274	OG0003274	augustus_masked-JFAV02000287.1-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.44&CDS=1-726	YBL041W
3275	OG0003275	augustus_masked-JFAV02000287.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.16&CDS=1-468	YJR104C
3276	OG0003276	augustus_masked-JFAV02000287.1-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.47&CDS=1-1734	YBL039C
3277	OG0003277	snap_masked-JFAV02000287.1-processed-gene-0.122-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.122&CDS=1-612	YJR102C
3278	OG0003278	augustus_masked-JFAV02000287.1-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.50&CDS=1-837	YJR101W
3279	OG0003279	augustus_masked-JFAV02000287.1-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.17&CDS=1-840	YEL051W
3280	OG0003280	augustus_masked-JFAV02000287.1-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.18&CDS=1-1230	YDR415C
3281	OG0003281	augustus_masked-JFAV02000287.1-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.51&CDS=1-1203	YEL050C
3282	OG0003282	augustus_masked-JFAV02000287.1-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.52&CDS=1-2724	YGL008C
3283	OG0003283	augustus_masked-JFAV02000287.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.19&CDS=1-903	YDR432W
3284	OG0003284	snap_masked-JFAV02000287.1-processed-gene-0.126-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.126&CDS=1-1986	YML013W
3285	OG0003285	augustus_masked-JFAV02000287.1-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.54&CDS=1-852	YML014W
3286	OG0003286	augustus_masked-JFAV02000287.1-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.20&CDS=1-1632	YDR434W
3287	OG0003287	maker-JFAV02000287.1-snap-gene-0.74-mRNA-1_1&gene=maker-JFAV02000287.1-snap-gene-0.74&CDS=1-1185	YML015C
3288	OG0003288	augustus_masked-JFAV02000287.1-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.55&CDS=1-1170	YDR435C
3289	OG0003289	augustus_masked-JFAV02000287.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.23&CDS=1-1581	YML018C
3290	OG0003290	snap_masked-JFAV02000287.1-processed-gene-0.129-mRNA-1_1&gene=snap_masked-JFAV02000287.1-processed-gene-0.129&CDS=1-1026	YML019W
3291	OG0003291	augustus_masked-JFAV02000287.1-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.58&CDS=1-2439	YML020W
3292	OG0003292	augustus_masked-JFAV02000287.1-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.24&CDS=1-1029	YML021C
3293	OG0003293	augustus_masked-JFAV02000287.1-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.25&CDS=1-2079	YDR440W
3294	OG0003294	augustus_masked-JFAV02000287.1-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-JFAV02000287.1-processed-gene-0.59&CDS=1-570	YML022W
