	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034614_Saturnispora_silvae
2855	OG0002855	YPL138C	snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.13-mRNA-1_1&gene=snap_masked-NODE_9_length_324180_cov_16.4412_ID_17-processed-gene-1.13&CDS=1-1077
2856	OG0002856	YPL146C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.137&CDS=1-1281
2857	OG0002857	YPL147W	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.90&CDS=1-2598
2858	OG0002858	YPL153C	maker-NODE_22_length_173672_cov_17.4769_ID_43-snap-gene-0.181-mRNA-1_1&gene=maker-NODE_22_length_173672_cov_17.4769_ID_43-snap-gene-0.181&CDS=1-2643
2859	OG0002859	YPL154C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.94-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.94&CDS=1-1227
2860	OG0002860	YPL157W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.96-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.96&CDS=1-879
2861	OG0002861	YPL160W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.107&CDS=1-3261
2862	OG0002862	YPL167C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.40&CDS=1-4722
2863	OG0002863	YPL169C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.84-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-4.84&CDS=1-1716
2864	OG0002864	YPL170W	snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_10_length_318247_cov_16.2764_ID_19-processed-gene-1.98&CDS=1-486
2865	OG0002865	YPL172C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.144-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.144&CDS=1-1197
2866	OG0002866	YPL173W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.45-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.45&CDS=1-1056
2867	OG0002867	YPL174C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.53&CDS=1-1917
2868	OG0002868	YPL175W	genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.123&CDS=1-1164
2869	OG0002869	YPL178W	maker-NODE_19_length_227220_cov_17.0149_ID_37-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_19_length_227220_cov_17.0149_ID_37-augustus-gene-0.50&CDS=1-1095
2870	OG0002870	YPL180W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.64&CDS=1-1200
2871	OG0002871	YPL181W	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.63&CDS=1-978
2872	OG0002872	YPL183C	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.97-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.97&CDS=1-3027
2873	OG0002873	YPL183W-A	snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.65-mRNA-1_1&gene=snap_masked-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-2.65&CDS=1-231
2874	OG0002874	YPL184C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.107&CDS=1-2211
2875	OG0002875	YPL188W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.27-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-4.27&CDS=1-1284
2876	OG0002876	YPL190C	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.111&CDS=1-2031
2877	OG0002877	YPL195W	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.70&CDS=1-2736
2878	OG0002878	YPL196W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-0.10&CDS=1-723
2879	OG0002879	YPL199C	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.11-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.11&CDS=1-732
2880	OG0002880	YPL204W	maker-NODE_28_length_51954_cov_19.6716_ID_55-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_28_length_51954_cov_19.6716_ID_55-augustus-gene-0.1&CDS=1-2214
2881	OG0002881	YPL206C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.143&CDS=1-843
2882	OG0002882	YPL207W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.134&CDS=1-2190
2883	OG0002883	YPL209C	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.99&CDS=1-987
2884	OG0002884	YPL210C	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.135-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.135&CDS=1-1653
2885	OG0002885	YPL211W	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.104&CDS=1-543
2886	OG0002886	YPL212C	maker-NODE_19_length_227220_cov_17.0149_ID_37-snap-gene-1.74-mRNA-1_1&gene=maker-NODE_19_length_227220_cov_17.0149_ID_37-snap-gene-1.74&CDS=1-1479
2887	OG0002887	YPL213W	snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.32&CDS=1-597
2888	OG0002888	YPL215W	genemark-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.61&CDS=1-4581
2889	OG0002889	YPL217C	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.130&CDS=1-3486
2890	OG0002890	YPL218W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.172-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-1.172&CDS=1-570
2891	OG0002891	YPL222W	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.133-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-1.133&CDS=1-1704
2892	OG0002892	YPL225W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.59&CDS=1-450
2893	OG0002893	YPL226W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-5.25&CDS=1-3438
2894	OG0002894	YPL227C	genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.68&CDS=1-3081
2895	OG0002895	YPL231W	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-2.16&CDS=1-5619
2896	OG0002896	YPL234C	genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.262-mRNA-1_1&gene=genemark-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.262&CDS=1-498
2897	OG0002897	YPL235W	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.193-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.193&CDS=1-1398
2898	OG0002898	YPL237W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.105&CDS=1-714
2899	OG0002899	YPL239W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.106-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-9.106&CDS=1-639
2900	OG0002900	YPL243W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.67-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-3.67&CDS=1-1878
2901	OG0002901	YPL244C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.137-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.137&CDS=1-978
2902	OG0002902	YPL245W	snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.112&CDS=1-1314
2903	OG0002903	YPL246C	snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.192-mRNA-1_1&gene=snap_masked-NODE_15_length_281263_cov_16.0857_ID_29-processed-gene-1.192&CDS=1-657
2904	OG0002904	YPL247C	genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.74-mRNA-1_1&gene=genemark-NODE_6_length_448691_cov_16.0604_ID_11-processed-gene-3.74&CDS=1-900
2905	OG0002905	YPL248C	snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-0.109&CDS=1-2688
2906	OG0002906	YPL249C	maker-NODE_10_length_318247_cov_16.2764_ID_19-augustus-gene-1.148-mRNA-1_1&gene=maker-NODE_10_length_318247_cov_16.2764_ID_19-augustus-gene-1.148&CDS=1-4224
2907	OG0002907	YPL252C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.37-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-7.37&CDS=1-453
2908	OG0002908	YPL260W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-1.97&CDS=1-1380
2909	OG0002909	YPL262W	augustus_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.195-mRNA-1_1&gene=augustus_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.195&CDS=1-1455
2910	OG0002910	YPL263C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.1&CDS=1-1872
2911	OG0002911	YPL266W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.4-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.4&CDS=1-984
2912	OG0002912	YPL268W	snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_28_length_51954_cov_19.6716_ID_55-processed-gene-0.57&CDS=1-2136
2913	OG0002913	YPR003C	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-1.89&CDS=1-2169
2914	OG0002914	YPR004C	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-1.83&CDS=1-984
2915	OG0002915	YPR010C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-2.98&CDS=1-3504
2916	OG0002916	YPR010C-A	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.142&CDS=1-225
2917	OG0002917	YPR011C	genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.103-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.103&CDS=1-1110
2918	OG0002918	YPR016C	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.111-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-1.111&CDS=1-735
2919	OG0002919	YPR018W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.46&CDS=1-1743
2920	OG0002920	YPR019W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.45-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.45&CDS=1-2742
2921	OG0002921	YPR020W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.44-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-2.44&CDS=1-381
2922	OG0002922	YPR021C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.84&CDS=1-2097
2923	OG0002923	YPR022C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.155-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-8.155&CDS=1-2349
2924	OG0002924	YPR023C	augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.122-mRNA-1_1&gene=augustus_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-3.122&CDS=1-981
2925	OG0002925	YPR024W	snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_11_length_314998_cov_16.4125_ID_21-processed-gene-0.7&CDS=1-2055
2926	OG0002926	YPR025C	snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_24_length_133439_cov_21.549_ID_47-processed-gene-0.104&CDS=1-870
2927	OG0002927	YPR026W	snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.40-mRNA-1_1&gene=snap_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-6.40&CDS=1-2799
2928	OG0002928	YPR028W	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.94&CDS=1-516
2929	OG0002929	YPR029C	snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_19_length_227220_cov_17.0149_ID_37-processed-gene-0.95&CDS=1-2346
2930	OG0002930	YPR031W	snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_18_length_249361_cov_17.2264_ID_35-processed-gene-0.123&CDS=1-2214
2931	OG0002931	YPR033C	snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_22_length_173672_cov_17.4769_ID_43-processed-gene-0.68&CDS=1-1590
2932	OG0002932	YPR035W	snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.81&CDS=1-1113
2933	OG0002933	YPR036W	augustus_masked-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.31&CDS=1-1197
2934	OG0002934	YPR037C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.70&CDS=1-681
2935	OG0002935	YPR040W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.93&CDS=1-933
2936	OG0002936	YPR041W	snap_masked-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.19&CDS=1-1143
2937	OG0002937	YPR045C	augustus_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_20_length_198128_cov_16.8048_ID_39-processed-gene-0.178&CDS=1-1056
2938	OG0002938	YPR047W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.149&CDS=1-1308
2939	OG0002939	YPR048W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-1.128&CDS=1-1767
2940	OG0002940	YPR049C	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.43-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.43&CDS=1-4059
2941	OG0002941	YPR051W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.17-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.17&CDS=1-570
2942	OG0002942	YPR054W	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.105&CDS=1-1224
2943	OG0002943	YPR055W	augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_7_length_405706_cov_16.1032_ID_13-processed-gene-1.35&CDS=1-2724
2944	OG0002944	YPR056W	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.54-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.54&CDS=1-1026
2945	OG0002945	YPR060C	snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_14_length_287767_cov_18.6596_ID_27-processed-gene-0.75&CDS=1-771
2946	OG0002946	YPR062W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-0.98&CDS=1-450
2947	OG0002947	YPR063C	snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_5_length_484156_cov_16.2556_ID_9-processed-gene-3.8&CDS=1-285
2948	OG0002948	YPR065W	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.87&CDS=1-1788
2949	OG0002949	YPR066W	genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.136-mRNA-1_1&gene=genemark-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-2.136&CDS=1-1272
2950	OG0002950	YPR067W	snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.167-mRNA-1_1&gene=snap_masked-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-6.167&CDS=1-516
2951	OG0002951	YPR070W	snap_masked-NODE_30_length_35442_cov_24.5389_ID_59-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_30_length_35442_cov_24.5389_ID_59-processed-gene-0.30&CDS=1-1518
2952	OG0002952	YPR073C	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-1.46&CDS=1-471
2953	OG0002953	YPR074C	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.233-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.233&CDS=1-2028
2954	OG0002954	YPR075C	augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.156-mRNA-1_1&gene=augustus_masked-NODE_2_length_802642_cov_16.2871_ID_3-processed-gene-7.156&CDS=1-975
2955	OG0002955	YPR079W	snap_masked-NODE_34_length_16524_cov_16.163_ID_67-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_34_length_16524_cov_16.163_ID_67-processed-gene-0.3&CDS=1-930
2956	OG0002956	YPR082C	genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.117-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-5.117&CDS=1-441
2957	OG0002957	YPR084W	maker-NODE_2_length_802642_cov_16.2871_ID_3-snap-gene-0.97-mRNA-1_1&gene=maker-NODE_2_length_802642_cov_16.2871_ID_3-snap-gene-0.97&CDS=1-2406
2958	OG0002958	YPR086W	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-6.86&CDS=1-1653
2959	OG0002959	YPR088C	snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_1_length_1002083_cov_15.8003_ID_1-processed-gene-0.42&CDS=1-1614
2960	OG0002960	YPR089W	snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.161-mRNA-1_1&gene=snap_masked-NODE_21_length_187636_cov_18.2367_ID_41-processed-gene-0.161&CDS=1-2409
2961	OG0002961	YPR091C	genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_3_length_777224_cov_15.983_ID_5-processed-gene-1.140&CDS=1-2520
2962	OG0002962	YPR098C	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.93&CDS=1-489
2963	OG0002963	YPR100W	snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NODE_4_length_499891_cov_15.9754_ID_7-processed-gene-2.92&CDS=1-423
2964	OG0002964	YPR103W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.244-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.244&CDS=1-867
2965	OG0002965	YPR104C	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.202-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.202&CDS=1-2463
2966	OG0002966	YPR105C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.118&CDS=1-2547
2967	OG0002967	YPR106W	snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.201-mRNA-1_1&gene=snap_masked-NODE_13_length_296526_cov_17.027_ID_25-processed-gene-1.201&CDS=1-1194
2968	OG0002968	YPR107C	genemark-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_27_length_53722_cov_15.1654_ID_53-processed-gene-0.73&CDS=1-729
2969	OG0002969	YPR108W	snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_23_length_161675_cov_16.3654_ID_45-processed-gene-0.115&CDS=1-1200
2970	OG0002970	YPR110C	snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_8_length_337546_cov_16.1263_ID_15-processed-gene-1.59&CDS=1-1008
2971	OG0002971	YPR112C	snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.150-mRNA-1_1&gene=snap_masked-NODE_17_length_251202_cov_17.9139_ID_33-processed-gene-1.150&CDS=1-2511
2972	OG0002972	YPR113W	snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_16_length_269428_cov_16.0408_ID_31-processed-gene-0.103&CDS=1-687
