	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041829_Debaryomyces_fabryi
2598	OG0002598	YMR149W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.55-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.55&CDS=1-834
2599	OG0002599	YMR152W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.20&CDS=1-1113
2600	OG0002600	YMR155W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.134&CDS=1-1683
2601	OG0002601	YMR158W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-4.67&CDS=1-468
2602	OG0002602	YMR159C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.37-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.37&CDS=1-549
2603	OG0002603	YMR161W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.116&CDS=1-966
2604	OG0002604	YMR162C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.41&CDS=1-6339
2605	OG0002605	YMR164C	snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.71-mRNA-1_1&gene=snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.71&CDS=1-1509
2606	OG0002606	YMR165C	augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_15_length_262050_cov_12.1618_ID_9668-processed-gene-1.24&CDS=1-2511
2607	OG0002607	YMR166C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.114-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.114&CDS=1-1098
2608	OG0002608	YMR167W	genemark-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.32-mRNA-1_1&gene=genemark-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.32&CDS=1-2304
2609	OG0002609	YMR171C	snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.153&CDS=1-1341
2610	OG0002610	YMR172W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-3.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-3.105&CDS=1-1542
2611	OG0002611	YMR179W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-6.141&CDS=1-2634
2612	OG0002612	YMR185W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.128&CDS=1-3057
2613	OG0002613	YMR186W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.108&CDS=1-2115
2614	OG0002614	YMR188C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-1.28&CDS=1-732
2615	OG0002615	YMR189W	augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.8&CDS=1-3105
2616	OG0002616	YMR190C	augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.17&CDS=1-4053
2617	OG0002617	YMR193W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-9.216-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-9.216&CDS=1-807
2618	OG0002618	YMR194C-B	maker-NODE_1_length_1085505_cov_12.3365_ID_2412-augustus-gene-9.290-mRNA-1_1&gene=maker-NODE_1_length_1085505_cov_12.3365_ID_2412-augustus-gene-9.290&CDS=1-1467
2619	OG0002619	YMR196W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-6.13&CDS=1-3186
2620	OG0002620	YMR200W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-8.97-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-8.97&CDS=1-732
2621	OG0002621	YMR201C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.107&CDS=1-1212
2622	OG0002622	YMR202W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-8.94-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-8.94&CDS=1-651
2623	OG0002623	YMR203W	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-7.131&CDS=1-1176
2624	OG0002624	YMR208W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.138&CDS=1-1299
2625	OG0002625	YMR209C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.118&CDS=1-1401
2626	OG0002626	YMR210W	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-5.120-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-5.120&CDS=1-1680
2627	OG0002627	YMR211W	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.52&CDS=1-1479
2628	OG0002628	YMR212C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.133&CDS=1-2664
2629	OG0002629	YMR214W	augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_18_length_150317_cov_11.9441_ID_3603-processed-gene-0.17&CDS=1-1083
2630	OG0002630	YMR216C	augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-2.151-mRNA-1_1&gene=augustus_masked-NODE_1_length_1085505_cov_12.3365_ID_2412-processed-gene-2.151&CDS=1-2070
2631	OG0002631	YMR217W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-6.119&CDS=1-1587
2632	OG0002632	YMR218C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-2.30&CDS=1-3651
2633	OG0002633	YMR220W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.46&CDS=1-1407
2634	OG0002634	YMR221C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.216-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-5.216&CDS=1-2112
2635	OG0002635	YMR223W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.131&CDS=1-1584
2636	OG0002636	YMR224C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.81&CDS=1-2058
2637	OG0002637	YMR225C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.12-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.12&CDS=1-294
2638	OG0002638	YMR226C	maker-NODE_3_length_903599_cov_13.2106_ID_2211-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_3_length_903599_cov_13.2106_ID_2211-snap-gene-2.1&CDS=1-1566
2639	OG0002639	YMR227C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.47&CDS=1-1572
2640	OG0002640	YMR228W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.23&CDS=1-1092
2641	OG0002641	YMR229C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.45&CDS=1-5148
2642	OG0002642	YMR231W	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.18-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.18&CDS=1-3054
2643	OG0002643	YMR234W	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-1.14&CDS=1-918
2644	OG0002644	YMR238W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-6.169-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-6.169&CDS=1-1359
2645	OG0002645	YMR239C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-3.24&CDS=1-1626
2646	OG0002646	YMR240C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-5.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-5.108&CDS=1-1440
2647	OG0002647	YMR241W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-4.123-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-4.123&CDS=1-924
2648	OG0002648	YMR243C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.28&CDS=1-1212
2649	OG0002649	YMR244C-A	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-4.132&CDS=1-315
2650	OG0002650	YMR244W	augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_16_length_253375_cov_11.5577_ID_3229-processed-gene-0.129&CDS=1-876
2651	OG0002651	YMR247C	augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-NODE_8_length_710497_cov_13.5056_ID_2357-processed-gene-2.15&CDS=1-5043
2652	OG0002652	YMR250W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-5.46-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-5.46&CDS=1-1707
2653	OG0002653	YMR256C	snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.175-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.175&CDS=1-183
2654	OG0002654	YMR258C	snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.174-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-9.174&CDS=1-1827
2655	OG0002655	YMR259C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.24&CDS=1-4551
2656	OG0002656	YMR260C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.45&CDS=1-459
2657	OG0002657	YMR262W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-2.31&CDS=1-1035
2658	OG0002658	YMR263W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-0.111&CDS=1-453
2659	OG0002659	YMR264W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-0.112&CDS=1-609
2660	OG0002660	YMR268C	snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.92-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.92&CDS=1-2829
2661	OG0002661	YMR270C	snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.60-mRNA-1_1&gene=snap_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.60&CDS=1-1323
2662	OG0002662	YMR272C	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.119-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-3.119&CDS=1-1128
2663	OG0002663	YMR276W	genemark-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_14_length_271302_cov_16.67_ID_4278-processed-gene-0.105&CDS=1-1080
2664	OG0002664	YMR277W	maker-NODE_14_length_271302_cov_16.67_ID_4278-augustus-gene-0.128-mRNA-1_1&gene=maker-NODE_14_length_271302_cov_16.67_ID_4278-augustus-gene-0.128&CDS=1-4518
2665	OG0002665	YMR284W	augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-5.41-mRNA-1_1&gene=augustus_masked-NODE_2_length_1055133_cov_10.9579_ID_2135-processed-gene-5.41&CDS=1-2223
2666	OG0002666	YMR285C	genemark-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.95-mRNA-1_1&gene=genemark-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.95&CDS=1-1557
2667	OG0002667	YMR286W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-1.38-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-1.38&CDS=1-297
2668	OG0002668	YMR287C	augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_289920_cov_14.0381_ID_3657-processed-gene-1.28&CDS=1-3597
2669	OG0002669	YMR288W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.27&CDS=1-3312
2670	OG0002670	YMR290C	maker-NODE_10_length_688114_cov_13.1864_ID_3396-augustus-gene-3.150-mRNA-1_1&gene=maker-NODE_10_length_688114_cov_13.1864_ID_3396-augustus-gene-3.150&CDS=1-3129
2671	OG0002671	YMR292W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-3.11&CDS=1-417
2672	OG0002672	YMR293C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-2.31&CDS=1-1470
2673	OG0002673	YMR295C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-2.20&CDS=1-570
2674	OG0002674	YMR296C	augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_12_length_444481_cov_14.6249_ID_3069-processed-gene-1.21&CDS=1-1743
2675	OG0002675	YMR300C	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-6.198-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-6.198&CDS=1-1584
2676	OG0002676	YMR301C	augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.2-mRNA-1_1&gene=augustus_masked-NODE_4_length_879252_cov_12.1493_ID_2583-processed-gene-2.2&CDS=1-2277
2677	OG0002677	YMR302C	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-1.21&CDS=1-2637
2678	OG0002678	YMR304W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.134-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.134&CDS=1-3879
2679	OG0002679	YMR305C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-1.119&CDS=1-1116
2680	OG0002680	YMR308C	augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.41-mRNA-1_1&gene=augustus_masked-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.41&CDS=1-3273
2681	OG0002681	YMR309C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-2.16&CDS=1-2556
2682	OG0002682	YMR310C	snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.156-mRNA-1_1&gene=snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.156&CDS=1-1143
2683	OG0002683	YMR311C	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-1.26&CDS=1-615
2684	OG0002684	YMR312W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.115-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.115&CDS=1-828
2685	OG0002685	YMR313C	snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.82-mRNA-1_1&gene=snap_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-4.82&CDS=1-1932
2686	OG0002686	YMR314W	augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_10_length_688114_cov_13.1864_ID_3396-processed-gene-0.131&CDS=1-840
2687	OG0002687	YMR315W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.45-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-6.45&CDS=1-1053
2688	OG0002688	YNL001W	maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-1.59-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-snap-gene-1.59&CDS=1-2277
2689	OG0002689	YNL002C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.21-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.21&CDS=1-825
2690	OG0002690	YNL003C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.22-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.22&CDS=1-1923
2691	OG0002691	YNL006W	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.20-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.20&CDS=1-969
2692	OG0002692	YNL007C	augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_903599_cov_13.2106_ID_2211-processed-gene-8.19&CDS=1-1008
2693	OG0002693	YNL011C	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-2.142&CDS=1-1473
2694	OG0002694	YNL014W	augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.139-mRNA-1_1&gene=augustus_masked-NODE_7_length_751370_cov_14.0062_ID_3727-processed-gene-4.139&CDS=1-3150
2695	OG0002695	YNL016W	snap_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.94&CDS=1-1395
2696	OG0002696	YNL021W	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.136&CDS=1-2418
2697	OG0002697	YNL022C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.135-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.135&CDS=1-1476
2698	OG0002698	YNL023C	snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-4.122-mRNA-1_1&gene=snap_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-4.122&CDS=1-2976
2699	OG0002699	YNL024C-A	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.134&CDS=1-213
2700	OG0002700	YNL025C	maker-NODE_5_length_854671_cov_13.4875_ID_2683-augustus-gene-3.0-mRNA-1_1&gene=maker-NODE_5_length_854671_cov_13.4875_ID_2683-augustus-gene-3.0&CDS=1-1494
2701	OG0002701	YNL026W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.129&CDS=1-1455
2702	OG0002702	YNL032W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-3.117&CDS=1-810
2703	OG0002703	YNL035C	augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.137-mRNA-1_1&gene=augustus_masked-NODE_11_length_619339_cov_14.2281_ID_2975-processed-gene-5.137&CDS=1-1245
2704	OG0002704	YNL036W	augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_5_length_854671_cov_13.4875_ID_2683-processed-gene-1.53&CDS=1-804
2705	OG0002705	YNL037C	genemark-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.104-mRNA-1_1&gene=genemark-NODE_6_length_824049_cov_12.7447_ID_4701-processed-gene-7.104&CDS=1-1077
