	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035037_Candida_montana
3064	OG0003064	YNR012W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.51-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.51&CDS=1-1512
3065	OG0003065	YNR013C	snap_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.123-mRNA-1_1&gene=snap_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.123&CDS=1-2430
3066	OG0003066	YNR014W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.132&CDS=1-681
3067	OG0003067	YNR015W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.134-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.134&CDS=1-1167
3068	OG0003068	YNR016C	augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-2.71-mRNA-1_1&gene=augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-2.71&CDS=1-6735
3069	OG0003069	YNR017W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.158-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.158&CDS=1-627
3070	OG0003070	YNR018W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.75&CDS=1-660
3071	OG0003071	YNR019W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.76&CDS=1-1710
3072	OG0003072	YNR020C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.98&CDS=1-720
3073	OG0003073	YNR021W	augustus_masked-NODE_26_length_119062_cov_48.5973_ID_51-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_26_length_119062_cov_48.5973_ID_51-processed-gene-0.20&CDS=1-1098
3074	OG0003074	YNR022C	augustus_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-2.77&CDS=1-630
3075	OG0003075	YNR023W	genemark-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-1.25-mRNA-1_1&gene=genemark-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-1.25&CDS=1-1137
3076	OG0003076	YNR029C	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.76&CDS=1-1185
3077	OG0003077	YNR030W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-0.93&CDS=1-1632
3078	OG0003078	YNR032C-A	snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.136-mRNA-1_1&gene=snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.136&CDS=1-225
3079	OG0003079	YNR032W	genemark-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.49-mRNA-1_1&gene=genemark-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.49&CDS=1-987
3080	OG0003080	YNR033W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.99&CDS=1-2121
3081	OG0003081	YNR035C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.98-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.98&CDS=1-936
3082	OG0003082	YNR036C	genemark-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.24-mRNA-1_1&gene=genemark-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.24&CDS=1-537
3083	OG0003083	YNR037C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.95&CDS=1-273
3084	OG0003084	YNR038W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-5.75&CDS=1-1935
3085	OG0003085	YNR039C	augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-0.34&CDS=1-1581
3086	OG0003086	YNR041C	augustus_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-0.0&CDS=1-1128
3087	OG0003087	YNR043W	augustus_masked-NODE_26_length_119062_cov_48.5973_ID_51-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_26_length_119062_cov_48.5973_ID_51-processed-gene-0.38&CDS=1-1188
3088	OG0003088	YNR046W	genemark-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.74-mRNA-1_1&gene=genemark-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.74&CDS=1-375
3089	OG0003089	YNR047W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.2-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.2&CDS=1-2193
3090	OG0003090	YNR049C	snap_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-1.116-mRNA-1_1&gene=snap_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-1.116&CDS=1-453
3091	OG0003091	YNR052C	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-0.68&CDS=1-993
3092	OG0003092	YNR053C	maker-NODE_11_length_385550_cov_34.4682_ID_21-augustus-gene-2.90-mRNA-1_1&gene=maker-NODE_11_length_385550_cov_34.4682_ID_21-augustus-gene-2.90&CDS=1-1515
3093	OG0003093	YNR054C	augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-2.230-mRNA-1_1&gene=augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-2.230&CDS=1-948
3094	OG0003094	YNR055C	augustus_masked-NODE_25_length_135234_cov_23.6472_ID_49-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_25_length_135234_cov_23.6472_ID_49-processed-gene-0.142&CDS=1-1719
3095	OG0003095	YOL001W	augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-6.50-mRNA-1_1&gene=augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-6.50&CDS=1-753
3096	OG0003096	YOL003C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-8.99-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-8.99&CDS=1-849
3097	OG0003097	YOL004W	maker-NODE_1_length_1500601_cov_22.1594_ID_1-snap-gene-8.47-mRNA-1_1&gene=maker-NODE_1_length_1500601_cov_22.1594_ID_1-snap-gene-8.47&CDS=1-4146
3098	OG0003098	YOL005C	maker-NODE_1_length_1500601_cov_22.1594_ID_1-augustus-gene-8.124-mRNA-1_1&gene=maker-NODE_1_length_1500601_cov_22.1594_ID_1-augustus-gene-8.124&CDS=1-360
3099	OG0003099	YOL006C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-8.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-8.101&CDS=1-2238
3100	OG0003100	YOL009C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-9.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-9.5&CDS=1-696
3101	OG0003101	YOL010W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-9.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-9.26&CDS=1-1083
3102	OG0003102	YOL013C	maker-NODE_5_length_745227_cov_21.5169_ID_9-augustus-gene-4.154-mRNA-1_1&gene=maker-NODE_5_length_745227_cov_21.5169_ID_9-augustus-gene-4.154&CDS=1-1428
3103	OG0003103	YOL018C	augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-5.44-mRNA-1_1&gene=augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-5.44&CDS=1-1146
3104	OG0003104	YOL021C	augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_11_length_385550_cov_34.4682_ID_21-processed-gene-1.80&CDS=1-2934
3105	OG0003105	YOL022C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.35&CDS=1-1224
3106	OG0003106	YOL023W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.62-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.62&CDS=1-1797
3107	OG0003107	YOL030W	augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-6.44-mRNA-1_1&gene=augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-6.44&CDS=1-1416
3108	OG0003108	YOL031C	snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.22-mRNA-1_1&gene=snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.22&CDS=1-1128
3109	OG0003109	YOL032W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.163-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.163&CDS=1-627
3110	OG0003110	YOL033W	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.157&CDS=1-1554
3111	OG0003111	YOL034W	snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.41-mRNA-1_1&gene=snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.41&CDS=1-3168
3112	OG0003112	YOL038W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.60-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.60&CDS=1-720
3113	OG0003113	YOL040C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.135-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.135&CDS=1-429
3114	OG0003114	YOL041C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.136-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-12.136&CDS=1-1305
3115	OG0003115	YOL042W	snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-6.101-mRNA-1_1&gene=snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-6.101&CDS=1-1485
3116	OG0003116	YOL049W	augustus_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-1.71&CDS=1-1452
3117	OG0003117	YOL051W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-5.136&CDS=1-3672
3118	OG0003118	YOL052C	augustus_masked-NODE_20_length_235942_cov_20.2595_ID_39-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_20_length_235942_cov_20.2595_ID_39-processed-gene-1.185&CDS=1-1164
3119	OG0003119	YOL054W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-5.74-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-5.74&CDS=1-909
3120	OG0003120	YOL057W	augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-6.61-mRNA-1_1&gene=augustus_masked-NODE_4_length_770689_cov_28.8974_ID_7-processed-gene-6.61&CDS=1-2052
3121	OG0003121	YOL058W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.24&CDS=1-1254
3122	OG0003122	YOL060C	maker-NODE_1_length_1500601_cov_22.1594_ID_1-augustus-gene-4.0-mRNA-1_1&gene=maker-NODE_1_length_1500601_cov_22.1594_ID_1-augustus-gene-4.0&CDS=1-4983
3123	OG0003123	YOL062C	augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-4.85-mRNA-1_1&gene=augustus_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-4.85&CDS=1-2652
3124	OG0003124	YOL063C	snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.17-mRNA-1_1&gene=snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.17&CDS=1-1965
3125	OG0003125	YOL064C	augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-2.47&CDS=1-1041
3126	OG0003126	YOL065C	snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.198-mRNA-1_1&gene=snap_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-6.198&CDS=1-1125
3127	OG0003127	YOL066C	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.11&CDS=1-1668
3128	OG0003128	YOL067C	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.9-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.9&CDS=1-681
3129	OG0003129	YOL069W	snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.120-mRNA-1_1&gene=snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.120&CDS=1-1305
3130	OG0003130	YOL070C	snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-14.59-mRNA-1_1&gene=snap_masked-NODE_1_length_1500601_cov_22.1594_ID_1-processed-gene-14.59&CDS=1-1884
3131	OG0003131	YOL071W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.4-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-7.4&CDS=1-456
3132	OG0003132	YOL072W	augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.48-mRNA-1_1&gene=augustus_masked-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.48&CDS=1-1395
3133	OG0003133	YOL073C	genemark-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.75-mRNA-1_1&gene=genemark-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-4.75&CDS=1-792
3134	OG0003134	YOL075C	augustus_masked-NODE_16_length_279875_cov_21.5789_ID_31-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_16_length_279875_cov_21.5789_ID_31-processed-gene-0.49&CDS=1-3945
3135	OG0003135	YOL076W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.69&CDS=1-2361
3136	OG0003136	YOL077C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.49-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.49&CDS=1-864
3137	OG0003137	YOL077W-A	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.70-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.70&CDS=1-216
3138	OG0003138	YOL078W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.50&CDS=1-2727
3139	OG0003139	YOL080C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.71&CDS=1-828
3140	OG0003140	YOL084W	augustus_masked-NODE_19_length_256665_cov_23.3304_ID_37-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_19_length_256665_cov_23.3304_ID_37-processed-gene-1.107&CDS=1-2673
3141	OG0003141	YOL087C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.83-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.83&CDS=1-2421
3142	OG0003142	YOL090W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-2.7&CDS=1-2682
3143	OG0003143	YOL093W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.81-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.81&CDS=1-957
3144	OG0003144	YOL094C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.98&CDS=1-966
3145	OG0003145	YOL095C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.99-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.99&CDS=1-2121
3146	OG0003146	YOL096C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-7.43&CDS=1-930
3147	OG0003147	YOL097C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.74&CDS=1-1302
3148	OG0003148	YOL098C	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-1.112&CDS=1-3150
3149	OG0003149	YOL102C	snap_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-4.143&CDS=1-630
3150	OG0003150	YOL107W	augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-NODE_8_length_699131_cov_28.927_ID_15-processed-gene-1.143&CDS=1-1035
3151	OG0003151	YOL110W	snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.42-mRNA-1_1&gene=snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.42&CDS=1-486
3152	OG0003152	YOL111C	snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.52-mRNA-1_1&gene=snap_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-8.52&CDS=1-615
3153	OG0003153	YOL114C	snap_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_13_length_321718_cov_26.7698_ID_25-processed-gene-0.97&CDS=1-477
3154	OG0003154	YOL116W	maker-NODE_7_length_704842_cov_29.3696_ID_13-snap-gene-2.47-mRNA-1_1&gene=maker-NODE_7_length_704842_cov_29.3696_ID_13-snap-gene-2.47&CDS=1-1257
3155	OG0003155	YOL123W	augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.69&CDS=1-1383
3156	OG0003156	YOL124C	augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_7_length_704842_cov_29.3696_ID_13-processed-gene-2.90&CDS=1-1413
3157	OG0003157	YOL125W	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.45-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-9.45&CDS=1-1059
3158	OG0003158	YOL127W	maker-NODE_14_length_316299_cov_39.3557_ID_27-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_14_length_316299_cov_39.3557_ID_27-augustus-gene-1.2&CDS=1-1029
3159	OG0003159	YOL129W	augustus_masked-NODE_14_length_316299_cov_39.3557_ID_27-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_14_length_316299_cov_39.3557_ID_27-processed-gene-1.44&CDS=1-525
3160	OG0003160	YOL132W	genemark-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.92-mRNA-1_1&gene=genemark-NODE_6_length_737178_cov_21.3816_ID_11-processed-gene-5.92&CDS=1-1350
3161	OG0003161	YOL133W	maker-NODE_5_length_745227_cov_21.5169_ID_9-snap-gene-4.99-mRNA-1_1&gene=maker-NODE_5_length_745227_cov_21.5169_ID_9-snap-gene-4.99&CDS=1-354
3162	OG0003162	YOL135C	augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-4.60&CDS=1-735
3163	OG0003163	YOL136C	augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_1027597_cov_21.5416_ID_3-processed-gene-6.94&CDS=1-1077
3164	OG0003164	YOL137W	augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_939491_cov_21.5647_ID_5-processed-gene-5.129&CDS=1-1443
3165	OG0003165	YOL138C	augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-0.44&CDS=1-3618
3166	OG0003166	YOL139C	augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-0.33&CDS=1-663
3167	OG0003167	YOL140W	snap_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_12_length_325957_cov_37.5909_ID_23-processed-gene-0.96&CDS=1-1287
3168	OG0003168	YOL141W	augustus_masked-NODE_23_length_147361_cov_47.2581_ID_45-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_23_length_147361_cov_47.2581_ID_45-processed-gene-0.53&CDS=1-2031
3169	OG0003169	YOL142W	augustus_masked-NODE_23_length_147361_cov_47.2581_ID_45-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_23_length_147361_cov_47.2581_ID_45-processed-gene-0.54&CDS=1-699
3170	OG0003170	YOL143C	augustus_masked-NODE_30_length_41900_cov_31.1864_ID_59-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_30_length_41900_cov_31.1864_ID_59-processed-gene-0.25&CDS=1-495
3171	OG0003171	YOL144W	snap_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.83&CDS=1-1566
3172	OG0003172	YOL145C	augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.221&CDS=1-3207
3173	OG0003173	YOL146W	augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.259-mRNA-1_1&gene=augustus_masked-NODE_22_length_186515_cov_21.886_ID_43-processed-gene-0.259&CDS=1-573
3174	OG0003174	YOL147C	snap_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-3.110&CDS=1-2202
3175	OG0003175	YOL149W	augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NODE_5_length_745227_cov_21.5169_ID_9-processed-gene-3.1&CDS=1-483
3176	OG0003176	YOL152W	augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-1.231-mRNA-1_1&gene=augustus_masked-NODE_17_length_267852_cov_39.6876_ID_33-processed-gene-1.231&CDS=1-1878
