	OrthologID	Lachancea_waltii	Saccharomyces_cerevisiae
3162	OG0003162	snap_masked-AADM01000270.1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.45&CDS=1-2868	YOL090W
3163	OG0003163	snap_masked-AADM01000270.1-processed-gene-0.47-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.47&CDS=1-924	YOL092W
3164	OG0003164	snap_masked-AADM01000270.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.48&CDS=1-879	YOL093W
3165	OG0003165	snap_masked-AADM01000270.1-processed-gene-0.2-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.2&CDS=1-966	YOL094C
3166	OG0003166	snap_masked-AADM01000270.1-processed-gene-0.3-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.3&CDS=1-1785	YDR484W
3167	OG0003167	snap_masked-AADM01000270.1-processed-gene-0.4-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.4&CDS=1-2058	YOL095C
3168	OG0003168	augustus_masked-AADM01000270.1-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.147&CDS=1-2040	YDR485C
3169	OG0003169	augustus_masked-AADM01000270.1-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.148&CDS=1-681	YDR486C
3170	OG0003170	snap_masked-AADM01000270.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.6&CDS=1-1266	YOL097C
3171	OG0003171	augustus_masked-AADM01000270.1-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.149&CDS=1-636	YDR487C
3172	OG0003172	augustus_masked-AADM01000270.1-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.150&CDS=1-1770	YDR488C
3173	OG0003173	snap_masked-AADM01000270.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.7&CDS=1-861	YDR489W
3174	OG0003174	snap_masked-AADM01000270.1-processed-gene-0.8-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.8&CDS=1-3120	YOL098C
3175	OG0003175	snap_masked-AADM01000270.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.54&CDS=1-2952	YDR490C
3176	OG0003176	augustus_masked-AADM01000270.1-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.152&CDS=1-2784	YDR495C
3177	OG0003177	snap_masked-AADM01000270.1-processed-gene-0.56-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.56&CDS=1-1965	YDR496C
3178	OG0003178	snap_masked-AADM01000270.1-processed-gene-0.57-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.57&CDS=1-1713	YDR497C
3179	OG0003179	augustus_masked-AADM01000270.1-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.155&CDS=1-1032	YDR498C
3180	OG0003180	snap_masked-AADM01000270.1-processed-gene-0.14-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.14&CDS=1-1320	YNL280C
3181	OG0003181	snap_masked-AADM01000270.1-processed-gene-0.59-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.59&CDS=1-435	YNL281W
3182	OG0003182	snap_masked-AADM01000270.1-processed-gene-0.60-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.60&CDS=1-588	YNL282W
3183	OG0003183	snap_masked-AADM01000270.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.16&CDS=1-864	YNL284C
3184	OG0003184	snap_masked-AADM01000270.1-processed-gene-0.62-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.62&CDS=1-1005	YOL107W
3185	OG0003185	maker-AADM01000270.1-snap-gene-0.98-mRNA-1_1&gene=maker-AADM01000270.1-snap-gene-0.98&CDS=1-342	YOL108C
3186	OG0003186	snap_masked-AADM01000270.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.63&CDS=1-1134	YBR026C
3187	OG0003187	snap_masked-AADM01000270.1-processed-gene-0.65-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.65&CDS=1-1545	YBR028C
3188	OG0003188	snap_masked-AADM01000270.1-processed-gene-0.66-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.66&CDS=1-1308	YBR029C
3189	OG0003189	snap_masked-AADM01000270.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.67&CDS=1-1563	YDL030W
3190	OG0003190	snap_masked-AADM01000270.1-processed-gene-0.68-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.68&CDS=1-2919	YDL031W
3191	OG0003191	snap_masked-AADM01000270.1-processed-gene-0.18-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.18&CDS=1-1260	YDL033C
3192	OG0003192	maker-AADM01000270.1-augustus-gene-0.202-mRNA-1_1&gene=maker-AADM01000270.1-augustus-gene-0.202&CDS=1-3948	YOL064C
3193	OG0003193	snap_masked-AADM01000270.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.20&CDS=1-1113	YOL065C
3194	OG0003194	snap_masked-AADM01000270.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.21&CDS=1-1782	YOL066C
3195	OG0003195	snap_masked-AADM01000270.1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.22&CDS=1-2544	YDL040C
3196	OG0003196	snap_masked-AADM01000270.1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.23&CDS=1-567	YOL067C
3197	OG0003197	snap_masked-AADM01000270.1-processed-gene-0.24-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.24&CDS=1-1704	YOL068C
3198	OG0003198	snap_masked-AADM01000270.1-processed-gene-0.25-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.25&CDS=1-750	YDL043C
3199	OG0003199	snap_masked-AADM01000270.1-processed-gene-0.69-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.69&CDS=1-1341	YOL069W
3200	OG0003200	augustus_masked-AADM01000270.1-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.129&CDS=1-2733	YDL044C
3201	OG0003201	snap_masked-AADM01000270.1-processed-gene-0.28-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.28&CDS=1-924	YDL045C
3202	OG0003202	snap_masked-AADM01000270.1-processed-gene-0.70-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.70&CDS=1-285	YDL045W-A
3203	OG0003203	snap_masked-AADM01000270.1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.71&CDS=1-483	YOL071W
3204	OG0003204	snap_masked-AADM01000270.1-processed-gene-0.72-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.72&CDS=1-522	YDL046W
3205	OG0003205	snap_masked-AADM01000270.1-processed-gene-0.73-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.73&CDS=1-927	YDL047W
3206	OG0003206	snap_masked-AADM01000270.1-processed-gene-0.74-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.74&CDS=1-1404	YOL072W
3207	OG0003207	augustus_masked-AADM01000270.1-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.130&CDS=1-1167	YGR072W
3208	OG0003208	snap_masked-AADM01000270.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.30&CDS=1-417	YGR074W
3209	OG0003209	maker-AADM01000270.1-augustus-gene-0.204-mRNA-1_1&gene=maker-AADM01000270.1-augustus-gene-0.204&CDS=1-1233	YGR076C
3210	OG0003210	snap_masked-AADM01000270.1-processed-gene-0.78-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.78&CDS=1-621	YDR013W
3211	OG0003211	augustus_masked-AADM01000270.1-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.132&CDS=1-1710	YDR014W
3212	OG0003212	genemark-AADM01000270.1-processed-gene-0.288-mRNA-1_1&gene=genemark-AADM01000270.1-processed-gene-0.288&CDS=1-1323	YBR035C
3213	OG0003213	augustus_masked-AADM01000270.1-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.133&CDS=1-981	YDR014W-A
3214	OG0003214	snap_masked-AADM01000270.1-processed-gene-0.80-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.80&CDS=1-294	YDR016C
3215	OG0003215	snap_masked-AADM01000270.1-processed-gene-0.81-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.81&CDS=1-2643	YDR017C
3216	OG0003216	snap_masked-AADM01000270.1-processed-gene-0.33-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.33&CDS=1-882	YBR039W
3217	OG0003217	augustus_masked-AADM01000270.1-processed-gene-0.135-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.135&CDS=1-2868	YBR041W
3218	OG0003218	augustus_masked-AADM01000270.1-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.178&CDS=1-1227	YBR042C
3219	OG0003219	snap_masked-AADM01000270.1-processed-gene-0.83-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.83&CDS=1-1923	YBR043C
3220	OG0003220	augustus_masked-AADM01000270.1-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.181&CDS=1-1668	YBR044C
3221	OG0003221	snap_masked-AADM01000270.1-processed-gene-0.87-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.87&CDS=1-627	YDR020C
3222	OG0003222	augustus_masked-AADM01000270.1-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.136&CDS=1-993	YDR021W
3223	OG0003223	augustus_masked-AADM01000270.1-processed-gene-0.183-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.183&CDS=1-438	YDR022C
3224	OG0003224	snap_masked-AADM01000270.1-processed-gene-0.38-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.38&CDS=1-1383	YDR023W
3225	OG0003225	augustus_masked-AADM01000270.1-processed-gene-0.184-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.184&CDS=1-1794	YBR045C
3226	OG0003226	augustus_masked-AADM01000270.1-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.185&CDS=1-1038	YBR046C
3227	OG0003227	snap_masked-AADM01000270.1-processed-gene-0.91-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.91&CDS=1-2094	YDR026C
3228	OG0003228	snap_masked-AADM01000270.1-processed-gene-0.92-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.92&CDS=1-2679	YDR027C
3229	OG0003229	snap_masked-AADM01000270.1-processed-gene-0.93-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.93&CDS=1-2580	YDR028C
3230	OG0003230	augustus_masked-AADM01000270.1-processed-gene-0.189-mRNA-1_1&gene=augustus_masked-AADM01000270.1-processed-gene-0.189&CDS=1-1272	YDR030C
3231	OG0003231	genemark-AADM01000270.1-processed-gene-0.251-mRNA-1_1&gene=genemark-AADM01000270.1-processed-gene-0.251&CDS=1-336	YDR031W
3232	OG0003232	snap_masked-AADM01000270.1-processed-gene-0.95-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.95&CDS=1-600	YDR032C
3233	OG0003233	snap_masked-AADM01000270.1-processed-gene-0.96-mRNA-1_1&gene=snap_masked-AADM01000270.1-processed-gene-0.96&CDS=1-861	YBR053C
3234	OG0003234	augustus_masked-AADM01000271.1-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-AADM01000271.1-processed-gene-0.66&CDS=1-4959	YDR034C
3235	OG0003235	snap_masked-AADM01000271.1-processed-gene-0.1-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.1&CDS=1-1482	YBR056W
3236	OG0003236	snap_masked-AADM01000271.1-processed-gene-0.2-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.2&CDS=1-1116	YDR035W
3237	OG0003237	snap_masked-AADM01000271.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.21&CDS=1-918	YBR057C
3238	OG0003238	snap_masked-AADM01000271.1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.22&CDS=1-2286	YBR058C
3239	OG0003239	snap_masked-AADM01000271.1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.23&CDS=1-1386	YDR036C
3240	OG0003240	augustus_masked-AADM01000271.1-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-AADM01000271.1-processed-gene-0.52&CDS=1-1911	YBR007C
3241	OG0003241	maker-AADM01000271.1-augustus-gene-0.92-mRNA-1_1&gene=maker-AADM01000271.1-augustus-gene-0.92&CDS=1-1152	YDR005C
3242	OG0003242	maker-AADM01000271.1-augustus-gene-0.93-mRNA-1_1&gene=maker-AADM01000271.1-augustus-gene-0.93&CDS=1-2814	YBR006W
3243	OG0003243	snap_masked-AADM01000271.1-processed-gene-0.27-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.27&CDS=1-405	YDL008W
3244	OG0003244	snap_masked-AADM01000271.1-processed-gene-0.28-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.28&CDS=1-630	YDL010W
3245	OG0003245	snap_masked-AADM01000271.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.30&CDS=1-2337	YOL076W
3246	OG0003246	snap_masked-AADM01000271.1-processed-gene-0.4-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.4&CDS=1-882	YOL077C
3247	OG0003247	snap_masked-AADM01000271.1-processed-gene-0.31-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.31&CDS=1-207	YOL077W-A
3248	OG0003248	snap_masked-AADM01000271.1-processed-gene-0.32-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.32&CDS=1-3198	YOL078W
3249	OG0003249	snap_masked-AADM01000271.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.6&CDS=1-828	YOL080C
3250	OG0003250	snap_masked-AADM01000271.1-processed-gene-0.34-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.34&CDS=1-996	YBR141C
3251	OG0003251	snap_masked-AADM01000271.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.7&CDS=1-2421	YBR142W
3252	OG0003252	snap_masked-AADM01000271.1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.35&CDS=1-1314	YBR143C
3253	OG0003253	snap_masked-AADM01000271.1-processed-gene-0.37-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.37&CDS=1-2904	YOL084W
3254	OG0003254	snap_masked-AADM01000271.1-processed-gene-0.10-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.10&CDS=1-837	YBR146W
3255	OG0003255	snap_masked-AADM01000271.1-processed-gene-0.39-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.39&CDS=1-330	YOL086W-A
3256	OG0003256	snap_masked-AADM01000271.1-processed-gene-0.11-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.11&CDS=1-2799	YOL087C
3257	OG0003257	snap_masked-AADM01000271.1-processed-gene-0.12-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.12&CDS=1-645	YBR154C
3258	OG0003258	genemark-AADM01000271.1-processed-gene-0.132-mRNA-1_1&gene=genemark-AADM01000271.1-processed-gene-0.132&CDS=1-750	YBR153W
3259	OG0003259	snap_masked-AADM01000271.1-processed-gene-0.41-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.41&CDS=1-969	YBR152W
3260	OG0003260	snap_masked-AADM01000271.1-processed-gene-0.13-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.13&CDS=1-642	YLR268W
3261	OG0003261	snap_masked-AADM01000271.1-processed-gene-0.14-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.14&CDS=1-1092	YLR270W
3262	OG0003262	snap_masked-AADM01000271.1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.15&CDS=1-951	YLR271W
3263	OG0003263	snap_masked-AADM01000271.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.16&CDS=1-768	YOR174W
3264	OG0003264	snap_masked-AADM01000271.1-processed-gene-0.43-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.43&CDS=1-1806	YOR175C
3265	OG0003265	snap_masked-AADM01000271.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.17&CDS=1-1137	YOR176W
3266	OG0003266	snap_masked-AADM01000271.1-processed-gene-0.44-mRNA-1_1&gene=snap_masked-AADM01000271.1-processed-gene-0.44&CDS=1-3426	YLR272C
3267	OG0003267	augustus_masked-AADM01000271.1-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-AADM01000271.1-processed-gene-0.88&CDS=1-2199	YOR178C
3268	OG0003268	maker-AADM01000272.1-snap-gene-0.0-mRNA-1_1&gene=maker-AADM01000272.1-snap-gene-0.0&CDS=1-2625	YLR274W
3269	OG0003269	maker-AADM01000272.1-augustus-gene-0.10-mRNA-1_1&gene=maker-AADM01000272.1-augustus-gene-0.10&CDS=1-4038	YLR277C
3270	OG0003270	snap_masked-AADM01000273.1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.50&CDS=1-1305	YLR278C
3271	OG0003271	augustus_masked-AADM01000273.1-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-AADM01000273.1-processed-gene-0.28&CDS=1-474	YLR281C
3272	OG0003272	snap_masked-AADM01000273.1-processed-gene-0.43-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.43&CDS=1-837	YLR283W
3273	OG0003273	augustus_masked-AADM01000273.1-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-AADM01000273.1-processed-gene-0.29&CDS=1-801	YLR284C
3274	OG0003274	snap_masked-AADM01000273.1-processed-gene-0.44-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.44&CDS=1-798	YLR285W
3275	OG0003275	snap_masked-AADM01000273.1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.53&CDS=1-1812	YLR286C
3276	OG0003276	snap_masked-AADM01000273.1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.45&CDS=1-1989	YOR181W
3277	OG0003277	snap_masked-AADM01000273.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.54&CDS=1-1080	YLR287C
3278	OG0003278	snap_masked-AADM01000273.1-processed-gene-0.46-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.46&CDS=1-1182	YOR184W
3279	OG0003279	snap_masked-AADM01000273.1-processed-gene-0.56-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.56&CDS=1-1266	YLR288C
3280	OG0003280	snap_masked-AADM01000273.1-processed-gene-0.47-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.47&CDS=1-1920	YLR289W
3281	OG0003281	snap_masked-AADM01000273.1-processed-gene-0.57-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.57&CDS=1-807	YLR290C
3282	OG0003282	snap_masked-AADM01000273.1-processed-gene-0.58-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.58&CDS=1-1086	YLR291C
3283	OG0003283	snap_masked-AADM01000273.1-processed-gene-0.59-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.59&CDS=1-588	YLR292C
3284	OG0003284	snap_masked-AADM01000273.1-processed-gene-0.62-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.62&CDS=1-336	YLR295C
3285	OG0003285	snap_masked-AADM01000273.1-processed-gene-0.49-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.49&CDS=1-1215	YDR083W
3286	OG0003286	snap_masked-AADM01000273.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-AADM01000273.1-processed-gene-0.63&CDS=1-585	YDR084C
3287	OG0003287	augustus_masked-AADM01000274.1-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-AADM01000274.1-processed-gene-0.10&CDS=1-1965	YDR085C
3288	OG0003288	snap_masked-AADM01000274.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-AADM01000274.1-processed-gene-0.21&CDS=1-327	YER159C
3289	OG0003289	snap_masked-AADM01000274.1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-AADM01000274.1-processed-gene-0.22&CDS=1-210	YDR086C
3290	OG0003290	snap_masked-AADM01000274.1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-AADM01000274.1-processed-gene-0.23&CDS=1-840	YDR087C
3291	OG0003291	snap_masked-AADM01000274.1-processed-gene-0.24-mRNA-1_1&gene=snap_masked-AADM01000274.1-processed-gene-0.24&CDS=1-1023	YDR088C
3292	OG0003292	augustus_masked-AADM01000274.1-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-AADM01000274.1-processed-gene-0.9&CDS=1-2475	YDR089W
3293	OG0003293	augustus_masked-AADM01000274.1-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-AADM01000274.1-processed-gene-0.16&CDS=1-945	YER161C
3294	OG0003294	snap_masked-AADM01000275.1-processed-gene-0.3-mRNA-1_1&gene=snap_masked-AADM01000275.1-processed-gene-0.3&CDS=1-2136	YER162C
3295	OG0003295	augustus_masked-AADM01000276.1-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-AADM01000276.1-processed-gene-0.1&CDS=1-1617	YDR091C
3296	OG0003296	maker-AADM01000277.1-augustus-gene-0.11-mRNA-1_1&gene=maker-AADM01000277.1-augustus-gene-0.11&CDS=1-8148	YER164W
3297	OG0003297	snap_masked-AADM01000277.1-processed-gene-0.8-mRNA-1_1&gene=snap_masked-AADM01000277.1-processed-gene-0.8&CDS=1-2484	YER169W
3298	OG0003298	snap_masked-AADM01000277.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-AADM01000277.1-processed-gene-0.7&CDS=1-1518	YER168C
3299	OG0003299	augustus_masked-AADM01000277.1-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-AADM01000277.1-processed-gene-0.3&CDS=1-2085	YER167W
3300	OG0003300	snap_masked-AADM01000278.1-processed-gene-0.73-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.73&CDS=1-447	YDR092W
3301	OG0003301	snap_masked-AADM01000278.1-processed-gene-0.74-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.74&CDS=1-1761	YER165W
3302	OG0003302	maker-AADM01000278.1-augustus-gene-0.55-mRNA-1_1&gene=maker-AADM01000278.1-augustus-gene-0.55&CDS=1-3012	YER171W
3303	OG0003303	snap_masked-AADM01000278.1-processed-gene-0.60-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.60&CDS=1-1914	YER173W
3304	OG0003304	snap_masked-AADM01000278.1-processed-gene-0.62-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.62&CDS=1-756	YER177W
3305	OG0003305	snap_masked-AADM01000278.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.63&CDS=1-417	YDR100W
3306	OG0003306	snap_masked-AADM01000278.1-processed-gene-0.64-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.64&CDS=1-3459	YDR104C
3307	OG0003307	snap_masked-AADM01000278.1-processed-gene-0.78-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.78&CDS=1-2895	YDR103W
3308	OG0003308	snap_masked-AADM01000278.1-processed-gene-0.79-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.79&CDS=1-1227	YER178W
3309	OG0003309	snap_masked-AADM01000278.1-processed-gene-0.65-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.65&CDS=1-1782	YDR101C
3310	OG0003310	maker-AADM01000278.1-snap-gene-0.87-mRNA-1_1&gene=maker-AADM01000278.1-snap-gene-0.87&CDS=1-999	YER179W
3311	OG0003311	augustus_masked-AADM01000278.1-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-AADM01000278.1-processed-gene-0.22&CDS=1-1404	YDR105C
3312	OG0003312	snap_masked-AADM01000278.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.67&CDS=1-1035	YDR106W
3313	OG0003313	augustus_masked-AADM01000278.1-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-AADM01000278.1-processed-gene-0.23&CDS=1-1161	YER180C-A
3314	OG0003314	augustus_masked-AADM01000278.1-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-AADM01000278.1-processed-gene-0.12&CDS=1-2100	YDR108W
3315	OG0003315	snap_masked-AADM01000278.1-processed-gene-0.83-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.83&CDS=1-3639	YLR084C
3316	OG0003316	snap_masked-AADM01000278.1-processed-gene-0.85-mRNA-1_1&gene=snap_masked-AADM01000278.1-processed-gene-0.85&CDS=1-2175	YDR109C
