	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034622_Pichia_occidentalis
2807	OG0002807	YOL012C	maker-NODE_27_length_148224_cov_15.9955_ID_53-snap-gene-0.83-mRNA-1_1&gene=maker-NODE_27_length_148224_cov_15.9955_ID_53-snap-gene-0.83&CDS=1-1362
2808	OG0002808	YOL013C	augustus_masked-NODE_27_length_148224_cov_15.9955_ID_53-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_27_length_148224_cov_15.9955_ID_53-processed-gene-0.111&CDS=1-1755
2809	OG0002809	YOL018C	snap_masked-NODE_74_length_38753_cov_12.7262_ID_147-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_74_length_38753_cov_12.7262_ID_147-processed-gene-0.45&CDS=1-1287
2810	OG0002810	YOL019W	snap_masked-NODE_74_length_38753_cov_12.7262_ID_147-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_74_length_38753_cov_12.7262_ID_147-processed-gene-0.39&CDS=1-1494
2811	OG0002811	YOL021C	maker-NODE_15_length_212988_cov_14.2066_ID_29-augustus-gene-1.106-mRNA-1_1&gene=maker-NODE_15_length_212988_cov_14.2066_ID_29-augustus-gene-1.106&CDS=1-5172
2812	OG0002812	YOL022C	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.154&CDS=1-1299
2813	OG0002813	YOL023W	genemark-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.157-mRNA-1_1&gene=genemark-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-4.157&CDS=1-3927
2814	OG0002814	YOL026C	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-0.81&CDS=1-369
2815	OG0002815	YOL030W	genemark-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.227-mRNA-1_1&gene=genemark-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.227&CDS=1-3582
2816	OG0002816	YOL031C	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-0.13&CDS=1-1278
2817	OG0002817	YOL032W	snap_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.180&CDS=1-705
2818	OG0002818	YOL033W	snap_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.147-mRNA-1_1&gene=snap_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.147&CDS=1-1737
2819	OG0002819	YOL034W	augustus_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-0.67&CDS=1-3357
2820	OG0002820	YOL038W	maker-NODE_3_length_408721_cov_12.9935_ID_5-snap-gene-3.141-mRNA-1_1&gene=maker-NODE_3_length_408721_cov_12.9935_ID_5-snap-gene-3.141&CDS=1-1140
2821	OG0002821	YOL039W	genemark-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.33&CDS=1-330
2822	OG0002822	YOL040C	augustus_masked-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.21&CDS=1-420
2823	OG0002823	YOL041C	snap_masked-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_59_length_64444_cov_13.1595_ID_117-processed-gene-0.64&CDS=1-1380
2824	OG0002824	YOL049W	snap_masked-NODE_57_length_67361_cov_26.3817_ID_113-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_57_length_67361_cov_26.3817_ID_113-processed-gene-0.70&CDS=1-1455
2825	OG0002825	YOL051W	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-0.37&CDS=1-3918
2826	OG0002826	YOL052C	snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.14&CDS=1-1248
2827	OG0002827	YOL054W	genemark-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.134&CDS=1-1368
2828	OG0002828	YOL057W	augustus_masked-NODE_40_length_98049_cov_14.4109_ID_79-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_40_length_98049_cov_14.4109_ID_79-processed-gene-0.48&CDS=1-2646
2829	OG0002829	YOL058W	snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.45&CDS=1-1245
2830	OG0002830	YOL060C	snap_masked-NODE_17_length_177823_cov_14.5037_ID_33-processed-gene-0.218-mRNA-1_1&gene=snap_masked-NODE_17_length_177823_cov_14.5037_ID_33-processed-gene-0.218&CDS=1-1899
2831	OG0002831	YOL063C	augustus_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.41&CDS=1-2523
2832	OG0002832	YOL065C	snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.75-mRNA-1_1&gene=snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.75&CDS=1-1173
2833	OG0002833	YOL066C	snap_masked-NODE_41_length_97040_cov_14.4426_ID_81-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_41_length_97040_cov_14.4426_ID_81-processed-gene-0.26&CDS=1-1734
2834	OG0002834	YOL067C	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.211-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.211&CDS=1-660
2835	OG0002835	YOL069W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.192-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.192&CDS=1-1482
2836	OG0002836	YOL070C	snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_20_length_173296_cov_14.6245_ID_39-processed-gene-0.18&CDS=1-1731
2837	OG0002837	YOL071W	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.212-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.212&CDS=1-498
2838	OG0002838	YOL073C	genemark-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-0.69&CDS=1-789
2839	OG0002839	YOL075C	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-1.63&CDS=1-3981
2840	OG0002840	YOL077C	snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.194-mRNA-1_1&gene=snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.194&CDS=1-897
2841	OG0002841	YOL077W-A	snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.160-mRNA-1_1&gene=snap_masked-NODE_23_length_160100_cov_17.154_ID_45-processed-gene-0.160&CDS=1-189
2842	OG0002842	YOL080C	snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-0.29&CDS=1-756
2843	OG0002843	YOL090W	snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.152&CDS=1-3066
2844	OG0002844	YOL093W	snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_35_length_116319_cov_14.0214_ID_69-processed-gene-0.127&CDS=1-1005
2845	OG0002845	YOL094C	snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_30_length_127291_cov_23.3968_ID_59-processed-gene-0.126&CDS=1-990
2846	OG0002846	YOL095C	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.101&CDS=1-2151
2847	OG0002847	YOL096C	snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-1.14&CDS=1-945
2848	OG0002848	YOL097C	maker-NODE_1_length_588352_cov_13.099_ID_1-augustus-gene-3.6-mRNA-1_1&gene=maker-NODE_1_length_588352_cov_13.099_ID_1-augustus-gene-3.6&CDS=1-2652
2849	OG0002849	YOL098C	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-0.39&CDS=1-3162
2850	OG0002850	YOL102C	snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-2.48-mRNA-1_1&gene=snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-2.48&CDS=1-687
2851	OG0002851	YOL107W	snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.178-mRNA-1_1&gene=snap_masked-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-1.178&CDS=1-1098
2852	OG0002852	YOL108C	genemark-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.60&CDS=1-465
2853	OG0002853	YOL110W	genemark-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.121&CDS=1-729
2854	OG0002854	YOL114C	snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.12&CDS=1-546
2855	OG0002855	YOL124C	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-0.9&CDS=1-1320
2856	OG0002856	YOL125W	augustus_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.159&CDS=1-2274
2857	OG0002857	YOL127W	genemark-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_10_length_288871_cov_13.1341_ID_19-processed-gene-0.17&CDS=1-981
2858	OG0002858	YOL129W	maker-NODE_26_length_148938_cov_14.7594_ID_51-snap-gene-0.83-mRNA-1_1&gene=maker-NODE_26_length_148938_cov_14.7594_ID_51-snap-gene-0.83&CDS=1-1704
2859	OG0002859	YOL132W	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.71&CDS=1-1248
2860	OG0002860	YOL133W	snap_masked-NODE_62_length_56362_cov_14.0575_ID_123-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_62_length_56362_cov_14.0575_ID_123-processed-gene-0.6&CDS=1-396
2861	OG0002861	YOL135C	snap_masked-NODE_62_length_56362_cov_14.0575_ID_123-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_62_length_56362_cov_14.0575_ID_123-processed-gene-0.21&CDS=1-828
2862	OG0002862	YOL136C	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.103&CDS=1-1500
2863	OG0002863	YOL137W	genemark-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.123&CDS=1-1551
2864	OG0002864	YOL138C	snap_masked-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_69_length_42866_cov_14.0167_ID_137-processed-gene-0.19&CDS=1-3294
2865	OG0002865	YOL139C	snap_masked-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.26&CDS=1-648
2866	OG0002866	YOL140W	genemark-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.192-mRNA-1_1&gene=genemark-NODE_19_length_174713_cov_14.3632_ID_37-processed-gene-0.192&CDS=1-1281
2867	OG0002867	YOL141W	genemark-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.55&CDS=1-2097
2868	OG0002868	YOL142W	snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-1.10&CDS=1-711
2869	OG0002869	YOL143C	maker-NODE_39_length_100661_cov_14.0318_ID_77-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_39_length_100661_cov_14.0318_ID_77-snap-gene-0.46&CDS=1-1515
2870	OG0002870	YOL144W	snap_masked-NODE_39_length_100661_cov_14.0318_ID_77-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_39_length_100661_cov_14.0318_ID_77-processed-gene-0.15&CDS=1-1665
2871	OG0002871	YOL145C	snap_masked-NODE_39_length_100661_cov_14.0318_ID_77-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_39_length_100661_cov_14.0318_ID_77-processed-gene-0.36&CDS=1-3336
2872	OG0002872	YOL147C	snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_46_length_93283_cov_13.2941_ID_91-processed-gene-0.40&CDS=1-741
2873	OG0002873	YOL148C	genemark-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.74-mRNA-1_1&gene=genemark-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.74&CDS=1-2913
2874	OG0002874	YOL149W	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.157-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.157&CDS=1-585
2875	OG0002875	YOL152W	genemark-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-1.18&CDS=1-1881
2876	OG0002876	YOL154W	snap_masked-NODE_61_length_59308_cov_19.0804_ID_121-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_61_length_59308_cov_19.0804_ID_121-processed-gene-0.64&CDS=1-744
2877	OG0002877	YOR001W	snap_masked-NODE_26_length_148938_cov_14.7594_ID_51-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_26_length_148938_cov_14.7594_ID_51-processed-gene-0.33&CDS=1-2511
2878	OG0002878	YOR002W	augustus_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_21_length_167276_cov_13.7398_ID_41-processed-gene-0.21&CDS=1-2661
2879	OG0002879	YOR004W	snap_masked-NODE_102_length_14804_cov_21.243_ID_203-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_102_length_14804_cov_21.243_ID_203-processed-gene-0.8&CDS=1-834
2880	OG0002880	YOR005C	genemark-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_6_length_336941_cov_13.1986_ID_11-processed-gene-2.92&CDS=1-4038
2881	OG0002881	YOR006C	snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.34&CDS=1-894
2882	OG0002882	YOR007C	snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_18_length_175699_cov_13.5842_ID_35-processed-gene-0.33&CDS=1-1077
2883	OG0002883	YOR008C	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.184-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.184&CDS=1-1152
2884	OG0002884	YOR014W	maker-NODE_1_length_588352_cov_13.099_ID_1-snap-gene-2.118-mRNA-1_1&gene=maker-NODE_1_length_588352_cov_13.099_ID_1-snap-gene-2.118&CDS=1-2655
2885	OG0002885	YOR020C	snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-1.56&CDS=1-309
2886	OG0002886	YOR022C	genemark-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_11_length_281462_cov_14.3937_ID_21-processed-gene-0.56&CDS=1-2133
2887	OG0002887	YOR025W	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.73&CDS=1-1395
2888	OG0002888	YOR036W	snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.133&CDS=1-888
2889	OG0002889	YOR037W	snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.60&CDS=1-1749
2890	OG0002890	YOR038C	snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.27&CDS=1-3303
2891	OG0002891	YOR039W	snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.59&CDS=1-783
2892	OG0002892	YOR042W	snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-1.115&CDS=1-1236
2893	OG0002893	YOR043W	snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_15_length_212988_cov_14.2066_ID_29-processed-gene-1.118&CDS=1-1065
2894	OG0002894	YOR046C	snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.142-mRNA-1_1&gene=snap_masked-NODE_29_length_136136_cov_17.0007_ID_57-processed-gene-0.142&CDS=1-1443
2895	OG0002895	YOR048C	snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-0.114-mRNA-1_1&gene=snap_masked-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-0.114&CDS=1-2919
2896	OG0002896	YOR051C	snap_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.67&CDS=1-1329
2897	OG0002897	YOR052C	genemark-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_3_length_408721_cov_12.9935_ID_5-processed-gene-1.94&CDS=1-600
2898	OG0002898	YOR056C	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.86&CDS=1-1338
2899	OG0002899	YOR057W	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.68-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.68&CDS=1-1137
2900	OG0002900	YOR058C	snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_14_length_241051_cov_15.2247_ID_27-processed-gene-0.87&CDS=1-2511
2901	OG0002901	YOR059C	augustus_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.62&CDS=1-1536
2902	OG0002902	YOR061W	snap_masked-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_22_length_166511_cov_14.8775_ID_43-processed-gene-0.29&CDS=1-1005
2903	OG0002903	YOR063W	snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.194-mRNA-1_1&gene=snap_masked-NODE_16_length_190544_cov_14.457_ID_31-processed-gene-0.194&CDS=1-1164
2904	OG0002904	YOR064C	augustus_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.132&CDS=1-924
2905	OG0002905	YOR065W	genemark-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.45-mRNA-1_1&gene=genemark-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.45&CDS=1-888
2906	OG0002906	YOR067C	snap_masked-NODE_81_length_33609_cov_25.4733_ID_161-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_81_length_33609_cov_25.4733_ID_161-processed-gene-0.15&CDS=1-1644
2907	OG0002907	YOR069W	augustus_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_588352_cov_13.099_ID_1-processed-gene-3.126&CDS=1-2490
2908	OG0002908	YOR070C	genemark-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.96-mRNA-1_1&gene=genemark-NODE_4_length_364426_cov_17.2751_ID_7-processed-gene-2.96&CDS=1-1665
2909	OG0002909	YOR074C	snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.182-mRNA-1_1&gene=snap_masked-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.182&CDS=1-909
2910	OG0002910	YOR077W	snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_5_length_351971_cov_13.5911_ID_9-processed-gene-1.6&CDS=1-714
2911	OG0002911	YOR079C	genemark-NODE_110_length_10114_cov_12.1981_ID_219-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_110_length_10114_cov_12.1981_ID_219-processed-gene-0.9&CDS=1-891
2912	OG0002912	YOR080W	genemark-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_33_length_122929_cov_14.7081_ID_65-processed-gene-0.67&CDS=1-1908
2913	OG0002913	YOR085W	snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-2.119-mRNA-1_1&gene=snap_masked-NODE_2_length_426856_cov_13.6764_ID_3-processed-gene-2.119&CDS=1-1014
2914	OG0002914	YOR087W	snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.10&CDS=1-1938
2915	OG0002915	YOR089C	snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.12&CDS=1-651
2916	OG0002916	YOR090C	snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.29&CDS=1-1728
2917	OG0002917	YOR091W	snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_38_length_102016_cov_13.5702_ID_75-processed-gene-0.13&CDS=1-1059
2918	OG0002918	YOR093C	augustus_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-NODE_25_length_151388_cov_15.4933_ID_49-processed-gene-0.207&CDS=1-6024
2919	OG0002919	YOR095C	snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_7_length_298980_cov_13.174_ID_13-processed-gene-1.52&CDS=1-711
2920	OG0002920	YOR100C	snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.130&CDS=1-846
2921	OG0002921	YOR103C	snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_37_length_110318_cov_13.8186_ID_73-processed-gene-0.111&CDS=1-447
2922	OG0002922	YOR111W	snap_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_32_length_125017_cov_20.7924_ID_63-processed-gene-0.27&CDS=1-657
2923	OG0002923	YOR112W	genemark-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.47-mRNA-1_1&gene=genemark-NODE_9_length_291294_cov_14.1555_ID_17-processed-gene-1.47&CDS=1-2178
