	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034654_Aciculoconidium_aculeatum
3243	OG0003243	YOR262W	augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-0.52&CDS=1-1032
3244	OG0003244	YOR266W	augustus_masked-NODE_52_length_101915_cov_36.2178_ID_103-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_52_length_101915_cov_36.2178_ID_103-processed-gene-0.30&CDS=1-1095
3245	OG0003245	YOR267C	snap_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-2.161-mRNA-1_1&gene=snap_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-2.161&CDS=1-1980
3246	OG0003246	YOR269W	snap_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-2.159-mRNA-1_1&gene=snap_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-2.159&CDS=1-1572
3247	OG0003247	YOR270C	augustus_masked-NODE_37_length_152874_cov_34.0814_ID_73-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_37_length_152874_cov_34.0814_ID_73-processed-gene-0.14&CDS=1-2391
3248	OG0003248	YOR271C	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.19&CDS=1-987
3249	OG0003249	YOR272W	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.54&CDS=1-1368
3250	OG0003250	YOR273C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-2.113&CDS=1-1977
3251	OG0003251	YOR274W	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.16&CDS=1-3642
3252	OG0003252	YOR276W	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.14&CDS=1-504
3253	OG0003253	YOR278W	augustus_masked-NODE_111_length_23383_cov_29.9427_ID_221-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_111_length_23383_cov_29.9427_ID_221-processed-gene-0.20&CDS=1-789
3254	OG0003254	YOR281C	augustus_masked-NODE_49_length_123471_cov_34.9033_ID_97-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_49_length_123471_cov_34.9033_ID_97-processed-gene-0.45&CDS=1-777
3255	OG0003255	YOR285W	snap_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-1.103&CDS=1-540
3256	OG0003256	YOR287C	augustus_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-1.40&CDS=1-810
3257	OG0003257	YOR288C	maker-NODE_4_length_483234_cov_34.9916_ID_7-augustus-gene-3.196-mRNA-1_1&gene=maker-NODE_4_length_483234_cov_34.9916_ID_7-augustus-gene-3.196&CDS=1-1104
3258	OG0003258	YOR289W	augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.80&CDS=1-612
3259	OG0003259	YOR291W	augustus_masked-NODE_18_length_287367_cov_35.4547_ID_35-processed-gene-1.244-mRNA-1_1&gene=augustus_masked-NODE_18_length_287367_cov_35.4547_ID_35-processed-gene-1.244&CDS=1-3987
3260	OG0003260	YOR292C	genemark-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-0.113&CDS=1-924
3261	OG0003261	YOR294W	maker-NODE_8_length_400105_cov_32.716_ID_15-augustus-gene-3.122-mRNA-1_1&gene=maker-NODE_8_length_400105_cov_32.716_ID_15-augustus-gene-3.122&CDS=1-1386
3262	OG0003262	YOR296W	augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_419891_cov_34.8861_ID_9-processed-gene-2.100&CDS=1-3930
3263	OG0003263	YOR298C-A	augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-2.56&CDS=1-450
3264	OG0003264	YOR298W	maker-NODE_12_length_346549_cov_34.9883_ID_23-augustus-gene-2.199-mRNA-1_1&gene=maker-NODE_12_length_346549_cov_34.9883_ID_23-augustus-gene-2.199&CDS=1-1032
3265	OG0003265	YOR301W	augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_22_length_218679_cov_35.0764_ID_43-processed-gene-1.26&CDS=1-1476
3266	OG0003266	YOR303W	augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.26&CDS=1-1278
3267	OG0003267	YOR307C	augustus_masked-NODE_45_length_132219_cov_34.3838_ID_89-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_45_length_132219_cov_34.3838_ID_89-processed-gene-0.94&CDS=1-1311
3268	OG0003268	YOR310C	augustus_masked-NODE_62_length_78786_cov_31.4809_ID_123-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_62_length_78786_cov_31.4809_ID_123-processed-gene-0.22&CDS=1-1518
3269	OG0003269	YOR311C	augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_64_length_77979_cov_32.7884_ID_127-processed-gene-0.94&CDS=1-1029
3270	OG0003270	YOR317W	augustus_masked-NODE_18_length_287367_cov_35.4547_ID_35-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_18_length_287367_cov_35.4547_ID_35-processed-gene-0.8&CDS=1-2085
3271	OG0003271	YOR319W	augustus_masked-NODE_3_length_592973_cov_34.3764_ID_5-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_3_length_592973_cov_34.3764_ID_5-processed-gene-0.15&CDS=1-741
3272	OG0003272	YOR320C	augustus_masked-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-NODE_7_length_403571_cov_37.4828_ID_13-processed-gene-3.16&CDS=1-1350
3273	OG0003273	YOR322C	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.6&CDS=1-1977
3274	OG0003274	YOR323C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-1.35-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-1.35&CDS=1-1302
3275	OG0003275	YOR326W	augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-1.117&CDS=1-4722
3276	OG0003276	YOR327C	augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-1.120&CDS=1-333
3277	OG0003277	YOR329C	augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-0.50&CDS=1-1338
3278	OG0003278	YOR330C	maker-NODE_16_length_320525_cov_33.7835_ID_31-augustus-gene-0.36-mRNA-1_1&gene=maker-NODE_16_length_320525_cov_33.7835_ID_31-augustus-gene-0.36&CDS=1-3645
3279	OG0003279	YOR334W	snap_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.1-mRNA-1_1&gene=snap_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.1&CDS=1-1245
3280	OG0003280	YOR335C	augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_20_length_235507_cov_32.4165_ID_39-processed-gene-1.16&CDS=1-2859
3281	OG0003281	YOR336W	augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.124&CDS=1-4383
3282	OG0003282	YOR340C	augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-0.18&CDS=1-951
3283	OG0003283	YOR341W	augustus_masked-NODE_67_length_76714_cov_33.3077_ID_133-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_67_length_76714_cov_33.3077_ID_133-processed-gene-0.69&CDS=1-4860
3284	OG0003284	YOR344C	augustus_masked-NODE_106_length_30765_cov_36.579_ID_211-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_106_length_30765_cov_36.579_ID_211-processed-gene-0.8&CDS=1-831
3285	OG0003285	YOR346W	maker-NODE_89_length_43261_cov_34.9976_ID_177-augustus-gene-0.21-mRNA-1_1&gene=maker-NODE_89_length_43261_cov_34.9976_ID_177-augustus-gene-0.21&CDS=1-4095
3286	OG0003286	YOR348C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-0.75&CDS=1-1671
3287	OG0003287	YOR349W	augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-2.186&CDS=1-3081
3288	OG0003288	YOR352W	snap_masked-NODE_36_length_155941_cov_32.38_ID_71-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_36_length_155941_cov_32.38_ID_71-processed-gene-0.39&CDS=1-678
3289	OG0003289	YOR353C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.18&CDS=1-3297
3290	OG0003290	YOR355W	maker-NODE_9_length_396883_cov_33.9787_ID_17-snap-gene-0.104-mRNA-1_1&gene=maker-NODE_9_length_396883_cov_33.9787_ID_17-snap-gene-0.104&CDS=1-2856
3291	OG0003291	YOR356W	augustus_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-0.24&CDS=1-1839
3292	OG0003292	YOR357C	augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_26_length_186901_cov_35.17_ID_51-processed-gene-0.2&CDS=1-477
3293	OG0003293	YOR358W	augustus_masked-NODE_28_length_181478_cov_35.4096_ID_55-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_28_length_181478_cov_35.4096_ID_55-processed-gene-0.112&CDS=1-852
3294	OG0003294	YOR359W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.34&CDS=1-2088
3295	OG0003295	YOR360C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.33&CDS=1-1707
3296	OG0003296	YOR361C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-3.149-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-3.149&CDS=1-2151
3297	OG0003297	YOR362C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-3.147-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-3.147&CDS=1-765
3298	OG0003298	YOR367W	augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-NODE_1_length_997750_cov_35.0829_ID_1-processed-gene-5.32&CDS=1-453
3299	OG0003299	YOR368W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-3.117-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-3.117&CDS=1-1305
3300	OG0003300	YOR369C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-1.33&CDS=1-423
3301	OG0003301	YOR370C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-1.34&CDS=1-1935
3302	OG0003302	YOR378W	augustus_masked-NODE_120_length_17420_cov_32.2499_ID_239-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_120_length_17420_cov_32.2499_ID_239-processed-gene-0.18&CDS=1-1542
3303	OG0003303	YPL002C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.46&CDS=1-684
3304	OG0003304	YPL003W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-1.20&CDS=1-1509
3305	OG0003305	YPL005W	maker-NODE_11_length_357132_cov_34.8173_ID_21-snap-gene-2.178-mRNA-1_1&gene=maker-NODE_11_length_357132_cov_34.8173_ID_21-snap-gene-2.178&CDS=1-1773
3306	OG0003306	YPL006W	augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-2.45-mRNA-1_1&gene=augustus_masked-NODE_11_length_357132_cov_34.8173_ID_21-processed-gene-2.45&CDS=1-3402
3307	OG0003307	YPL007C	snap_masked-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-1.77-mRNA-1_1&gene=snap_masked-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-1.77&CDS=1-2202
3308	OG0003308	YPL008W	genemark-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_17_length_317208_cov_34.3659_ID_33-processed-gene-1.60&CDS=1-2448
3309	OG0003309	YPL009C	augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.130&CDS=1-3075
3310	OG0003310	YPL010W	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.31&CDS=1-585
3311	OG0003311	YPL011C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.30&CDS=1-1077
3312	OG0003312	YPL012W	maker-NODE_15_length_329958_cov_33.9237_ID_29-augustus-gene-2.4-mRNA-1_1&gene=maker-NODE_15_length_329958_cov_33.9237_ID_29-augustus-gene-2.4&CDS=1-5256
3313	OG0003313	YPL013C	augustus_masked-NODE_15_length_329958_cov_33.9237_ID_29-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_15_length_329958_cov_33.9237_ID_29-processed-gene-2.6&CDS=1-405
3314	OG0003314	YPL015C	augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-NODE_12_length_346549_cov_34.9883_ID_23-processed-gene-1.107&CDS=1-1038
3315	OG0003315	YPL016W	augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-1.122&CDS=1-3378
3316	OG0003316	YPL020C	augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.17&CDS=1-1293
3317	OG0003317	YPL022W	augustus_masked-NODE_27_length_182873_cov_34.0862_ID_53-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_27_length_182873_cov_34.0862_ID_53-processed-gene-0.27&CDS=1-3213
3318	OG0003318	YPL023C	snap_masked-NODE_27_length_182873_cov_34.0862_ID_53-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_27_length_182873_cov_34.0862_ID_53-processed-gene-0.86&CDS=1-1839
3319	OG0003319	YPL028W	augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.46&CDS=1-1203
3320	OG0003320	YPL029W	genemark-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.134-mRNA-1_1&gene=genemark-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.134&CDS=1-2043
3321	OG0003321	YPL030W	maker-NODE_4_length_483234_cov_34.9916_ID_7-augustus-gene-0.46-mRNA-1_1&gene=maker-NODE_4_length_483234_cov_34.9916_ID_7-augustus-gene-0.46&CDS=1-3144
3322	OG0003322	YPL031C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.14&CDS=1-957
3323	OG0003323	YPL040C	snap_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-1.59&CDS=1-2907
3324	OG0003324	YPL041C	augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.25&CDS=1-654
3325	OG0003325	YPL043W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.33&CDS=1-2154
3326	OG0003326	YPL045W	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.34&CDS=1-2802
3327	OG0003327	YPL046C	augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_4_length_483234_cov_34.9916_ID_7-processed-gene-0.11&CDS=1-288
3328	OG0003328	YPL048W	maker-NODE_2_length_899148_cov_35.27_ID_3-augustus-gene-5.66-mRNA-1_1&gene=maker-NODE_2_length_899148_cov_35.27_ID_3-augustus-gene-5.66&CDS=1-1233
3329	OG0003329	YPL050C	genemark-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.11-mRNA-1_1&gene=genemark-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.11&CDS=1-1125
3330	OG0003330	YPL051W	augustus_masked-NODE_39_length_151875_cov_34.4392_ID_77-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_39_length_151875_cov_34.4392_ID_77-processed-gene-0.41&CDS=1-732
3331	OG0003331	YPL054W	snap_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.44&CDS=1-1494
3332	OG0003332	YPL059W	augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_24_length_205090_cov_35.6791_ID_47-processed-gene-0.37&CDS=1-408
3333	OG0003333	YPL060W	augustus_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_13_length_332279_cov_34.6765_ID_25-processed-gene-2.19&CDS=1-984
3334	OG0003334	YPL063W	augustus_masked-NODE_39_length_151875_cov_34.4392_ID_77-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_39_length_151875_cov_34.4392_ID_77-processed-gene-0.23&CDS=1-3294
3335	OG0003335	YPL064C	augustus_masked-NODE_15_length_329958_cov_33.9237_ID_29-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_15_length_329958_cov_33.9237_ID_29-processed-gene-2.36&CDS=1-1170
3336	OG0003336	YPL065W	augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-2.17-mRNA-1_1&gene=augustus_masked-NODE_6_length_411934_cov_33.9477_ID_11-processed-gene-2.17&CDS=1-768
3337	OG0003337	YPL072W	augustus_masked-NODE_30_length_167876_cov_33.5866_ID_59-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_30_length_167876_cov_33.5866_ID_59-processed-gene-0.25&CDS=1-2313
3338	OG0003338	YPL076W	genemark-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-3.92-mRNA-1_1&gene=genemark-NODE_8_length_400105_cov_32.716_ID_15-processed-gene-3.92&CDS=1-996
3339	OG0003339	YPL078C	augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.5&CDS=1-684
3340	OG0003340	YPL082C	augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_10_length_383627_cov_34.1544_ID_19-processed-gene-2.38&CDS=1-5703
3341	OG0003341	YPL083C	augustus_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-2.218-mRNA-1_1&gene=augustus_masked-NODE_9_length_396883_cov_33.9787_ID_17-processed-gene-2.218&CDS=1-1389
3342	OG0003342	YPL084W	augustus_masked-NODE_3_length_592973_cov_34.3764_ID_5-processed-gene-4.195-mRNA-1_1&gene=augustus_masked-NODE_3_length_592973_cov_34.3764_ID_5-processed-gene-4.195&CDS=1-2430
3343	OG0003343	YPL086C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.82&CDS=1-1671
3344	OG0003344	YPL088W	augustus_masked-NODE_19_length_260818_cov_32.8456_ID_37-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_19_length_260818_cov_32.8456_ID_37-processed-gene-1.105&CDS=1-1035
3345	OG0003345	YPL091W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.15-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.15&CDS=1-1461
3346	OG0003346	YPL092W	augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_33_length_164750_cov_33.4327_ID_65-processed-gene-0.45&CDS=1-1287
3347	OG0003347	YPL093W	snap_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.43-mRNA-1_1&gene=snap_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-5.43&CDS=1-1914
3348	OG0003348	YPL094C	augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-1.100-mRNA-1_1&gene=augustus_masked-NODE_14_length_331226_cov_34.5996_ID_27-processed-gene-1.100&CDS=1-849
3349	OG0003349	YPL096W	augustus_masked-NODE_35_length_157193_cov_34.9667_ID_69-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_35_length_157193_cov_34.9667_ID_69-processed-gene-0.13&CDS=1-1050
3350	OG0003350	YPL097W	augustus_masked-NODE_31_length_166713_cov_36.2454_ID_61-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-NODE_31_length_166713_cov_36.2454_ID_61-processed-gene-0.155&CDS=1-1491
3351	OG0003351	YPL098C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.11&CDS=1-312
3352	OG0003352	YPL101W	augustus_masked-NODE_61_length_81023_cov_34.3633_ID_121-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_61_length_81023_cov_34.3633_ID_121-processed-gene-0.74&CDS=1-1266
3353	OG0003353	YPL103C	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.27&CDS=1-1251
3354	OG0003354	YPL104W	augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.3-mRNA-1_1&gene=augustus_masked-NODE_2_length_899148_cov_35.27_ID_3-processed-gene-4.3&CDS=1-1953
