	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034748_Lipomyces_oligophaga
2802	OG0002802	YOR117W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-1.25&CDS=1-1347
2803	OG0002803	YOR118W	maker-NODE_13_length_191982_cov_25.1951_ID_25-snap-gene-0.188-mRNA-1_1&gene=maker-NODE_13_length_191982_cov_25.1951_ID_25-snap-gene-0.188&CDS=1-2103
2804	OG0002804	YOR119C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-17.104-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-17.104&CDS=1-1452
2805	OG0002805	YOR122C	genemark-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-1.87-mRNA-1_1&gene=genemark-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-1.87&CDS=1-378
2806	OG0002806	YOR123C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-6.3-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-6.3&CDS=1-1287
2807	OG0002807	YOR124C	maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-8.96-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-8.96&CDS=1-3924
2808	OG0002808	YOR125C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-6.13-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-6.13&CDS=1-726
2809	OG0002809	YOR126C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-1.9-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-1.9&CDS=1-759
2810	OG0002810	YOR128C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-16.53-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-16.53&CDS=1-1728
2811	OG0002811	YOR130C	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-1.127-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-1.127&CDS=1-1098
2812	OG0002812	YOR131C	maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-18.131-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-augustus-gene-18.131&CDS=1-690
2813	OG0002813	YOR132W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-18.90-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-18.90&CDS=1-2358
2814	OG0002814	YOR136W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-18.73-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-18.73&CDS=1-1119
2815	OG0002815	YOR141C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-8.65-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-8.65&CDS=1-2028
2816	OG0002816	YOR142W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-15.10-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-15.10&CDS=1-981
2817	OG0002817	YOR144C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-10.153-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-10.153&CDS=1-2745
2818	OG0002818	YOR145C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-4.116-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-4.116&CDS=1-789
2819	OG0002819	YOR149C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-4.61-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-4.61&CDS=1-1650
2820	OG0002820	YOR150W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-12.288-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-12.288&CDS=1-492
2821	OG0002821	YOR151C	augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-12.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-12.27&CDS=1-4509
2822	OG0002822	YOR154W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-20.74-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-20.74&CDS=1-2142
2823	OG0002823	YOR155C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-augustus-gene-8.52-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-augustus-gene-8.52&CDS=1-1260
2824	OG0002824	YOR159C	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-11.109-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-11.109&CDS=1-264
2825	OG0002825	YOR160W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-11.94-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-11.94&CDS=1-2919
2826	OG0002826	YOR161C	snap_masked-NODE_14_length_86440_cov_24.7008_ID_27-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_14_length_86440_cov_24.7008_ID_27-processed-gene-0.116&CDS=1-1548
2827	OG0002827	YOR163W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-4.75-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-4.75&CDS=1-492
2828	OG0002828	YOR164C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-21.112-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-21.112&CDS=1-1008
2829	OG0002829	YOR165W	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-7.19-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-7.19&CDS=1-2445
2830	OG0002830	YOR166C	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-1.160&CDS=1-1050
2831	OG0002831	YOR168W	augustus_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-0.117&CDS=1-2370
2832	OG0002832	YOR175C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-21.120-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-21.120&CDS=1-1722
2833	OG0002833	YOR181W	augustus_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-3.149-mRNA-1_1&gene=augustus_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-3.149&CDS=1-2259
2834	OG0002834	YOR184W	augustus_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-9.153-mRNA-1_1&gene=augustus_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-9.153&CDS=1-1173
2835	OG0002835	YOR187W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-8.7-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-8.7&CDS=1-1329
2836	OG0002836	YOR188W	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-7.74-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-7.74&CDS=1-4122
2837	OG0002837	YOR194C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-0.38&CDS=1-1017
2838	OG0002838	YOR196C	maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-3.19-mRNA-1_1&gene=maker-NODE_9_length_547499_cov_24.6718_ID_17-augustus-gene-3.19&CDS=1-1116
2839	OG0002839	YOR197W	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-2.46-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-2.46&CDS=1-1392
2840	OG0002840	YOR198C	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-7.136-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-7.136&CDS=1-1473
2841	OG0002841	YOR202W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-2.115-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-2.115&CDS=1-687
2842	OG0002842	YOR204W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-14.41-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-14.41&CDS=1-1941
2843	OG0002843	YOR206W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-0.10&CDS=1-2097
2844	OG0002844	YOR207C	augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-4.84&CDS=1-3447
2845	OG0002845	YOR209C	maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-1.130-mRNA-1_1&gene=maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-1.130&CDS=1-2082
2846	OG0002846	YOR210W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-0.45-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-0.45&CDS=1-213
2847	OG0002847	YOR211C	maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-10.91-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-snap-gene-10.91&CDS=1-2799
2848	OG0002848	YOR212W	genemark-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.109&CDS=1-1050
2849	OG0002849	YOR216C	augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.143-mRNA-1_1&gene=augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-5.143&CDS=1-1308
2850	OG0002850	YOR217W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-4.95-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-4.95&CDS=1-2646
2851	OG0002851	YOR222W	maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-2.73-mRNA-1_1&gene=maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-2.73&CDS=1-897
2852	OG0002852	YOR223W	augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.82-mRNA-1_1&gene=augustus_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-8.82&CDS=1-732
2853	OG0002853	YOR224C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.90-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.90&CDS=1-435
2854	OG0002854	YOR232W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-10.13-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-10.13&CDS=1-747
2855	OG0002855	YOR233W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-9.2-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-9.2&CDS=1-2550
2856	OG0002856	YOR236W	snap_masked-NODE_17_length_38886_cov_25.9453_ID_33-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_17_length_38886_cov_25.9453_ID_33-processed-gene-0.6&CDS=1-630
2857	OG0002857	YOR238W	augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.141-mRNA-1_1&gene=augustus_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-10.141&CDS=1-816
2858	OG0002858	YOR239W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-9.12-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-9.12&CDS=1-939
2859	OG0002859	YOR241W	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-1.106-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-1.106&CDS=1-1551
2860	OG0002860	YOR243C	genemark-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-14.137-mRNA-1_1&gene=genemark-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-14.137&CDS=1-1902
2861	OG0002861	YOR245C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.97-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-9.97&CDS=1-1269
2862	OG0002862	YOR246C	maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-0.76-mRNA-1_1&gene=maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-0.76&CDS=1-957
2863	OG0002863	YOR250C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-13.118-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-13.118&CDS=1-1347
2864	OG0002864	YOR251C	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-8.156-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-8.156&CDS=1-930
2865	OG0002865	YOR252W	snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-3.149-mRNA-1_1&gene=snap_masked-NODE_6_length_1161583_cov_24.6584_ID_11-processed-gene-3.149&CDS=1-537
2866	OG0002866	YOR253W	maker-NODE_6_length_1161583_cov_24.6584_ID_11-augustus-gene-2.69-mRNA-1_1&gene=maker-NODE_6_length_1161583_cov_24.6584_ID_11-augustus-gene-2.69&CDS=1-480
2867	OG0002867	YOR254C	maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-3.132-mRNA-1_1&gene=maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-3.132&CDS=1-1890
2868	OG0002868	YOR257W	snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-2.212-mRNA-1_1&gene=snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-2.212&CDS=1-684
2869	OG0002869	YOR258W	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-3.33&CDS=1-678
2870	OG0002870	YOR259C	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-11.7-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-11.7&CDS=1-1239
2871	OG0002871	YOR261C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-4.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-4.35&CDS=1-927
2872	OG0002872	YOR262W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-2.42-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-2.42&CDS=1-1053
2873	OG0002873	YOR269W	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-11.84-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-11.84&CDS=1-1341
2874	OG0002874	YOR270C	snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-2.183-mRNA-1_1&gene=snap_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-2.183&CDS=1-2487
2875	OG0002875	YOR271C	maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-10.0-mRNA-1_1&gene=maker-NODE_3_length_1505111_cov_24.9435_ID_5-snap-gene-10.0&CDS=1-978
2876	OG0002876	YOR272W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-9.22-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-9.22&CDS=1-1428
2877	OG0002877	YOR273C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-17.109-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-17.109&CDS=1-1581
2878	OG0002878	YOR274W	augustus_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-1.156-mRNA-1_1&gene=augustus_masked-NODE_12_length_340936_cov_24.8538_ID_23-processed-gene-1.156&CDS=1-1281
2879	OG0002879	YOR275C	augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-2.43&CDS=1-2397
2880	OG0002880	YOR278W	snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-4.61-mRNA-1_1&gene=snap_masked-NODE_10_length_547460_cov_24.7089_ID_19-processed-gene-4.61&CDS=1-771
2881	OG0002881	YOR281C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-21.137-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-21.137&CDS=1-753
2882	OG0002882	YOR283W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-22.51-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-22.51&CDS=1-879
2883	OG0002883	YOR287C	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-22.73-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-22.73&CDS=1-762
2884	OG0002884	YOR288C	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-7.166-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-7.166&CDS=1-801
2885	OG0002885	YOR289W	maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-1.133-mRNA-1_1&gene=maker-NODE_5_length_1291908_cov_25.0437_ID_9-snap-gene-1.133&CDS=1-735
2886	OG0002886	YOR291W	maker-NODE_10_length_547460_cov_24.7089_ID_19-snap-gene-2.162-mRNA-1_1&gene=maker-NODE_10_length_547460_cov_24.7089_ID_19-snap-gene-2.162&CDS=1-4335
2887	OG0002887	YOR294W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.86-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-1.86&CDS=1-585
2888	OG0002888	YOR298C-A	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-9.126-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-9.126&CDS=1-450
2889	OG0002889	YOR301W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.131-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-3.131&CDS=1-1050
2890	OG0002890	YOR303W	maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-4.166-mRNA-1_1&gene=maker-NODE_10_length_547460_cov_24.7089_ID_19-augustus-gene-4.166&CDS=1-1320
2891	OG0002891	YOR304W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.30-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.30&CDS=1-3117
2892	OG0002892	YOR307C	snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_9_length_547499_cov_24.6718_ID_17-processed-gene-0.103&CDS=1-1320
2893	OG0002893	YOR310C	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.13&CDS=1-1596
2894	OG0002894	YOR311C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.172-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-4.172&CDS=1-1773
2895	OG0002895	YOR313C	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-0.120-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-0.120&CDS=1-1077
2896	OG0002896	YOR317W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-2.41&CDS=1-2088
2897	OG0002897	YOR319W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-20.71-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-20.71&CDS=1-657
2898	OG0002898	YOR322C	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.66-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-13.66&CDS=1-1248
2899	OG0002899	YOR323C	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.100&CDS=1-1341
2900	OG0002900	YOR326W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-15.52-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-augustus-gene-15.52&CDS=1-4668
2901	OG0002901	YOR327C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-1.135-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-1.135&CDS=1-342
2902	OG0002902	YOR329C	snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.115&CDS=1-1710
2903	OG0002903	YOR330C	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-17.113-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-17.113&CDS=1-3207
2904	OG0002904	YOR332W	maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-21.104-mRNA-1_1&gene=maker-NODE_1_length_2488267_cov_24.9357_ID_1-snap-gene-21.104&CDS=1-687
2905	OG0002905	YOR335C	maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-4.94-mRNA-1_1&gene=maker-NODE_2_length_1995911_cov_28.209_ID_3-snap-gene-4.94&CDS=1-2889
2906	OG0002906	YOR336W	augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_7_length_759464_cov_25.2552_ID_13-processed-gene-1.19&CDS=1-4722
2907	OG0002907	YOR339C	maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-0.121-mRNA-1_1&gene=maker-NODE_8_length_612213_cov_24.9474_ID_15-snap-gene-0.121&CDS=1-543
2908	OG0002908	YOR340C	snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.2&CDS=1-963
2909	OG0002909	YOR341W	maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-1.41-mRNA-1_1&gene=maker-NODE_7_length_759464_cov_25.2552_ID_13-snap-gene-1.41&CDS=1-5097
2910	OG0002910	YOR346W	snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-10.139-mRNA-1_1&gene=snap_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-10.139&CDS=1-2394
2911	OG0002911	YOR351C	maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-2.84-mRNA-1_1&gene=maker-NODE_12_length_340936_cov_24.8538_ID_23-snap-gene-2.84&CDS=1-1299
2912	OG0002912	YOR352W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-8.90-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-8.90&CDS=1-798
2913	OG0002913	YOR353C	snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_11_length_459259_cov_25.0738_ID_21-processed-gene-0.22&CDS=1-2376
2914	OG0002914	YOR356W	genemark-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-14.95-mRNA-1_1&gene=genemark-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-14.95&CDS=1-1662
2915	OG0002915	YOR357C	augustus_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-7.24-mRNA-1_1&gene=augustus_masked-NODE_5_length_1291908_cov_25.0437_ID_9-processed-gene-7.24&CDS=1-483
2916	OG0002916	YOR358W	snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.18-mRNA-1_1&gene=snap_masked-NODE_1_length_2488267_cov_24.9357_ID_1-processed-gene-23.18&CDS=1-561
2917	OG0002917	YOR359W	snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_3_length_1505111_cov_24.9435_ID_5-processed-gene-2.130&CDS=1-2562
2918	OG0002918	YOR360C	maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-12.152-mRNA-1_1&gene=maker-NODE_4_length_1392634_cov_25.4388_ID_7-snap-gene-12.152&CDS=1-1587
2919	OG0002919	YOR361C	snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-10.14-mRNA-1_1&gene=snap_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-10.14&CDS=1-2184
2920	OG0002920	YOR362C	augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-3.83-mRNA-1_1&gene=augustus_masked-NODE_4_length_1392634_cov_25.4388_ID_7-processed-gene-3.83&CDS=1-765
2921	OG0002921	YOR367W	snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-15.114-mRNA-1_1&gene=snap_masked-NODE_2_length_1995911_cov_28.209_ID_3-processed-gene-15.114&CDS=1-579
2922	OG0002922	YOR369C	augustus_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_8_length_612213_cov_24.9474_ID_15-processed-gene-0.151&CDS=1-438
