	OrthologID	Pachysolen_tannophilus	Saccharomyces_cerevisiae
3036	OG0003036	augustus_masked-scaffold_6-processed-gene-9.52-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.52&CDS=1-1299	YLR438W
3037	OG0003037	augustus_masked-scaffold_6-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.53&CDS=1-534	YLR435W
3038	OG0003038	maker-scaffold_6-augustus-gene-9.5-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-9.5&CDS=1-1833	YLR433C
3039	OG0003039	augustus_masked-scaffold_6-processed-gene-9.38-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.38&CDS=1-915	YKL183W
3040	OG0003040	augustus_masked-scaffold_6-processed-gene-9.54-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.54&CDS=1-1659	YKL184W
3041	OG0003041	augustus_masked-scaffold_6-processed-gene-9.55-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.55&CDS=1-1812	YKL185W
3042	OG0003042	augustus_masked-scaffold_6-processed-gene-9.39-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.39&CDS=1-540	YKL186C
3043	OG0003043	augustus_masked-scaffold_6-processed-gene-9.57-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.57&CDS=1-2406	YML066C
3044	OG0003044	augustus_masked-scaffold_6-processed-gene-9.58-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.58&CDS=1-1620	YLR443W
3045	OG0003045	augustus_masked-scaffold_6-processed-gene-9.40-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.40&CDS=1-2322	YML065W
3046	OG0003046	augustus_masked-scaffold_6-processed-gene-9.59-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.59&CDS=1-738	YML064C
3047	OG0003047	maker-scaffold_6-augustus-gene-9.8-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-9.8&CDS=1-1578	YML056C
3048	OG0003048	augustus_masked-scaffold_6-processed-gene-9.42-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.42&CDS=1-4311	YLR086W
3049	OG0003049	maker-scaffold_6-snap-gene-9.16-mRNA-1_1&gene=maker-scaffold_6-snap-gene-9.16&CDS=1-1680	YML069W
3050	OG0003050	augustus_masked-scaffold_6-processed-gene-9.61-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-9.61&CDS=1-2319	YLR277C
3051	OG0003051	maker-scaffold_6-augustus-gene-9.6-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-9.6&CDS=1-264	YLR438C-A
3052	OG0003052	snap_masked-scaffold_6-processed-gene-9.150-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-9.150&CDS=1-4662	YML059C
3053	OG0003053	snap_masked-scaffold_6-processed-gene-10.130-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-10.130&CDS=1-6195	YKL182W
3054	OG0003054	genemark-scaffold_6-processed-gene-10.3-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-10.3&CDS=1-786	YLR412W
3055	OG0003055	augustus_masked-scaffold_6-processed-gene-10.69-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.69&CDS=1-3441	YLR410W
3056	OG0003056	augustus_masked-scaffold_6-processed-gene-10.67-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.67&CDS=1-2895	YLR409C
3057	OG0003057	augustus_masked-scaffold_6-processed-gene-10.71-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.71&CDS=1-3249	YMR196W
3058	OG0003058	maker-scaffold_6-augustus-gene-10.212-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-10.212&CDS=1-666	YMR197C
3059	OG0003059	augustus_masked-scaffold_6-processed-gene-10.72-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.72&CDS=1-528	YPL252C
3060	OG0003060	augustus_masked-scaffold_6-processed-gene-10.103-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.103&CDS=1-1680	YPL254W
3061	OG0003061	augustus_masked-scaffold_6-processed-gene-10.75-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.75&CDS=1-738	YMR200W
3062	OG0003062	maker-scaffold_6-augustus-gene-10.213-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-10.213&CDS=1-1092	YMR201C
3063	OG0003063	augustus_masked-scaffold_6-processed-gene-10.106-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.106&CDS=1-1116	YNR007C
3064	OG0003064	augustus_masked-scaffold_6-processed-gene-10.76-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.76&CDS=1-2091	YNR008W
3065	OG0003065	augustus_masked-scaffold_6-processed-gene-10.107-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.107&CDS=1-1074	YPL244C
3066	OG0003066	augustus_masked-scaffold_6-processed-gene-10.79-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.79&CDS=1-1134	YNL328C
3067	OG0003067	augustus_masked-scaffold_6-processed-gene-10.109-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.109&CDS=1-1230	YPL236C
3068	OG0003068	augustus_masked-scaffold_6-processed-gene-10.80-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.80&CDS=1-1434	YPL235W
3069	OG0003069	augustus_masked-scaffold_6-processed-gene-10.110-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.110&CDS=1-519	YPL234C
3070	OG0003070	maker-scaffold_6-augustus-gene-10.209-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-10.209&CDS=1-669	YPL233W
3071	OG0003071	maker-scaffold_6-augustus-gene-10.210-mRNA-1_1&gene=maker-scaffold_6-augustus-gene-10.210&CDS=1-915	YPL246C
3072	OG0003072	augustus_masked-scaffold_6-processed-gene-10.111-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.111&CDS=1-642	YDR020C
3073	OG0003073	augustus_masked-scaffold_6-processed-gene-10.85-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.85&CDS=1-1188	YDR021W
3074	OG0003074	augustus_masked-scaffold_6-processed-gene-10.87-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.87&CDS=1-1083	YMR203W
3075	OG0003075	augustus_masked-scaffold_6-processed-gene-10.113-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.113&CDS=1-5622	YJR140C
3076	OG0003076	augustus_masked-scaffold_6-processed-gene-10.114-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.114&CDS=1-1146	YHR201C
3077	OG0003077	augustus_masked-scaffold_6-processed-gene-10.116-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.116&CDS=1-1692	YNR012W
3078	OG0003078	genemark-scaffold_6-processed-gene-10.56-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-10.56&CDS=1-810	YML067C
3079	OG0003079	snap_masked-scaffold_6-processed-gene-10.155-mRNA-1_1&gene=snap_masked-scaffold_6-processed-gene-10.155&CDS=1-1527	YML068W
3080	OG0003080	augustus_masked-scaffold_6-processed-gene-10.119-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.119&CDS=1-1740	YHR150W
3081	OG0003081	augustus_masked-scaffold_6-processed-gene-10.96-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.96&CDS=1-1503	YLR299W
3082	OG0003082	genemark-scaffold_6-processed-gene-10.34-mRNA-1_1&gene=genemark-scaffold_6-processed-gene-10.34&CDS=1-4365	YOR188W
3083	OG0003083	augustus_masked-scaffold_6-processed-gene-10.99-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.99&CDS=1-1296	YNL191W
3084	OG0003084	augustus_masked-scaffold_6-processed-gene-10.100-mRNA-1_1&gene=augustus_masked-scaffold_6-processed-gene-10.100&CDS=1-840	YPR192W
3085	OG0003085	maker-scaffold_62-augustus-gene-0.2-mRNA-1_1&gene=maker-scaffold_62-augustus-gene-0.2&CDS=1-774	YGR152C
3086	OG0003086	maker-scaffold_63-augustus-gene-0.3-mRNA-1_1&gene=maker-scaffold_63-augustus-gene-0.3&CDS=1-468	YJL143W
3087	OG0003087	snap_masked-scaffold_69-processed-gene-0.0-mRNA-1_1&gene=snap_masked-scaffold_69-processed-gene-0.0&CDS=1-513	YOR252W
3088	OG0003088	augustus_masked-scaffold_7-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.10&CDS=1-1500	YOR250C
3089	OG0003089	augustus_masked-scaffold_7-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.11&CDS=1-897	YOR251C
3090	OG0003090	augustus_masked-scaffold_7-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.0&CDS=1-3252	YDR027C
3091	OG0003091	augustus_masked-scaffold_7-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.14&CDS=1-369	YDR511W
3092	OG0003092	augustus_masked-scaffold_7-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.16&CDS=1-2631	YJL209W
3093	OG0003093	augustus_masked-scaffold_7-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.1&CDS=1-1041	YJL208C
3094	OG0003094	augustus_masked-scaffold_7-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.18&CDS=1-1731	YNL275W
3095	OG0003095	augustus_masked-scaffold_7-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.19&CDS=1-8394	YJL207C
3096	OG0003096	augustus_masked-scaffold_7-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.20&CDS=1-444	YPL225W
3097	OG0003097	augustus_masked-scaffold_7-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.23&CDS=1-5061	YMR176W
3098	OG0003098	augustus_masked-scaffold_7-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.2&CDS=1-1473	YMR215W
3099	OG0003099	augustus_masked-scaffold_7-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.24&CDS=1-711	YPL107W
3100	OG0003100	augustus_masked-scaffold_7-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.3&CDS=1-1752	YBR170C
3101	OG0003101	augustus_masked-scaffold_7-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.4&CDS=1-2100	YPL106C
3102	OG0003102	augustus_masked-scaffold_7-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-0.7&CDS=1-3510	YIL047C
3103	OG0003103	maker-scaffold_7-augustus-gene-0.66-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-0.66&CDS=1-4515	YIL048W
3104	OG0003104	augustus_masked-scaffold_7-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.51&CDS=1-561	YGR133W
3105	OG0003105	augustus_masked-scaffold_7-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.52&CDS=1-2571	YGR134W
3106	OG0003106	augustus_masked-scaffold_7-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.55&CDS=1-1344	YOR049C
3107	OG0003107	maker-scaffold_7-augustus-gene-1.150-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-1.150&CDS=1-3429	YDL001W
3108	OG0003108	augustus_masked-scaffold_7-processed-gene-1.81-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.81&CDS=1-750	YLR022C
3109	OG0003109	augustus_masked-scaffold_7-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.58&CDS=1-1524	YLR023C
3110	OG0003110	augustus_masked-scaffold_7-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.82&CDS=1-1446	YCR066W
3111	OG0003111	augustus_masked-scaffold_7-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.83&CDS=1-2847	YLR001C
3112	OG0003112	augustus_masked-scaffold_7-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.84&CDS=1-1785	YJR001W
3113	OG0003113	augustus_masked-scaffold_7-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.85&CDS=1-1794	YJR002W
3114	OG0003114	augustus_masked-scaffold_7-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.61&CDS=1-2058	YLR002C
3115	OG0003115	genemark-scaffold_7-processed-gene-1.16-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-1.16&CDS=1-1212	YGR193C
3116	OG0003116	augustus_masked-scaffold_7-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.64&CDS=1-1641	YJR010W
3117	OG0003117	augustus_masked-scaffold_7-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.65&CDS=1-1725	YER086W
3118	OG0003118	augustus_masked-scaffold_7-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.66&CDS=1-531	YDL161W
3119	OG0003119	augustus_masked-scaffold_7-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.89&CDS=1-1452	YLR005W
3120	OG0003120	snap_masked-scaffold_7-processed-gene-1.118-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.118&CDS=1-1077	YNR015W
3121	OG0003121	augustus_masked-scaffold_7-processed-gene-1.91-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.91&CDS=1-714	YNR017W
3122	OG0003122	snap_masked-scaffold_7-processed-gene-1.120-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-1.120&CDS=1-6834	YNR016C
3123	OG0003123	maker-scaffold_7-augustus-gene-1.152-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-1.152&CDS=1-1188	YCR045C
3124	OG0003124	augustus_masked-scaffold_7-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.94&CDS=1-717	YCR051W
3125	OG0003125	augustus_masked-scaffold_7-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.72&CDS=1-714	YNR020C
3126	OG0003126	augustus_masked-scaffold_7-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.73&CDS=1-807	YCR047C
3127	OG0003127	maker-scaffold_7-augustus-gene-1.153-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-1.153&CDS=1-513	YCR046C
3128	OG0003128	maker-scaffold_7-augustus-gene-1.154-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-1.154&CDS=1-1098	YNR021W
3129	OG0003129	augustus_masked-scaffold_7-processed-gene-1.78-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-1.78&CDS=1-399	YNR022C
3130	OG0003130	maker-scaffold_7-snap-gene-2.45-mRNA-1_1&gene=maker-scaffold_7-snap-gene-2.45&CDS=1-3159	YCR053W
3131	OG0003131	augustus_masked-scaffold_7-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.103&CDS=1-1728	YCR054C
3132	OG0003132	augustus_masked-scaffold_7-processed-gene-2.104-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.104&CDS=1-2736	YCR057C
3133	OG0003133	augustus_masked-scaffold_7-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.105&CDS=1-840	YCR059C
3134	OG0003134	genemark-scaffold_7-processed-gene-2.57-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.57&CDS=1-1725	YDR536W
3135	OG0003135	genemark-scaffold_7-processed-gene-2.58-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.58&CDS=1-1164	YPL092W
3136	OG0003136	augustus_masked-scaffold_7-processed-gene-2.123-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.123&CDS=1-5478	YJL168C
3137	OG0003137	snap_masked-scaffold_7-processed-gene-2.9-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-2.9&CDS=1-1470	YPL204W
3138	OG0003138	augustus_masked-scaffold_7-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.107&CDS=1-1074	YPL206C
3139	OG0003139	augustus_masked-scaffold_7-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.124&CDS=1-1173	YGL067W
3140	OG0003140	augustus_masked-scaffold_7-processed-gene-2.108-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.108&CDS=1-1698	YHR109W
3141	OG0003141	augustus_masked-scaffold_7-processed-gene-2.125-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.125&CDS=1-1413	YLR195C
3142	OG0003142	maker-scaffold_7-augustus-gene-2.51-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-2.51&CDS=1-1671	YLR196W
3143	OG0003143	augustus_masked-scaffold_7-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.111&CDS=1-1851	YNL227C
3144	OG0003144	augustus_masked-scaffold_7-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.112&CDS=1-516	YER030W
3145	OG0003145	augustus_masked-scaffold_7-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.113&CDS=1-3039	YGL207W
3146	OG0003146	augustus_masked-scaffold_7-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.129&CDS=1-849	YLR393W
3147	OG0003147	augustus_masked-scaffold_7-processed-gene-2.130-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.130&CDS=1-717	YMR038C
3148	OG0003148	augustus_masked-scaffold_7-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.117&CDS=1-546	YMR035W
3149	OG0003149	augustus_masked-scaffold_7-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.134&CDS=1-1425	YMR033W
3150	OG0003150	augustus_masked-scaffold_7-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.135&CDS=1-1407	YMR034C
3151	OG0003151	genemark-scaffold_7-processed-gene-2.97-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-2.97&CDS=1-3177	YLR389C
3152	OG0003152	augustus_masked-scaffold_7-processed-gene-2.120-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.120&CDS=1-867	YLR390W-A
3153	OG0003153	augustus_masked-scaffold_7-processed-gene-2.121-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.121&CDS=1-2817	YNL221C
3154	OG0003154	augustus_masked-scaffold_7-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.122&CDS=1-1452	YDL238C
3155	OG0003155	augustus_masked-scaffold_7-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-2.138&CDS=1-660	YNL222W
3156	OG0003156	augustus_masked-scaffold_7-processed-gene-3.110-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.110&CDS=1-2151	YNL223W
3157	OG0003157	augustus_masked-scaffold_7-processed-gene-3.106-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.106&CDS=1-2127	YNL224C
3158	OG0003158	snap_masked-scaffold_7-processed-gene-3.42-mRNA-1_1&gene=snap_masked-scaffold_7-processed-gene-3.42&CDS=1-480	YER029C
3159	OG0003159	maker-scaffold_7-snap-gene-3.96-mRNA-1_1&gene=maker-scaffold_7-snap-gene-3.96&CDS=1-1557	YNL118C
3160	OG0003160	maker-scaffold_7-snap-gene-3.95-mRNA-1_1&gene=maker-scaffold_7-snap-gene-3.95&CDS=1-837	YPR079W
3161	OG0003161	augustus_masked-scaffold_7-processed-gene-3.113-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.113&CDS=1-615	YML001W
3162	OG0003162	augustus_masked-scaffold_7-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.114&CDS=1-1554	YOL001W
3163	OG0003163	augustus_masked-scaffold_7-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.115&CDS=1-561	YBR106W
3164	OG0003164	augustus_masked-scaffold_7-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.116&CDS=1-1857	YMR029C
3165	OG0003165	maker-scaffold_7-augustus-gene-3.87-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-3.87&CDS=1-1467	YFR010W
3166	OG0003166	augustus_masked-scaffold_7-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.134&CDS=1-1410	YLR094C
3167	OG0003167	augustus_masked-scaffold_7-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.123&CDS=1-1056	YGL198W
3168	OG0003168	augustus_masked-scaffold_7-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.135&CDS=1-639	YGL183C
3169	OG0003169	augustus_masked-scaffold_7-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.124&CDS=1-1425	YGL181W
3170	OG0003170	augustus_masked-scaffold_7-processed-gene-3.125-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.125&CDS=1-2613	YGL180W
3171	OG0003171	maker-scaffold_7-snap-gene-3.100-mRNA-1_1&gene=maker-scaffold_7-snap-gene-3.100&CDS=1-1251	YPL146C
3172	OG0003172	augustus_masked-scaffold_7-processed-gene-3.138-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.138&CDS=1-3879	YER129W
3173	OG0003173	augustus_masked-scaffold_7-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.140&CDS=1-1128	YGL148W
3174	OG0003174	augustus_masked-scaffold_7-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.126&CDS=1-813	YKL154W
3175	OG0003175	maker-scaffold_7-augustus-gene-3.88-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-3.88&CDS=1-624	YGL200C
3176	OG0003176	maker-scaffold_7-augustus-gene-3.92-mRNA-1_1&gene=maker-scaffold_7-augustus-gene-3.92&CDS=1-7245	YHR165C
3177	OG0003177	augustus_masked-scaffold_7-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-3.144&CDS=1-1773	YHR166C
3178	OG0003178	augustus_masked-scaffold_7-processed-gene-4.41-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.41&CDS=1-6726	YLR430W
3179	OG0003179	augustus_masked-scaffold_7-processed-gene-4.39-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.39&CDS=1-1893	YLR429W
3180	OG0003180	augustus_masked-scaffold_7-processed-gene-4.59-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.59&CDS=1-1128	YLR420W
3181	OG0003181	augustus_masked-scaffold_7-processed-gene-4.60-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.60&CDS=1-990	YFR025C
3182	OG0003182	augustus_masked-scaffold_7-processed-gene-4.43-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.43&CDS=1-3237	YGR218W
3183	OG0003183	augustus_masked-scaffold_7-processed-gene-4.44-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.44&CDS=1-1581	YPL247C
3184	OG0003184	maker-scaffold_7-snap-gene-4.125-mRNA-1_1&gene=maker-scaffold_7-snap-gene-4.125&CDS=1-3189	YMR189W
3185	OG0003185	augustus_masked-scaffold_7-processed-gene-4.47-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.47&CDS=1-807	YLL027W
3186	OG0003186	genemark-scaffold_7-processed-gene-4.22-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.22&CDS=1-723	YER163C
3187	OG0003187	augustus_masked-scaffold_7-processed-gene-4.63-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.63&CDS=1-4500	YIL115C
3188	OG0003188	augustus_masked-scaffold_7-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.64&CDS=1-1083	YDL055C
3189	OG0003189	genemark-scaffold_7-processed-gene-4.28-mRNA-1_1&gene=genemark-scaffold_7-processed-gene-4.28&CDS=1-1437	YDL054C
3190	OG0003190	augustus_masked-scaffold_7-processed-gene-4.68-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.68&CDS=1-2535	YDL122W
3191	OG0003191	augustus_masked-scaffold_7-processed-gene-4.69-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.69&CDS=1-1155	YNL016W
3192	OG0003192	augustus_masked-scaffold_7-processed-gene-4.71-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.71&CDS=1-2169	YIL083C
3193	OG0003193	augustus_masked-scaffold_7-processed-gene-4.56-mRNA-1_1&gene=augustus_masked-scaffold_7-processed-gene-4.56&CDS=1-684	YJR133W
