	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041693_Debaryomyces_nepalensis
3205	OG0003205	YPL110C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.192-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.192&CDS=1-3801
3206	OG0003206	YPL111W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.150-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.150&CDS=1-948
3207	OG0003207	YPL112C	genemark-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.99-mRNA-1_1&gene=genemark-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-1.99&CDS=1-1440
3208	OG0003208	YPL115C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.74&CDS=1-3138
3209	OG0003209	YPL116W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.73&CDS=1-2190
3210	OG0003210	YPL117C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.71-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-14.71&CDS=1-843
3211	OG0003211	YPL118W	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-2.77&CDS=1-1086
3212	OG0003212	YPL120W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.64&CDS=1-1410
3213	OG0003213	YPL121C	snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.68-mRNA-1_1&gene=snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.68&CDS=1-546
3214	OG0003214	YPL122C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.124&CDS=1-1548
3215	OG0003215	YPL123C	maker-NODE_1_length_1979145_cov_16.84_ID_2150-snap-gene-15.111-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-snap-gene-15.111&CDS=1-2433
3216	OG0003216	YPL125W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.174-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.174&CDS=1-2964
3217	OG0003217	YPL126W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.1-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.1&CDS=1-2568
3218	OG0003218	YPL128C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-1.97&CDS=1-2397
3219	OG0003219	YPL129W	snap_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-1.141-mRNA-1_1&gene=snap_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-1.141&CDS=1-741
3220	OG0003220	YPL131W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.133-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.133&CDS=1-891
3221	OG0003221	YPL132W	maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-18.13-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-18.13&CDS=1-729
3222	OG0003222	YPL133C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.159-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.159&CDS=1-1554
3223	OG0003223	YPL138C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-13.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-13.22&CDS=1-1395
3224	OG0003224	YPL146C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-2.83&CDS=1-1179
3225	OG0003225	YPL147W	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.189-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.189&CDS=1-2439
3226	OG0003226	YPL149W	snap_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.228-mRNA-1_1&gene=snap_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-7.228&CDS=1-876
3227	OG0003227	YPL150W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.64-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-6.64&CDS=1-2904
3228	OG0003228	YPL151C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.130&CDS=1-1179
3229	OG0003229	YPL152W	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.131&CDS=1-1107
3230	OG0003230	YPL153C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.175-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.175&CDS=1-2334
3231	OG0003231	YPL154C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.66&CDS=1-1248
3232	OG0003232	YPL155C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-4.138&CDS=1-1998
3233	OG0003233	YPL157W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.83&CDS=1-843
3234	OG0003234	YPL160W	snap_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-7.108-mRNA-1_1&gene=snap_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-7.108&CDS=1-3273
3235	OG0003235	YPL162C	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.152&CDS=1-972
3236	OG0003236	YPL164C	snap_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-0.123-mRNA-1_1&gene=snap_masked-NODE_13_length_346614_cov_12.9166_ID_3081-processed-gene-0.123&CDS=1-2166
3237	OG0003237	YPL165C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.88&CDS=1-1041
3238	OG0003238	YPL167C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.74-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.74&CDS=1-4704
3239	OG0003239	YPL169C	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.94-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.94&CDS=1-1845
3240	OG0003240	YPL170W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.93&CDS=1-447
3241	OG0003241	YPL172C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.13-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-7.13&CDS=1-1209
3242	OG0003242	YPL173W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.97-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.97&CDS=1-984
3243	OG0003243	YPL175W	augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_1003114_cov_11.7128_ID_1650-processed-gene-1.95&CDS=1-1350
3244	OG0003244	YPL178W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.114&CDS=1-669
3245	OG0003245	YPL181W	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-0.54&CDS=1-1152
3246	OG0003246	YPL183C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.85&CDS=1-3111
3247	OG0003247	YPL183W-A	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-0.61&CDS=1-246
3248	OG0003248	YPL184C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.88-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.88&CDS=1-1749
3249	OG0003249	YPL188W	augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.142-mRNA-1_1&gene=augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.142&CDS=1-1446
3250	OG0003250	YPL189C-A	snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.149-mRNA-1_1&gene=snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.149&CDS=1-204
3251	OG0003251	YPL190C	augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-NODE_6_length_798714_cov_13.4079_ID_1713-processed-gene-1.110&CDS=1-2484
3252	OG0003252	YPL194W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.11&CDS=1-1572
3253	OG0003253	YPL195W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.29&CDS=1-3246
3254	OG0003254	YPL196W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.25&CDS=1-1593
3255	OG0003255	YPL199C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.96&CDS=1-756
3256	OG0003256	YPL204W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.100&CDS=1-1308
3257	OG0003257	YPL207W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.76-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.76&CDS=1-2241
3258	OG0003258	YPL209C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.75&CDS=1-1104
3259	OG0003259	YPL210C	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.70&CDS=1-1959
3260	OG0003260	YPL211W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.99-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.99&CDS=1-543
3261	OG0003261	YPL212C	maker-NODE_5_length_855293_cov_13.274_ID_3467-augustus-gene-5.50-mRNA-1_1&gene=maker-NODE_5_length_855293_cov_13.274_ID_3467-augustus-gene-5.50&CDS=1-1638
3262	OG0003262	YPL213W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-0.108&CDS=1-2163
3263	OG0003263	YPL214C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-1.7&CDS=1-1626
3264	OG0003264	YPL215W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.90-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-5.90&CDS=1-993
3265	OG0003265	YPL217C	maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-1.100-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-1.100&CDS=1-4749
3266	OG0003266	YPL218W	maker-NODE_5_length_855293_cov_13.274_ID_3467-augustus-gene-5.51-mRNA-1_1&gene=maker-NODE_5_length_855293_cov_13.274_ID_3467-augustus-gene-5.51&CDS=1-570
3267	OG0003267	YPL222W	genemark-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-6.2-mRNA-1_1&gene=genemark-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-6.2&CDS=1-1890
3268	OG0003268	YPL226W	augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_15_length_260885_cov_15.7848_ID_1933-processed-gene-1.88&CDS=1-3558
3269	OG0003269	YPL227C	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-9.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-9.125&CDS=1-2316
3270	OG0003270	YPL231W	augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-2.152&CDS=1-5643
3271	OG0003271	YPL233W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.101&CDS=1-690
3272	OG0003272	YPL234C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.82-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.82&CDS=1-489
3273	OG0003273	YPL235W	maker-NODE_7_length_741361_cov_11.406_ID_2867-augustus-gene-5.62-mRNA-1_1&gene=maker-NODE_7_length_741361_cov_11.406_ID_2867-augustus-gene-5.62&CDS=1-1446
3274	OG0003274	YPL236C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.1-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.1&CDS=1-1077
3275	OG0003275	YPL237W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.43-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.43&CDS=1-849
3276	OG0003276	YPL239W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.44-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.44&CDS=1-606
3277	OG0003277	YPL242C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.100-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-5.100&CDS=1-4797
3278	OG0003278	YPL244C	augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-1.144&CDS=1-3237
3279	OG0003279	YPL246C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.6-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.6&CDS=1-855
3280	OG0003280	YPL247C	augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-0.90&CDS=1-1524
3281	OG0003281	YPL249C	augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_14_length_288750_cov_16.578_ID_2395-processed-gene-0.101&CDS=1-2214
3282	OG0003282	YPL252C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.68&CDS=1-1095
3283	OG0003283	YPL254W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.31-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-6.31&CDS=1-1344
3284	OG0003284	YPL260W	augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-3.129&CDS=1-1707
3285	OG0003285	YPL263C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.78&CDS=1-1878
3286	OG0003286	YPL265W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.89-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.89&CDS=1-1728
3287	OG0003287	YPL266W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.59&CDS=1-981
3288	OG0003288	YPL269W	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-2.77&CDS=1-2154
3289	OG0003289	YPR003C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.20&CDS=1-2598
3290	OG0003290	YPR004C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-1.41&CDS=1-993
3291	OG0003291	YPR007C	augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-3.39&CDS=1-1881
3292	OG0003292	YPR010C	augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-3.165-mRNA-1_1&gene=augustus_masked-NODE_4_length_882405_cov_13.2916_ID_4850-processed-gene-3.165&CDS=1-3501
3293	OG0003293	YPR016C	augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-1.87&CDS=1-735
3294	OG0003294	YPR017C	augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-1.83-mRNA-1_1&gene=augustus_masked-NODE_12_length_401645_cov_13.8051_ID_2448-processed-gene-1.83&CDS=1-429
3295	OG0003295	YPR018W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.81-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.81&CDS=1-1872
3296	OG0003296	YPR019W	augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.75-mRNA-1_1&gene=augustus_masked-NODE_2_length_1047957_cov_13.0036_ID_1457-processed-gene-4.75&CDS=1-2730
3297	OG0003297	YPR021C	augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.35-mRNA-1_1&gene=augustus_masked-NODE_9_length_569813_cov_13.4912_ID_3159-processed-gene-3.35&CDS=1-2181
3298	OG0003298	YPR023C	genemark-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.65-mRNA-1_1&gene=genemark-NODE_7_length_741361_cov_11.406_ID_2867-processed-gene-1.65&CDS=1-948
3299	OG0003299	YPR024W	augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_855293_cov_13.274_ID_3467-processed-gene-2.93&CDS=1-4122
3300	OG0003300	YPR025C	augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-NODE_11_length_447738_cov_14.2922_ID_1511-processed-gene-2.93&CDS=1-1257
3301	OG0003301	YPR026W	genemark-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-4.49-mRNA-1_1&gene=genemark-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-4.49&CDS=1-3294
3302	OG0003302	YPR028W	maker-NODE_10_length_472640_cov_12.5405_ID_2051-augustus-gene-3.10-mRNA-1_1&gene=maker-NODE_10_length_472640_cov_12.5405_ID_2051-augustus-gene-3.10&CDS=1-522
3303	OG0003303	YPR029C	augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-3.185-mRNA-1_1&gene=augustus_masked-NODE_10_length_472640_cov_12.5405_ID_2051-processed-gene-3.185&CDS=1-2484
3304	OG0003304	YPR031W	snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-10.67-mRNA-1_1&gene=snap_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-10.67&CDS=1-2274
3305	OG0003305	YPR033C	maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-9.55-mRNA-1_1&gene=maker-NODE_1_length_1979145_cov_16.84_ID_2150-augustus-gene-9.55&CDS=1-2970
3306	OG0003306	YPR034W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-9.124&CDS=1-1350
3307	OG0003307	YPR035W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.4&CDS=1-1110
3308	OG0003308	YPR036W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.5-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-15.5&CDS=1-1434
3309	OG0003309	YPR037C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.178-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.178&CDS=1-765
3310	OG0003310	YPR041W	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.186-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-18.186&CDS=1-1194
3311	OG0003311	YPR045C	augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-12.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_1979145_cov_16.84_ID_2150-processed-gene-12.114&CDS=1-1557
3312	OG0003312	YPR047W	augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-0.150&CDS=1-2415
3313	OG0003313	YPR048W	augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_8_length_604693_cov_13.7067_ID_1552-processed-gene-0.151&CDS=1-1809
