	OrthologID	Candida_auris	Saccharomyces_cerevisiae
2664	OG0002664	augustus_masked-LGST01000043.1-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-0.27&CDS=1-462	YJR104C
2665	OG0002665	snap_masked-LGST01000043.1-processed-gene-0.47-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.47&CDS=1-228	YNL015W
2666	OG0002666	maker-LGST01000043.1-augustus-gene-0.0-mRNA-1_1&gene=maker-LGST01000043.1-augustus-gene-0.0&CDS=1-4011	YGL156W
2667	OG0002667	snap_masked-LGST01000043.1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.50&CDS=1-1287	YGR285C
2668	OG0002668	snap_masked-LGST01000043.1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.71&CDS=1-621	YMR311C
2669	OG0002669	snap_masked-LGST01000043.1-processed-gene-0.51-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.51&CDS=1-555	YBR164C
2670	OG0002670	snap_masked-LGST01000043.1-processed-gene-0.72-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.72&CDS=1-1311	YBR166C
2671	OG0002671	snap_masked-LGST01000043.1-processed-gene-0.52-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.52&CDS=1-1296	YMR220W
2672	OG0002672	snap_masked-LGST01000043.1-processed-gene-0.73-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.73&CDS=1-741	YKL087C
2673	OG0002673	snap_masked-LGST01000043.1-processed-gene-0.74-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.74&CDS=1-993	YGR284C
2674	OG0002674	augustus_masked-LGST01000043.1-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-0.32&CDS=1-1851	YGR195W
2675	OG0002675	maker-LGST01000043.1-augustus-gene-0.1-mRNA-1_1&gene=maker-LGST01000043.1-augustus-gene-0.1&CDS=1-936	YGR186W
2676	OG0002676	snap_masked-LGST01000043.1-processed-gene-0.80-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.80&CDS=1-723	YAL049C
2677	OG0002677	snap_masked-LGST01000043.1-processed-gene-0.58-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.58&CDS=1-723	YBL041W
2678	OG0002678	snap_masked-LGST01000043.1-processed-gene-0.83-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-0.83&CDS=1-636	YBL040C
2679	OG0002679	augustus_masked-LGST01000043.1-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-0.19&CDS=1-4770	YDR301W
2680	OG0002680	snap_masked-LGST01000043.1-processed-gene-1.2-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.2&CDS=1-1350	YGR185C
2681	OG0002681	snap_masked-LGST01000043.1-processed-gene-1.0-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.0&CDS=1-231	YLL014W
2682	OG0002682	snap_masked-LGST01000043.1-processed-gene-1.1-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.1&CDS=1-1755	YCR088W
2683	OG0002683	augustus_masked-LGST01000043.1-processed-gene-1.92-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-1.92&CDS=1-2952	YGR282C
2684	OG0002684	snap_masked-LGST01000043.1-processed-gene-1.23-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.23&CDS=1-1302	YOR198C
2685	OG0002685	snap_masked-LGST01000043.1-processed-gene-1.6-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.6&CDS=1-1803	YOR196C
2686	OG0002686	snap_masked-LGST01000043.1-processed-gene-1.7-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.7&CDS=1-2124	YPL116W
2687	OG0002687	snap_masked-LGST01000043.1-processed-gene-1.8-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.8&CDS=1-2616	YPL115C
2688	OG0002688	augustus_masked-LGST01000043.1-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-1.108&CDS=1-771	YOR194C
2689	OG0002689	snap_masked-LGST01000043.1-processed-gene-1.26-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.26&CDS=1-3096	YNL243W
2690	OG0002690	snap_masked-LGST01000043.1-processed-gene-1.9-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.9&CDS=1-870	YLR348C
2691	OG0002691	snap_masked-LGST01000043.1-processed-gene-1.28-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.28&CDS=1-2391	YCL054W
2692	OG0002692	snap_masked-LGST01000043.1-processed-gene-1.29-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.29&CDS=1-3003	YLR148W
2693	OG0002693	augustus_masked-LGST01000043.1-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-1.96&CDS=1-2067	YDR129C
2694	OG0002694	snap_masked-LGST01000043.1-processed-gene-1.12-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.12&CDS=1-702	YKL009W
2695	OG0002695	snap_masked-LGST01000043.1-processed-gene-1.30-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.30&CDS=1-1449	YKL089W
2696	OG0002696	snap_masked-LGST01000043.1-processed-gene-1.31-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.31&CDS=1-2220	YOL063C
2697	OG0002697	snap_masked-LGST01000043.1-processed-gene-1.14-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.14&CDS=1-534	YKL069W
2698	OG0002698	snap_masked-LGST01000043.1-processed-gene-1.32-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.32&CDS=1-975	YBL032W
2699	OG0002699	snap_masked-LGST01000043.1-processed-gene-1.16-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.16&CDS=1-1674	YPR088C
2700	OG0002700	snap_masked-LGST01000043.1-processed-gene-1.34-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.34&CDS=1-357	YKL160W
2701	OG0002701	augustus_masked-LGST01000043.1-processed-gene-1.119-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-1.119&CDS=1-2628	YHR007C
2702	OG0002702	snap_masked-LGST01000043.1-processed-gene-1.39-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.39&CDS=1-1068	YOR032C
2703	OG0002703	snap_masked-LGST01000043.1-processed-gene-1.18-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.18&CDS=1-1299	YDR465C
2704	OG0002704	snap_masked-LGST01000043.1-processed-gene-1.19-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.19&CDS=1-1479	YHR024C
2705	OG0002705	snap_masked-LGST01000043.1-processed-gene-1.41-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.41&CDS=1-1632	YKR002W
2706	OG0002706	snap_masked-LGST01000043.1-processed-gene-1.21-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.21&CDS=1-2625	YNL267W
2707	OG0002707	snap_masked-LGST01000043.1-processed-gene-1.22-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-1.22&CDS=1-2433	YJL204C
2708	OG0002708	snap_masked-LGST01000043.1-processed-gene-2.6-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.6&CDS=1-486	YBR122C
2709	OG0002709	snap_masked-LGST01000043.1-processed-gene-2.5-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.5&CDS=1-1623	YJL111W
2710	OG0002710	augustus_masked-LGST01000043.1-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-2.98&CDS=1-1659	YML123C
2711	OG0002711	snap_masked-LGST01000043.1-processed-gene-2.22-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.22&CDS=1-1146	YLR180W
2712	OG0002712	snap_masked-LGST01000043.1-processed-gene-2.11-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.11&CDS=1-3213	YCL061C
2713	OG0002713	snap_masked-LGST01000043.1-processed-gene-2.24-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.24&CDS=1-1149	YCL059C
2714	OG0002714	snap_masked-LGST01000043.1-processed-gene-2.13-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.13&CDS=1-1254	YIR012W
2715	OG0002715	snap_masked-LGST01000043.1-processed-gene-2.14-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.14&CDS=1-1389	YIR008C
2716	OG0002716	snap_masked-LGST01000043.1-processed-gene-2.27-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.27&CDS=1-585	YER012W
2717	OG0002717	snap_masked-LGST01000043.1-processed-gene-2.28-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.28&CDS=1-702	YBR256C
2718	OG0002718	snap_masked-LGST01000043.1-processed-gene-2.33-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.33&CDS=1-1248	YIL160C
2719	OG0002719	genemark-LGST01000043.1-processed-gene-2.82-mRNA-1_1&gene=genemark-LGST01000043.1-processed-gene-2.82&CDS=1-2754	YNL313C
2720	OG0002720	augustus_masked-LGST01000043.1-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-2.129&CDS=1-2070	YBR060C
2721	OG0002721	augustus_masked-LGST01000043.1-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-2.106&CDS=1-333	YDR045C
2722	OG0002722	snap_masked-LGST01000043.1-processed-gene-2.42-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.42&CDS=1-990	YBR065C
2723	OG0002723	snap_masked-LGST01000043.1-processed-gene-2.43-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.43&CDS=1-3948	YMR259C
2724	OG0002724	genemark-LGST01000043.1-processed-gene-2.63-mRNA-1_1&gene=genemark-LGST01000043.1-processed-gene-2.63&CDS=1-2730	YBR073W
2725	OG0002725	snap_masked-LGST01000043.1-processed-gene-2.45-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.45&CDS=1-1761	YDR049W
2726	OG0002726	maker-LGST01000043.1-snap-gene-2.137-mRNA-1_1&gene=maker-LGST01000043.1-snap-gene-2.137&CDS=1-1083	YDR047W
2727	OG0002727	snap_masked-LGST01000043.1-processed-gene-2.47-mRNA-1_1&gene=snap_masked-LGST01000043.1-processed-gene-2.47&CDS=1-3021	YBR074W
2728	OG0002728	augustus_masked-LGST01000043.1-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-LGST01000043.1-processed-gene-2.109&CDS=1-525	YOL132W
2729	OG0002729	snap_masked-LGST01000044.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-LGST01000044.1-processed-gene-0.19&CDS=1-708	YDL087C
2730	OG0002730	snap_masked-LGST01000044.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-LGST01000044.1-processed-gene-0.20&CDS=1-1983	YLL007C
2731	OG0002731	snap_masked-LGST01000044.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-LGST01000044.1-processed-gene-0.21&CDS=1-2214	YLL008W
2732	OG0002732	snap_masked-LGST01000044.1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-LGST01000044.1-processed-gene-0.22&CDS=1-564	YJL004C
2733	OG0002733	snap_masked-LGST01000045.1-processed-gene-0.47-mRNA-1_1&gene=snap_masked-LGST01000045.1-processed-gene-0.47&CDS=1-1389	YNR062C
2734	OG0002734	snap_masked-LGST01000045.1-processed-gene-0.56-mRNA-1_1&gene=snap_masked-LGST01000045.1-processed-gene-0.56&CDS=1-1650	YNR063W
2735	OG0002735	snap_masked-LGST01000045.1-processed-gene-0.64-mRNA-1_1&gene=snap_masked-LGST01000045.1-processed-gene-0.64&CDS=1-1959	YMR168C
2736	OG0002736	augustus_masked-LGST01000046.1-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-LGST01000046.1-processed-gene-0.62&CDS=1-3597	YLR001C
2737	OG0002737	snap_masked-LGST01000046.1-processed-gene-0.46-mRNA-1_1&gene=snap_masked-LGST01000046.1-processed-gene-0.46&CDS=1-630	YKL070W
2738	OG0002738	snap_masked-LGST01000046.1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-LGST01000046.1-processed-gene-0.35&CDS=1-909	YLR220W
2739	OG0002739	snap_masked-LGST01000046.1-processed-gene-0.37-mRNA-1_1&gene=snap_masked-LGST01000046.1-processed-gene-0.37&CDS=1-684	YGR232W
2740	OG0002740	snap_masked-LGST01000046.1-processed-gene-0.51-mRNA-1_1&gene=snap_masked-LGST01000046.1-processed-gene-0.51&CDS=1-1269	YER061C
2741	OG0002741	snap_masked-LGST01000046.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-LGST01000046.1-processed-gene-0.54&CDS=1-1755	YPR155C
2742	OG0002742	snap_masked-LGST01000047.1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.35&CDS=1-1428	YDR402C
2743	OG0002743	maker-LGST01000047.1-augustus-gene-0.164-mRNA-1_1&gene=maker-LGST01000047.1-augustus-gene-0.164&CDS=1-2727	YCR030C
2744	OG0002744	snap_masked-LGST01000047.1-processed-gene-0.9-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.9&CDS=1-1518	YNL142W
2745	OG0002745	augustus_masked-LGST01000047.1-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-LGST01000047.1-processed-gene-0.119&CDS=1-6318	YGL131C
2746	OG0002746	snap_masked-LGST01000047.1-processed-gene-0.13-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.13&CDS=1-1437	YGL130W
2747	OG0002747	snap_masked-LGST01000047.1-processed-gene-0.38-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.38&CDS=1-387	YNL153C
2748	OG0002748	snap_masked-LGST01000047.1-processed-gene-0.39-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.39&CDS=1-1221	YGR111W
2749	OG0002749	snap_masked-LGST01000047.1-processed-gene-0.42-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.42&CDS=1-1812	YJL085W
2750	OG0002750	maker-LGST01000047.1-snap-gene-0.166-mRNA-1_1&gene=maker-LGST01000047.1-snap-gene-0.166&CDS=1-3198	YJL087C
2751	OG0002751	snap_masked-LGST01000047.1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.15&CDS=1-1365	YDR531W
2752	OG0002752	snap_masked-LGST01000047.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.16&CDS=1-1296	YPL112C
2753	OG0002753	snap_masked-LGST01000047.1-processed-gene-0.43-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.43&CDS=1-1146	YGR012W
2754	OG0002754	snap_masked-LGST01000047.1-processed-gene-0.45-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.45&CDS=1-777	YHR090C
2755	OG0002755	snap_masked-LGST01000047.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.19&CDS=1-693	YEL038W
2756	OG0002756	snap_masked-LGST01000047.1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.50&CDS=1-1101	YEL037C
2757	OG0002757	snap_masked-LGST01000047.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.20&CDS=1-3204	YDR464W
2758	OG0002758	augustus_masked-LGST01000047.1-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-LGST01000047.1-processed-gene-0.128&CDS=1-5118	YFL008W
2759	OG0002759	snap_masked-LGST01000047.1-processed-gene-0.52-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.52&CDS=1-2844	YLR336C
2760	OG0002760	snap_masked-LGST01000047.1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.23&CDS=1-1053	YGR028W
2761	OG0002761	snap_masked-LGST01000047.1-processed-gene-0.24-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.24&CDS=1-2613	YMR302C
2762	OG0002762	snap_masked-LGST01000047.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.54&CDS=1-1476	YPL020C
2763	OG0002763	augustus_masked-LGST01000047.1-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-LGST01000047.1-processed-gene-0.132&CDS=1-555	YPL010W
2764	OG0002764	augustus_masked-LGST01000047.1-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-LGST01000047.1-processed-gene-0.133&CDS=1-1422	YPL011C
2765	OG0002765	snap_masked-LGST01000047.1-processed-gene-0.29-mRNA-1_1&gene=snap_masked-LGST01000047.1-processed-gene-0.29&CDS=1-924	YLR308W
2766	OG0002766	snap_masked-LGST01000048.1-processed-gene-0.6-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.6&CDS=1-3792	YOL075C
2767	OG0002767	snap_masked-LGST01000048.1-processed-gene-0.7-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.7&CDS=1-480	YPL059W
2768	OG0002768	snap_masked-LGST01000048.1-processed-gene-0.8-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.8&CDS=1-4683	YKL014C
2769	OG0002769	snap_masked-LGST01000048.1-processed-gene-0.10-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.10&CDS=1-2175	YKL017C
2770	OG0002770	snap_masked-LGST01000048.1-processed-gene-0.12-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.12&CDS=1-3000	YKL015W
2771	OG0002771	snap_masked-LGST01000048.1-processed-gene-0.44-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.44&CDS=1-987	YPR004C
2772	OG0002772	snap_masked-LGST01000048.1-processed-gene-0.15-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.15&CDS=1-714	YDR071C
2773	OG0002773	snap_masked-LGST01000048.1-processed-gene-0.16-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.16&CDS=1-963	YHR083W
2774	OG0002774	snap_masked-LGST01000048.1-processed-gene-0.17-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.17&CDS=1-1431	YFR006W
2775	OG0002775	snap_masked-LGST01000048.1-processed-gene-0.18-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.18&CDS=1-1338	YER136W
2776	OG0002776	augustus_masked-LGST01000048.1-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-LGST01000048.1-processed-gene-0.171&CDS=1-987	YER143W
2777	OG0002777	augustus_masked-LGST01000048.1-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-LGST01000048.1-processed-gene-0.172&CDS=1-282	YER146W
2778	OG0002778	snap_masked-LGST01000048.1-processed-gene-0.47-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.47&CDS=1-1893	YLR006C
2779	OG0002779	snap_masked-LGST01000048.1-processed-gene-0.48-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.48&CDS=1-981	YDR068W
2780	OG0002780	snap_masked-LGST01000048.1-processed-gene-0.19-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.19&CDS=1-1641	YDR061W
2781	OG0002781	snap_masked-LGST01000048.1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.20&CDS=1-1665	YDR062W
2782	OG0002782	snap_masked-LGST01000048.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.21&CDS=1-606	YDR067C
2783	OG0002783	augustus_masked-LGST01000048.1-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-LGST01000048.1-processed-gene-0.150&CDS=1-933	YKR026C
2784	OG0002784	augustus_masked-LGST01000048.1-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-LGST01000048.1-processed-gene-0.176&CDS=1-1371	YNL011C
2785	OG0002785	maker-LGST01000048.1-snap-gene-0.131-mRNA-1_1&gene=maker-LGST01000048.1-snap-gene-0.131&CDS=1-945	YMR116C
2786	OG0002786	snap_masked-LGST01000048.1-processed-gene-0.26-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.26&CDS=1-516	YMR112C
2787	OG0002787	snap_masked-LGST01000048.1-processed-gene-0.52-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.52&CDS=1-654	YDR013W
2788	OG0002788	snap_masked-LGST01000048.1-processed-gene-0.27-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.27&CDS=1-1098	YOL009C
2789	OG0002789	snap_masked-LGST01000048.1-processed-gene-0.53-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.53&CDS=1-3183	YKL197C
2790	OG0002790	snap_masked-LGST01000048.1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.54&CDS=1-483	YDR231C
2791	OG0002791	maker-LGST01000048.1-snap-gene-0.132-mRNA-1_1&gene=maker-LGST01000048.1-snap-gene-0.132&CDS=1-750	YKL207W
2792	OG0002792	snap_masked-LGST01000048.1-processed-gene-0.29-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.29&CDS=1-1149	YJR072C
2793	OG0002793	snap_masked-LGST01000048.1-processed-gene-0.30-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.30&CDS=1-786	YLR285W
2794	OG0002794	genemark-LGST01000048.1-processed-gene-0.119-mRNA-1_1&gene=genemark-LGST01000048.1-processed-gene-0.119&CDS=1-3432	YBL023C
2795	OG0002795	snap_masked-LGST01000048.1-processed-gene-0.61-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.61&CDS=1-3207	YBL022C
2796	OG0002796	snap_masked-LGST01000048.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.63&CDS=1-2043	YBL024W
2797	OG0002797	snap_masked-LGST01000048.1-processed-gene-0.64-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.64&CDS=1-912	YBL021C
2798	OG0002798	augustus_masked-LGST01000048.1-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-LGST01000048.1-processed-gene-0.160&CDS=1-1581	YBL020W
2799	OG0002799	genemark-LGST01000048.1-processed-gene-0.124-mRNA-1_1&gene=genemark-LGST01000048.1-processed-gene-0.124&CDS=1-1644	YBL026W
2800	OG0002800	snap_masked-LGST01000048.1-processed-gene-0.36-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.36&CDS=1-3138	YNL132W
2801	OG0002801	snap_masked-LGST01000048.1-processed-gene-0.66-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.66&CDS=1-699	YNL129W
2802	OG0002802	snap_masked-LGST01000048.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-LGST01000048.1-processed-gene-0.67&CDS=1-648	YDR486C
2803	OG0002803	snap_masked-LGST01000049.1-processed-gene-0.12-mRNA-1_1&gene=snap_masked-LGST01000049.1-processed-gene-0.12&CDS=1-1014	YJL088W
2804	OG0002804	snap_masked-LGST01000049.1-processed-gene-0.18-mRNA-1_1&gene=snap_masked-LGST01000049.1-processed-gene-0.18&CDS=1-849	YEL009C
2805	OG0002805	snap_masked-LGST01000049.1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-LGST01000049.1-processed-gene-0.21&CDS=1-3000	YCR092C
2806	OG0002806	snap_masked-LGST01000049.1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-LGST01000049.1-processed-gene-0.23&CDS=1-1851	YMR068W
2807	OG0002807	genemark-LGST01000050.1-processed-gene-0.157-mRNA-1_1&gene=genemark-LGST01000050.1-processed-gene-0.157&CDS=1-2289	YCR091W
2808	OG0002808	snap_masked-LGST01000050.1-processed-gene-0.89-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.89&CDS=1-2649	YGR003W
2809	OG0002809	snap_masked-LGST01000050.1-processed-gene-0.63-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.63&CDS=1-2334	YGL009C
2810	OG0002810	snap_masked-LGST01000050.1-processed-gene-0.66-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.66&CDS=1-1020	YGL159W
2811	OG0002811	snap_masked-LGST01000050.1-processed-gene-0.67-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.67&CDS=1-1674	YDR481C
2812	OG0002812	snap_masked-LGST01000050.1-processed-gene-0.92-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.92&CDS=1-1170	YEL046C
2813	OG0002813	snap_masked-LGST01000050.1-processed-gene-0.95-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.95&CDS=1-1770	YHL029C
2814	OG0002814	snap_masked-LGST01000050.1-processed-gene-0.96-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.96&CDS=1-5505	YHL030W
2815	OG0002815	augustus_masked-LGST01000050.1-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-LGST01000050.1-processed-gene-0.31&CDS=1-5499	YAL026C
2816	OG0002816	snap_masked-LGST01000050.1-processed-gene-0.70-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.70&CDS=1-1311	YOR323C
2817	OG0002817	snap_masked-LGST01000050.1-processed-gene-0.99-mRNA-1_1&gene=snap_masked-LGST01000050.1-processed-gene-0.99&CDS=1-801	YBR213W
