	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041713_Debaryomyces_maramus
3329	OG0003329	YPL244C	maker-NODE_9_length_268801_cov_36.1453_ID_2040-augustus-gene-1.294-mRNA-1_1&gene=maker-NODE_9_length_268801_cov_36.1453_ID_2040-augustus-gene-1.294&CDS=1-2772
3330	OG0003330	YPL246C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-5.132-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-5.132&CDS=1-852
3331	OG0003331	YPL247C	augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-0.95&CDS=1-1569
3332	OG0003332	YPL249C	augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-0.107&CDS=1-2226
3333	OG0003333	YPL252C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-6.46-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-6.46&CDS=1-1155
3334	OG0003334	YPL260W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.21&CDS=1-1698
3335	OG0003335	YPL263C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.106&CDS=1-1893
3336	OG0003336	YPL265W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.37-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.37&CDS=1-1731
3337	OG0003337	YPL266W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.102-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-2.102&CDS=1-981
3338	OG0003338	YPL268W	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.21&CDS=1-2808
3339	OG0003339	YPR003C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.110&CDS=1-2619
3340	OG0003340	YPR004C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.131&CDS=1-990
3341	OG0003341	YPR007C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-3.154&CDS=1-1872
3342	OG0003342	YPR010C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.116&CDS=1-3501
3343	OG0003343	YPR011C	maker-NODE_4_length_1354523_cov_30.1699_ID_1712-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_4_length_1354523_cov_30.1699_ID_1712-augustus-gene-1.2&CDS=1-1176
3344	OG0003344	YPR016C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.159&CDS=1-735
3345	OG0003345	YPR017C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.163-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-2.163&CDS=1-444
3346	OG0003346	YPR018W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-11.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-11.135&CDS=1-1863
3347	OG0003347	YPR019W	maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-12.7-mRNA-1_1&gene=maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-12.7&CDS=1-3705
3348	OG0003348	YPR021C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-3.111&CDS=1-2175
3349	OG0003349	YPR023C	snap_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-1.7&CDS=1-939
3350	OG0003350	YPR024W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.41-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.41&CDS=1-2007
3351	OG0003351	YPR025C	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-2.265-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-2.265&CDS=1-2886
3352	OG0003352	YPR026W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-8.174-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-8.174&CDS=1-3288
3353	OG0003353	YPR028W	maker-NODE_7_length_764832_cov_27.519_ID_1967-augustus-gene-4.143-mRNA-1_1&gene=maker-NODE_7_length_764832_cov_27.519_ID_1967-augustus-gene-4.143&CDS=1-522
3354	OG0003354	YPR029C	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.119-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.119&CDS=1-2475
3355	OG0003355	YPR031W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-5.37-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-5.37&CDS=1-2289
3356	OG0003356	YPR033C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-7.107&CDS=1-1593
3357	OG0003357	YPR035W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-1.50&CDS=1-1113
3358	OG0003358	YPR036W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-1.49&CDS=1-1434
3359	OG0003359	YPR037C	augustus_masked-NODE_10_length_206640_cov_39.1024_ID_2080-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-NODE_10_length_206640_cov_39.1024_ID_2080-processed-gene-1.194&CDS=1-750
3360	OG0003360	YPR041W	augustus_masked-NODE_10_length_206640_cov_39.1024_ID_2080-processed-gene-1.201-mRNA-1_1&gene=augustus_masked-NODE_10_length_206640_cov_39.1024_ID_2080-processed-gene-1.201&CDS=1-1185
3361	OG0003361	YPR045C	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-4.14&CDS=1-1557
3362	OG0003362	YPR047W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.199-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.199&CDS=1-1392
3363	OG0003363	YPR048W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.198-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.198&CDS=1-1812
3364	OG0003364	YPR049C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.188-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.188&CDS=1-3846
3365	OG0003365	YPR051W	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.187-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.187&CDS=1-564
3366	OG0003366	YPR054W	maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-2.95-mRNA-1_1&gene=maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-2.95&CDS=1-1146
3367	OG0003367	YPR055W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-10.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-10.16&CDS=1-3351
3368	OG0003368	YPR056W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-9.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-9.37&CDS=1-1155
3369	OG0003369	YPR060C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.127&CDS=1-801
3370	OG0003370	YPR061C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.126-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-2.126&CDS=1-900
3371	OG0003371	YPR062W	maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-9.49-mRNA-1_1&gene=maker-NODE_1_length_1879612_cov_25.5025_ID_1371-augustus-gene-9.49&CDS=1-450
3372	OG0003372	YPR063C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-9.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-9.35&CDS=1-378
3373	OG0003373	YPR065W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.124&CDS=1-1170
3374	OG0003374	YPR066W	maker-NODE_3_length_1617016_cov_26.7539_ID_6023-augustus-gene-12.50-mRNA-1_1&gene=maker-NODE_3_length_1617016_cov_26.7539_ID_6023-augustus-gene-12.50&CDS=1-2994
3375	OG0003375	YPR067W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.90-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.90&CDS=1-660
3376	OG0003376	YPR069C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-5.138&CDS=1-891
3377	OG0003377	YPR072W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.58-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.58&CDS=1-1890
3378	OG0003378	YPR073C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.57-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.57&CDS=1-3615
3379	OG0003379	YPR074C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.60-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-17.60&CDS=1-2034
3380	OG0003380	YPR079W	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.8&CDS=1-855
3381	OG0003381	YPR082C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-6.12&CDS=1-429
3382	OG0003382	YPR083W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-16.209-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-16.209&CDS=1-1614
3383	OG0003383	YPR086W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-10.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-10.28&CDS=1-1038
3384	OG0003384	YPR088C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-14.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-14.29&CDS=1-1689
3385	OG0003385	YPR089W	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.25&CDS=1-2490
3386	OG0003386	YPR091C	maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-16.306-mRNA-1_1&gene=maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-16.306&CDS=1-3333
3387	OG0003387	YPR093C	snap_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-1.73-mRNA-1_1&gene=snap_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-1.73&CDS=1-1686
3388	OG0003388	YPR094W	snap_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-1.19-mRNA-1_1&gene=snap_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-1.19&CDS=1-357
3389	OG0003389	YPR097W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-0.116&CDS=1-2922
3390	OG0003390	YPR098C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-11.115-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-11.115&CDS=1-504
3391	OG0003391	YPR100W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-11.158-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-11.158&CDS=1-420
3392	OG0003392	YPR103W	augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-1.260-mRNA-1_1&gene=augustus_masked-NODE_9_length_268801_cov_36.1453_ID_2040-processed-gene-1.260&CDS=1-846
3393	OG0003393	YPR105C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-1.30&CDS=1-2580
3394	OG0003394	YPR108W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-0.37&CDS=1-1200
3395	OG0003395	YPR110C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.145-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.145&CDS=1-1005
3396	OG0003396	YPR112C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.178-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-11.178&CDS=1-3495
3397	OG0003397	YPR113W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-7.129&CDS=1-681
3398	OG0003398	YPR118W	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-0.47&CDS=1-1218
3399	OG0003399	YPR122W	snap_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.80&CDS=1-3780
3400	OG0003400	YPR124W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-10.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-10.20&CDS=1-765
3401	OG0003401	YPR127W	augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.0-mRNA-1_1&gene=augustus_masked-NODE_6_length_1095915_cov_30.0014_ID_1528-processed-gene-2.0&CDS=1-1056
3402	OG0003402	YPR129W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.112&CDS=1-954
3403	OG0003403	YPR131C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.114&CDS=1-585
3404	OG0003404	YPR133C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.128-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.128&CDS=1-1215
3405	OG0003405	YPR135W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.113&CDS=1-2682
3406	OG0003406	YPR137W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.161-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.161&CDS=1-1623
3407	OG0003407	YPR139C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-10.149-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-10.149&CDS=1-888
3408	OG0003408	YPR140W	augustus_masked-NODE_61_length_631_cov_0.870588_ID_4003-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_61_length_631_cov_0.870588_ID_4003-processed-gene-0.2&CDS=1-627
3409	OG0003409	YPR141C	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.157-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.157&CDS=1-2214
3410	OG0003410	YPR143W	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-1.137&CDS=1-750
3411	OG0003411	YPR144C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.16-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-8.16&CDS=1-1665
3412	OG0003412	YPR145W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.11-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.11&CDS=1-1719
3413	OG0003413	YPR147C	augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_8_length_399332_cov_32.6513_ID_1889-processed-gene-0.117&CDS=1-1020
3414	OG0003414	YPR155C	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-6.217-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-6.217&CDS=1-1872
3415	OG0003415	YPR160W	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-4.124&CDS=1-4656
3416	OG0003416	YPR161C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.129&CDS=1-1827
3417	OG0003417	YPR162C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.173-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.173&CDS=1-2013
3418	OG0003418	YPR163C	augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-11.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_1879612_cov_25.5025_ID_1371-processed-gene-11.137&CDS=1-3477
3419	OG0003419	YPR165W	genemark-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.35-mRNA-1_1&gene=genemark-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.35&CDS=1-594
3420	OG0003420	YPR166C	augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-8.143-mRNA-1_1&gene=augustus_masked-NODE_5_length_1251503_cov_26.723_ID_1834-processed-gene-8.143&CDS=1-891
3421	OG0003421	YPR167C	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-6.258-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-6.258&CDS=1-783
3422	OG0003422	YPR168W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.44-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-3.44&CDS=1-441
3423	OG0003423	YPR169W	augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.97-mRNA-1_1&gene=augustus_masked-NODE_7_length_764832_cov_27.519_ID_1967-processed-gene-4.97&CDS=1-1866
3424	OG0003424	YPR173C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.168-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-6.168&CDS=1-1290
3425	OG0003425	YPR175W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.130&CDS=1-2001
3426	OG0003426	YPR176C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.129&CDS=1-996
3427	OG0003427	YPR178W	genemark-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.31&CDS=1-1485
3428	OG0003428	YPR179C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.124&CDS=1-1944
3429	OG0003429	YPR180W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.104&CDS=1-1065
3430	OG0003430	YPR181C	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-1.103&CDS=1-2238
3431	OG0003431	YPR182W	maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-6.115-mRNA-1_1&gene=maker-NODE_2_length_1781626_cov_27.7105_ID_1459-augustus-gene-6.115&CDS=1-300
3432	OG0003432	YPR183W	augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-4.18-mRNA-1_1&gene=augustus_masked-NODE_3_length_1617016_cov_26.7539_ID_6023-processed-gene-4.18&CDS=1-717
3433	OG0003433	YPR184W	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.121-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.121&CDS=1-4566
3434	OG0003434	YPR185W	augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.141-mRNA-1_1&gene=augustus_masked-NODE_2_length_1781626_cov_27.7105_ID_1459-processed-gene-5.141&CDS=1-2430
3435	OG0003435	YPR186C	augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.120-mRNA-1_1&gene=augustus_masked-NODE_4_length_1354523_cov_30.1699_ID_1712-processed-gene-9.120&CDS=1-1368
