	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026142_Citeromyces_matritensis
3157	OG0003157	YNR021W	snap_masked-scf7180000042949-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scf7180000042949-processed-gene-0.3&CDS=1-1104
3158	OG0003158	YNR022C	augustus_masked-scf7180000042949-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-scf7180000042949-processed-gene-0.27&CDS=1-1227
3159	OG0003159	YNR023W	snap_masked-scf7180000042949-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000042949-processed-gene-0.14&CDS=1-1275
3160	OG0003160	YNR027W	maker-scf7180000043330-snap-gene-0.14-mRNA-1_1&gene=maker-scf7180000043330-snap-gene-0.14&CDS=1-1161
3161	OG0003161	YNR030W	snap_masked-scf7180000042105-processed-gene-0.0-mRNA-1_1&gene=snap_masked-scf7180000042105-processed-gene-0.0&CDS=1-1476
3162	OG0003162	YNR032C-A	snap_masked-scf7180000040011-processed-gene-0.90-mRNA-1_1&gene=snap_masked-scf7180000040011-processed-gene-0.90&CDS=1-219
3163	OG0003163	YNR032W	snap_masked-scf7180000040011-processed-gene-0.110-mRNA-1_1&gene=snap_masked-scf7180000040011-processed-gene-0.110&CDS=1-1008
3164	OG0003164	YNR033W	snap_masked-scf7180000040010-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scf7180000040010-processed-gene-0.3&CDS=1-2139
3165	OG0003165	YNR034W	genemark-scf7180000043336-processed-gene-0.32-mRNA-1_1&gene=genemark-scf7180000043336-processed-gene-0.32&CDS=1-798
3166	OG0003166	YNR035C	snap_masked-scf7180000043083-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000043083-processed-gene-0.2&CDS=1-981
3167	OG0003167	YNR036C	snap_masked-scf7180000043083-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000043083-processed-gene-0.1&CDS=1-504
3168	OG0003168	YNR037C	maker-scf7180000043336-snap-gene-0.23-mRNA-1_1&gene=maker-scf7180000043336-snap-gene-0.23&CDS=1-273
3169	OG0003169	YNR038W	snap_masked-scf7180000043083-processed-gene-0.0-mRNA-1_1&gene=snap_masked-scf7180000043083-processed-gene-0.0&CDS=1-1722
3170	OG0003170	YNR039C	snap_masked-scf7180000040011-processed-gene-0.109-mRNA-1_1&gene=snap_masked-scf7180000040011-processed-gene-0.109&CDS=1-1659
3171	OG0003171	YNR041C	snap_masked-scf7180000043218-processed-gene-0.35-mRNA-1_1&gene=snap_masked-scf7180000043218-processed-gene-0.35&CDS=1-1005
3172	OG0003172	YNR043W	snap_masked-scf7180000041922-processed-gene-0.63-mRNA-1_1&gene=snap_masked-scf7180000041922-processed-gene-0.63&CDS=1-1161
3173	OG0003173	YNR046W	snap_masked-scf7180000043249-processed-gene-0.16-mRNA-1_1&gene=snap_masked-scf7180000043249-processed-gene-0.16&CDS=1-390
3174	OG0003174	YNR050C	snap_masked-scf7180000042904-processed-gene-0.29-mRNA-1_1&gene=snap_masked-scf7180000042904-processed-gene-0.29&CDS=1-1332
3175	OG0003175	YNR052C	maker-scf7180000043208-snap-gene-0.2-mRNA-1_1&gene=maker-scf7180000043208-snap-gene-0.2&CDS=1-1479
3176	OG0003176	YNR053C	maker-scf7180000042926-snap-gene-0.1-mRNA-1_1&gene=maker-scf7180000042926-snap-gene-0.1&CDS=1-1545
3177	OG0003177	YNR054C	snap_masked-scf7180000042064-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scf7180000042064-processed-gene-0.3&CDS=1-888
3178	OG0003178	YNR055C	snap_masked-scf7180000043182-processed-gene-0.55-mRNA-1_1&gene=snap_masked-scf7180000043182-processed-gene-0.55&CDS=1-1608
3179	OG0003179	YNR057C	snap_masked-scf7180000042007-processed-gene-0.13-mRNA-1_1&gene=snap_masked-scf7180000042007-processed-gene-0.13&CDS=1-621
3180	OG0003180	YNR058W	snap_masked-scf7180000043072-processed-gene-0.10-mRNA-1_1&gene=snap_masked-scf7180000043072-processed-gene-0.10&CDS=1-1308
3181	OG0003181	YNR067C	snap_masked-scf7180000042864-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000042864-processed-gene-0.5&CDS=1-3732
3182	OG0003182	YNR070W	snap_masked-scf7180000043355-processed-gene-0.3-mRNA-1_1&gene=snap_masked-scf7180000043355-processed-gene-0.3&CDS=1-4452
3183	OG0003183	YOL002C	snap_masked-scf7180000043361-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000043361-processed-gene-0.8&CDS=1-852
3184	OG0003184	YOL003C	maker-scf7180000043342-snap-gene-0.170-mRNA-1_1&gene=maker-scf7180000043342-snap-gene-0.170&CDS=1-2493
3185	OG0003185	YOL004W	maker-scf7180000043342-snap-gene-0.169-mRNA-1_1&gene=maker-scf7180000043342-snap-gene-0.169&CDS=1-3828
3186	OG0003186	YOL005C	snap_masked-scf7180000043342-processed-gene-0.85-mRNA-1_1&gene=snap_masked-scf7180000043342-processed-gene-0.85&CDS=1-372
3187	OG0003187	YOL006C	snap_masked-scf7180000043342-processed-gene-0.84-mRNA-1_1&gene=snap_masked-scf7180000043342-processed-gene-0.84&CDS=1-2433
3188	OG0003188	YOL007C	snap_masked-scf7180000043342-processed-gene-0.83-mRNA-1_1&gene=snap_masked-scf7180000043342-processed-gene-0.83&CDS=1-951
3189	OG0003189	YOL009C	snap_masked-scf7180000043342-processed-gene-0.75-mRNA-1_1&gene=snap_masked-scf7180000043342-processed-gene-0.75&CDS=1-855
3190	OG0003190	YOL010W	snap_masked-scf7180000043342-processed-gene-0.76-mRNA-1_1&gene=snap_masked-scf7180000043342-processed-gene-0.76&CDS=1-1095
3191	OG0003191	YOL013C	augustus_masked-scf7180000043005-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-scf7180000043005-processed-gene-0.9&CDS=1-1218
3192	OG0003192	YOL016C	snap_masked-scf7180000043231-processed-gene-0.47-mRNA-1_1&gene=snap_masked-scf7180000043231-processed-gene-0.47&CDS=1-1161
3193	OG0003193	YOL018C	snap_masked-scf7180000042961-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000042961-processed-gene-0.8&CDS=1-933
3194	OG0003194	YOL021C	snap_masked-scf7180000041922-processed-gene-0.112-mRNA-1_1&gene=snap_masked-scf7180000041922-processed-gene-0.112&CDS=1-2904
3195	OG0003195	YOL023W	snap_masked-scf7180000042931-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000042931-processed-gene-0.7&CDS=1-2217
3196	OG0003196	YOL026C	snap_masked-scf7180000043299-processed-gene-0.115-mRNA-1_1&gene=snap_masked-scf7180000043299-processed-gene-0.115&CDS=1-378
3197	OG0003197	YOL027C	snap_masked-scf7180000043249-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000043249-processed-gene-0.14&CDS=1-1233
3198	OG0003198	YOL030W	snap_masked-scf7180000042519-processed-gene-0.13-mRNA-1_1&gene=snap_masked-scf7180000042519-processed-gene-0.13&CDS=1-1359
3199	OG0003199	YOL031C	augustus_masked-scf7180000042896-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-scf7180000042896-processed-gene-0.7&CDS=1-1077
3200	OG0003200	YOL032W	augustus_masked-scf7180000042987-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-scf7180000042987-processed-gene-0.37&CDS=1-636
3201	OG0003201	YOL033W	augustus_masked-scf7180000042987-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000042987-processed-gene-0.35&CDS=1-1548
3202	OG0003202	YOL034W	snap_masked-scf7180000043037-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000043037-processed-gene-0.14&CDS=1-3366
3203	OG0003203	YOL038W	maker-scf7180000043299-snap-gene-0.39-mRNA-1_1&gene=maker-scf7180000043299-snap-gene-0.39&CDS=1-771
3204	OG0003204	YOL040C	augustus_masked-scf7180000043184-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-scf7180000043184-processed-gene-0.56&CDS=1-426
3205	OG0003205	YOL041C	snap_masked-scf7180000043184-processed-gene-0.30-mRNA-1_1&gene=snap_masked-scf7180000043184-processed-gene-0.30&CDS=1-1257
3206	OG0003206	YOL047C	augustus_masked-scf7180000043218-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-scf7180000043218-processed-gene-0.6&CDS=1-876
3207	OG0003207	YOL049W	snap_masked-scf7180000043184-processed-gene-0.46-mRNA-1_1&gene=snap_masked-scf7180000043184-processed-gene-0.46&CDS=1-1455
3208	OG0003208	YOL051W	snap_masked-scf7180000042145-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000042145-processed-gene-0.9&CDS=1-2358
3209	OG0003209	YOL052C	snap_masked-scf7180000042911-processed-gene-0.29-mRNA-1_1&gene=snap_masked-scf7180000042911-processed-gene-0.29&CDS=1-1152
3210	OG0003210	YOL054W	snap_masked-scf7180000043186-processed-gene-0.31-mRNA-1_1&gene=snap_masked-scf7180000043186-processed-gene-0.31&CDS=1-912
3211	OG0003211	YOL057W	snap_masked-scf7180000043016-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000043016-processed-gene-0.9&CDS=1-2061
3212	OG0003212	YOL058W	snap_masked-scf7180000042875-processed-gene-0.8-mRNA-1_1&gene=snap_masked-scf7180000042875-processed-gene-0.8&CDS=1-1245
3213	OG0003213	YOL060C	augustus_masked-scf7180000042963-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-scf7180000042963-processed-gene-0.53&CDS=1-3225
3214	OG0003214	YOL061W	snap_masked-scf7180000042963-processed-gene-0.70-mRNA-1_1&gene=snap_masked-scf7180000042963-processed-gene-0.70&CDS=1-1242
3215	OG0003215	YOL062C	snap_masked-scf7180000042963-processed-gene-0.69-mRNA-1_1&gene=snap_masked-scf7180000042963-processed-gene-0.69&CDS=1-1308
3216	OG0003216	YOL063C	snap_masked-scf7180000043189-processed-gene-0.142-mRNA-1_1&gene=snap_masked-scf7180000043189-processed-gene-0.142&CDS=1-1920
3217	OG0003217	YOL065C	snap_masked-scf7180000042898-processed-gene-0.0-mRNA-1_1&gene=snap_masked-scf7180000042898-processed-gene-0.0&CDS=1-1071
3218	OG0003218	YOL071W	snap_masked-scf7180000043232-processed-gene-0.51-mRNA-1_1&gene=snap_masked-scf7180000043232-processed-gene-0.51&CDS=1-414
3219	OG0003219	YOL072W	snap_masked-scf7180000043097-processed-gene-0.34-mRNA-1_1&gene=snap_masked-scf7180000043097-processed-gene-0.34&CDS=1-1392
3220	OG0003220	YOL073C	augustus_masked-scf7180000043026-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-scf7180000043026-processed-gene-0.35&CDS=1-780
3221	OG0003221	YOL076W	augustus_masked-scf7180000043234-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-scf7180000043234-processed-gene-0.30&CDS=1-2268
3222	OG0003222	YOL077C	snap_masked-scf7180000043326-processed-gene-0.53-mRNA-1_1&gene=snap_masked-scf7180000043326-processed-gene-0.53&CDS=1-765
3223	OG0003223	YOL077W-A	maker-scf7180000043326-snap-gene-0.31-mRNA-1_1&gene=maker-scf7180000043326-snap-gene-0.31&CDS=1-204
3224	OG0003224	YOL078W	snap_masked-scf7180000043326-processed-gene-0.52-mRNA-1_1&gene=snap_masked-scf7180000043326-processed-gene-0.52&CDS=1-1668
3225	OG0003225	YOL084W	snap_masked-scf7180000042321-processed-gene-0.19-mRNA-1_1&gene=snap_masked-scf7180000042321-processed-gene-0.19&CDS=1-2697
3226	OG0003226	YOL086W-A	maker-scf7180000043234-snap-gene-0.0-mRNA-1_1&gene=maker-scf7180000043234-snap-gene-0.0&CDS=1-312
3227	OG0003227	YOL087C	augustus_masked-scf7180000042722-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-scf7180000042722-processed-gene-0.8&CDS=1-2472
3228	OG0003228	YOL093W	snap_masked-scf7180000043097-processed-gene-0.26-mRNA-1_1&gene=snap_masked-scf7180000043097-processed-gene-0.26&CDS=1-957
3229	OG0003229	YOL094C	augustus_masked-scf7180000042522-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-scf7180000042522-processed-gene-0.8&CDS=1-972
3230	OG0003230	YOL095C	snap_masked-scf7180000042522-processed-gene-0.19-mRNA-1_1&gene=snap_masked-scf7180000042522-processed-gene-0.19&CDS=1-1605
3231	OG0003231	YOL096C	snap_masked-scf7180000043326-processed-gene-0.38-mRNA-1_1&gene=snap_masked-scf7180000043326-processed-gene-0.38&CDS=1-870
3232	OG0003232	YOL097C	snap_masked-scf7180000043326-processed-gene-0.39-mRNA-1_1&gene=snap_masked-scf7180000043326-processed-gene-0.39&CDS=1-1242
3233	OG0003233	YOL098C	snap_masked-scf7180000041950-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000041950-processed-gene-0.5&CDS=1-3048
3234	OG0003234	YOL102C	snap_masked-scf7180000043117-processed-gene-0.12-mRNA-1_1&gene=snap_masked-scf7180000043117-processed-gene-0.12&CDS=1-633
3235	OG0003235	YOL107W	augustus_masked-scf7180000043012-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-scf7180000043012-processed-gene-0.4&CDS=1-1068
3236	OG0003236	YOL108C	maker-scf7180000043012-snap-gene-0.45-mRNA-1_1&gene=maker-scf7180000043012-snap-gene-0.45&CDS=1-270
3237	OG0003237	YOL111C	snap_masked-scf7180000042589-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000042589-processed-gene-0.4&CDS=1-570
3238	OG0003238	YOL115W	snap_masked-scf7180000042937-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000042937-processed-gene-0.9&CDS=1-1767
3239	OG0003239	YOL116W	snap_masked-scf7180000043156-processed-gene-0.30-mRNA-1_1&gene=snap_masked-scf7180000043156-processed-gene-0.30&CDS=1-954
3240	OG0003240	YOL122C	snap_masked-scf7180000042189-processed-gene-0.14-mRNA-1_1&gene=snap_masked-scf7180000042189-processed-gene-0.14&CDS=1-1587
3241	OG0003241	YOL123W	augustus_masked-scf7180000042189-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-scf7180000042189-processed-gene-0.43&CDS=1-1224
3242	OG0003242	YOL124C	snap_masked-scf7180000043026-processed-gene-0.19-mRNA-1_1&gene=snap_masked-scf7180000043026-processed-gene-0.19&CDS=1-1305
3243	OG0003243	YOL125W	snap_masked-scf7180000043336-processed-gene-0.54-mRNA-1_1&gene=snap_masked-scf7180000043336-processed-gene-0.54&CDS=1-1194
3244	OG0003244	YOL127W	maker-scf7180000043051-augustus-gene-0.94-mRNA-1_1&gene=maker-scf7180000043051-augustus-gene-0.94&CDS=1-981
3245	OG0003245	YOL129W	maker-scf7180000043051-snap-gene-0.48-mRNA-1_1&gene=maker-scf7180000043051-snap-gene-0.48&CDS=1-1845
3246	OG0003246	YOL136C	maker-scf7180000043122-augustus-gene-0.25-mRNA-1_1&gene=maker-scf7180000043122-augustus-gene-0.25&CDS=1-1818
3247	OG0003247	YOL138C	snap_masked-scf7180000040019-processed-gene-0.41-mRNA-1_1&gene=snap_masked-scf7180000040019-processed-gene-0.41&CDS=1-3000
3248	OG0003248	YOL139C	snap_masked-scf7180000040019-processed-gene-0.35-mRNA-1_1&gene=snap_masked-scf7180000040019-processed-gene-0.35&CDS=1-618
3249	OG0003249	YOL140W	augustus_masked-scf7180000040019-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-scf7180000040019-processed-gene-0.23&CDS=1-1305
3250	OG0003250	YOL141W	snap_masked-scf7180000041922-processed-gene-0.60-mRNA-1_1&gene=snap_masked-scf7180000041922-processed-gene-0.60&CDS=1-1977
3251	OG0003251	YOL142W	augustus_masked-scf7180000041922-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-scf7180000041922-processed-gene-0.4&CDS=1-693
3252	OG0003252	YOL143C	augustus_masked-scf7180000043251-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-scf7180000043251-processed-gene-0.5&CDS=1-951
3253	OG0003253	YOL145C	snap_masked-scf7180000043251-processed-gene-0.87-mRNA-1_1&gene=snap_masked-scf7180000043251-processed-gene-0.87&CDS=1-3072
3254	OG0003254	YOL148C	snap_masked-scf7180000043251-processed-gene-0.93-mRNA-1_1&gene=snap_masked-scf7180000043251-processed-gene-0.93&CDS=1-1458
3255	OG0003255	YOL149W	snap_masked-scf7180000043251-processed-gene-0.114-mRNA-1_1&gene=snap_masked-scf7180000043251-processed-gene-0.114&CDS=1-546
3256	OG0003256	YOL154W	snap_masked-scf7180000043232-processed-gene-0.42-mRNA-1_1&gene=snap_masked-scf7180000043232-processed-gene-0.42&CDS=1-843
3257	OG0003257	YOL163W	snap_masked-scf7180000040611-processed-gene-0.2-mRNA-1_1&gene=snap_masked-scf7180000040611-processed-gene-0.2&CDS=1-576
3258	OG0003258	YOR001W	snap_masked-scf7180000043347-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000043347-processed-gene-0.7&CDS=1-2007
3259	OG0003259	YOR002W	maker-scf7180000042922-snap-gene-0.12-mRNA-1_1&gene=maker-scf7180000042922-snap-gene-0.12&CDS=1-4158
3260	OG0003260	YOR004W	snap_masked-scf7180000043031-processed-gene-0.20-mRNA-1_1&gene=snap_masked-scf7180000043031-processed-gene-0.20&CDS=1-750
3261	OG0003261	YOR005C	snap_masked-scf7180000043272-processed-gene-0.61-mRNA-1_1&gene=snap_masked-scf7180000043272-processed-gene-0.61&CDS=1-2838
3262	OG0003262	YOR006C	snap_masked-scf7180000043272-processed-gene-0.60-mRNA-1_1&gene=snap_masked-scf7180000043272-processed-gene-0.60&CDS=1-825
3263	OG0003263	YOR007C	snap_masked-scf7180000043272-processed-gene-0.59-mRNA-1_1&gene=snap_masked-scf7180000043272-processed-gene-0.59&CDS=1-1038
3264	OG0003264	YOR008C	snap_masked-scf7180000043249-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000043249-processed-gene-0.7&CDS=1-930
3265	OG0003265	YOR014W	augustus_masked-scf7180000043072-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-scf7180000043072-processed-gene-0.24&CDS=1-1830
3266	OG0003266	YOR017W	snap_masked-scf7180000041925-processed-gene-0.24-mRNA-1_1&gene=snap_masked-scf7180000041925-processed-gene-0.24&CDS=1-1968
3267	OG0003267	YOR018W	snap_masked-scf7180000042961-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000042961-processed-gene-0.7&CDS=1-2415
3268	OG0003268	YOR021C	augustus_masked-scf7180000043188-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-scf7180000043188-processed-gene-0.16&CDS=1-507
3269	OG0003269	YOR022C	snap_masked-scf7180000043188-processed-gene-0.81-mRNA-1_1&gene=snap_masked-scf7180000043188-processed-gene-0.81&CDS=1-1974
3270	OG0003270	YOR023C	genemark-scf7180000043188-processed-gene-0.55-mRNA-1_1&gene=genemark-scf7180000043188-processed-gene-0.55&CDS=1-1455
3271	OG0003271	YOR025W	snap_masked-scf7180000043336-processed-gene-0.51-mRNA-1_1&gene=snap_masked-scf7180000043336-processed-gene-0.51&CDS=1-1179
3272	OG0003272	YOR026W	snap_masked-scf7180000043336-processed-gene-0.55-mRNA-1_1&gene=snap_masked-scf7180000043336-processed-gene-0.55&CDS=1-1017
3273	OG0003273	YOR027W	snap_masked-scf7180000040020-processed-gene-0.68-mRNA-1_1&gene=snap_masked-scf7180000040020-processed-gene-0.68&CDS=1-1698
3274	OG0003274	YOR035C	snap_masked-scf7180000043153-processed-gene-0.21-mRNA-1_1&gene=snap_masked-scf7180000043153-processed-gene-0.21&CDS=1-2109
3275	OG0003275	YOR037W	snap_masked-scf7180000043015-processed-gene-0.32-mRNA-1_1&gene=snap_masked-scf7180000043015-processed-gene-0.32&CDS=1-1254
3276	OG0003276	YOR042W	augustus_masked-scf7180000041968-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-scf7180000041968-processed-gene-0.33&CDS=1-918
3277	OG0003277	YOR043W	snap_masked-scf7180000041922-processed-gene-0.70-mRNA-1_1&gene=snap_masked-scf7180000041922-processed-gene-0.70&CDS=1-1017
3278	OG0003278	YOR046C	augustus_masked-scf7180000042333-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-scf7180000042333-processed-gene-0.0&CDS=1-1359
3279	OG0003279	YOR048C	snap_masked-scf7180000043056-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000043056-processed-gene-0.1&CDS=1-2613
3280	OG0003280	YOR049C	snap_masked-scf7180000043166-processed-gene-0.45-mRNA-1_1&gene=snap_masked-scf7180000043166-processed-gene-0.45&CDS=1-1164
3281	OG0003281	YOR051C	snap_masked-scf7180000041968-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000041968-processed-gene-0.4&CDS=1-1191
3282	OG0003282	YOR052C	snap_masked-scf7180000043134-processed-gene-0.31-mRNA-1_1&gene=snap_masked-scf7180000043134-processed-gene-0.31&CDS=1-453
3283	OG0003283	YOR056C	snap_masked-scf7180000042942-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000042942-processed-gene-0.5&CDS=1-1455
3284	OG0003284	YOR059C	snap_masked-scf7180000042958-processed-gene-0.66-mRNA-1_1&gene=snap_masked-scf7180000042958-processed-gene-0.66&CDS=1-1407
3285	OG0003285	YOR061W	snap_masked-scf7180000042957-processed-gene-0.5-mRNA-1_1&gene=snap_masked-scf7180000042957-processed-gene-0.5&CDS=1-990
3286	OG0003286	YOR063W	snap_masked-scf7180000043272-processed-gene-0.69-mRNA-1_1&gene=snap_masked-scf7180000043272-processed-gene-0.69&CDS=1-1164
3287	OG0003287	YOR065W	snap_masked-scf7180000041995-processed-gene-0.4-mRNA-1_1&gene=snap_masked-scf7180000041995-processed-gene-0.4&CDS=1-909
3288	OG0003288	YOR067C	snap_masked-scf7180000042957-processed-gene-0.7-mRNA-1_1&gene=snap_masked-scf7180000042957-processed-gene-0.7&CDS=1-1713
3289	OG0003289	YOR070C	genemark-scf7180000042890-processed-gene-0.1-mRNA-1_1&gene=genemark-scf7180000042890-processed-gene-0.1&CDS=1-1452
3290	OG0003290	YOR077W	snap_masked-scf7180000042852-processed-gene-0.33-mRNA-1_1&gene=snap_masked-scf7180000042852-processed-gene-0.33&CDS=1-717
3291	OG0003291	YOR080W	augustus_masked-scf7180000042852-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-scf7180000042852-processed-gene-0.47&CDS=1-2001
3292	OG0003292	YOR081C	augustus_masked-scf7180000042852-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-scf7180000042852-processed-gene-0.48&CDS=1-1926
3293	OG0003293	YOR085W	snap_masked-scf7180000043234-processed-gene-0.56-mRNA-1_1&gene=snap_masked-scf7180000043234-processed-gene-0.56&CDS=1-981
3294	OG0003294	YOR087W	snap_masked-scf7180000043331-processed-gene-0.36-mRNA-1_1&gene=snap_masked-scf7180000043331-processed-gene-0.36&CDS=1-1926
3295	OG0003295	YOR089C	snap_masked-scf7180000043331-processed-gene-0.37-mRNA-1_1&gene=snap_masked-scf7180000043331-processed-gene-0.37&CDS=1-636
3296	OG0003296	YOR090C	snap_masked-scf7180000043331-processed-gene-0.39-mRNA-1_1&gene=snap_masked-scf7180000043331-processed-gene-0.39&CDS=1-1656
3297	OG0003297	YOR091W	snap_masked-scf7180000043216-processed-gene-0.9-mRNA-1_1&gene=snap_masked-scf7180000043216-processed-gene-0.9&CDS=1-1035
3298	OG0003298	YOR095C	snap_masked-scf7180000043327-processed-gene-0.111-mRNA-1_1&gene=snap_masked-scf7180000043327-processed-gene-0.111&CDS=1-720
3299	OG0003299	YOR100C	snap_masked-scf7180000043065-processed-gene-0.44-mRNA-1_1&gene=snap_masked-scf7180000043065-processed-gene-0.44&CDS=1-840
3300	OG0003300	YOR103C	snap_masked-scf7180000042936-processed-gene-0.1-mRNA-1_1&gene=snap_masked-scf7180000042936-processed-gene-0.1&CDS=1-375
