	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034865_Zygosaccharomyces_kombuchaensis
3599	OG0003599	YPL184C	genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.125&CDS=1-1704
3600	OG0003600	YPL186C	snap_masked-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_36_length_97025_cov_10.3479_ID_71-processed-gene-0.69&CDS=1-678
3601	OG0003601	YPL188W	augustus_masked-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.5&CDS=1-1704
3602	OG0003602	YPL189C-A	snap_masked-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.29&CDS=1-192
3603	OG0003603	YPL193W	genemark-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.20&CDS=1-864
3604	OG0003604	YPL195W	augustus_masked-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_99_length_29883_cov_10.9658_ID_197-processed-gene-0.8&CDS=1-4458
3605	OG0003605	YPL199C	genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.24&CDS=1-732
3606	OG0003606	YPL201C	augustus_masked-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.48&CDS=1-1008
3607	OG0003607	YPL202C	augustus_masked-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.49&CDS=1-1575
3608	OG0003608	YPL203W	genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.37&CDS=1-1080
3609	OG0003609	YPL204W	genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.38&CDS=1-1461
3610	OG0003610	YPL206C	augustus_masked-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.51&CDS=1-2064
3611	OG0003611	YPL207W	genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.41&CDS=1-2364
3612	OG0003612	YPL208W	genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_94_length_36131_cov_9.40769_ID_187-processed-gene-0.42&CDS=1-1734
3613	OG0003613	YPL209C	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.63&CDS=1-1089
3614	OG0003614	YPL210C	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.64&CDS=1-1893
3615	OG0003615	YPL211W	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.80-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.80&CDS=1-543
3616	OG0003616	YPL212C	snap_masked-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.31&CDS=1-1605
3617	OG0003617	YPL213W	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.82&CDS=1-696
3618	OG0003618	YPL214C	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.68&CDS=1-1626
3619	OG0003619	YPL217C	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.69&CDS=1-3552
3620	OG0003620	YPL218W	snap_masked-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.50&CDS=1-567
3621	OG0003621	YPL221W	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.88&CDS=1-2409
3622	OG0003622	YPL222W	genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_60_length_67311_cov_10.1206_ID_119-processed-gene-0.90&CDS=1-2007
3623	OG0003623	YPL225W	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.14&CDS=1-438
3624	OG0003624	YPL226W	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.15&CDS=1-3552
3625	OG0003625	YPL227C	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.3&CDS=1-1002
3626	OG0003626	YPL228W	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.17&CDS=1-1269
3627	OG0003627	YPL229W	snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.47&CDS=1-369
3628	OG0003628	YPL231W	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.20&CDS=1-5691
3629	OG0003629	YPL233W	snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.51&CDS=1-570
3630	OG0003630	YPL234C	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.4&CDS=1-477
3631	OG0003631	YPL235W	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.23&CDS=1-1380
3632	OG0003632	YPL236C	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.5&CDS=1-1110
3633	OG0003633	YPL237W	maker-NODE_72_length_51850_cov_10.0535_ID_143-augustus-gene-0.59-mRNA-1_1&gene=maker-NODE_72_length_51850_cov_10.0535_ID_143-augustus-gene-0.59&CDS=1-1491
3634	OG0003634	YPL241C	snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.38&CDS=1-741
3635	OG0003635	YPL242C	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.10&CDS=1-4665
3636	OG0003636	YPL243W	snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.56&CDS=1-1710
3637	OG0003637	YPL244C	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.11&CDS=1-996
3638	OG0003638	YPL245W	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.27&CDS=1-1326
3639	OG0003639	YPL246C	genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_72_length_51850_cov_10.0535_ID_143-processed-gene-0.12&CDS=1-801
3640	OG0003640	YPL248C	genemark-NODE_67_length_60630_cov_10.2309_ID_133-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_67_length_60630_cov_10.2309_ID_133-processed-gene-0.2&CDS=1-2322
3641	OG0003641	YPL249C	genemark-NODE_67_length_60630_cov_10.2309_ID_133-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_67_length_60630_cov_10.2309_ID_133-processed-gene-0.4&CDS=1-3660
3642	OG0003642	YPL252C	genemark-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.95&CDS=1-537
3643	OG0003643	YPL253C	snap_masked-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.24&CDS=1-2142
3644	OG0003644	YPL254W	genemark-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.137&CDS=1-1317
3645	OG0003645	YPL255W	genemark-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.138-mRNA-1_1&gene=genemark-NODE_14_length_142286_cov_10.7345_ID_27-processed-gene-0.138&CDS=1-1077
3646	OG0003646	YPL259C	genemark-NODE_103_length_26248_cov_9.43939_ID_205-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_103_length_26248_cov_9.43939_ID_205-processed-gene-0.21&CDS=1-1344
3647	OG0003647	YPL260W	augustus_masked-NODE_103_length_26248_cov_9.43939_ID_205-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_103_length_26248_cov_9.43939_ID_205-processed-gene-0.5&CDS=1-2418
3648	OG0003648	YPL262W	genemark-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_29_length_117365_cov_10.3771_ID_57-processed-gene-0.53&CDS=1-1509
3649	OG0003649	YPL266W	genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.36&CDS=1-957
3650	OG0003650	YPL267W	genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.35&CDS=1-669
3651	OG0003651	YPL268W	genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.34&CDS=1-2460
3652	OG0003652	YPL269W	snap_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_64_length_62397_cov_9.98418_ID_127-processed-gene-0.64&CDS=1-1719
3653	OG0003653	YPR003C	snap_masked-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.21&CDS=1-2067
3654	OG0003654	YPR004C	genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.59&CDS=1-1035
3655	OG0003655	YPR006C	genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.57&CDS=1-1698
3656	OG0003656	YPR007C	genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.56&CDS=1-2082
3657	OG0003657	YPR008W	genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_53_length_73757_cov_10.8164_ID_105-processed-gene-0.62&CDS=1-2169
3658	OG0003658	YPR010C	genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.117-mRNA-1_1&gene=genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.117&CDS=1-3588
3659	OG0003659	YPR011C	genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.118&CDS=1-1089
3660	OG0003660	YPR015C	genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.119&CDS=1-381
3661	OG0003661	YPR016C	genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.120&CDS=1-735
3662	OG0003662	YPR019W	augustus_masked-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.9&CDS=1-4626
3663	OG0003663	YPR021C	genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.124&CDS=1-2682
3664	OG0003664	YPR023C	genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_40_length_91572_cov_10.4183_ID_79-processed-gene-0.125&CDS=1-1053
3665	OG0003665	YPR024W	genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.46&CDS=1-2184
3666	OG0003666	YPR025C	genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.69-mRNA-1_1&gene=genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.69&CDS=1-1074
3667	OG0003667	YPR026W	augustus_masked-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.83&CDS=1-3525
3668	OG0003668	YPR028W	augustus_masked-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.84&CDS=1-540
3669	OG0003669	YPR029C	genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.71&CDS=1-2514
3670	OG0003670	YPR033C	genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.73&CDS=1-1524
3671	OG0003671	YPR034W	genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_50_length_77463_cov_10.187_ID_99-processed-gene-0.56&CDS=1-1440
3672	OG0003672	YPR035W	maker-NODE_50_length_77463_cov_10.187_ID_99-augustus-gene-0.39-mRNA-1_1&gene=maker-NODE_50_length_77463_cov_10.187_ID_99-augustus-gene-0.39&CDS=1-2523
3673	OG0003673	YPR037C	genemark-NODE_147_length_5483_cov_7.68736_ID_293-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_147_length_5483_cov_7.68736_ID_293-processed-gene-0.6&CDS=1-633
3674	OG0003674	YPR040W	genemark-NODE_147_length_5483_cov_7.68736_ID_293-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_147_length_5483_cov_7.68736_ID_293-processed-gene-0.9&CDS=1-1086
3675	OG0003675	YPR041W	genemark-NODE_46_length_81813_cov_10.0578_ID_91-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_46_length_81813_cov_10.0578_ID_91-processed-gene-0.1&CDS=1-1200
3676	OG0003676	YPR045C	snap_masked-NODE_46_length_81813_cov_10.0578_ID_91-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_46_length_81813_cov_10.0578_ID_91-processed-gene-0.76&CDS=1-1167
3677	OG0003677	YPR046W	snap_masked-NODE_46_length_81813_cov_10.0578_ID_91-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_46_length_81813_cov_10.0578_ID_91-processed-gene-0.54&CDS=1-552
3678	OG0003678	YPR048W	maker-NODE_21_length_130730_cov_9.96357_ID_41-snap-gene-0.196-mRNA-1_1&gene=maker-NODE_21_length_130730_cov_9.96357_ID_41-snap-gene-0.196&CDS=1-3207
3679	OG0003679	YPR049C	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.178-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.178&CDS=1-3315
3680	OG0003680	YPR051W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.140&CDS=1-513
3681	OG0003681	YPR054W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.143&CDS=1-1317
3682	OG0003682	YPR055W	snap_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.77-mRNA-1_1&gene=snap_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.77&CDS=1-3048
3683	OG0003683	YPR056W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.147-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.147&CDS=1-963
3684	OG0003684	YPR057W	snap_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.81&CDS=1-1017
3685	OG0003685	YPR058W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.149-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.149&CDS=1-915
3686	OG0003686	YPR060C	snap_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.117&CDS=1-816
3687	OG0003687	YPR061C	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.186-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.186&CDS=1-834
3688	OG0003688	YPR062W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.150&CDS=1-465
3689	OG0003689	YPR066W	augustus_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.18&CDS=1-2517
3690	OG0003690	YPR069C	augustus_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.49&CDS=1-1971
3691	OG0003691	YPR070W	genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.157-mRNA-1_1&gene=genemark-NODE_21_length_130730_cov_9.96357_ID_41-processed-gene-0.157&CDS=1-1524
3692	OG0003692	YPR072W	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.35&CDS=1-1881
3693	OG0003693	YPR075C	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.47&CDS=1-1104
3694	OG0003694	YPR079W	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.37&CDS=1-1101
3695	OG0003695	YPR083W	snap_masked-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.5&CDS=1-1281
3696	OG0003696	YPR084W	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.41&CDS=1-1338
3697	OG0003697	YPR085C	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.58&CDS=1-1257
3698	OG0003698	YPR086W	genemark-NODE_43_length_87113_cov_10.1534_ID_85-processed-gene-0.55-mRNA-1_1&gene=genemark-NODE_43_length_87113_cov_10.1534_ID_85-processed-gene-0.55&CDS=1-1071
3699	OG0003699	YPR088C	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.61&CDS=1-1572
3700	OG0003700	YPR089W	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.43&CDS=1-2412
3701	OG0003701	YPR091C	genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_62_length_65010_cov_10.1808_ID_123-processed-gene-0.64&CDS=1-2391
3702	OG0003702	YPR093C	augustus_masked-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.19&CDS=1-885
3703	OG0003703	YPR095C	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.96&CDS=1-3336
3704	OG0003704	YPR097W	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.111&CDS=1-3027
3705	OG0003705	YPR098C	maker-NODE_49_length_78948_cov_10.0161_ID_97-augustus-gene-0.76-mRNA-1_1&gene=maker-NODE_49_length_78948_cov_10.0161_ID_97-augustus-gene-0.76&CDS=1-483
3706	OG0003706	YPR100W	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.109&CDS=1-420
3707	OG0003707	YPR101W	augustus_masked-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.29&CDS=1-681
3708	OG0003708	YPR103W	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.107&CDS=1-861
3709	OG0003709	YPR104C	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.90&CDS=1-2859
3710	OG0003710	YPR105C	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.89&CDS=1-2460
3711	OG0003711	YPR107C	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.87-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.87&CDS=1-633
3712	OG0003712	YPR108W	genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_49_length_78948_cov_10.0161_ID_97-processed-gene-0.106&CDS=1-1227
3713	OG0003713	YPR109W	genemark-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.116&CDS=1-870
3714	OG0003714	YPR110C	genemark-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.79-mRNA-1_1&gene=genemark-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.79&CDS=1-1005
3715	OG0003715	YPR112C	genemark-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.78&CDS=1-2586
3716	OG0003716	YPR113W	snap_masked-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.192-mRNA-1_1&gene=snap_masked-NODE_8_length_199619_cov_10.5096_ID_15-processed-gene-0.192&CDS=1-657
