	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034986_Candida_oregonensis
2529	OG0002529	YMR041C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.90-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-6.90&CDS=1-999
2530	OG0002530	YMR048W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.123-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.123&CDS=1-837
2531	OG0002531	YMR049C	snap_masked-NODE_16_length_131685_cov_45.3429_ID_31-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_16_length_131685_cov_45.3429_ID_31-processed-gene-0.84&CDS=1-2364
2532	OG0002532	YMR055C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-2.102&CDS=1-945
2533	OG0002533	YMR059W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-7.151-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-7.151&CDS=1-324
2534	OG0002534	YMR060C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.11&CDS=1-1008
2535	OG0002535	YMR061W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.33&CDS=1-2202
2536	OG0002536	YMR062C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.124-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.124&CDS=1-1302
2537	OG0002537	YMR063W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-1.58&CDS=1-963
2538	OG0002538	YMR065W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-1.57-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-1.57&CDS=1-1404
2539	OG0002539	YMR068W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.102-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.102&CDS=1-849
2540	OG0002540	YMR071C	augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-3.123&CDS=1-516
2541	OG0002541	YMR075W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.125-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.125&CDS=1-2136
2542	OG0002542	YMR076C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-0.9&CDS=1-3867
2543	OG0002543	YMR077C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.176-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-7.176&CDS=1-645
2544	OG0002544	YMR078C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.42-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.42&CDS=1-2283
2545	OG0002545	YMR079W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.43&CDS=1-897
2546	OG0002546	YMR080C	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.22-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.22&CDS=1-2775
2547	OG0002547	YMR087W	augustus_masked-NODE_16_length_131685_cov_45.3429_ID_31-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_16_length_131685_cov_45.3429_ID_31-processed-gene-0.40&CDS=1-537
2548	OG0002548	YMR090W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-13.26-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-13.26&CDS=1-645
2549	OG0002549	YMR091C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-0.9&CDS=1-1320
2550	OG0002550	YMR093W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.65-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.65&CDS=1-1494
2551	OG0002551	YMR096W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-4.97-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-4.97&CDS=1-876
2552	OG0002552	YMR097C	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.36&CDS=1-1098
2553	OG0002553	YMR098C	augustus_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.61&CDS=1-1755
2554	OG0002554	YMR099C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.98-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-3.98&CDS=1-903
2555	OG0002555	YMR100W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-2.40&CDS=1-2286
2556	OG0002556	YMR106C	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-0.9&CDS=1-1887
2557	OG0002557	YMR108W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-4.54-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-4.54&CDS=1-1890
2558	OG0002558	YMR109W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-1.64&CDS=1-3735
2559	OG0002559	YMR116C	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.64-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-1.64&CDS=1-951
2560	OG0002560	YMR117C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.144-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-3.144&CDS=1-651
2561	OG0002561	YMR120C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.128-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.128&CDS=1-1767
2562	OG0002562	YMR121C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.129-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.129&CDS=1-612
2563	OG0002563	YMR123W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.205-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.205&CDS=1-339
2564	OG0002564	YMR125W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-6.92-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-6.92&CDS=1-2853
2565	OG0002565	YMR128W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.121&CDS=1-3837
2566	OG0002566	YMR129W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.120-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-2.120&CDS=1-3846
2567	OG0002567	YMR131C	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-1.130-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-1.130&CDS=1-1506
2568	OG0002568	YMR132C	snap_masked-NODE_17_length_77706_cov_73.9179_ID_33-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_17_length_77706_cov_73.9179_ID_33-processed-gene-0.62&CDS=1-693
2569	OG0002569	YMR134W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-2.79&CDS=1-657
2570	OG0002570	YMR135C	augustus_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.1-mRNA-1_1&gene=augustus_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-3.1&CDS=1-1089
2571	OG0002571	YMR137C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.52&CDS=1-1950
2572	OG0002572	YMR138W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.31-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-8.31&CDS=1-537
2573	OG0002573	YMR139W	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-4.78&CDS=1-1224
2574	OG0002574	YMR140W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-0.93&CDS=1-1320
2575	OG0002575	YMR145C	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-4.94-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-4.94&CDS=1-1641
2576	OG0002576	YMR146C	augustus_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-4.121-mRNA-1_1&gene=augustus_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-4.121&CDS=1-1065
2577	OG0002577	YMR149W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.51-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.51&CDS=1-816
2578	OG0002578	YMR153W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.94-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-9.94&CDS=1-1137
2579	OG0002579	YMR154C	augustus_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-0.55&CDS=1-2178
2580	OG0002580	YMR156C	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.63&CDS=1-777
2581	OG0002581	YMR158W	snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.62-mRNA-1_1&gene=snap_masked-NODE_12_length_341755_cov_65.6313_ID_23-processed-gene-2.62&CDS=1-468
2582	OG0002582	YMR159C	snap_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-0.98&CDS=1-483
2583	OG0002583	YMR161W	snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.108-mRNA-1_1&gene=snap_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-3.108&CDS=1-936
2584	OG0002584	YMR162C	augustus_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-0.51&CDS=1-4785
2585	OG0002585	YMR165C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.47&CDS=1-2610
2586	OG0002586	YMR166C	genemark-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-1.27&CDS=1-1065
2587	OG0002587	YMR167W	snap_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_14_length_238715_cov_71.2307_ID_27-processed-gene-1.127&CDS=1-2085
2588	OG0002588	YMR171C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-2.67&CDS=1-1440
2589	OG0002589	YMR176W	snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.85-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-3.85&CDS=1-6087
2590	OG0002590	YMR178W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-0.13&CDS=1-876
2591	OG0002591	YMR185W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.69-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.69&CDS=1-2904
2592	OG0002592	YMR186W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.95-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.95&CDS=1-2112
2593	OG0002593	YMR189W	snap_masked-NODE_18_length_51940_cov_46.4736_ID_35-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_18_length_51940_cov_46.4736_ID_35-processed-gene-0.29&CDS=1-3138
2594	OG0002594	YMR190C	snap_masked-NODE_18_length_51940_cov_46.4736_ID_35-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_18_length_51940_cov_46.4736_ID_35-processed-gene-0.18&CDS=1-4044
2595	OG0002595	YMR194C-B	maker-NODE_4_length_977342_cov_52.321_ID_7-augustus-gene-7.126-mRNA-1_1&gene=maker-NODE_4_length_977342_cov_52.321_ID_7-augustus-gene-7.126&CDS=1-2253
2596	OG0002596	YMR196W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-1.93-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-1.93&CDS=1-3171
2597	OG0002597	YMR197C	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-1.92&CDS=1-645
2598	OG0002598	YMR200W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.78-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.78&CDS=1-720
2599	OG0002599	YMR201C	maker-NODE_4_length_977342_cov_52.321_ID_7-snap-gene-5.104-mRNA-1_1&gene=maker-NODE_4_length_977342_cov_52.321_ID_7-snap-gene-5.104&CDS=1-1095
2600	OG0002600	YMR202W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.81-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.81&CDS=1-648
2601	OG0002601	YMR203W	snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.66-mRNA-1_1&gene=snap_masked-NODE_4_length_977342_cov_52.321_ID_7-processed-gene-5.66&CDS=1-1146
2602	OG0002602	YMR209C	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.45&CDS=1-1338
2603	OG0002603	YMR210W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.44&CDS=1-1350
2604	OG0002604	YMR211W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.92-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.92&CDS=1-1410
2605	OG0002605	YMR212C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.10-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.10&CDS=1-2490
2606	OG0002606	YMR213W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.35-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-9.35&CDS=1-4086
2607	OG0002607	YMR214W	snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.64-mRNA-1_1&gene=snap_masked-NODE_7_length_871080_cov_57.3584_ID_13-processed-gene-5.64&CDS=1-1053
2608	OG0002608	YMR216C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.244-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-8.244&CDS=1-2229
2609	OG0002609	YMR217W	snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_13_length_262532_cov_91.7354_ID_25-processed-gene-0.46&CDS=1-1584
2610	OG0002610	YMR220W	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-3.57-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-3.57&CDS=1-1272
2611	OG0002611	YMR223W	augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.34-mRNA-1_1&gene=augustus_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-5.34&CDS=1-1521
2612	OG0002612	YMR224C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.214-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-15.214&CDS=1-1857
2613	OG0002613	YMR227C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.94&CDS=1-1671
2614	OG0002614	YMR228W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.10&CDS=1-879
2615	OG0002615	YMR229C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.91&CDS=1-5019
2616	OG0002616	YMR231W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.7-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.7&CDS=1-2970
2617	OG0002617	YMR234W	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-5.126-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-5.126&CDS=1-846
2618	OG0002618	YMR235C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.78&CDS=1-1242
2619	OG0002619	YMR236W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-6.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-6.44&CDS=1-480
2620	OG0002620	YMR239C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.4-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-8.4&CDS=1-1521
2621	OG0002621	YMR240C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-5.118-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-5.118&CDS=1-1437
2622	OG0002622	YMR241W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-5.94-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-5.94&CDS=1-903
2623	OG0002623	YMR243C	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.15-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-3.15&CDS=1-1128
2624	OG0002624	YMR244C-A	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-4.108-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-4.108&CDS=1-315
2625	OG0002625	YMR244W	snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-7.132-mRNA-1_1&gene=snap_masked-NODE_6_length_904599_cov_47.8862_ID_11-processed-gene-7.132&CDS=1-852
2626	OG0002626	YMR247C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-13.28-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-13.28&CDS=1-4767
2627	OG0002627	YMR250W	snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_9_length_451826_cov_59.5865_ID_17-processed-gene-1.7&CDS=1-1701
2628	OG0002628	YMR256C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.13-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.13&CDS=1-180
2629	OG0002629	YMR258C	augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-5.67&CDS=1-1863
2630	OG0002630	YMR259C	snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_3_length_981849_cov_61.5484_ID_5-processed-gene-0.104&CDS=1-4179
2631	OG0002631	YMR260C	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.162-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.162&CDS=1-456
2632	OG0002632	YMR262W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.138-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-5.138&CDS=1-858
2633	OG0002633	YMR263W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.109&CDS=1-459
2634	OG0002634	YMR264W	snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.130-mRNA-1_1&gene=snap_masked-NODE_8_length_763746_cov_51.4564_ID_15-processed-gene-2.130&CDS=1-570
2635	OG0002635	YMR268C	maker-NODE_2_length_1008149_cov_54.5014_ID_3-augustus-gene-1.148-mRNA-1_1&gene=maker-NODE_2_length_1008149_cov_54.5014_ID_3-augustus-gene-1.148&CDS=1-2490
2636	OG0002636	YMR269W	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.74&CDS=1-816
2637	OG0002637	YMR272C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.71&CDS=1-1134
2638	OG0002638	YMR274C	snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_2_length_1008149_cov_54.5014_ID_3-processed-gene-1.69&CDS=1-783
2639	OG0002639	YMR276W	genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.5&CDS=1-981
2640	OG0002640	YMR277W	snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.54&CDS=1-2229
2641	OG0002641	YMR278W	augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_1_length_1660530_cov_44.6465_ID_1-processed-gene-0.101&CDS=1-3228
2642	OG0002642	YMR280C	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-7.102-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-7.102&CDS=1-3072
2643	OG0002643	YMR281W	snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-7.104-mRNA-1_1&gene=snap_masked-NODE_5_length_957844_cov_53.4892_ID_9-processed-gene-7.104&CDS=1-915
2644	OG0002644	YMR284W	snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_10_length_429437_cov_62.528_ID_19-processed-gene-3.81&CDS=1-2112
2645	OG0002645	YMR285C	augustus_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_11_length_428817_cov_65.7073_ID_21-processed-gene-1.61&CDS=1-1479
