	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035268_Wickerhamomyces_hampshirensis
2544	OG0002544	YLR165C	snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.11-mRNA-1_1&gene=snap_masked-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.11&CDS=1-984
2545	OG0002545	YLR166C	maker-NODE_15_length_246556_cov_32.6908_ID_5762-augustus-gene-1.158-mRNA-1_1&gene=maker-NODE_15_length_246556_cov_32.6908_ID_5762-augustus-gene-1.158&CDS=1-2463
2546	OG0002546	YLR168C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.17-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.17&CDS=1-747
2547	OG0002547	YLR172C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.19-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-8.19&CDS=1-900
2548	OG0002548	YLR175W	augustus_masked-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.166&CDS=1-2688
2549	OG0002549	YLR176C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.44-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.44&CDS=1-2463
2550	OG0002550	YLR178C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.3-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.3&CDS=1-630
2551	OG0002551	YLR186W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-10.26-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-10.26&CDS=1-741
2552	OG0002552	YLR187W	genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.11&CDS=1-2832
2553	OG0002553	YLR189C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.275-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-12.275&CDS=1-3468
2554	OG0002554	YLR191W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.17-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.17&CDS=1-1143
2555	OG0002555	YLR193C	genemark-NODE_14_length_278270_cov_29.3736_ID_3947-processed-gene-1.259-mRNA-1_1&gene=genemark-NODE_14_length_278270_cov_29.3736_ID_3947-processed-gene-1.259&CDS=1-537
2556	OG0002556	YLR195C	genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.205-mRNA-1_1&gene=genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.205&CDS=1-1332
2557	OG0002557	YLR196W	genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.249-mRNA-1_1&gene=genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.249&CDS=1-1710
2558	OG0002558	YLR197W	genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.204-mRNA-1_1&gene=genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.204&CDS=1-1521
2559	OG0002559	YLR200W	genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.203-mRNA-1_1&gene=genemark-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.203&CDS=1-342
2560	OG0002560	YLR201C	snap_masked-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.70&CDS=1-699
2561	OG0002561	YLR203C	snap_masked-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.19&CDS=1-1185
2562	OG0002562	YLR207W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-5.172-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-5.172&CDS=1-2250
2563	OG0002563	YLR208W	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-5.148-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-5.148&CDS=1-900
2564	OG0002564	YLR211C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.30-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.30&CDS=1-759
2565	OG0002565	YLR212C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.31&CDS=1-1359
2566	OG0002566	YLR214W	genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.76&CDS=1-1989
2567	OG0002567	YLR215C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.38-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.38&CDS=1-1077
2568	OG0002568	YLR216C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-2.5&CDS=1-1104
2569	OG0002569	YLR220W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-9.160-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-9.160&CDS=1-924
2570	OG0002570	YLR221C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-9.134-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-9.134&CDS=1-549
2571	OG0002571	YLR222C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.30-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.30&CDS=1-2619
2572	OG0002572	YLR223C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.34-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-14.34&CDS=1-1881
2573	OG0002573	YLR228C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-18.106-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-18.106&CDS=1-1650
2574	OG0002574	YLR229C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-18.108-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-18.108&CDS=1-579
2575	OG0002575	YLR231C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.32-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.32&CDS=1-1359
2576	OG0002576	YLR239C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.135-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.135&CDS=1-912
2577	OG0002577	YLR240W	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-12.67&CDS=1-2940
2578	OG0002578	YLR242C	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.88-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-6.88&CDS=1-3510
2579	OG0002579	YLR243W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.35-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.35&CDS=1-813
2580	OG0002580	YLR246W	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.16-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.16&CDS=1-1002
2581	OG0002581	YLR247C	snap_masked-NODE_15_length_246556_cov_32.6908_ID_5762-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_15_length_246556_cov_32.6908_ID_5762-processed-gene-1.147&CDS=1-4317
2582	OG0002582	YLR250W	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.38-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-2.38&CDS=1-651
2583	OG0002583	YLR251W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.138-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.138&CDS=1-603
2584	OG0002584	YLR253W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.117-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-4.117&CDS=1-1722
2585	OG0002585	YLR256W	maker-NODE_2_length_1379909_cov_21.984_ID_3444-snap-gene-8.107-mRNA-1_1&gene=maker-NODE_2_length_1379909_cov_21.984_ID_3444-snap-gene-8.107&CDS=1-3432
2586	OG0002586	YLR259C	maker-NODE_15_length_246556_cov_32.6908_ID_5762-snap-gene-1.240-mRNA-1_1&gene=maker-NODE_15_length_246556_cov_32.6908_ID_5762-snap-gene-1.240&CDS=1-2097
2587	OG0002587	YLR262C	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-0.83&CDS=1-3162
2588	OG0002588	YLR262C-A	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.47-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-6.47&CDS=1-189
2589	OG0002589	YLR268W	snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.75-mRNA-1_1&gene=snap_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-7.75&CDS=1-648
2590	OG0002590	YLR271W	snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.47-mRNA-1_1&gene=snap_masked-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.47&CDS=1-1083
2591	OG0002591	YLR272C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.5-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.5&CDS=1-3294
2592	OG0002592	YLR274W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.108&CDS=1-2148
2593	OG0002593	YLR275W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.130-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.130&CDS=1-339
2594	OG0002594	YLR276C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.6&CDS=1-1743
2595	OG0002595	YLR277C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.131-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.131&CDS=1-2118
2596	OG0002596	YLR278C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-3.14-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-3.14&CDS=1-2634
2597	OG0002597	YLR281C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-0.110&CDS=1-459
2598	OG0002598	YLR283W	genemark-NODE_18_length_169703_cov_34.7428_ID_8995-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_18_length_169703_cov_34.7428_ID_8995-processed-gene-0.38&CDS=1-828
2599	OG0002599	YLR285W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.9-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.9&CDS=1-762
2600	OG0002600	YLR286C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.24&CDS=1-1515
2601	OG0002601	YLR287C	genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_19_length_137538_cov_25.1073_ID_4721-processed-gene-0.0&CDS=1-1011
2602	OG0002602	YLR288C	snap_masked-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.86-mRNA-1_1&gene=snap_masked-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.86&CDS=1-870
2603	OG0002603	YLR289W	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.223-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.223&CDS=1-1914
2604	OG0002604	YLR290C	maker-NODE_1_length_2064379_cov_23.1478_ID_10436-snap-gene-2.146-mRNA-1_1&gene=maker-NODE_1_length_2064379_cov_23.1478_ID_10436-snap-gene-2.146&CDS=1-2286
2605	OG0002605	YLR291C	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.262-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.262&CDS=1-1086
2606	OG0002606	YLR292C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.43-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.43&CDS=1-582
2607	OG0002607	YLR293C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.44-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.44&CDS=1-642
2608	OG0002608	YLR295C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.16-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.16&CDS=1-318
2609	OG0002609	YLR298C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.45-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-8.45&CDS=1-360
2610	OG0002610	YLR303W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.19-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.19&CDS=1-1320
2611	OG0002611	YLR304C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.140-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.140&CDS=1-2358
2612	OG0002612	YLR305C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.141-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-8.141&CDS=1-5493
2613	OG0002613	YLR306W	genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.95&CDS=1-537
2614	OG0002614	YLR308W	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.8&CDS=1-1059
2615	OG0002615	YLR309C	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.6&CDS=1-3228
2616	OG0002616	YLR310C	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.5-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-1.5&CDS=1-3747
2617	OG0002617	YLR312W-A	genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.69-mRNA-1_1&gene=genemark-NODE_12_length_295672_cov_30.6484_ID_4147-processed-gene-1.69&CDS=1-660
2618	OG0002618	YLR314C	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-0.23&CDS=1-1539
2619	OG0002619	YLR316C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.14&CDS=1-786
2620	OG0002620	YLR318W	snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.86&CDS=1-2868
2621	OG0002621	YLR319C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.13&CDS=1-2178
2622	OG0002622	YLR321C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-0.34&CDS=1-1017
2623	OG0002623	YLR326W	genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_13_length_282211_cov_32.6201_ID_4070-processed-gene-0.133&CDS=1-672
2624	OG0002624	YLR329W	snap_masked-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_8_length_533836_cov_19.8766_ID_4568-processed-gene-1.54&CDS=1-771
2625	OG0002625	YLR330W	snap_masked-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.31&CDS=1-1578
2626	OG0002626	YLR336C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.145-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-10.145&CDS=1-2877
2627	OG0002627	YLR337C	maker-NODE_3_length_1364554_cov_21.9612_ID_3295-snap-gene-0.99-mRNA-1_1&gene=maker-NODE_3_length_1364554_cov_21.9612_ID_3295-snap-gene-0.99&CDS=1-1587
2628	OG0002628	YLR340W	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-1.145&CDS=1-942
2629	OG0002629	YLR343W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.8-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.8&CDS=1-1842
2630	OG0002630	YLR345W	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.10-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.10&CDS=1-1635
2631	OG0002631	YLR347C	genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.59-mRNA-1_1&gene=genemark-NODE_4_length_1185655_cov_19.7506_ID_4185-processed-gene-10.59&CDS=1-2586
2632	OG0002632	YLR348C	genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.38-mRNA-1_1&gene=genemark-NODE_5_length_756861_cov_23.9656_ID_3894-processed-gene-5.38&CDS=1-909
2633	OG0002633	YLR352W	maker-NODE_14_length_278270_cov_29.3736_ID_3947-augustus-gene-1.204-mRNA-1_1&gene=maker-NODE_14_length_278270_cov_29.3736_ID_3947-augustus-gene-1.204&CDS=1-2562
2634	OG0002634	YLR354C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.18-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-11.18&CDS=1-981
2635	OG0002635	YLR355C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-1.35&CDS=1-1185
2636	OG0002636	YLR359W	genemark-NODE_16_length_214857_cov_18.8876_ID_4634-processed-gene-1.18-mRNA-1_1&gene=genemark-NODE_16_length_214857_cov_18.8876_ID_4634-processed-gene-1.18&CDS=1-1443
2637	OG0002637	YLR362W	genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.15-mRNA-1_1&gene=genemark-NODE_6_length_661877_cov_25.9127_ID_4294-processed-gene-4.15&CDS=1-1944
2638	OG0002638	YLR363W-A	augustus_masked-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_11_length_314032_cov_21.0685_ID_9587-processed-gene-0.79&CDS=1-279
2639	OG0002639	YLR364W	genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.239-mRNA-1_1&gene=genemark-NODE_7_length_646881_cov_19.7783_ID_6034-processed-gene-5.239&CDS=1-312
2640	OG0002640	YLR368W	snap_masked-NODE_20_length_122089_cov_36.9871_ID_4685-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_20_length_122089_cov_36.9871_ID_4685-processed-gene-0.90&CDS=1-1608
2641	OG0002641	YLR370C	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-0.23&CDS=1-531
2642	OG0002642	YLR371W	genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_9_length_350230_cov_29.1439_ID_4503-processed-gene-0.50&CDS=1-3969
2643	OG0002643	YLR377C	genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-3.21-mRNA-1_1&gene=genemark-NODE_2_length_1379909_cov_21.984_ID_3444-processed-gene-3.21&CDS=1-1017
2644	OG0002644	YLR378C	snap_masked-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_17_length_172630_cov_35.0434_ID_4407-processed-gene-0.72&CDS=1-1437
2645	OG0002645	YLR380W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.37-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.37&CDS=1-1284
2646	OG0002646	YLR382C	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.14-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-7.14&CDS=1-2709
2647	OG0002647	YLR383W	genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.71-mRNA-1_1&gene=genemark-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.71&CDS=1-3330
2648	OG0002648	YLR384C	augustus_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.216-mRNA-1_1&gene=augustus_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.216&CDS=1-5715
2649	OG0002649	YLR386W	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.24-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.24&CDS=1-3612
2650	OG0002650	YLR387C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.4-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.4&CDS=1-1299
2651	OG0002651	YLR389C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.1-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-11.1&CDS=1-2880
2652	OG0002652	YLR390W-A	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.13-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.13&CDS=1-846
2653	OG0002653	YLR393W	augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-2.111&CDS=1-903
2654	OG0002654	YLR395C	snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.165-mRNA-1_1&gene=snap_masked-NODE_3_length_1364554_cov_21.9612_ID_3295-processed-gene-12.165&CDS=1-234
2655	OG0002655	YLR397C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.20-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.20&CDS=1-2352
2656	OG0002656	YLR398C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.19-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.19&CDS=1-3753
2657	OG0002657	YLR399C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.18-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.18&CDS=1-1908
2658	OG0002658	YLR401C	genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.14-mRNA-1_1&gene=genemark-NODE_1_length_2064379_cov_23.1478_ID_10436-processed-gene-4.14&CDS=1-1896
