	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034749_Lipomyces_mesembrius
3078	OG0003078	YPL029W	augustus_masked-NODE_16_length_279401_cov_15.9753_ID_31-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_16_length_279401_cov_15.9753_ID_31-processed-gene-1.64&CDS=1-1974
3079	OG0003079	YPL030W	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.144-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.144&CDS=1-1551
3080	OG0003080	YPL031C	genemark-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.137&CDS=1-1305
3081	OG0003081	YPL040C	maker-NODE_4_length_601463_cov_15.82_ID_7-snap-gene-0.98-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-snap-gene-0.98&CDS=1-3090
3082	OG0003082	YPL042C	maker-NODE_39_length_154449_cov_17.406_ID_77-augustus-gene-0.14-mRNA-1_1&gene=maker-NODE_39_length_154449_cov_17.406_ID_77-augustus-gene-0.14&CDS=1-1185
3083	OG0003083	YPL043W	augustus_masked-NODE_34_length_164680_cov_15.313_ID_67-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_34_length_164680_cov_15.313_ID_67-processed-gene-0.66&CDS=1-2247
3084	OG0003084	YPL045W	maker-NODE_31_length_174790_cov_14.1834_ID_61-augustus-gene-0.163-mRNA-1_1&gene=maker-NODE_31_length_174790_cov_14.1834_ID_61-augustus-gene-0.163&CDS=1-2181
3085	OG0003085	YPL046C	maker-NODE_7_length_493755_cov_15.7063_ID_13-augustus-gene-3.0-mRNA-1_1&gene=maker-NODE_7_length_493755_cov_15.7063_ID_13-augustus-gene-3.0&CDS=1-348
3086	OG0003086	YPL047W	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.127&CDS=1-777
3087	OG0003087	YPL048W	maker-NODE_53_length_88061_cov_15.7777_ID_105-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_53_length_88061_cov_15.7777_ID_105-augustus-gene-0.12&CDS=1-1239
3088	OG0003088	YPL050C	maker-NODE_50_length_109880_cov_16.4944_ID_99-augustus-gene-0.100-mRNA-1_1&gene=maker-NODE_50_length_109880_cov_16.4944_ID_99-augustus-gene-0.100&CDS=1-1044
3089	OG0003089	YPL051W	augustus_masked-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-1.32&CDS=1-585
3090	OG0003090	YPL054W	maker-NODE_27_length_211305_cov_14.7586_ID_53-snap-gene-1.51-mRNA-1_1&gene=maker-NODE_27_length_211305_cov_14.7586_ID_53-snap-gene-1.51&CDS=1-2004
3091	OG0003091	YPL059W	augustus_masked-NODE_36_length_158621_cov_31.1899_ID_71-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_36_length_158621_cov_31.1899_ID_71-processed-gene-0.75&CDS=1-495
3092	OG0003092	YPL060W	augustus_masked-NODE_54_length_88002_cov_15.2377_ID_107-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-NODE_54_length_88002_cov_15.2377_ID_107-processed-gene-0.118&CDS=1-1809
3093	OG0003093	YPL063W	augustus_masked-NODE_34_length_164680_cov_15.313_ID_67-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_34_length_164680_cov_15.313_ID_67-processed-gene-0.28&CDS=1-1545
3094	OG0003094	YPL065W	maker-NODE_25_length_224029_cov_16.3037_ID_49-augustus-gene-1.13-mRNA-1_1&gene=maker-NODE_25_length_224029_cov_16.3037_ID_49-augustus-gene-1.13&CDS=1-744
3095	OG0003095	YPL067C	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-7.307-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-7.307&CDS=1-807
3096	OG0003096	YPL069C	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-0.29&CDS=1-930
3097	OG0003097	YPL072W	snap_masked-NODE_61_length_71297_cov_15.291_ID_121-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_61_length_71297_cov_15.291_ID_121-processed-gene-0.0&CDS=1-1803
3098	OG0003098	YPL076W	augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.248-mRNA-1_1&gene=augustus_masked-NODE_20_length_256387_cov_16.8461_ID_39-processed-gene-1.248&CDS=1-861
3099	OG0003099	YPL078C	snap_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-1.113-mRNA-1_1&gene=snap_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-1.113&CDS=1-726
3100	OG0003100	YPL082C	augustus_masked-NODE_106_length_14731_cov_15.7693_ID_211-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_106_length_14731_cov_15.7693_ID_211-processed-gene-0.16&CDS=1-5892
3101	OG0003101	YPL083C	genemark-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.164-mRNA-1_1&gene=genemark-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-3.164&CDS=1-1206
3102	OG0003102	YPL085W	snap_masked-NODE_16_length_279401_cov_15.9753_ID_31-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_16_length_279401_cov_15.9753_ID_31-processed-gene-0.121&CDS=1-5139
3103	OG0003103	YPL086C	maker-NODE_53_length_88061_cov_15.7777_ID_105-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_53_length_88061_cov_15.7777_ID_105-augustus-gene-0.2&CDS=1-1677
3104	OG0003104	YPL091W	augustus_masked-NODE_40_length_149697_cov_15.2151_ID_79-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-NODE_40_length_149697_cov_15.2151_ID_79-processed-gene-0.203&CDS=1-1419
3105	OG0003105	YPL092W	maker-NODE_43_length_130487_cov_14.9211_ID_85-augustus-gene-0.192-mRNA-1_1&gene=maker-NODE_43_length_130487_cov_14.9211_ID_85-augustus-gene-0.192&CDS=1-1200
3106	OG0003106	YPL093W	augustus_masked-NODE_47_length_114003_cov_15.2953_ID_93-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_47_length_114003_cov_15.2953_ID_93-processed-gene-0.15&CDS=1-1938
3107	OG0003107	YPL094C	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-2.19&CDS=1-831
3108	OG0003108	YPL096W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-5.13-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-5.13&CDS=1-1020
3109	OG0003109	YPL098C	maker-NODE_44_length_122160_cov_15.4681_ID_87-augustus-gene-0.179-mRNA-1_1&gene=maker-NODE_44_length_122160_cov_15.4681_ID_87-augustus-gene-0.179&CDS=1-348
3110	OG0003110	YPL099C	maker-NODE_89_length_26950_cov_14.9929_ID_177-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_89_length_26950_cov_14.9929_ID_177-augustus-gene-0.4&CDS=1-378
3111	OG0003111	YPL101W	augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-0.109&CDS=1-1089
3112	OG0003112	YPL103C	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-6.45-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-6.45&CDS=1-1638
3113	OG0003113	YPL104W	genemark-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-1.107-mRNA-1_1&gene=genemark-NODE_24_length_235071_cov_15.251_ID_47-processed-gene-1.107&CDS=1-2097
3114	OG0003114	YPL107W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-4.179-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-4.179&CDS=1-729
3115	OG0003115	YPL109C	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-3.129-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-3.129&CDS=1-2115
3116	OG0003116	YPL110C	augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-3.181-mRNA-1_1&gene=augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-3.181&CDS=1-3357
3117	OG0003117	YPL111W	augustus_masked-NODE_22_length_236444_cov_14.7802_ID_43-processed-gene-1.43-mRNA-1_1&gene=augustus_masked-NODE_22_length_236444_cov_14.7802_ID_43-processed-gene-1.43&CDS=1-963
3118	OG0003118	YPL115C	maker-NODE_25_length_224029_cov_16.3037_ID_49-augustus-gene-0.162-mRNA-1_1&gene=maker-NODE_25_length_224029_cov_16.3037_ID_49-augustus-gene-0.162&CDS=1-3480
3119	OG0003119	YPL116W	augustus_masked-NODE_36_length_158621_cov_31.1899_ID_71-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_36_length_158621_cov_31.1899_ID_71-processed-gene-0.106&CDS=1-2163
3120	OG0003120	YPL117C	snap_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-1.246-mRNA-1_1&gene=snap_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-1.246&CDS=1-837
3121	OG0003121	YPL118W	augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-6.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_877097_cov_15.4245_ID_1-processed-gene-6.137&CDS=1-1728
3122	OG0003122	YPL120W	maker-NODE_42_length_137594_cov_15.5143_ID_83-augustus-gene-0.11-mRNA-1_1&gene=maker-NODE_42_length_137594_cov_15.5143_ID_83-augustus-gene-0.11&CDS=1-1107
3123	OG0003123	YPL122C	augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.302-mRNA-1_1&gene=augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.302&CDS=1-1254
3124	OG0003124	YPL123C	augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_781223_cov_15.3897_ID_3-processed-gene-0.131&CDS=1-1509
3125	OG0003125	YPL125W	maker-NODE_34_length_164680_cov_15.313_ID_67-augustus-gene-0.133-mRNA-1_1&gene=maker-NODE_34_length_164680_cov_15.313_ID_67-augustus-gene-0.133&CDS=1-2829
3126	OG0003126	YPL126W	augustus_masked-NODE_21_length_250742_cov_15.7371_ID_41-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_21_length_250742_cov_15.7371_ID_41-processed-gene-0.35&CDS=1-2748
3127	OG0003127	YPL127C	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.43-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.43&CDS=1-567
3128	OG0003128	YPL128C	maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-4.193-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-4.193&CDS=1-2415
3129	OG0003129	YPL129W	snap_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-2.110&CDS=1-735
3130	OG0003130	YPL131W	maker-NODE_27_length_211305_cov_14.7586_ID_53-augustus-gene-1.187-mRNA-1_1&gene=maker-NODE_27_length_211305_cov_14.7586_ID_53-augustus-gene-1.187&CDS=1-918
3131	OG0003131	YPL132W	maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-1.14-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-1.14&CDS=1-801
3132	OG0003132	YPL133C	maker-NODE_38_length_156219_cov_15.4386_ID_75-snap-gene-0.207-mRNA-1_1&gene=maker-NODE_38_length_156219_cov_15.4386_ID_75-snap-gene-0.207&CDS=1-1833
3133	OG0003133	YPL138C	augustus_masked-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-NODE_44_length_122160_cov_15.4681_ID_87-processed-gene-0.138&CDS=1-1059
3134	OG0003134	YPL140C	maker-NODE_44_length_122160_cov_15.4681_ID_87-augustus-gene-0.192-mRNA-1_1&gene=maker-NODE_44_length_122160_cov_15.4681_ID_87-augustus-gene-0.192&CDS=1-1251
3135	OG0003135	YPL146C	maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-5.121-mRNA-1_1&gene=maker-NODE_1_length_877097_cov_15.4245_ID_1-augustus-gene-5.121&CDS=1-1218
3136	OG0003136	YPL149W	snap_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.242-mRNA-1_1&gene=snap_masked-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.242&CDS=1-897
3137	OG0003137	YPL150W	genemark-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_19_length_258083_cov_16.6613_ID_37-processed-gene-1.131&CDS=1-2490
3138	OG0003138	YPL151C	augustus_masked-NODE_15_length_311211_cov_15.4653_ID_29-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_15_length_311211_cov_15.4653_ID_29-processed-gene-1.0&CDS=1-1458
3139	OG0003139	YPL152W	augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-3.134&CDS=1-1089
3140	OG0003140	YPL153C	maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.219-mRNA-1_1&gene=maker-NODE_17_length_260486_cov_14.3054_ID_33-augustus-gene-1.219&CDS=1-2232
3141	OG0003141	YPL154C	maker-NODE_2_length_781223_cov_15.3897_ID_3-augustus-gene-4.72-mRNA-1_1&gene=maker-NODE_2_length_781223_cov_15.3897_ID_3-augustus-gene-4.72&CDS=1-1179
3142	OG0003142	YPL155C	augustus_masked-NODE_35_length_160252_cov_15.5261_ID_69-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_35_length_160252_cov_15.5261_ID_69-processed-gene-0.178&CDS=1-1776
3143	OG0003143	YPL160W	maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.259-mRNA-1_1&gene=maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.259&CDS=1-3309
3144	OG0003144	YPL162C	maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-2.102-mRNA-1_1&gene=maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-2.102&CDS=1-771
3145	OG0003145	YPL164C	maker-NODE_10_length_459778_cov_14.8991_ID_19-snap-gene-1.13-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-snap-gene-1.13&CDS=1-2001
3146	OG0003146	YPL165C	augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_10_length_459778_cov_14.8991_ID_19-processed-gene-1.36&CDS=1-1065
3147	OG0003147	YPL167C	maker-NODE_27_length_211305_cov_14.7586_ID_53-augustus-gene-1.178-mRNA-1_1&gene=maker-NODE_27_length_211305_cov_14.7586_ID_53-augustus-gene-1.178&CDS=1-4770
3148	OG0003148	YPL169C	genemark-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-0.10-mRNA-1_1&gene=genemark-NODE_27_length_211305_cov_14.7586_ID_53-processed-gene-0.10&CDS=1-1158
3149	OG0003149	YPL170W	augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.341-mRNA-1_1&gene=augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.341&CDS=1-534
3150	OG0003150	YPL172C	augustus_masked-NODE_5_length_564925_cov_15.4782_ID_9-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_5_length_564925_cov_15.4782_ID_9-processed-gene-0.90&CDS=1-1380
3151	OG0003151	YPL173W	augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.8&CDS=1-939
3152	OG0003152	YPL175W	augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-3.190-mRNA-1_1&gene=augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-3.190&CDS=1-1044
3153	OG0003153	YPL178W	maker-NODE_41_length_146897_cov_14.8825_ID_81-augustus-gene-0.130-mRNA-1_1&gene=maker-NODE_41_length_146897_cov_14.8825_ID_81-augustus-gene-0.130&CDS=1-480
3154	OG0003154	YPL181W	snap_masked-NODE_14_length_325695_cov_15.9281_ID_27-processed-gene-1.45-mRNA-1_1&gene=snap_masked-NODE_14_length_325695_cov_15.9281_ID_27-processed-gene-1.45&CDS=1-1797
3155	OG0003155	YPL183C	maker-NODE_63_length_65836_cov_15.6952_ID_125-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_63_length_65836_cov_15.6952_ID_125-augustus-gene-0.81&CDS=1-3099
3156	OG0003156	YPL183W-A	maker-NODE_63_length_65836_cov_15.6952_ID_125-augustus-gene-0.90-mRNA-1_1&gene=maker-NODE_63_length_65836_cov_15.6952_ID_125-augustus-gene-0.90&CDS=1-294
3157	OG0003157	YPL184C	snap_masked-NODE_46_length_118822_cov_18.328_ID_91-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_46_length_118822_cov_18.328_ID_91-processed-gene-0.34&CDS=1-1737
3158	OG0003158	YPL190C	maker-NODE_60_length_78334_cov_16.878_ID_119-augustus-gene-0.99-mRNA-1_1&gene=maker-NODE_60_length_78334_cov_16.878_ID_119-augustus-gene-0.99&CDS=1-1665
3159	OG0003159	YPL193W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-3.5-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-3.5&CDS=1-1119
3160	OG0003160	YPL195W	augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-0.134&CDS=1-2808
3161	OG0003161	YPL196W	genemark-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.174-mRNA-1_1&gene=genemark-NODE_3_length_646201_cov_15.3204_ID_5-processed-gene-5.174&CDS=1-1005
3162	OG0003162	YPL199C	maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-3.5-mRNA-1_1&gene=maker-NODE_3_length_646201_cov_15.3204_ID_5-augustus-gene-3.5&CDS=1-852
3163	OG0003163	YPL204W	maker-NODE_54_length_88002_cov_15.2377_ID_107-augustus-gene-0.101-mRNA-1_1&gene=maker-NODE_54_length_88002_cov_15.2377_ID_107-augustus-gene-0.101&CDS=1-1296
3164	OG0003164	YPL206C	maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-0.40-mRNA-1_1&gene=maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-0.40&CDS=1-927
3165	OG0003165	YPL207W	maker-NODE_16_length_279401_cov_15.9753_ID_31-snap-gene-1.17-mRNA-1_1&gene=maker-NODE_16_length_279401_cov_15.9753_ID_31-snap-gene-1.17&CDS=1-2304
3166	OG0003166	YPL209C	genemark-NODE_38_length_156219_cov_15.4386_ID_75-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_38_length_156219_cov_15.4386_ID_75-processed-gene-0.133&CDS=1-1293
3167	OG0003167	YPL211W	maker-NODE_38_length_156219_cov_15.4386_ID_75-augustus-gene-0.39-mRNA-1_1&gene=maker-NODE_38_length_156219_cov_15.4386_ID_75-augustus-gene-0.39&CDS=1-543
3168	OG0003168	YPL212C	maker-NODE_38_length_156219_cov_15.4386_ID_75-augustus-gene-0.23-mRNA-1_1&gene=maker-NODE_38_length_156219_cov_15.4386_ID_75-augustus-gene-0.23&CDS=1-1629
3169	OG0003169	YPL214C	maker-NODE_38_length_156219_cov_15.4386_ID_75-augustus-gene-0.18-mRNA-1_1&gene=maker-NODE_38_length_156219_cov_15.4386_ID_75-augustus-gene-0.18&CDS=1-1566
3170	OG0003170	YPL215W	snap_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_7_length_493755_cov_15.7063_ID_13-processed-gene-0.96&CDS=1-1101
3171	OG0003171	YPL217C	augustus_masked-NODE_77_length_49436_cov_15.5109_ID_153-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_77_length_49436_cov_15.5109_ID_153-processed-gene-0.84&CDS=1-3492
3172	OG0003172	YPL218W	genemark-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-3.53-mRNA-1_1&gene=genemark-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-3.53&CDS=1-567
3173	OG0003173	YPL222W	augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.326-mRNA-1_1&gene=augustus_masked-NODE_17_length_260486_cov_14.3054_ID_33-processed-gene-1.326&CDS=1-2454
3174	OG0003174	YPL225W	maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-0.94-mRNA-1_1&gene=maker-NODE_4_length_601463_cov_15.82_ID_7-augustus-gene-0.94&CDS=1-450
3175	OG0003175	YPL226W	augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_18_length_258954_cov_16.5537_ID_35-processed-gene-0.105&CDS=1-3282
3176	OG0003176	YPL227C	augustus_masked-NODE_5_length_564925_cov_15.4782_ID_9-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_5_length_564925_cov_15.4782_ID_9-processed-gene-3.42&CDS=1-1191
3177	OG0003177	YPL228W	maker-NODE_8_length_468094_cov_15.2478_ID_15-augustus-gene-2.8-mRNA-1_1&gene=maker-NODE_8_length_468094_cov_15.2478_ID_15-augustus-gene-2.8&CDS=1-1620
3178	OG0003178	YPL231W	maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.102-mRNA-1_1&gene=maker-NODE_49_length_110114_cov_14.4297_ID_97-augustus-gene-0.102&CDS=1-5679
3179	OG0003179	YPL233W	maker-NODE_31_length_174790_cov_14.1834_ID_61-augustus-gene-0.130-mRNA-1_1&gene=maker-NODE_31_length_174790_cov_14.1834_ID_61-augustus-gene-0.130&CDS=1-717
3180	OG0003180	YPL234C	maker-NODE_30_length_182192_cov_15.3438_ID_59-augustus-gene-0.221-mRNA-1_1&gene=maker-NODE_30_length_182192_cov_15.3438_ID_59-augustus-gene-0.221&CDS=1-450
3181	OG0003181	YPL235W	augustus_masked-NODE_37_length_158016_cov_20.0057_ID_73-processed-gene-0.214-mRNA-1_1&gene=augustus_masked-NODE_37_length_158016_cov_20.0057_ID_73-processed-gene-0.214&CDS=1-1422
3182	OG0003182	YPL237W	maker-NODE_82_length_40233_cov_15.493_ID_163-snap-gene-0.19-mRNA-1_1&gene=maker-NODE_82_length_40233_cov_15.493_ID_163-snap-gene-0.19&CDS=1-987
3183	OG0003183	YPL239W	augustus_masked-NODE_31_length_174790_cov_14.1834_ID_61-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-NODE_31_length_174790_cov_14.1834_ID_61-processed-gene-0.44&CDS=1-606
3184	OG0003184	YPL243W	augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_6_length_504130_cov_14.9719_ID_11-processed-gene-3.135&CDS=1-1992
3185	OG0003185	YPL244C	augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-1.0-mRNA-1_1&gene=augustus_masked-NODE_4_length_601463_cov_15.82_ID_7-processed-gene-1.0&CDS=1-1080
3186	OG0003186	YPL246C	maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-2.111-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-2.111&CDS=1-843
3187	OG0003187	YPL247C	maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-3.257-mRNA-1_1&gene=maker-NODE_10_length_459778_cov_14.8991_ID_19-augustus-gene-3.257&CDS=1-1194
3188	OG0003188	YPL248C	genemark-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_12_length_360066_cov_17.2837_ID_23-processed-gene-1.122&CDS=1-2205
3189	OG0003189	YPL249C	augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_11_length_408093_cov_15.0871_ID_21-processed-gene-1.18&CDS=1-2469
3190	OG0003190	YPL252C	maker-NODE_36_length_158621_cov_31.1899_ID_71-augustus-gene-0.261-mRNA-1_1&gene=maker-NODE_36_length_158621_cov_31.1899_ID_71-augustus-gene-0.261&CDS=1-465
3191	OG0003191	YPL254W	maker-NODE_11_length_408093_cov_15.0871_ID_21-augustus-gene-0.52-mRNA-1_1&gene=maker-NODE_11_length_408093_cov_15.0871_ID_21-augustus-gene-0.52&CDS=1-1218
3192	OG0003192	YPL260W	maker-NODE_11_length_408093_cov_15.0871_ID_21-augustus-gene-2.90-mRNA-1_1&gene=maker-NODE_11_length_408093_cov_15.0871_ID_21-augustus-gene-2.90&CDS=1-1305
3193	OG0003193	YPL262W	maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.242-mRNA-1_1&gene=maker-NODE_23_length_235910_cov_15.3382_ID_45-augustus-gene-1.242&CDS=1-1587
3194	OG0003194	YPL263C	maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-2.49-mRNA-1_1&gene=maker-NODE_15_length_311211_cov_15.4653_ID_29-augustus-gene-2.49&CDS=1-1911
3195	OG0003195	YPL265W	maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-0.12-mRNA-1_1&gene=maker-NODE_5_length_564925_cov_15.4782_ID_9-augustus-gene-0.12&CDS=1-1698
3196	OG0003196	YPL266W	augustus_masked-NODE_35_length_160252_cov_15.5261_ID_69-processed-gene-0.163-mRNA-1_1&gene=augustus_masked-NODE_35_length_160252_cov_15.5261_ID_69-processed-gene-0.163&CDS=1-936
3197	OG0003197	YPL268W	maker-NODE_19_length_258083_cov_16.6613_ID_37-augustus-gene-1.27-mRNA-1_1&gene=maker-NODE_19_length_258083_cov_16.6613_ID_37-augustus-gene-1.27&CDS=1-2565
