	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035658_Starmera_amethionina
2779	OG0002779	YNL071W	snap_masked-flattened_line_12-processed-gene-1.40-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.40&CDS=1-1236
2780	OG0002780	YNL072W	snap_masked-flattened_line_12-processed-gene-1.41-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.41&CDS=1-906
2781	OG0002781	YNL075W	snap_masked-flattened_line_28-processed-gene-0.153-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.153&CDS=1-855
2782	OG0002782	YNL076W	snap_masked-flattened_line_28-processed-gene-0.196-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.196&CDS=1-2379
2783	OG0002783	YNL081C	snap_masked-flattened_line_56-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.63&CDS=1-357
2784	OG0002784	YNL082W	maker-flattened_line_56-augustus-gene-0.184-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.184&CDS=1-4011
2785	OG0002785	YNL084C	snap_masked-flattened_line_56-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.108&CDS=1-1152
2786	OG0002786	YNL085W	augustus_masked-flattened_line_26-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.45&CDS=1-2118
2787	OG0002787	YNL088W	snap_masked-flattened_line_28-processed-gene-0.164-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.164&CDS=1-4392
2788	OG0002788	YNL090W	snap_masked-flattened_line_20-processed-gene-0.269-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.269&CDS=1-480
2789	OG0002789	YNL091W	snap_masked-flattened_line_20-processed-gene-0.270-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.270&CDS=1-3939
2790	OG0002790	YNL094W	snap_masked-flattened_line_2-processed-gene-1.39-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.39&CDS=1-1917
2791	OG0002791	YNL097C	snap_masked-flattened_line_68-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_68-processed-gene-0.100&CDS=1-1167
2792	OG0002792	YNL099C	augustus_masked-flattened_line_68-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.14&CDS=1-561
2793	OG0002793	YNL102W	snap_masked-flattened_line_22-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.108&CDS=1-4467
2794	OG0002794	YNL103W	snap_masked-flattened_line_56-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.104&CDS=1-990
2795	OG0002795	YNL104C	snap_masked-flattened_line_2-processed-gene-1.23-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-1.23&CDS=1-1812
2796	OG0002796	YNL107W	augustus_masked-flattened_line_2-processed-gene-2.188-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.188&CDS=1-627
2797	OG0002797	YNL110C	snap_masked-flattened_line_2-processed-gene-2.77-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.77&CDS=1-696
2798	OG0002798	YNL111C	augustus_masked-flattened_line_168-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_168-processed-gene-0.13&CDS=1-510
2799	OG0002799	YNL112W	maker-flattened_line_2-snap-gene-2.158-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-2.158&CDS=1-1656
2800	OG0002800	YNL113W	snap_masked-flattened_line_2-processed-gene-2.113-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.113&CDS=1-384
2801	OG0002801	YNL115C	snap_masked-flattened_line_20-processed-gene-0.271-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.271&CDS=1-1572
2802	OG0002802	YNL118C	snap_masked-flattened_line_226-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_226-processed-gene-0.5&CDS=1-2820
2803	OG0002803	YNL119W	snap_masked-flattened_line_136-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.31&CDS=1-1203
2804	OG0002804	YNL123W	snap_masked-flattened_line_136-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.48&CDS=1-3045
2805	OG0002805	YNL124W	augustus_masked-flattened_line_136-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.18&CDS=1-1545
2806	OG0002806	YNL125C	augustus_masked-flattened_line_136-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.10&CDS=1-1782
2807	OG0002807	YNL126W	snap_masked-flattened_line_136-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.39&CDS=1-2145
2808	OG0002808	YNL127W	augustus_masked-flattened_line_136-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.8&CDS=1-2490
2809	OG0002809	YNL128W	snap_masked-flattened_line_136-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.37&CDS=1-1047
2810	OG0002810	YNL129W	augustus_masked-flattened_line_136-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_136-processed-gene-0.20&CDS=1-714
2811	OG0002811	YNL131W	snap_masked-flattened_line_136-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.52&CDS=1-504
2812	OG0002812	YNL132W	snap_masked-flattened_line_136-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_136-processed-gene-0.35&CDS=1-3126
2813	OG0002813	YNL135C	snap_masked-flattened_line_28-processed-gene-0.213-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.213&CDS=1-399
2814	OG0002814	YNL137C	augustus_masked-flattened_line_28-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.61&CDS=1-1437
2815	OG0002815	YNL138W	augustus_masked-flattened_line_28-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.31&CDS=1-1602
2816	OG0002816	YNL138W-A	maker-flattened_line_80-augustus-gene-0.14-mRNA-1_1&gene=maker-flattened_line_80-augustus-gene-0.14&CDS=1-255
2817	OG0002817	YNL139C	snap_masked-flattened_line_80-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.77&CDS=1-5673
2818	OG0002818	YNL142W	snap_masked-flattened_line_110-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_110-processed-gene-0.32&CDS=1-1461
2819	OG0002819	YNL148C	augustus_masked-flattened_line_80-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.139&CDS=1-711
2820	OG0002820	YNL149C	snap_masked-flattened_line_80-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.100&CDS=1-390
2821	OG0002821	YNL151C	maker-flattened_line_80-snap-gene-0.7-mRNA-1_1&gene=maker-flattened_line_80-snap-gene-0.7&CDS=1-708
2822	OG0002822	YNL153C	maker-flattened_line_6-snap-gene-1.125-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-1.125&CDS=1-387
2823	OG0002823	YNL155W	snap_masked-flattened_line_82-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.138&CDS=1-735
2824	OG0002824	YNL161W	genemark-flattened_line_174-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_174-processed-gene-0.3&CDS=1-1902
2825	OG0002825	YNL163C	snap_masked-flattened_line_174-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_174-processed-gene-0.29&CDS=1-3159
2826	OG0002826	YNL166C	snap_masked-flattened_line_174-processed-gene-0.25-mRNA-1_1&gene=snap_masked-flattened_line_174-processed-gene-0.25&CDS=1-582
2827	OG0002827	YNL169C	augustus_masked-flattened_line_134-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.60&CDS=1-1596
2828	OG0002828	YNL172W	augustus_masked-flattened_line_134-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_134-processed-gene-0.61&CDS=1-4665
2829	OG0002829	YNL175C	snap_masked-flattened_line_246-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_246-processed-gene-0.4&CDS=1-1179
2830	OG0002830	YNL177C	augustus_masked-flattened_line_246-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_246-processed-gene-0.16&CDS=1-813
2831	OG0002831	YNL178W	snap_masked-flattened_line_6-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.49&CDS=1-720
2832	OG0002832	YNL181W	snap_masked-flattened_line_6-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.63&CDS=1-1302
2833	OG0002833	YNL182C	snap_masked-flattened_line_6-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.47&CDS=1-1419
2834	OG0002834	YNL183C	snap_masked-flattened_line_6-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.46&CDS=1-2109
2835	OG0002835	YNL185C	snap_masked-flattened_line_6-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.62&CDS=1-441
2836	OG0002836	YNL186W	snap_masked-flattened_line_6-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-0.45&CDS=1-2607
2837	OG0002837	YNL187W	augustus_masked-flattened_line_6-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.27&CDS=1-1098
2838	OG0002838	YNL189W	snap_masked-flattened_line_78-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.78&CDS=1-1617
2839	OG0002839	YNL191W	augustus_masked-flattened_line_42-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.63&CDS=1-2652
2840	OG0002840	YNL193W	snap_masked-flattened_line_174-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_174-processed-gene-0.32&CDS=1-978
2841	OG0002841	YNL201C	maker-flattened_line_68-augustus-gene-0.75-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.75&CDS=1-3135
2842	OG0002842	YNL202W	augustus_masked-flattened_line_68-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.62&CDS=1-873
2843	OG0002843	YNL206C	snap_masked-flattened_line_76-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.61&CDS=1-1206
2844	OG0002844	YNL207W	augustus_masked-flattened_line_76-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.31&CDS=1-1275
2845	OG0002845	YNL210W	snap_masked-flattened_line_256-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_256-processed-gene-0.3&CDS=1-1113
2846	OG0002846	YNL211C	maker-flattened_line_76-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_76-augustus-gene-0.1&CDS=1-249
2847	OG0002847	YNL212W	snap_masked-flattened_line_76-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.74&CDS=1-2415
2848	OG0002848	YNL216W	maker-flattened_line_114-snap-gene-0.40-mRNA-1_1&gene=maker-flattened_line_114-snap-gene-0.40&CDS=1-1968
2849	OG0002849	YNL217W	snap_masked-flattened_line_76-processed-gene-0.70-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.70&CDS=1-882
2850	OG0002850	YNL218W	snap_masked-flattened_line_76-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.69&CDS=1-1482
2851	OG0002851	YNL219C	snap_masked-flattened_line_76-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.101&CDS=1-1638
2852	OG0002852	YNL220W	snap_masked-flattened_line_76-processed-gene-0.67-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.67&CDS=1-1287
2853	OG0002853	YNL221C	maker-flattened_line_76-snap-gene-0.56-mRNA-1_1&gene=maker-flattened_line_76-snap-gene-0.56&CDS=1-2388
2854	OG0002854	YNL222W	snap_masked-flattened_line_76-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.65&CDS=1-609
2855	OG0002855	YNL223W	snap_masked-flattened_line_76-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.64&CDS=1-1644
2856	OG0002856	YNL224C	snap_masked-flattened_line_76-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.97&CDS=1-2370
2857	OG0002857	YNL225C	augustus_masked-flattened_line_76-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.6&CDS=1-1338
2858	OG0002858	YNL227C	augustus_masked-flattened_line_76-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.7&CDS=1-1800
2859	OG0002859	YNL229C	snap_masked-flattened_line_80-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.88&CDS=1-1044
2860	OG0002860	YNL230C	genemark-flattened_line_82-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.89&CDS=1-921
2861	OG0002861	YNL231C	snap_masked-flattened_line_82-processed-gene-0.109-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.109&CDS=1-1146
2862	OG0002862	YNL232W	snap_masked-flattened_line_18-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.62&CDS=1-837
2863	OG0002863	YNL233W	snap_masked-flattened_line_60-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.37&CDS=1-2340
2864	OG0002864	YNL234W	snap_masked-flattened_line_60-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.36&CDS=1-651
2865	OG0002865	YNL236W	snap_masked-flattened_line_60-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.35&CDS=1-2589
2866	OG0002866	YNL238W	maker-flattened_line_60-augustus-gene-0.2-mRNA-1_1&gene=maker-flattened_line_60-augustus-gene-0.2&CDS=1-3516
2867	OG0002867	YNL239W	snap_masked-flattened_line_60-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.32&CDS=1-1083
2868	OG0002868	YNL240C	genemark-flattened_line_60-processed-gene-0.123-mRNA-1_1&gene=genemark-flattened_line_60-processed-gene-0.123&CDS=1-1518
2869	OG0002869	YNL241C	snap_masked-flattened_line_86-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_86-processed-gene-0.108&CDS=1-1506
2870	OG0002870	YNL242W	snap_masked-flattened_line_20-processed-gene-0.265-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.265&CDS=1-5640
2871	OG0002871	YNL243W	snap_masked-flattened_line_38-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.136&CDS=1-3138
2872	OG0002872	YNL244C	augustus_masked-flattened_line_38-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.167&CDS=1-327
2873	OG0002873	YNL247W	snap_masked-flattened_line_38-processed-gene-0.104-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.104&CDS=1-2295
2874	OG0002874	YNL248C	genemark-flattened_line_38-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.70&CDS=1-2046
2875	OG0002875	YNL249C	snap_masked-flattened_line_38-processed-gene-0.103-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.103&CDS=1-1605
2876	OG0002876	YNL250W	genemark-flattened_line_38-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.72&CDS=1-3897
2877	OG0002877	YNL251C	snap_masked-flattened_line_38-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.105&CDS=1-1830
2878	OG0002878	YNL252C	maker-flattened_line_38-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-0.3&CDS=1-978
2879	OG0002879	YNL253W	snap_masked-flattened_line_38-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-0.140&CDS=1-1323
2880	OG0002880	YNL254C	genemark-flattened_line_38-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-0.39&CDS=1-1053
2881	OG0002881	YNL256W	augustus_masked-flattened_line_38-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.207&CDS=1-2391
2882	OG0002882	YNL258C	augustus_masked-flattened_line_46-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.16&CDS=1-2001
2883	OG0002883	YNL259C	maker-flattened_line_18-snap-gene-1.214-mRNA-1_1&gene=maker-flattened_line_18-snap-gene-1.214&CDS=1-213
2884	OG0002884	YNL260C	maker-flattened_line_18-snap-gene-1.213-mRNA-1_1&gene=maker-flattened_line_18-snap-gene-1.213&CDS=1-429
2885	OG0002885	YNL261W	snap_masked-flattened_line_18-processed-gene-1.106-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.106&CDS=1-1092
2886	OG0002886	YNL262W	snap_masked-flattened_line_156-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_156-processed-gene-0.17&CDS=1-6576
2887	OG0002887	YNL263C	snap_masked-flattened_line_30-processed-gene-0.100-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.100&CDS=1-855
2888	OG0002888	YNL265C	maker-flattened_line_170-snap-gene-0.18-mRNA-1_1&gene=maker-flattened_line_170-snap-gene-0.18&CDS=1-885
2889	OG0002889	YNL267W	snap_masked-flattened_line_30-processed-gene-0.125-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.125&CDS=1-2859
2890	OG0002890	YNL272C	augustus_masked-flattened_line_30-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.22&CDS=1-1719
2891	OG0002891	YNL273W	augustus_masked-flattened_line_4-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.50&CDS=1-3867
2892	OG0002892	YNL274C	snap_masked-flattened_line_56-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.99&CDS=1-1062
2893	OG0002893	YNL275W	snap_masked-flattened_line_84-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.85&CDS=1-1356
2894	OG0002894	YNL279W	snap_masked-flattened_line_30-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.87&CDS=1-1965
2895	OG0002895	YNL280C	snap_masked-flattened_line_80-processed-gene-0.89-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.89&CDS=1-1305
2896	OG0002896	YNL281W	snap_masked-flattened_line_48-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.11&CDS=1-429
2897	OG0002897	YNL282W	snap_masked-flattened_line_54-processed-gene-0.86-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.86&CDS=1-648
2898	OG0002898	YNL284C	snap_masked-flattened_line_128-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_128-processed-gene-0.49&CDS=1-885
2899	OG0002899	YNL287W	snap_masked-flattened_line_82-processed-gene-0.145-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.145&CDS=1-2703
2900	OG0002900	YNL288W	snap_masked-flattened_line_82-processed-gene-0.146-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.146&CDS=1-1206
2901	OG0002901	YNL289W	genemark-flattened_line_222-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_222-processed-gene-0.4&CDS=1-837
2902	OG0002902	YNL290W	augustus_masked-flattened_line_90-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.112&CDS=1-984
2903	OG0002903	YNL291C	augustus_masked-flattened_line_162-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_162-processed-gene-0.15&CDS=1-1608
2904	OG0002904	YNL292W	snap_masked-flattened_line_204-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_204-processed-gene-0.10&CDS=1-1272
2905	OG0002905	YNL293W	maker-flattened_line_298-snap-gene-0.5-mRNA-1_1&gene=maker-flattened_line_298-snap-gene-0.5&CDS=1-1698
2906	OG0002906	YNL294C	augustus_masked-flattened_line_298-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_298-processed-gene-0.7&CDS=1-672
2907	OG0002907	YNL297C	augustus_masked-flattened_line_222-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_222-processed-gene-0.8&CDS=1-4671
2908	OG0002908	YNL305C	snap_masked-flattened_line_2-processed-gene-0.115-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-0.115&CDS=1-732
2909	OG0002909	YNL306W	snap_masked-flattened_line_82-processed-gene-0.115-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.115&CDS=1-549
2910	OG0002910	YNL307C	snap_masked-flattened_line_82-processed-gene-0.142-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.142&CDS=1-1101
2911	OG0002911	YNL308C	snap_masked-flattened_line_48-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.58&CDS=1-1794
2912	OG0002912	YNL310C	maker-flattened_line_42-snap-gene-0.85-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.85&CDS=1-519
2913	OG0002913	YNL312W	maker-flattened_line_42-snap-gene-0.84-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.84&CDS=1-819
2914	OG0002914	YNL313C	augustus_masked-flattened_line_48-processed-gene-0.166-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.166&CDS=1-3318
2915	OG0002915	YNL315C	maker-flattened_line_42-augustus-gene-0.103-mRNA-1_1&gene=maker-flattened_line_42-augustus-gene-0.103&CDS=1-972
2916	OG0002916	YNL316C	snap_masked-flattened_line_42-processed-gene-0.244-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.244&CDS=1-939
