	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034627_Pichia_heedii
2788	OG0002788	YOR051C	genemark-NODE_71_length_45071_cov_23.0535_ID_141-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_71_length_45071_cov_23.0535_ID_141-processed-gene-0.42&CDS=1-1326
2789	OG0002789	YOR052C	genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-0.114-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-0.114&CDS=1-588
2790	OG0002790	YOR056C	snap_masked-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.2&CDS=1-1446
2791	OG0002791	YOR057W	genemark-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_103_length_25624_cov_12.0559_ID_205-processed-gene-0.18&CDS=1-1152
2792	OG0002792	YOR059C	genemark-NODE_73_length_41934_cov_12.0903_ID_145-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_73_length_41934_cov_12.0903_ID_145-processed-gene-0.14&CDS=1-1533
2793	OG0002793	YOR063W	snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.87&CDS=1-1164
2794	OG0002794	YOR065W	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.8&CDS=1-906
2795	OG0002795	YOR067C	augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.152&CDS=1-1791
2796	OG0002796	YOR069W	snap_masked-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.91&CDS=1-2256
2797	OG0002797	YOR070C	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.113-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.113&CDS=1-1737
2798	OG0002798	YOR074C	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.26&CDS=1-888
2799	OG0002799	YOR075W	genemark-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.43&CDS=1-1011
2800	OG0002800	YOR077W	genemark-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.188-mRNA-1_1&gene=genemark-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.188&CDS=1-522
2801	OG0002801	YOR079C	snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_53_length_71532_cov_21.3714_ID_105-processed-gene-0.25&CDS=1-969
2802	OG0002802	YOR085W	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.12&CDS=1-1014
2803	OG0002803	YOR087W	augustus_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.173-mRNA-1_1&gene=augustus_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.173&CDS=1-2856
2804	OG0002804	YOR089C	snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.15&CDS=1-654
2805	OG0002805	YOR090C	snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.49&CDS=1-1761
2806	OG0002806	YOR091W	snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_11_length_184159_cov_12.5398_ID_21-processed-gene-0.16&CDS=1-1059
2807	OG0002807	YOR093C	augustus_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.124&CDS=1-5946
2808	OG0002808	YOR095C	snap_masked-NODE_113_length_18597_cov_13.7106_ID_225-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_113_length_18597_cov_13.7106_ID_225-processed-gene-0.25&CDS=1-708
2809	OG0002809	YOR100C	maker-NODE_1_length_612800_cov_12.7569_ID_1-snap-gene-4.3-mRNA-1_1&gene=maker-NODE_1_length_612800_cov_12.7569_ID_1-snap-gene-4.3&CDS=1-1722
2810	OG0002810	YOR103C	genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.180-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.180&CDS=1-411
2811	OG0002811	YOR111W	maker-NODE_2_length_325125_cov_15.1005_ID_3-augustus-gene-2.231-mRNA-1_1&gene=maker-NODE_2_length_325125_cov_15.1005_ID_3-augustus-gene-2.231&CDS=1-1467
2812	OG0002812	YOR112W	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.23&CDS=1-2184
2813	OG0002813	YOR113W	snap_masked-NODE_141_length_5934_cov_11.502_ID_281-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_141_length_5934_cov_11.502_ID_281-processed-gene-0.5&CDS=1-3678
2814	OG0002814	YOR115C	snap_masked-NODE_112_length_18607_cov_17.3254_ID_223-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_112_length_18607_cov_17.3254_ID_223-processed-gene-0.30&CDS=1-534
2815	OG0002815	YOR116C	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.140-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.140&CDS=1-4404
2816	OG0002816	YOR117W	genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.91-mRNA-1_1&gene=genemark-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-4.91&CDS=1-1518
2817	OG0002817	YOR119C	snap_masked-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.13&CDS=1-1413
2818	OG0002818	YOR122C	genemark-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.71&CDS=1-375
2819	OG0002819	YOR123C	augustus_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.117&CDS=1-861
2820	OG0002820	YOR124C	augustus_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-NODE_31_length_106313_cov_12.8606_ID_61-processed-gene-0.139&CDS=1-3906
2821	OG0002821	YOR125C	genemark-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_9_length_190932_cov_13.1668_ID_17-processed-gene-0.56&CDS=1-687
2822	OG0002822	YOR126C	snap_masked-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_45_length_85142_cov_12.544_ID_89-processed-gene-0.86&CDS=1-777
2823	OG0002823	YOR128C	snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_75_length_41690_cov_14.1787_ID_149-processed-gene-0.64&CDS=1-1710
2824	OG0002824	YOR130C	snap_masked-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_82_length_39438_cov_13.3747_ID_163-processed-gene-0.9&CDS=1-903
2825	OG0002825	YOR131C	genemark-NODE_14_length_174362_cov_12.8702_ID_27-processed-gene-0.209-mRNA-1_1&gene=genemark-NODE_14_length_174362_cov_12.8702_ID_27-processed-gene-0.209&CDS=1-720
2826	OG0002826	YOR132W	snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.82&CDS=1-1635
2827	OG0002827	YOR136W	genemark-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.98&CDS=1-1128
2828	OG0002828	YOR142W	maker-NODE_2_length_325125_cov_15.1005_ID_3-augustus-gene-0.120-mRNA-1_1&gene=maker-NODE_2_length_325125_cov_15.1005_ID_3-augustus-gene-0.120&CDS=1-3753
2829	OG0002829	YOR143C	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.43&CDS=1-1020
2830	OG0002830	YOR145C	genemark-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.260-mRNA-1_1&gene=genemark-NODE_10_length_188970_cov_12.9931_ID_19-processed-gene-0.260&CDS=1-786
2831	OG0002831	YOR148C	augustus_masked-NODE_42_length_87121_cov_12.7949_ID_83-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_42_length_87121_cov_12.7949_ID_83-processed-gene-0.84&CDS=1-537
2832	OG0002832	YOR149C	genemark-NODE_42_length_87121_cov_12.7949_ID_83-processed-gene-0.137-mRNA-1_1&gene=genemark-NODE_42_length_87121_cov_12.7949_ID_83-processed-gene-0.137&CDS=1-1656
2833	OG0002833	YOR150W	snap_masked-NODE_81_length_39527_cov_13.9207_ID_161-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_81_length_39527_cov_13.9207_ID_161-processed-gene-0.12&CDS=1-528
2834	OG0002834	YOR151C	snap_masked-NODE_47_length_83722_cov_15.1668_ID_93-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_47_length_83722_cov_15.1668_ID_93-processed-gene-0.20&CDS=1-3921
2835	OG0002835	YOR154W	genemark-NODE_35_length_96442_cov_15.949_ID_69-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_35_length_96442_cov_15.949_ID_69-processed-gene-0.54&CDS=1-1821
2836	OG0002836	YOR155C	snap_masked-NODE_47_length_83722_cov_15.1668_ID_93-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_47_length_83722_cov_15.1668_ID_93-processed-gene-0.18&CDS=1-1266
2837	OG0002837	YOR157C	genemark-NODE_43_length_85832_cov_13.1704_ID_85-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_43_length_85832_cov_13.1704_ID_85-processed-gene-0.82&CDS=1-786
2838	OG0002838	YOR158W	snap_masked-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.11&CDS=1-930
2839	OG0002839	YOR159C	snap_masked-NODE_44_length_85390_cov_22.7264_ID_87-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_44_length_85390_cov_22.7264_ID_87-processed-gene-0.125&CDS=1-258
2840	OG0002840	YOR160W	genemark-NODE_44_length_85390_cov_22.7264_ID_87-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_44_length_85390_cov_22.7264_ID_87-processed-gene-0.14&CDS=1-3090
2841	OG0002841	YOR161C	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.196-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-2.196&CDS=1-1623
2842	OG0002842	YOR163W	snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_29_length_112959_cov_20.5112_ID_57-processed-gene-0.12&CDS=1-681
2843	OG0002843	YOR164C	snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_20_length_137300_cov_13.1447_ID_39-processed-gene-0.67&CDS=1-930
2844	OG0002844	YOR165W	genemark-NODE_102_length_26420_cov_17.2761_ID_203-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_102_length_26420_cov_17.2761_ID_203-processed-gene-0.24&CDS=1-2484
2845	OG0002845	YOR166C	snap_masked-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_33_length_102381_cov_12.4531_ID_65-processed-gene-0.116&CDS=1-1155
2846	OG0002846	YOR168W	augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.57&CDS=1-4224
2847	OG0002847	YOR174W	snap_masked-NODE_110_length_20124_cov_25.7919_ID_219-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_110_length_20124_cov_25.7919_ID_219-processed-gene-0.27&CDS=1-714
2848	OG0002848	YOR175C	snap_masked-NODE_110_length_20124_cov_25.7919_ID_219-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_110_length_20124_cov_25.7919_ID_219-processed-gene-0.18&CDS=1-1893
2849	OG0002849	YOR176W	snap_masked-NODE_44_length_85390_cov_22.7264_ID_87-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_44_length_85390_cov_22.7264_ID_87-processed-gene-0.119&CDS=1-1140
2850	OG0002850	YOR181W	maker-NODE_50_length_77460_cov_13.7336_ID_99-snap-gene-0.92-mRNA-1_1&gene=maker-NODE_50_length_77460_cov_13.7336_ID_99-snap-gene-0.92&CDS=1-1866
2851	OG0002851	YOR184W	snap_masked-NODE_81_length_39527_cov_13.9207_ID_161-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_81_length_39527_cov_13.9207_ID_161-processed-gene-0.5&CDS=1-1167
2852	OG0002852	YOR185C	snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.147-mRNA-1_1&gene=snap_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-1.147&CDS=1-642
2853	OG0002853	YOR187W	maker-NODE_3_length_300412_cov_12.5644_ID_5-snap-gene-2.108-mRNA-1_1&gene=maker-NODE_3_length_300412_cov_12.5644_ID_5-snap-gene-2.108&CDS=1-3117
2854	OG0002854	YOR188W	genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.62-mRNA-1_1&gene=genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-2.62&CDS=1-3372
2855	OG0002855	YOR194C	augustus_masked-NODE_57_length_64917_cov_15.6688_ID_113-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_57_length_64917_cov_15.6688_ID_113-processed-gene-0.40&CDS=1-1416
2856	OG0002856	YOR196C	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.37&CDS=1-1248
2857	OG0002857	YOR198C	snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-0.11&CDS=1-1467
2858	OG0002858	YOR201C	snap_masked-NODE_77_length_41064_cov_23.8604_ID_153-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_77_length_41064_cov_23.8604_ID_153-processed-gene-0.51&CDS=1-1215
2859	OG0002859	YOR202W	snap_masked-NODE_48_length_83393_cov_13.2765_ID_95-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_48_length_83393_cov_13.2765_ID_95-processed-gene-0.107&CDS=1-720
2860	OG0002860	YOR206W	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.168&CDS=1-2115
2861	OG0002861	YOR207C	genemark-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.109&CDS=1-3447
2862	OG0002862	YOR209C	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.258-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.258&CDS=1-1236
2863	OG0002863	YOR210W	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.259-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.259&CDS=1-231
2864	OG0002864	YOR211C	snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.202-mRNA-1_1&gene=snap_masked-NODE_4_length_271260_cov_12.649_ID_7-processed-gene-1.202&CDS=1-2697
2865	OG0002865	YOR212W	snap_masked-NODE_84_length_38907_cov_13.0924_ID_167-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_84_length_38907_cov_13.0924_ID_167-processed-gene-0.43&CDS=1-1281
2866	OG0002866	YOR215C	snap_masked-NODE_67_length_46389_cov_14.8029_ID_133-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_67_length_46389_cov_14.8029_ID_133-processed-gene-0.53&CDS=1-558
2867	OG0002867	YOR216C	snap_masked-NODE_67_length_46389_cov_14.8029_ID_133-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_67_length_46389_cov_14.8029_ID_133-processed-gene-0.54&CDS=1-1557
2868	OG0002868	YOR217W	genemark-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.68&CDS=1-3765
2869	OG0002869	YOR223W	augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.98&CDS=1-669
2870	OG0002870	YOR224C	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.128-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-2.128&CDS=1-453
2871	OG0002871	YOR226C	genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.21&CDS=1-483
2872	OG0002872	YOR232W	snap_masked-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_56_length_65598_cov_12.9897_ID_111-processed-gene-0.84&CDS=1-711
2873	OG0002873	YOR233W	genemark-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.103&CDS=1-2907
2874	OG0002874	YOR239W	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.131&CDS=1-927
2875	OG0002875	YOR241W	snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.182-mRNA-1_1&gene=snap_masked-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.182&CDS=1-1794
2876	OG0002876	YOR243C	snap_masked-NODE_36_length_95723_cov_17.5303_ID_71-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_36_length_95723_cov_17.5303_ID_71-processed-gene-0.26&CDS=1-2091
2877	OG0002877	YOR246C	genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_23_length_123202_cov_12.2863_ID_45-processed-gene-0.36&CDS=1-1071
2878	OG0002878	YOR249C	snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-1.14&CDS=1-2430
2879	OG0002879	YOR250C	genemark-NODE_16_length_165125_cov_20.5115_ID_31-processed-gene-0.23-mRNA-1_1&gene=genemark-NODE_16_length_165125_cov_20.5115_ID_31-processed-gene-0.23&CDS=1-1446
2880	OG0002880	YOR251C	snap_masked-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.13&CDS=1-918
2881	OG0002881	YOR252W	snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.264-mRNA-1_1&gene=snap_masked-NODE_12_length_182624_cov_13.0032_ID_23-processed-gene-0.264&CDS=1-531
2882	OG0002882	YOR254C	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.170-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.170&CDS=1-2052
2883	OG0002883	YOR259C	snap_masked-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.124&CDS=1-1383
2884	OG0002884	YOR260W	snap_masked-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.150-mRNA-1_1&gene=snap_masked-NODE_30_length_111773_cov_13.7438_ID_59-processed-gene-0.150&CDS=1-1380
2885	OG0002885	YOR262W	snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.155-mRNA-1_1&gene=snap_masked-NODE_28_length_112988_cov_13.2826_ID_55-processed-gene-0.155&CDS=1-1197
2886	OG0002886	YOR269W	genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_60_length_54447_cov_13.8149_ID_119-processed-gene-0.50&CDS=1-1563
2887	OG0002887	YOR271C	snap_masked-NODE_66_length_46678_cov_25.555_ID_131-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_66_length_46678_cov_25.555_ID_131-processed-gene-0.35&CDS=1-981
2888	OG0002888	YOR272W	snap_masked-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.203-mRNA-1_1&gene=snap_masked-NODE_17_length_158134_cov_12.4545_ID_33-processed-gene-0.203&CDS=1-1362
2889	OG0002889	YOR273C	snap_masked-NODE_14_length_174362_cov_12.8702_ID_27-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_14_length_174362_cov_12.8702_ID_27-processed-gene-0.69&CDS=1-1947
2890	OG0002890	YOR274W	augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-0.86&CDS=1-1566
2891	OG0002891	YOR278W	genemark-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_2_length_325125_cov_15.1005_ID_3-processed-gene-0.4&CDS=1-780
2892	OG0002892	YOR281C	snap_masked-NODE_89_length_33577_cov_12.774_ID_177-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_89_length_33577_cov_12.774_ID_177-processed-gene-0.56&CDS=1-747
2893	OG0002893	YOR287C	genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_3_length_300412_cov_12.5644_ID_5-processed-gene-1.82&CDS=1-819
2894	OG0002894	YOR289W	snap_masked-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_58_length_64814_cov_12.7505_ID_115-processed-gene-0.76&CDS=1-633
2895	OG0002895	YOR291W	snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_38_length_92699_cov_13.1741_ID_75-processed-gene-0.79&CDS=1-4569
2896	OG0002896	YOR294W	genemark-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_6_length_219614_cov_12.8109_ID_11-processed-gene-0.62&CDS=1-579
2897	OG0002897	YOR298C-A	genemark-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_13_length_177020_cov_12.8965_ID_25-processed-gene-0.103&CDS=1-447
2898	OG0002898	YOR301W	snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.46-mRNA-1_1&gene=snap_masked-NODE_1_length_612800_cov_12.7569_ID_1-processed-gene-5.46&CDS=1-1497
2899	OG0002899	YOR303W	augustus_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_8_length_208611_cov_12.842_ID_15-processed-gene-0.40&CDS=1-3729
2900	OG0002900	YOR305W	genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_27_length_119768_cov_18.951_ID_53-processed-gene-0.15&CDS=1-984
2901	OG0002901	YOR307C	snap_masked-NODE_85_length_38678_cov_11.7766_ID_169-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_85_length_38678_cov_11.7766_ID_169-processed-gene-0.42&CDS=1-1521
2902	OG0002902	YOR310C	snap_masked-NODE_49_length_79464_cov_13.3988_ID_97-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_49_length_79464_cov_13.3988_ID_97-processed-gene-0.89&CDS=1-1599
2903	OG0002903	YOR311C	genemark-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_26_length_121520_cov_13.2437_ID_51-processed-gene-0.52&CDS=1-984
2904	OG0002904	YOR317W	snap_masked-NODE_52_length_73849_cov_13.2809_ID_103-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_52_length_73849_cov_13.2809_ID_103-processed-gene-0.73&CDS=1-2121
