	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035695_Hanseniaspora_pseudoguilliermondii
2398	OG0002398	YMR298W	augustus_masked-flattened_line_24-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.102&CDS=1-432
2399	OG0002399	YMR300C	augustus_masked-flattened_line_24-processed-gene-1.76-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.76&CDS=1-1524
2400	OG0002400	YMR301C	augustus_masked-flattened_line_24-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.75&CDS=1-2091
2401	OG0002401	YMR302C	genemark-flattened_line_24-processed-gene-1.135-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.135&CDS=1-2226
2402	OG0002402	YMR304W	augustus_masked-flattened_line_16-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.63&CDS=1-3216
2403	OG0002403	YMR305C	augustus_masked-flattened_line_16-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.27&CDS=1-828
2404	OG0002404	YMR308C	augustus_masked-flattened_line_68-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.93&CDS=1-3399
2405	OG0002405	YMR309C	augustus_masked-flattened_line_24-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.80&CDS=1-2673
2406	OG0002406	YMR310C	augustus_masked-flattened_line_24-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.103&CDS=1-1305
2407	OG0002407	YMR311C	genemark-flattened_line_24-processed-gene-1.161-mRNA-1_1&gene=genemark-flattened_line_24-processed-gene-1.161&CDS=1-570
2408	OG0002408	YMR312W	augustus_masked-flattened_line_24-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.79&CDS=1-732
2409	OG0002409	YMR313C	snap_masked-flattened_line_78-processed-gene-0.61-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.61&CDS=1-2184
2410	OG0002410	YMR314W	augustus_masked-flattened_line_24-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.74&CDS=1-699
2411	OG0002411	YMR315W	augustus_masked-flattened_line_94-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.34&CDS=1-1038
2412	OG0002412	YNL001W	augustus_masked-flattened_line_122-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.7&CDS=1-1185
2413	OG0002413	YNL002C	augustus_masked-flattened_line_122-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.10&CDS=1-984
2414	OG0002414	YNL003C	augustus_masked-flattened_line_10-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.38&CDS=1-849
2415	OG0002415	YNL005C	augustus_masked-flattened_line_36-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.74&CDS=1-1221
2416	OG0002416	YNL006W	augustus_masked-flattened_line_122-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.11&CDS=1-963
2417	OG0002417	YNL007C	augustus_masked-flattened_line_36-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.59&CDS=1-1047
2418	OG0002418	YNL010W	augustus_masked-flattened_line_124-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.17&CDS=1-750
2419	OG0002419	YNL014W	augustus_masked-flattened_line_124-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.15&CDS=1-3138
2420	OG0002420	YNL016W	augustus_masked-flattened_line_28-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.59&CDS=1-1263
2421	OG0002421	YNL021W	augustus_masked-flattened_line_28-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.68&CDS=1-2550
2422	OG0002422	YNL022C	augustus_masked-flattened_line_28-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.22&CDS=1-1626
2423	OG0002423	YNL024C-A	snap_masked-flattened_line_28-processed-gene-0.113-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.113&CDS=1-252
2424	OG0002424	YNL025C	augustus_masked-flattened_line_28-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.24&CDS=1-1359
2425	OG0002425	YNL026W	augustus_masked-flattened_line_28-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.60&CDS=1-1536
2426	OG0002426	YNL027W	snap_masked-flattened_line_28-processed-gene-0.154-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.154&CDS=1-1524
2427	OG0002427	YNL032W	augustus_masked-flattened_line_28-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.63&CDS=1-804
2428	OG0002428	YNL035C	augustus_masked-flattened_line_28-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.67&CDS=1-1050
2429	OG0002429	YNL036W	augustus_masked-flattened_line_28-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.74&CDS=1-636
2430	OG0002430	YNL041C	augustus_masked-flattened_line_28-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.73&CDS=1-4116
2431	OG0002431	YNL044W	augustus_masked-flattened_line_28-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.76&CDS=1-525
2432	OG0002432	YNL045W	augustus_masked-flattened_line_28-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.29&CDS=1-2028
2433	OG0002433	YNL048W	augustus_masked-flattened_line_28-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.28&CDS=1-1857
2434	OG0002434	YNL054W	snap_masked-flattened_line_26-processed-gene-0.181-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.181&CDS=1-3993
2435	OG0002435	YNL056W	augustus_masked-flattened_line_26-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.145&CDS=1-531
2436	OG0002436	YNL059C	augustus_masked-flattened_line_26-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.142&CDS=1-2220
2437	OG0002437	YNL061W	augustus_masked-flattened_line_26-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.97&CDS=1-1809
2438	OG0002438	YNL062C	augustus_masked-flattened_line_26-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.141&CDS=1-1356
2439	OG0002439	YNL063W	augustus_masked-flattened_line_26-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.96&CDS=1-900
2440	OG0002440	YNL064C	genemark-flattened_line_42-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.26&CDS=1-1221
2441	OG0002441	YNL065W	genemark-flattened_line_42-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.6&CDS=1-1533
2442	OG0002442	YNL066W	augustus_masked-flattened_line_42-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.136&CDS=1-1377
2443	OG0002443	YNL070W	snap_masked-flattened_line_42-processed-gene-0.93-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.93&CDS=1-183
2444	OG0002444	YNL071W	augustus_masked-flattened_line_42-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.143&CDS=1-1371
2445	OG0002445	YNL072W	augustus_masked-flattened_line_42-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.144&CDS=1-993
2446	OG0002446	YNL075W	augustus_masked-flattened_line_42-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.146&CDS=1-861
2447	OG0002447	YNL080C	maker-flattened_line_42-snap-gene-0.51-mRNA-1_1&gene=maker-flattened_line_42-snap-gene-0.51&CDS=1-1263
2448	OG0002448	YNL081C	augustus_masked-flattened_line_42-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.125&CDS=1-369
2449	OG0002449	YNL082W	augustus_masked-flattened_line_42-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.150&CDS=1-2475
2450	OG0002450	YNL084C	augustus_masked-flattened_line_42-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.153&CDS=1-1284
2451	OG0002451	YNL085W	augustus_masked-flattened_line_42-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.154&CDS=1-1869
2452	OG0002452	YNL088W	augustus_masked-flattened_line_58-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.52&CDS=1-7968
2453	OG0002453	YNL090W	augustus_masked-flattened_line_26-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.115&CDS=1-567
2454	OG0002454	YNL091W	snap_masked-flattened_line_26-processed-gene-0.196-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.196&CDS=1-4269
2455	OG0002455	YNL094W	snap_masked-flattened_line_26-processed-gene-0.186-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.186&CDS=1-1953
2456	OG0002456	YNL097C	augustus_masked-flattened_line_26-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.109&CDS=1-1074
2457	OG0002457	YNL099C	augustus_masked-flattened_line_26-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.111&CDS=1-549
2458	OG0002458	YNL102W	augustus_masked-flattened_line_26-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.88&CDS=1-6276
2459	OG0002459	YNL103W	augustus_masked-flattened_line_26-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.87&CDS=1-1155
2460	OG0002460	YNL107W	snap_masked-flattened_line_26-processed-gene-0.207-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.207&CDS=1-804
2461	OG0002461	YNL110C	augustus_masked-flattened_line_26-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.128&CDS=1-651
2462	OG0002462	YNL111C	augustus_masked-flattened_line_80-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.86&CDS=1-360
2463	OG0002463	YNL112W	augustus_masked-flattened_line_80-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.103&CDS=1-1671
2464	OG0002464	YNL113W	augustus_masked-flattened_line_80-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.104&CDS=1-414
2465	OG0002465	YNL118C	augustus_masked-flattened_line_80-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.102&CDS=1-1809
2466	OG0002466	YNL119W	augustus_masked-flattened_line_80-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.83&CDS=1-1353
2467	OG0002467	YNL124W	augustus_masked-flattened_line_80-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.80&CDS=1-1425
2468	OG0002468	YNL125C	augustus_masked-flattened_line_80-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.96&CDS=1-1569
2469	OG0002469	YNL127W	snap_masked-flattened_line_80-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.43&CDS=1-3021
2470	OG0002470	YNL128W	augustus_masked-flattened_line_80-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.78&CDS=1-1356
2471	OG0002471	YNL129W	augustus_masked-flattened_line_80-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.77&CDS=1-774
2472	OG0002472	YNL130C	augustus_masked-flattened_line_80-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.94&CDS=1-1170
2473	OG0002473	YNL131W	augustus_masked-flattened_line_80-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.76&CDS=1-483
2474	OG0002474	YNL132W	augustus_masked-flattened_line_80-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.75&CDS=1-3174
2475	OG0002475	YNL135C	augustus_masked-flattened_line_80-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.92&CDS=1-345
2476	OG0002476	YNL137C	augustus_masked-flattened_line_80-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.91&CDS=1-1578
2477	OG0002477	YNL138W	augustus_masked-flattened_line_80-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.90&CDS=1-1623
2478	OG0002478	YNL139C	augustus_masked-flattened_line_80-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.89&CDS=1-4845
2479	OG0002479	YNL141W	augustus_masked-flattened_line_28-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.91&CDS=1-1071
2480	OG0002480	YNL142W	augustus_masked-flattened_line_28-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.84&CDS=1-1401
2481	OG0002481	YNL152W	augustus_masked-flattened_line_80-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.88&CDS=1-1272
2482	OG0002482	YNL161W	augustus_masked-flattened_line_58-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.74&CDS=1-1695
2483	OG0002483	YNL163C	maker-flattened_line_58-snap-gene-0.129-mRNA-1_1&gene=maker-flattened_line_58-snap-gene-0.129&CDS=1-3156
2484	OG0002484	YNL166C	augustus_masked-flattened_line_28-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.33&CDS=1-1026
2485	OG0002485	YNL167C	augustus_masked-flattened_line_28-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.82&CDS=1-1773
2486	OG0002486	YNL168C	augustus_masked-flattened_line_28-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.81&CDS=1-810
2487	OG0002487	YNL169C	augustus_masked-flattened_line_26-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.89&CDS=1-1530
2488	OG0002488	YNL172W	augustus_masked-flattened_line_26-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.133&CDS=1-4977
2489	OG0002489	YNL175C	augustus_masked-flattened_line_28-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.87&CDS=1-1164
2490	OG0002490	YNL177C	augustus_masked-flattened_line_28-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.85&CDS=1-972
2491	OG0002491	YNL178W	augustus_masked-flattened_line_58-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.53&CDS=1-702
2492	OG0002492	YNL181W	augustus_masked-flattened_line_42-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.155&CDS=1-1344
2493	OG0002493	YNL182C	augustus_masked-flattened_line_28-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.39&CDS=1-1551
2494	OG0002494	YNL183C	maker-flattened_line_28-augustus-gene-0.287-mRNA-1_1&gene=maker-flattened_line_28-augustus-gene-0.287&CDS=1-2988
2495	OG0002495	YNL186W	genemark-flattened_line_28-processed-gene-0.286-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.286&CDS=1-1389
2496	OG0002496	YNL189W	augustus_masked-flattened_line_26-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.120&CDS=1-1629
2497	OG0002497	YNL191W	augustus_masked-flattened_line_26-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.116&CDS=1-1320
2498	OG0002498	YNL192W	augustus_masked-flattened_line_26-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.158&CDS=1-3294
2499	OG0002499	YNL200C	augustus_masked-flattened_line_58-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.50&CDS=1-720
2500	OG0002500	YNL201C	augustus_masked-flattened_line_58-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.51&CDS=1-3120
2501	OG0002501	YNL202W	augustus_masked-flattened_line_30-processed-gene-0.172-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.172&CDS=1-819
2502	OG0002502	YNL206C	augustus_masked-flattened_line_42-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.112&CDS=1-1242
2503	OG0002503	YNL207W	augustus_masked-flattened_line_42-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.130&CDS=1-1296
2504	OG0002504	YNL209W	augustus_masked-flattened_line_42-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.131&CDS=1-1839
2505	OG0002505	YNL216W	augustus_masked-flattened_line_26-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.93&CDS=1-2124
2506	OG0002506	YNL220W	augustus_masked-flattened_line_26-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.90&CDS=1-1308
2507	OG0002507	YNL221C	augustus_masked-flattened_line_38-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.98&CDS=1-2382
2508	OG0002508	YNL222W	augustus_masked-flattened_line_58-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.76&CDS=1-627
2509	OG0002509	YNL223W	augustus_masked-flattened_line_58-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.77&CDS=1-1035
2510	OG0002510	YNL224C	genemark-flattened_line_58-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.100&CDS=1-1812
2511	OG0002511	YNL227C	genemark-flattened_line_58-processed-gene-0.102-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.102&CDS=1-1758
2512	OG0002512	YNL229C	augustus_masked-flattened_line_58-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.60&CDS=1-1266
2513	OG0002513	YNL231C	augustus_masked-flattened_line_92-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.44&CDS=1-1017
2514	OG0002514	YNL232W	augustus_masked-flattened_line_58-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.78&CDS=1-891
2515	OG0002515	YNL233W	augustus_masked-flattened_line_58-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.79&CDS=1-2418
2516	OG0002516	YNL236W	augustus_masked-flattened_line_58-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.80&CDS=1-3102
2517	OG0002517	YNL238W	augustus_masked-flattened_line_58-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.66&CDS=1-2310
2518	OG0002518	YNL240C	augustus_masked-flattened_line_58-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.82&CDS=1-1548
2519	OG0002519	YNL241C	augustus_masked-flattened_line_58-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.81&CDS=1-1542
2520	OG0002520	YNL242W	augustus_masked-flattened_line_58-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.63&CDS=1-3426
2521	OG0002521	YNL243W	augustus_masked-flattened_line_6-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.71&CDS=1-3165
2522	OG0002522	YNL244C	augustus_masked-flattened_line_6-processed-gene-1.86-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.86&CDS=1-327
2523	OG0002523	YNL245C	genemark-flattened_line_6-processed-gene-1.113-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.113&CDS=1-357
2524	OG0002524	YNL246W	augustus_masked-flattened_line_6-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.87&CDS=1-834
2525	OG0002525	YNL247W	augustus_masked-flattened_line_6-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.92&CDS=1-2283
