	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034675_Blastobotrys_mokoenaii
3219	OG0003219	YPL069C	maker-NODE_38_length_116373_cov_36.5_ID_75-snap-gene-0.103-mRNA-1_1&gene=maker-NODE_38_length_116373_cov_36.5_ID_75-snap-gene-0.103&CDS=1-912
3220	OG0003220	YPL072W	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-2.102-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-2.102&CDS=1-1788
3221	OG0003221	YPL076W	snap_masked-NODE_15_length_249261_cov_35.9522_ID_29-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_15_length_249261_cov_35.9522_ID_29-processed-gene-0.85&CDS=1-876
3222	OG0003222	YPL078C	snap_masked-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-0.10&CDS=1-705
3223	OG0003223	YPL082C	genemark-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-1.302-mRNA-1_1&gene=genemark-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-1.302&CDS=1-5715
3224	OG0003224	YPL083C	snap_masked-NODE_26_length_179169_cov_36.8649_ID_51-processed-gene-0.189-mRNA-1_1&gene=snap_masked-NODE_26_length_179169_cov_36.8649_ID_51-processed-gene-0.189&CDS=1-1056
3225	OG0003225	YPL084W	snap_masked-NODE_26_length_179169_cov_36.8649_ID_51-processed-gene-0.153-mRNA-1_1&gene=snap_masked-NODE_26_length_179169_cov_36.8649_ID_51-processed-gene-0.153&CDS=1-2637
3226	OG0003226	YPL085W	augustus_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-2.76&CDS=1-5823
3227	OG0003227	YPL086C	snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-2.40-mRNA-1_1&gene=snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-2.40&CDS=1-1665
3228	OG0003228	YPL091W	snap_masked-NODE_54_length_56416_cov_35.9498_ID_107-processed-gene-0.49-mRNA-1_1&gene=snap_masked-NODE_54_length_56416_cov_35.9498_ID_107-processed-gene-0.49&CDS=1-1422
3229	OG0003229	YPL092W	genemark-NODE_32_length_149779_cov_35.9932_ID_63-processed-gene-0.177-mRNA-1_1&gene=genemark-NODE_32_length_149779_cov_35.9932_ID_63-processed-gene-0.177&CDS=1-1125
3230	OG0003230	YPL093W	snap_masked-NODE_25_length_184078_cov_35.73_ID_49-processed-gene-0.230-mRNA-1_1&gene=snap_masked-NODE_25_length_184078_cov_35.73_ID_49-processed-gene-0.230&CDS=1-1935
3231	OG0003231	YPL094C	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-5.42-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-5.42&CDS=1-1113
3232	OG0003232	YPL096W	snap_masked-NODE_11_length_299995_cov_35.9452_ID_21-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_11_length_299995_cov_35.9452_ID_21-processed-gene-0.44&CDS=1-969
3233	OG0003233	YPL097W	genemark-NODE_11_length_299995_cov_35.9452_ID_21-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_11_length_299995_cov_35.9452_ID_21-processed-gene-0.136&CDS=1-1443
3234	OG0003234	YPL098C	maker-NODE_18_length_214091_cov_36.9011_ID_35-snap-gene-0.33-mRNA-1_1&gene=maker-NODE_18_length_214091_cov_36.9011_ID_35-snap-gene-0.33&CDS=1-318
3235	OG0003235	YPL101W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-2.3-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-2.3&CDS=1-1197
3236	OG0003236	YPL103C	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-5.31-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-5.31&CDS=1-1269
3237	OG0003237	YPL104W	snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.44&CDS=1-1893
3238	OG0003238	YPL107W	snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-4.132-mRNA-1_1&gene=snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-4.132&CDS=1-657
3239	OG0003239	YPL109C	maker-NODE_32_length_149779_cov_35.9932_ID_63-augustus-gene-0.67-mRNA-1_1&gene=maker-NODE_32_length_149779_cov_35.9932_ID_63-augustus-gene-0.67&CDS=1-2049
3240	OG0003240	YPL110C	snap_masked-NODE_32_length_149779_cov_35.9932_ID_63-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_32_length_149779_cov_35.9932_ID_63-processed-gene-0.17&CDS=1-3591
3241	OG0003241	YPL111W	snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.126-mRNA-1_1&gene=snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.126&CDS=1-948
3242	OG0003242	YPL113C	snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.60&CDS=1-1080
3243	OG0003243	YPL115C	snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.125&CDS=1-2637
3244	OG0003244	YPL116W	snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.172-mRNA-1_1&gene=snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.172&CDS=1-1791
3245	OG0003245	YPL117C	snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.123-mRNA-1_1&gene=snap_masked-NODE_4_length_585455_cov_36.5712_ID_7-processed-gene-4.123&CDS=1-786
3246	OG0003246	YPL118W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-6.63-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-6.63&CDS=1-852
3247	OG0003247	YPL120W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-6.59-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-6.59&CDS=1-1314
3248	OG0003248	YPL122C	snap_masked-NODE_3_length_652801_cov_36.0555_ID_5-processed-gene-5.94-mRNA-1_1&gene=snap_masked-NODE_3_length_652801_cov_36.0555_ID_5-processed-gene-5.94&CDS=1-1386
3249	OG0003249	YPL123C	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-5.161-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-5.161&CDS=1-1170
3250	OG0003250	YPL125W	augustus_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-5.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-5.75&CDS=1-2742
3251	OG0003251	YPL126W	maker-NODE_1_length_970412_cov_36.0026_ID_1-snap-gene-5.101-mRNA-1_1&gene=maker-NODE_1_length_970412_cov_36.0026_ID_1-snap-gene-5.101&CDS=1-2310
3252	OG0003252	YPL127C	snap_masked-NODE_27_length_175143_cov_36.313_ID_53-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_27_length_175143_cov_36.313_ID_53-processed-gene-0.151&CDS=1-525
3253	OG0003253	YPL128C	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.185-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.185&CDS=1-2271
3254	OG0003254	YPL129W	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.186-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.186&CDS=1-732
3255	OG0003255	YPL131W	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-0.111&CDS=1-894
3256	OG0003256	YPL132W	snap_masked-NODE_51_length_76832_cov_36.2766_ID_101-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_51_length_76832_cov_36.2766_ID_101-processed-gene-0.82&CDS=1-747
3257	OG0003257	YPL133C	genemark-NODE_51_length_76832_cov_36.2766_ID_101-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_51_length_76832_cov_36.2766_ID_101-processed-gene-0.17&CDS=1-1398
3258	OG0003258	YPL138C	augustus_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-5.91-mRNA-1_1&gene=augustus_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-5.91&CDS=1-942
3259	OG0003259	YPL143W	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-2.97&CDS=1-321
3260	OG0003260	YPL146C	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-4.78-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-4.78&CDS=1-1344
3261	OG0003261	YPL149W	maker-NODE_6_length_536151_cov_35.7945_ID_11-snap-gene-0.80-mRNA-1_1&gene=maker-NODE_6_length_536151_cov_35.7945_ID_11-snap-gene-0.80&CDS=1-852
3262	OG0003262	YPL150W	snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-0.83&CDS=1-2283
3263	OG0003263	YPL151C	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-0.18&CDS=1-1308
3264	OG0003264	YPL152W	snap_masked-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-0.25&CDS=1-1032
3265	OG0003265	YPL153C	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-4.73-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-4.73&CDS=1-2124
3266	OG0003266	YPL154C	maker-NODE_2_length_791592_cov_36.4955_ID_3-snap-gene-4.145-mRNA-1_1&gene=maker-NODE_2_length_791592_cov_36.4955_ID_3-snap-gene-4.145&CDS=1-1194
3267	OG0003267	YPL155C	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-4.71-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-4.71&CDS=1-1989
3268	OG0003268	YPL157W	augustus_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-1.84&CDS=1-654
3269	OG0003269	YPL160W	snap_masked-NODE_8_length_436281_cov_36.7204_ID_15-processed-gene-1.24-mRNA-1_1&gene=snap_masked-NODE_8_length_436281_cov_36.7204_ID_15-processed-gene-1.24&CDS=1-3285
3270	OG0003270	YPL162C	augustus_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.77&CDS=1-705
3271	OG0003271	YPL165C	snap_masked-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_13_length_273656_cov_36.2819_ID_25-processed-gene-1.102&CDS=1-1026
3272	OG0003272	YPL166W	maker-NODE_8_length_436281_cov_36.7204_ID_15-snap-gene-3.219-mRNA-1_1&gene=maker-NODE_8_length_436281_cov_36.7204_ID_15-snap-gene-3.219&CDS=1-819
3273	OG0003273	YPL167C	genemark-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.104&CDS=1-5328
3274	OG0003274	YPL169C	snap_masked-NODE_49_length_80644_cov_35.6353_ID_97-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_49_length_80644_cov_35.6353_ID_97-processed-gene-0.3&CDS=1-1626
3275	OG0003275	YPL170W	snap_masked-NODE_7_length_514569_cov_35.9165_ID_13-processed-gene-2.87-mRNA-1_1&gene=snap_masked-NODE_7_length_514569_cov_35.9165_ID_13-processed-gene-2.87&CDS=1-468
3276	OG0003276	YPL172C	snap_masked-NODE_19_length_213996_cov_36.8084_ID_37-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_19_length_213996_cov_36.8084_ID_37-processed-gene-0.65&CDS=1-1191
3277	OG0003277	YPL173W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-0.35&CDS=1-897
3278	OG0003278	YPL175W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-0.37&CDS=1-1308
3279	OG0003279	YPL178W	maker-NODE_49_length_80644_cov_35.6353_ID_97-snap-gene-0.79-mRNA-1_1&gene=maker-NODE_49_length_80644_cov_35.6353_ID_97-snap-gene-0.79&CDS=1-510
3280	OG0003280	YPL181W	snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-1.16-mRNA-1_1&gene=snap_masked-NODE_6_length_536151_cov_35.7945_ID_11-processed-gene-1.16&CDS=1-1245
3281	OG0003281	YPL183C	snap_masked-NODE_17_length_223125_cov_36.7519_ID_33-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_17_length_223125_cov_36.7519_ID_33-processed-gene-1.98&CDS=1-2967
3282	OG0003282	YPL183W-A	maker-NODE_17_length_223125_cov_36.7519_ID_33-snap-gene-1.200-mRNA-1_1&gene=maker-NODE_17_length_223125_cov_36.7519_ID_33-snap-gene-1.200&CDS=1-198
3283	OG0003283	YPL184C	maker-NODE_32_length_149779_cov_35.9932_ID_63-snap-gene-0.76-mRNA-1_1&gene=maker-NODE_32_length_149779_cov_35.9932_ID_63-snap-gene-0.76&CDS=1-2202
3284	OG0003284	YPL188W	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.43&CDS=1-1059
3285	OG0003285	YPL190C	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-8.45-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-8.45&CDS=1-987
3286	OG0003286	YPL195W	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-1.104&CDS=1-2703
3287	OG0003287	YPL196W	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-1.105-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-1.105&CDS=1-711
3288	OG0003288	YPL199C	maker-NODE_12_length_291457_cov_35.5689_ID_23-snap-gene-1.100-mRNA-1_1&gene=maker-NODE_12_length_291457_cov_35.5689_ID_23-snap-gene-1.100&CDS=1-738
3289	OG0003289	YPL204W	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-0.80&CDS=1-1284
3290	OG0003290	YPL206C	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-0.60&CDS=1-960
3291	OG0003291	YPL208W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-1.118&CDS=1-1476
3292	OG0003292	YPL209C	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-1.100-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-1.100&CDS=1-1152
3293	OG0003293	YPL210C	snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.21-mRNA-1_1&gene=snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.21&CDS=1-1839
3294	OG0003294	YPL211W	snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.44&CDS=1-543
3295	OG0003295	YPL212C	snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.22&CDS=1-1560
3296	OG0003296	YPL213W	snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.20&CDS=1-693
3297	OG0003297	YPL214C	snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.65&CDS=1-1548
3298	OG0003298	YPL215W	snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_23_length_189928_cov_36.9488_ID_45-processed-gene-0.19&CDS=1-912
3299	OG0003299	YPL217C	maker-NODE_25_length_184078_cov_35.73_ID_49-snap-gene-0.156-mRNA-1_1&gene=maker-NODE_25_length_184078_cov_35.73_ID_49-snap-gene-0.156&CDS=1-3429
3300	OG0003300	YPL218W	snap_masked-NODE_25_length_184078_cov_35.73_ID_49-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_25_length_184078_cov_35.73_ID_49-processed-gene-0.167&CDS=1-570
3301	OG0003301	YPL222W	maker-NODE_20_length_213633_cov_36.2652_ID_39-snap-gene-1.136-mRNA-1_1&gene=maker-NODE_20_length_213633_cov_36.2652_ID_39-snap-gene-1.136&CDS=1-2928
3302	OG0003302	YPL225W	snap_masked-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.42&CDS=1-441
3303	OG0003303	YPL226W	snap_masked-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.43&CDS=1-3453
3304	OG0003304	YPL227C	snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.18&CDS=1-927
3305	OG0003305	YPL228W	snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_21_length_207728_cov_35.8944_ID_41-processed-gene-1.20&CDS=1-1239
3306	OG0003306	YPL231W	snap_masked-NODE_49_length_80644_cov_35.6353_ID_97-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_49_length_80644_cov_35.6353_ID_97-processed-gene-0.6&CDS=1-5553
3307	OG0003307	YPL233W	snap_masked-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_9_length_335508_cov_36.1142_ID_17-processed-gene-1.46&CDS=1-609
3308	OG0003308	YPL234C	maker-NODE_5_length_573879_cov_35.9527_ID_9-snap-gene-4.89-mRNA-1_1&gene=maker-NODE_5_length_573879_cov_35.9527_ID_9-snap-gene-4.89&CDS=1-567
3309	OG0003309	YPL235W	genemark-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.51-mRNA-1_1&gene=genemark-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.51&CDS=1-1413
3310	OG0003310	YPL236C	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.206-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.206&CDS=1-1077
3311	OG0003311	YPL237W	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.246-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.246&CDS=1-849
3312	OG0003312	YPL239W	snap_masked-NODE_20_length_213633_cov_36.2652_ID_39-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_20_length_213633_cov_36.2652_ID_39-processed-gene-1.127&CDS=1-498
3313	OG0003313	YPL243W	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.35-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.35&CDS=1-1749
3314	OG0003314	YPL244C	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.42-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.42&CDS=1-993
3315	OG0003315	YPL246C	maker-NODE_5_length_573879_cov_35.9527_ID_9-snap-gene-4.88-mRNA-1_1&gene=maker-NODE_5_length_573879_cov_35.9527_ID_9-snap-gene-4.88&CDS=1-780
3316	OG0003316	YPL247C	genemark-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.5-mRNA-1_1&gene=genemark-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.5&CDS=1-1293
3317	OG0003317	YPL249C	maker-NODE_5_length_573879_cov_35.9527_ID_9-snap-gene-1.60-mRNA-1_1&gene=maker-NODE_5_length_573879_cov_35.9527_ID_9-snap-gene-1.60&CDS=1-2310
3318	OG0003318	YPL252C	snap_masked-NODE_35_length_132968_cov_35.6456_ID_69-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_35_length_132968_cov_35.6456_ID_69-processed-gene-0.29&CDS=1-486
3319	OG0003319	YPL254W	snap_masked-NODE_35_length_132968_cov_35.6456_ID_69-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_35_length_132968_cov_35.6456_ID_69-processed-gene-0.67&CDS=1-1176
3320	OG0003320	YPL259C	snap_masked-NODE_27_length_175143_cov_36.313_ID_53-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_27_length_175143_cov_36.313_ID_53-processed-gene-0.107&CDS=1-1308
3321	OG0003321	YPL260W	snap_masked-NODE_34_length_134307_cov_35.6343_ID_67-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_34_length_134307_cov_35.6343_ID_67-processed-gene-0.98&CDS=1-1380
3322	OG0003322	YPL262W	snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-8.16-mRNA-1_1&gene=snap_masked-NODE_1_length_970412_cov_36.0026_ID_1-processed-gene-8.16&CDS=1-1470
3323	OG0003323	YPL263C	snap_masked-NODE_25_length_184078_cov_35.73_ID_49-processed-gene-0.186-mRNA-1_1&gene=snap_masked-NODE_25_length_184078_cov_35.73_ID_49-processed-gene-0.186&CDS=1-1899
3324	OG0003324	YPL265W	snap_masked-NODE_29_length_161128_cov_35.597_ID_57-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_29_length_161128_cov_35.597_ID_57-processed-gene-0.111&CDS=1-1770
3325	OG0003325	YPL266W	snap_masked-NODE_20_length_213633_cov_36.2652_ID_39-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_20_length_213633_cov_36.2652_ID_39-processed-gene-0.58&CDS=1-1017
3326	OG0003326	YPL268W	snap_masked-NODE_36_length_117742_cov_35.7736_ID_71-processed-gene-0.85-mRNA-1_1&gene=snap_masked-NODE_36_length_117742_cov_35.7736_ID_71-processed-gene-0.85&CDS=1-2874
3327	OG0003327	YPR002W	snap_masked-NODE_11_length_299995_cov_35.9452_ID_21-processed-gene-1.222-mRNA-1_1&gene=snap_masked-NODE_11_length_299995_cov_35.9452_ID_21-processed-gene-1.222&CDS=1-1455
3328	OG0003328	YPR003C	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.30&CDS=1-1965
3329	OG0003329	YPR004C	snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.29-mRNA-1_1&gene=snap_masked-NODE_10_length_307126_cov_36.5879_ID_19-processed-gene-2.29&CDS=1-996
3330	OG0003330	YPR006C	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.139-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-1.139&CDS=1-1695
3331	OG0003331	YPR007C	augustus_masked-NODE_42_length_106520_cov_36.1385_ID_83-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-NODE_42_length_106520_cov_36.1385_ID_83-processed-gene-0.78&CDS=1-1314
3332	OG0003332	YPR010C	maker-NODE_16_length_234033_cov_177.797_ID_31-snap-gene-0.95-mRNA-1_1&gene=maker-NODE_16_length_234033_cov_177.797_ID_31-snap-gene-0.95&CDS=1-3498
3333	OG0003333	YPR010C-A	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.211-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.211&CDS=1-183
3334	OG0003334	YPR011C	snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.210-mRNA-1_1&gene=snap_masked-NODE_5_length_573879_cov_35.9527_ID_9-processed-gene-4.210&CDS=1-981
3335	OG0003335	YPR016C	snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_2_length_791592_cov_36.4955_ID_3-processed-gene-1.40&CDS=1-717
3336	OG0003336	YPR018W	augustus_masked-NODE_31_length_153071_cov_36.322_ID_61-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_31_length_153071_cov_36.322_ID_61-processed-gene-0.85&CDS=1-1530
3337	OG0003337	YPR019W	snap_masked-NODE_31_length_153071_cov_36.322_ID_61-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_31_length_153071_cov_36.322_ID_61-processed-gene-0.19&CDS=1-2712
3338	OG0003338	YPR020W	maker-NODE_31_length_153071_cov_36.322_ID_61-snap-gene-0.139-mRNA-1_1&gene=maker-NODE_31_length_153071_cov_36.322_ID_61-snap-gene-0.139&CDS=1-411
