	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034611_Saturnispora_mendoncae
2222	OG0002222	YMR049C	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.245-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.245&CDS=1-2487
2223	OG0002223	YMR055C	augustus_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-2.16&CDS=1-1020
2224	OG0002224	YMR058W	genemark-NODE_20_length_127495_cov_41.6239_ID_39-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_20_length_127495_cov_41.6239_ID_39-processed-gene-0.9&CDS=1-1923
2225	OG0002225	YMR061W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.142-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-5.142&CDS=1-1833
2226	OG0002226	YMR062C	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.61&CDS=1-1281
2227	OG0002227	YMR066W	snap_masked-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.244-mRNA-1_1&gene=snap_masked-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.244&CDS=1-2652
2228	OG0002228	YMR068W	genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.25&CDS=1-1356
2229	OG0002229	YMR071C	genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.26&CDS=1-495
2230	OG0002230	YMR073C	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.191-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.191&CDS=1-459
2231	OG0002231	YMR075W	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.21&CDS=1-2001
2232	OG0002232	YMR076C	snap_masked-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.202-mRNA-1_1&gene=snap_masked-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.202&CDS=1-3612
2233	OG0002233	YMR077C	genemark-NODE_21_length_116788_cov_42.0641_ID_41-processed-gene-0.46-mRNA-1_1&gene=genemark-NODE_21_length_116788_cov_42.0641_ID_41-processed-gene-0.46&CDS=1-654
2234	OG0002234	YMR078C	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.239-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.239&CDS=1-2073
2235	OG0002235	YMR080C	genemark-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.4&CDS=1-2943
2236	OG0002236	YMR087W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-4.29-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-4.29&CDS=1-561
2237	OG0002237	YMR091C	augustus_masked-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-0.24&CDS=1-1866
2238	OG0002238	YMR092C	genemark-NODE_33_length_63906_cov_41.5924_ID_65-processed-gene-0.108-mRNA-1_1&gene=genemark-NODE_33_length_63906_cov_41.5924_ID_65-processed-gene-0.108&CDS=1-1767
2239	OG0002239	YMR093W	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.134&CDS=1-1491
2240	OG0002240	YMR098C	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.197-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.197&CDS=1-1428
2241	OG0002241	YMR099C	augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-2.149-mRNA-1_1&gene=augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-2.149&CDS=1-888
2242	OG0002242	YMR101C	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.48-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.48&CDS=1-783
2243	OG0002243	YMR108W	genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.128-mRNA-1_1&gene=genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.128&CDS=1-2022
2244	OG0002244	YMR109W	genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-1.68&CDS=1-3651
2245	OG0002245	YMR110C	genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.41&CDS=1-1506
2246	OG0002246	YMR114C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.133&CDS=1-789
2247	OG0002247	YMR116C	genemark-NODE_33_length_63906_cov_41.5924_ID_65-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_33_length_63906_cov_41.5924_ID_65-processed-gene-0.91&CDS=1-939
2248	OG0002248	YMR117C	genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.56&CDS=1-615
2249	OG0002249	YMR120C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.93&CDS=1-1773
2250	OG0002250	YMR125W	snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.70&CDS=1-2913
2251	OG0002251	YMR128W	genemark-NODE_20_length_127495_cov_41.6239_ID_39-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_20_length_127495_cov_41.6239_ID_39-processed-gene-0.49&CDS=1-3768
2252	OG0002252	YMR131C	genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.291-mRNA-1_1&gene=genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.291&CDS=1-1521
2253	OG0002253	YMR134W	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.75&CDS=1-621
2254	OG0002254	YMR139W	snap_masked-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.143-mRNA-1_1&gene=snap_masked-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-1.143&CDS=1-1143
2255	OG0002255	YMR155W	snap_masked-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.146-mRNA-1_1&gene=snap_masked-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.146&CDS=1-1044
2256	OG0002256	YMR157C	augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.152-mRNA-1_1&gene=augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.152&CDS=1-969
2257	OG0002257	YMR158W	augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.202-mRNA-1_1&gene=augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.202&CDS=1-420
2258	OG0002258	YMR161W	genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.29&CDS=1-1035
2259	OG0002259	YMR162C	augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-1.11&CDS=1-4812
2260	OG0002260	YMR165C	snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-3.8&CDS=1-4623
2261	OG0002261	YMR166C	genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.34&CDS=1-1074
2262	OG0002262	YMR167W	genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_27_length_108070_cov_42.5938_ID_53-processed-gene-0.35&CDS=1-2115
2263	OG0002263	YMR168C	snap_masked-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.157-mRNA-1_1&gene=snap_masked-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.157&CDS=1-1146
2264	OG0002264	YMR185W	genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.276-mRNA-1_1&gene=genemark-NODE_8_length_298368_cov_40.3898_ID_15-processed-gene-1.276&CDS=1-2757
2265	OG0002265	YMR186W	genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-1.130&CDS=1-2100
2266	OG0002266	YMR188C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.153&CDS=1-738
2267	OG0002267	YMR189W	maker-NODE_28_length_106324_cov_41.1752_ID_55-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_28_length_106324_cov_41.1752_ID_55-augustus-gene-0.5&CDS=1-3849
2268	OG0002268	YMR190C	genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-0.109&CDS=1-3669
2269	OG0002269	YMR196W	augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-3.41-mRNA-1_1&gene=augustus_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-3.41&CDS=1-3162
2270	OG0002270	YMR197C	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-3.3&CDS=1-633
2271	OG0002271	YMR200W	genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-0.36&CDS=1-765
2272	OG0002272	YMR201C	augustus_masked-NODE_28_length_106324_cov_41.1752_ID_55-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_28_length_106324_cov_41.1752_ID_55-processed-gene-0.43&CDS=1-948
2273	OG0002273	YMR202W	genemark-NODE_26_length_108805_cov_42.9802_ID_51-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_26_length_108805_cov_42.9802_ID_51-processed-gene-0.38&CDS=1-663
2274	OG0002274	YMR203W	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.83&CDS=1-1152
2275	OG0002275	YMR208W	maker-NODE_13_length_255369_cov_41.7759_ID_25-snap-gene-1.81-mRNA-1_1&gene=maker-NODE_13_length_255369_cov_41.7759_ID_25-snap-gene-1.81&CDS=1-1278
2276	OG0002276	YMR209C	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.58-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.58&CDS=1-1257
2277	OG0002277	YMR210W	genemark-NODE_15_length_240345_cov_42.9318_ID_29-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_15_length_240345_cov_42.9318_ID_29-processed-gene-0.125&CDS=1-1332
2278	OG0002278	YMR211W	augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-1.68&CDS=1-1077
2279	OG0002279	YMR212C	snap_masked-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.78-mRNA-1_1&gene=snap_masked-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.78&CDS=1-2496
2280	OG0002280	YMR213W	augustus_masked-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.6&CDS=1-1668
2281	OG0002281	YMR214W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-4.19-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-4.19&CDS=1-1725
2282	OG0002282	YMR215W	maker-NODE_5_length_544853_cov_41.9478_ID_9-snap-gene-3.145-mRNA-1_1&gene=maker-NODE_5_length_544853_cov_41.9478_ID_9-snap-gene-3.145&CDS=1-3039
2283	OG0002283	YMR217W	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.59-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-1.59&CDS=1-1593
2284	OG0002284	YMR218C	augustus_masked-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.175-mRNA-1_1&gene=augustus_masked-NODE_18_length_180837_cov_41.9367_ID_35-processed-gene-0.175&CDS=1-3474
2285	OG0002285	YMR220W	genemark-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.194-mRNA-1_1&gene=genemark-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.194&CDS=1-1341
2286	OG0002286	YMR223W	snap_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.169-mRNA-1_1&gene=snap_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.169&CDS=1-1569
2287	OG0002287	YMR226C	maker-NODE_15_length_240345_cov_42.9318_ID_29-snap-gene-1.155-mRNA-1_1&gene=maker-NODE_15_length_240345_cov_42.9318_ID_29-snap-gene-1.155&CDS=1-5184
2288	OG0002288	YMR227C	snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.117-mRNA-1_1&gene=snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.117&CDS=1-1761
2289	OG0002289	YMR228W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.26&CDS=1-1092
2290	OG0002290	YMR229C	augustus_masked-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_9_length_282536_cov_40.9967_ID_17-processed-gene-0.60&CDS=1-5073
2291	OG0002291	YMR234W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-2.16&CDS=1-819
2292	OG0002292	YMR235C	genemark-NODE_22_length_113822_cov_43.625_ID_43-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_22_length_113822_cov_43.625_ID_43-processed-gene-0.53&CDS=1-1188
2293	OG0002293	YMR236W	genemark-NODE_24_length_112108_cov_42.372_ID_47-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_24_length_112108_cov_42.372_ID_47-processed-gene-0.20&CDS=1-357
2294	OG0002294	YMR239C	snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-4.98-mRNA-1_1&gene=snap_masked-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-4.98&CDS=1-1992
2295	OG0002295	YMR240C	genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.47-mRNA-1_1&gene=genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.47&CDS=1-1437
2296	OG0002296	YMR241W	snap_masked-NODE_21_length_116788_cov_42.0641_ID_41-processed-gene-0.191-mRNA-1_1&gene=snap_masked-NODE_21_length_116788_cov_42.0641_ID_41-processed-gene-0.191&CDS=1-897
2297	OG0002297	YMR243C	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.32-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.32&CDS=1-1386
2298	OG0002298	YMR244C-A	genemark-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.217-mRNA-1_1&gene=genemark-NODE_19_length_138995_cov_40.4893_ID_37-processed-gene-0.217&CDS=1-309
2299	OG0002299	YMR244W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.33-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.33&CDS=1-945
2300	OG0002300	YMR247C	snap_masked-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.95-mRNA-1_1&gene=snap_masked-NODE_11_length_258595_cov_41.7728_ID_21-processed-gene-1.95&CDS=1-4569
2301	OG0002301	YMR250W	genemark-NODE_28_length_106324_cov_41.1752_ID_55-processed-gene-0.119-mRNA-1_1&gene=genemark-NODE_28_length_106324_cov_41.1752_ID_55-processed-gene-0.119&CDS=1-1827
2302	OG0002302	YMR256C	snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-0.21&CDS=1-180
2303	OG0002303	YMR259C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.142-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.142&CDS=1-4527
2304	OG0002304	YMR260C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-0.143&CDS=1-459
2305	OG0002305	YMR262W	genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-1.34&CDS=1-951
2306	OG0002306	YMR269W	snap_masked-NODE_21_length_116788_cov_42.0641_ID_41-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_21_length_116788_cov_42.0641_ID_41-processed-gene-0.151&CDS=1-540
2307	OG0002307	YMR272C	maker-NODE_7_length_360178_cov_41.5782_ID_13-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_7_length_360178_cov_41.5782_ID_13-snap-gene-0.1&CDS=1-2250
2308	OG0002308	YMR274C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.304-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.304&CDS=1-870
2309	OG0002309	YMR276W	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-2.14-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-2.14&CDS=1-1062
2310	OG0002310	YMR277W	genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_10_length_262436_cov_41.334_ID_19-processed-gene-1.81&CDS=1-2199
2311	OG0002311	YMR278W	maker-NODE_33_length_63906_cov_41.5924_ID_65-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_33_length_63906_cov_41.5924_ID_65-augustus-gene-0.83&CDS=1-3009
2312	OG0002312	YMR280C	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.100-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.100&CDS=1-3156
2313	OG0002313	YMR281W	snap_masked-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.39&CDS=1-903
2314	OG0002314	YMR283C	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.87-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.87&CDS=1-1323
2315	OG0002315	YMR284W	snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-3.17-mRNA-1_1&gene=snap_masked-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-3.17&CDS=1-1704
2316	OG0002316	YMR285C	augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_544853_cov_41.9478_ID_9-processed-gene-4.110&CDS=1-1437
2317	OG0002317	YMR287C	genemark-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_16_length_236635_cov_41.9628_ID_31-processed-gene-1.56&CDS=1-2982
2318	OG0002318	YMR288W	augustus_masked-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_14_length_251873_cov_41.9906_ID_27-processed-gene-0.112&CDS=1-4278
2319	OG0002319	YMR289W	snap_masked-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.122&CDS=1-954
2320	OG0002320	YMR290C	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.86-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.86&CDS=1-1692
2321	OG0002321	YMR293C	genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-0.140-mRNA-1_1&gene=genemark-NODE_13_length_255369_cov_41.7759_ID_25-processed-gene-0.140&CDS=1-1440
2322	OG0002322	YMR296C	maker-NODE_26_length_108805_cov_42.9802_ID_51-augustus-gene-0.56-mRNA-1_1&gene=maker-NODE_26_length_108805_cov_42.9802_ID_51-augustus-gene-0.56&CDS=1-2697
2323	OG0002323	YMR300C	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.41-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-1.41&CDS=1-1647
2324	OG0002324	YMR301C	snap_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.173-mRNA-1_1&gene=snap_masked-NODE_7_length_360178_cov_41.5782_ID_13-processed-gene-2.173&CDS=1-2094
2325	OG0002325	YMR302C	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-1.27&CDS=1-2367
2326	OG0002326	YMR304W	genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.3-mRNA-1_1&gene=genemark-NODE_1_length_724845_cov_40.9392_ID_1-processed-gene-2.3&CDS=1-6591
2327	OG0002327	YMR307W	maker-NODE_3_length_680843_cov_41.5593_ID_5-snap-gene-3.5-mRNA-1_1&gene=maker-NODE_3_length_680843_cov_41.5593_ID_5-snap-gene-3.5&CDS=1-3210
2328	OG0002328	YMR308C	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-3.124-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-3.124&CDS=1-3279
2329	OG0002329	YMR309C	genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-5.52-mRNA-1_1&gene=genemark-NODE_4_length_635359_cov_41.4667_ID_7-processed-gene-5.52&CDS=1-2586
2330	OG0002330	YMR311C	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-1.119&CDS=1-564
2331	OG0002331	YMR314W	genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-3.140-mRNA-1_1&gene=genemark-NODE_2_length_712999_cov_40.8768_ID_3-processed-gene-3.140&CDS=1-783
2332	OG0002332	YMR315W	genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.251-mRNA-1_1&gene=genemark-NODE_3_length_680843_cov_41.5593_ID_5-processed-gene-5.251&CDS=1-1047
2333	OG0002333	YNL001W	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.82-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.82&CDS=1-1161
2334	OG0002334	YNL002C	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.2-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.2&CDS=1-864
2335	OG0002335	YNL003C	genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.5-mRNA-1_1&gene=genemark-NODE_6_length_475741_cov_42.113_ID_11-processed-gene-3.5&CDS=1-813
2336	OG0002336	YNL005C	snap_masked-NODE_15_length_240345_cov_42.9318_ID_29-processed-gene-1.22-mRNA-1_1&gene=snap_masked-NODE_15_length_240345_cov_42.9318_ID_29-processed-gene-1.22&CDS=1-1050
2337	OG0002337	YNL006W	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.249-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.249&CDS=1-897
2338	OG0002338	YNL007C	genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.250-mRNA-1_1&gene=genemark-NODE_12_length_255420_cov_41.4768_ID_23-processed-gene-1.250&CDS=1-1044
2339	OG0002339	YNL010W	genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_17_length_212836_cov_42.4655_ID_33-processed-gene-0.134&CDS=1-711
