	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034629_Pichia_exigua
2435	OG0002435	YNL101W	augustus_masked-flattened_line_2-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.74&CDS=1-2055
2436	OG0002436	YNL102W	augustus_masked-flattened_line_2-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.56&CDS=1-4683
2437	OG0002437	YNL107W	augustus_masked-flattened_line_18-processed-gene-1.68-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.68&CDS=1-624
2438	OG0002438	YNL110C	augustus_masked-flattened_line_126-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_126-processed-gene-0.32&CDS=1-792
2439	OG0002439	YNL113W	augustus_masked-flattened_line_6-processed-gene-3.212-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.212&CDS=1-429
2440	OG0002440	YNL118C	augustus_masked-flattened_line_36-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.66&CDS=1-2865
2441	OG0002441	YNL122C	augustus_masked-flattened_line_2-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.51&CDS=1-267
2442	OG0002442	YNL123W	maker-flattened_line_2-augustus-gene-1.126-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-1.126&CDS=1-4038
2443	OG0002443	YNL124W	augustus_masked-flattened_line_2-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.48&CDS=1-1908
2444	OG0002444	YNL126W	augustus_masked-flattened_line_2-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.54&CDS=1-1740
2445	OG0002445	YNL127W	augustus_masked-flattened_line_2-processed-gene-1.71-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.71&CDS=1-2964
2446	OG0002446	YNL128W	augustus_masked-flattened_line_2-processed-gene-4.145-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.145&CDS=1-993
2447	OG0002447	YNL129W	augustus_masked-flattened_line_2-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.64&CDS=1-3381
2448	OG0002448	YNL132W	augustus_masked-flattened_line_2-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.47&CDS=1-3219
2449	OG0002449	YNL135C	augustus_masked-flattened_line_38-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.146&CDS=1-339
2450	OG0002450	YNL137C	augustus_masked-flattened_line_26-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.104&CDS=1-2256
2451	OG0002451	YNL138W-A	augustus_masked-flattened_line_0-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.29&CDS=1-225
2452	OG0002452	YNL142W	augustus_masked-flattened_line_8-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.34&CDS=1-1434
2453	OG0002453	YNL149C	augustus_masked-flattened_line_14-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.69&CDS=1-429
2454	OG0002454	YNL151C	augustus_masked-flattened_line_14-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.68&CDS=1-705
2455	OG0002455	YNL152W	genemark-flattened_line_14-processed-gene-0.91-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-0.91&CDS=1-1602
2456	OG0002456	YNL153C	augustus_masked-flattened_line_14-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.61&CDS=1-441
2457	OG0002457	YNL155W	augustus_masked-flattened_line_76-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.59&CDS=1-849
2458	OG0002458	YNL161W	augustus_masked-flattened_line_2-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.133&CDS=1-2292
2459	OG0002459	YNL163C	augustus_masked-flattened_line_66-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.51&CDS=1-2889
2460	OG0002460	YNL168C	augustus_masked-flattened_line_8-processed-gene-3.189-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-3.189&CDS=1-702
2461	OG0002461	YNL169C	augustus_masked-flattened_line_76-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.66&CDS=1-1434
2462	OG0002462	YNL172W	augustus_masked-flattened_line_76-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.88&CDS=1-5076
2463	OG0002463	YNL175C	augustus_masked-flattened_line_98-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.49&CDS=1-1062
2464	OG0002464	YNL177C	augustus_masked-flattened_line_104-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.16&CDS=1-873
2465	OG0002465	YNL178W	augustus_masked-flattened_line_10-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.73&CDS=1-714
2466	OG0002466	YNL182C	augustus_masked-flattened_line_10-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.79&CDS=1-1473
2467	OG0002467	YNL183C	augustus_masked-flattened_line_0-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.14&CDS=1-7152
2468	OG0002468	YNL185C	augustus_masked-flattened_line_0-processed-gene-2.15-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.15&CDS=1-453
2469	OG0002469	YNL186W	augustus_masked-flattened_line_0-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.30&CDS=1-2415
2470	OG0002470	YNL189W	augustus_masked-flattened_line_80-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.110&CDS=1-1662
2471	OG0002471	YNL191W	augustus_masked-flattened_line_50-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.44&CDS=1-1044
2472	OG0002472	YNL200C	augustus_masked-flattened_line_2-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.51&CDS=1-741
2473	OG0002473	YNL202W	maker-flattened_line_8-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-0.3&CDS=1-3114
2474	OG0002474	YNL206C	augustus_masked-flattened_line_70-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.134&CDS=1-1374
2475	OG0002475	YNL207W	augustus_masked-flattened_line_10-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.65&CDS=1-1275
2476	OG0002476	YNL212W	augustus_masked-flattened_line_48-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.2&CDS=1-2517
2477	OG0002477	YNL213C	augustus_masked-flattened_line_48-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.30&CDS=1-786
2478	OG0002478	YNL216W	maker-flattened_line_6-snap-gene-3.97-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-3.97&CDS=1-2358
2479	OG0002479	YNL217W	augustus_masked-flattened_line_0-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.46&CDS=1-1299
2480	OG0002480	YNL218W	augustus_masked-flattened_line_0-processed-gene-2.19-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.19&CDS=1-1758
2481	OG0002481	YNL219C	maker-flattened_line_76-snap-gene-0.49-mRNA-1_1&gene=maker-flattened_line_76-snap-gene-0.49&CDS=1-2346
2482	OG0002482	YNL220W	augustus_masked-flattened_line_64-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.50&CDS=1-1284
2483	OG0002483	YNL221C	augustus_masked-flattened_line_54-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.169&CDS=1-2712
2484	OG0002484	YNL222W	genemark-flattened_line_72-processed-gene-0.152-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.152&CDS=1-678
2485	OG0002485	YNL223W	snap_masked-flattened_line_40-processed-gene-0.165-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.165&CDS=1-1791
2486	OG0002486	YNL224C	augustus_masked-flattened_line_40-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.123&CDS=1-2679
2487	OG0002487	YNL227C	augustus_masked-flattened_line_4-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.91&CDS=1-1824
2488	OG0002488	YNL229C	augustus_masked-flattened_line_0-processed-gene-5.33-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-5.33&CDS=1-1104
2489	OG0002489	YNL230C	augustus_masked-flattened_line_76-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.58&CDS=1-756
2490	OG0002490	YNL231C	augustus_masked-flattened_line_34-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.122&CDS=1-1098
2491	OG0002491	YNL232W	augustus_masked-flattened_line_34-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.153&CDS=1-756
2492	OG0002492	YNL234W	augustus_masked-flattened_line_34-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.124&CDS=1-1236
2493	OG0002493	YNL236W	augustus_masked-flattened_line_34-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.125&CDS=1-3510
2494	OG0002494	YNL237W	genemark-flattened_line_8-processed-gene-0.84-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-0.84&CDS=1-1296
2495	OG0002495	YNL238W	augustus_masked-flattened_line_2-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.76&CDS=1-2787
2496	OG0002496	YNL240C	maker-flattened_line_8-snap-gene-0.2-mRNA-1_1&gene=maker-flattened_line_8-snap-gene-0.2&CDS=1-1260
2497	OG0002497	YNL241C	snap_masked-flattened_line_8-processed-gene-0.26-mRNA-1_1&gene=snap_masked-flattened_line_8-processed-gene-0.26&CDS=1-1542
2498	OG0002498	YNL243W	augustus_masked-flattened_line_4-processed-gene-2.124-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.124&CDS=1-3150
2499	OG0002499	YNL244C	augustus_masked-flattened_line_4-processed-gene-2.144-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.144&CDS=1-327
2500	OG0002500	YNL245C	genemark-flattened_line_4-processed-gene-2.47-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.47&CDS=1-675
2501	OG0002501	YNL247W	genemark-flattened_line_2-processed-gene-3.115-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.115&CDS=1-2286
2502	OG0002502	YNL248C	augustus_masked-flattened_line_2-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.129&CDS=1-1299
2503	OG0002503	YNL250W	snap_masked-flattened_line_2-processed-gene-3.14-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.14&CDS=1-3963
2504	OG0002504	YNL251C	augustus_masked-flattened_line_52-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.94&CDS=1-1998
2505	OG0002505	YNL252C	maker-flattened_line_12-snap-gene-2.78-mRNA-1_1&gene=maker-flattened_line_12-snap-gene-2.78&CDS=1-4017
2506	OG0002506	YNL254C	maker-flattened_line_46-augustus-gene-0.62-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.62&CDS=1-1929
2507	OG0002507	YNL256W	augustus_masked-flattened_line_46-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.177&CDS=1-2322
2508	OG0002508	YNL260C	augustus_masked-flattened_line_52-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.127&CDS=1-462
2509	OG0002509	YNL262W	augustus_masked-flattened_line_18-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.62&CDS=1-6795
2510	OG0002510	YNL267W	augustus_masked-flattened_line_68-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.4&CDS=1-3234
2511	OG0002511	YNL273W	snap_masked-flattened_line_40-processed-gene-0.166-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.166&CDS=1-4182
2512	OG0002512	YNL275W	augustus_masked-flattened_line_80-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.89&CDS=1-1872
2513	OG0002513	YNL277W	augustus_masked-flattened_line_2-processed-gene-3.44-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.44&CDS=1-1515
2514	OG0002514	YNL279W	genemark-flattened_line_16-processed-gene-2.3-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.3&CDS=1-2436
2515	OG0002515	YNL280C	augustus_masked-flattened_line_34-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.108&CDS=1-1317
2516	OG0002516	YNL284C	augustus_masked-flattened_line_4-processed-gene-3.87-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.87&CDS=1-2574
2517	OG0002517	YNL287W	augustus_masked-flattened_line_44-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.8&CDS=1-2763
2518	OG0002518	YNL289W	augustus_masked-flattened_line_44-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.22&CDS=1-993
2519	OG0002519	YNL290W	maker-flattened_line_32-augustus-gene-0.198-mRNA-1_1&gene=maker-flattened_line_32-augustus-gene-0.198&CDS=1-1686
2520	OG0002520	YNL291C	augustus_masked-flattened_line_2-processed-gene-4.140-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.140&CDS=1-1671
2521	OG0002521	YNL292W	augustus_masked-flattened_line_2-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.138&CDS=1-1167
2522	OG0002522	YNL297C	augustus_masked-flattened_line_2-processed-gene-4.139-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.139&CDS=1-4962
2523	OG0002523	YNL307C	augustus_masked-flattened_line_12-processed-gene-1.48-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.48&CDS=1-1110
2524	OG0002524	YNL308C	augustus_masked-flattened_line_132-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.3&CDS=1-1803
2525	OG0002525	YNL310C	genemark-flattened_line_66-processed-gene-0.125-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.125&CDS=1-501
2526	OG0002526	YNL312W	augustus_masked-flattened_line_98-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-flattened_line_98-processed-gene-0.47&CDS=1-903
2527	OG0002527	YNL313C	augustus_masked-flattened_line_66-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.49&CDS=1-3984
2528	OG0002528	YNL315C	augustus_masked-flattened_line_4-processed-gene-3.88-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.88&CDS=1-903
2529	OG0002529	YNL317W	augustus_masked-flattened_line_2-processed-gene-4.150-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.150&CDS=1-1464
2530	OG0002530	YNL320W	genemark-flattened_line_10-processed-gene-2.25-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-2.25&CDS=1-918
2531	OG0002531	YNL321W	augustus_masked-flattened_line_6-processed-gene-3.188-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-3.188&CDS=1-3507
2532	OG0002532	YNL323W	augustus_masked-flattened_line_20-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.9&CDS=1-1293
2533	OG0002533	YNL325C	augustus_masked-flattened_line_26-processed-gene-1.87-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.87&CDS=1-3390
2534	OG0002534	YNL328C	genemark-flattened_line_30-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.75&CDS=1-429
2535	OG0002535	YNL329C	snap_masked-flattened_line_16-processed-gene-0.68-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.68&CDS=1-3666
2536	OG0002536	YNL330C	genemark-flattened_line_84-processed-gene-0.88-mRNA-1_1&gene=genemark-flattened_line_84-processed-gene-0.88&CDS=1-2253
2537	OG0002537	YNR001C	augustus_masked-flattened_line_130-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_130-processed-gene-0.27&CDS=1-1368
2538	OG0002538	YNR003C	augustus_masked-flattened_line_2-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.118&CDS=1-1026
2539	OG0002539	YNR006W	snap_masked-flattened_line_88-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.27&CDS=1-8049
2540	OG0002540	YNR007C	augustus_masked-flattened_line_30-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.221&CDS=1-951
2541	OG0002541	YNR008W	augustus_masked-flattened_line_30-processed-gene-0.261-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.261&CDS=1-1995
2542	OG0002542	YNR012W	augustus_masked-flattened_line_44-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.41&CDS=1-1404
2543	OG0002543	YNR013C	augustus_masked-flattened_line_44-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.12&CDS=1-2565
2544	OG0002544	YNR015W	augustus_masked-flattened_line_20-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.114&CDS=1-1173
2545	OG0002545	YNR016C	snap_masked-flattened_line_24-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-0.65&CDS=1-6690
2546	OG0002546	YNR017W	augustus_masked-flattened_line_24-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.30&CDS=1-663
2547	OG0002547	YNR018W	augustus_masked-flattened_line_74-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.83&CDS=1-591
2548	OG0002548	YNR019W	augustus_masked-flattened_line_72-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.67&CDS=1-1701
2549	OG0002549	YNR020C	augustus_masked-flattened_line_72-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.89&CDS=1-618
2550	OG0002550	YNR021W	augustus_masked-flattened_line_4-processed-gene-3.65-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.65&CDS=1-2103
2551	OG0002551	YNR026C	augustus_masked-flattened_line_0-processed-gene-4.53-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.53&CDS=1-2610
2552	OG0002552	YNR029C	augustus_masked-flattened_line_78-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.120&CDS=1-1158
2553	OG0002553	YNR030W	augustus_masked-flattened_line_78-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.98&CDS=1-1809
2554	OG0002554	YNR032C-A	augustus_masked-flattened_line_22-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.125&CDS=1-219
2555	OG0002555	YNR033W	augustus_masked-flattened_line_2-processed-gene-4.168-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-4.168&CDS=1-2205
2556	OG0002556	YNR035C	augustus_masked-flattened_line_6-processed-gene-1.110-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.110&CDS=1-993
2557	OG0002557	YNR036C	augustus_masked-flattened_line_62-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.154&CDS=1-549
2558	OG0002558	YNR037C	augustus_masked-flattened_line_22-processed-gene-1.129-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.129&CDS=1-273
2559	OG0002559	YNR038W	augustus_masked-flattened_line_62-processed-gene-0.188-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.188&CDS=1-2007
2560	OG0002560	YNR039C	snap_masked-flattened_line_22-processed-gene-1.229-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-1.229&CDS=1-1797
2561	OG0002561	YNR041C	augustus_masked-flattened_line_92-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.10&CDS=1-1134
2562	OG0002562	YNR043W	augustus_masked-flattened_line_6-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.9&CDS=1-1173
2563	OG0002563	YNR050C	augustus_masked-flattened_line_12-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-2.136&CDS=1-1341
2564	OG0002564	YNR052C	snap_masked-flattened_line_48-processed-gene-0.125-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.125&CDS=1-2307
2565	OG0002565	YNR053C	maker-flattened_line_48-augustus-gene-0.213-mRNA-1_1&gene=maker-flattened_line_48-augustus-gene-0.213&CDS=1-1578
2566	OG0002566	YNR055C	augustus_masked-flattened_line_66-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.23&CDS=1-5523
