	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034939_Komagataella_pseudopastoris
2878	OG0002878	YOR251C	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.79-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.79&CDS=1-960
2879	OG0002879	YOR252W	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.84&CDS=1-507
2880	OG0002880	YOR254C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-3.130-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-3.130&CDS=1-1989
2881	OG0002881	YOR257W	maker-NODE_3_length_777129_cov_32.6323_ID_5-snap-gene-3.173-mRNA-1_1&gene=maker-NODE_3_length_777129_cov_32.6323_ID_5-snap-gene-3.173&CDS=1-474
2882	OG0002882	YOR259C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-3.135-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-3.135&CDS=1-1248
2883	OG0002883	YOR260W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-3.115-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-3.115&CDS=1-1347
2884	OG0002884	YOR261C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.93-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.93&CDS=1-1005
2885	OG0002885	YOR262W	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.94&CDS=1-1146
2886	OG0002886	YOR265W	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.13-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.13&CDS=1-333
2887	OG0002887	YOR271C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.64-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.64&CDS=1-981
2888	OG0002888	YOR272W	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.65-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.65&CDS=1-1350
2889	OG0002889	YOR273C	snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_20_length_144930_cov_36.6757_ID_39-processed-gene-0.104&CDS=1-1929
2890	OG0002890	YOR274W	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.31&CDS=1-1242
2891	OG0002891	YOR278W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.136-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-3.136&CDS=1-864
2892	OG0002892	YOR281C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.162-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.162&CDS=1-762
2893	OG0002893	YOR283W	snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-1.112&CDS=1-693
2894	OG0002894	YOR286W	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-2.137-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-2.137&CDS=1-531
2895	OG0002895	YOR287C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.143-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.143&CDS=1-873
2896	OG0002896	YOR288C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.144-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-2.144&CDS=1-903
2897	OG0002897	YOR289W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.42&CDS=1-759
2898	OG0002898	YOR291W	augustus_masked-NODE_21_length_119628_cov_43.4068_ID_41-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_21_length_119628_cov_43.4068_ID_41-processed-gene-0.76&CDS=1-4041
2899	OG0002899	YOR294W	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.53&CDS=1-597
2900	OG0002900	YOR296W	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-0.55&CDS=1-3711
2901	OG0002901	YOR298C-A	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.251-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.251&CDS=1-453
2902	OG0002902	YOR298W	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.188-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-3.188&CDS=1-1032
2903	OG0002903	YOR301W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.152-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-1.152&CDS=1-1383
2904	OG0002904	YOR303W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.69-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.69&CDS=1-1260
2905	OG0002905	YOR305W	augustus_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.123-mRNA-1_1&gene=augustus_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-1.123&CDS=1-816
2906	OG0002906	YOR307C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-0.91&CDS=1-1344
2907	OG0002907	YOR310C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-5.67-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-5.67&CDS=1-1590
2908	OG0002908	YOR311C	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.45&CDS=1-894
2909	OG0002909	YOR317W	snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_14_length_242937_cov_32.3739_ID_27-processed-gene-0.113&CDS=1-2160
2910	OG0002910	YOR319W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.284-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.284&CDS=1-645
2911	OG0002911	YOR322C	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.193-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.193&CDS=1-2172
2912	OG0002912	YOR323C	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-2.78-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-2.78&CDS=1-1344
2913	OG0002913	YOR327C	snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.221-mRNA-1_1&gene=snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.221&CDS=1-330
2914	OG0002914	YOR329C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.18&CDS=1-1599
2915	OG0002915	YOR330C	augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.65&CDS=1-3039
2916	OG0002916	YOR332W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.45&CDS=1-690
2917	OG0002917	YOR334W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.15&CDS=1-1284
2918	OG0002918	YOR335C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.161&CDS=1-2877
2919	OG0002919	YOR336W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.23-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.23&CDS=1-4359
2920	OG0002920	YOR340C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.44-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.44&CDS=1-924
2921	OG0002921	YOR341W	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-3.30&CDS=1-4908
2922	OG0002922	YOR349W	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.28&CDS=1-3132
2923	OG0002923	YOR352W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.198-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.198&CDS=1-894
2924	OG0002924	YOR353C	snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.219-mRNA-1_1&gene=snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.219&CDS=1-2292
2925	OG0002925	YOR355W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.3&CDS=1-1362
2926	OG0002926	YOR356W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.0-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-10.0&CDS=1-1788
2927	OG0002927	YOR358W	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.126-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-1.126&CDS=1-798
2928	OG0002928	YOR359W	snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.224-mRNA-1_1&gene=snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.224&CDS=1-1368
2929	OG0002929	YOR360C	snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.223-mRNA-1_1&gene=snap_masked-NODE_17_length_170323_cov_32.1895_ID_33-processed-gene-0.223&CDS=1-1665
2930	OG0002930	YOR361C	snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.47&CDS=1-2145
2931	OG0002931	YOR362C	augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.92&CDS=1-771
2932	OG0002932	YOR368W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.85-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.85&CDS=1-1284
2933	OG0002933	YOR369C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.110-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.110&CDS=1-432
2934	OG0002934	YOR370C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.111-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-4.111&CDS=1-1905
2935	OG0002935	YOR373W	augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_3_length_777129_cov_32.6323_ID_5-processed-gene-0.58&CDS=1-2964
2936	OG0002936	YOR380W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.222-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.222&CDS=1-1923
2937	OG0002937	YOR388C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.24-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-4.24&CDS=1-1095
2938	OG0002938	YPL002C	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.92-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.92&CDS=1-801
2939	OG0002939	YPL003W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-0.46&CDS=1-1503
2940	OG0002940	YPL005W	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.5&CDS=1-1776
2941	OG0002941	YPL006W	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.67&CDS=1-3849
2942	OG0002942	YPL007C	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.3-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-2.3&CDS=1-2037
2943	OG0002943	YPL009C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.122&CDS=1-3000
2944	OG0002944	YPL010W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.126-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.126&CDS=1-570
2945	OG0002945	YPL011C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.123-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.123&CDS=1-939
2946	OG0002946	YPL012W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.127-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.127&CDS=1-3612
2947	OG0002947	YPL013C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.124-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-3.124&CDS=1-360
2948	OG0002948	YPL015C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.134-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.134&CDS=1-1137
2949	OG0002949	YPL016W	augustus_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.164&CDS=1-2259
2950	OG0002950	YPL020C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-5.175-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-5.175&CDS=1-2085
2951	OG0002951	YPL022W	snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_19_length_154961_cov_31.7871_ID_37-processed-gene-0.37&CDS=1-2868
2952	OG0002952	YPL028W	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.105-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.105&CDS=1-1206
2953	OG0002953	YPL029W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.153-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.153&CDS=1-2430
2954	OG0002954	YPL030W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.112&CDS=1-1680
2955	OG0002955	YPL034W	snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-2.60-mRNA-1_1&gene=snap_masked-NODE_8_length_499880_cov_32.4034_ID_15-processed-gene-2.60&CDS=1-612
2956	OG0002956	YPL037C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.54-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.54&CDS=1-483
2957	OG0002957	YPL040C	snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_12_length_307513_cov_36.2426_ID_23-processed-gene-1.102&CDS=1-3060
2958	OG0002958	YPL041C	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.182-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-2.182&CDS=1-609
2959	OG0002959	YPL042C	maker-NODE_4_length_670543_cov_35.4121_ID_7-snap-gene-2.12-mRNA-1_1&gene=maker-NODE_4_length_670543_cov_35.4121_ID_7-snap-gene-2.12&CDS=1-1341
2960	OG0002960	YPL043W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.82-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.82&CDS=1-1953
2961	OG0002961	YPL045W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.81&CDS=1-2427
2962	OG0002962	YPL046C	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.110-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.110&CDS=1-312
2963	OG0002963	YPL050C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.108&CDS=1-1116
2964	OG0002964	YPL051W	augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.31-mRNA-1_1&gene=augustus_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.31&CDS=1-2157
2965	OG0002965	YPL054W	genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.57&CDS=1-978
2966	OG0002966	YPL057C	snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.79-mRNA-1_1&gene=snap_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-3.79&CDS=1-1098
2967	OG0002967	YPL059W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.147-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-7.147&CDS=1-489
2968	OG0002968	YPL063W	genemark-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-5.51-mRNA-1_1&gene=genemark-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-5.51&CDS=1-1365
2969	OG0002969	YPL064C	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.290-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.290&CDS=1-1053
2970	OG0002970	YPL065W	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.16-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-3.16&CDS=1-759
2971	OG0002971	YPL066W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.285-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.285&CDS=1-1290
2972	OG0002972	YPL067C	snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_13_length_247998_cov_32.6609_ID_25-processed-gene-0.108&CDS=1-525
2973	OG0002973	YPL069C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.138-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.138&CDS=1-942
2974	OG0002974	YPL072W	maker-NODE_1_length_1101463_cov_32.2612_ID_1-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_1_length_1101463_cov_32.2612_ID_1-snap-gene-0.0&CDS=1-1590
2975	OG0002975	YPL076W	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.192-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.192&CDS=1-861
2976	OG0002976	YPL078C	snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_16_length_203096_cov_33.4034_ID_31-processed-gene-1.160&CDS=1-699
2977	OG0002977	YPL082C	snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.162-mRNA-1_1&gene=snap_masked-NODE_4_length_670543_cov_35.4121_ID_7-processed-gene-5.162&CDS=1-5805
2978	OG0002978	YPL083C	snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.92-mRNA-1_1&gene=snap_masked-NODE_9_length_485800_cov_32.7032_ID_17-processed-gene-1.92&CDS=1-1116
2979	OG0002979	YPL085W	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-2.106&CDS=1-7407
2980	OG0002980	YPL086C	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.110&CDS=1-1668
2981	OG0002981	YPL088W	snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-1.72-mRNA-1_1&gene=snap_masked-NODE_10_length_408594_cov_38.2114_ID_19-processed-gene-1.72&CDS=1-1023
2982	OG0002982	YPL091W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.162-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.162&CDS=1-1386
2983	OG0002983	YPL093W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.86&CDS=1-1905
2984	OG0002984	YPL094C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.164-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.164&CDS=1-834
2985	OG0002985	YPL096W	augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_5_length_612577_cov_31.9479_ID_9-processed-gene-0.82&CDS=1-1077
2986	OG0002986	YPL097W	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.254-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-6.254&CDS=1-1482
2987	OG0002987	YPL101W	snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.108-mRNA-1_1&gene=snap_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.108&CDS=1-1260
2988	OG0002988	YPL103C	snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.163-mRNA-1_1&gene=snap_masked-NODE_2_length_799181_cov_33.4065_ID_3-processed-gene-5.163&CDS=1-1206
2989	OG0002989	YPL104W	snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.87-mRNA-1_1&gene=snap_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-1.87&CDS=1-1995
2990	OG0002990	YPL107W	snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.235-mRNA-1_1&gene=snap_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-4.235&CDS=1-618
2991	OG0002991	YPL108W	augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.167-mRNA-1_1&gene=augustus_masked-NODE_6_length_584922_cov_32.2926_ID_11-processed-gene-4.167&CDS=1-1809
2992	OG0002992	YPL110C	maker-NODE_9_length_485800_cov_32.7032_ID_17-snap-gene-2.101-mRNA-1_1&gene=maker-NODE_9_length_485800_cov_32.7032_ID_17-snap-gene-2.101&CDS=1-5889
2993	OG0002993	YPL112C	augustus_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_7_length_555879_cov_32.5039_ID_13-processed-gene-3.42&CDS=1-1530
2994	OG0002994	YPL115C	augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_1101463_cov_32.2612_ID_1-processed-gene-5.74&CDS=1-2937
