	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034999_Cephaloascus_fragrans
2997	OG0002997	YNL219C	maker-NODE_6_length_814577_cov_12.2606_ID_11-snap-gene-4.170-mRNA-1_1&gene=maker-NODE_6_length_814577_cov_12.2606_ID_11-snap-gene-4.170&CDS=1-1980
2998	OG0002998	YNL220W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-4.40-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-4.40&CDS=1-1278
2999	OG0002999	YNL221C	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.244-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.244&CDS=1-2445
3000	OG0003000	YNL222W	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.213-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.213&CDS=1-612
3001	OG0003001	YNL223W	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.218-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.218&CDS=1-1770
3002	OG0003002	YNL224C	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.246-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.246&CDS=1-2445
3003	OG0003003	YNL227C	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.217-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-2.217&CDS=1-1764
3004	OG0003004	YNL229C	augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-11.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_1709425_cov_12.0966_ID_1-processed-gene-11.27&CDS=1-912
3005	OG0003005	YNL230C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.137&CDS=1-1035
3006	OG0003006	YNL232W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.136&CDS=1-882
3007	OG0003007	YNL233W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.135-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.135&CDS=1-2295
3008	OG0003008	YNL234W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.134&CDS=1-945
3009	OG0003009	YNL236W	genemark-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-4.61-mRNA-1_1&gene=genemark-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-4.61&CDS=1-2871
3010	OG0003010	YNL237W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-1.89&CDS=1-1302
3011	OG0003011	YNL238W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-1.90&CDS=1-2472
3012	OG0003012	YNL239W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-2.24&CDS=1-1482
3013	OG0003013	YNL240C	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-1.88-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-1.88&CDS=1-1527
3014	OG0003014	YNL241C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-1.34&CDS=1-1530
3015	OG0003015	YNL242W	augustus_masked-NODE_17_length_231556_cov_12.6204_ID_33-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_17_length_231556_cov_12.6204_ID_33-processed-gene-1.46&CDS=1-5517
3016	OG0003016	YNL243W	genemark-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.43-mRNA-1_1&gene=genemark-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.43&CDS=1-3156
3017	OG0003017	YNL244C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.21&CDS=1-327
3018	OG0003018	YNL245C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-12.20&CDS=1-882
3019	OG0003019	YNL247W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.13&CDS=1-2277
3020	OG0003020	YNL248C	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.5&CDS=1-2088
3021	OG0003021	YNL250W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-6.28&CDS=1-3906
3022	OG0003022	YNL251C	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-4.59-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-4.59&CDS=1-1899
3023	OG0003023	YNL252C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.122&CDS=1-873
3024	OG0003024	YNL253W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.138&CDS=1-972
3025	OG0003025	YNL256W	maker-NODE_2_length_1483094_cov_12.2697_ID_3-snap-gene-4.53-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-snap-gene-4.53&CDS=1-3996
3026	OG0003026	YNL259C	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-3.40-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-3.40&CDS=1-222
3027	OG0003027	YNL260C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.27&CDS=1-432
3028	OG0003028	YNL261W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.28&CDS=1-1452
3029	OG0003029	YNL262W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.29&CDS=1-6564
3030	OG0003030	YNL263C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-3.30&CDS=1-885
3031	OG0003031	YNL265C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.7&CDS=1-846
3032	OG0003032	YNL267W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-7.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-7.125&CDS=1-3216
3033	OG0003033	YNL271C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.23&CDS=1-5580
3034	OG0003034	YNL272C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.24&CDS=1-1956
3035	OG0003035	YNL273W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.25&CDS=1-3858
3036	OG0003036	YNL275W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-0.74&CDS=1-1596
3037	OG0003037	YNL277W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-2.22&CDS=1-1386
3038	OG0003038	YNL279W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-0.70&CDS=1-2490
3039	OG0003039	YNL280C	augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.173&CDS=1-1320
3040	OG0003040	YNL281W	augustus_masked-NODE_17_length_231556_cov_12.6204_ID_33-processed-gene-1.10-mRNA-1_1&gene=augustus_masked-NODE_17_length_231556_cov_12.6204_ID_33-processed-gene-1.10&CDS=1-435
3041	OG0003041	YNL282W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-2.114&CDS=1-753
3042	OG0003042	YNL284C	augustus_masked-NODE_25_length_157129_cov_13.2327_ID_49-processed-gene-0.232-mRNA-1_1&gene=augustus_masked-NODE_25_length_157129_cov_13.2327_ID_49-processed-gene-0.232&CDS=1-861
3043	OG0003043	YNL286W	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.242-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.242&CDS=1-1131
3044	OG0003044	YNL287W	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.243-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.243&CDS=1-2787
3045	OG0003045	YNL288W	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.204&CDS=1-1131
3046	OG0003046	YNL289W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-1.37&CDS=1-1041
3047	OG0003047	YNL290W	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-0.85&CDS=1-2610
3048	OG0003048	YNL292W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-8.4-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-8.4&CDS=1-1245
3049	OG0003049	YNL293W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-0.30&CDS=1-1968
3050	OG0003050	YNL297C	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-2.132-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-2.132&CDS=1-4788
3051	OG0003051	YNL298W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-0.140&CDS=1-2526
3052	OG0003052	YNL305C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.142-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.142&CDS=1-780
3053	OG0003053	YNL307C	augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_13_length_301457_cov_12.8257_ID_25-processed-gene-2.157&CDS=1-1104
3054	OG0003054	YNL308C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-3.28&CDS=1-1722
3055	OG0003055	YNL310C	genemark-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.100&CDS=1-549
3056	OG0003056	YNL312W	genemark-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.86&CDS=1-798
3057	OG0003057	YNL313C	augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_10_length_360733_cov_12.93_ID_19-processed-gene-1.125&CDS=1-2832
3058	OG0003058	YNL315C	augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_16_length_236357_cov_12.4859_ID_31-processed-gene-0.2&CDS=1-927
3059	OG0003059	YNL316C	maker-NODE_16_length_236357_cov_12.4859_ID_31-augustus-gene-0.37-mRNA-1_1&gene=maker-NODE_16_length_236357_cov_12.4859_ID_31-augustus-gene-0.37&CDS=1-951
3060	OG0003060	YNL317W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-0.143&CDS=1-1617
3061	OG0003061	YNL320W	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.131&CDS=1-4680
3062	OG0003062	YNL321W	augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-NODE_14_length_293170_cov_12.5859_ID_27-processed-gene-1.75&CDS=1-3096
3063	OG0003063	YNL322C	augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.149-mRNA-1_1&gene=augustus_masked-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.149&CDS=1-402
3064	OG0003064	YNL325C	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.177&CDS=1-3204
3065	OG0003065	YNL326C	genemark-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-5.55-mRNA-1_1&gene=genemark-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-5.55&CDS=1-1086
3066	OG0003066	YNL328C	maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-0.44&CDS=1-438
3067	OG0003067	YNL329C	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-0.92&CDS=1-3291
3068	OG0003068	YNL330C	maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-5.79-mRNA-1_1&gene=maker-NODE_5_length_1066020_cov_12.392_ID_9-augustus-gene-5.79&CDS=1-1434
3069	OG0003069	YNR003C	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.240-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.240&CDS=1-930
3070	OG0003070	YNR006W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.14-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.14&CDS=1-2037
3071	OG0003071	YNR007C	maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-6.125-mRNA-1_1&gene=maker-NODE_4_length_1243373_cov_12.0868_ID_7-augustus-gene-6.125&CDS=1-2127
3072	OG0003072	YNR008W	augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.19-mRNA-1_1&gene=augustus_masked-NODE_4_length_1243373_cov_12.0868_ID_7-processed-gene-6.19&CDS=1-1953
3073	OG0003073	YNR012W	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.134-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.134&CDS=1-1539
3074	OG0003074	YNR013C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.170-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-12.170&CDS=1-2520
3075	OG0003075	YNR015W	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.108&CDS=1-1101
3076	OG0003076	YNR016C	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.106&CDS=1-6978
3077	OG0003077	YNR017W	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.94&CDS=1-627
3078	OG0003078	YNR018W	augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-2.218-mRNA-1_1&gene=augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-2.218&CDS=1-627
3079	OG0003079	YNR019W	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.102&CDS=1-1731
3080	OG0003080	YNR020C	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.87&CDS=1-732
3081	OG0003081	YNR021W	maker-NODE_31_length_73414_cov_12.5368_ID_61-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_31_length_73414_cov_12.5368_ID_61-augustus-gene-0.44&CDS=1-1116
3082	OG0003082	YNR022C	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.85&CDS=1-810
3083	OG0003083	YNR023W	augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_31_length_73414_cov_12.5368_ID_61-processed-gene-0.99&CDS=1-1275
3084	OG0003084	YNR026C	maker-NODE_10_length_360733_cov_12.93_ID_19-snap-gene-1.98-mRNA-1_1&gene=maker-NODE_10_length_360733_cov_12.93_ID_19-snap-gene-1.98&CDS=1-2052
3085	OG0003085	YNR029C	augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.5&CDS=1-1209
3086	OG0003086	YNR030W	augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_22_length_160789_cov_12.2417_ID_43-processed-gene-0.37&CDS=1-1623
3087	OG0003087	YNR032C-A	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.154-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.154&CDS=1-219
3088	OG0003088	YNR032W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.126-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.126&CDS=1-975
3089	OG0003089	YNR033W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.127-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.127&CDS=1-2229
3090	OG0003090	YNR035C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.128-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.128&CDS=1-945
3091	OG0003091	YNR036C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.156-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-3.156&CDS=1-525
3092	OG0003092	YNR037C	maker-NODE_6_length_814577_cov_12.2606_ID_11-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_6_length_814577_cov_12.2606_ID_11-augustus-gene-0.108&CDS=1-273
3093	OG0003093	YNR038W	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-0.21&CDS=1-1980
3094	OG0003094	YNR039C	augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_814577_cov_12.2606_ID_11-processed-gene-0.19&CDS=1-1908
3095	OG0003095	YNR041C	genemark-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.100-mRNA-1_1&gene=genemark-NODE_2_length_1483094_cov_12.2697_ID_3-processed-gene-4.100&CDS=1-1107
3096	OG0003096	YNR043W	maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-4.56-mRNA-1_1&gene=maker-NODE_2_length_1483094_cov_12.2697_ID_3-augustus-gene-4.56&CDS=1-1179
3097	OG0003097	YNR046W	maker-NODE_3_length_1365740_cov_12.258_ID_5-augustus-gene-2.49-mRNA-1_1&gene=maker-NODE_3_length_1365740_cov_12.258_ID_5-augustus-gene-2.49&CDS=1-387
3098	OG0003098	YNR050C	maker-NODE_1_length_1709425_cov_12.0966_ID_1-augustus-gene-7.49-mRNA-1_1&gene=maker-NODE_1_length_1709425_cov_12.0966_ID_1-augustus-gene-7.49&CDS=1-1335
3099	OG0003099	YNR051C	augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-0.7&CDS=1-1311
3100	OG0003100	YNR052C	snap_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-0.53&CDS=1-1071
3101	OG0003101	YNR053C	maker-NODE_9_length_391580_cov_11.7675_ID_17-snap-gene-0.39-mRNA-1_1&gene=maker-NODE_9_length_391580_cov_11.7675_ID_17-snap-gene-0.39&CDS=1-3027
3102	OG0003102	YNR054C	augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-1.112-mRNA-1_1&gene=augustus_masked-NODE_9_length_391580_cov_11.7675_ID_17-processed-gene-1.112&CDS=1-1005
3103	OG0003103	YNR055C	augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.206-mRNA-1_1&gene=augustus_masked-NODE_27_length_134901_cov_12.4581_ID_53-processed-gene-0.206&CDS=1-1788
3104	OG0003104	YNR057C	augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.1&CDS=1-657
3105	OG0003105	YNR058W	augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_29_length_94111_cov_12.1954_ID_57-processed-gene-0.23&CDS=1-1071
3106	OG0003106	YNR074C	augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-10.22-mRNA-1_1&gene=augustus_masked-NODE_3_length_1365740_cov_12.258_ID_5-processed-gene-10.22&CDS=1-1131
3107	OG0003107	YOL001W	augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-NODE_5_length_1066020_cov_12.392_ID_9-processed-gene-9.69&CDS=1-1260
3108	OG0003108	YOL002C	augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.221-mRNA-1_1&gene=augustus_masked-NODE_20_length_180764_cov_12.2714_ID_39-processed-gene-0.221&CDS=1-960
3109	OG0003109	YOL003C	augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_8_length_448648_cov_12.3749_ID_15-processed-gene-1.6&CDS=1-852
