	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035018_Candida_canberraensis
2543	OG0002543	YLR417W	genemark-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-1.123&CDS=1-1911
2544	OG0002544	YLR418C	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-2.85&CDS=1-1092
2545	OG0002545	YLR419W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-3.35&CDS=1-4164
2546	OG0002546	YLR421C	maker-NODE_17_length_419275_cov_12.6388_ID_33-snap-gene-3.177-mRNA-1_1&gene=maker-NODE_17_length_419275_cov_12.6388_ID_33-snap-gene-3.177&CDS=1-819
2547	OG0002547	YLR422W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-1.15&CDS=1-5652
2548	OG0002548	YLR424W	maker-NODE_17_length_419275_cov_12.6388_ID_33-augustus-gene-2.103-mRNA-1_1&gene=maker-NODE_17_length_419275_cov_12.6388_ID_33-augustus-gene-2.103&CDS=1-2361
2549	OG0002549	YLR427W	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.175-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.175&CDS=1-1902
2550	OG0002550	YLR429W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.17&CDS=1-1896
2551	OG0002551	YLR430W	genemark-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.94-mRNA-1_1&gene=genemark-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.94&CDS=1-5886
2552	OG0002552	YLR435W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.8-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.8&CDS=1-597
2553	OG0002553	YLR438C-A	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.2&CDS=1-291
2554	OG0002554	YLR438W	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.70-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.70&CDS=1-1305
2555	OG0002555	YLR439W	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.7-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.7&CDS=1-891
2556	OG0002556	YLR443W	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.56&CDS=1-1770
2557	OG0002557	YLR447C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.209-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.209&CDS=1-1041
2558	OG0002558	YLR449W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-1.32-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-1.32&CDS=1-1284
2559	OG0002559	YLR451W	snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-1.89&CDS=1-2874
2560	OG0002560	YLR452C	snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-1.70&CDS=1-1974
2561	OG0002561	YLR454W	maker-NODE_23_length_252339_cov_12.3514_ID_45-snap-gene-1.12-mRNA-1_1&gene=maker-NODE_23_length_252339_cov_12.3514_ID_45-snap-gene-1.12&CDS=1-7872
2562	OG0002562	YLR459W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.146-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-5.146&CDS=1-1290
2563	OG0002563	YML001W	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.180&CDS=1-639
2564	OG0002564	YML002W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.48-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-3.48&CDS=1-3633
2565	OG0002565	YML004C	genemark-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.285-mRNA-1_1&gene=genemark-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-5.285&CDS=1-954
2566	OG0002566	YML005W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.44-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-4.44&CDS=1-1209
2567	OG0002567	YML007W	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.13-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.13&CDS=1-1509
2568	OG0002568	YML008C	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.15-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.15&CDS=1-1134
2569	OG0002569	YML009C	augustus_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.61&CDS=1-213
2570	OG0002570	YML010W	snap_masked-NODE_27_length_149167_cov_27.5857_ID_53-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_27_length_149167_cov_27.5857_ID_53-processed-gene-0.18&CDS=1-2841
2571	OG0002571	YML012W	genemark-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.13-mRNA-1_1&gene=genemark-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.13&CDS=1-627
2572	OG0002572	YML013W	snap_masked-NODE_28_length_115578_cov_13.6458_ID_55-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_28_length_115578_cov_13.6458_ID_55-processed-gene-0.94&CDS=1-1614
2573	OG0002573	YML014W	genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-0.86&CDS=1-816
2574	OG0002574	YML016C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-0.17&CDS=1-1632
2575	OG0002575	YML017W	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-2.30&CDS=1-2295
2576	OG0002576	YML018C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.102-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.102&CDS=1-1194
2577	OG0002577	YML019W	augustus_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.65-mRNA-1_1&gene=augustus_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.65&CDS=1-996
2578	OG0002578	YML020W	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.85-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.85&CDS=1-2334
2579	OG0002579	YML021C	snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_3_length_931105_cov_16.3301_ID_5-processed-gene-1.101&CDS=1-990
2580	OG0002580	YML022W	snap_masked-NODE_27_length_149167_cov_27.5857_ID_53-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_27_length_149167_cov_27.5857_ID_53-processed-gene-0.16&CDS=1-555
2581	OG0002581	YML025C	snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-0.20&CDS=1-741
2582	OG0002582	YML030W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-10.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-10.112&CDS=1-483
2583	OG0002583	YML031W	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-1.46&CDS=1-1872
2584	OG0002584	YML035C	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-4.45-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-4.45&CDS=1-2283
2585	OG0002585	YML036W	genemark-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-3.83-mRNA-1_1&gene=genemark-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-3.83&CDS=1-549
2586	OG0002586	YML038C	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.103-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.103&CDS=1-1191
2587	OG0002587	YML042W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.30-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.30&CDS=1-1860
2588	OG0002588	YML043C	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-0.17&CDS=1-1332
2589	OG0002589	YML046W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-6.98-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-6.98&CDS=1-2088
2590	OG0002590	YML048W	genemark-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-2.62-mRNA-1_1&gene=genemark-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-2.62&CDS=1-1164
2591	OG0002591	YML049C	genemark-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-0.5&CDS=1-3648
2592	OG0002592	YML050W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-0.57&CDS=1-855
2593	OG0002593	YML055W	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.212-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.212&CDS=1-507
2594	OG0002594	YML056C	maker-NODE_18_length_338643_cov_13.2849_ID_35-snap-gene-1.44-mRNA-1_1&gene=maker-NODE_18_length_338643_cov_13.2849_ID_35-snap-gene-1.44&CDS=1-1563
2595	OG0002595	YML057W	augustus_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.84-mRNA-1_1&gene=augustus_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.84&CDS=1-1884
2596	OG0002596	YML059C	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.31&CDS=1-4461
2597	OG0002597	YML060W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.42-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.42&CDS=1-1056
2598	OG0002598	YML061C	snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.4-mRNA-1_1&gene=snap_masked-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-1.4&CDS=1-2466
2599	OG0002599	YML064C	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.3-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.3&CDS=1-594
2600	OG0002600	YML065W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.4-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-2.4&CDS=1-2454
2601	OG0002601	YML066C	genemark-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.17&CDS=1-1029
2602	OG0002602	YML067C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.18-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.18&CDS=1-1062
2603	OG0002603	YML068W	genemark-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-1.110&CDS=1-1443
2604	OG0002604	YML069W	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-2.7-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-2.7&CDS=1-1593
2605	OG0002605	YML071C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.166-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-1.166&CDS=1-1302
2606	OG0002606	YML072C	maker-NODE_5_length_764123_cov_13.2646_ID_9-snap-gene-2.1-mRNA-1_1&gene=maker-NODE_5_length_764123_cov_13.2646_ID_9-snap-gene-2.1&CDS=1-4746
2607	OG0002607	YML077W	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-0.101-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-0.101&CDS=1-474
2608	OG0002608	YML080W	genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_12_length_500968_cov_12.9947_ID_23-processed-gene-0.102&CDS=1-1275
2609	OG0002609	YML081C-A	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-0.100&CDS=1-186
2610	OG0002610	YML086C	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.201-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.201&CDS=1-1668
2611	OG0002611	YML088W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.112&CDS=1-2022
2612	OG0002612	YML091C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.111-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.111&CDS=1-3939
2613	OG0002613	YML092C	maker-NODE_26_length_182433_cov_12.5761_ID_51-snap-gene-0.141-mRNA-1_1&gene=maker-NODE_26_length_182433_cov_12.5761_ID_51-snap-gene-0.141&CDS=1-750
2614	OG0002614	YML093W	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.167-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.167&CDS=1-2637
2615	OG0002615	YML094W	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.46-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.46&CDS=1-459
2616	OG0002616	YML095C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.69-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-4.69&CDS=1-1047
2617	OG0002617	YML096W	maker-NODE_12_length_500968_cov_12.9947_ID_23-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_12_length_500968_cov_12.9947_ID_23-augustus-gene-0.0&CDS=1-2790
2618	OG0002618	YML097C	snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.28-mRNA-1_1&gene=snap_masked-NODE_4_length_881975_cov_16.5187_ID_7-processed-gene-6.28&CDS=1-2127
2619	OG0002619	YML098W	snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-0.62&CDS=1-612
2620	OG0002620	YML099C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-13.49-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-13.49&CDS=1-2838
2621	OG0002621	YML102W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-5.49-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-5.49&CDS=1-1443
2622	OG0002622	YML103C	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.93-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.93&CDS=1-4911
2623	OG0002623	YML104C	snap_masked-NODE_20_length_325768_cov_22.689_ID_39-processed-gene-2.12-mRNA-1_1&gene=snap_masked-NODE_20_length_325768_cov_22.689_ID_39-processed-gene-2.12&CDS=1-3414
2624	OG0002624	YML105C	snap_masked-NODE_20_length_325768_cov_22.689_ID_39-processed-gene-2.30-mRNA-1_1&gene=snap_masked-NODE_20_length_325768_cov_22.689_ID_39-processed-gene-2.30&CDS=1-813
2625	OG0002625	YML108W	snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_6_length_695809_cov_13.1576_ID_11-processed-gene-1.31&CDS=1-339
2626	OG0002626	YML110C	snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-1.37&CDS=1-891
2627	OG0002627	YML112W	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-8.83-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-8.83&CDS=1-891
2628	OG0002628	YML114C	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-8.107-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-8.107&CDS=1-1836
2629	OG0002629	YML115C	augustus_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.201-mRNA-1_1&gene=augustus_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.201&CDS=1-1392
2630	OG0002630	YML121W	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.175-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.175&CDS=1-969
2631	OG0002631	YML123C	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-1.91-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-1.91&CDS=1-1671
2632	OG0002632	YML126C	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.168-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.168&CDS=1-1344
2633	OG0002633	YML127W	maker-NODE_9_length_607260_cov_13.454_ID_17-snap-gene-4.71-mRNA-1_1&gene=maker-NODE_9_length_607260_cov_13.454_ID_17-snap-gene-4.71&CDS=1-1998
2634	OG0002634	YML128C	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.169&CDS=1-2508
2635	OG0002635	YML130C	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-13.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-13.65&CDS=1-1734
2636	OG0002636	YMR001C	snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_2_length_957285_cov_16.5771_ID_3-processed-gene-2.110&CDS=1-2001
2637	OG0002637	YMR002W	snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_23_length_252339_cov_12.3514_ID_45-processed-gene-0.54&CDS=1-426
2638	OG0002638	YMR004W	snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.87-mRNA-1_1&gene=snap_masked-NODE_15_length_463217_cov_12.2587_ID_29-processed-gene-3.87&CDS=1-1923
2639	OG0002639	YMR005W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-3.122-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-3.122&CDS=1-1434
2640	OG0002640	YMR009W	snap_masked-NODE_32_length_66078_cov_14.8893_ID_63-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_32_length_66078_cov_14.8893_ID_63-processed-gene-0.29&CDS=1-534
2641	OG0002641	YMR010W	snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-3.158-mRNA-1_1&gene=snap_masked-NODE_17_length_419275_cov_12.6388_ID_33-processed-gene-3.158&CDS=1-864
2642	OG0002642	YMR012W	snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.84-mRNA-1_1&gene=snap_masked-NODE_16_length_462514_cov_13.0784_ID_31-processed-gene-3.84&CDS=1-3897
2643	OG0002643	YMR013C	snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-1.128&CDS=1-1758
2644	OG0002644	YMR014W	snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_14_length_488644_cov_13.1912_ID_27-processed-gene-1.58&CDS=1-1434
2645	OG0002645	YMR015C	snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-0.63&CDS=1-1581
2646	OG0002646	YMR019W	snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-10.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1418990_cov_15.6188_ID_1-processed-gene-10.127&CDS=1-2802
2647	OG0002647	YMR022W	genemark-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.20&CDS=1-498
2648	OG0002648	YMR023C	augustus_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_11_length_523697_cov_18.1994_ID_21-processed-gene-0.8&CDS=1-1500
2649	OG0002649	YMR024W	snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_8_length_661647_cov_16.5428_ID_15-processed-gene-4.63&CDS=1-1071
2650	OG0002650	YMR026C	genemark-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.33-mRNA-1_1&gene=genemark-NODE_7_length_663911_cov_18.1544_ID_13-processed-gene-3.33&CDS=1-1344
2651	OG0002651	YMR027W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.0-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-6.0&CDS=1-1365
2652	OG0002652	YMR028W	snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-5.84-mRNA-1_1&gene=snap_masked-NODE_5_length_764123_cov_13.2646_ID_9-processed-gene-5.84&CDS=1-1116
2653	OG0002653	YMR029C	snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.164-mRNA-1_1&gene=snap_masked-NODE_26_length_182433_cov_12.5761_ID_51-processed-gene-0.164&CDS=1-1575
2654	OG0002654	YMR033W	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-1.40-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-1.40&CDS=1-1362
2655	OG0002655	YMR034C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.47&CDS=1-1428
2656	OG0002656	YMR035W	snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_25_length_210459_cov_14.7801_ID_49-processed-gene-1.67&CDS=1-516
2657	OG0002657	YMR036C	snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_9_length_607260_cov_13.454_ID_17-processed-gene-0.37&CDS=1-2205
2658	OG0002658	YMR039C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.64&CDS=1-357
2659	OG0002659	YMR041C	snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.65-mRNA-1_1&gene=snap_masked-NODE_22_length_273261_cov_24.3239_ID_43-processed-gene-0.65&CDS=1-1059
2660	OG0002660	YMR043W	snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_21_length_279017_cov_21.0683_ID_41-processed-gene-0.7&CDS=1-741
