	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034615_Saturnispora_zaruensis
2264	OG0002264	YLR299W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.32&CDS=1-1836
2265	OG0002265	YLR303W	augustus_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-3.62&CDS=1-1329
2266	OG0002266	YLR305C	genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-12.99-mRNA-1_1&gene=genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-12.99&CDS=1-6153
2267	OG0002267	YLR306W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.36-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.36&CDS=1-534
2268	OG0002268	YLR308W	snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.6&CDS=1-948
2269	OG0002269	YLR309C	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.35-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.35&CDS=1-2889
2270	OG0002270	YLR312W-A	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.42-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.42&CDS=1-639
2271	OG0002271	YLR314C	maker-NODE_10_length_355069_cov_42.3146_ID_19-augustus-gene-1.179-mRNA-1_1&gene=maker-NODE_10_length_355069_cov_42.3146_ID_19-augustus-gene-1.179&CDS=1-2670
2272	OG0002272	YLR316C	augustus_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.57&CDS=1-972
2273	OG0002273	YLR318W	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.236-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.236&CDS=1-2655
2274	OG0002274	YLR319C	genemark-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.108-mRNA-1_1&gene=genemark-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.108&CDS=1-4662
2275	OG0002275	YLR323C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-9.117-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-9.117&CDS=1-420
2276	OG0002276	YLR324W	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-10.94-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-10.94&CDS=1-1476
2277	OG0002277	YLR325C	augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-9.84-mRNA-1_1&gene=augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-9.84&CDS=1-234
2278	OG0002278	YLR326W	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-3.108-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-3.108&CDS=1-906
2279	OG0002279	YLR330W	augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-4.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-4.133&CDS=1-1791
2280	OG0002280	YLR337C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.123-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.123&CDS=1-2526
2281	OG0002281	YLR340W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-3.56-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-3.56&CDS=1-939
2282	OG0002282	YLR345W	snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.94-mRNA-1_1&gene=snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.94&CDS=1-1431
2283	OG0002283	YLR347C	augustus_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-2.160-mRNA-1_1&gene=augustus_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-2.160&CDS=1-3462
2284	OG0002284	YLR351C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-5.130-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-5.130&CDS=1-885
2285	OG0002285	YLR354C	maker-NODE_11_length_338931_cov_41.8878_ID_21-augustus-gene-2.0-mRNA-1_1&gene=maker-NODE_11_length_338931_cov_41.8878_ID_21-augustus-gene-2.0&CDS=1-972
2286	OG0002286	YLR355C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-10.113-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-10.113&CDS=1-1182
2287	OG0002287	YLR359W	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-4.63-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-4.63&CDS=1-1452
2288	OG0002288	YLR361C	snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-0.113&CDS=1-2046
2289	OG0002289	YLR363C	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.33-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-2.33&CDS=1-1299
2290	OG0002290	YLR363W-A	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.274-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.274&CDS=1-273
2291	OG0002291	YLR364W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.135-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.135&CDS=1-315
2292	OG0002292	YLR370C	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.11-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.11&CDS=1-528
2293	OG0002293	YLR377C	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-0.118-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-0.118&CDS=1-1014
2294	OG0002294	YLR378C	snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-0.119&CDS=1-1431
2295	OG0002295	YLR380W	augustus_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-1.79&CDS=1-3564
2296	OG0002296	YLR382C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-0.20&CDS=1-2694
2297	OG0002297	YLR383W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-0.38&CDS=1-3354
2298	OG0002298	YLR384C	augustus_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.91&CDS=1-3984
2299	OG0002299	YLR386W	maker-NODE_4_length_1115028_cov_40.7497_ID_7-snap-gene-10.122-mRNA-1_1&gene=maker-NODE_4_length_1115028_cov_40.7497_ID_7-snap-gene-10.122&CDS=1-3360
2300	OG0002300	YLR389C	snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.46&CDS=1-3228
2301	OG0002301	YLR390W-A	genemark-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.265-mRNA-1_1&gene=genemark-NODE_12_length_267721_cov_48.1709_ID_23-processed-gene-1.265&CDS=1-705
2302	OG0002302	YLR393W	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-6.10-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-6.10&CDS=1-828
2303	OG0002303	YLR395C	genemark-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.68&CDS=1-153
2304	OG0002304	YLR396C	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.5-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.5&CDS=1-1521
2305	OG0002305	YLR397C	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-10.96-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-10.96&CDS=1-2547
2306	OG0002306	YLR398C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-6.15-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-6.15&CDS=1-3711
2307	OG0002307	YLR399C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.44-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-2.44&CDS=1-3249
2308	OG0002308	YLR401C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.43-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.43&CDS=1-1827
2309	OG0002309	YLR403W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.22-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.22&CDS=1-1626
2310	OG0002310	YLR405W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.24-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.24&CDS=1-1032
2311	OG0002311	YLR409C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.47-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.47&CDS=1-2838
2312	OG0002312	YLR410W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.28-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.28&CDS=1-3285
2313	OG0002313	YLR411W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.115-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-9.115&CDS=1-714
2314	OG0002314	YLR412W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.143-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.143&CDS=1-747
2315	OG0002315	YLR417W	snap_masked-NODE_14_length_194165_cov_42.4575_ID_27-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_14_length_194165_cov_42.4575_ID_27-processed-gene-0.39&CDS=1-1857
2316	OG0002316	YLR418C	genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-12.90-mRNA-1_1&gene=genemark-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-12.90&CDS=1-1017
2317	OG0002317	YLR419W	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-0.82&CDS=1-4071
2318	OG0002318	YLR420W	genemark-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.72&CDS=1-1158
2319	OG0002319	YLR422W	snap_masked-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_13_length_249367_cov_50.2225_ID_25-processed-gene-0.72&CDS=1-5844
2320	OG0002320	YLR423C	augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.21&CDS=1-1272
2321	OG0002321	YLR429W	snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.145&CDS=1-1860
2322	OG0002322	YLR430W	snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.146&CDS=1-5880
2323	OG0002323	YLR432W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.25&CDS=1-1569
2324	OG0002324	YLR435W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.110-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.110&CDS=1-603
2325	OG0002325	YLR438C-A	augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-4.124&CDS=1-264
2326	OG0002326	YLR438W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.113-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.113&CDS=1-1308
2327	OG0002327	YLR439W	snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.184-mRNA-1_1&gene=snap_masked-NODE_18_length_120857_cov_42.569_ID_35-processed-gene-0.184&CDS=1-837
2328	OG0002328	YLR441C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.43&CDS=1-768
2329	OG0002329	YLR443W	augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.78&CDS=1-1185
2330	OG0002330	YLR447C	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-8.33-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-8.33&CDS=1-1029
2331	OG0002331	YLR449W	augustus_masked-NODE_223_length_368_cov_0.959514_ID_445-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_223_length_368_cov_0.959514_ID_445-processed-gene-0.0&CDS=1-291
2332	OG0002332	YLR451W	maker-NODE_1_length_1371552_cov_40.6037_ID_1-snap-gene-10.118-mRNA-1_1&gene=maker-NODE_1_length_1371552_cov_40.6037_ID_1-snap-gene-10.118&CDS=1-2544
2333	OG0002333	YLR452C	augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-10.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-10.142&CDS=1-2304
2334	OG0002334	YLR455W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-3.1&CDS=1-1536
2335	OG0002335	YLR459W	snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.285-mRNA-1_1&gene=snap_masked-NODE_8_length_383177_cov_39.865_ID_15-processed-gene-2.285&CDS=1-1215
2336	OG0002336	YML001W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-4.109-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-4.109&CDS=1-618
2337	OG0002337	YML002W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.36-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.36&CDS=1-3594
2338	OG0002338	YML004C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.19-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.19&CDS=1-903
2339	OG0002339	YML005W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-10.68-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-10.68&CDS=1-1275
2340	OG0002340	YML007W	snap_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_17_length_126295_cov_42.083_ID_33-processed-gene-0.60&CDS=1-1044
2341	OG0002341	YML008C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-4.24-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-4.24&CDS=1-1128
2342	OG0002342	YML010W	genemark-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_6_length_515559_cov_44.7286_ID_11-processed-gene-1.81&CDS=1-3132
2343	OG0002343	YML012W	snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_9_length_358411_cov_42.2046_ID_17-processed-gene-0.10&CDS=1-636
2344	OG0002344	YML013W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-1.158-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-1.158&CDS=1-1593
2345	OG0002345	YML014W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.135-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.135&CDS=1-792
2346	OG0002346	YML018C	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-10.111-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-10.111&CDS=1-1092
2347	OG0002347	YML020W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.158-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.158&CDS=1-1650
2348	OG0002348	YML021C	maker-NODE_4_length_1115028_cov_40.7497_ID_7-augustus-gene-4.104-mRNA-1_1&gene=maker-NODE_4_length_1115028_cov_40.7497_ID_7-augustus-gene-4.104&CDS=1-1734
2349	OG0002349	YML022W	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.23-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-4.23&CDS=1-594
2350	OG0002350	YML025C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-11.143-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-11.143&CDS=1-810
2351	OG0002351	YML031W	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.31&CDS=1-1851
2352	OG0002352	YML032C	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-1.59&CDS=1-1341
2353	OG0002353	YML035C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-1.38&CDS=1-2175
2354	OG0002354	YML038C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-8.120-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-8.120&CDS=1-1641
2355	OG0002355	YML041C	genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.37-mRNA-1_1&gene=genemark-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.37&CDS=1-648
2356	OG0002356	YML042W	maker-NODE_5_length_949864_cov_43.0886_ID_9-augustus-gene-8.178-mRNA-1_1&gene=maker-NODE_5_length_949864_cov_43.0886_ID_9-augustus-gene-8.178&CDS=1-3183
2357	OG0002357	YML046W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.52-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-9.52&CDS=1-2013
2358	OG0002358	YML048W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.43-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-1.43&CDS=1-1104
2359	OG0002359	YML049C	snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.231-mRNA-1_1&gene=snap_masked-NODE_10_length_355069_cov_42.3146_ID_19-processed-gene-2.231&CDS=1-3798
2360	OG0002360	YML052W	genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-10.93-mRNA-1_1&gene=genemark-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-10.93&CDS=1-840
2361	OG0002361	YML059C	augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-4.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-4.98&CDS=1-4539
2362	OG0002362	YML060W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.35-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-3.35&CDS=1-1233
2363	OG0002363	YML064C	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-2.26&CDS=1-585
2364	OG0002364	YML067C	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-8.219-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-8.219&CDS=1-1038
2365	OG0002365	YML068W	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-3.118-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-3.118&CDS=1-1416
2366	OG0002366	YML069W	genemark-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-4.80&CDS=1-1626
2367	OG0002367	YML076C	genemark-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.162-mRNA-1_1&gene=genemark-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-6.162&CDS=1-2232
2368	OG0002368	YML079W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-8.123-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-8.123&CDS=1-588
2369	OG0002369	YML080W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-3.28-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-3.28&CDS=1-1317
2370	OG0002370	YML081C-A	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.138-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-6.138&CDS=1-180
2371	OG0002371	YML086C	maker-NODE_16_length_136973_cov_53.0823_ID_31-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_16_length_136973_cov_53.0823_ID_31-augustus-gene-0.2&CDS=1-3138
2372	OG0002372	YML088W	augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.20-mRNA-1_1&gene=augustus_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-4.20&CDS=1-2424
2373	OG0002373	YML092C	snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-1.112-mRNA-1_1&gene=snap_masked-NODE_7_length_395067_cov_41.3947_ID_13-processed-gene-1.112&CDS=1-732
2374	OG0002374	YML093W	snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_3_length_1190395_cov_43.5002_ID_5-processed-gene-0.8&CDS=1-2796
2375	OG0002375	YML094W	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-5.27-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-5.27&CDS=1-441
2376	OG0002376	YML095C	snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.124-mRNA-1_1&gene=snap_masked-NODE_4_length_1115028_cov_40.7497_ID_7-processed-gene-6.124&CDS=1-969
2377	OG0002377	YML096W	snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.25-mRNA-1_1&gene=snap_masked-NODE_1_length_1371552_cov_40.6037_ID_1-processed-gene-12.25&CDS=1-1608
2378	OG0002378	YML097C	snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_2_length_1328254_cov_42.4867_ID_3-processed-gene-3.112&CDS=1-1860
2379	OG0002379	YML098W	snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_5_length_949864_cov_43.0886_ID_9-processed-gene-6.134&CDS=1-450
2380	OG0002380	YML099C	maker-NODE_5_length_949864_cov_43.0886_ID_9-augustus-gene-6.161-mRNA-1_1&gene=maker-NODE_5_length_949864_cov_43.0886_ID_9-augustus-gene-6.161&CDS=1-4695
