	OrthologID	Saccharomyces_cerevisiae	yHAB136_Kazachstania_bromeliacearum
3656	OG0003656	YOR322C	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.107&CDS=1-2244
3657	OG0003657	YOR323C	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.106&CDS=1-1365
3658	OG0003658	YOR327C	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.104&CDS=1-333
3659	OG0003659	YOR329C	snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.78&CDS=1-2481
3660	OG0003660	YOR330C	augustus_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.24&CDS=1-3660
3661	OG0003661	YOR332W	snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.89&CDS=1-693
3662	OG0003662	YOR334W	snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.90&CDS=1-1221
3663	OG0003663	YOR335C	snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.121&CDS=1-2865
3664	OG0003664	YOR336W	snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.91&CDS=1-4068
3665	OG0003665	YOR337W	genemark-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.150-mRNA-1_1&gene=genemark-NODE_31_length_115296_cov_21.7371_ID_61-processed-gene-0.150&CDS=1-2112
3666	OG0003666	YOR340C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.131-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.131&CDS=1-909
3667	OG0003667	YOR341W	snap_masked-NODE_17_length_190182_cov_22.7835_ID_33-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_17_length_190182_cov_22.7835_ID_33-processed-gene-0.169&CDS=1-4989
3668	OG0003668	YOR342C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.133-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.133&CDS=1-846
3669	OG0003669	YOR346W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.93&CDS=1-2352
3670	OG0003670	YOR348C	snap_masked-NODE_34_length_108161_cov_25.3038_ID_67-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_34_length_108161_cov_25.3038_ID_67-processed-gene-0.125&CDS=1-1770
3671	OG0003671	YOR349W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.94&CDS=1-3066
3672	OG0003672	YOR350C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.136&CDS=1-1752
3673	OG0003673	YOR351C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.137-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.137&CDS=1-1464
3674	OG0003674	YOR352W	augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.8&CDS=1-909
3675	OG0003675	YOR353C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.139&CDS=1-2607
3676	OG0003676	YOR354C	augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.49&CDS=1-2070
3677	OG0003677	YOR356W	augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.10&CDS=1-4197
3678	OG0003678	YOR357C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.143&CDS=1-477
3679	OG0003679	YOR358W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.99&CDS=1-495
3680	OG0003680	YOR359W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.100-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.100&CDS=1-1509
3681	OG0003681	YOR360C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.144-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.144&CDS=1-1542
3682	OG0003682	YOR361C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.145-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.145&CDS=1-2220
3683	OG0003683	YOR362C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.149-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.149&CDS=1-849
3684	OG0003684	YOR367W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.103&CDS=1-597
3685	OG0003685	YOR368W	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.104&CDS=1-1200
3686	OG0003686	YOR369C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.152-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.152&CDS=1-429
3687	OG0003687	YOR370C	augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.60&CDS=1-1800
3688	OG0003688	YOR371C	augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.61&CDS=1-2577
3689	OG0003689	YOR372C	snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_22_length_167286_cov_23.0006_ID_43-processed-gene-0.154&CDS=1-1461
3690	OG0003690	YOR378W	snap_masked-NODE_3_length_402036_cov_21.609_ID_5-processed-gene-3.165-mRNA-1_1&gene=snap_masked-NODE_3_length_402036_cov_21.609_ID_5-processed-gene-3.165&CDS=1-1614
3691	OG0003691	YPL001W	snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.29&CDS=1-1158
3692	OG0003692	YPL002C	snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.20&CDS=1-705
3693	OG0003693	YPL003W	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.103&CDS=1-1332
3694	OG0003694	YPL007C	snap_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.32&CDS=1-1749
3695	OG0003695	YPL008W	snap_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.2&CDS=1-2427
3696	OG0003696	YPL009C	snap_masked-NODE_5_length_371082_cov_21.955_ID_9-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_5_length_371082_cov_21.955_ID_9-processed-gene-2.84&CDS=1-3036
3697	OG0003697	YPL010W	augustus_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.2&CDS=1-570
3698	OG0003698	YPL011C	augustus_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.7&CDS=1-1176
3699	OG0003699	YPL012W	snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.17&CDS=1-3633
3700	OG0003700	YPL013C	snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.21&CDS=1-267
3701	OG0003701	YPL014W	snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_78_length_27166_cov_23.2667_ID_155-processed-gene-0.16&CDS=1-864
3702	OG0003702	YPL015C	snap_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.35&CDS=1-1047
3703	OG0003703	YPL016W	genemark-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.15&CDS=1-3741
3704	OG0003704	YPL018W	snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.142-mRNA-1_1&gene=snap_masked-NODE_13_length_242978_cov_21.7015_ID_25-processed-gene-1.142&CDS=1-1056
3705	OG0003705	YPL020C	augustus_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_35_length_106366_cov_23.7165_ID_69-processed-gene-0.59&CDS=1-1515
3706	OG0003706	YPL022W	snap_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.26&CDS=1-3228
3707	OG0003707	YPL023C	snap_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.34&CDS=1-1944
3708	OG0003708	YPL024W	augustus_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.45&CDS=1-633
3709	OG0003709	YPL030W	maker-NODE_63_length_47375_cov_21.1743_ID_125-augustus-gene-0.63-mRNA-1_1&gene=maker-NODE_63_length_47375_cov_21.1743_ID_125-augustus-gene-0.63&CDS=1-4947
3710	OG0003710	YPL031C	snap_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_63_length_47375_cov_21.1743_ID_125-processed-gene-0.32&CDS=1-912
3711	OG0003711	YPL032C	augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.18&CDS=1-2535
3712	OG0003712	YPL033C	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.71&CDS=1-771
3713	OG0003713	YPL034W	snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.38-mRNA-1_1&gene=snap_masked-NODE_12_length_246126_cov_21.8889_ID_23-processed-gene-1.38&CDS=1-531
3714	OG0003714	YPL037C	snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.15&CDS=1-474
3715	OG0003715	YPL039W	augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.7&CDS=1-540
3716	OG0003716	YPL040C	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.34&CDS=1-2988
3717	OG0003717	YPL041C	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.33&CDS=1-516
3718	OG0003718	YPL042C	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.32&CDS=1-1845
3719	OG0003719	YPL043W	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.25&CDS=1-2085
3720	OG0003720	YPL045W	augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.5&CDS=1-2301
3721	OG0003721	YPL046C	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.31&CDS=1-315
3722	OG0003722	YPL049C	augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.12&CDS=1-1050
3723	OG0003723	YPL050C	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.29&CDS=1-1185
3724	OG0003724	YPL051W	snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.21&CDS=1-594
3725	OG0003725	YPL052W	augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.2&CDS=1-600
3726	OG0003726	YPL054W	augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_74_length_29576_cov_20.2349_ID_147-processed-gene-0.1&CDS=1-417
3727	OG0003727	YPL058C	snap_masked-NODE_96_length_11685_cov_19.9854_ID_191-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_96_length_11685_cov_19.9854_ID_191-processed-gene-0.3&CDS=1-4530
3728	OG0003728	YPL059W	snap_masked-NODE_96_length_11685_cov_19.9854_ID_191-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_96_length_11685_cov_19.9854_ID_191-processed-gene-0.1&CDS=1-453
3729	OG0003729	YPL060W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.28-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.28&CDS=1-1125
3730	OG0003730	YPL061W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.27&CDS=1-1494
3731	OG0003731	YPL063W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.26&CDS=1-1383
3732	OG0003732	YPL065W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.25&CDS=1-717
3733	OG0003733	YPL066W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.24&CDS=1-1362
3734	OG0003734	YPL067C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.47&CDS=1-669
3735	OG0003735	YPL068C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.46-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.46&CDS=1-867
3736	OG0003736	YPL069C	augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.86&CDS=1-1005
3737	OG0003737	YPL070W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.22&CDS=1-1668
3738	OG0003738	YPL071C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.45-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.45&CDS=1-477
3739	OG0003739	YPL075W	genemark-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.121-mRNA-1_1&gene=genemark-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.121&CDS=1-3540
3740	OG0003740	YPL078C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.43&CDS=1-732
3741	OG0003741	YPL082C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.42&CDS=1-5562
3742	OG0003742	YPL083C	snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.33&CDS=1-1392
3743	OG0003743	YPL084W	snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.71-mRNA-1_1&gene=snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.71&CDS=1-2550
3744	OG0003744	YPL085W	genemark-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.118&CDS=1-6966
3745	OG0003745	YPL086C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.41&CDS=1-1677
3746	OG0003746	YPL087W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.15&CDS=1-936
3747	OG0003747	YPL089C	augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.80&CDS=1-1419
3748	OG0003748	YPL091W	maker-NODE_37_length_99903_cov_20.9673_ID_73-augustus-gene-0.98-mRNA-1_1&gene=maker-NODE_37_length_99903_cov_20.9673_ID_73-augustus-gene-0.98&CDS=1-2472
3749	OG0003749	YPL093W	maker-NODE_26_length_129937_cov_20.3153_ID_51-snap-gene-0.9-mRNA-1_1&gene=maker-NODE_26_length_129937_cov_20.3153_ID_51-snap-gene-0.9&CDS=1-3537
3750	OG0003750	YPL094C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.37&CDS=1-795
3751	OG0003751	YPL097W	maker-NODE_37_length_99903_cov_20.9673_ID_73-augustus-gene-0.97-mRNA-1_1&gene=maker-NODE_37_length_99903_cov_20.9673_ID_73-augustus-gene-0.97&CDS=1-2400
3752	OG0003752	YPL098C	augustus_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.107&CDS=1-321
3753	OG0003753	YPL099C	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.36&CDS=1-441
3754	OG0003754	YPL100W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.12-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.12&CDS=1-1155
3755	OG0003755	YPL101W	snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.11&CDS=1-1368
3756	OG0003756	YPL103C	augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.76&CDS=1-1371
3757	OG0003757	YPL104W	maker-NODE_37_length_99903_cov_20.9673_ID_73-augustus-gene-0.96-mRNA-1_1&gene=maker-NODE_37_length_99903_cov_20.9673_ID_73-augustus-gene-0.96&CDS=1-2730
3758	OG0003758	YPL105C	snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.40&CDS=1-2445
3759	OG0003759	YPL109C	augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-NODE_37_length_99903_cov_20.9673_ID_73-processed-gene-0.74&CDS=1-1794
3760	OG0003760	YPL112C	augustus_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-NODE_26_length_129937_cov_20.3153_ID_51-processed-gene-0.115&CDS=1-1209
3761	OG0003761	YPL113C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.108&CDS=1-1176
3762	OG0003762	YPL115C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.111&CDS=1-3228
3763	OG0003763	YPL116W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.169-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.169&CDS=1-2034
3764	OG0003764	YPL117C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.112&CDS=1-852
3765	OG0003765	YPL118W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.170-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.170&CDS=1-1131
3766	OG0003766	YPL120W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.171-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.171&CDS=1-1557
3767	OG0003767	YPL121C	augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.17&CDS=1-702
3768	OG0003768	YPL122C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.115-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.115&CDS=1-1545
3769	OG0003769	YPL123C	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.166-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.166&CDS=1-1311
3770	OG0003770	YPL125W	snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_16_length_197293_cov_20.9529_ID_31-processed-gene-0.103&CDS=1-3099
