	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034761_Lipomyces_lipofer
3185	OG0003185	YPL157W	augustus_masked-flattened_line_76-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.70&CDS=1-846
3186	OG0003186	YPL160W	maker-flattened_line_94-augustus-gene-0.150-mRNA-1_1&gene=maker-flattened_line_94-augustus-gene-0.150&CDS=1-3309
3187	OG0003187	YPL162C	augustus_masked-flattened_line_80-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.191&CDS=1-753
3188	OG0003188	YPL164C	augustus_masked-flattened_line_66-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.132&CDS=1-2544
3189	OG0003189	YPL165C	augustus_masked-flattened_line_118-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_118-processed-gene-0.144&CDS=1-1113
3190	OG0003190	YPL167C	maker-flattened_line_118-snap-gene-0.18-mRNA-1_1&gene=maker-flattened_line_118-snap-gene-0.18&CDS=1-4545
3191	OG0003191	YPL169C	augustus_masked-flattened_line_48-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.181&CDS=1-1164
3192	OG0003192	YPL170W	maker-flattened_line_17-augustus-gene-1.272-mRNA-1_1&gene=maker-flattened_line_17-augustus-gene-1.272&CDS=1-543
3193	OG0003193	YPL172C	augustus_masked-flattened_line_21-processed-gene-1.135-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-1.135&CDS=1-1371
3194	OG0003194	YPL173W	maker-flattened_line_68-augustus-gene-0.87-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.87&CDS=1-912
3195	OG0003195	YPL175W	maker-flattened_line_13-augustus-gene-1.30-mRNA-1_1&gene=maker-flattened_line_13-augustus-gene-1.30&CDS=1-1365
3196	OG0003196	YPL178W	maker-flattened_line_15-augustus-gene-1.229-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-1.229&CDS=1-492
3197	OG0003197	YPL181W	maker-flattened_line_9-augustus-gene-0.126-mRNA-1_1&gene=maker-flattened_line_9-augustus-gene-0.126&CDS=1-1773
3198	OG0003198	YPL183C	maker-flattened_line_96-snap-gene-0.26-mRNA-1_1&gene=maker-flattened_line_96-snap-gene-0.26&CDS=1-2988
3199	OG0003199	YPL183W-A	maker-flattened_line_96-snap-gene-0.8-mRNA-1_1&gene=maker-flattened_line_96-snap-gene-0.8&CDS=1-273
3200	OG0003200	YPL184C	maker-flattened_line_112-augustus-gene-0.129-mRNA-1_1&gene=maker-flattened_line_112-augustus-gene-0.129&CDS=1-1752
3201	OG0003201	YPL190C	maker-flattened_line_48-augustus-gene-0.43-mRNA-1_1&gene=maker-flattened_line_48-augustus-gene-0.43&CDS=1-1851
3202	OG0003202	YPL193W	augustus_masked-flattened_line_40-processed-gene-0.219-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.219&CDS=1-1296
3203	OG0003203	YPL195W	maker-flattened_line_129-augustus-gene-0.126-mRNA-1_1&gene=maker-flattened_line_129-augustus-gene-0.126&CDS=1-2925
3204	OG0003204	YPL196W	augustus_masked-flattened_line_425-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_425-processed-gene-0.4&CDS=1-981
3205	OG0003205	YPL199C	genemark-flattened_line_72-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.40&CDS=1-876
3206	OG0003206	YPL204W	augustus_masked-flattened_line_108-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.28&CDS=1-1296
3207	OG0003207	YPL206C	maker-flattened_line_94-snap-gene-0.5-mRNA-1_1&gene=maker-flattened_line_94-snap-gene-0.5&CDS=1-990
3208	OG0003208	YPL207W	maker-flattened_line_164-augustus-gene-0.28-mRNA-1_1&gene=maker-flattened_line_164-augustus-gene-0.28&CDS=1-2289
3209	OG0003209	YPL209C	maker-flattened_line_46-augustus-gene-0.110-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.110&CDS=1-1263
3210	OG0003210	YPL211W	maker-flattened_line_46-snap-gene-0.3-mRNA-1_1&gene=maker-flattened_line_46-snap-gene-0.3&CDS=1-552
3211	OG0003211	YPL212C	maker-flattened_line_46-augustus-gene-0.126-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.126&CDS=1-1644
3212	OG0003212	YPL213W	maker-flattened_line_68-augustus-gene-0.109-mRNA-1_1&gene=maker-flattened_line_68-augustus-gene-0.109&CDS=1-699
3213	OG0003213	YPL214C	maker-flattened_line_46-augustus-gene-0.129-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.129&CDS=1-1554
3214	OG0003214	YPL215W	maker-flattened_line_76-augustus-gene-0.137-mRNA-1_1&gene=maker-flattened_line_76-augustus-gene-0.137&CDS=1-1176
3215	OG0003215	YPL217C	maker-flattened_line_56-augustus-gene-0.129-mRNA-1_1&gene=maker-flattened_line_56-augustus-gene-0.129&CDS=1-3519
3216	OG0003216	YPL218W	genemark-flattened_line_13-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.26&CDS=1-567
3217	OG0003217	YPL222W	genemark-flattened_line_4-processed-gene-2.28-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-2.28&CDS=1-1776
3218	OG0003218	YPL225W	maker-flattened_line_160-augustus-gene-0.14-mRNA-1_1&gene=maker-flattened_line_160-augustus-gene-0.14&CDS=1-459
3219	OG0003219	YPL226W	maker-flattened_line_23-augustus-gene-1.91-mRNA-1_1&gene=maker-flattened_line_23-augustus-gene-1.91&CDS=1-3240
3220	OG0003220	YPL227C	augustus_masked-flattened_line_86-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.57&CDS=1-1134
3221	OG0003221	YPL228W	maker-flattened_line_286-augustus-gene-0.49-mRNA-1_1&gene=maker-flattened_line_286-augustus-gene-0.49&CDS=1-1680
3222	OG0003222	YPL231W	maker-flattened_line_154-augustus-gene-0.101-mRNA-1_1&gene=maker-flattened_line_154-augustus-gene-0.101&CDS=1-5172
3223	OG0003223	YPL233W	maker-flattened_line_48-augustus-gene-0.48-mRNA-1_1&gene=maker-flattened_line_48-augustus-gene-0.48&CDS=1-714
3224	OG0003224	YPL234C	maker-flattened_line_184-augustus-gene-0.33-mRNA-1_1&gene=maker-flattened_line_184-augustus-gene-0.33&CDS=1-483
3225	OG0003225	YPL235W	augustus_masked-flattened_line_160-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_160-processed-gene-0.54&CDS=1-1443
3226	OG0003226	YPL236C	maker-flattened_line_6-augustus-gene-0.130-mRNA-1_1&gene=maker-flattened_line_6-augustus-gene-0.130&CDS=1-1089
3227	OG0003227	YPL239W	maker-flattened_line_118-augustus-gene-0.79-mRNA-1_1&gene=maker-flattened_line_118-augustus-gene-0.79&CDS=1-612
3228	OG0003228	YPL243W	augustus_masked-flattened_line_132-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_132-processed-gene-0.124&CDS=1-1908
3229	OG0003229	YPL244C	maker-flattened_line_206-augustus-gene-0.51-mRNA-1_1&gene=maker-flattened_line_206-augustus-gene-0.51&CDS=1-1074
3230	OG0003230	YPL246C	maker-flattened_line_25-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-0.4&CDS=1-858
3231	OG0003231	YPL247C	maker-flattened_line_205-augustus-gene-0.9-mRNA-1_1&gene=maker-flattened_line_205-augustus-gene-0.9&CDS=1-1188
3232	OG0003232	YPL248C	augustus_masked-flattened_line_390-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_390-processed-gene-0.10&CDS=1-2388
3233	OG0003233	YPL252C	genemark-flattened_line_36-processed-gene-0.192-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.192&CDS=1-597
3234	OG0003234	YPL254W	augustus_masked-flattened_line_6-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.52&CDS=1-1191
3235	OG0003235	YPL259C	maker-flattened_line_118-augustus-gene-0.89-mRNA-1_1&gene=maker-flattened_line_118-augustus-gene-0.89&CDS=1-1278
3236	OG0003236	YPL260W	maker-flattened_line_15-augustus-gene-1.236-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-1.236&CDS=1-1128
3237	OG0003237	YPL262W	augustus_masked-flattened_line_94-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_94-processed-gene-0.69&CDS=1-1596
3238	OG0003238	YPL263C	augustus_masked-flattened_line_78-processed-gene-0.167-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.167&CDS=1-1944
3239	OG0003239	YPL265W	maker-flattened_line_46-augustus-gene-0.124-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.124&CDS=1-1701
3240	OG0003240	YPL266W	maker-flattened_line_96-augustus-gene-0.87-mRNA-1_1&gene=maker-flattened_line_96-augustus-gene-0.87&CDS=1-933
3241	OG0003241	YPL268W	snap_masked-flattened_line_9-processed-gene-1.144-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-1.144&CDS=1-2556
3242	OG0003242	YPR002W	augustus_masked-flattened_line_262-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_262-processed-gene-0.31&CDS=1-1563
3243	OG0003243	YPR003C	augustus_masked-flattened_line_216-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_216-processed-gene-0.19&CDS=1-2499
3244	OG0003244	YPR004C	maker-flattened_line_114-augustus-gene-0.105-mRNA-1_1&gene=maker-flattened_line_114-augustus-gene-0.105&CDS=1-1011
3245	OG0003245	YPR006C	maker-flattened_line_262-augustus-gene-0.44-mRNA-1_1&gene=maker-flattened_line_262-augustus-gene-0.44&CDS=1-1695
3246	OG0003246	YPR007C	augustus_masked-flattened_line_68-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-flattened_line_68-processed-gene-0.201&CDS=1-1908
3247	OG0003247	YPR010C	augustus_masked-flattened_line_64-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.111&CDS=1-3489
3248	OG0003248	YPR011C	maker-flattened_line_23-augustus-gene-0.96-mRNA-1_1&gene=maker-flattened_line_23-augustus-gene-0.96&CDS=1-1017
3249	OG0003249	YPR016C	augustus_masked-flattened_line_122-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_122-processed-gene-0.103&CDS=1-735
3250	OG0003250	YPR018W	maker-flattened_line_118-augustus-gene-0.72-mRNA-1_1&gene=maker-flattened_line_118-augustus-gene-0.72&CDS=1-1770
3251	OG0003251	YPR019W	augustus_masked-flattened_line_44-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.92&CDS=1-2901
3252	OG0003252	YPR020W	augustus_masked-flattened_line_142-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_142-processed-gene-0.79&CDS=1-432
3253	OG0003253	YPR021C	augustus_masked-flattened_line_13-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.81&CDS=1-2166
3254	OG0003254	YPR023C	maker-flattened_line_38-snap-gene-0.247-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-0.247&CDS=1-996
3255	OG0003255	YPR024W	augustus_masked-flattened_line_142-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_142-processed-gene-0.89&CDS=1-2205
3256	OG0003256	YPR025C	augustus_masked-flattened_line_154-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_154-processed-gene-0.56&CDS=1-978
3257	OG0003257	YPR026W	maker-flattened_line_21-augustus-gene-1.10-mRNA-1_1&gene=maker-flattened_line_21-augustus-gene-1.10&CDS=1-3123
3258	OG0003258	YPR028W	maker-flattened_line_4-augustus-gene-2.207-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-2.207&CDS=1-543
3259	OG0003259	YPR029C	augustus_masked-flattened_line_164-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_164-processed-gene-0.67&CDS=1-2610
3260	OG0003260	YPR031W	maker-flattened_line_17-augustus-gene-0.33-mRNA-1_1&gene=maker-flattened_line_17-augustus-gene-0.33&CDS=1-1965
3261	OG0003261	YPR033C	augustus_masked-flattened_line_110-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_110-processed-gene-0.96&CDS=1-1494
3262	OG0003262	YPR035W	maker-flattened_line_4-augustus-gene-1.7-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.7&CDS=1-1104
3263	OG0003263	YPR036W	maker-flattened_line_70-snap-gene-0.182-mRNA-1_1&gene=maker-flattened_line_70-snap-gene-0.182&CDS=1-1170
3264	OG0003264	YPR037C	maker-flattened_line_188-snap-gene-0.9-mRNA-1_1&gene=maker-flattened_line_188-snap-gene-0.9&CDS=1-786
3265	OG0003265	YPR040W	maker-flattened_line_76-augustus-gene-0.136-mRNA-1_1&gene=maker-flattened_line_76-augustus-gene-0.136&CDS=1-939
3266	OG0003266	YPR041W	genemark-flattened_line_46-processed-gene-0.213-mRNA-1_1&gene=genemark-flattened_line_46-processed-gene-0.213&CDS=1-1212
3267	OG0003267	YPR045C	snap_masked-flattened_line_60-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.23&CDS=1-1485
3268	OG0003268	YPR047W	maker-flattened_line_40-augustus-gene-0.4-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.4&CDS=1-1434
3269	OG0003269	YPR048W	augustus_masked-flattened_line_180-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_180-processed-gene-0.52&CDS=1-1818
3270	OG0003270	YPR049C	maker-flattened_line_19-augustus-gene-0.42-mRNA-1_1&gene=maker-flattened_line_19-augustus-gene-0.42&CDS=1-4242
3271	OG0003271	YPR051W	augustus_masked-flattened_line_144-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_144-processed-gene-0.22&CDS=1-657
3272	OG0003272	YPR055W	maker-flattened_line_74-augustus-gene-0.142-mRNA-1_1&gene=maker-flattened_line_74-augustus-gene-0.142&CDS=1-1239
3273	OG0003273	YPR056W	maker-flattened_line_23-augustus-gene-1.98-mRNA-1_1&gene=maker-flattened_line_23-augustus-gene-1.98&CDS=1-1173
3274	OG0003274	YPR060C	maker-flattened_line_17-snap-gene-1.133-mRNA-1_1&gene=maker-flattened_line_17-snap-gene-1.133&CDS=1-783
3275	OG0003275	YPR061C	augustus_masked-flattened_line_9-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-0.22&CDS=1-1128
3276	OG0003276	YPR062W	maker-flattened_line_38-augustus-gene-0.11-mRNA-1_1&gene=maker-flattened_line_38-augustus-gene-0.11&CDS=1-516
3277	OG0003277	YPR063C	maker-flattened_line_197-snap-gene-0.4-mRNA-1_1&gene=maker-flattened_line_197-snap-gene-0.4&CDS=1-369
3278	OG0003278	YPR065W	augustus_masked-flattened_line_60-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.191&CDS=1-2001
3279	OG0003279	YPR066W	maker-flattened_line_132-augustus-gene-0.20-mRNA-1_1&gene=maker-flattened_line_132-augustus-gene-0.20&CDS=1-1344
3280	OG0003280	YPR067W	maker-flattened_line_13-augustus-gene-1.7-mRNA-1_1&gene=maker-flattened_line_13-augustus-gene-1.7&CDS=1-453
3281	OG0003281	YPR069C	snap_masked-flattened_line_90-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.140&CDS=1-903
3282	OG0003282	YPR073C	genemark-flattened_line_2-processed-gene-0.140-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.140&CDS=1-510
3283	OG0003283	YPR074C	augustus_masked-flattened_line_90-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.7&CDS=1-2049
3284	OG0003284	YPR079W	snap_masked-flattened_line_244-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_244-processed-gene-0.50&CDS=1-540
3285	OG0003285	YPR082C	maker-flattened_line_2-augustus-gene-2.105-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-2.105&CDS=1-429
3286	OG0003286	YPR085C	genemark-flattened_line_23-processed-gene-1.153-mRNA-1_1&gene=genemark-flattened_line_23-processed-gene-1.153&CDS=1-1188
3287	OG0003287	YPR086W	augustus_masked-flattened_line_50-processed-gene-0.158-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.158&CDS=1-2001
3288	OG0003288	YPR088C	maker-flattened_line_517-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_517-augustus-gene-0.0&CDS=1-1335
3289	OG0003289	YPR089W	augustus_masked-flattened_line_443-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_443-processed-gene-0.10&CDS=1-3243
3290	OG0003290	YPR091C	snap_masked-flattened_line_74-processed-gene-0.139-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.139&CDS=1-3711
3291	OG0003291	YPR094W	snap_masked-flattened_line_80-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.35&CDS=1-333
3292	OG0003292	YPR097W	maker-flattened_line_54-augustus-gene-0.237-mRNA-1_1&gene=maker-flattened_line_54-augustus-gene-0.237&CDS=1-3123
3293	OG0003293	YPR098C	augustus_masked-flattened_line_191-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_191-processed-gene-0.18&CDS=1-516
3294	OG0003294	YPR100W	maker-flattened_line_264-augustus-gene-0.77-mRNA-1_1&gene=maker-flattened_line_264-augustus-gene-0.77&CDS=1-420
3295	OG0003295	YPR103W	maker-flattened_line_90-augustus-gene-0.181-mRNA-1_1&gene=maker-flattened_line_90-augustus-gene-0.181&CDS=1-849
3296	OG0003296	YPR104C	maker-flattened_line_9-augustus-gene-2.11-mRNA-1_1&gene=maker-flattened_line_9-augustus-gene-2.11&CDS=1-2658
3297	OG0003297	YPR105C	maker-flattened_line_334-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_334-augustus-gene-0.0&CDS=1-2310
3298	OG0003298	YPR107C	maker-flattened_line_90-augustus-gene-0.185-mRNA-1_1&gene=maker-flattened_line_90-augustus-gene-0.185&CDS=1-753
3299	OG0003299	YPR108W	maker-flattened_line_2-augustus-gene-1.4-mRNA-1_1&gene=maker-flattened_line_2-augustus-gene-1.4&CDS=1-1185
3300	OG0003300	YPR110C	snap_masked-flattened_line_104-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_104-processed-gene-0.148&CDS=1-1047
3301	OG0003301	YPR112C	maker-flattened_line_9-snap-gene-2.180-mRNA-1_1&gene=maker-flattened_line_9-snap-gene-2.180&CDS=1-2466
3302	OG0003302	YPR113W	augustus_masked-flattened_line_42-processed-gene-0.73-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.73&CDS=1-708
3303	OG0003303	YPR118W	augustus_masked-flattened_line_100-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.145&CDS=1-1098
3304	OG0003304	YPR125W	augustus_masked-flattened_line_144-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_144-processed-gene-0.23&CDS=1-1617
3305	OG0003305	YPR127W	augustus_masked-flattened_line_36-processed-gene-0.260-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.260&CDS=1-996
3306	OG0003306	YPR128C	maker-flattened_line_15-augustus-gene-1.211-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-1.211&CDS=1-1083
3307	OG0003307	YPR129W	augustus_masked-flattened_line_284-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_284-processed-gene-0.17&CDS=1-1419
3308	OG0003308	YPR131C	maker-flattened_line_92-augustus-gene-0.54-mRNA-1_1&gene=maker-flattened_line_92-augustus-gene-0.54&CDS=1-540
3309	OG0003309	YPR133C	maker-flattened_line_136-augustus-gene-0.47-mRNA-1_1&gene=maker-flattened_line_136-augustus-gene-0.47&CDS=1-966
3310	OG0003310	YPR135W	maker-flattened_line_50-augustus-gene-0.116-mRNA-1_1&gene=maker-flattened_line_50-augustus-gene-0.116&CDS=1-2490
3311	OG0003311	YPR137W	augustus_masked-flattened_line_199-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_199-processed-gene-0.29&CDS=1-1530
3312	OG0003312	YPR139C	augustus_masked-flattened_line_96-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.168&CDS=1-969
3313	OG0003313	YPR140W	maker-flattened_line_96-augustus-gene-0.107-mRNA-1_1&gene=maker-flattened_line_96-augustus-gene-0.107&CDS=1-1083
3314	OG0003314	YPR141C	maker-flattened_line_96-augustus-gene-0.92-mRNA-1_1&gene=maker-flattened_line_96-augustus-gene-0.92&CDS=1-2526
3315	OG0003315	YPR143W	augustus_masked-flattened_line_36-processed-gene-0.305-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.305&CDS=1-900
3316	OG0003316	YPR144C	snap_masked-flattened_line_100-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_100-processed-gene-0.32&CDS=1-1653
3317	OG0003317	YPR147C	maker-flattened_line_2-snap-gene-2.119-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-2.119&CDS=1-1050
3318	OG0003318	YPR153W	augustus_masked-flattened_line_36-processed-gene-0.262-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.262&CDS=1-414
3319	OG0003319	YPR155C	maker-flattened_line_98-augustus-gene-0.102-mRNA-1_1&gene=maker-flattened_line_98-augustus-gene-0.102&CDS=1-2046
3320	OG0003320	YPR160W	augustus_masked-flattened_line_114-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.40&CDS=1-2574
3321	OG0003321	YPR161C	snap_masked-flattened_line_21-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.19&CDS=1-1554
3322	OG0003322	YPR162C	snap_masked-flattened_line_54-processed-gene-0.197-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.197&CDS=1-2340
3323	OG0003323	YPR163C	snap_masked-flattened_line_13-processed-gene-1.104-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.104&CDS=1-1533
3324	OG0003324	YPR165W	maker-flattened_line_54-augustus-gene-0.228-mRNA-1_1&gene=maker-flattened_line_54-augustus-gene-0.228&CDS=1-591
3325	OG0003325	YPR166C	maker-flattened_line_15-augustus-gene-1.218-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-1.218&CDS=1-330
3326	OG0003326	YPR167C	augustus_masked-flattened_line_129-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_129-processed-gene-0.58&CDS=1-846
3327	OG0003327	YPR168W	augustus_masked-flattened_line_2-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-1.125&CDS=1-510
3328	OG0003328	YPR169W	snap_masked-flattened_line_76-processed-gene-0.207-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.207&CDS=1-1248
3329	OG0003329	YPR173C	genemark-flattened_line_350-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_350-processed-gene-0.11&CDS=1-1311
