	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034757_Lipomyces_doorenjongii
2841	OG0002841	YOR118W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.131-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.131&CDS=1-2091
2842	OG0002842	YOR119C	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-4.180-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-4.180&CDS=1-1503
2843	OG0002843	YOR122C	maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.83&CDS=1-378
2844	OG0002844	YOR123C	snap_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.32-mRNA-1_1&gene=snap_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.32&CDS=1-1431
2845	OG0002845	YOR124C	maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-0.74-mRNA-1_1&gene=maker-NODE_13_length_312738_cov_40.3274_ID_25-augustus-gene-0.74&CDS=1-3843
2846	OG0002846	YOR125C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.251-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.251&CDS=1-744
2847	OG0002847	YOR126C	maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.75-mRNA-1_1&gene=maker-NODE_31_length_106054_cov_39.6293_ID_61-augustus-gene-0.75&CDS=1-774
2848	OG0002848	YOR128C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-0.115-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-0.115&CDS=1-1692
2849	OG0002849	YOR130C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.325-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-6.325&CDS=1-1002
2850	OG0002850	YOR131C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-0.16-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-0.16&CDS=1-783
2851	OG0002851	YOR132W	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-0.105&CDS=1-2214
2852	OG0002852	YOR134W	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.101-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.101&CDS=1-2025
2853	OG0002853	YOR136W	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-0.93&CDS=1-1023
2854	OG0002854	YOR141C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-1.58-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-1.58&CDS=1-2076
2855	OG0002855	YOR142W	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-3.165-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-3.165&CDS=1-1020
2856	OG0002856	YOR143C	maker-NODE_37_length_59946_cov_42.6348_ID_73-augustus-gene-0.88-mRNA-1_1&gene=maker-NODE_37_length_59946_cov_42.6348_ID_73-augustus-gene-0.88&CDS=1-789
2857	OG0002857	YOR144C	genemark-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-3.24-mRNA-1_1&gene=genemark-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-3.24&CDS=1-2718
2858	OG0002858	YOR145C	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-4.170-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-4.170&CDS=1-774
2859	OG0002859	YOR149C	maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-1.244-mRNA-1_1&gene=maker-NODE_16_length_276531_cov_39.2154_ID_31-augustus-gene-1.244&CDS=1-1665
2860	OG0002860	YOR150W	augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.226-mRNA-1_1&gene=augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-1.226&CDS=1-477
2861	OG0002861	YOR151C	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-0.43&CDS=1-3651
2862	OG0002862	YOR154W	maker-NODE_19_length_216096_cov_39.1045_ID_37-snap-gene-1.6-mRNA-1_1&gene=maker-NODE_19_length_216096_cov_39.1045_ID_37-snap-gene-1.6&CDS=1-1707
2863	OG0002863	YOR155C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-2.14-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-2.14&CDS=1-1311
2864	OG0002864	YOR157C	maker-NODE_24_length_163499_cov_40.3896_ID_47-augustus-gene-0.178-mRNA-1_1&gene=maker-NODE_24_length_163499_cov_40.3896_ID_47-augustus-gene-0.178&CDS=1-819
2865	OG0002865	YOR158W	snap_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.196-mRNA-1_1&gene=snap_masked-NODE_28_length_141241_cov_40.0398_ID_55-processed-gene-0.196&CDS=1-852
2866	OG0002866	YOR159C	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-3.147-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-3.147&CDS=1-264
2867	OG0002867	YOR160W	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.85&CDS=1-2931
2868	OG0002868	YOR161C	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.175&CDS=1-1563
2869	OG0002869	YOR163W	snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.15-mRNA-1_1&gene=snap_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.15&CDS=1-540
2870	OG0002870	YOR164C	snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.71-mRNA-1_1&gene=snap_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.71&CDS=1-990
2871	OG0002871	YOR165W	augustus_masked-NODE_25_length_159947_cov_39.9757_ID_49-processed-gene-0.257-mRNA-1_1&gene=augustus_masked-NODE_25_length_159947_cov_39.9757_ID_49-processed-gene-0.257&CDS=1-2400
2872	OG0002872	YOR166C	snap_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.57-mRNA-1_1&gene=snap_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-6.57&CDS=1-1017
2873	OG0002873	YOR168W	maker-NODE_42_length_42368_cov_39.6833_ID_83-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_42_length_42368_cov_39.6833_ID_83-augustus-gene-0.49&CDS=1-2289
2874	OG0002874	YOR174W	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-0.14-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-0.14&CDS=1-1158
2875	OG0002875	YOR175C	augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_5_length_661308_cov_39.7071_ID_9-processed-gene-2.114&CDS=1-1683
2876	OG0002876	YOR176W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.150-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.150&CDS=1-1158
2877	OG0002877	YOR181W	maker-NODE_6_length_613793_cov_40.4829_ID_11-snap-gene-4.213-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-snap-gene-4.213&CDS=1-3216
2878	OG0002878	YOR184W	maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-3.153-mRNA-1_1&gene=maker-NODE_8_length_512697_cov_40.1668_ID_15-augustus-gene-3.153&CDS=1-1155
2879	OG0002879	YOR187W	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.184-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-2.184&CDS=1-1317
2880	OG0002880	YOR188W	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-0.55&CDS=1-3885
2881	OG0002881	YOR194C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-5.194-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-5.194&CDS=1-999
2882	OG0002882	YOR197W	augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_9_length_462379_cov_39.3331_ID_17-processed-gene-2.42&CDS=1-3594
2883	OG0002883	YOR202W	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.166-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.166&CDS=1-711
2884	OG0002884	YOR204W	augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_12_length_316152_cov_39.7624_ID_23-processed-gene-2.110&CDS=1-1947
2885	OG0002885	YOR205C	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-3.131-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-3.131&CDS=1-1734
2886	OG0002886	YOR206W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-0.24&CDS=1-1878
2887	OG0002887	YOR207C	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-5.72-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-5.72&CDS=1-3459
2888	OG0002888	YOR209C	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.110-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.110&CDS=1-1302
2889	OG0002889	YOR210W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.170-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.170&CDS=1-213
2890	OG0002890	YOR211C	maker-NODE_21_length_198108_cov_39.0493_ID_41-augustus-gene-0.263-mRNA-1_1&gene=maker-NODE_21_length_198108_cov_39.0493_ID_41-augustus-gene-0.263&CDS=1-2736
2891	OG0002891	YOR212W	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.149-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-6.149&CDS=1-1047
2892	OG0002892	YOR216C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-0.15-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-0.15&CDS=1-1224
2893	OG0002893	YOR217W	maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-1.72-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-snap-gene-1.72&CDS=1-2742
2894	OG0002894	YOR223W	augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_13_length_312738_cov_40.3274_ID_25-processed-gene-0.169&CDS=1-702
2895	OG0002895	YOR224C	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-2.43-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-2.43&CDS=1-432
2896	OG0002896	YOR226C	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-5.3-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-5.3&CDS=1-372
2897	OG0002897	YOR231W	snap_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-3.186-mRNA-1_1&gene=snap_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-3.186&CDS=1-1236
2898	OG0002898	YOR232W	augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-NODE_2_length_773517_cov_39.7013_ID_3-processed-gene-1.189&CDS=1-792
2899	OG0002899	YOR233W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.140-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.140&CDS=1-2358
2900	OG0002900	YOR236W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.85-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.85&CDS=1-561
2901	OG0002901	YOR238W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.154-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-5.154&CDS=1-900
2902	OG0002902	YOR239W	maker-NODE_23_length_165425_cov_41.1239_ID_45-augustus-gene-0.101-mRNA-1_1&gene=maker-NODE_23_length_165425_cov_41.1239_ID_45-augustus-gene-0.101&CDS=1-1014
2903	OG0002903	YOR241W	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-2.151-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-2.151&CDS=1-1416
2904	OG0002904	YOR243C	maker-NODE_43_length_41729_cov_43.1246_ID_85-augustus-gene-0.19-mRNA-1_1&gene=maker-NODE_43_length_41729_cov_43.1246_ID_85-augustus-gene-0.19&CDS=1-2070
2905	OG0002905	YOR244W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-3.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-3.75&CDS=1-4533
2906	OG0002906	YOR245C	snap_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.166-mRNA-1_1&gene=snap_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.166&CDS=1-1212
2907	OG0002907	YOR249C	maker-NODE_3_length_758203_cov_39.7359_ID_5-snap-gene-1.132-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-snap-gene-1.132&CDS=1-2211
2908	OG0002908	YOR250C	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-0.109&CDS=1-1380
2909	OG0002909	YOR251C	maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.164-mRNA-1_1&gene=maker-NODE_12_length_316152_cov_39.7624_ID_23-augustus-gene-1.164&CDS=1-918
2910	OG0002910	YOR252W	augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.98-mRNA-1_1&gene=augustus_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-3.98&CDS=1-528
2911	OG0002911	YOR253W	genemark-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.49-mRNA-1_1&gene=genemark-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-2.49&CDS=1-471
2912	OG0002912	YOR254C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-4.131-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-4.131&CDS=1-1899
2913	OG0002913	YOR256C, YPL176C	
2914	OG0002914	YOR257W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.14-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-2.14&CDS=1-561
2915	OG0002915	YOR258W	snap_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_8_length_512697_cov_40.1668_ID_15-processed-gene-1.140&CDS=1-681
2916	OG0002916	YOR259C	augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_18_length_224789_cov_39.7186_ID_35-processed-gene-0.151&CDS=1-1239
2917	OG0002917	YOR260W	maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.108-mRNA-1_1&gene=maker-NODE_3_length_758203_cov_39.7359_ID_5-augustus-gene-0.108&CDS=1-1383
2918	OG0002918	YOR261C	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.77&CDS=1-921
2919	OG0002919	YOR262W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.48-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-3.48&CDS=1-1050
2920	OG0002920	YOR269W	maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-1.181-mRNA-1_1&gene=maker-NODE_4_length_728525_cov_39.2039_ID_7-augustus-gene-1.181&CDS=1-1347
2921	OG0002921	YOR270C	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.124-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.124&CDS=1-2487
2922	OG0002922	YOR271C	maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.81-mRNA-1_1&gene=maker-NODE_10_length_435637_cov_39.4802_ID_19-augustus-gene-1.81&CDS=1-978
2923	OG0002923	YOR272W	maker-NODE_23_length_165425_cov_41.1239_ID_45-augustus-gene-0.81-mRNA-1_1&gene=maker-NODE_23_length_165425_cov_41.1239_ID_45-augustus-gene-0.81&CDS=1-1383
2924	OG0002924	YOR273C	snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-0.78&CDS=1-1551
2925	OG0002925	YOR274W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-2.35-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-2.35&CDS=1-1302
2926	OG0002926	YOR275C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-1.34&CDS=1-2265
2927	OG0002927	YOR278W	augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.187-mRNA-1_1&gene=augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.187&CDS=1-816
2928	OG0002928	YOR281C	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.199-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.199&CDS=1-750
2929	OG0002929	YOR283W	augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.318-mRNA-1_1&gene=augustus_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.318&CDS=1-768
2930	OG0002930	YOR286W	maker-NODE_21_length_198108_cov_39.0493_ID_41-snap-gene-0.142-mRNA-1_1&gene=maker-NODE_21_length_198108_cov_39.0493_ID_41-snap-gene-0.142&CDS=1-543
2931	OG0002931	YOR287C	snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_21_length_198108_cov_39.0493_ID_41-processed-gene-0.23&CDS=1-705
2932	OG0002932	YOR288C	augustus_masked-NODE_53_length_14742_cov_39.8188_ID_105-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_53_length_14742_cov_39.8188_ID_105-processed-gene-0.20&CDS=1-804
2933	OG0002933	YOR289W	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.108-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.108&CDS=1-666
2934	OG0002934	YOR291W	maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.72-mRNA-1_1&gene=maker-NODE_15_length_292928_cov_39.1004_ID_29-augustus-gene-1.72&CDS=1-4200
2935	OG0002935	YOR292C	maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-3.116-mRNA-1_1&gene=maker-NODE_5_length_661308_cov_39.7071_ID_9-augustus-gene-3.116&CDS=1-888
2936	OG0002936	YOR294W	augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_728525_cov_39.2039_ID_7-processed-gene-6.63&CDS=1-540
2937	OG0002937	YOR296W	augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.100-mRNA-1_1&gene=augustus_masked-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.100&CDS=1-3588
2938	OG0002938	YOR298C-A	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.144&CDS=1-450
2939	OG0002939	YOR303W	augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_16_length_276531_cov_39.2154_ID_31-processed-gene-1.154&CDS=1-1275
2940	OG0002940	YOR304W	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-2.113&CDS=1-3018
2941	OG0002941	YOR305W	snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.357-mRNA-1_1&gene=snap_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.357&CDS=1-621
2942	OG0002942	YOR307C	augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_10_length_435637_cov_39.4802_ID_19-processed-gene-2.91&CDS=1-1284
2943	OG0002943	YOR310C	augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.159-mRNA-1_1&gene=augustus_masked-NODE_6_length_613793_cov_40.4829_ID_11-processed-gene-4.159&CDS=1-1545
2944	OG0002944	YOR317W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.270-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-3.270&CDS=1-2082
2945	OG0002945	YOR319W	maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.19-mRNA-1_1&gene=maker-NODE_9_length_462379_cov_39.3331_ID_17-augustus-gene-2.19&CDS=1-648
2946	OG0002946	YOR322C	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-1.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-1.37&CDS=1-1185
2947	OG0002947	YOR323C	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-1.111-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-1.111&CDS=1-1320
2948	OG0002948	YOR326W	maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-3.175-mRNA-1_1&gene=maker-NODE_2_length_773517_cov_39.7013_ID_3-augustus-gene-3.175&CDS=1-4701
2949	OG0002949	YOR330C	genemark-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.34-mRNA-1_1&gene=genemark-NODE_7_length_553805_cov_38.9959_ID_13-processed-gene-3.34&CDS=1-3330
2950	OG0002950	YOR332W	augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.183-mRNA-1_1&gene=augustus_masked-NODE_11_length_429286_cov_39.6439_ID_21-processed-gene-1.183&CDS=1-687
2951	OG0002951	YOR335C	augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-NODE_15_length_292928_cov_39.1004_ID_29-processed-gene-1.124&CDS=1-2742
2952	OG0002952	YOR336W	maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.93-mRNA-1_1&gene=maker-NODE_1_length_894220_cov_39.3355_ID_1-augustus-gene-7.93&CDS=1-4812
2953	OG0002953	YOR339C	maker-NODE_18_length_224789_cov_39.7186_ID_35-augustus-gene-1.61-mRNA-1_1&gene=maker-NODE_18_length_224789_cov_39.7186_ID_35-augustus-gene-1.61&CDS=1-537
2954	OG0002954	YOR340C	augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-0.159-mRNA-1_1&gene=augustus_masked-NODE_17_length_258504_cov_40.0266_ID_33-processed-gene-0.159&CDS=1-855
2955	OG0002955	YOR341W	maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.95-mRNA-1_1&gene=maker-NODE_11_length_429286_cov_39.6439_ID_21-augustus-gene-2.95&CDS=1-4998
2956	OG0002956	YOR346W	maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-3.22-mRNA-1_1&gene=maker-NODE_7_length_553805_cov_38.9959_ID_13-augustus-gene-3.22&CDS=1-2853
2957	OG0002957	YOR349W	augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_30_length_125363_cov_43.2967_ID_59-processed-gene-0.83&CDS=1-3090
2958	OG0002958	YOR352W	augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-2.81-mRNA-1_1&gene=augustus_masked-NODE_3_length_758203_cov_39.7359_ID_5-processed-gene-2.81&CDS=1-702
2959	OG0002959	YOR353C	maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-1.79-mRNA-1_1&gene=maker-NODE_6_length_613793_cov_40.4829_ID_11-augustus-gene-1.79&CDS=1-1701
2960	OG0002960	YOR356W	augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.25-mRNA-1_1&gene=augustus_masked-NODE_1_length_894220_cov_39.3355_ID_1-processed-gene-7.25&CDS=1-1788
2961	OG0002961	YOR357C	maker-NODE_61_length_4935_cov_126.916_ID_121-augustus-gene-0.5-mRNA-1_1&gene=maker-NODE_61_length_4935_cov_126.916_ID_121-augustus-gene-0.5&CDS=1-507
