	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034998_Cephaloascus_albidus
2657	OG0002657	YLR424W	augustus_masked-flattened_line_207-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_207-processed-gene-0.69&CDS=1-2325
2658	OG0002658	YLR425W	augustus_masked-flattened_line_14-processed-gene-1.200-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.200&CDS=1-4140
2659	OG0002659	YLR427W	augustus_masked-flattened_line_14-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-1.178&CDS=1-1857
2660	OG0002660	YLR429W	augustus_masked-flattened_line_87-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_87-processed-gene-0.120&CDS=1-1953
2661	OG0002661	YLR430W	augustus_masked-flattened_line_87-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_87-processed-gene-0.104&CDS=1-6540
2662	OG0002662	YLR433C	augustus_masked-flattened_line_225-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_225-processed-gene-0.12&CDS=1-1740
2663	OG0002663	YLR435W	augustus_masked-flattened_line_225-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_225-processed-gene-0.3&CDS=1-621
2664	OG0002664	YLR438C-A	augustus_masked-flattened_line_57-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.141&CDS=1-276
2665	OG0002665	YLR438W	augustus_masked-flattened_line_83-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.17&CDS=1-1302
2666	OG0002666	YLR439W	augustus_masked-flattened_line_57-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.168&CDS=1-861
2667	OG0002667	YLR440C	augustus_masked-flattened_line_57-processed-gene-0.139-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.139&CDS=1-2358
2668	OG0002668	YLR441C	augustus_masked-flattened_line_225-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_225-processed-gene-0.5&CDS=1-765
2669	OG0002669	YLR443W	augustus_masked-flattened_line_83-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_83-processed-gene-0.38&CDS=1-2670
2670	OG0002670	YLR445W	maker-flattened_line_303-augustus-gene-0.20-mRNA-1_1&gene=maker-flattened_line_303-augustus-gene-0.20&CDS=1-705
2671	OG0002671	YLR447C	augustus_masked-flattened_line_223-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.3&CDS=1-1035
2672	OG0002672	YLR449W	augustus_masked-flattened_line_223-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.12&CDS=1-1239
2673	OG0002673	YLR452C	augustus_masked-flattened_line_47-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.170&CDS=1-2061
2674	OG0002674	YLR454W	augustus_masked-flattened_line_35-processed-gene-0.227-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.227&CDS=1-7695
2675	OG0002675	YLR459W	maker-flattened_line_16-snap-gene-1.71-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-1.71&CDS=1-1569
2676	OG0002676	YML001W	snap_masked-flattened_line_213-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_213-processed-gene-0.11&CDS=1-615
2677	OG0002677	YML002W	augustus_masked-flattened_line_22-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.5&CDS=1-3435
2678	OG0002678	YML004C	maker-flattened_line_41-augustus-gene-0.59-mRNA-1_1&gene=maker-flattened_line_41-augustus-gene-0.59&CDS=1-1317
2679	OG0002679	YML005W	augustus_masked-flattened_line_0-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.94&CDS=1-1284
2680	OG0002680	YML007W	augustus_masked-flattened_line_139-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_139-processed-gene-0.57&CDS=1-1422
2681	OG0002681	YML008C	augustus_masked-flattened_line_211-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_211-processed-gene-0.70&CDS=1-1008
2682	OG0002682	YML009C	maker-flattened_line_111-augustus-gene-0.117-mRNA-1_1&gene=maker-flattened_line_111-augustus-gene-0.117&CDS=1-210
2683	OG0002683	YML010W	augustus_masked-flattened_line_111-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.13&CDS=1-2949
2684	OG0002684	YML012W	augustus_masked-flattened_line_111-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.25&CDS=1-636
2685	OG0002685	YML013W	augustus_masked-flattened_line_8-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.149&CDS=1-3816
2686	OG0002686	YML014W	augustus_masked-flattened_line_47-processed-gene-0.154-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.154&CDS=1-768
2687	OG0002687	YML015C	augustus_masked-flattened_line_47-processed-gene-0.155-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.155&CDS=1-777
2688	OG0002688	YML016C	augustus_masked-flattened_line_47-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.157&CDS=1-1647
2689	OG0002689	YML017W	snap_masked-flattened_line_39-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_39-processed-gene-0.11&CDS=1-2262
2690	OG0002690	YML018C	augustus_masked-flattened_line_111-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.35&CDS=1-1071
2691	OG0002691	YML019W	snap_masked-flattened_line_111-processed-gene-0.113-mRNA-1_1&gene=snap_masked-flattened_line_111-processed-gene-0.113&CDS=1-966
2692	OG0002692	YML020W	augustus_masked-flattened_line_111-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.11&CDS=1-2106
2693	OG0002693	YML021C	snap_masked-flattened_line_111-processed-gene-0.101-mRNA-1_1&gene=snap_masked-flattened_line_111-processed-gene-0.101&CDS=1-1038
2694	OG0002694	YML022W	augustus_masked-flattened_line_111-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_111-processed-gene-0.12&CDS=1-561
2695	OG0002695	YML025C	snap_masked-flattened_line_12-processed-gene-1.17-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.17&CDS=1-807
2696	OG0002696	YML030W	augustus_masked-flattened_line_20-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.80&CDS=1-450
2697	OG0002697	YML031W	augustus_masked-flattened_line_20-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-0.82&CDS=1-1881
2698	OG0002698	YML032C	snap_masked-flattened_line_20-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.17&CDS=1-1698
2699	OG0002699	YML035C	augustus_masked-flattened_line_193-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_193-processed-gene-0.1&CDS=1-2352
2700	OG0002700	YML036W	augustus_masked-flattened_line_193-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_193-processed-gene-0.3&CDS=1-540
2701	OG0002701	YML038C	augustus_masked-flattened_line_2-processed-gene-2.69-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.69&CDS=1-1248
2702	OG0002702	YML041C	augustus_masked-flattened_line_231-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_231-processed-gene-0.71&CDS=1-597
2703	OG0002703	YML042W	augustus_masked-flattened_line_231-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_231-processed-gene-0.56&CDS=1-1848
2704	OG0002704	YML043C	augustus_masked-flattened_line_121-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-flattened_line_121-processed-gene-0.24&CDS=1-1488
2705	OG0002705	YML046W	augustus_masked-flattened_line_133-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_133-processed-gene-0.75&CDS=1-1917
2706	OG0002706	YML048W	augustus_masked-flattened_line_133-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_133-processed-gene-0.70&CDS=1-1146
2707	OG0002707	YML049C	snap_masked-flattened_line_133-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_133-processed-gene-0.9&CDS=1-3561
2708	OG0002708	YML052W	augustus_masked-flattened_line_35-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.200&CDS=1-798
2709	OG0002709	YML055W	maker-flattened_line_14-augustus-gene-1.146-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-1.146&CDS=1-510
2710	OG0002710	YML056C	maker-flattened_line_225-augustus-gene-0.64-mRNA-1_1&gene=maker-flattened_line_225-augustus-gene-0.64&CDS=1-1560
2711	OG0002711	YML059C	augustus_masked-flattened_line_57-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.169&CDS=1-4350
2712	OG0002712	YML060W	genemark-flattened_line_57-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_57-processed-gene-0.29&CDS=1-1137
2713	OG0002713	YML064C	augustus_masked-flattened_line_225-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_225-processed-gene-0.14&CDS=1-600
2714	OG0002714	YML065W	augustus_masked-flattened_line_225-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_225-processed-gene-0.4&CDS=1-2250
2715	OG0002715	YML067C	maker-flattened_line_303-augustus-gene-0.21-mRNA-1_1&gene=maker-flattened_line_303-augustus-gene-0.21&CDS=1-1038
2716	OG0002716	YML068W	augustus_masked-flattened_line_137-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_137-processed-gene-0.93&CDS=1-1419
2717	OG0002717	YML069W	augustus_masked-flattened_line_195-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_195-processed-gene-0.65&CDS=1-1584
2718	OG0002718	YML071C	augustus_masked-flattened_line_223-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.15&CDS=1-1215
2719	OG0002719	YML072C	maker-flattened_line_223-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_223-snap-gene-0.0&CDS=1-4278
2720	OG0002720	YML073C	maker-flattened_line_223-augustus-gene-0.50-mRNA-1_1&gene=maker-flattened_line_223-augustus-gene-0.50&CDS=1-531
2721	OG0002721	YML075C	augustus_masked-flattened_line_223-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.11&CDS=1-3087
2722	OG0002722	YML076C	augustus_masked-flattened_line_223-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_223-processed-gene-0.10&CDS=1-2478
2723	OG0002723	YML077W	augustus_masked-flattened_line_241-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_241-processed-gene-0.44&CDS=1-444
2724	OG0002724	YML080W	augustus_masked-flattened_line_241-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_241-processed-gene-0.46&CDS=1-4251
2725	OG0002725	YML081C-A	snap_masked-flattened_line_560-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_560-processed-gene-0.1&CDS=1-183
2726	OG0002726	YML085C	augustus_masked-flattened_line_43-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-flattened_line_43-processed-gene-0.202&CDS=1-1335
2727	OG0002727	YML086C	augustus_masked-flattened_line_28-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.198&CDS=1-1623
2728	OG0002728	YML088W	augustus_masked-flattened_line_28-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.208&CDS=1-1848
2729	OG0002729	YML091C	augustus_masked-flattened_line_28-processed-gene-0.239-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.239&CDS=1-3492
2730	OG0002730	YML092C	augustus_masked-flattened_line_28-processed-gene-0.204-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.204&CDS=1-1866
2731	OG0002731	YML093W	augustus_masked-flattened_line_28-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.205&CDS=1-2610
2732	OG0002732	YML094W	augustus_masked-flattened_line_89-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_89-processed-gene-0.15&CDS=1-441
2733	OG0002733	YML096W	augustus_masked-flattened_line_28-processed-gene-0.224-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.224&CDS=1-1938
2734	OG0002734	YML097C	augustus_masked-flattened_line_287-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_287-processed-gene-0.12&CDS=1-2061
2735	OG0002735	YML098W	augustus_masked-flattened_line_353-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_353-processed-gene-0.13&CDS=1-468
2736	OG0002736	YML099C	augustus_masked-flattened_line_353-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_353-processed-gene-0.17&CDS=1-2535
2737	OG0002737	YML102W	snap_masked-flattened_line_81-processed-gene-0.116-mRNA-1_1&gene=snap_masked-flattened_line_81-processed-gene-0.116&CDS=1-1791
2738	OG0002738	YML103C	augustus_masked-flattened_line_41-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.3&CDS=1-5892
2739	OG0002739	YML104C	augustus_masked-flattened_line_41-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-0.5&CDS=1-3534
2740	OG0002740	YML105C	augustus_masked-flattened_line_24-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.159&CDS=1-813
2741	OG0002741	YML108W	genemark-flattened_line_30-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-0.18&CDS=1-408
2742	OG0002742	YML110C	augustus_masked-flattened_line_169-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_169-processed-gene-0.68&CDS=1-861
2743	OG0002743	YML112W	augustus_masked-flattened_line_123-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_123-processed-gene-0.29&CDS=1-861
2744	OG0002744	YML114C	genemark-flattened_line_309-processed-gene-0.9-mRNA-1_1&gene=genemark-flattened_line_309-processed-gene-0.9&CDS=1-2613
2745	OG0002745	YML115C	augustus_masked-flattened_line_309-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_309-processed-gene-0.20&CDS=1-1401
2746	OG0002746	YML121W	augustus_masked-flattened_line_28-processed-gene-0.226-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.226&CDS=1-1104
2747	OG0002747	YML123C	augustus_masked-flattened_line_6-processed-gene-1.214-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-1.214&CDS=1-1671
2748	OG0002748	YML125C	augustus_masked-flattened_line_28-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.207&CDS=1-912
2749	OG0002749	YML126C	augustus_masked-flattened_line_28-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.197&CDS=1-1344
2750	OG0002750	YML127W	augustus_masked-flattened_line_28-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.203&CDS=1-1674
2751	OG0002751	YML129C	augustus_masked-flattened_line_28-processed-gene-0.201-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.201&CDS=1-198
2752	OG0002752	YML130C	augustus_masked-flattened_line_353-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_353-processed-gene-0.14&CDS=1-1497
2753	OG0002753	YML131W	maker-flattened_line_139-snap-gene-0.26-mRNA-1_1&gene=maker-flattened_line_139-snap-gene-0.26&CDS=1-2094
2754	OG0002754	YMR001C	augustus_masked-flattened_line_24-processed-gene-1.165-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.165&CDS=1-1956
2755	OG0002755	YMR002W	augustus_masked-flattened_line_24-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.167&CDS=1-456
2756	OG0002756	YMR003W	augustus_masked-flattened_line_24-processed-gene-1.166-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.166&CDS=1-1011
2757	OG0002757	YMR004W	maker-flattened_line_109-snap-gene-0.105-mRNA-1_1&gene=maker-flattened_line_109-snap-gene-0.105&CDS=1-2562
2758	OG0002758	YMR009W	maker-flattened_line_337-snap-gene-0.43-mRNA-1_1&gene=maker-flattened_line_337-snap-gene-0.43&CDS=1-882
2759	OG0002759	YMR010W	snap_masked-flattened_line_75-processed-gene-0.139-mRNA-1_1&gene=snap_masked-flattened_line_75-processed-gene-0.139&CDS=1-921
2760	OG0002760	YMR013C	augustus_masked-flattened_line_287-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_287-processed-gene-0.18&CDS=1-1659
2761	OG0002761	YMR015C	augustus_masked-flattened_line_47-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.132&CDS=1-1584
2762	OG0002762	YMR019W	snap_masked-flattened_line_10-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.1&CDS=1-2556
2763	OG0002763	YMR022W	augustus_masked-flattened_line_28-processed-gene-0.248-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.248&CDS=1-498
2764	OG0002764	YMR023C	augustus_masked-flattened_line_22-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.36&CDS=1-1479
2765	OG0002765	YMR024W	augustus_masked-flattened_line_37-processed-gene-0.180-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.180&CDS=1-996
2766	OG0002766	YMR026C	augustus_masked-flattened_line_16-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.159&CDS=1-1155
2767	OG0002767	YMR027W	augustus_masked-flattened_line_22-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.5&CDS=1-1383
2768	OG0002768	YMR028W	augustus_masked-flattened_line_22-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.28&CDS=1-1050
2769	OG0002769	YMR029C	augustus_masked-flattened_line_321-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_321-processed-gene-0.13&CDS=1-1506
2770	OG0002770	YMR033W	augustus_masked-flattened_line_233-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_233-processed-gene-0.32&CDS=1-1302
2771	OG0002771	YMR034C	augustus_masked-flattened_line_233-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_233-processed-gene-0.33&CDS=1-1290
2772	OG0002772	YMR035W	augustus_masked-flattened_line_26-processed-gene-0.191-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.191&CDS=1-540
2773	OG0002773	YMR036C	augustus_masked-flattened_line_333-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_333-processed-gene-0.1&CDS=1-2022
2774	OG0002774	YMR038C	augustus_masked-flattened_line_26-processed-gene-0.224-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-0.224&CDS=1-768
2775	OG0002775	YMR039C	augustus_masked-flattened_line_233-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_233-processed-gene-0.43&CDS=1-420
2776	OG0002776	YMR041C	augustus_masked-flattened_line_233-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_233-processed-gene-0.34&CDS=1-1017
2777	OG0002777	YMR042W	genemark-flattened_line_12-processed-gene-1.143-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-1.143&CDS=1-669
2778	OG0002778	YMR044W	augustus_masked-flattened_line_12-processed-gene-1.178-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.178&CDS=1-1149
2779	OG0002779	YMR048W	augustus_masked-flattened_line_89-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_89-processed-gene-0.9&CDS=1-987
2780	OG0002780	YMR049C	augustus_masked-flattened_line_8-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.114&CDS=1-2412
2781	OG0002781	YMR052W	augustus_masked-flattened_line_63-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_63-processed-gene-0.50&CDS=1-627
2782	OG0002782	YMR055C	maker-flattened_line_63-augustus-gene-0.108-mRNA-1_1&gene=maker-flattened_line_63-augustus-gene-0.108&CDS=1-1032
2783	OG0002783	YMR059W	augustus_masked-flattened_line_22-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.46&CDS=1-351
2784	OG0002784	YMR060C	augustus_masked-flattened_line_22-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.41&CDS=1-948
2785	OG0002785	YMR061W	augustus_masked-flattened_line_22-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.14&CDS=1-1965
2786	OG0002786	YMR062C	augustus_masked-flattened_line_275-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_275-processed-gene-0.12&CDS=1-1299
