	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034710_Kluyveromyces_dobzhanskii
3612	OG0003612	YOR123C	snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.92&CDS=1-1257
3613	OG0003613	YOR124C	snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.90&CDS=1-3651
3614	OG0003614	YOR125C	snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.89&CDS=1-708
3615	OG0003615	YOR126C	snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.86&CDS=1-723
3616	OG0003616	YOR127W	snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_15_length_222901_cov_30.7808_ID_29-processed-gene-0.112&CDS=1-3087
3617	OG0003617	YOR128C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.58-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.58&CDS=1-1707
3618	OG0003618	YOR129C	augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.206-mRNA-1_1&gene=augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.206&CDS=1-2730
3619	OG0003619	YOR130C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.60-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.60&CDS=1-852
3620	OG0003620	YOR131C	maker-NODE_4_length_935921_cov_18.6927_ID_7-snap-gene-8.144-mRNA-1_1&gene=maker-NODE_4_length_935921_cov_18.6927_ID_7-snap-gene-8.144&CDS=1-630
3621	OG0003621	YOR132W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.34-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.34&CDS=1-1668
3622	OG0003622	YOR136W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.39-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.39&CDS=1-1104
3623	OG0003623	YOR137C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.67-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.67&CDS=1-1734
3624	OG0003624	YOR138C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.68-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.68&CDS=1-1605
3625	OG0003625	YOR141C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.28-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.28&CDS=1-2364
3626	OG0003626	YOR142W	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.56-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.56&CDS=1-954
3627	OG0003627	YOR143C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.27-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.27&CDS=1-897
3628	OG0003628	YOR144C	augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.172-mRNA-1_1&gene=augustus_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-8.172&CDS=1-2247
3629	OG0003629	YOR145C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-15.67-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-15.67&CDS=1-819
3630	OG0003630	YOR148C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-15.66-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-15.66&CDS=1-564
3631	OG0003631	YOR149C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-15.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-15.65&CDS=1-492
3632	OG0003632	YOR150W	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.98&CDS=1-465
3633	OG0003633	YOR151C	snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.80-mRNA-1_1&gene=snap_masked-NODE_10_length_295244_cov_19.1389_ID_19-processed-gene-1.80&CDS=1-3663
3634	OG0003634	YOR155C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.62&CDS=1-1266
3635	OG0003635	YOR156C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.87-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.87&CDS=1-2334
3636	OG0003636	YOR157C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.88&CDS=1-786
3637	OG0003637	YOR158W	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.60&CDS=1-912
3638	OG0003638	YOR159C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.89&CDS=1-279
3639	OG0003639	YOR160W	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.61&CDS=1-2883
3640	OG0003640	YOR161C	snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_24_length_103904_cov_21.7932_ID_47-processed-gene-0.90&CDS=1-1644
3641	OG0003641	YOR163W	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.191-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.191&CDS=1-537
3642	OG0003642	YOR164C	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.239-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.239&CDS=1-906
3643	OG0003643	YOR165W	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.192-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.192&CDS=1-2346
3644	OG0003644	YOR166C	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.240-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.240&CDS=1-1350
3645	OG0003645	YOR168W	genemark-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.113&CDS=1-2580
3646	OG0003646	YOR174W	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.234-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.234&CDS=1-858
3647	OG0003647	YOR175C	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.190-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.190&CDS=1-1845
3648	OG0003648	YOR176W	snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.233-mRNA-1_1&gene=snap_masked-NODE_18_length_188073_cov_18.5781_ID_35-processed-gene-0.233&CDS=1-1167
3649	OG0003649	YOR178C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-9.0-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-9.0&CDS=1-2214
3650	OG0003650	YOR181W	snap_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.41&CDS=1-1944
3651	OG0003651	YOR184W	snap_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_19_length_181920_cov_18.9675_ID_37-processed-gene-0.40&CDS=1-1173
3652	OG0003652	YOR188W	augustus_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-2.54-mRNA-1_1&gene=augustus_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-2.54&CDS=1-4167
3653	OG0003653	YOR194C	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-0.110&CDS=1-693
3654	OG0003654	YOR195W	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-0.82&CDS=1-1914
3655	OG0003655	YOR196C	genemark-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-0.36&CDS=1-1104
3656	OG0003656	YOR197W	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.51-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.51&CDS=1-1419
3657	OG0003657	YOR198C	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.54&CDS=1-1389
3658	OG0003658	YOR201C	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.55-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.55&CDS=1-1200
3659	OG0003659	YOR202W	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.56-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.56&CDS=1-663
3660	OG0003660	YOR205C	genemark-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.8-mRNA-1_1&gene=genemark-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.8&CDS=1-1653
3661	OG0003661	YOR206W	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.83&CDS=1-2139
3662	OG0003662	YOR207C	snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_9_length_330969_cov_17.5382_ID_17-processed-gene-1.58&CDS=1-3426
3663	OG0003663	YOR208W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.69-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.69&CDS=1-2673
3664	OG0003664	YOR209C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.30-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.30&CDS=1-1281
3665	OG0003665	YOR210W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.68-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.68&CDS=1-210
3666	OG0003666	YOR211C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.28-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.28&CDS=1-2655
3667	OG0003667	YOR212W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.65-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.65&CDS=1-1209
3668	OG0003668	YOR215C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.25-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.25&CDS=1-555
3669	OG0003669	YOR216C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.24-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.24&CDS=1-1401
3670	OG0003670	YOR217W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.64-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.64&CDS=1-2496
3671	OG0003671	YOR220W	augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.223-mRNA-1_1&gene=augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.223&CDS=1-810
3672	OG0003672	YOR221C	augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.186-mRNA-1_1&gene=augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.186&CDS=1-969
3673	OG0003673	YOR222W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.61-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.61&CDS=1-891
3674	OG0003674	YOR223W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.60-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.60&CDS=1-738
3675	OG0003675	YOR224C	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.18-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.18&CDS=1-435
3676	OG0003676	YOR227W	genemark-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.144-mRNA-1_1&gene=genemark-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.144&CDS=1-3861
3677	OG0003677	YOR228C	augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.182-mRNA-1_1&gene=augustus_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.182&CDS=1-849
3678	OG0003678	YOR236W	snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.53-mRNA-1_1&gene=snap_masked-NODE_2_length_1173375_cov_22.3644_ID_3-processed-gene-10.53&CDS=1-732
3679	OG0003679	YOR239W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.127&CDS=1-966
3680	OG0003680	YOR241W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.125-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.125&CDS=1-1452
3681	OG0003681	YOR242C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.109-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.109&CDS=1-1155
3682	OG0003682	YOR243C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-13.108&CDS=1-2028
3683	OG0003683	YOR246C	snap_masked-NODE_17_length_192782_cov_28.4375_ID_33-processed-gene-0.94-mRNA-1_1&gene=snap_masked-NODE_17_length_192782_cov_28.4375_ID_33-processed-gene-0.94&CDS=1-990
3684	OG0003684	YOR249C	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-2.103&CDS=1-1788
3685	OG0003685	YOR250C	maker-NODE_1_length_1607026_cov_17.9001_ID_1-augustus-gene-2.96-mRNA-1_1&gene=maker-NODE_1_length_1607026_cov_17.9001_ID_1-augustus-gene-2.96&CDS=1-2268
3686	OG0003686	YOR252W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-2.53-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-2.53&CDS=1-570
3687	OG0003687	YOR253W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.160&CDS=1-489
3688	OG0003688	YOR254C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.131-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.131&CDS=1-2022
3689	OG0003689	YOR255W	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.49&CDS=1-648
3690	OG0003690	YOR257W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.157-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.157&CDS=1-501
3691	OG0003691	YOR258W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.155-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.155&CDS=1-918
3692	OG0003692	YOR259C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.127&CDS=1-1302
3693	OG0003693	YOR260W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.154&CDS=1-1512
3694	OG0003694	YOR261C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.125-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.125&CDS=1-993
3695	OG0003695	YOR262W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.153&CDS=1-1041
3696	OG0003696	YOR264W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.152-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.152&CDS=1-1008
3697	OG0003697	YOR265W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.151-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-1.151&CDS=1-315
3698	OG0003698	YOR266W	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.115-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.115&CDS=1-852
3699	OG0003699	YOR267C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.84&CDS=1-1926
3700	OG0003700	YOR269W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.63&CDS=1-1332
3701	OG0003701	YOR271C	genemark-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.33-mRNA-1_1&gene=genemark-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.33&CDS=1-981
3702	OG0003702	YOR272W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.65&CDS=1-1332
3703	OG0003703	YOR274W	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.119-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.119&CDS=1-2643
3704	OG0003704	YOR278W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.72-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.72&CDS=1-786
3705	OG0003705	YOR279C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.92&CDS=1-963
3706	OG0003706	YOR281C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.96-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.96&CDS=1-858
3707	OG0003707	YOR283W	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.128-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.128&CDS=1-1062
3708	OG0003708	YOR286W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.78-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.78&CDS=1-423
3709	OG0003709	YOR287C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-14.98&CDS=1-975
3710	OG0003710	YOR288C	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.97-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.97&CDS=1-996
3711	OG0003711	YOR289W	snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.127-mRNA-1_1&gene=snap_masked-NODE_7_length_356351_cov_27.068_ID_13-processed-gene-2.127&CDS=1-699
3712	OG0003712	YOR291W	genemark-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.43-mRNA-1_1&gene=genemark-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.43&CDS=1-4317
3713	OG0003713	YOR292C	snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_4_length_935921_cov_18.6927_ID_7-processed-gene-2.90&CDS=1-963
3714	OG0003714	YOR294W	snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.106-mRNA-1_1&gene=snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.106&CDS=1-612
3715	OG0003715	YOR296W	snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.108&CDS=1-3990
3716	OG0003716	YOR298C-A	snap_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.104-mRNA-1_1&gene=snap_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.104&CDS=1-450
3717	OG0003717	YOR298W	augustus_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.29&CDS=1-567
3718	OG0003718	YOR301W	snap_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.124-mRNA-1_1&gene=snap_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.124&CDS=1-1272
3719	OG0003719	YOR303W	snap_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.123-mRNA-1_1&gene=snap_masked-NODE_6_length_691739_cov_21.9184_ID_11-processed-gene-4.123&CDS=1-1227
3720	OG0003720	YOR304C-A	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.104&CDS=1-204
3721	OG0003721	YOR305W	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.50&CDS=1-693
3722	OG0003722	YOR307C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.72-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.72&CDS=1-780
3723	OG0003723	YOR308C	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.123-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.123&CDS=1-1689
3724	OG0003724	YOR310C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.74&CDS=1-1536
3725	OG0003725	YOR311C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.75-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.75&CDS=1-849
3726	OG0003726	YOR313C	snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.77&CDS=1-1080
3727	OG0003727	YOR315W	augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.106-mRNA-1_1&gene=augustus_masked-NODE_1_length_1607026_cov_17.9001_ID_1-processed-gene-11.106&CDS=1-870
3728	OG0003728	YOR317W	snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.111-mRNA-1_1&gene=snap_masked-NODE_11_length_285983_cov_19.1963_ID_21-processed-gene-1.111&CDS=1-2103
