	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034973_Danielozyma_ontarioensis
3142	OG0003142	YPL082C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-2.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-2.49&CDS=1-5673
3143	OG0003143	YPL083C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.61-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-3.61&CDS=1-1266
3144	OG0003144	YPL084W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.43&CDS=1-2844
3145	OG0003145	YPL085W	snap_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-1.62&CDS=1-6435
3146	OG0003146	YPL086C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.16-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.16&CDS=1-1680
3147	OG0003147	YPL088W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.202-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-3.202&CDS=1-1032
3148	OG0003148	YPL091W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-6.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-6.67&CDS=1-1455
3149	OG0003149	YPL092W	snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-4.128-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-4.128&CDS=1-1275
3150	OG0003150	YPL093W	augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-2.20&CDS=1-1929
3151	OG0003151	YPL094C	augustus_masked-NODE_22_length_48845_cov_45.6878_ID_43-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_22_length_48845_cov_45.6878_ID_43-processed-gene-0.65&CDS=1-816
3152	OG0003152	YPL096W	augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.99&CDS=1-1047
3153	OG0003153	YPL097W	snap_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_16_length_227770_cov_29.655_ID_31-processed-gene-0.48&CDS=1-1515
3154	OG0003154	YPL098C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-4.137&CDS=1-318
3155	OG0003155	YPL099C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.175-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.175&CDS=1-267
3156	OG0003156	YPL101W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-1.148-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-1.148&CDS=1-1239
3157	OG0003157	YPL104W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.49-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-14.49&CDS=1-2019
3158	OG0003158	YPL106C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.37-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.37&CDS=1-2106
3159	OG0003159	YPL108W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-16.108&CDS=1-366
3160	OG0003160	YPL109C	snap_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.150-mRNA-1_1&gene=snap_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.150&CDS=1-2127
3161	OG0003161	YPL110C	augustus_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.82&CDS=1-4704
3162	OG0003162	YPL111W	augustus_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.83&CDS=1-951
3163	OG0003163	YPL115C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.118&CDS=1-2997
3164	OG0003164	YPL116W	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.119&CDS=1-2157
3165	OG0003165	YPL117C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.116&CDS=1-1728
3166	OG0003166	YPL118W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-7.74-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-7.74&CDS=1-1074
3167	OG0003167	YPL120W	genemark-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-1.110&CDS=1-1431
3168	OG0003168	YPL122C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.63&CDS=1-1518
3169	OG0003169	YPL123C	augustus_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_21_length_78284_cov_38.8249_ID_41-processed-gene-0.72&CDS=1-1191
3170	OG0003170	YPL125W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.3-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.3&CDS=1-2934
3171	OG0003171	YPL126W	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.95-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.95&CDS=1-2415
3172	OG0003172	YPL128C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.83-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.83&CDS=1-1944
3173	OG0003173	YPL129W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.114&CDS=1-726
3174	OG0003174	YPL131W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.1&CDS=1-891
3175	OG0003175	YPL132W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.2-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.2&CDS=1-774
3176	OG0003176	YPL133C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.16-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.16&CDS=1-1701
3177	OG0003177	YPL134C	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.66-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-8.66&CDS=1-861
3178	OG0003178	YPL138C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.199-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-10.199&CDS=1-1065
3179	OG0003179	YPL146C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-8.76&CDS=1-1182
3180	OG0003180	YPL147W	snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.2-mRNA-1_1&gene=snap_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.2&CDS=1-2391
3181	OG0003181	YPL149W	augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.163-mRNA-1_1&gene=augustus_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.163&CDS=1-759
3182	OG0003182	YPL150W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-3.62&CDS=1-2559
3183	OG0003183	YPL151C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.133&CDS=1-1164
3184	OG0003184	YPL152W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.134-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.134&CDS=1-1068
3185	OG0003185	YPL153C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.167-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.167&CDS=1-2385
3186	OG0003186	YPL154C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.87&CDS=1-1203
3187	OG0003187	YPL155C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-5.140&CDS=1-1962
3188	OG0003188	YPL160W	snap_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.128-mRNA-1_1&gene=snap_masked-NODE_17_length_219991_cov_30.5381_ID_33-processed-gene-0.128&CDS=1-3276
3189	OG0003189	YPL162C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-1.103&CDS=1-861
3190	OG0003190	YPL164C	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.182&CDS=1-2733
3191	OG0003191	YPL165C	augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.213-mRNA-1_1&gene=augustus_masked-NODE_15_length_228130_cov_31.8965_ID_29-processed-gene-1.213&CDS=1-1131
3192	OG0003192	YPL167C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-7.56-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-7.56&CDS=1-4965
3193	OG0003193	YPL169C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.167-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.167&CDS=1-1749
3194	OG0003194	YPL170W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.168-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.168&CDS=1-450
3195	OG0003195	YPL172C	snap_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_8_length_478249_cov_30.3473_ID_15-processed-gene-0.2&CDS=1-1407
3196	OG0003196	YPL175W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.166-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-8.166&CDS=1-1320
3197	OG0003197	YPL178W	augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_12_length_307877_cov_37.9028_ID_23-processed-gene-2.30&CDS=1-546
3198	OG0003198	YPL180W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.46&CDS=1-1938
3199	OG0003199	YPL181W	snap_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.16-mRNA-1_1&gene=snap_masked-NODE_6_length_479438_cov_34.4106_ID_11-processed-gene-3.16&CDS=1-1179
3200	OG0003200	YPL183C	augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.163-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.163&CDS=1-2850
3201	OG0003201	YPL183W-A	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.28&CDS=1-240
3202	OG0003202	YPL184C	snap_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-1.2&CDS=1-1794
3203	OG0003203	YPL188W	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.36&CDS=1-1380
3204	OG0003204	YPL189C-A	snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.113&CDS=1-186
3205	OG0003205	YPL193W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.61&CDS=1-699
3206	OG0003206	YPL195W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.59&CDS=1-3072
3207	OG0003207	YPL196W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.55&CDS=1-879
3208	OG0003208	YPL199C	maker-NODE_12_length_307877_cov_37.9028_ID_23-augustus-gene-2.5-mRNA-1_1&gene=maker-NODE_12_length_307877_cov_37.9028_ID_23-augustus-gene-2.5&CDS=1-813
3209	OG0003209	YPL203W	snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-4.18-mRNA-1_1&gene=snap_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-4.18&CDS=1-1233
3210	OG0003210	YPL204W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.90&CDS=1-1266
3211	OG0003211	YPL206C	snap_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.15&CDS=1-1935
3212	OG0003212	YPL207W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.56-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.56&CDS=1-2166
3213	OG0003213	YPL208W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.11&CDS=1-1746
3214	OG0003214	YPL209C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.55&CDS=1-1017
3215	OG0003215	YPL210C	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.111&CDS=1-1824
3216	OG0003216	YPL211W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.91&CDS=1-543
3217	OG0003217	YPL212C	genemark-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.70&CDS=1-1476
3218	OG0003218	YPL213W	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.25&CDS=1-678
3219	OG0003219	YPL214C	maker-NODE_8_length_478249_cov_30.3473_ID_15-augustus-gene-3.295-mRNA-1_1&gene=maker-NODE_8_length_478249_cov_30.3473_ID_15-augustus-gene-3.295&CDS=1-2064
3220	OG0003220	YPL215W	augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_13_length_279400_cov_36.0067_ID_25-processed-gene-0.95&CDS=1-972
3221	OG0003221	YPL217C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-0.64&CDS=1-3507
3222	OG0003222	YPL218W	maker-NODE_1_length_1880460_cov_31.0834_ID_1-snap-gene-14.53-mRNA-1_1&gene=maker-NODE_1_length_1880460_cov_31.0834_ID_1-snap-gene-14.53&CDS=1-570
3223	OG0003223	YPL222W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.82-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-7.82&CDS=1-1836
3224	OG0003224	YPL226W	genemark-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-1.64&CDS=1-4206
3225	OG0003225	YPL227C	augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.118&CDS=1-2424
3226	OG0003226	YPL231W	maker-NODE_2_length_1306286_cov_31.9871_ID_3-augustus-gene-9.51-mRNA-1_1&gene=maker-NODE_2_length_1306286_cov_31.9871_ID_3-augustus-gene-9.51&CDS=1-11118
3227	OG0003227	YPL234C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.10&CDS=1-489
3228	OG0003228	YPL236C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.12&CDS=1-1056
3229	OG0003229	YPL237W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.33-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.33&CDS=1-1422
3230	OG0003230	YPL242C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.26&CDS=1-5694
3231	OG0003231	YPL244C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-1.39&CDS=1-2583
3232	OG0003232	YPL246C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.31-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-13.31&CDS=1-819
3233	OG0003233	YPL248C	snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.9&CDS=1-948
3234	OG0003234	YPL249C	augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_5_length_741203_cov_30.7056_ID_9-processed-gene-0.109&CDS=1-2367
3235	OG0003235	YPL252C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-17.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-17.109&CDS=1-1122
3236	OG0003236	YPL254W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-17.150-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-17.150&CDS=1-1137
3237	OG0003237	YPL260W	maker-NODE_4_length_992781_cov_33.0108_ID_7-augustus-gene-5.116-mRNA-1_1&gene=maker-NODE_4_length_992781_cov_33.0108_ID_7-augustus-gene-5.116&CDS=1-2781
3238	OG0003238	YPL263C	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.70&CDS=1-1869
3239	OG0003239	YPL265W	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.132&CDS=1-1656
3240	OG0003240	YPL266W	augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_1880460_cov_31.0834_ID_1-processed-gene-5.95&CDS=1-954
3241	OG0003241	YPL268W	augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_9_length_386304_cov_31.4917_ID_17-processed-gene-2.139&CDS=1-2661
3242	OG0003242	YPR004C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.73-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-11.73&CDS=1-969
3243	OG0003243	YPR010C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-5.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-5.115&CDS=1-3492
3244	OG0003244	YPR011C	maker-NODE_2_length_1306286_cov_31.9871_ID_3-snap-gene-8.58-mRNA-1_1&gene=maker-NODE_2_length_1306286_cov_31.9871_ID_3-snap-gene-8.58&CDS=1-1179
3245	OG0003245	YPR016C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-1.39&CDS=1-735
3246	OG0003246	YPR017C	augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.77-mRNA-1_1&gene=augustus_masked-NODE_11_length_327135_cov_28.3393_ID_21-processed-gene-2.77&CDS=1-402
3247	OG0003247	YPR018W	snap_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-2.90-mRNA-1_1&gene=snap_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-2.90&CDS=1-1632
3248	OG0003248	YPR019W	augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-1.147-mRNA-1_1&gene=augustus_masked-NODE_4_length_992781_cov_33.0108_ID_7-processed-gene-1.147&CDS=1-2670
3249	OG0003249	YPR021C	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.82-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-7.82&CDS=1-2157
3250	OG0003250	YPR023C	augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1306286_cov_31.9871_ID_3-processed-gene-0.13&CDS=1-894
3251	OG0003251	YPR024W	snap_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_10_length_329645_cov_33.732_ID_19-processed-gene-0.110&CDS=1-1923
3252	OG0003252	YPR026W	augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-NODE_3_length_1123224_cov_32.4581_ID_5-processed-gene-2.66&CDS=1-3114
3253	OG0003253	YPR028W	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.158-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.158&CDS=1-525
3254	OG0003254	YPR029C	augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_7_length_478340_cov_34.1556_ID_13-processed-gene-2.133&CDS=1-2424
