	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035662_Meyerozyma_caribbica
2815	OG0002815	YOR063W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.66-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.66&CDS=1-1167
2816	OG0002816	YOR064C	augustus_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-0.10&CDS=1-714
2817	OG0002817	YOR065W	augustus_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-3.137&CDS=1-1560
2818	OG0002818	YOR069W	maker-NODE_6_length_736192_cov_18.5434_ID_1264-snap-gene-5.165-mRNA-1_1&gene=maker-NODE_6_length_736192_cov_18.5434_ID_1264-snap-gene-5.165&CDS=1-3321
2819	OG0002819	YOR074C	maker-NODE_6_length_736192_cov_18.5434_ID_1264-snap-gene-2.101-mRNA-1_1&gene=maker-NODE_6_length_736192_cov_18.5434_ID_1264-snap-gene-2.101&CDS=1-1218
2820	OG0002820	YOR075W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-1.119-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-1.119&CDS=1-1035
2821	OG0002821	YOR077W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-2.10-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-2.10&CDS=1-765
2822	OG0002822	YOR078W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.65-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.65&CDS=1-654
2823	OG0002823	YOR079C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.43-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.43&CDS=1-870
2824	OG0002824	YOR080W	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.188-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.188&CDS=1-2133
2825	OG0002825	YOR084W	snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-4.171-mRNA-1_1&gene=snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-4.171&CDS=1-1164
2826	OG0002826	YOR085W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.46-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-11.46&CDS=1-1011
2827	OG0002827	YOR087W	maker-NODE_8_length_605226_cov_19.2795_ID_1056-augustus-gene-5.1-mRNA-1_1&gene=maker-NODE_8_length_605226_cov_19.2795_ID_1056-augustus-gene-5.1&CDS=1-5784
2828	OG0002828	YOR089C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-4.125&CDS=1-636
2829	OG0002829	YOR090C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-5.135-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-5.135&CDS=1-1785
2830	OG0002830	YOR093C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-2.47-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-2.47&CDS=1-4608
2831	OG0002831	YOR095C	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-3.20&CDS=1-708
2832	OG0002832	YOR099W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-9.105-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-9.105&CDS=1-1239
2833	OG0002833	YOR100C	genemark-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-14.3-mRNA-1_1&gene=genemark-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-14.3&CDS=1-1509
2834	OG0002834	YOR101W	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.23-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.23&CDS=1-711
2835	OG0002835	YOR103C	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.88-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.88&CDS=1-423
2836	OG0002836	YOR104W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.45-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.45&CDS=1-393
2837	OG0002837	YOR106W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-4.102&CDS=1-852
2838	OG0002838	YOR107W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.53-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-7.53&CDS=1-744
2839	OG0002839	YOR112W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.124-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.124&CDS=1-2286
2840	OG0002840	YOR113W	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.166-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.166&CDS=1-2217
2841	OG0002841	YOR116C	augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.84&CDS=1-4359
2842	OG0002842	YOR117W	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.139-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.139&CDS=1-1278
2843	OG0002843	YOR119C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.118-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.118&CDS=1-1410
2844	OG0002844	YOR122C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.125-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-5.125&CDS=1-378
2845	OG0002845	YOR123C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-3.137-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-3.137&CDS=1-1119
2846	OG0002846	YOR124C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-2.118&CDS=1-3621
2847	OG0002847	YOR125C	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-14.145-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-14.145&CDS=1-732
2848	OG0002848	YOR128C	augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.101-mRNA-1_1&gene=augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.101&CDS=1-5229
2849	OG0002849	YOR129C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.151-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.151&CDS=1-1881
2850	OG0002850	YOR130C	snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.130-mRNA-1_1&gene=snap_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-4.130&CDS=1-831
2851	OG0002851	YOR132W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.57-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.57&CDS=1-1548
2852	OG0002852	YOR136W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-5.3-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-5.3&CDS=1-1095
2853	OG0002853	YOR138C	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.68&CDS=1-1815
2854	OG0002854	YOR141C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-7.60-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-7.60&CDS=1-2574
2855	OG0002855	YOR142W	maker-NODE_2_length_1278474_cov_17.5864_ID_847-augustus-gene-7.117-mRNA-1_1&gene=maker-NODE_2_length_1278474_cov_17.5864_ID_847-augustus-gene-7.117&CDS=1-2031
2856	OG0002856	YOR143C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.7-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.7&CDS=1-936
2857	OG0002857	YOR144C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.52-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.52&CDS=1-2889
2858	OG0002858	YOR145C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.53-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.53&CDS=1-759
2859	OG0002859	YOR148C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.49-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.49&CDS=1-669
2860	OG0002860	YOR149C	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-3.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-3.66&CDS=1-3231
2861	OG0002861	YOR150W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.144-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.144&CDS=1-522
2862	OG0002862	YOR151C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.125-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.125&CDS=1-3708
2863	OG0002863	YOR154W	maker-NODE_5_length_847748_cov_16.1536_ID_963-augustus-gene-6.56-mRNA-1_1&gene=maker-NODE_5_length_847748_cov_16.1536_ID_963-augustus-gene-6.56&CDS=1-1611
2864	OG0002864	YOR155C	maker-NODE_2_length_1278474_cov_17.5864_ID_847-snap-gene-6.170-mRNA-1_1&gene=maker-NODE_2_length_1278474_cov_17.5864_ID_847-snap-gene-6.170&CDS=1-2130
2865	OG0002865	YOR157C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-5.6-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-5.6&CDS=1-795
2866	OG0002866	YOR158W	maker-NODE_2_length_1278474_cov_17.5864_ID_847-augustus-gene-4.97-mRNA-1_1&gene=maker-NODE_2_length_1278474_cov_17.5864_ID_847-augustus-gene-4.97&CDS=1-2772
2867	OG0002867	YOR159C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-4.89&CDS=1-252
2868	OG0002868	YOR160W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-8.88-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-8.88&CDS=1-2823
2869	OG0002869	YOR161C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.122-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-6.122&CDS=1-1482
2870	OG0002870	YOR163W	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.45-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.45&CDS=1-594
2871	OG0002871	YOR164C	snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.13-mRNA-1_1&gene=snap_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.13&CDS=1-930
2872	OG0002872	YOR165W	augustus_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-8.70-mRNA-1_1&gene=augustus_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-8.70&CDS=1-4971
2873	OG0002873	YOR168W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.162-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-6.162&CDS=1-2361
2874	OG0002874	YOR174W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-7.14-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-7.14&CDS=1-864
2875	OG0002875	YOR176W	maker-NODE_1_length_1511766_cov_19.3565_ID_781-snap-gene-7.66-mRNA-1_1&gene=maker-NODE_1_length_1511766_cov_19.3565_ID_781-snap-gene-7.66&CDS=1-2976
2876	OG0002876	YOR181W	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.155-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-9.155&CDS=1-2937
2877	OG0002877	YOR187W	augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_4_length_887185_cov_24.1062_ID_1360-processed-gene-1.64&CDS=1-8673
2878	OG0002878	YOR188W	maker-NODE_4_length_887185_cov_24.1062_ID_1360-augustus-gene-1.93-mRNA-1_1&gene=maker-NODE_4_length_887185_cov_24.1062_ID_1360-augustus-gene-1.93&CDS=1-2808
2879	OG0002879	YOR191W	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-3.153-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-3.153&CDS=1-3276
2880	OG0002880	YOR194C	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.107-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.107&CDS=1-744
2881	OG0002881	YOR196C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-1.115-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-1.115&CDS=1-1152
2882	OG0002882	YOR202W	maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-2.5-mRNA-1_1&gene=maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-2.5&CDS=1-3222
2883	OG0002883	YOR204W	maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-4.137-mRNA-1_1&gene=maker-NODE_9_length_596901_cov_18.4558_ID_1197-augustus-gene-4.137&CDS=1-2898
2884	OG0002884	YOR205C	genemark-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-4.40-mRNA-1_1&gene=genemark-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-4.40&CDS=1-1800
2885	OG0002885	YOR206W	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.104&CDS=1-2100
2886	OG0002886	YOR207C	maker-NODE_12_length_294675_cov_21.9903_ID_1250-augustus-gene-0.150-mRNA-1_1&gene=maker-NODE_12_length_294675_cov_21.9903_ID_1250-augustus-gene-0.150&CDS=1-5070
2887	OG0002887	YOR210W	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.103&CDS=1-216
2888	OG0002888	YOR211C	genemark-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.232-mRNA-1_1&gene=genemark-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.232&CDS=1-2526
2889	OG0002889	YOR212W	augustus_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.86-mRNA-1_1&gene=augustus_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.86&CDS=1-1179
2890	OG0002890	YOR217W	augustus_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_9_length_596901_cov_18.4558_ID_1197-processed-gene-3.118&CDS=1-3873
2891	OG0002891	YOR221C	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.110&CDS=1-945
2892	OG0002892	YOR222W	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.102&CDS=1-861
2893	OG0002893	YOR223W	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-3.13-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-3.13&CDS=1-924
2894	OG0002894	YOR224C	augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.66-mRNA-1_1&gene=augustus_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.66&CDS=1-828
2895	OG0002895	YOR236W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.45-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-9.45&CDS=1-582
2896	OG0002896	YOR238W	snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_1_length_1511766_cov_19.3565_ID_781-processed-gene-3.31&CDS=1-786
2897	OG0002897	YOR239W	maker-NODE_8_length_605226_cov_19.2795_ID_1056-augustus-gene-0.87-mRNA-1_1&gene=maker-NODE_8_length_605226_cov_19.2795_ID_1056-augustus-gene-0.87&CDS=1-3558
2898	OG0002898	YOR241W	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.10-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.10&CDS=1-1539
2899	OG0002899	YOR242C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.110-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.110&CDS=1-870
2900	OG0002900	YOR243C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.131-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.131&CDS=1-2058
2901	OG0002901	YOR245C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.133-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.133&CDS=1-1875
2902	OG0002902	YOR246C	snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.13-mRNA-1_1&gene=snap_masked-NODE_7_length_691971_cov_18.1586_ID_999-processed-gene-5.13&CDS=1-1011
2903	OG0002903	YOR249C	snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-5.120-mRNA-1_1&gene=snap_masked-NODE_8_length_605226_cov_19.2795_ID_1056-processed-gene-5.120&CDS=1-2349
2904	OG0002904	YOR250C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.107-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.107&CDS=1-1476
2905	OG0002905	YOR251C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.130-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.130&CDS=1-936
2906	OG0002906	YOR252W	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.50-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.50&CDS=1-519
2907	OG0002907	YOR253W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.48-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.48&CDS=1-519
2908	OG0002908	YOR254C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.19-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.19&CDS=1-1959
2909	OG0002909	YOR257W	maker-NODE_3_length_1034512_cov_18.7206_ID_919-snap-gene-8.57-mRNA-1_1&gene=maker-NODE_3_length_1034512_cov_18.7206_ID_919-snap-gene-8.57&CDS=1-522
2910	OG0002910	YOR258W	maker-NODE_1_length_1511766_cov_19.3565_ID_781-snap-gene-5.51-mRNA-1_1&gene=maker-NODE_1_length_1511766_cov_19.3565_ID_781-snap-gene-5.51&CDS=1-693
2911	OG0002911	YOR259C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.50-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.50&CDS=1-1254
2912	OG0002912	YOR260W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.24-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.24&CDS=1-1380
2913	OG0002913	YOR261C	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-10.127-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-10.127&CDS=1-1011
2914	OG0002914	YOR262W	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-10.63-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-10.63&CDS=1-981
2915	OG0002915	YOR265W	snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-10.128-mRNA-1_1&gene=snap_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-10.128&CDS=1-294
2916	OG0002916	YOR266W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-3.157-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-3.157&CDS=1-1176
2917	OG0002917	YOR269W	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.109-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-4.109&CDS=1-1527
2918	OG0002918	YOR271C	augustus_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.14&CDS=1-984
2919	OG0002919	YOR272W	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-1.160&CDS=1-1317
2920	OG0002920	YOR273C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.28-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-8.28&CDS=1-1995
2921	OG0002921	YOR274W	maker-NODE_5_length_847748_cov_16.1536_ID_963-snap-gene-6.0-mRNA-1_1&gene=maker-NODE_5_length_847748_cov_16.1536_ID_963-snap-gene-6.0&CDS=1-3576
2922	OG0002922	YOR276W	snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.21-mRNA-1_1&gene=snap_masked-NODE_5_length_847748_cov_16.1536_ID_963-processed-gene-6.21&CDS=1-519
2923	OG0002923	YOR278W	snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-6.168-mRNA-1_1&gene=snap_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-6.168&CDS=1-780
2924	OG0002924	YOR281C	snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-3.132-mRNA-1_1&gene=snap_masked-NODE_3_length_1034512_cov_18.7206_ID_919-processed-gene-3.132&CDS=1-747
2925	OG0002925	YOR285W	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.112&CDS=1-570
2926	OG0002926	YOR287C	snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_12_length_294675_cov_21.9903_ID_1250-processed-gene-0.139&CDS=1-801
2927	OG0002927	YOR288C	snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.252-mRNA-1_1&gene=snap_masked-NODE_14_length_187297_cov_17.8153_ID_1530-processed-gene-0.252&CDS=1-930
2928	OG0002928	YOR289W	augustus_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_6_length_736192_cov_18.5434_ID_1264-processed-gene-0.43&CDS=1-1668
2929	OG0002929	YOR291W	augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_1278474_cov_17.5864_ID_847-processed-gene-3.55&CDS=1-4146
