	OrthologID	Candida_sorboxylosa	Saccharomyces_cerevisiae
2662	OG0002662	-processed-gene-21.41-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.41&CDS=1-3138	YNL014W
2663	OG0002663	-processed-gene-21.54-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.54&CDS=1-717	YLR250W
2664	OG0002664	-processed-gene-21.55-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.55&CDS=1-1176	YGL184C
2665	OG0002665	-processed-gene-21.80-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.80&CDS=1-1614	YOR320C
2666	OG0002666	-processed-gene-21.56-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.56&CDS=1-1137	YGL185C
2667	OG0002667	-processed-gene-21.45-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.45&CDS=1-1521	YOR378W
2668	OG0002668	-processed-gene-21.57-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.57&CDS=1-450	YGL187C
2669	OG0002669	-processed-gene-21.47-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.47&CDS=1-1422	YGL190C
2670	OG0002670	-snap-gene-21.119-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-21.119&CDS=1-2079	YGL192W
2671	OG0002671	-processed-gene-21.48-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.48&CDS=1-2022	YBL097W
2672	OG0002672	-processed-gene-21.96-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.96&CDS=1-2289	YGL009C
2673	OG0002673	-snap-gene-21.121-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-21.121&CDS=1-1332	YBL098W
2674	OG0002674	-snap-gene-21.120-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-21.120&CDS=1-2727	YER122C
2675	OG0002675	-processed-gene-21.64-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.64&CDS=1-558	YGL231C
2676	OG0002676	-processed-gene-21.52-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-21.52&CDS=1-438	YBR167C
2677	OG0002677	-augustus-gene-21.111-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-21.111&CDS=1-846	YPL108W
2678	OG0002678	-processed-gene-22.48-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.48&CDS=1-1296	YNL207W
2679	OG0002679	-processed-gene-22.87-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.87&CDS=1-333	YKL100C
2680	OG0002680	-processed-gene-22.82-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.82&CDS=1-1011	YGR284C
2681	OG0002681	-processed-gene-22.83-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.83&CDS=1-795	YNL259C
2682	OG0002682	-processed-gene-22.84-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.84&CDS=1-2193	YHR077C
2683	OG0002683	-snap-gene-22.1-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-22.1&CDS=1-255	YDR322C-A
2684	OG0002684	-processed-gene-22.52-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.52&CDS=1-1254	YHR076W
2685	OG0002685	-processed-gene-22.105-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.105&CDS=1-1536	YDR221W
2686	OG0002686	-processed-gene-22.109-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.109&CDS=1-1842	YML038C
2687	OG0002687	-processed-gene-22.32-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.32&CDS=1-966	YDR044W
2688	OG0002688	-snap-gene-22.7-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-22.7&CDS=1-2778	YBL063W
2689	OG0002689	-processed-gene-22.67-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.67&CDS=1-1932	YEL062W
2690	OG0002690	-processed-gene-22.69-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.69&CDS=1-924	YGR086C
2691	OG0002691	-processed-gene-22.56-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.56&CDS=1-4002	YHR098C
2692	OG0002692	-augustus-gene-22.80-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-22.80&CDS=1-2376	YOL097C
2693	OG0002693	-processed-gene-22.72-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.72&CDS=1-1563	YGL196W
2694	OG0002694	-processed-gene-22.73-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-22.73&CDS=1-2355	YOR069W
2695	OG0002695	-processed-gene-23.54-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.54&CDS=1-8127	YGL195W
2696	OG0002696	-processed-gene-23.52-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.52&CDS=1-708	YMR126C
2697	OG0002697	-processed-gene-23.53-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.53&CDS=1-6630	YHR074W
2698	OG0002698	-processed-gene-23.76-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.76&CDS=1-1224	YHR075C
2699	OG0002699	-processed-gene-23.78-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.78&CDS=1-411	YDR063W
2700	OG0002700	-processed-gene-23.79-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.79&CDS=1-1356	YER136W
2701	OG0002701	-processed-gene-23.80-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.80&CDS=1-1335	YOR323C
2702	OG0002702	-processed-gene-23.81-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.81&CDS=1-417	YDR519W
2703	OG0002703	-processed-gene-23.102-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.102&CDS=1-3576	YGR270W
2704	OG0002704	-processed-gene-23.83-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.83&CDS=1-543	YOR252W
2705	OG0002705	-processed-gene-23.43-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.43&CDS=1-1797	YMR213W
2706	OG0002706	-processed-gene-23.18-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.18&CDS=1-2463	YMR212C
2707	OG0002707	-snap-gene-23.3-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-23.3&CDS=1-5694	YMR319C
2708	OG0002708	-processed-gene-23.85-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.85&CDS=1-558	YDL120W
2709	OG0002709	-processed-gene-23.86-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.86&CDS=1-1779	YML102W
2710	OG0002710	-augustus-gene-23.1-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-23.1&CDS=1-2859	YER036C
2711	OG0002711	-processed-gene-23.24-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.24&CDS=1-540	YML060W
2712	OG0002712	-processed-gene-23.87-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.87&CDS=1-1002	YGR062C
2713	OG0002713	-processed-gene-23.88-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.88&CDS=1-1074	YJR107W
2714	OG0002714	-processed-gene-23.68-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.68&CDS=1-2373	YLR299W
2715	OG0002715	-processed-gene-23.89-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.89&CDS=1-1125	YLR224W
2716	OG0002716	-processed-gene-23.90-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.90&CDS=1-1818	YBR127C
2717	OG0002717	-processed-gene-23.69-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.69&CDS=1-1029	YBL032W
2718	OG0002718	-processed-gene-23.91-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.91&CDS=1-708	YNL178W
2719	OG0002719	-processed-gene-23.49-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.49&CDS=1-303	YGR063C
2720	OG0002720	-processed-gene-23.72-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.72&CDS=1-1347	YER043C
2721	OG0002721	-processed-gene-23.118-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-23.118&CDS=1-1404	YMR020W
2722	OG0002722	-processed-gene-24.52-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.52&CDS=1-2382	YOL141W
2723	OG0002723	-processed-gene-24.50-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.50&CDS=1-2757	YNL325C
2724	OG0002724	-processed-gene-24.53-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.53&CDS=1-510	YOL142W
2725	OG0002725	-processed-gene-24.13-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.13&CDS=1-2877	YLR071C
2726	OG0002726	-processed-gene-24.51-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.51&CDS=1-1788	YKL116C
2727	OG0002727	-processed-gene-24.56-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.56&CDS=1-786	YLR186W
2728	OG0002728	-processed-gene-24.16-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.16&CDS=1-1287	YNL279W
2729	OG0002729	-processed-gene-24.78-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.78&CDS=1-1050	YCL059C
2730	OG0002730	-processed-gene-24.117-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.117&CDS=1-3114	YCL061C
2731	OG0002731	-processed-gene-24.61-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.61&CDS=1-1581	YCR098C
2732	OG0002732	-processed-gene-24.80-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.80&CDS=1-321	YLR295C
2733	OG0002733	-processed-gene-24.119-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.119&CDS=1-642	YOR185C
2734	OG0002734	-processed-gene-24.84-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.84&CDS=1-1458	YFL018C
2735	OG0002735	-processed-gene-24.85-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.85&CDS=1-534	YGR031W
2736	OG0002736	-processed-gene-24.104-mRNA-1_1&gene=genemark-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.104&CDS=1-1059	YMR139W
2737	OG0002737	-processed-gene-24.24-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.24&CDS=1-549	YDR323C
2738	OG0002738	-processed-gene-24.67-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.67&CDS=1-2160	YGL099W
2739	OG0002739	-processed-gene-24.69-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.69&CDS=1-984	YGL136C
2740	OG0002740	-processed-gene-24.88-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.88&CDS=1-1110	YGL255W
2741	OG0002741	-processed-gene-24.45-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.45&CDS=1-2601	YGL137W
2742	OG0002742	-processed-gene-24.70-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.70&CDS=1-660	YPL218W
2743	OG0002743	-processed-gene-24.90-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.90&CDS=1-3516	YPL217C
2744	OG0002744	-processed-gene-24.72-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.72&CDS=1-4467	YOR291W
2745	OG0002745	-processed-gene-24.73-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-24.73&CDS=1-465	YIL065C
2746	OG0002746	-processed-gene-25.62-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.62&CDS=1-1785	YPL169C
2747	OG0002747	-processed-gene-25.0-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.0&CDS=1-1047	YCL055W
2748	OG0002748	-processed-gene-25.61-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.61&CDS=1-1425	YNL182C
2749	OG0002749	-processed-gene-25.66-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.66&CDS=1-693	YDL213C
2750	OG0002750	-processed-gene-25.21-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.21&CDS=1-987	YKL184W
2751	OG0002751	-processed-gene-25.68-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.68&CDS=1-2358	YPR021C
2752	OG0002752	-processed-gene-25.69-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.69&CDS=1-3345	YJL187C
2753	OG0002753	-processed-gene-25.82-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.82&CDS=1-1983	YJL101C
2754	OG0002754	-processed-gene-25.83-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.83&CDS=1-4464	YMR259C
2755	OG0002755	-processed-gene-25.73-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.73&CDS=1-450	YPL225W
2756	OG0002756	-processed-gene-25.74-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.74&CDS=1-2409	YDR005C
2757	OG0002757	-processed-gene-25.86-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.86&CDS=1-1122	YIL084C
2758	OG0002758	-processed-gene-25.76-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.76&CDS=1-1269	YML005W
2759	OG0002759	-processed-gene-25.87-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.87&CDS=1-3090	YFR037C
2760	OG0002760	-processed-gene-25.77-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.77&CDS=1-2232	YFR038W
2761	OG0002761	-processed-gene-25.78-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-25.78&CDS=1-2187	YJL041W
2762	OG0002762	-processed-gene-26.86-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.86&CDS=1-1836	YNR030W
2763	OG0002763	-processed-gene-26.85-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.85&CDS=1-4092	YNL238W
2764	OG0002764	-processed-gene-26.103-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.103&CDS=1-3072	YDL215C
2765	OG0002765	-processed-gene-26.87-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.87&CDS=1-1074	YER118C
2766	OG0002766	-processed-gene-26.88-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.88&CDS=1-2421	YDL028C
2767	OG0002767	-augustus-gene-26.3-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-26.3&CDS=1-2040	YDL029W
2768	OG0002768	-processed-gene-26.105-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.105&CDS=1-1347	YDR531W
2769	OG0002769	-processed-gene-26.90-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.90&CDS=1-507	YJR025C
2770	OG0002770	-processed-gene-26.91-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.91&CDS=1-447	YOR224C
2771	OG0002771	-processed-gene-26.34-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.34&CDS=1-1179	YLR363W-A
2772	OG0002772	-augustus-gene-26.5-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-26.5&CDS=1-3564	YGR170W
2773	OG0002773	-processed-gene-26.92-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.92&CDS=1-2112	YJL094C
2774	OG0002774	-processed-gene-26.110-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.110&CDS=1-2688	YGR014W
2775	OG0002775	-processed-gene-26.95-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.95&CDS=1-3399	YFL037W
2776	OG0002776	-processed-gene-26.113-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.113&CDS=1-1530	YMR131C
2777	OG0002777	-augustus-gene-26.1-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-26.1&CDS=1-3915	YGR112W
2778	OG0002778	-snap-gene-26.43-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-26.43&CDS=1-3033	YHR065C
2779	OG0002779	-processed-gene-26.115-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.115&CDS=1-702	YDL209C
2780	OG0002780	-processed-gene-26.102-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-26.102&CDS=1-6450	YDR129C
2781	OG0002781	-processed-gene-27.35-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.35&CDS=1-1077	YLR100W
2782	OG0002782	-processed-gene-27.36-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.36&CDS=1-591	YML079W
2783	OG0002783	-processed-gene-27.5-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.5&CDS=1-3009	YDR159W
2784	OG0002784	-processed-gene-27.51-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.51&CDS=1-2760	YDR166C
2785	OG0002785	-processed-gene-27.37-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.37&CDS=1-2727	YPL195W
2786	OG0002786	-processed-gene-27.38-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.38&CDS=1-1269	YGR145W
2787	OG0002787	-processed-gene-27.39-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.39&CDS=1-912	YAR015W
2788	OG0002788	-processed-gene-27.40-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.40&CDS=1-1317	YAR018C
2789	OG0002789	-processed-gene-27.41-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.41&CDS=1-822	YDR476C
2790	OG0002790	-processed-gene-27.56-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.56&CDS=1-4809	YNL329C
2791	OG0002791	-augustus-gene-27.110-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-27.110&CDS=1-1086	YDL205C
2792	OG0002792	-processed-gene-27.42-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.42&CDS=1-807	YLR412W
2793	OG0002793	-processed-gene-27.58-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.58&CDS=1-1068	YBR141C
2794	OG0002794	-processed-gene-27.43-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.43&CDS=1-2487	YBR142W
2795	OG0002795	-processed-gene-27.59-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.59&CDS=1-1287	YBR143C
2796	OG0002796	-processed-gene-27.44-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.44&CDS=1-1506	YGR083C
2797	OG0002797	-processed-gene-27.28-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.28&CDS=1-1842	YOR014W
2798	OG0002798	-processed-gene-27.13-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.13&CDS=1-648	YPR143W
2799	OG0002799	-processed-gene-27.61-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.61&CDS=1-855	YER053C
2800	OG0002800	-processed-gene-27.62-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.62&CDS=1-3804	YGL083W
2801	OG0002801	-processed-gene-27.48-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.48&CDS=1-384	YML098W
2802	OG0002802	-processed-gene-27.49-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.49&CDS=1-8208	YML099C
2803	OG0002803	-processed-gene-27.64-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.64&CDS=1-381	YBR269C
2804	OG0002804	-processed-gene-27.50-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-27.50&CDS=1-2259	YJL062W
2805	OG0002805	-processed-gene-28.92-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.92&CDS=1-2376	YDL102W
2806	OG0002806	-snap-gene-28.6-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-28.6&CDS=1-2154	YNL216W
2807	OG0002807	-processed-gene-28.31-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.31&CDS=1-2193	YDL234C
2808	OG0002808	-processed-gene-28.96-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.96&CDS=1-849	YJL092W
2809	OG0002809	-snap-gene-28.0-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-28.0&CDS=1-2805	YCR072C
2810	OG0002810	-processed-gene-28.16-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.16&CDS=1-3837	YEL032W
2811	OG0002811	-augustus-gene-28.88-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-augustus-gene-28.88&CDS=1-2139	YLR337C
2812	OG0002812	-processed-gene-28.35-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.35&CDS=1-666	YOR232W
2813	OG0002813	-processed-gene-28.18-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.18&CDS=1-912	YML014W
2814	OG0002814	-processed-gene-28.19-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.19&CDS=1-1659	YMR300C
2815	OG0002815	-processed-gene-28.20-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.20&CDS=1-768	YJL148W
2816	OG0002816	-processed-gene-28.38-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.38&CDS=1-1008	YKR062W
2817	OG0002817	-processed-gene-28.21-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.21&CDS=1-1353	YPL063W
2818	OG0002818	-snap-gene-28.3-mRNA-1_1&gene=maker-gi|1002316177|dbj|BCGC01000001.1|-snap-gene-28.3&CDS=1-1584	YDR394W
2819	OG0002819	-processed-gene-28.41-mRNA-1_1&gene=augustus_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.41&CDS=1-1398	YOR149C
2820	OG0002820	-processed-gene-28.125-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.125&CDS=1-804	YJL158C
2821	OG0002821	-processed-gene-28.126-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.126&CDS=1-2385	YMR239C
2822	OG0002822	-processed-gene-28.107-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.107&CDS=1-1407	YAR014C
2823	OG0002823	-processed-gene-28.108-mRNA-1_1&gene=snap_masked-gi|1002316177|dbj|BCGC01000001.1|-processed-gene-28.108&CDS=1-2364	YBR017C
