	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035679_Candida_rhagii
2668	OG0002668	YMR208W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.107-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.107&CDS=1-1299
2669	OG0002669	YMR209C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.126&CDS=1-1401
2670	OG0002670	YMR210W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-1.13&CDS=1-1371
2671	OG0002671	YMR211W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.16&CDS=1-1494
2672	OG0002672	YMR212C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.112&CDS=1-2745
2673	OG0002673	YMR213W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.129&CDS=1-1914
2674	OG0002674	YMR214W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-7.39&CDS=1-1071
2675	OG0002675	YMR216C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-0.88&CDS=1-2109
2676	OG0002676	YMR217W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-5.125&CDS=1-1584
2677	OG0002677	YMR218C	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-7.0-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-7.0&CDS=1-3645
2678	OG0002678	YMR220W	maker-NODE_3_length_984103_cov_43.6458_ID_5856-augustus-gene-5.163-mRNA-1_1&gene=maker-NODE_3_length_984103_cov_43.6458_ID_5856-augustus-gene-5.163&CDS=1-2649
2679	OG0002679	YMR223W	snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.168-mRNA-1_1&gene=snap_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.168&CDS=1-1719
2680	OG0002680	YMR224C	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.27&CDS=1-2103
2681	OG0002681	YMR225C	augustus_masked-NODE_25_length_44421_cov_63.8079_ID_3107-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_25_length_44421_cov_63.8079_ID_3107-processed-gene-0.53&CDS=1-294
2682	OG0002682	YMR227C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.30&CDS=1-1515
2683	OG0002683	YMR228W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.95&CDS=1-1101
2684	OG0002684	YMR229C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.28&CDS=1-5004
2685	OG0002685	YMR231W	snap_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.71-mRNA-1_1&gene=snap_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.71&CDS=1-3024
2686	OG0002686	YMR234W	maker-NODE_5_length_814963_cov_41.2419_ID_2115-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_5_length_814963_cov_41.2419_ID_2115-snap-gene-0.2&CDS=1-921
2687	OG0002687	YMR235C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-5.0-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-5.0&CDS=1-1245
2688	OG0002688	YMR239C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-3.31-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-3.31&CDS=1-1653
2689	OG0002689	YMR240C	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.94&CDS=1-1554
2690	OG0002690	YMR241W	augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-3.175-mRNA-1_1&gene=augustus_masked-NODE_12_length_464382_cov_45.288_ID_2588-processed-gene-3.175&CDS=1-903
2691	OG0002691	YMR243C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-0.42&CDS=1-1239
2692	OG0002692	YMR244C-A	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-0.121&CDS=1-315
2693	OG0002693	YMR244W	augustus_masked-NODE_24_length_110387_cov_53.1016_ID_2847-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_24_length_110387_cov_53.1016_ID_2847-processed-gene-0.17&CDS=1-846
2694	OG0002694	YMR247C	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-7.57-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-7.57&CDS=1-4818
2695	OG0002695	YMR250W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.10&CDS=1-1710
2696	OG0002696	YMR256C	maker-NODE_1_length_1078932_cov_44.3637_ID_1562-augustus-gene-6.46-mRNA-1_1&gene=maker-NODE_1_length_1078932_cov_44.3637_ID_1562-augustus-gene-6.46&CDS=1-1068
2697	OG0002697	YMR258C	snap_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-6.2-mRNA-1_1&gene=snap_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-6.2&CDS=1-1878
2698	OG0002698	YMR259C	genemark-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.88-mRNA-1_1&gene=genemark-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-5.88&CDS=1-4374
2699	OG0002699	YMR260C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.197-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.197&CDS=1-456
2700	OG0002700	YMR262W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.169-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-7.169&CDS=1-840
2701	OG0002701	YMR263W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.108-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.108&CDS=1-456
2702	OG0002702	YMR264W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-1.109&CDS=1-618
2703	OG0002703	YMR268C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.27&CDS=1-2694
2704	OG0002704	YMR269W	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.9&CDS=1-732
2705	OG0002705	YMR272C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.3&CDS=1-1125
2706	OG0002706	YMR274C	genemark-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-0.65&CDS=1-798
2707	OG0002707	YMR276W	genemark-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.38&CDS=1-1122
2708	OG0002708	YMR277W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.116&CDS=1-2343
2709	OG0002709	YMR278W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-0.101&CDS=1-1833
2710	OG0002710	YMR281W	augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_21_length_212649_cov_42.6514_ID_2803-processed-gene-0.5&CDS=1-921
2711	OG0002711	YMR283C	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-4.128-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-4.128&CDS=1-2199
2712	OG0002712	YMR284W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.16-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-6.16&CDS=1-2055
2713	OG0002713	YMR285C	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-1.104&CDS=1-1452
2714	OG0002714	YMR286W	augustus_masked-NODE_22_length_145592_cov_54.5664_ID_2927-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_22_length_145592_cov_54.5664_ID_2927-processed-gene-0.2&CDS=1-300
2715	OG0002715	YMR287C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.221-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.221&CDS=1-3648
2716	OG0002716	YMR288W	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-1.24-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-1.24&CDS=1-3171
2717	OG0002717	YMR289W	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-1.34&CDS=1-831
2718	OG0002718	YMR290C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.12&CDS=1-1671
2719	OG0002719	YMR292W	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.25-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.25&CDS=1-417
2720	OG0002720	YMR293C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.28-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-3.28&CDS=1-1392
2721	OG0002721	YMR294W	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-4.27&CDS=1-1161
2722	OG0002722	YMR295C	augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.46-mRNA-1_1&gene=augustus_masked-NODE_16_length_334566_cov_48_ID_2018-processed-gene-2.46&CDS=1-609
2723	OG0002723	YMR296C	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-3.39-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-3.39&CDS=1-1737
2724	OG0002724	YMR300C	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-2.38&CDS=1-1605
2725	OG0002725	YMR301C	augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_20_length_252601_cov_47.633_ID_2704-processed-gene-0.98&CDS=1-2103
2726	OG0002726	YMR302C	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-2.141&CDS=1-2646
2727	OG0002727	YMR304W	augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.39-mRNA-1_1&gene=augustus_masked-NODE_6_length_723125_cov_44.3351_ID_1383-processed-gene-6.39&CDS=1-4029
2728	OG0002728	YMR308C	maker-NODE_4_length_891347_cov_44.5073_ID_5516-augustus-gene-5.48-mRNA-1_1&gene=maker-NODE_4_length_891347_cov_44.5073_ID_5516-augustus-gene-5.48&CDS=1-5439
2729	OG0002729	YMR309C	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.32&CDS=1-2544
2730	OG0002730	YMR311C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-5.11-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-5.11&CDS=1-636
2731	OG0002731	YMR312W	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.193-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.193&CDS=1-810
2732	OG0002732	YMR313C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.230-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-5.230&CDS=1-1896
2733	OG0002733	YMR314W	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.27-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-4.27&CDS=1-816
2734	OG0002734	YMR315W	augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_9_length_641341_cov_43.475_ID_1522-processed-gene-1.103&CDS=1-1044
2735	OG0002735	YNL001W	maker-NODE_11_length_521998_cov_45.7003_ID_1886-snap-gene-1.6-mRNA-1_1&gene=maker-NODE_11_length_521998_cov_45.7003_ID_1886-snap-gene-1.6&CDS=1-2298
2736	OG0002736	YNL002C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.133&CDS=1-855
2737	OG0002737	YNL003C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.135&CDS=1-807
2738	OG0002738	YNL006W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.132&CDS=1-1002
2739	OG0002739	YNL007C	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.131-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-2.131&CDS=1-999
2740	OG0002740	YNL010W	augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_10_length_552946_cov_42.1042_ID_2312-processed-gene-2.132&CDS=1-726
2741	OG0002741	YNL011C	augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-3.133-mRNA-1_1&gene=augustus_masked-NODE_7_length_686333_cov_41.9281_ID_1972-processed-gene-3.133&CDS=1-1485
2742	OG0002742	YNL014W	augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_14_length_382939_cov_48.858_ID_2359-processed-gene-1.11&CDS=1-3150
2743	OG0002743	YNL016W	snap_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.63-mRNA-1_1&gene=snap_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.63&CDS=1-1365
2744	OG0002744	YNL021W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.131-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.131&CDS=1-2508
2745	OG0002745	YNL022C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.130&CDS=1-1371
2746	OG0002746	YNL023C	snap_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.31&CDS=1-2874
2747	OG0002747	YNL024C-A	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.32&CDS=1-213
2748	OG0002748	YNL025C	maker-NODE_4_length_891347_cov_44.5073_ID_5516-augustus-gene-2.100-mRNA-1_1&gene=maker-NODE_4_length_891347_cov_44.5073_ID_5516-augustus-gene-2.100&CDS=1-1695
2749	OG0002749	YNL026W	augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.138-mRNA-1_1&gene=augustus_masked-NODE_4_length_891347_cov_44.5073_ID_5516-processed-gene-2.138&CDS=1-1458
2750	OG0002750	YNL032W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.18-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.18&CDS=1-771
2751	OG0002751	YNL035C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.132&CDS=1-1176
2752	OG0002752	YNL036W	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-1.20&CDS=1-798
2753	OG0002753	YNL037C	augustus_masked-NODE_27_length_9005_cov_59.0489_ID_5206-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_27_length_9005_cov_59.0489_ID_5206-processed-gene-0.2&CDS=1-1083
2754	OG0002754	YNL039W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-1.113&CDS=1-1899
2755	OG0002755	YNL040W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-4.124&CDS=1-1341
2756	OG0002756	YNL041C	augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_18_length_309925_cov_41.2959_ID_2671-processed-gene-0.109&CDS=1-2364
2757	OG0002757	YNL044W	augustus_masked-NODE_191_length_372_cov_0.908367_ID_4538-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_191_length_372_cov_0.908367_ID_4538-processed-gene-0.0&CDS=1-321
2758	OG0002758	YNL048W	augustus_masked-NODE_19_length_291679_cov_42.1658_ID_2517-processed-gene-1.259-mRNA-1_1&gene=augustus_masked-NODE_19_length_291679_cov_42.1658_ID_2517-processed-gene-1.259&CDS=1-1776
2759	OG0002759	YNL050C	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.60&CDS=1-4890
2760	OG0002760	YNL051W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.59&CDS=1-1179
2761	OG0002761	YNL054W	augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_385540_cov_42.6626_ID_2160-processed-gene-2.28&CDS=1-3351
2762	OG0002762	YNL055C	augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-5.16-mRNA-1_1&gene=augustus_masked-NODE_8_length_685568_cov_43.9742_ID_2243-processed-gene-5.16&CDS=1-846
2763	OG0002763	YNL056W	augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-7.121-mRNA-1_1&gene=augustus_masked-NODE_1_length_1078932_cov_44.3637_ID_1562-processed-gene-7.121&CDS=1-822
2764	OG0002764	YNL059C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.216-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.216&CDS=1-2343
2765	OG0002765	YNL061W	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.253-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.253&CDS=1-1827
2766	OG0002766	YNL062C	augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.217-mRNA-1_1&gene=augustus_masked-NODE_2_length_989975_cov_44.1003_ID_1739-processed-gene-8.217&CDS=1-1410
2767	OG0002767	YNL070W	snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.191-mRNA-1_1&gene=snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.191&CDS=1-183
2768	OG0002768	YNL071W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.25-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-8.25&CDS=1-1389
2769	OG0002769	YNL072W	maker-NODE_3_length_984103_cov_43.6458_ID_5856-snap-gene-8.0-mRNA-1_1&gene=maker-NODE_3_length_984103_cov_43.6458_ID_5856-snap-gene-8.0&CDS=1-1911
2770	OG0002770	YNL075W	augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_5_length_814963_cov_41.2419_ID_2115-processed-gene-1.23&CDS=1-852
2771	OG0002771	YNL080C	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.135-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.135&CDS=1-1038
2772	OG0002772	YNL081C	maker-NODE_3_length_984103_cov_43.6458_ID_5856-augustus-gene-2.52-mRNA-1_1&gene=maker-NODE_3_length_984103_cov_43.6458_ID_5856-augustus-gene-2.52&CDS=1-363
2773	OG0002773	YNL082W	snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.60-mRNA-1_1&gene=snap_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.60&CDS=1-2706
2774	OG0002774	YNL083W	augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_984103_cov_43.6458_ID_5856-processed-gene-2.114&CDS=1-1668
2775	OG0002775	YNL084C	augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_11_length_521998_cov_45.7003_ID_1886-processed-gene-0.16&CDS=1-1143
