	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035244_Candida_incommunis
2284	OG0002284	YLR330W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.98&CDS=1-1395
2285	OG0002285	YLR336C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.11&CDS=1-2943
2286	OG0002286	YLR337C	snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-0.78&CDS=1-2028
2287	OG0002287	YLR340W	snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.227-mRNA-1_1&gene=snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.227&CDS=1-936
2288	OG0002288	YLR345W	snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_25_length_100678_cov_12.664_ID_3598-processed-gene-0.31&CDS=1-1608
2289	OG0002289	YLR347C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-5.60-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-5.60&CDS=1-2619
2290	OG0002290	YLR348C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.23-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-7.23&CDS=1-936
2291	OG0002291	YLR351C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-1.23-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-1.23&CDS=1-855
2292	OG0002292	YLR352W	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.3&CDS=1-1539
2293	OG0002293	YLR354C	snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-1.68-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-1.68&CDS=1-966
2294	OG0002294	YLR355C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.14&CDS=1-1188
2295	OG0002295	YLR359W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-8.93-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-8.93&CDS=1-1443
2296	OG0002296	YLR361C	snap_masked-NODE_37_length_43167_cov_10.6707_ID_4357-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_37_length_43167_cov_10.6707_ID_4357-processed-gene-0.2&CDS=1-1626
2297	OG0002297	YLR362W	snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_11_length_335467_cov_11.6945_ID_3222-processed-gene-1.62&CDS=1-2853
2298	OG0002298	YLR363W-A	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.92&CDS=1-264
2299	OG0002299	YLR370C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.86-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.86&CDS=1-519
2300	OG0002300	YLR372W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.102-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.102&CDS=1-969
2301	OG0002301	YLR377C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.90-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.90&CDS=1-1023
2302	OG0002302	YLR378C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-2.69&CDS=1-1410
2303	OG0002303	YLR380W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.13-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.13&CDS=1-1332
2304	OG0002304	YLR382C	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.59&CDS=1-2553
2305	OG0002305	YLR383W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.16-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.16&CDS=1-3429
2306	OG0002306	YLR384C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.9&CDS=1-3642
2307	OG0002307	YLR386W	genemark-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.106-mRNA-1_1&gene=genemark-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-12.106&CDS=1-4044
2308	OG0002308	YLR389C	snap_masked-NODE_27_length_78188_cov_12.0726_ID_4092-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_27_length_78188_cov_12.0726_ID_4092-processed-gene-0.15&CDS=1-3141
2309	OG0002309	YLR393W	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-7.78&CDS=1-789
2310	OG0002310	YLR395C	snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.167&CDS=1-186
2311	OG0002311	YLR396C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.29-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.29&CDS=1-1911
2312	OG0002312	YLR397C	snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.55-mRNA-1_1&gene=snap_masked-NODE_29_length_73783_cov_12.348_ID_4430-processed-gene-0.55&CDS=1-2289
2313	OG0002313	YLR398C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.8-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.8&CDS=1-3750
2314	OG0002314	YLR399C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-3.73-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-3.73&CDS=1-2055
2315	OG0002315	YLR401C	genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.134-mRNA-1_1&gene=genemark-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.134&CDS=1-1785
2316	OG0002316	YLR403W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.17-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.17&CDS=1-951
2317	OG0002317	YLR405W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.20-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-16.20&CDS=1-1011
2318	OG0002318	YLR407W	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.105-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.105&CDS=1-984
2319	OG0002319	YLR409C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-0.41&CDS=1-2802
2320	OG0002320	YLR410W	snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.151&CDS=1-3183
2321	OG0002321	YLR411W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.108-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-11.108&CDS=1-747
2322	OG0002322	YLR417W	genemark-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.32-mRNA-1_1&gene=genemark-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-3.32&CDS=1-1488
2323	OG0002323	YLR418C	genemark-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.195-mRNA-1_1&gene=genemark-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.195&CDS=1-1029
2324	OG0002324	YLR419W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.35-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-8.35&CDS=1-3816
2325	OG0002325	YLR420W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.82&CDS=1-1008
2326	OG0002326	YLR421C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.82-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-14.82&CDS=1-882
2327	OG0002327	YLR422W	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.14&CDS=1-5460
2328	OG0002328	YLR423C	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.13&CDS=1-1257
2329	OG0002329	YLR424W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.127&CDS=1-1884
2330	OG0002330	YLR425W	augustus_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-0.47&CDS=1-3945
2331	OG0002331	YLR427W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.111-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.111&CDS=1-1905
2332	OG0002332	YLR429W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.79-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.79&CDS=1-1905
2333	OG0002333	YLR430W	augustus_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.7-mRNA-1_1&gene=augustus_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.7&CDS=1-6639
2334	OG0002334	YLR433C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.97-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-13.97&CDS=1-1722
2335	OG0002335	YLR435W	genemark-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_9_length_356444_cov_16.9862_ID_3087-processed-gene-1.46&CDS=1-597
2336	OG0002336	YLR438C-A	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.113-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.113&CDS=1-255
2337	OG0002337	YLR438W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-1.44&CDS=1-1281
2338	OG0002338	YLR439W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.80&CDS=1-870
2339	OG0002339	YLR441C	snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.103&CDS=1-774
2340	OG0002340	YLR447C	genemark-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.14-mRNA-1_1&gene=genemark-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-9.14&CDS=1-1050
2341	OG0002341	YLR451W	maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-5.99-mRNA-1_1&gene=maker-NODE_3_length_1052257_cov_11.8842_ID_2282-snap-gene-5.99&CDS=1-2100
2342	OG0002342	YLR452C	augustus_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-1.120&CDS=1-1572
2343	OG0002343	YLR455W	snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-0.105&CDS=1-1299
2344	OG0002344	YLR459W	snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.206-mRNA-1_1&gene=snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.206&CDS=1-1194
2345	OG0002345	YML001W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.132-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.132&CDS=1-615
2346	OG0002346	YML002W	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-0.23&CDS=1-3207
2347	OG0002347	YML004C	snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-1.127-mRNA-1_1&gene=snap_masked-NODE_16_length_211915_cov_14.9572_ID_3031-processed-gene-1.127&CDS=1-954
2348	OG0002348	YML005W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.86-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-17.86&CDS=1-1146
2349	OG0002349	YML007W	genemark-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.114-mRNA-1_1&gene=genemark-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.114&CDS=1-1320
2350	OG0002350	YML008C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.87-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.87&CDS=1-1149
2351	OG0002351	YML009C	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.95-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.95&CDS=1-198
2352	OG0002352	YML010W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.129-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.129&CDS=1-2895
2353	OG0002353	YML012W	augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-2.76&CDS=1-630
2354	OG0002354	YML014W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-2.26&CDS=1-678
2355	OG0002355	YML015C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.21&CDS=1-636
2356	OG0002356	YML018C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-1.83&CDS=1-957
2357	OG0002357	YML020W	snap_masked-NODE_27_length_78188_cov_12.0726_ID_4092-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_27_length_78188_cov_12.0726_ID_4092-processed-gene-0.18&CDS=1-2235
2358	OG0002358	YML021C	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-13.77&CDS=1-1062
2359	OG0002359	YML022W	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-1.44-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-1.44&CDS=1-534
2360	OG0002360	YML025C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-3.95-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-3.95&CDS=1-732
2361	OG0002361	YML030W	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-1.61&CDS=1-378
2362	OG0002362	YML031W	augustus_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.46&CDS=1-1839
2363	OG0002363	YML032C	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-0.29&CDS=1-1143
2364	OG0002364	YML035C	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.123&CDS=1-2550
2365	OG0002365	YML036W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-0.56-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-0.56&CDS=1-528
2366	OG0002366	YML038C	snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.146-mRNA-1_1&gene=snap_masked-NODE_12_length_331695_cov_12.2395_ID_3419-processed-gene-2.146&CDS=1-1266
2367	OG0002367	YML042W	snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.244-mRNA-1_1&gene=snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.244&CDS=1-1851
2368	OG0002368	YML046W	snap_masked-NODE_36_length_43469_cov_11.5885_ID_4309-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_36_length_43469_cov_11.5885_ID_4309-processed-gene-0.52&CDS=1-1815
2369	OG0002369	YML048W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.3&CDS=1-1218
2370	OG0002370	YML049C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-0.20&CDS=1-3432
2371	OG0002371	YML051W	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-0.3&CDS=1-1278
2372	OG0002372	YML052W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.25&CDS=1-864
2373	OG0002373	YML054C	snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.273-mRNA-1_1&gene=snap_masked-NODE_18_length_174238_cov_11.7413_ID_3486-processed-gene-0.273&CDS=1-1482
2374	OG0002374	YML055W	augustus_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.40-mRNA-1_1&gene=augustus_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-9.40&CDS=1-504
2375	OG0002375	YML056C	maker-NODE_2_length_1412833_cov_13.0169_ID_4150-snap-gene-10.57-mRNA-1_1&gene=maker-NODE_2_length_1412833_cov_13.0169_ID_4150-snap-gene-10.57&CDS=1-1563
2376	OG0002376	YML059C	snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_10_length_351285_cov_13.1473_ID_2714-processed-gene-2.79&CDS=1-4332
2377	OG0002377	YML060W	snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_20_length_172580_cov_11.5373_ID_3363-processed-gene-0.91&CDS=1-1134
2378	OG0002378	YML064C	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.12-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.12&CDS=1-645
2379	OG0002379	YML065W	snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.31-mRNA-1_1&gene=snap_masked-NODE_5_length_530706_cov_14.5995_ID_2386-processed-gene-3.31&CDS=1-2214
2380	OG0002380	YML067C	snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.37-mRNA-1_1&gene=snap_masked-NODE_15_length_238860_cov_11.4833_ID_2770-processed-gene-1.37&CDS=1-1023
2381	OG0002381	YML071C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.5-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-7.5&CDS=1-1071
2382	OG0002382	YML073C	snap_masked-NODE_22_length_132583_cov_12.2165_ID_3666-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_22_length_132583_cov_12.2165_ID_3666-processed-gene-0.129&CDS=1-582
2383	OG0002383	YML076C	maker-NODE_6_length_501818_cov_23.4458_ID_4631-snap-gene-1.50-mRNA-1_1&gene=maker-NODE_6_length_501818_cov_23.4458_ID_4631-snap-gene-1.50&CDS=1-2247
2384	OG0002384	YML077W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-1.81&CDS=1-411
2385	OG0002385	YML080W	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-1.62&CDS=1-1296
2386	OG0002386	YML081C-A	snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.95-mRNA-1_1&gene=snap_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-8.95&CDS=1-189
2387	OG0002387	YML085C	snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_13_length_312288_cov_11.694_ID_2990-processed-gene-0.31&CDS=1-1350
2388	OG0002388	YML086C	snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.78-mRNA-1_1&gene=snap_masked-NODE_4_length_1052114_cov_13.5722_ID_2567-processed-gene-8.78&CDS=1-1623
2389	OG0002389	YML092C	snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_2_length_1412833_cov_13.0169_ID_4150-processed-gene-1.9&CDS=1-744
2390	OG0002390	YML093W	snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.126-mRNA-1_1&gene=snap_masked-NODE_3_length_1052257_cov_11.8842_ID_2282-processed-gene-3.126&CDS=1-2646
2391	OG0002391	YML094W	snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.103-mRNA-1_1&gene=snap_masked-NODE_26_length_84423_cov_12.5114_ID_3758-processed-gene-0.103&CDS=1-444
2392	OG0002392	YML095C	snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.125-mRNA-1_1&gene=snap_masked-NODE_7_length_413013_cov_12.0337_ID_2331-processed-gene-3.125&CDS=1-723
2393	OG0002393	YML096W	augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.109-mRNA-1_1&gene=augustus_masked-NODE_1_length_1840166_cov_12.6323_ID_4854-processed-gene-15.109&CDS=1-1446
2394	OG0002394	YML097C	snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.9-mRNA-1_1&gene=snap_masked-NODE_14_length_284106_cov_11.7931_ID_3189-processed-gene-1.9&CDS=1-2028
2395	OG0002395	YML098W	snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.116&CDS=1-510
2396	OG0002396	YML099C	augustus_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.70-mRNA-1_1&gene=augustus_masked-NODE_8_length_374505_cov_11.8115_ID_2888-processed-gene-2.70&CDS=1-2304
