	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041818_Magnusiomyces_tetrasperma
2959	OG0002959	YNR037C	genemark-flattened_line_252-processed-gene-0.40-mRNA-1_1&gene=genemark-flattened_line_252-processed-gene-0.40&CDS=1-267
2960	OG0002960	YNR038W	genemark-flattened_line_252-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_252-processed-gene-0.29&CDS=1-2418
2961	OG0002961	YNR041C	genemark-flattened_line_36-processed-gene-1.144-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.144&CDS=1-1137
2962	OG0002962	YNR043W	snap_masked-flattened_line_34-processed-gene-1.120-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-1.120&CDS=1-1173
2963	OG0002963	YNR046W	genemark-flattened_line_152-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.100&CDS=1-387
2964	OG0002964	YNR050C	snap_masked-flattened_line_42-processed-gene-1.92-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-1.92&CDS=1-1341
2965	OG0002965	YNR052C	genemark-flattened_line_0-processed-gene-5.65-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-5.65&CDS=1-2061
2966	OG0002966	YNR053C	genemark-flattened_line_36-processed-gene-1.126-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-1.126&CDS=1-1608
2967	OG0002967	YNR054C	genemark-flattened_line_186-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.46&CDS=1-1380
2968	OG0002968	YNR063W	snap_masked-flattened_line_6-processed-gene-2.126-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.126&CDS=1-3222
2969	OG0002969	YNR064C	augustus_masked-flattened_line_375-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_375-processed-gene-0.14&CDS=1-1575
2970	OG0002970	YOL002C	genemark-flattened_line_104-processed-gene-0.146-mRNA-1_1&gene=genemark-flattened_line_104-processed-gene-0.146&CDS=1-993
2971	OG0002971	YOL005C	genemark-flattened_line_40-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.50&CDS=1-363
2972	OG0002972	YOL006C	genemark-flattened_line_6-processed-gene-2.68-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.68&CDS=1-2319
2973	OG0002973	YOL008W	genemark-flattened_line_136-processed-gene-0.131-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.131&CDS=1-648
2974	OG0002974	YOL009C	genemark-flattened_line_44-processed-gene-1.102-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.102&CDS=1-1164
2975	OG0002975	YOL010W	genemark-flattened_line_136-processed-gene-0.163-mRNA-1_1&gene=genemark-flattened_line_136-processed-gene-0.163&CDS=1-1170
2976	OG0002976	YOL012C	genemark-flattened_line_70-processed-gene-0.131-mRNA-1_1&gene=genemark-flattened_line_70-processed-gene-0.131&CDS=1-396
2977	OG0002977	YOL013C	genemark-flattened_line_126-processed-gene-0.112-mRNA-1_1&gene=genemark-flattened_line_126-processed-gene-0.112&CDS=1-1905
2978	OG0002978	YOL018C	genemark-flattened_line_260-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_260-processed-gene-0.8&CDS=1-1092
2979	OG0002979	YOL021C	augustus_masked-flattened_line_24-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.57&CDS=1-3252
2980	OG0002980	YOL022C	genemark-flattened_line_184-processed-gene-0.63-mRNA-1_1&gene=genemark-flattened_line_184-processed-gene-0.63&CDS=1-1650
2981	OG0002981	YOL023W	genemark-flattened_line_2-processed-gene-1.39-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-1.39&CDS=1-2526
2982	OG0002982	YOL030W	genemark-flattened_line_454-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_454-processed-gene-0.10&CDS=1-1428
2983	OG0002983	YOL031C	genemark-flattened_line_48-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_48-processed-gene-0.53&CDS=1-1287
2984	OG0002984	YOL033W	genemark-flattened_line_0-processed-gene-3.2-mRNA-1_1&gene=genemark-flattened_line_0-processed-gene-3.2&CDS=1-1830
2985	OG0002985	YOL034W	genemark-flattened_line_222-processed-gene-0.81-mRNA-1_1&gene=genemark-flattened_line_222-processed-gene-0.81&CDS=1-3321
2986	OG0002986	YOL041C	genemark-flattened_line_258-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_258-processed-gene-0.0&CDS=1-1311
2987	OG0002987	YOL048C	genemark-flattened_line_2-processed-gene-2.78-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.78&CDS=1-885
2988	OG0002988	YOL049W	genemark-flattened_line_2-processed-gene-2.88-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-2.88&CDS=1-1536
2989	OG0002989	YOL057W	snap_masked-flattened_line_124-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_124-processed-gene-0.19&CDS=1-2067
2990	OG0002990	YOL058W	genemark-flattened_line_114-processed-gene-0.111-mRNA-1_1&gene=genemark-flattened_line_114-processed-gene-0.111&CDS=1-1239
2991	OG0002991	YOL060C	genemark-flattened_line_16-processed-gene-0.70-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.70&CDS=1-2334
2992	OG0002992	YOL062C	genemark-flattened_line_14-processed-gene-2.43-mRNA-1_1&gene=genemark-flattened_line_14-processed-gene-2.43&CDS=1-1452
2993	OG0002993	YOL063C	genemark-flattened_line_224-processed-gene-0.34-mRNA-1_1&gene=genemark-flattened_line_224-processed-gene-0.34&CDS=1-3552
2994	OG0002994	YOL064C	genemark-flattened_line_18-processed-gene-1.25-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.25&CDS=1-1020
2995	OG0002995	YOL066C	maker-flattened_line_214-augustus-gene-0.44-mRNA-1_1&gene=maker-flattened_line_214-augustus-gene-0.44&CDS=1-3024
2996	OG0002996	YOL067C	genemark-flattened_line_228-processed-gene-0.26-mRNA-1_1&gene=genemark-flattened_line_228-processed-gene-0.26&CDS=1-1737
2997	OG0002997	YOL069W	snap_masked-flattened_line_30-processed-gene-1.32-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.32&CDS=1-1413
2998	OG0002998	YOL071W	genemark-flattened_line_30-processed-gene-1.65-mRNA-1_1&gene=genemark-flattened_line_30-processed-gene-1.65&CDS=1-528
2999	OG0002999	YOL072W	genemark-flattened_line_98-processed-gene-0.105-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.105&CDS=1-1422
3000	OG0003000	YOL075C	genemark-flattened_line_326-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_326-processed-gene-0.32&CDS=1-4146
3001	OG0003001	YOL076W	snap_masked-flattened_line_24-processed-gene-1.56-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.56&CDS=1-2421
3002	OG0003002	YOL077C	genemark-flattened_line_44-processed-gene-1.86-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.86&CDS=1-885
3003	OG0003003	YOL078W	genemark-flattened_line_44-processed-gene-1.85-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-1.85&CDS=1-4407
3004	OG0003004	YOL093W	genemark-flattened_line_358-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_358-processed-gene-0.31&CDS=1-1113
3005	OG0003005	YOL094C	genemark-flattened_line_332-processed-gene-0.59-mRNA-1_1&gene=genemark-flattened_line_332-processed-gene-0.59&CDS=1-990
3006	OG0003006	YOL096C	genemark-flattened_line_346-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_346-processed-gene-0.23&CDS=1-969
3007	OG0003007	YOL097C	genemark-flattened_line_168-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_168-processed-gene-0.58&CDS=1-1437
3008	OG0003008	YOL098C	genemark-flattened_line_32-processed-gene-1.2-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.2&CDS=1-3102
3009	OG0003009	YOL102C	genemark-flattened_line_276-processed-gene-0.10-mRNA-1_1&gene=genemark-flattened_line_276-processed-gene-0.10&CDS=1-750
3010	OG0003010	YOL107W	genemark-flattened_line_186-processed-gene-0.58-mRNA-1_1&gene=genemark-flattened_line_186-processed-gene-0.58&CDS=1-1224
3011	OG0003011	YOL108C	genemark-flattened_line_16-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-0.82&CDS=1-702
3012	OG0003012	YOL110W	snap_masked-flattened_line_24-processed-gene-1.44-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.44&CDS=1-1002
3013	OG0003013	YOL114C	augustus_masked-flattened_line_56-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-1.59&CDS=1-738
3014	OG0003014	YOL123W	maker-flattened_line_308-snap-gene-0.37-mRNA-1_1&gene=maker-flattened_line_308-snap-gene-0.37&CDS=1-2340
3015	OG0003015	YOL124C	genemark-flattened_line_308-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_308-processed-gene-0.8&CDS=1-1287
3016	OG0003016	YOL125W	snap_masked-flattened_line_2-processed-gene-2.18-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-2.18&CDS=1-1671
3017	OG0003017	YOL129W	genemark-flattened_line_373-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_373-processed-gene-0.25&CDS=1-549
3018	OG0003018	YOL135C	genemark-flattened_line_232-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_232-processed-gene-0.60&CDS=1-906
3019	OG0003019	YOL138C	genemark-flattened_line_28-processed-gene-1.46-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.46&CDS=1-4998
3020	OG0003020	YOL139C	genemark-flattened_line_308-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_308-processed-gene-0.25&CDS=1-753
3021	OG0003021	YOL141W	genemark-flattened_line_152-processed-gene-0.63-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.63&CDS=1-3177
3022	OG0003022	YOL142W	genemark-flattened_line_152-processed-gene-0.62-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.62&CDS=1-705
3023	OG0003023	YOL143C	genemark-flattened_line_112-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.43&CDS=1-513
3024	OG0003024	YOL144W	genemark-flattened_line_162-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_162-processed-gene-0.3&CDS=1-1500
3025	OG0003025	YOL145C	genemark-flattened_line_162-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_162-processed-gene-0.24&CDS=1-3270
3026	OG0003026	YOL146W	genemark-flattened_line_162-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_162-processed-gene-0.2&CDS=1-549
3027	OG0003027	YOL149W	augustus_masked-flattened_line_56-processed-gene-1.75-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-1.75&CDS=1-1005
3028	OG0003028	YOL163W	snap_masked-flattened_line_54-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.69&CDS=1-381
3029	OG0003029	YOR001W	genemark-flattened_line_98-processed-gene-0.86-mRNA-1_1&gene=genemark-flattened_line_98-processed-gene-0.86&CDS=1-2598
3030	OG0003030	YOR002W	genemark-flattened_line_164-processed-gene-0.64-mRNA-1_1&gene=genemark-flattened_line_164-processed-gene-0.64&CDS=1-1749
3031	OG0003031	YOR004W	genemark-flattened_line_114-processed-gene-0.73-mRNA-1_1&gene=genemark-flattened_line_114-processed-gene-0.73&CDS=1-1062
3032	OG0003032	YOR005C	snap_masked-flattened_line_0-processed-gene-4.22-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.22&CDS=1-2931
3033	OG0003033	YOR006C	genemark-flattened_line_200-processed-gene-0.50-mRNA-1_1&gene=genemark-flattened_line_200-processed-gene-0.50&CDS=1-876
3034	OG0003034	YOR017W	augustus_masked-flattened_line_170-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_170-processed-gene-0.9&CDS=1-3189
3035	OG0003035	YOR021C	genemark-flattened_line_82-processed-gene-0.163-mRNA-1_1&gene=genemark-flattened_line_82-processed-gene-0.163&CDS=1-630
3036	OG0003036	YOR022C	maker-flattened_line_38-snap-gene-1.80-mRNA-1_1&gene=maker-flattened_line_38-snap-gene-1.80&CDS=1-2790
3037	OG0003037	YOR023C	maker-flattened_line_308-augustus-gene-0.67-mRNA-1_1&gene=maker-flattened_line_308-augustus-gene-0.67&CDS=1-1887
3038	OG0003038	YOR025W	genemark-flattened_line_106-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.75&CDS=1-1572
3039	OG0003039	YOR026W	genemark-flattened_line_280-processed-gene-0.18-mRNA-1_1&gene=genemark-flattened_line_280-processed-gene-0.18&CDS=1-999
3040	OG0003040	YOR027W	genemark-flattened_line_208-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_208-processed-gene-0.49&CDS=1-1731
3041	OG0003041	YOR035C	snap_masked-flattened_line_30-processed-gene-1.12-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-1.12&CDS=1-2853
3042	OG0003042	YOR036W	genemark-flattened_line_146-processed-gene-0.94-mRNA-1_1&gene=genemark-flattened_line_146-processed-gene-0.94&CDS=1-870
3043	OG0003043	YOR037W	genemark-flattened_line_68-processed-gene-0.71-mRNA-1_1&gene=genemark-flattened_line_68-processed-gene-0.71&CDS=1-1896
3044	OG0003044	YOR039W	genemark-flattened_line_12-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-0.72&CDS=1-732
3045	OG0003045	YOR046C	genemark-flattened_line_166-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_166-processed-gene-0.46&CDS=1-1674
3046	OG0003046	YOR048C	genemark-flattened_line_170-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_170-processed-gene-0.66&CDS=1-3330
3047	OG0003047	YOR049C	genemark-flattened_line_150-processed-gene-0.125-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.125&CDS=1-987
3048	OG0003048	YOR052C	genemark-flattened_line_320-processed-gene-0.23-mRNA-1_1&gene=genemark-flattened_line_320-processed-gene-0.23&CDS=1-585
3049	OG0003049	YOR056C	snap_masked-flattened_line_82-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_82-processed-gene-0.43&CDS=1-1929
3050	OG0003050	YOR057W	genemark-flattened_line_80-processed-gene-0.89-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.89&CDS=1-1242
3051	OG0003051	YOR059C	genemark-flattened_line_352-processed-gene-0.16-mRNA-1_1&gene=genemark-flattened_line_352-processed-gene-0.16&CDS=1-1791
3052	OG0003052	YOR063W	augustus_masked-flattened_line_946-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_946-processed-gene-0.1&CDS=1-1113
3053	OG0003053	YOR065W	snap_masked-flattened_line_274-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_274-processed-gene-0.13&CDS=1-861
3054	OG0003054	YOR067C	genemark-flattened_line_206-processed-gene-0.77-mRNA-1_1&gene=genemark-flattened_line_206-processed-gene-0.77&CDS=1-1716
3055	OG0003055	YOR069W	genemark-flattened_line_440-processed-gene-0.39-mRNA-1_1&gene=genemark-flattened_line_440-processed-gene-0.39&CDS=1-1755
3056	OG0003056	YOR074C	genemark-flattened_line_12-processed-gene-2.144-mRNA-1_1&gene=genemark-flattened_line_12-processed-gene-2.144&CDS=1-891
3057	OG0003057	YOR075W	genemark-flattened_line_238-processed-gene-0.96-mRNA-1_1&gene=genemark-flattened_line_238-processed-gene-0.96&CDS=1-1128
3058	OG0003058	YOR079C	genemark-flattened_line_146-processed-gene-0.66-mRNA-1_1&gene=genemark-flattened_line_146-processed-gene-0.66&CDS=1-1167
3059	OG0003059	YOR084W	augustus_masked-flattened_line_418-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_418-processed-gene-0.18&CDS=1-1185
3060	OG0003060	YOR085W	genemark-flattened_line_450-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_450-processed-gene-0.2&CDS=1-984
3061	OG0003061	YOR089C	genemark-flattened_line_150-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_150-processed-gene-0.104&CDS=1-807
3062	OG0003062	YOR093C	genemark-flattened_line_250-processed-gene-0.78-mRNA-1_1&gene=genemark-flattened_line_250-processed-gene-0.78&CDS=1-5214
3063	OG0003063	YOR094W	genemark-flattened_line_360-processed-gene-0.1-mRNA-1_1&gene=genemark-flattened_line_360-processed-gene-0.1&CDS=1-546
3064	OG0003064	YOR099W	genemark-flattened_line_128-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_128-processed-gene-0.33&CDS=1-1230
3065	OG0003065	YOR100C	genemark-flattened_line_350-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_350-processed-gene-0.4&CDS=1-957
3066	OG0003066	YOR103C	genemark-flattened_line_154-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_154-processed-gene-0.13&CDS=1-474
3067	OG0003067	YOR111W	genemark-flattened_line_142-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_142-processed-gene-0.44&CDS=1-693
3068	OG0003068	YOR112W	genemark-flattened_line_152-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_152-processed-gene-0.74&CDS=1-2352
3069	OG0003069	YOR115C	genemark-flattened_line_28-processed-gene-1.54-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-1.54&CDS=1-1179
3070	OG0003070	YOR116C	genemark-flattened_line_58-processed-gene-1.56-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-1.56&CDS=1-4452
3071	OG0003071	YOR117W	maker-flattened_line_256-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_256-augustus-gene-0.1&CDS=1-1293
3072	OG0003072	YOR118W	genemark-flattened_line_108-processed-gene-0.4-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.4&CDS=1-1995
3073	OG0003073	YOR119C	genemark-flattened_line_108-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.25&CDS=1-2124
3074	OG0003074	YOR122C	maker-flattened_line_14-snap-gene-1.39-mRNA-1_1&gene=maker-flattened_line_14-snap-gene-1.39&CDS=1-369
3075	OG0003075	YOR123C	genemark-flattened_line_16-processed-gene-2.129-mRNA-1_1&gene=genemark-flattened_line_16-processed-gene-2.129&CDS=1-1416
3076	OG0003076	YOR124C	augustus_masked-flattened_line_218-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_218-processed-gene-0.61&CDS=1-4878
3077	OG0003077	YOR125C	genemark-flattened_line_280-processed-gene-0.22-mRNA-1_1&gene=genemark-flattened_line_280-processed-gene-0.22&CDS=1-627
3078	OG0003078	YOR126C	genemark-flattened_line_22-processed-gene-1.219-mRNA-1_1&gene=genemark-flattened_line_22-processed-gene-1.219&CDS=1-819
3079	OG0003079	YOR128C	genemark-flattened_line_80-processed-gene-0.113-mRNA-1_1&gene=genemark-flattened_line_80-processed-gene-0.113&CDS=1-1755
3080	OG0003080	YOR131C	genemark-flattened_line_2-processed-gene-3.100-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-3.100&CDS=1-696
3081	OG0003081	YOR141C	genemark-flattened_line_172-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_172-processed-gene-0.56&CDS=1-2574
3082	OG0003082	YOR142W	genemark-flattened_line_210-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_210-processed-gene-0.74&CDS=1-996
3083	OG0003083	YOR143C	augustus_masked-flattened_line_114-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.160&CDS=1-1017
3084	OG0003084	YOR145C	genemark-flattened_line_32-processed-gene-1.1-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.1&CDS=1-822
3085	OG0003085	YOR148C	snap_masked-flattened_line_6-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.9&CDS=1-1797
3086	OG0003086	YOR149C	genemark-flattened_line_106-processed-gene-0.60-mRNA-1_1&gene=genemark-flattened_line_106-processed-gene-0.60&CDS=1-3399
3087	OG0003087	YOR150W	genemark-flattened_line_214-processed-gene-0.101-mRNA-1_1&gene=genemark-flattened_line_214-processed-gene-0.101&CDS=1-486
3088	OG0003088	YOR151C	genemark-flattened_line_214-processed-gene-0.85-mRNA-1_1&gene=genemark-flattened_line_214-processed-gene-0.85&CDS=1-3678
3089	OG0003089	YOR154W	maker-flattened_line_128-snap-gene-0.82-mRNA-1_1&gene=maker-flattened_line_128-snap-gene-0.82&CDS=1-2409
3090	OG0003090	YOR155C	maker-flattened_line_310-snap-gene-0.41-mRNA-1_1&gene=maker-flattened_line_310-snap-gene-0.41&CDS=1-1233
3091	OG0003091	YOR157C	genemark-flattened_line_356-processed-gene-0.31-mRNA-1_1&gene=genemark-flattened_line_356-processed-gene-0.31&CDS=1-816
3092	OG0003092	YOR159C	genemark-flattened_line_220-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_220-processed-gene-0.37&CDS=1-267
3093	OG0003093	YOR160W	genemark-flattened_line_220-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_220-processed-gene-0.53&CDS=1-2961
3094	OG0003094	YOR161C	genemark-flattened_line_178-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_178-processed-gene-0.3&CDS=1-1536
3095	OG0003095	YOR164C	snap_masked-flattened_line_236-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_236-processed-gene-0.17&CDS=1-1095
3096	OG0003096	YOR165W	genemark-flattened_line_64-processed-gene-0.49-mRNA-1_1&gene=genemark-flattened_line_64-processed-gene-0.49&CDS=1-2649
3097	OG0003097	YOR166C	augustus_masked-flattened_line_290-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_290-processed-gene-0.5&CDS=1-2097
3098	OG0003098	YOR174W	genemark-flattened_line_294-processed-gene-0.7-mRNA-1_1&gene=genemark-flattened_line_294-processed-gene-0.7&CDS=1-1215
3099	OG0003099	YOR176W	genemark-flattened_line_160-processed-gene-0.54-mRNA-1_1&gene=genemark-flattened_line_160-processed-gene-0.54&CDS=1-1146
