	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035252_Yamadazyma_nakazawae
2875	OG0002875	YOR115C	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.189-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.189&CDS=1-468
2876	OG0002876	YOR116C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.103-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.103&CDS=1-4368
2877	OG0002877	YOR117W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.102-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.102&CDS=1-1272
2878	OG0002878	YOR118W	augustus_masked-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.89&CDS=1-2574
2879	OG0002879	YOR119C	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-0.116&CDS=1-1413
2880	OG0002880	YOR122C	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.11&CDS=1-378
2881	OG0002881	YOR123C	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.283-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.283&CDS=1-1155
2882	OG0002882	YOR125C	augustus_masked-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-1.137-mRNA-1_1&gene=augustus_masked-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-1.137&CDS=1-3009
2883	OG0002883	YOR126C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.35&CDS=1-897
2884	OG0002884	YOR128C	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.59&CDS=1-1683
2885	OG0002885	YOR129C	genemark-NODE_33_length_116640_cov_12.8815_ID_10954-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_33_length_116640_cov_12.8815_ID_10954-processed-gene-0.109&CDS=1-1902
2886	OG0002886	YOR130C	genemark-NODE_33_length_116640_cov_12.8815_ID_10954-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_33_length_116640_cov_12.8815_ID_10954-processed-gene-0.76&CDS=1-843
2887	OG0002887	YOR132W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.95-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.95&CDS=1-1569
2888	OG0002888	YOR136W	genemark-NODE_44_length_67726_cov_12.4428_ID_6548-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_44_length_67726_cov_12.4428_ID_6548-processed-gene-0.60&CDS=1-1095
2889	OG0002889	YOR141C	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.180-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.180&CDS=1-2418
2890	OG0002890	YOR142W	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.181-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.181&CDS=1-969
2891	OG0002891	YOR143C	genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_18_length_213741_cov_12.753_ID_10114-processed-gene-0.30&CDS=1-879
2892	OG0002892	YOR144C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.178-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.178&CDS=1-2700
2893	OG0002893	YOR145C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.72-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.72&CDS=1-774
2894	OG0002894	YOR148C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.160-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-2.160&CDS=1-657
2895	OG0002895	YOR149C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.109-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-3.109&CDS=1-1617
2896	OG0002896	YOR150W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.266-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.266&CDS=1-522
2897	OG0002897	YOR151C	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.222-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.222&CDS=1-3690
2898	OG0002898	YOR154W	genemark-NODE_66_length_21923_cov_12.4952_ID_10574-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_66_length_21923_cov_12.4952_ID_10574-processed-gene-0.13&CDS=1-1152
2899	OG0002899	YOR155C	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.216-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.216&CDS=1-1344
2900	OG0002900	YOR157C	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.200-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.200&CDS=1-801
2901	OG0002901	YOR159C	snap_masked-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_12_length_263429_cov_13.7089_ID_15300-processed-gene-1.74&CDS=1-267
2902	OG0002902	YOR160W	snap_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.75&CDS=1-2823
2903	OG0002903	YOR161C	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.173&CDS=1-1575
2904	OG0002904	YOR163W	genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.173-mRNA-1_1&gene=genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.173&CDS=1-600
2905	OG0002905	YOR164C	genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.208-mRNA-1_1&gene=genemark-NODE_29_length_142623_cov_13.8222_ID_10748-processed-gene-0.208&CDS=1-939
2906	OG0002906	YOR165W	augustus_masked-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-3.112&CDS=1-4962
2907	OG0002907	YOR168W	genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.171-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.171&CDS=1-2358
2908	OG0002908	YOR174W	genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.169-mRNA-1_1&gene=genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.169&CDS=1-912
2909	OG0002909	YOR176W	genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.206-mRNA-1_1&gene=genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.206&CDS=1-1137
2910	OG0002910	YOR181W	genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.154-mRNA-1_1&gene=genemark-NODE_32_length_120119_cov_12.2487_ID_7593-processed-gene-0.154&CDS=1-1923
2911	OG0002911	YOR187W	maker-NODE_56_length_40341_cov_13.1216_ID_9750-snap-gene-0.16-mRNA-1_1&gene=maker-NODE_56_length_40341_cov_13.1216_ID_9750-snap-gene-0.16&CDS=1-1311
2912	OG0002912	YOR188W	augustus_masked-NODE_68_length_21022_cov_15.1364_ID_14032-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_68_length_21022_cov_15.1364_ID_14032-processed-gene-0.11&CDS=1-5694
2913	OG0002913	YOR194C	genemark-NODE_37_length_84456_cov_13.2154_ID_22714-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_37_length_84456_cov_13.2154_ID_22714-processed-gene-0.27&CDS=1-777
2914	OG0002914	YOR197W	augustus_masked-NODE_82_length_8882_cov_12.8094_ID_12704-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_82_length_8882_cov_12.8094_ID_12704-processed-gene-0.8&CDS=1-2103
2915	OG0002915	YOR198C	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-0.20-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-0.20&CDS=1-1524
2916	OG0002916	YOR202W	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.163-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-1.163&CDS=1-651
2917	OG0002917	YOR204W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-2.107&CDS=1-1920
2918	OG0002918	YOR205C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-1.119&CDS=1-1563
2919	OG0002919	YOR206W	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.158-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.158&CDS=1-2121
2920	OG0002920	YOR207C	genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_19_length_213459_cov_13.3265_ID_7339-processed-gene-1.136&CDS=1-3489
2921	OG0002921	YOR209C	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.182-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.182&CDS=1-1242
2922	OG0002922	YOR210W	snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.146-mRNA-1_1&gene=snap_masked-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.146&CDS=1-216
2923	OG0002923	YOR211C	genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.235-mRNA-1_1&gene=genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.235&CDS=1-2475
2924	OG0002924	YOR212W	genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.184-mRNA-1_1&gene=genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.184&CDS=1-1143
2925	OG0002925	YOR216C	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.68&CDS=1-1440
2926	OG0002926	YOR217W	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.67&CDS=1-3999
2927	OG0002927	YOR223W	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.197-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.197&CDS=1-807
2928	OG0002928	YOR224C	genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_13_length_255115_cov_12.4676_ID_6338-processed-gene-1.68&CDS=1-3264
2929	OG0002929	YOR232W	snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.105&CDS=1-726
2930	OG0002930	YOR236W	genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.219-mRNA-1_1&gene=genemark-NODE_26_length_159190_cov_12.3925_ID_9832-processed-gene-0.219&CDS=1-570
2931	OG0002931	YOR239W	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-1.131-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-1.131&CDS=1-969
2932	OG0002932	YOR241W	genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.211-mRNA-1_1&gene=genemark-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.211&CDS=1-1491
2933	OG0002933	YOR242C	snap_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-3.117&CDS=1-1083
2934	OG0002934	YOR243C	maker-NODE_3_length_599222_cov_12.9438_ID_5790-augustus-gene-3.168-mRNA-1_1&gene=maker-NODE_3_length_599222_cov_12.9438_ID_5790-augustus-gene-3.168&CDS=1-2985
2935	OG0002935	YOR244W	augustus_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.36&CDS=1-2889
2936	OG0002936	YOR245C	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-1.60&CDS=1-1620
2937	OG0002937	YOR246C	augustus_masked-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.133-mRNA-1_1&gene=augustus_masked-NODE_14_length_236535_cov_13.2068_ID_11582-processed-gene-1.133&CDS=1-1518
2938	OG0002938	YOR249C	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-1.82&CDS=1-2484
2939	OG0002939	YOR252W	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.4&CDS=1-531
2940	OG0002940	YOR253W	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.193-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.193&CDS=1-519
2941	OG0002941	YOR254C	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.236-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.236&CDS=1-2037
2942	OG0002942	YOR257W	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.233-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.233&CDS=1-489
2943	OG0002943	YOR258W	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.36&CDS=1-807
2944	OG0002944	YOR259C	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.191-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.191&CDS=1-1245
2945	OG0002945	YOR260W	genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.231-mRNA-1_1&gene=genemark-NODE_24_length_164848_cov_13.2072_ID_10893-processed-gene-0.231&CDS=1-1407
2946	OG0002946	YOR261C	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.68&CDS=1-921
2947	OG0002947	YOR262W	genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.92&CDS=1-1035
2948	OG0002948	YOR265W	snap_masked-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_9_length_305470_cov_12.6467_ID_19013-processed-gene-0.14&CDS=1-288
2949	OG0002949	YOR269W	genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-3.13-mRNA-1_1&gene=genemark-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-3.13&CDS=1-1530
2950	OG0002950	YOR271C	genemark-NODE_66_length_21923_cov_12.4952_ID_10574-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_66_length_21923_cov_12.4952_ID_10574-processed-gene-0.21&CDS=1-984
2951	OG0002951	YOR272W	genemark-NODE_66_length_21923_cov_12.4952_ID_10574-processed-gene-0.17-mRNA-1_1&gene=genemark-NODE_66_length_21923_cov_12.4952_ID_10574-processed-gene-0.17&CDS=1-1356
2952	OG0002952	YOR273C	genemark-NODE_43_length_70399_cov_12.9179_ID_10329-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_43_length_70399_cov_12.9179_ID_10329-processed-gene-0.26&CDS=1-1869
2953	OG0002953	YOR274W	maker-NODE_26_length_159190_cov_12.3925_ID_9832-augustus-gene-0.167-mRNA-1_1&gene=maker-NODE_26_length_159190_cov_12.3925_ID_9832-augustus-gene-0.167&CDS=1-3678
2954	OG0002954	YOR276W	genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_4_length_415900_cov_12.7607_ID_11117-processed-gene-0.26&CDS=1-507
2955	OG0002955	YOR281C	genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_8_length_314679_cov_12.7556_ID_10232-processed-gene-0.54&CDS=1-759
2956	OG0002956	YOR283W	genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.153-mRNA-1_1&gene=genemark-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.153&CDS=1-681
2957	OG0002957	YOR287C	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.221-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.221&CDS=1-804
2958	OG0002958	YOR288C	genemark-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_38_length_84095_cov_12.2823_ID_6850-processed-gene-0.96&CDS=1-1104
2959	OG0002959	YOR289W	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-1.6-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-1.6&CDS=1-618
2960	OG0002960	YOR291W	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.9-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-4.9&CDS=1-4068
2961	OG0002961	YOR292C	augustus_masked-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.46&CDS=1-954
2962	OG0002962	YOR296W	genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.146-mRNA-1_1&gene=genemark-NODE_31_length_134740_cov_13.8432_ID_7969-processed-gene-0.146&CDS=1-4554
2963	OG0002963	YOR298C-A	genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.199-mRNA-1_1&gene=genemark-NODE_30_length_140525_cov_12.5758_ID_13330-processed-gene-0.199&CDS=1-450
2964	OG0002964	YOR301W	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.37&CDS=1-1422
2965	OG0002965	YOR303W	genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.150-mRNA-1_1&gene=genemark-NODE_20_length_209557_cov_13.2788_ID_6668-processed-gene-1.150&CDS=1-1290
2966	OG0002966	YOR305W	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.194-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.194&CDS=1-846
2967	OG0002967	YOR308C	augustus_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_27_length_144887_cov_13.6552_ID_10293-processed-gene-0.103&CDS=1-1734
2968	OG0002968	YOR310C	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.224-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.224&CDS=1-1533
2969	OG0002969	YOR311C	genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_7_length_317128_cov_12.3964_ID_6211-processed-gene-0.56&CDS=1-1014
2970	OG0002970	YOR315W	genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.231-mRNA-1_1&gene=genemark-NODE_21_length_185025_cov_12.6498_ID_12573-processed-gene-0.231&CDS=1-1077
2971	OG0002971	YOR317W	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.198-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-2.198&CDS=1-2106
2972	OG0002972	YOR319W	genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.190-mRNA-1_1&gene=genemark-NODE_28_length_142737_cov_12.6932_ID_10016-processed-gene-0.190&CDS=1-672
2973	OG0002973	YOR320C	genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_6_length_334944_cov_12.2087_ID_4781-processed-gene-1.141&CDS=1-1296
2974	OG0002974	YOR322C	genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.121-mRNA-1_1&gene=genemark-NODE_2_length_730450_cov_12.7368_ID_12397-processed-gene-6.121&CDS=1-1893
2975	OG0002975	YOR323C	genemark-NODE_35_length_98507_cov_12.8027_ID_9595-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_35_length_98507_cov_12.8027_ID_9595-processed-gene-0.24&CDS=1-1320
2976	OG0002976	YOR326W	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.28&CDS=1-6531
2977	OG0002977	YOR327C	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.52-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-1.52&CDS=1-333
2978	OG0002978	YOR329C	genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_10_length_282863_cov_12.4527_ID_7779-processed-gene-1.31&CDS=1-1707
2979	OG0002979	YOR330C	genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.13-mRNA-1_1&gene=genemark-NODE_1_length_754808_cov_12.3332_ID_9967-processed-gene-6.13&CDS=1-3756
2980	OG0002980	YOR332W	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.8&CDS=1-678
2981	OG0002981	YOR334W	maker-NODE_16_length_225391_cov_12.2881_ID_10517-augustus-gene-0.137-mRNA-1_1&gene=maker-NODE_16_length_225391_cov_12.2881_ID_10517-augustus-gene-0.137&CDS=1-1296
2982	OG0002982	YOR335C	augustus_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-0.59&CDS=1-2874
2983	OG0002983	YOR336W	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-1.36-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-1.36&CDS=1-4272
2984	OG0002984	YOR340C	genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_16_length_225391_cov_12.2881_ID_10517-processed-gene-0.31&CDS=1-834
2985	OG0002985	YOR341W	genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.41-mRNA-1_1&gene=genemark-NODE_36_length_90081_cov_12.4905_ID_12360-processed-gene-0.41&CDS=1-4884
2986	OG0002986	YOR344C	genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.36-mRNA-1_1&gene=genemark-NODE_41_length_74425_cov_12.7641_ID_9400-processed-gene-0.36&CDS=1-705
2987	OG0002987	YOR346W	genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-2.144-mRNA-1_1&gene=genemark-NODE_5_length_413661_cov_12.9644_ID_12948-processed-gene-2.144&CDS=1-3174
2988	OG0002988	YOR349W	snap_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.58-mRNA-1_1&gene=snap_masked-NODE_3_length_599222_cov_12.9438_ID_5790-processed-gene-4.58&CDS=1-2895
