	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034881_Torulaspora_pretoriensis
3038	OG0003038	YML001W	genemark-flattened_line_10-processed-gene-5.229-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.229&CDS=1-624
3039	OG0003039	YML002W	genemark-flattened_line_10-processed-gene-5.230-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.230&CDS=1-3267
3040	OG0003040	YML005W	genemark-flattened_line_1-processed-gene-1.8-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.8&CDS=1-1230
3041	OG0003041	YML006C	genemark-flattened_line_4-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.2&CDS=1-1995
3042	OG0003042	YML008C	genemark-flattened_line_4-processed-gene-0.3-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.3&CDS=1-1122
3043	OG0003043	YML010W	genemark-flattened_line_4-processed-gene-0.29-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.29&CDS=1-3108
3044	OG0003044	YML011C	snap_masked-flattened_line_4-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.57&CDS=1-519
3045	OG0003045	YML012W	genemark-flattened_line_4-processed-gene-0.30-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.30&CDS=1-636
3046	OG0003046	YML013W	genemark-flattened_line_4-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.32&CDS=1-1812
3047	OG0003047	YML014W	genemark-flattened_line_4-processed-gene-0.33-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.33&CDS=1-801
3048	OG0003048	YML015C	snap_masked-flattened_line_4-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.60&CDS=1-1005
3049	OG0003049	YML016C	genemark-flattened_line_4-processed-gene-0.11-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.11&CDS=1-2049
3050	OG0003050	YML017W	augustus_masked-flattened_line_4-processed-gene-0.137-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.137&CDS=1-1434
3051	OG0003051	YML018C	genemark-flattened_line_4-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.13&CDS=1-1146
3052	OG0003052	YML019W	genemark-flattened_line_4-processed-gene-0.36-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.36&CDS=1-978
3053	OG0003053	YML020W	genemark-flattened_line_4-processed-gene-0.37-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.37&CDS=1-1893
3054	OG0003054	YML021C	genemark-flattened_line_4-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.15&CDS=1-1035
3055	OG0003055	YML022W	genemark-flattened_line_4-processed-gene-0.38-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.38&CDS=1-567
3056	OG0003056	YML023C	genemark-flattened_line_4-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.17&CDS=1-1665
3057	OG0003057	YML025C	snap_masked-flattened_line_4-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.72&CDS=1-864
3058	OG0003058	YML027W	genemark-flattened_line_4-processed-gene-0.43-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.43&CDS=1-1056
3059	OG0003059	YML029W	snap_masked-flattened_line_4-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-0.96&CDS=1-2460
3060	OG0003060	YML030W	genemark-flattened_line_4-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.46&CDS=1-483
3061	OG0003061	YML031W	genemark-flattened_line_4-processed-gene-0.48-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-0.48&CDS=1-1641
3062	OG0003062	YML034W	augustus_masked-flattened_line_4-processed-gene-1.5-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.5&CDS=1-2406
3063	OG0003063	YML035C	genemark-flattened_line_4-processed-gene-1.116-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.116&CDS=1-2199
3064	OG0003064	YML036W	augustus_masked-flattened_line_4-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.33&CDS=1-474
3065	OG0003065	YML037C	augustus_masked-flattened_line_4-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.8&CDS=1-897
3066	OG0003066	YML038C	genemark-flattened_line_4-processed-gene-1.120-mRNA-1_1&gene=genemark-flattened_line_4-processed-gene-1.120&CDS=1-1173
3067	OG0003067	YML042W	augustus_masked-flattened_line_1-processed-gene-6.45-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-6.45&CDS=1-2964
3068	OG0003068	YML043C	genemark-flattened_line_10-processed-gene-5.176-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.176&CDS=1-1356
3069	OG0003069	YML046W	genemark-flattened_line_6-processed-gene-6.140-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.140&CDS=1-1908
3070	OG0003070	YML048W	snap_masked-flattened_line_6-processed-gene-6.60-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-6.60&CDS=1-1149
3071	OG0003071	YML049C	genemark-flattened_line_6-processed-gene-6.109-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.109&CDS=1-3765
3072	OG0003072	YML050W	genemark-flattened_line_6-processed-gene-6.142-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.142&CDS=1-969
3073	OG0003073	YML052W	genemark-flattened_line_6-processed-gene-6.143-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-6.143&CDS=1-900
3074	OG0003074	YML073C	snap_masked-flattened_line_3-processed-gene-3.127-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.127&CDS=1-528
3075	OG0003075	YML078W	genemark-flattened_line_1-processed-gene-5.160-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.160&CDS=1-546
3076	OG0003076	YML085C	snap_masked-flattened_line_26-processed-gene-1.69-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.69&CDS=1-1338
3077	OG0003077	YML086C	maker-flattened_line_26-augustus-gene-1.158-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-1.158&CDS=1-2529
3078	OG0003078	YML088W	genemark-flattened_line_26-processed-gene-1.104-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.104&CDS=1-1905
3079	OG0003079	YML091C	genemark-flattened_line_26-processed-gene-1.141-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.141&CDS=1-3582
3080	OG0003080	YML092C	augustus_masked-flattened_line_26-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.211&CDS=1-1029
3081	OG0003081	YML093W	genemark-flattened_line_26-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.101&CDS=1-2568
3082	OG0003082	YML094W	snap_masked-flattened_line_26-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.18&CDS=1-477
3083	OG0003083	YML095C	genemark-flattened_line_26-processed-gene-1.137-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.137&CDS=1-621
3084	OG0003084	YML096W	snap_masked-flattened_line_26-processed-gene-1.17-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.17&CDS=1-1530
3085	OG0003085	YML098W	genemark-flattened_line_26-processed-gene-1.98-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.98&CDS=1-477
3086	OG0003086	YML099C	snap_masked-flattened_line_26-processed-gene-1.57-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.57&CDS=1-2502
3087	OG0003087	YML102W	genemark-flattened_line_32-processed-gene-0.137-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.137&CDS=1-1425
3088	OG0003088	YML103C	genemark-flattened_line_32-processed-gene-0.90-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.90&CDS=1-4848
3089	OG0003089	YML104C	snap_masked-flattened_line_32-processed-gene-0.181-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.181&CDS=1-3396
3090	OG0003090	YML105C	genemark-flattened_line_32-processed-gene-0.93-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.93&CDS=1-783
3091	OG0003091	YML106W	genemark-flattened_line_32-processed-gene-0.141-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.141&CDS=1-675
3092	OG0003092	YML107C	augustus_masked-flattened_line_32-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.8&CDS=1-1008
3093	OG0003093	YML108W	genemark-flattened_line_32-processed-gene-0.143-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.143&CDS=1-333
3094	OG0003094	YML109W	genemark-flattened_line_32-processed-gene-0.144-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.144&CDS=1-2835
3095	OG0003095	YML110C	augustus_masked-flattened_line_32-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.9&CDS=1-894
3096	OG0003096	YML113W	augustus_masked-flattened_line_32-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.54&CDS=1-612
3097	OG0003097	YML114C	snap_masked-flattened_line_32-processed-gene-0.186-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.186&CDS=1-1581
3098	OG0003098	YML115C	genemark-flattened_line_32-processed-gene-0.100-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.100&CDS=1-1536
3099	OG0003099	YML116W	genemark-flattened_line_32-processed-gene-0.147-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.147&CDS=1-1614
3100	OG0003100	YML117W	snap_masked-flattened_line_26-processed-gene-1.53-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.53&CDS=1-3255
3101	OG0003101	YML119W	augustus_masked-flattened_line_26-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.184&CDS=1-1002
3102	OG0003102	YML120C	genemark-flattened_line_26-processed-gene-1.148-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.148&CDS=1-1572
3103	OG0003103	YML121W	genemark-flattened_line_26-processed-gene-1.106-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.106&CDS=1-897
3104	OG0003104	YML123C	snap_masked-flattened_line_26-processed-gene-1.70-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.70&CDS=1-1743
3105	OG0003105	YML126C	genemark-flattened_line_26-processed-gene-1.142-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.142&CDS=1-1383
3106	OG0003106	YML127W	genemark-flattened_line_26-processed-gene-1.103-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.103&CDS=1-1758
3107	OG0003107	YML128C	genemark-flattened_line_26-processed-gene-1.140-mRNA-1_1&gene=genemark-flattened_line_26-processed-gene-1.140&CDS=1-1497
3108	OG0003108	YML129C	snap_masked-flattened_line_26-processed-gene-1.63-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-1.63&CDS=1-198
3109	OG0003109	YML130C	augustus_masked-flattened_line_26-processed-gene-1.209-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.209&CDS=1-2964
3110	OG0003110	YML131W	genemark-flattened_line_18-processed-gene-0.6-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.6&CDS=1-1095
3111	OG0003111	YMR001C	genemark-flattened_line_10-processed-gene-5.181-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.181&CDS=1-2181
3112	OG0003112	YMR002W	genemark-flattened_line_10-processed-gene-5.223-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.223&CDS=1-453
3113	OG0003113	YMR003W	augustus_masked-flattened_line_10-processed-gene-5.53-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-5.53&CDS=1-657
3114	OG0003114	YMR004W	genemark-flattened_line_10-processed-gene-5.220-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.220&CDS=1-1569
3115	OG0003115	YMR005W	genemark-flattened_line_10-processed-gene-5.219-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-5.219&CDS=1-1125
3116	OG0003116	YMR009W	genemark-flattened_line_28-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.52&CDS=1-534
3117	OG0003117	YMR010W	genemark-flattened_line_28-processed-gene-0.53-mRNA-1_1&gene=genemark-flattened_line_28-processed-gene-0.53&CDS=1-1149
3118	OG0003118	YMR024W	genemark-flattened_line_1-processed-gene-7.99-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.99&CDS=1-1134
3119	OG0003119	YMR025W	augustus_masked-flattened_line_1-processed-gene-7.36-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.36&CDS=1-804
3120	OG0003120	YMR026C	genemark-flattened_line_1-processed-gene-7.71-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.71&CDS=1-1155
3121	OG0003121	YMR027W	genemark-flattened_line_1-processed-gene-7.69-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.69&CDS=1-1362
3122	OG0003122	YMR028W	augustus_masked-flattened_line_1-processed-gene-7.7-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.7&CDS=1-1413
3123	OG0003123	YMR029C	snap_masked-flattened_line_1-processed-gene-7.122-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-7.122&CDS=1-1647
3124	OG0003124	YMR031C	genemark-flattened_line_1-processed-gene-6.148-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.148&CDS=1-2727
3125	OG0003125	YMR032W	genemark-flattened_line_1-processed-gene-6.171-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.171&CDS=1-1785
3126	OG0003126	YMR033W	snap_masked-flattened_line_1-processed-gene-6.116-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.116&CDS=1-1383
3127	OG0003127	YMR034C	genemark-flattened_line_1-processed-gene-6.146-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.146&CDS=1-1335
3128	OG0003128	YMR035W	snap_masked-flattened_line_1-processed-gene-6.115-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.115&CDS=1-567
3129	OG0003129	YMR036C	snap_masked-flattened_line_1-processed-gene-6.90-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.90&CDS=1-1689
3130	OG0003130	YMR039C	genemark-flattened_line_1-processed-gene-6.140-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.140&CDS=1-675
3131	OG0003131	YMR041C	snap_masked-flattened_line_1-processed-gene-6.84-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.84&CDS=1-1047
3132	OG0003132	YMR043W	maker-flattened_line_1-snap-gene-6.5-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-6.5&CDS=1-1104
3133	OG0003133	YMR044W	genemark-flattened_line_1-processed-gene-6.165-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-6.165&CDS=1-1314
3134	OG0003134	YMR048W	genemark-flattened_line_1-processed-gene-8.6-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.6&CDS=1-621
3135	OG0003135	YMR049C	genemark-flattened_line_1-processed-gene-8.43-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.43&CDS=1-2394
3136	OG0003136	YMR052W	genemark-flattened_line_1-processed-gene-8.7-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.7&CDS=1-618
3137	OG0003137	YMR053C	genemark-flattened_line_1-processed-gene-8.45-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.45&CDS=1-2304
3138	OG0003138	YMR054W	snap_masked-flattened_line_1-processed-gene-8.87-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.87&CDS=1-2628
3139	OG0003139	YMR055C	genemark-flattened_line_1-processed-gene-8.47-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.47&CDS=1-936
3140	OG0003140	YMR058W	genemark-flattened_line_1-processed-gene-8.10-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.10&CDS=1-1854
3141	OG0003141	YMR059W	snap_masked-flattened_line_1-processed-gene-8.91-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.91&CDS=1-375
3142	OG0003142	YMR060C	genemark-flattened_line_1-processed-gene-8.50-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.50&CDS=1-942
3143	OG0003143	YMR061W	genemark-flattened_line_1-processed-gene-8.12-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.12&CDS=1-1962
3144	OG0003144	YMR062C	genemark-flattened_line_1-processed-gene-8.51-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.51&CDS=1-1323
3145	OG0003145	YMR063W	genemark-flattened_line_1-processed-gene-8.13-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-8.13&CDS=1-627
3146	OG0003146	YMR064W	augustus_masked-flattened_line_1-processed-gene-8.189-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-8.189&CDS=1-1677
3147	OG0003147	YMR065W	augustus_masked-flattened_line_1-processed-gene-8.190-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-8.190&CDS=1-1317
3148	OG0003148	YMR066W	augustus_masked-flattened_line_1-processed-gene-8.192-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-8.192&CDS=1-2634
3149	OG0003149	YMR067C	augustus_masked-flattened_line_1-processed-gene-8.228-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-8.228&CDS=1-1245
3150	OG0003150	YMR068W	snap_masked-flattened_line_1-processed-gene-8.97-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-8.97&CDS=1-1137
3151	OG0003151	YMR069W	augustus_masked-flattened_line_1-processed-gene-5.13-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-5.13&CDS=1-1365
3152	OG0003152	YMR071C	genemark-flattened_line_1-processed-gene-5.154-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.154&CDS=1-501
3153	OG0003153	YMR073C	genemark-flattened_line_1-processed-gene-5.155-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.155&CDS=1-606
3154	OG0003154	YMR074C	genemark-flattened_line_1-processed-gene-5.156-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.156&CDS=1-411
3155	OG0003155	YMR075W	genemark-flattened_line_1-processed-gene-5.132-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.132&CDS=1-2082
3156	OG0003156	YMR076C	genemark-flattened_line_1-processed-gene-5.157-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-5.157&CDS=1-3780
3157	OG0003157	YMR077C	genemark-flattened_line_1-processed-gene-4.38-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.38&CDS=1-663
3158	OG0003158	YMR078C	genemark-flattened_line_1-processed-gene-4.39-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.39&CDS=1-2187
3159	OG0003159	YMR079W	maker-flattened_line_1-snap-gene-4.160-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-4.160&CDS=1-915
3160	OG0003160	YMR080C	genemark-flattened_line_1-processed-gene-4.40-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.40&CDS=1-2703
3161	OG0003161	YMR086W	snap_masked-flattened_line_1-processed-gene-4.84-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.84&CDS=1-2601
3162	OG0003162	YMR087W	augustus_masked-flattened_line_1-processed-gene-4.136-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.136&CDS=1-714
3163	OG0003163	YMR088C	genemark-flattened_line_1-processed-gene-4.12-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.12&CDS=1-1665
3164	OG0003164	YMR089C	genemark-flattened_line_1-processed-gene-4.11-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.11&CDS=1-3693
3165	OG0003165	YMR090W	genemark-flattened_line_42-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.32&CDS=1-684
3166	OG0003166	YMR092C	genemark-flattened_line_1-processed-gene-4.10-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.10&CDS=1-1824
3167	OG0003167	YMR093W	genemark-flattened_line_1-processed-gene-4.9-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.9&CDS=1-1530
3168	OG0003168	YMR094W	augustus_masked-flattened_line_1-processed-gene-4.113-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-4.113&CDS=1-1284
3169	OG0003169	YMR097C	genemark-flattened_line_1-processed-gene-4.2-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-4.2&CDS=1-1017
3170	OG0003170	YMR098C	snap_masked-flattened_line_1-processed-gene-4.53-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-4.53&CDS=1-1713
3171	OG0003171	YMR099C	genemark-flattened_line_1-processed-gene-3.163-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.163&CDS=1-891
3172	OG0003172	YMR100W	genemark-flattened_line_1-processed-gene-3.162-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.162&CDS=1-1953
3173	OG0003173	YMR101C	genemark-flattened_line_1-processed-gene-3.140-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.140&CDS=1-1038
3174	OG0003174	YMR105C	genemark-flattened_line_1-processed-gene-3.134-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.134&CDS=1-1716
3175	OG0003175	YMR106C	genemark-flattened_line_1-processed-gene-3.133-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.133&CDS=1-1896
3176	OG0003176	YMR107W	genemark-flattened_line_1-processed-gene-3.159-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.159&CDS=1-351
3177	OG0003177	YMR108W	genemark-flattened_line_1-processed-gene-3.157-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.157&CDS=1-2046
