	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035645_Yarrowia_divulgata
2445	OG0002445	YLR399C	snap_masked-flattened_line_21-processed-gene-2.10-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-2.10&CDS=1-1962
2446	OG0002446	YLR401C	snap_masked-flattened_line_11-processed-gene-1.102-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.102&CDS=1-1875
2447	OG0002447	YLR403W	maker-flattened_line_79-augustus-gene-0.140-mRNA-1_1&gene=maker-flattened_line_79-augustus-gene-0.140&CDS=1-1074
2448	OG0002448	YLR405W	snap_masked-flattened_line_11-processed-gene-1.84-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.84&CDS=1-1002
2449	OG0002449	YLR409C	snap_masked-flattened_line_135-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_135-processed-gene-0.88&CDS=1-2898
2450	OG0002450	YLR410W	snap_masked-flattened_line_135-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_135-processed-gene-0.105&CDS=1-2892
2451	OG0002451	YLR414C	snap_masked-flattened_line_360-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_360-processed-gene-0.9&CDS=1-882
2452	OG0002452	YLR417W	augustus_masked-flattened_line_59-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_59-processed-gene-0.23&CDS=1-1461
2453	OG0002453	YLR418C	snap_masked-flattened_line_304-processed-gene-0.33-mRNA-1_1&gene=snap_masked-flattened_line_304-processed-gene-0.33&CDS=1-1059
2454	OG0002454	YLR419W	snap_masked-flattened_line_57-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_57-processed-gene-1.52&CDS=1-3957
2455	OG0002455	YLR420W	snap_masked-flattened_line_37-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-0.22&CDS=1-1035
2456	OG0002456	YLR421C	maker-flattened_line_29-snap-gene-1.109-mRNA-1_1&gene=maker-flattened_line_29-snap-gene-1.109&CDS=1-837
2457	OG0002457	YLR422W	snap_masked-flattened_line_0-processed-gene-4.14-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.14&CDS=1-4965
2458	OG0002458	YLR424W	augustus_masked-flattened_line_73-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_73-processed-gene-0.106&CDS=1-2169
2459	OG0002459	YLR425W	snap_masked-flattened_line_155-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.60&CDS=1-4236
2460	OG0002460	YLR427W	augustus_masked-flattened_line_2-processed-gene-3.55-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.55&CDS=1-1755
2461	OG0002461	YLR429W	maker-flattened_line_2-snap-gene-3.134-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-3.134&CDS=1-2169
2462	OG0002462	YLR433C	snap_masked-flattened_line_21-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.74&CDS=1-1647
2463	OG0002463	YLR435W	snap_masked-flattened_line_69-processed-gene-0.120-mRNA-1_1&gene=snap_masked-flattened_line_69-processed-gene-0.120&CDS=1-579
2464	OG0002464	YLR438C-A	maker-flattened_line_7-snap-gene-2.141-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-2.141&CDS=1-282
2465	OG0002465	YLR438W	snap_masked-flattened_line_189-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_189-processed-gene-0.17&CDS=1-1296
2466	OG0002466	YLR439W	snap_masked-flattened_line_7-processed-gene-2.161-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.161&CDS=1-1020
2467	OG0002467	YLR441C	snap_masked-flattened_line_211-processed-gene-0.45-mRNA-1_1&gene=snap_masked-flattened_line_211-processed-gene-0.45&CDS=1-765
2468	OG0002468	YLR447C	snap_masked-flattened_line_43-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_43-processed-gene-0.21&CDS=1-1038
2469	OG0002469	YLR451W	snap_masked-flattened_line_103-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_103-processed-gene-0.80&CDS=1-2403
2470	OG0002470	YLR452C	augustus_masked-flattened_line_41-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-1.44&CDS=1-1656
2471	OG0002471	YLR459W	snap_masked-flattened_line_268-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_268-processed-gene-0.35&CDS=1-1239
2472	OG0002472	YML001W	snap_masked-flattened_line_87-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_87-processed-gene-0.99&CDS=1-615
2473	OG0002473	YML002W	genemark-flattened_line_21-processed-gene-0.32-mRNA-1_1&gene=genemark-flattened_line_21-processed-gene-0.32&CDS=1-3165
2474	OG0002474	YML004C	snap_masked-flattened_line_207-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_207-processed-gene-0.43&CDS=1-960
2475	OG0002475	YML005W	snap_masked-flattened_line_59-processed-gene-0.192-mRNA-1_1&gene=snap_masked-flattened_line_59-processed-gene-0.192&CDS=1-939
2476	OG0002476	YML007W	genemark-flattened_line_13-processed-gene-0.47-mRNA-1_1&gene=genemark-flattened_line_13-processed-gene-0.47&CDS=1-1593
2477	OG0002477	YML008C	snap_masked-flattened_line_276-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_276-processed-gene-0.23&CDS=1-1140
2478	OG0002478	YML009C	snap_masked-flattened_line_35-processed-gene-0.0-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-0.0&CDS=1-210
2479	OG0002479	YML010W	snap_masked-flattened_line_35-processed-gene-1.121-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-1.121&CDS=1-2970
2480	OG0002480	YML012W	snap_masked-flattened_line_73-processed-gene-0.166-mRNA-1_1&gene=snap_masked-flattened_line_73-processed-gene-0.166&CDS=1-633
2481	OG0002481	YML014W	snap_masked-flattened_line_306-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_306-processed-gene-0.41&CDS=1-693
2482	OG0002482	YML015C	snap_masked-flattened_line_27-processed-gene-1.44-mRNA-1_1&gene=snap_masked-flattened_line_27-processed-gene-1.44&CDS=1-534
2483	OG0002483	YML016C	snap_masked-flattened_line_11-processed-gene-2.177-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-2.177&CDS=1-1563
2484	OG0002484	YML018C	snap_masked-flattened_line_27-processed-gene-1.22-mRNA-1_1&gene=snap_masked-flattened_line_27-processed-gene-1.22&CDS=1-1248
2485	OG0002485	YML020W	snap_masked-flattened_line_61-processed-gene-0.54-mRNA-1_1&gene=snap_masked-flattened_line_61-processed-gene-0.54&CDS=1-2274
2486	OG0002486	YML021C	snap_masked-flattened_line_85-processed-gene-0.136-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.136&CDS=1-1134
2487	OG0002487	YML022W	snap_masked-flattened_line_282-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_282-processed-gene-0.9&CDS=1-543
2488	OG0002488	YML025C	snap_masked-flattened_line_21-processed-gene-2.24-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-2.24&CDS=1-810
2489	OG0002489	YML030W	snap_masked-flattened_line_109-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_109-processed-gene-0.97&CDS=1-420
2490	OG0002490	YML032C	snap_masked-flattened_line_13-processed-gene-1.25-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.25&CDS=1-1284
2491	OG0002491	YML035C	snap_masked-flattened_line_23-processed-gene-1.25-mRNA-1_1&gene=snap_masked-flattened_line_23-processed-gene-1.25&CDS=1-2592
2492	OG0002492	YML036W	snap_masked-flattened_line_63-processed-gene-0.3-mRNA-1_1&gene=snap_masked-flattened_line_63-processed-gene-0.3&CDS=1-507
2493	OG0002493	YML038C	snap_masked-flattened_line_11-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-0.80&CDS=1-1200
2494	OG0002494	YML042W	snap_masked-flattened_line_7-processed-gene-2.179-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.179&CDS=1-1881
2495	OG0002495	YML048W	snap_masked-flattened_line_328-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_328-processed-gene-0.2&CDS=1-1248
2496	OG0002496	YML049C	genemark-flattened_line_328-processed-gene-0.12-mRNA-1_1&gene=genemark-flattened_line_328-processed-gene-0.12&CDS=1-3141
2497	OG0002497	YML054C	snap_masked-flattened_line_73-processed-gene-0.148-mRNA-1_1&gene=snap_masked-flattened_line_73-processed-gene-0.148&CDS=1-1485
2498	OG0002498	YML059C	snap_masked-flattened_line_7-processed-gene-2.160-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.160&CDS=1-4281
2499	OG0002499	YML060W	snap_masked-flattened_line_7-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-0.2&CDS=1-1206
2500	OG0002500	YML061C	snap_masked-flattened_line_7-processed-gene-0.13-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-0.13&CDS=1-3231
2501	OG0002501	YML064C	snap_masked-flattened_line_428-processed-gene-0.2-mRNA-1_1&gene=snap_masked-flattened_line_428-processed-gene-0.2&CDS=1-630
2502	OG0002502	YML065W	snap_masked-flattened_line_39-processed-gene-1.8-mRNA-1_1&gene=snap_masked-flattened_line_39-processed-gene-1.8&CDS=1-1251
2503	OG0002503	YML067C	augustus_masked-flattened_line_25-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.21&CDS=1-1011
2504	OG0002504	YML068W	snap_masked-flattened_line_177-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_177-processed-gene-0.18&CDS=1-1173
2505	OG0002505	YML069W	snap_masked-flattened_line_47-processed-gene-1.49-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-1.49&CDS=1-1635
2506	OG0002506	YML071C	snap_masked-flattened_line_43-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_43-processed-gene-0.7&CDS=1-1095
2507	OG0002507	YML073C	snap_masked-flattened_line_15-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-0.29&CDS=1-561
2508	OG0002508	YML076C	snap_masked-flattened_line_23-processed-gene-1.10-mRNA-1_1&gene=snap_masked-flattened_line_23-processed-gene-1.10&CDS=1-1554
2509	OG0002509	YML077W	maker-flattened_line_7-snap-gene-2.143-mRNA-1_1&gene=maker-flattened_line_7-snap-gene-2.143&CDS=1-570
2510	OG0002510	YML080W	snap_masked-flattened_line_0-processed-gene-3.99-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-3.99&CDS=1-1266
2511	OG0002511	YML081C-A	genemark-flattened_line_151-processed-gene-0.25-mRNA-1_1&gene=genemark-flattened_line_151-processed-gene-0.25&CDS=1-186
2512	OG0002512	YML085C	snap_masked-flattened_line_21-processed-gene-1.6-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.6&CDS=1-1347
2513	OG0002513	YML086C	snap_masked-flattened_line_2-processed-gene-3.196-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-3.196&CDS=1-1578
2514	OG0002514	YML092C	snap_masked-flattened_line_147-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_147-processed-gene-0.75&CDS=1-753
2515	OG0002515	YML093W	snap_masked-flattened_line_103-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_103-processed-gene-0.91&CDS=1-2919
2516	OG0002516	YML094W	snap_masked-flattened_line_47-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.65&CDS=1-462
2517	OG0002517	YML095C	genemark-flattened_line_47-processed-gene-0.2-mRNA-1_1&gene=genemark-flattened_line_47-processed-gene-0.2&CDS=1-1083
2518	OG0002518	YML096W	snap_masked-flattened_line_33-processed-gene-1.46-mRNA-1_1&gene=snap_masked-flattened_line_33-processed-gene-1.46&CDS=1-1239
2519	OG0002519	YML097C	snap_masked-flattened_line_51-processed-gene-1.24-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-1.24&CDS=1-1656
2520	OG0002520	YML098W	snap_masked-flattened_line_203-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_203-processed-gene-0.37&CDS=1-450
2521	OG0002521	YML099C	snap_masked-flattened_line_85-processed-gene-0.126-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.126&CDS=1-2412
2522	OG0002522	YML102W	snap_masked-flattened_line_95-processed-gene-0.116-mRNA-1_1&gene=snap_masked-flattened_line_95-processed-gene-0.116&CDS=1-2106
2523	OG0002523	YML103C	augustus_masked-flattened_line_81-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_81-processed-gene-0.117&CDS=1-4644
2524	OG0002524	YML104C	snap_masked-flattened_line_13-processed-gene-1.31-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.31&CDS=1-4080
2525	OG0002525	YML105C	snap_masked-flattened_line_37-processed-gene-1.45-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.45&CDS=1-930
2526	OG0002526	YML110C	snap_masked-flattened_line_246-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_246-processed-gene-0.31&CDS=1-912
2527	OG0002527	YML114C	snap_masked-flattened_line_187-processed-gene-0.7-mRNA-1_1&gene=snap_masked-flattened_line_187-processed-gene-0.7&CDS=1-1419
2528	OG0002528	YML121W	snap_masked-flattened_line_67-processed-gene-0.131-mRNA-1_1&gene=snap_masked-flattened_line_67-processed-gene-0.131&CDS=1-708
2529	OG0002529	YML126C	snap_masked-flattened_line_17-processed-gene-1.51-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.51&CDS=1-1338
2530	OG0002530	YML127W	augustus_masked-flattened_line_17-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_17-processed-gene-0.41&CDS=1-1812
2531	OG0002531	YML128C	snap_masked-flattened_line_17-processed-gene-0.89-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-0.89&CDS=1-1689
2532	OG0002532	YML130C	snap_masked-flattened_line_203-processed-gene-0.46-mRNA-1_1&gene=snap_masked-flattened_line_203-processed-gene-0.46&CDS=1-1692
2533	OG0002533	YMR001C	snap_masked-flattened_line_272-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_272-processed-gene-0.6&CDS=1-2184
2534	OG0002534	YMR002W	snap_masked-flattened_line_43-processed-gene-1.152-mRNA-1_1&gene=snap_masked-flattened_line_43-processed-gene-1.152&CDS=1-453
2535	OG0002535	YMR003W	snap_masked-flattened_line_29-processed-gene-0.11-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.11&CDS=1-750
2536	OG0002536	YMR004W	snap_masked-flattened_line_222-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_222-processed-gene-0.48&CDS=1-1854
2537	OG0002537	YMR005W	snap_masked-flattened_line_147-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_147-processed-gene-0.74&CDS=1-1131
2538	OG0002538	YMR009W	snap_masked-flattened_line_201-processed-gene-0.15-mRNA-1_1&gene=snap_masked-flattened_line_201-processed-gene-0.15&CDS=1-519
2539	OG0002539	YMR010W	snap_masked-flattened_line_207-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_207-processed-gene-0.52&CDS=1-1038
2540	OG0002540	YMR012W	snap_masked-flattened_line_105-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_105-processed-gene-0.21&CDS=1-3564
2541	OG0002541	YMR013C	snap_masked-flattened_line_21-processed-gene-0.90-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.90&CDS=1-1764
2542	OG0002542	YMR015C	snap_masked-flattened_line_31-processed-gene-1.48-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.48&CDS=1-1521
2543	OG0002543	YMR019W	augustus_masked-flattened_line_43-processed-gene-1.2-mRNA-1_1&gene=augustus_masked-flattened_line_43-processed-gene-1.2&CDS=1-2304
2544	OG0002544	YMR020W	augustus_masked-flattened_line_0-processed-gene-4.197-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-4.197&CDS=1-1317
2545	OG0002545	YMR022W	maker-flattened_line_0-snap-gene-2.127-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-2.127&CDS=1-507
2546	OG0002546	YMR023C	snap_masked-flattened_line_105-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_105-processed-gene-0.24&CDS=1-1443
2547	OG0002547	YMR024W	snap_masked-flattened_line_41-processed-gene-0.43-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.43&CDS=1-1197
2548	OG0002548	YMR026C	snap_masked-flattened_line_179-processed-gene-0.57-mRNA-1_1&gene=snap_masked-flattened_line_179-processed-gene-0.57&CDS=1-1224
2549	OG0002549	YMR027W	snap_masked-flattened_line_83-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_83-processed-gene-0.30&CDS=1-1371
2550	OG0002550	YMR028W	snap_masked-flattened_line_83-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_83-processed-gene-0.4&CDS=1-1134
2551	OG0002551	YMR029C	snap_masked-flattened_line_230-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_230-processed-gene-0.52&CDS=1-1410
2552	OG0002552	YMR033W	snap_masked-flattened_line_7-processed-gene-2.194-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.194&CDS=1-1392
2553	OG0002553	YMR035W	snap_masked-flattened_line_7-processed-gene-2.193-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-2.193&CDS=1-573
2554	OG0002554	YMR036C	snap_masked-flattened_line_260-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_260-processed-gene-0.31&CDS=1-1566
2555	OG0002555	YMR038C	snap_masked-flattened_line_17-processed-gene-1.57-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.57&CDS=1-702
2556	OG0002556	YMR039C	snap_masked-flattened_line_15-processed-gene-1.18-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.18&CDS=1-414
2557	OG0002557	YMR041C	snap_masked-flattened_line_17-processed-gene-1.78-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-1.78&CDS=1-990
2558	OG0002558	YMR042W	snap_masked-flattened_line_9-processed-gene-0.19-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-0.19&CDS=1-834
2559	OG0002559	YMR044W	snap_masked-flattened_line_57-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_57-processed-gene-0.76&CDS=1-1539
2560	OG0002560	YMR048W	snap_masked-flattened_line_155-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_155-processed-gene-0.78&CDS=1-1140
2561	OG0002561	YMR049C	snap_masked-flattened_line_73-processed-gene-0.205-mRNA-1_1&gene=snap_masked-flattened_line_73-processed-gene-0.205&CDS=1-2460
2562	OG0002562	YMR055C	snap_masked-flattened_line_5-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-0.66&CDS=1-1050
2563	OG0002563	YMR059W	snap_masked-flattened_line_179-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_179-processed-gene-0.59&CDS=1-321
2564	OG0002564	YMR061W	snap_masked-flattened_line_41-processed-gene-0.32-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.32&CDS=1-2523
2565	OG0002565	YMR062C	snap_masked-flattened_line_31-processed-gene-1.16-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.16&CDS=1-1293
2566	OG0002566	YMR063W	snap_masked-flattened_line_51-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.38&CDS=1-2154
2567	OG0002567	YMR065W	snap_masked-flattened_line_93-processed-gene-0.138-mRNA-1_1&gene=snap_masked-flattened_line_93-processed-gene-0.138&CDS=1-1221
2568	OG0002568	YMR068W	genemark-flattened_line_53-processed-gene-1.30-mRNA-1_1&gene=genemark-flattened_line_53-processed-gene-1.30&CDS=1-1803
2569	OG0002569	YMR069W	genemark-flattened_line_111-processed-gene-0.74-mRNA-1_1&gene=genemark-flattened_line_111-processed-gene-0.74&CDS=1-402
2570	OG0002570	YMR071C	maker-flattened_line_19-snap-gene-2.58-mRNA-1_1&gene=maker-flattened_line_19-snap-gene-2.58&CDS=1-444
2571	OG0002571	YMR073C	genemark-flattened_line_65-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_65-processed-gene-0.95&CDS=1-645
2572	OG0002572	YMR074C	snap_masked-flattened_line_33-processed-gene-1.43-mRNA-1_1&gene=snap_masked-flattened_line_33-processed-gene-1.43&CDS=1-420
2573	OG0002573	YMR075W	snap_masked-flattened_line_31-processed-gene-1.38-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.38&CDS=1-1770
2574	OG0002574	YMR076C	snap_masked-flattened_line_31-processed-gene-1.15-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.15&CDS=1-3543
2575	OG0002575	YMR077C	snap_masked-flattened_line_37-processed-gene-1.20-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.20&CDS=1-633
2576	OG0002576	YMR078C	augustus_masked-flattened_line_226-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_226-processed-gene-0.19&CDS=1-2139
2577	OG0002577	YMR079W	snap_masked-flattened_line_85-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_85-processed-gene-0.105&CDS=1-1455
2578	OG0002578	YMR080C	snap_masked-flattened_line_292-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_292-processed-gene-0.6&CDS=1-2907
2579	OG0002579	YMR088C	snap_masked-flattened_line_19-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-0.88&CDS=1-1683
2580	OG0002580	YMR091C	snap_masked-flattened_line_157-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_157-processed-gene-0.9&CDS=1-1566
2581	OG0002581	YMR092C	snap_masked-flattened_line_63-processed-gene-0.41-mRNA-1_1&gene=snap_masked-flattened_line_63-processed-gene-0.41&CDS=1-1719
2582	OG0002582	YMR093W	snap_masked-flattened_line_63-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_63-processed-gene-0.48&CDS=1-1497
2583	OG0002583	YMR097C	genemark-flattened_line_63-processed-gene-0.201-mRNA-1_1&gene=genemark-flattened_line_63-processed-gene-0.201&CDS=1-1140
