	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034866_Zygosaccharomyces_bisporus
3361	OG0003361	YOL091W	snap_masked-flattened_line_54-processed-gene-0.164-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.164&CDS=1-2592
3362	OG0003362	YOL092W	augustus_masked-flattened_line_54-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.104&CDS=1-900
3363	OG0003363	YOL093W	augustus_masked-flattened_line_54-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.103&CDS=1-861
3364	OG0003364	YOL094C	augustus_masked-flattened_line_54-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.128&CDS=1-4203
3365	OG0003365	YOL096C	augustus_masked-flattened_line_54-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.127&CDS=1-912
3366	OG0003366	YOL097C	augustus_masked-flattened_line_54-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.126&CDS=1-1299
3367	OG0003367	YOL098C	augustus_masked-flattened_line_54-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.124&CDS=1-3090
3368	OG0003368	YOL100W	augustus_masked-flattened_line_54-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.98&CDS=1-3261
3369	OG0003369	YOL104C	snap_masked-flattened_line_54-processed-gene-0.187-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.187&CDS=1-969
3370	OG0003370	YOL107W	augustus_masked-flattened_line_54-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.94&CDS=1-978
3371	OG0003371	YOL108C	augustus_masked-flattened_line_54-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.119&CDS=1-447
3372	OG0003372	YOL111C	augustus_masked-flattened_line_54-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.117&CDS=1-591
3373	OG0003373	YOL114C	snap_masked-flattened_line_54-processed-gene-0.177-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.177&CDS=1-324
3374	OG0003374	YOL115W	maker-flattened_line_54-augustus-gene-0.76-mRNA-1_1&gene=maker-flattened_line_54-augustus-gene-0.76&CDS=1-2451
3375	OG0003375	YOL117W	augustus_masked-flattened_line_56-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.86&CDS=1-2514
3376	OG0003376	YOL122C	augustus_masked-flattened_line_56-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.110&CDS=1-1602
3377	OG0003377	YOL123W	augustus_masked-flattened_line_56-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.85&CDS=1-1560
3378	OG0003378	YOL124C	augustus_masked-flattened_line_56-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.109&CDS=1-1305
3379	OG0003379	YOL125W	augustus_masked-flattened_line_56-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.83&CDS=1-1209
3380	OG0003380	YOL126C	augustus_masked-flattened_line_56-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.108&CDS=1-1068
3381	OG0003381	YOL127W	augustus_masked-flattened_line_56-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.82&CDS=1-426
3382	OG0003382	YOL129W	augustus_masked-flattened_line_56-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.80&CDS=1-549
3383	OG0003383	YOL132W	augustus_masked-flattened_line_56-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.77&CDS=1-2286
3384	OG0003384	YOL133W	snap_masked-flattened_line_56-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.18&CDS=1-345
3385	OG0003385	YOL135C	snap_masked-flattened_line_56-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.47&CDS=1-672
3386	OG0003386	YOL136C	augustus_masked-flattened_line_56-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.99&CDS=1-1122
3387	OG0003387	YOL137W	augustus_masked-flattened_line_56-processed-gene-0.74-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.74&CDS=1-1416
3388	OG0003388	YOL138C	augustus_masked-flattened_line_56-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.98&CDS=1-5295
3389	OG0003389	YOL139C	augustus_masked-flattened_line_56-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.97&CDS=1-627
3390	OG0003390	YOL140W	augustus_masked-flattened_line_56-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.71&CDS=1-5175
3391	OG0003391	YOL142W	augustus_masked-flattened_line_56-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.70&CDS=1-711
3392	OG0003392	YOL144W	augustus_masked-flattened_line_56-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.68&CDS=1-1221
3393	OG0003393	YOL145C	augustus_masked-flattened_line_56-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.93&CDS=1-3207
3394	OG0003394	YOL146W	augustus_masked-flattened_line_56-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.67&CDS=1-552
3395	OG0003395	YOL147C	augustus_masked-flattened_line_56-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.92&CDS=1-690
3396	OG0003396	YOL148C	augustus_masked-flattened_line_56-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.91&CDS=1-1722
3397	OG0003397	YOL149W	augustus_masked-flattened_line_56-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.66&CDS=1-612
3398	OG0003398	YOR001W	snap_masked-flattened_line_22-processed-gene-0.139-mRNA-1_1&gene=snap_masked-flattened_line_22-processed-gene-0.139&CDS=1-2211
3399	OG0003399	YOR004W	augustus_masked-flattened_line_22-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.64&CDS=1-774
3400	OG0003400	YOR005C	augustus_masked-flattened_line_22-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.85&CDS=1-2832
3401	OG0003401	YOR006C	augustus_masked-flattened_line_22-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.86&CDS=1-822
3402	OG0003402	YOR007C	augustus_masked-flattened_line_22-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.87&CDS=1-1026
3403	OG0003403	YOR008C	augustus_masked-flattened_line_14-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.91&CDS=1-1221
3404	OG0003404	YOR014W	augustus_masked-flattened_line_58-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.75&CDS=1-2274
3405	OG0003405	YOR016C	snap_masked-flattened_line_58-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.47&CDS=1-642
3406	OG0003406	YOR017W	augustus_masked-flattened_line_58-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.77&CDS=1-1932
3407	OG0003407	YOR018W	snap_masked-flattened_line_66-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_66-processed-gene-0.48&CDS=1-2301
3408	OG0003408	YOR020C	augustus_masked-flattened_line_96-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.48&CDS=1-315
3409	OG0003409	YOR021C	snap_masked-flattened_line_96-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.80&CDS=1-636
3410	OG0003410	YOR023C	snap_masked-flattened_line_26-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_26-processed-gene-0.132&CDS=1-1677
3411	OG0003411	YOR025W	snap_masked-flattened_line_96-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.83&CDS=1-1299
3412	OG0003412	YOR026W	genemark-flattened_line_96-processed-gene-0.13-mRNA-1_1&gene=genemark-flattened_line_96-processed-gene-0.13&CDS=1-914
3413	OG0003413	YOR027W	snap_masked-flattened_line_96-processed-gene-0.85-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.85&CDS=1-1746
3414	OG0003414	YOR030W	snap_masked-flattened_line_96-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_96-processed-gene-0.88&CDS=1-1659
3415	OG0003415	YOR032C	augustus_masked-flattened_line_234-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-flattened_line_234-processed-gene-0.1&CDS=1-2640
3416	OG0003416	YOR033C	augustus_masked-flattened_line_108-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.44&CDS=1-1833
3417	OG0003417	YOR036W	genemark-flattened_line_108-processed-gene-0.67-mRNA-1_1&gene=genemark-flattened_line_108-processed-gene-0.67&CDS=1-768
3418	OG0003418	YOR038C	augustus_masked-flattened_line_108-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.48&CDS=1-2634
3419	OG0003419	YOR042W	augustus_masked-flattened_line_108-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.38&CDS=1-1314
3420	OG0003420	YOR043W	genemark-flattened_line_2-processed-gene-0.69-mRNA-1_1&gene=genemark-flattened_line_2-processed-gene-0.69&CDS=1-1395
3421	OG0003421	YOR045W	genemark-flattened_line_36-processed-gene-0.8-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.8&CDS=1-474
3422	OG0003422	YOR046C	augustus_masked-flattened_line_36-processed-gene-0.223-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.223&CDS=1-1473
3423	OG0003423	YOR047C	augustus_masked-flattened_line_36-processed-gene-0.224-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.224&CDS=1-1248
3424	OG0003424	YOR048C	augustus_masked-flattened_line_36-processed-gene-0.225-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.225&CDS=1-3057
3425	OG0003425	YOR049C	augustus_masked-flattened_line_36-processed-gene-0.226-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.226&CDS=1-1353
3426	OG0003426	YOR051C	augustus_masked-flattened_line_36-processed-gene-0.228-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.228&CDS=1-1200
3427	OG0003427	YOR052C	augustus_masked-flattened_line_36-processed-gene-0.229-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.229&CDS=1-336
3428	OG0003428	YOR056C	augustus_masked-flattened_line_36-processed-gene-0.231-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.231&CDS=1-1482
3429	OG0003429	YOR057W	augustus_masked-flattened_line_36-processed-gene-0.190-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.190&CDS=1-1167
3430	OG0003430	YOR058C	augustus_masked-flattened_line_36-processed-gene-0.232-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.232&CDS=1-2694
3431	OG0003431	YOR059C	maker-flattened_line_36-augustus-gene-0.183-mRNA-1_1&gene=maker-flattened_line_36-augustus-gene-0.183&CDS=1-2025
3432	OG0003432	YOR061W	genemark-flattened_line_36-processed-gene-0.15-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.15&CDS=1-1017
3433	OG0003433	YOR062C	augustus_masked-flattened_line_36-processed-gene-0.234-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.234&CDS=1-639
3434	OG0003434	YOR063W	augustus_masked-flattened_line_36-processed-gene-0.193-mRNA-1_1&gene=augustus_masked-flattened_line_36-processed-gene-0.193&CDS=1-1164
3435	OG0003435	YOR064C	genemark-flattened_line_36-processed-gene-0.61-mRNA-1_1&gene=genemark-flattened_line_36-processed-gene-0.61&CDS=1-768
3436	OG0003436	YOR065W	augustus_masked-flattened_line_32-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.104&CDS=1-870
3437	OG0003437	YOR066W	snap_masked-flattened_line_32-processed-gene-0.39-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-0.39&CDS=1-1767
3438	OG0003438	YOR067C	augustus_masked-flattened_line_32-processed-gene-0.131-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.131&CDS=1-1674
3439	OG0003439	YOR069W	augustus_masked-flattened_line_32-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.106&CDS=1-1962
3440	OG0003440	YOR070C	genemark-flattened_line_32-processed-gene-0.203-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.203&CDS=1-1836
3441	OG0003441	YOR073W	augustus_masked-flattened_line_52-processed-gene-0.128-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.128&CDS=1-2001
3442	OG0003442	YOR074C	augustus_masked-flattened_line_52-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.96&CDS=1-924
3443	OG0003443	YOR075W	augustus_masked-flattened_line_52-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.127&CDS=1-999
3444	OG0003444	YOR077W	augustus_masked-flattened_line_52-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.124&CDS=1-726
3445	OG0003445	YOR078W	augustus_masked-flattened_line_52-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.122&CDS=1-525
3446	OG0003446	YOR079C	augustus_masked-flattened_line_52-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.91&CDS=1-849
3447	OG0003447	YOR080W	augustus_masked-flattened_line_52-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.121&CDS=1-2055
3448	OG0003448	YOR083W	snap_masked-flattened_line_18-processed-gene-1.85-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.85&CDS=1-1203
3449	OG0003449	YOR085W	augustus_masked-flattened_line_64-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.115&CDS=1-1032
3450	OG0003450	YOR086C	augustus_masked-flattened_line_64-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.140&CDS=1-3531
3451	OG0003451	YOR087W	augustus_masked-flattened_line_64-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.116&CDS=1-2004
3452	OG0003452	YOR089C	augustus_masked-flattened_line_64-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.142&CDS=1-633
3453	OG0003453	YOR090C	augustus_masked-flattened_line_64-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.143&CDS=1-1683
3454	OG0003454	YOR091W	augustus_masked-flattened_line_64-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.117&CDS=1-1020
3455	OG0003455	YOR092W	augustus_masked-flattened_line_34-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.45&CDS=1-1746
3456	OG0003456	YOR093C	augustus_masked-flattened_line_34-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.7&CDS=1-4920
3457	OG0003457	YOR094W	augustus_masked-flattened_line_34-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.44&CDS=1-543
3458	OG0003458	YOR095C	augustus_masked-flattened_line_34-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.6&CDS=1-786
3459	OG0003459	YOR096W	augustus_masked-flattened_line_34-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.43&CDS=1-567
3460	OG0003460	YOR098C	snap_masked-flattened_line_34-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.77&CDS=1-2715
3461	OG0003461	YOR100C	genemark-flattened_line_18-processed-gene-1.81-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.81&CDS=1-987
3462	OG0003462	YOR103C	augustus_masked-flattened_line_18-processed-gene-1.179-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.179&CDS=1-390
3463	OG0003463	YOR106W	snap_masked-flattened_line_18-processed-gene-1.145-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.145&CDS=1-834
3464	OG0003464	YOR107W	snap_masked-flattened_line_18-processed-gene-1.144-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.144&CDS=1-858
3465	OG0003465	YOR112W	augustus_masked-flattened_line_18-processed-gene-1.198-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.198&CDS=1-4035
3466	OG0003466	YOR113W	augustus_masked-flattened_line_18-processed-gene-1.197-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.197&CDS=1-2577
3467	OG0003467	YOR114W	snap_masked-flattened_line_18-processed-gene-1.136-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.136&CDS=1-477
3468	OG0003468	YOR115C	augustus_masked-flattened_line_18-processed-gene-1.174-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.174&CDS=1-786
3469	OG0003469	YOR116C	augustus_masked-flattened_line_2-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.100&CDS=1-4374
3470	OG0003470	YOR117W	augustus_masked-flattened_line_2-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.115&CDS=1-1302
3471	OG0003471	YOR118W	augustus_masked-flattened_line_2-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.114&CDS=1-1674
3472	OG0003472	YOR119C	augustus_masked-flattened_line_2-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.97&CDS=1-1392
3473	OG0003473	YOR122C	augustus_masked-flattened_line_2-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.94&CDS=1-378
3474	OG0003474	YOR123C	augustus_masked-flattened_line_2-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-0.93&CDS=1-1266
3475	OG0003475	YOR124C	augustus_masked-flattened_line_58-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.70&CDS=1-3885
3476	OG0003476	YOR125C	augustus_masked-flattened_line_58-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.69&CDS=1-1683
3477	OG0003477	YOR126C	augustus_masked-flattened_line_58-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.67&CDS=1-729
3478	OG0003478	YOR127W	augustus_masked-flattened_line_58-processed-gene-0.92-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.92&CDS=1-3588
3479	OG0003479	YOR128C	maker-flattened_line_58-snap-gene-0.106-mRNA-1_1&gene=maker-flattened_line_58-snap-gene-0.106&CDS=1-1932
3480	OG0003480	YOR129C	snap_masked-flattened_line_58-processed-gene-0.10-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.10&CDS=1-2283
3481	OG0003481	YOR130C	augustus_masked-flattened_line_4-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.57&CDS=1-879
3482	OG0003482	YOR132W	snap_masked-flattened_line_4-processed-gene-2.114-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.114&CDS=1-1602
3483	OG0003483	YOR136W	augustus_masked-flattened_line_4-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.21&CDS=1-1104
3484	OG0003484	YOR137C	snap_masked-flattened_line_4-processed-gene-2.167-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.167&CDS=1-1467
3485	OG0003485	YOR138C	snap_masked-flattened_line_4-processed-gene-2.170-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.170&CDS=1-1650
3486	OG0003486	YOR141C	augustus_masked-flattened_line_4-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.65&CDS=1-2610
3487	OG0003487	YOR142W	augustus_masked-flattened_line_4-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.26&CDS=1-975
3488	OG0003488	YOR143C	augustus_masked-flattened_line_4-processed-gene-2.66-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.66&CDS=1-936
3489	OG0003489	YOR144C	snap_masked-flattened_line_4-processed-gene-2.173-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.173&CDS=1-2199
3490	OG0003490	YOR145C	snap_masked-flattened_line_4-processed-gene-2.174-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.174&CDS=1-801
3491	OG0003491	YOR147W	augustus_masked-flattened_line_4-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.28&CDS=1-1551
