	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034891_Ogataea_pini
2732	OG0002732	YNL137C	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.248-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.248&CDS=1-2205
2733	OG0002733	YNL138W	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.246-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.246&CDS=1-1578
2734	OG0002734	YNL138W-A	genemark-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.34-mRNA-1_1&gene=genemark-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.34&CDS=1-237
2735	OG0002735	YNL139C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.137&CDS=1-4887
2736	OG0002736	YNL141W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.68&CDS=1-1065
2737	OG0002737	YNL142W	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-1.52&CDS=1-1407
2738	OG0002738	YNL149C	augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.13&CDS=1-381
2739	OG0002739	YNL151C	augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.14&CDS=1-675
2740	OG0002740	YNL152W	augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_28_length_94428_cov_36.8644_ID_55-processed-gene-0.31&CDS=1-1272
2741	OG0002741	YNL153C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-2.118-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-2.118&CDS=1-387
2742	OG0002742	YNL155W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.60&CDS=1-687
2743	OG0002743	YNL161W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-0.100&CDS=1-4413
2744	OG0002744	YNL163C	maker-NODE_3_length_762589_cov_41.1718_ID_5-snap-gene-5.131-mRNA-1_1&gene=maker-NODE_3_length_762589_cov_41.1718_ID_5-snap-gene-5.131&CDS=1-3486
2745	OG0002745	YNL168C	augustus_masked-NODE_23_length_148972_cov_48.77_ID_45-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_23_length_148972_cov_48.77_ID_45-processed-gene-0.50&CDS=1-699
2746	OG0002746	YNL169C	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-0.127&CDS=1-1692
2747	OG0002747	YNL172W	augustus_masked-NODE_27_length_131471_cov_55.5085_ID_53-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_27_length_131471_cov_55.5085_ID_53-processed-gene-0.1&CDS=1-4989
2748	OG0002748	YNL175C	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.302-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.302&CDS=1-1062
2749	OG0002749	YNL177C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.127-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.127&CDS=1-864
2750	OG0002750	YNL178W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.21-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.21&CDS=1-723
2751	OG0002751	YNL181W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.153&CDS=1-1359
2752	OG0002752	YNL182C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.130-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.130&CDS=1-1464
2753	OG0002753	YNL185C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.139&CDS=1-447
2754	OG0002754	YNL186W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.155-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-14.155&CDS=1-2292
2755	OG0002755	YNL189W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.41&CDS=1-1629
2756	OG0002756	YNL191W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-2.82&CDS=1-1092
2757	OG0002757	YNL193W	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-3.140-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-3.140&CDS=1-1560
2758	OG0002758	YNL200C	augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.133&CDS=1-714
2759	OG0002759	YNL201C	augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.169&CDS=1-2412
2760	OG0002760	YNL202W	augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.168&CDS=1-837
2761	OG0002761	YNL206C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.14-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.14&CDS=1-1218
2762	OG0002762	YNL207W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.9-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.9&CDS=1-1284
2763	OG0002763	YNL208W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.39&CDS=1-612
2764	OG0002764	YNL209W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.29&CDS=1-1839
2765	OG0002765	YNL212W	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-1.44&CDS=1-2361
2766	OG0002766	YNL218W	maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-14.121-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-14.121&CDS=1-2532
2767	OG0002767	YNL219C	augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_10_length_485264_cov_41.3579_ID_19-processed-gene-2.110&CDS=1-2511
2768	OG0002768	YNL220W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.111-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-4.111&CDS=1-1284
2769	OG0002769	YNL221C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-2.42&CDS=1-2535
2770	OG0002770	YNL222W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-13.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-13.22&CDS=1-675
2771	OG0002771	YNL223W	snap_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.133-mRNA-1_1&gene=snap_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.133&CDS=1-1674
2772	OG0002772	YNL224C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.77&CDS=1-2202
2773	OG0002773	YNL227C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-4.108&CDS=1-1722
2774	OG0002774	YNL229C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-3.111&CDS=1-921
2775	OG0002775	YNL231C	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.23&CDS=1-1152
2776	OG0002776	YNL232W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-3.108&CDS=1-714
2777	OG0002777	YNL233W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.21&CDS=1-3534
2778	OG0002778	YNL236W	augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.19&CDS=1-3507
2779	OG0002779	YNL237W	maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-2.147-mRNA-1_1&gene=maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-2.147&CDS=1-3252
2780	OG0002780	YNL238W	maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-2.148-mRNA-1_1&gene=maker-NODE_5_length_676677_cov_38.3359_ID_9-augustus-gene-2.148&CDS=1-2706
2781	OG0002781	YNL240C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.106&CDS=1-1617
2782	OG0002782	YNL241C	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-2.107&CDS=1-1515
2783	OG0002783	YNL242W	snap_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.62-mRNA-1_1&gene=snap_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-11.62&CDS=1-5541
2784	OG0002784	YNL243W	augustus_masked-NODE_37_length_3617_cov_82.7603_ID_73-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_37_length_3617_cov_82.7603_ID_73-processed-gene-0.4&CDS=1-2877
2785	OG0002785	YNL244C	maker-NODE_13_length_372024_cov_42.924_ID_25-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_13_length_372024_cov_42.924_ID_25-augustus-gene-0.0&CDS=1-327
2786	OG0002786	YNL245C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.116-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-0.116&CDS=1-522
2787	OG0002787	YNL246W	maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-0.0&CDS=1-4584
2788	OG0002788	YNL247W	augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.142&CDS=1-2337
2789	OG0002789	YNL248C	augustus_masked-NODE_20_length_166030_cov_51.0574_ID_39-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-NODE_20_length_166030_cov_51.0574_ID_39-processed-gene-0.185&CDS=1-1233
2790	OG0002790	YNL250W	maker-NODE_26_length_139161_cov_66.47_ID_51-snap-gene-0.127-mRNA-1_1&gene=maker-NODE_26_length_139161_cov_66.47_ID_51-snap-gene-0.127&CDS=1-3495
2791	OG0002791	YNL251C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-2.114&CDS=1-1950
2792	OG0002792	YNL252C	maker-NODE_3_length_762589_cov_41.1718_ID_5-snap-gene-6.88-mRNA-1_1&gene=maker-NODE_3_length_762589_cov_41.1718_ID_5-snap-gene-6.88&CDS=1-4044
2793	OG0002793	YNL253W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-3.15-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-3.15&CDS=1-1311
2794	OG0002794	YNL254C	augustus_masked-NODE_22_length_157628_cov_36.7011_ID_43-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_22_length_157628_cov_36.7011_ID_43-processed-gene-0.5&CDS=1-1296
2795	OG0002795	YNL256W	augustus_masked-NODE_22_length_157628_cov_36.7011_ID_43-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-NODE_22_length_157628_cov_36.7011_ID_43-processed-gene-0.40&CDS=1-2409
2796	OG0002796	YNL258C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-1.31&CDS=1-2364
2797	OG0002797	YNL259C	snap_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-1.161-mRNA-1_1&gene=snap_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-1.161&CDS=1-222
2798	OG0002798	YNL260C	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.29&CDS=1-411
2799	OG0002799	YNL261W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.48-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.48&CDS=1-1449
2800	OG0002800	YNL262W	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.56-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.56&CDS=1-6684
2801	OG0002801	YNL263C	augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.14-mRNA-1_1&gene=augustus_masked-NODE_7_length_586904_cov_40.108_ID_13-processed-gene-4.14&CDS=1-945
2802	OG0002802	YNL265C	augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.69&CDS=1-723
2803	OG0002803	YNL267W	snap_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.76-mRNA-1_1&gene=snap_masked-NODE_6_length_595187_cov_40.7488_ID_11-processed-gene-1.76&CDS=1-3069
2804	OG0002804	YNL272C	snap_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.152-mRNA-1_1&gene=snap_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-3.152&CDS=1-1632
2805	OG0002805	YNL273W	snap_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.134-mRNA-1_1&gene=snap_masked-NODE_3_length_762589_cov_41.1718_ID_5-processed-gene-6.134&CDS=1-3600
2806	OG0002806	YNL274C	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-1.47&CDS=1-1026
2807	OG0002807	YNL275W	augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.267-mRNA-1_1&gene=augustus_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-6.267&CDS=1-2715
2808	OG0002808	YNL277W	augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-NODE_26_length_139161_cov_66.47_ID_51-processed-gene-0.185&CDS=1-1455
2809	OG0002809	YNL279W	maker-NODE_9_length_506043_cov_41.1641_ID_17-augustus-gene-1.144-mRNA-1_1&gene=maker-NODE_9_length_506043_cov_41.1641_ID_17-augustus-gene-1.144&CDS=1-3255
2810	OG0002810	YNL280C	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-4.210-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-4.210&CDS=1-1317
2811	OG0002811	YNL281W	maker-NODE_17_length_257521_cov_45.5208_ID_33-augustus-gene-1.94-mRNA-1_1&gene=maker-NODE_17_length_257521_cov_45.5208_ID_33-augustus-gene-1.94&CDS=1-462
2812	OG0002812	YNL284C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.125&CDS=1-858
2813	OG0002813	YNL286W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.126-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.126&CDS=1-1101
2814	OG0002814	YNL287W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.0-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-4.0&CDS=1-2742
2815	OG0002815	YNL288W	maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-3.145-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-snap-gene-3.145&CDS=1-3222
2816	OG0002816	YNL291C	snap_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.73-mRNA-1_1&gene=snap_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.73&CDS=1-1566
2817	OG0002817	YNL292W	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.44-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.44&CDS=1-1188
2818	OG0002818	YNL294C	augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-NODE_25_length_143326_cov_38.834_ID_49-processed-gene-0.161&CDS=1-1605
2819	OG0002819	YNL297C	augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-NODE_9_length_506043_cov_41.1641_ID_17-processed-gene-3.29&CDS=1-5043
2820	OG0002820	YNL306W	maker-NODE_23_length_148972_cov_48.77_ID_45-augustus-gene-0.243-mRNA-1_1&gene=maker-NODE_23_length_148972_cov_48.77_ID_45-augustus-gene-0.243&CDS=1-603
2821	OG0002821	YNL307C	augustus_masked-NODE_23_length_148972_cov_48.77_ID_45-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_23_length_148972_cov_48.77_ID_45-processed-gene-0.35&CDS=1-1098
2822	OG0002822	YNL308C	augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-1.33&CDS=1-1773
2823	OG0002823	YNL310C	maker-NODE_11_length_471272_cov_37.9144_ID_21-augustus-gene-2.149-mRNA-1_1&gene=maker-NODE_11_length_471272_cov_37.9144_ID_21-augustus-gene-2.149&CDS=1-543
2824	OG0002824	YNL312W	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.300-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-1.300&CDS=1-795
2825	OG0002825	YNL313C	augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_11_length_471272_cov_37.9144_ID_21-processed-gene-2.139&CDS=1-2883
2826	OG0002826	YNL315C	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.144-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.144&CDS=1-957
2827	OG0002827	YNL316C	maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-5.1-mRNA-1_1&gene=maker-NODE_4_length_727522_cov_37.8473_ID_7-augustus-gene-5.1&CDS=1-1008
2828	OG0002828	YNL317W	augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1522243_cov_38.1329_ID_1-processed-gene-2.42&CDS=1-1464
2829	OG0002829	YNL321W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.133-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.133&CDS=1-3243
2830	OG0002830	YNL322C	genemark-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.37-mRNA-1_1&gene=genemark-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-5.37&CDS=1-723
2831	OG0002831	YNL323W	augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_15_length_279896_cov_36.4395_ID_29-processed-gene-0.27&CDS=1-1287
2832	OG0002832	YNL325C	genemark-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-3.85-mRNA-1_1&gene=genemark-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-3.85&CDS=1-3504
2833	OG0002833	YNL328C	maker-NODE_13_length_372024_cov_42.924_ID_25-augustus-gene-1.54-mRNA-1_1&gene=maker-NODE_13_length_372024_cov_42.924_ID_25-augustus-gene-1.54&CDS=1-402
2834	OG0002834	YNL329C	maker-NODE_1_length_1522243_cov_38.1329_ID_1-augustus-gene-4.153-mRNA-1_1&gene=maker-NODE_1_length_1522243_cov_38.1329_ID_1-augustus-gene-4.153&CDS=1-4920
2835	OG0002835	YNL330C	snap_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-2.67-mRNA-1_1&gene=snap_masked-NODE_2_length_776607_cov_38.3854_ID_3-processed-gene-2.67&CDS=1-2088
2836	OG0002836	YNR001C	maker-NODE_10_length_485264_cov_41.3579_ID_19-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_10_length_485264_cov_41.3579_ID_19-augustus-gene-0.9&CDS=1-1401
2837	OG0002837	YNR003C	augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-2.5-mRNA-1_1&gene=augustus_masked-NODE_12_length_427407_cov_43.2622_ID_23-processed-gene-2.5&CDS=1-975
2838	OG0002838	YNR007C	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.31&CDS=1-1038
2839	OG0002839	YNR008W	augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_13_length_372024_cov_42.924_ID_25-processed-gene-1.36&CDS=1-1980
2840	OG0002840	YNR012W	augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.157-mRNA-1_1&gene=augustus_masked-NODE_4_length_727522_cov_37.8473_ID_7-processed-gene-2.157&CDS=1-1476
2841	OG0002841	YNR015W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.218-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.218&CDS=1-1095
2842	OG0002842	YNR016C	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-2.30&CDS=1-6663
2843	OG0002843	YNR017W	augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-NODE_8_length_558977_cov_41.7585_ID_15-processed-gene-2.32&CDS=1-678
2844	OG0002844	YNR018W	augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.259-mRNA-1_1&gene=augustus_masked-NODE_5_length_676677_cov_38.3359_ID_9-processed-gene-5.259&CDS=1-696
