	OrthologID	Candida_tenuis	Saccharomyces_cerevisiae
2415	OG0002415	snap_masked-scaffold_00021-processed-gene-21.23-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.23&CDS=1-1839	YPL023C
2416	OG0002416	augustus_masked-scaffold_00021-processed-gene-21.74-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-21.74&CDS=1-5184	YPL022W
2417	OG0002417	snap_masked-scaffold_00021-processed-gene-21.26-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.26&CDS=1-1071	YDL205C
2418	OG0002418	snap_masked-scaffold_00021-processed-gene-21.27-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.27&CDS=1-1038	YLR056W
2419	OG0002419	snap_masked-scaffold_00021-processed-gene-21.28-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.28&CDS=1-1278	YPL042C
2420	OG0002420	snap_masked-scaffold_00021-processed-gene-21.33-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.33&CDS=1-1554	YMR068W
2421	OG0002421	snap_masked-scaffold_00021-processed-gene-21.36-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.36&CDS=1-753	YEL009C
2422	OG0002422	snap_masked-scaffold_00021-processed-gene-21.37-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.37&CDS=1-882	YLR220W
2423	OG0002423	maker-scaffold_00021-augustus-gene-21.6-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-21.6&CDS=1-2241	YGR132C
2424	OG0002424	augustus_masked-scaffold_00021-processed-gene-21.102-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-21.102&CDS=1-1500	YER078C
2425	OG0002425	snap_masked-scaffold_00021-processed-gene-21.62-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.62&CDS=1-462	YPR153W
2426	OG0002426	snap_masked-scaffold_00021-processed-gene-21.40-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.40&CDS=1-744	YGR135W
2427	OG0002427	snap_masked-scaffold_00021-processed-gene-21.41-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.41&CDS=1-1251	YPR155C
2428	OG0002428	maker-scaffold_00021-augustus-gene-21.7-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-21.7&CDS=1-4728	YER061C
2429	OG0002429	snap_masked-scaffold_00021-processed-gene-21.46-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.46&CDS=1-969	YOR142W
2430	OG0002430	snap_masked-scaffold_00021-processed-gene-21.47-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.47&CDS=1-1245	YOR209C
2431	OG0002431	snap_masked-scaffold_00021-processed-gene-21.48-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.48&CDS=1-2946	YPL125W
2432	OG0002432	snap_masked-scaffold_00021-processed-gene-21.49-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-21.49&CDS=1-813	YPL132W
2433	OG0002433	augustus_masked-scaffold_00021-processed-gene-22.55-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-22.55&CDS=1-2928	YGR252W
2434	OG0002434	snap_masked-scaffold_00021-processed-gene-22.0-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.0&CDS=1-1548	YHR170W
2435	OG0002435	snap_masked-scaffold_00021-processed-gene-22.5-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.5&CDS=1-1845	YOL115W
2436	OG0002436	augustus_masked-scaffold_00021-processed-gene-22.57-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-22.57&CDS=1-6648	YOL114C
2437	OG0002437	maker-scaffold_00021-augustus-gene-22.103-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-22.103&CDS=1-2949	YOL149W
2438	OG0002438	snap_masked-scaffold_00021-processed-gene-22.10-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.10&CDS=1-1968	YGR246C
2439	OG0002439	snap_masked-scaffold_00021-processed-gene-22.11-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.11&CDS=1-2214	YGR245C
2440	OG0002440	snap_masked-scaffold_00021-processed-gene-22.37-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.37&CDS=1-696	YDR174W
2441	OG0002441	snap_masked-scaffold_00021-processed-gene-22.39-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.39&CDS=1-807	YOR287C
2442	OG0002442	maker-scaffold_00021-snap-gene-22.96-mRNA-1_1&gene=maker-scaffold_00021-snap-gene-22.96&CDS=1-1242	YGR244C
2443	OG0002443	snap_masked-scaffold_00021-processed-gene-22.16-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.16&CDS=1-765	YGR253C
2444	OG0002444	snap_masked-scaffold_00021-processed-gene-22.40-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.40&CDS=1-2523	YHR172W
2445	OG0002445	snap_masked-scaffold_00021-processed-gene-22.41-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.41&CDS=1-1758	YHR171W
2446	OG0002446	augustus_masked-scaffold_00021-processed-gene-22.67-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-22.67&CDS=1-2295	YKL035W
2447	OG0002447	snap_masked-scaffold_00021-processed-gene-22.19-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.19&CDS=1-513	YJR025C
2448	OG0002448	snap_masked-scaffold_00021-processed-gene-22.21-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.21&CDS=1-804	YOR223W
2449	OG0002449	snap_masked-scaffold_00021-processed-gene-22.22-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.22&CDS=1-861	YPL134C
2450	OG0002450	snap_masked-scaffold_00021-processed-gene-22.23-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.23&CDS=1-450	YOR298C-A
2451	OG0002451	snap_masked-scaffold_00021-processed-gene-22.29-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.29&CDS=1-768	YNL036W
2452	OG0002452	snap_masked-scaffold_00021-processed-gene-22.47-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.47&CDS=1-660	YJL055W
2453	OG0002453	snap_masked-scaffold_00021-processed-gene-22.48-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.48&CDS=1-6657	YFL007W
2454	OG0002454	snap_masked-scaffold_00021-processed-gene-22.30-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.30&CDS=1-1830	YER036C
2455	OG0002455	augustus_masked-scaffold_00021-processed-gene-22.93-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-22.93&CDS=1-4335	YMR250W
2456	OG0002456	snap_masked-scaffold_00021-processed-gene-22.31-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-22.31&CDS=1-648	YJR057W
2457	OG0002457	augustus_masked-scaffold_00021-processed-gene-22.94-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-22.94&CDS=1-435	YJR058C
2458	OG0002458	augustus_masked-scaffold_00021-processed-gene-22.79-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-22.79&CDS=1-2121	YMR284W
2459	OG0002459	snap_masked-scaffold_00021-processed-gene-23.47-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.47&CDS=1-987	YMR182C
2460	OG0002460	snap_masked-scaffold_00021-processed-gene-23.48-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.48&CDS=1-627	YLR262C
2461	OG0002461	augustus_masked-scaffold_00021-processed-gene-23.6-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-23.6&CDS=1-4740	YIL047C
2462	OG0002462	snap_masked-scaffold_00021-processed-gene-23.50-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.50&CDS=1-3486	YIL048W
2463	OG0002463	augustus_masked-scaffold_00021-processed-gene-23.23-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-23.23&CDS=1-5199	YAR042W
2464	OG0002464	snap_masked-scaffold_00021-processed-gene-23.52-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.52&CDS=1-378	YIR009W
2465	OG0002465	snap_masked-scaffold_00021-processed-gene-23.70-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.70&CDS=1-1623	YER014W
2466	OG0002466	augustus_masked-scaffold_00021-processed-gene-23.11-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-23.11&CDS=1-3831	YMR309C
2467	OG0002467	snap_masked-scaffold_00021-processed-gene-23.56-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.56&CDS=1-1125	YGL211W
2468	OG0002468	snap_masked-scaffold_00021-processed-gene-23.79-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.79&CDS=1-1284	YOR303W
2469	OG0002469	snap_masked-scaffold_00021-processed-gene-23.57-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.57&CDS=1-1365	YLR195C
2470	OG0002470	snap_masked-scaffold_00021-processed-gene-23.58-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.58&CDS=1-1677	YLR196W
2471	OG0002471	maker-scaffold_00021-augustus-gene-23.96-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-23.96&CDS=1-2628	YPL260W
2472	OG0002472	snap_masked-scaffold_00021-processed-gene-23.85-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.85&CDS=1-3057	YPL009C
2473	OG0002473	maker-scaffold_00021-snap-gene-23.99-mRNA-1_1&gene=maker-scaffold_00021-snap-gene-23.99&CDS=1-1866	YPL015C
2474	OG0002474	snap_masked-scaffold_00021-processed-gene-23.86-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.86&CDS=1-2154	YPR159W
2475	OG0002475	snap_masked-scaffold_00021-processed-gene-23.60-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.60&CDS=1-2508	YDL149W
2476	OG0002476	snap_masked-scaffold_00021-processed-gene-23.61-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.61&CDS=1-2175	YDL148C
2477	OG0002477	snap_masked-scaffold_00021-processed-gene-23.62-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.62&CDS=1-1104	YDL193W
2478	OG0002478	snap_masked-scaffold_00021-processed-gene-23.90-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.90&CDS=1-3165	YDL190C
2479	OG0002479	augustus_masked-scaffold_00021-processed-gene-23.21-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-23.21&CDS=1-1596	YDL135C
2480	OG0002480	snap_masked-scaffold_00021-processed-gene-23.91-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-23.91&CDS=1-2628	YJL092W
2481	OG0002481	augustus_masked-scaffold_00021-processed-gene-24.0-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.0&CDS=1-2613	YGR231C
2482	OG0002482	maker-scaffold_00021-snap-gene-24.157-mRNA-1_1&gene=maker-scaffold_00021-snap-gene-24.157&CDS=1-1455	YGR225W
2483	OG0002483	augustus_masked-scaffold_00021-processed-gene-24.1-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.1&CDS=1-1365	YGR227W
2484	OG0002484	snap_masked-scaffold_00021-processed-gene-24.71-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.71&CDS=1-1458	YGR229C
2485	OG0002485	snap_masked-scaffold_00021-processed-gene-24.79-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.79&CDS=1-1284	YOL052C
2486	OG0002486	snap_masked-scaffold_00021-processed-gene-24.108-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.108&CDS=1-897	YBR085W
2487	OG0002487	snap_masked-scaffold_00021-processed-gene-24.110-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.110&CDS=1-474	YDR092W
2488	OG0002488	snap_masked-scaffold_00021-processed-gene-24.113-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.113&CDS=1-2805	YMR080C
2489	OG0002489	snap_masked-scaffold_00021-processed-gene-24.82-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.82&CDS=1-3696	YKL092C
2490	OG0002490	snap_masked-scaffold_00021-processed-gene-24.83-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.83&CDS=1-900	YMR079W
2491	OG0002491	snap_masked-scaffold_00021-processed-gene-24.86-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.86&CDS=1-2082	YBR131W
2492	OG0002492	augustus_masked-scaffold_00021-processed-gene-24.18-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.18&CDS=1-1158	YER145C
2493	OG0002493	maker-scaffold_00021-augustus-gene-24.147-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-24.147&CDS=1-2895	YDR166C
2494	OG0002494	snap_masked-scaffold_00021-processed-gene-24.117-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.117&CDS=1-1815	YDR026C
2495	OG0002495	snap_masked-scaffold_00021-processed-gene-24.118-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.118&CDS=1-486	YML079W
2496	OG0002496	augustus_masked-scaffold_00021-processed-gene-24.21-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.21&CDS=1-3423	YJR126C
2497	OG0002497	maker-scaffold_00021-snap-gene-24.160-mRNA-1_1&gene=maker-scaffold_00021-snap-gene-24.160&CDS=1-921	YGR282C
2498	OG0002498	snap_masked-scaffold_00021-processed-gene-24.121-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.121&CDS=1-1074	YMR310C
2499	OG0002499	snap_masked-scaffold_00021-processed-gene-24.122-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.122&CDS=1-1407	YOR198C
2500	OG0002500	maker-scaffold_00021-augustus-gene-24.142-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-24.142&CDS=1-1986	YOR196C
2501	OG0002501	snap_masked-scaffold_00021-processed-gene-24.94-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.94&CDS=1-2208	YPL116W
2502	OG0002502	snap_masked-scaffold_00021-processed-gene-24.95-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.95&CDS=1-3477	YPL115C
2503	OG0002503	snap_masked-scaffold_00021-processed-gene-24.97-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.97&CDS=1-2190	YER047C
2504	OG0002504	augustus_masked-scaffold_00021-processed-gene-24.53-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.53&CDS=1-972	YPR176C
2505	OG0002505	maker-scaffold_00021-augustus-gene-24.143-mRNA-1_1&gene=maker-scaffold_00021-augustus-gene-24.143&CDS=1-1473	YBL064C
2506	OG0002506	augustus_masked-scaffold_00021-processed-gene-24.54-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.54&CDS=1-1047	YJR149W
2507	OG0002507	snap_masked-scaffold_00021-processed-gene-24.128-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.128&CDS=1-1263	YNL108C
2508	OG0002508	augustus_masked-scaffold_00021-processed-gene-24.57-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.57&CDS=1-3129	YNL321W
2509	OG0002509	snap_masked-scaffold_00021-processed-gene-24.102-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.102&CDS=1-342	YGR074W
2510	OG0002510	snap_masked-scaffold_00021-processed-gene-24.133-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.133&CDS=1-477	YDL004W
2511	OG0002511	snap_masked-scaffold_00021-processed-gene-24.103-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.103&CDS=1-1611	YDL003W
2512	OG0002512	snap_masked-scaffold_00021-processed-gene-24.104-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.104&CDS=1-705	YDR489W
2513	OG0002513	augustus_masked-scaffold_00021-processed-gene-24.64-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.64&CDS=1-3753	YOL138C
2514	OG0002514	augustus_masked-scaffold_00021-processed-gene-24.34-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.34&CDS=1-852	YNL320W
2515	OG0002515	snap_masked-scaffold_00021-processed-gene-24.137-mRNA-1_1&gene=snap_masked-scaffold_00021-processed-gene-24.137&CDS=1-630	YOL139C
2516	OG0002516	augustus_masked-scaffold_00021-processed-gene-24.35-mRNA-1_1&gene=augustus_masked-scaffold_00021-processed-gene-24.35&CDS=1-1488	YDR299W
2517	OG0002517	snap_masked-scaffold_00022-processed-gene-0.37-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.37&CDS=1-1629	YNL189W
2518	OG0002518	augustus_masked-scaffold_00022-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-0.51&CDS=1-4338	YJR131W
2519	OG0002519	augustus_masked-scaffold_00022-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-0.54&CDS=1-6156	YDR170C
2520	OG0002520	snap_masked-scaffold_00022-processed-gene-0.23-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.23&CDS=1-1392	YDR169C
2521	OG0002521	snap_masked-scaffold_00022-processed-gene-0.24-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.24&CDS=1-2397	YBR202W
2522	OG0002522	snap_masked-scaffold_00022-processed-gene-0.26-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.26&CDS=1-522	YER063W
2523	OG0002523	snap_masked-scaffold_00022-processed-gene-0.40-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.40&CDS=1-1722	YGR124W
2524	OG0002524	snap_masked-scaffold_00022-processed-gene-0.28-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.28&CDS=1-834	YFR052W
2525	OG0002525	maker-scaffold_00022-augustus-gene-0.10-mRNA-1_1&gene=maker-scaffold_00022-augustus-gene-0.10&CDS=1-2124	YPL065W
2526	OG0002526	snap_masked-scaffold_00022-processed-gene-0.44-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-0.44&CDS=1-1002	YIL049W
2527	OG0002527	snap_masked-scaffold_00022-processed-gene-1.40-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.40&CDS=1-1044	YDR173C
2528	OG0002528	snap_masked-scaffold_00022-processed-gene-1.44-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.44&CDS=1-2028	YDR172W
2529	OG0002529	snap_masked-scaffold_00022-processed-gene-1.41-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.41&CDS=1-1407	YCL034W
2530	OG0002530	snap_masked-scaffold_00022-processed-gene-1.46-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.46&CDS=1-432	YIL004C
2531	OG0002531	snap_masked-scaffold_00022-processed-gene-1.43-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.43&CDS=1-894	YIL003W
2532	OG0002532	snap_masked-scaffold_00022-processed-gene-1.47-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.47&CDS=1-618	YER002W
2533	OG0002533	snap_masked-scaffold_00022-processed-gene-1.48-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.48&CDS=1-726	YIR001C
2534	OG0002534	snap_masked-scaffold_00022-processed-gene-1.73-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.73&CDS=1-1317	YER003C
2535	OG0002535	snap_masked-scaffold_00022-processed-gene-1.50-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.50&CDS=1-486	YCR090C
2536	OG0002536	augustus_masked-scaffold_00022-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.12&CDS=1-918	YER053C
2537	OG0002537	augustus_masked-scaffold_00022-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.31&CDS=1-1038	YIL044C
2538	OG0002538	snap_masked-scaffold_00022-processed-gene-1.53-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.53&CDS=1-471	YNL111C
2539	OG0002539	augustus_masked-scaffold_00022-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.32&CDS=1-1617	YLR221C
2540	OG0002540	snap_masked-scaffold_00022-processed-gene-1.54-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.54&CDS=1-3987	YLR425W
2541	OG0002541	augustus_masked-scaffold_00022-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.33&CDS=1-8406	YLR430W
2542	OG0002542	augustus_masked-scaffold_00022-processed-gene-1.34-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.34&CDS=1-2700	YML067C
2543	OG0002543	snap_masked-scaffold_00022-processed-gene-1.59-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.59&CDS=1-966	YLR288C
2544	OG0002544	maker-scaffold_00022-snap-gene-1.100-mRNA-1_1&gene=maker-scaffold_00022-snap-gene-1.100&CDS=1-3096	YLR289W
2545	OG0002545	augustus_masked-scaffold_00022-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.36&CDS=1-1716	YER086W
2546	OG0002546	augustus_masked-scaffold_00022-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.21&CDS=1-2736	YPL244C
2547	OG0002547	maker-scaffold_00022-augustus-gene-1.96-mRNA-1_1&gene=maker-scaffold_00022-augustus-gene-1.96&CDS=1-2535	YNL330C
2548	OG0002548	snap_masked-scaffold_00022-processed-gene-1.67-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.67&CDS=1-1056	YPL188W
2549	OG0002549	snap_masked-scaffold_00022-processed-gene-1.68-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.68&CDS=1-2076	YBR112C
2550	OG0002550	snap_masked-scaffold_00022-processed-gene-1.69-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.69&CDS=1-1833	YPL222W
2551	OG0002551	snap_masked-scaffold_00022-processed-gene-1.71-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.71&CDS=1-1089	YGR005C
2552	OG0002552	augustus_masked-scaffold_00022-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-1.39&CDS=1-1092	YLR325C
2553	OG0002553	snap_masked-scaffold_00022-processed-gene-1.72-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-1.72&CDS=1-1620	YLR324W
2554	OG0002554	maker-scaffold_00022-augustus-gene-2.102-mRNA-1_1&gene=maker-scaffold_00022-augustus-gene-2.102&CDS=1-2235	YKL027W
2555	OG0002555	snap_masked-scaffold_00022-processed-gene-2.49-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-2.49&CDS=1-708	YGR147C
2556	OG0002556	snap_masked-scaffold_00022-processed-gene-2.55-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-2.55&CDS=1-1119	YML048W
2557	OG0002557	snap_masked-scaffold_00022-processed-gene-2.56-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-2.56&CDS=1-2301	YER091C
2558	OG0002558	augustus_masked-scaffold_00022-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-scaffold_00022-processed-gene-2.9&CDS=1-5487	YER090W
2559	OG0002559	snap_masked-scaffold_00022-processed-gene-2.77-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-2.77&CDS=1-1773	YDR294C
2560	OG0002560	snap_masked-scaffold_00022-processed-gene-2.78-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-2.78&CDS=1-2112	YDR295C
2561	OG0002561	snap_masked-scaffold_00022-processed-gene-2.80-mRNA-1_1&gene=snap_masked-scaffold_00022-processed-gene-2.80&CDS=1-1428	YOR056C
