	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034902_Ogataea_minuta
2113	OG0002113	YLR441C	augustus_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.195-mRNA-1_1&gene=augustus_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.195&CDS=1-768
2114	OG0002114	YLR446W	snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-1.84-mRNA-1_1&gene=snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-1.84&CDS=1-1293
2115	OG0002115	YLR447C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.84&CDS=1-1038
2116	OG0002116	YLR452C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-1.140-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-1.140&CDS=1-1920
2117	OG0002117	YLR454W	augustus_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-11.129-mRNA-1_1&gene=augustus_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-11.129&CDS=1-4800
2118	OG0002118	YLR459W	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-0.3&CDS=1-1197
2119	OG0002119	YML001W	snap_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-1.98-mRNA-1_1&gene=snap_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-1.98&CDS=1-618
2120	OG0002120	YML003W	augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-9.161-mRNA-1_1&gene=augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-9.161&CDS=1-3399
2121	OG0002121	YML004C	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-7.129-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-7.129&CDS=1-912
2122	OG0002122	YML008C	augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.158-mRNA-1_1&gene=augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.158&CDS=1-4350
2123	OG0002123	YML009C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.21-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.21&CDS=1-228
2124	OG0002124	YML010W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.22&CDS=1-2811
2125	OG0002125	YML011C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.42&CDS=1-525
2126	OG0002126	YML012W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.23-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.23&CDS=1-639
2127	OG0002127	YML013W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.60-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-5.60&CDS=1-1689
2128	OG0002128	YML014W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.123-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.123&CDS=1-714
2129	OG0002129	YML015C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-8.57-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-8.57&CDS=1-996
2130	OG0002130	YML018C	maker-NODE_7_length_744497_cov_40.979_ID_13-augustus-gene-4.59-mRNA-1_1&gene=maker-NODE_7_length_744497_cov_40.979_ID_13-augustus-gene-4.59&CDS=1-1368
2131	OG0002131	YML020W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-1.63-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-1.63&CDS=1-1746
2132	OG0002132	YML021C	maker-NODE_7_length_744497_cov_40.979_ID_13-augustus-gene-1.191-mRNA-1_1&gene=maker-NODE_7_length_744497_cov_40.979_ID_13-augustus-gene-1.191&CDS=1-3048
2133	OG0002133	YML022W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-1.97&CDS=1-576
2134	OG0002134	YML031W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.117-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.117&CDS=1-1833
2135	OG0002135	YML032C	genemark-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.150-mRNA-1_1&gene=genemark-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.150&CDS=1-1203
2136	OG0002136	YML035C	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.85&CDS=1-2319
2137	OG0002137	YML042W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-6.140-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-6.140&CDS=1-1869
2138	OG0002138	YML043C	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-5.148-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-5.148&CDS=1-1047
2139	OG0002139	YML046W	snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-6.90-mRNA-1_1&gene=snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-6.90&CDS=1-1899
2140	OG0002140	YML049C	augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-2.63-mRNA-1_1&gene=augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-2.63&CDS=1-4254
2141	OG0002141	YML052W	snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-6.16-mRNA-1_1&gene=snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-6.16&CDS=1-822
2142	OG0002142	YML054C	genemark-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.34-mRNA-1_1&gene=genemark-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-2.34&CDS=1-1665
2143	OG0002143	YML055W	maker-NODE_6_length_997536_cov_39.9545_ID_11-snap-gene-5.71-mRNA-1_1&gene=maker-NODE_6_length_997536_cov_39.9545_ID_11-snap-gene-5.71&CDS=1-2262
2144	OG0002144	YML056C	maker-NODE_6_length_997536_cov_39.9545_ID_11-augustus-gene-5.80-mRNA-1_1&gene=maker-NODE_6_length_997536_cov_39.9545_ID_11-augustus-gene-5.80&CDS=1-1569
2145	OG0002145	YML059C	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-3.99-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-3.99&CDS=1-4212
2146	OG0002146	YML060W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-3.25&CDS=1-918
2147	OG0002147	YML064C	genemark-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.34-mRNA-1_1&gene=genemark-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.34&CDS=1-606
2148	OG0002148	YML065W	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.146-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.146&CDS=1-2229
2149	OG0002149	YML066C	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.117-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-5.117&CDS=1-1227
2150	OG0002150	YML067C	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-4.117-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-4.117&CDS=1-1023
2151	OG0002151	YML068W	genemark-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-4.16-mRNA-1_1&gene=genemark-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-4.16&CDS=1-1353
2152	OG0002152	YML069W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-3.67-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-3.67&CDS=1-1587
2153	OG0002153	YML071C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.65-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.65&CDS=1-1353
2154	OG0002154	YML076C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.61-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.61&CDS=1-2583
2155	OG0002155	YML077W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.63-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-10.63&CDS=1-678
2156	OG0002156	YML080W	augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-4.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-4.118&CDS=1-9108
2157	OG0002157	YML081C-A	maker-NODE_5_length_1023165_cov_41.5042_ID_9-snap-gene-6.124-mRNA-1_1&gene=maker-NODE_5_length_1023165_cov_41.5042_ID_9-snap-gene-6.124&CDS=1-183
2158	OG0002158	YML086C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.110-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.110&CDS=1-1617
2159	OG0002159	YML088W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.108-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.108&CDS=1-1791
2160	OG0002160	YML093W	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.71&CDS=1-2310
2161	OG0002161	YML094W	augustus_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.87&CDS=1-435
2162	OG0002162	YML095C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.109&CDS=1-939
2163	OG0002163	YML096W	augustus_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-6.11-mRNA-1_1&gene=augustus_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-6.11&CDS=1-1635
2164	OG0002164	YML097C	maker-NODE_4_length_1228431_cov_41.8692_ID_7-augustus-gene-7.9-mRNA-1_1&gene=maker-NODE_4_length_1228431_cov_41.8692_ID_7-augustus-gene-7.9&CDS=1-3381
2165	OG0002165	YML098W	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-1.70&CDS=1-339
2166	OG0002166	YML099C	augustus_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-1.144&CDS=1-4008
2167	OG0002167	YML102W	augustus_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-3.99-mRNA-1_1&gene=augustus_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-3.99&CDS=1-3432
2168	OG0002168	YML103C	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-3.15-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-3.15&CDS=1-4815
2169	OG0002169	YML105C	snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-0.90&CDS=1-762
2170	OG0002170	YML110C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.33&CDS=1-867
2171	OG0002171	YML114C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-1.54&CDS=1-1446
2172	OG0002172	YML115C	augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-1.154-mRNA-1_1&gene=augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-1.154&CDS=1-3036
2173	OG0002173	YML121W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-6.128-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-6.128&CDS=1-972
2174	OG0002174	YML123C	maker-NODE_4_length_1228431_cov_41.8692_ID_7-augustus-gene-7.14-mRNA-1_1&gene=maker-NODE_4_length_1228431_cov_41.8692_ID_7-augustus-gene-7.14&CDS=1-4716
2175	OG0002175	YML126C	augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-1.66-mRNA-1_1&gene=augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-1.66&CDS=1-6102
2176	OG0002176	YML127W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.108&CDS=1-1659
2177	OG0002177	YML129C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.113&CDS=1-189
2178	OG0002178	YMR001C	augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-0.129&CDS=1-2574
2179	OG0002179	YMR002W	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-1.53-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-1.53&CDS=1-441
2180	OG0002180	YMR003W	snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.80-mRNA-1_1&gene=snap_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-3.80&CDS=1-816
2181	OG0002181	YMR004W	maker-NODE_6_length_997536_cov_39.9545_ID_11-augustus-gene-7.179-mRNA-1_1&gene=maker-NODE_6_length_997536_cov_39.9545_ID_11-augustus-gene-7.179&CDS=1-1692
2182	OG0002182	YMR005W	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-7.140-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-7.140&CDS=1-948
2183	OG0002183	YMR010W	snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-10.62-mRNA-1_1&gene=snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-10.62&CDS=1-1173
2184	OG0002184	YMR012W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-5.99-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-5.99&CDS=1-3702
2185	OG0002185	YMR014W	augustus_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_8_length_429335_cov_42.3132_ID_15-processed-gene-1.153&CDS=1-1269
2186	OG0002186	YMR020W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-1.2&CDS=1-1323
2187	OG0002187	YMR022W	augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-1.62-mRNA-1_1&gene=augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-1.62&CDS=1-873
2188	OG0002188	YMR023C	augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-10.50-mRNA-1_1&gene=augustus_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-10.50&CDS=1-3978
2189	OG0002189	YMR024W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-8.23-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-8.23&CDS=1-1020
2190	OG0002190	YMR026C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-8.7-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-8.7&CDS=1-1191
2191	OG0002191	YMR029C	augustus_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-1.184-mRNA-1_1&gene=augustus_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-1.184&CDS=1-3708
2192	OG0002192	YMR032W	snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-3.140-mRNA-1_1&gene=snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-3.140&CDS=1-1689
2193	OG0002193	YMR034C	snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-10.69-mRNA-1_1&gene=snap_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-10.69&CDS=1-1212
2194	OG0002194	YMR035W	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.91-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.91&CDS=1-570
2195	OG0002195	YMR036C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.117-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.117&CDS=1-1845
2196	OG0002196	YMR038C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.116-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-13.116&CDS=1-708
2197	OG0002197	YMR039C	maker-NODE_5_length_1023165_cov_41.5042_ID_9-snap-gene-3.11-mRNA-1_1&gene=maker-NODE_5_length_1023165_cov_41.5042_ID_9-snap-gene-3.11&CDS=1-294
2198	OG0002198	YMR041C	snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-3.141-mRNA-1_1&gene=snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-3.141&CDS=1-990
2199	OG0002199	YMR044W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.76-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-5.76&CDS=1-1128
2200	OG0002200	YMR048W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-11.75-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-11.75&CDS=1-579
2201	OG0002201	YMR049C	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-2.183-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-2.183&CDS=1-2328
2202	OG0002202	YMR055C	augustus_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.1-mRNA-1_1&gene=augustus_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.1&CDS=1-957
2203	OG0002203	YMR058W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-8.32-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-8.32&CDS=1-1884
2204	OG0002204	YMR059W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-4.164-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-4.164&CDS=1-273
2205	OG0002205	YMR060C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-4.191-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-4.191&CDS=1-828
2206	OG0002206	YMR061W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-4.165-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-4.165&CDS=1-1791
2207	OG0002207	YMR062C	snap_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-2.76-mRNA-1_1&gene=snap_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-2.76&CDS=1-1275
2208	OG0002208	YMR067C	augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-5.166-mRNA-1_1&gene=augustus_masked-NODE_4_length_1228431_cov_41.8692_ID_7-processed-gene-5.166&CDS=1-1380
2209	OG0002209	YMR068W	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-0.62-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-0.62&CDS=1-1593
2210	OG0002210	YMR071C	maker-NODE_7_length_744497_cov_40.979_ID_13-snap-gene-0.71-mRNA-1_1&gene=maker-NODE_7_length_744497_cov_40.979_ID_13-snap-gene-0.71&CDS=1-495
2211	OG0002211	YMR073C	augustus_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-2.101-mRNA-1_1&gene=augustus_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-2.101&CDS=1-1302
2212	OG0002212	YMR074C	snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-2.17-mRNA-1_1&gene=snap_masked-NODE_5_length_1023165_cov_41.5042_ID_9-processed-gene-2.17&CDS=1-393
2213	OG0002213	YMR076C	snap_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-2.75-mRNA-1_1&gene=snap_masked-NODE_9_length_414456_cov_41.5545_ID_17-processed-gene-2.75&CDS=1-3654
2214	OG0002214	YMR077C	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-2.52-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-2.52&CDS=1-624
2215	OG0002215	YMR078C	maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_3_length_1291677_cov_39.2896_ID_5-snap-gene-0.2&CDS=1-2994
2216	OG0002216	YMR079W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.111-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-0.111&CDS=1-909
2217	OG0002217	YMR080C	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-6.80-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-6.80&CDS=1-2712
2218	OG0002218	YMR088C	snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-5.145-mRNA-1_1&gene=snap_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-5.145&CDS=1-1665
2219	OG0002219	YMR092C	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.76-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.76&CDS=1-1767
2220	OG0002220	YMR093W	augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.95&CDS=1-3027
2221	OG0002221	YMR098C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-11.84-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-11.84&CDS=1-1476
2222	OG0002222	YMR099C	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-11.112-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-11.112&CDS=1-894
2223	OG0002223	YMR100W	augustus_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_744497_cov_40.979_ID_13-processed-gene-1.36&CDS=1-3288
2224	OG0002224	YMR105C	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-2.151-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-2.151&CDS=1-1710
2225	OG0002225	YMR108W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-3.134-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-3.134&CDS=1-2001
2226	OG0002226	YMR109W	snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.79-mRNA-1_1&gene=snap_masked-NODE_2_length_1316370_cov_40.1168_ID_3-processed-gene-6.79&CDS=1-3741
2227	OG0002227	YMR110C	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.73-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.73&CDS=1-1500
2228	OG0002228	YMR112C	snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.102-mRNA-1_1&gene=snap_masked-NODE_6_length_997536_cov_39.9545_ID_11-processed-gene-4.102&CDS=1-504
2229	OG0002229	YMR113W	snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-3.131-mRNA-1_1&gene=snap_masked-NODE_3_length_1291677_cov_39.2896_ID_5-processed-gene-3.131&CDS=1-1242
2230	OG0002230	YMR114C	snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_1_length_1541352_cov_40.0978_ID_1-processed-gene-0.36&CDS=1-972
2231	OG0002231	YMR116C	maker-NODE_6_length_997536_cov_39.9545_ID_11-snap-gene-4.189-mRNA-1_1&gene=maker-NODE_6_length_997536_cov_39.9545_ID_11-snap-gene-4.189&CDS=1-954
