	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035282_Trigonopsis_vinaria
3048	OG0003048	YPL207W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-2.85-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-2.85&CDS=1-2085
3049	OG0003049	YPL209C	maker-NODE_39_length_39872_cov_33.8834_ID_4703-snap-gene-0.25-mRNA-1_1&gene=maker-NODE_39_length_39872_cov_33.8834_ID_4703-snap-gene-0.25&CDS=1-1263
3050	OG0003050	YPL210C	snap_masked-NODE_39_length_39872_cov_33.8834_ID_4703-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_39_length_39872_cov_33.8834_ID_4703-processed-gene-0.38&CDS=1-1869
3051	OG0003051	YPL211W	snap_masked-NODE_39_length_39872_cov_33.8834_ID_4703-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_39_length_39872_cov_33.8834_ID_4703-processed-gene-0.50&CDS=1-543
3052	OG0003052	YPL212C	maker-NODE_39_length_39872_cov_33.8834_ID_4703-snap-gene-0.27-mRNA-1_1&gene=maker-NODE_39_length_39872_cov_33.8834_ID_4703-snap-gene-0.27&CDS=1-1578
3053	OG0003053	YPL213W	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-2.76-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-2.76&CDS=1-708
3054	OG0003054	YPL214C	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.84-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.84&CDS=1-1674
3055	OG0003055	YPL215W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.116-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.116&CDS=1-981
3056	OG0003056	YPL217C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-5.54-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-5.54&CDS=1-3387
3057	OG0003057	YPL218W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-3.147-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-3.147&CDS=1-573
3058	OG0003058	YPL225W	maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-2.68-mRNA-1_1&gene=maker-NODE_5_length_608631_cov_29.0002_ID_3793-snap-gene-2.68&CDS=1-516
3059	OG0003059	YPL226W	maker-NODE_28_length_100973_cov_49.3373_ID_4614-snap-gene-0.95-mRNA-1_1&gene=maker-NODE_28_length_100973_cov_49.3373_ID_4614-snap-gene-0.95&CDS=1-3282
3060	OG0003060	YPL227C	snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-0.69&CDS=1-1122
3061	OG0003061	YPL228W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.98&CDS=1-1176
3062	OG0003062	YPL231W	genemark-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-1.126-mRNA-1_1&gene=genemark-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-1.126&CDS=1-5478
3063	OG0003063	YPL234C	genemark-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.251-mRNA-1_1&gene=genemark-NODE_18_length_247454_cov_44.7282_ID_3590-processed-gene-1.251&CDS=1-531
3064	OG0003064	YPL235W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-2.54-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-2.54&CDS=1-3735
3065	OG0003065	YPL236C	genemark-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.64&CDS=1-1119
3066	OG0003066	YPL237W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.33-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.33&CDS=1-870
3067	OG0003067	YPL239W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-8.110-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-8.110&CDS=1-534
3068	OG0003068	YPL240C	maker-NODE_19_length_214413_cov_45.2145_ID_5203-snap-gene-1.143-mRNA-1_1&gene=maker-NODE_19_length_214413_cov_45.2145_ID_5203-snap-gene-1.143&CDS=1-2115
3069	OG0003069	YPL242C	genemark-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_17_length_250191_cov_28.841_ID_2582-processed-gene-1.81&CDS=1-4386
3070	OG0003070	YPL243W	snap_masked-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-2.131&CDS=1-1725
3071	OG0003071	YPL244C	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-1.63-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-1.63&CDS=1-1056
3072	OG0003072	YPL246C	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-2.68&CDS=1-972
3073	OG0003073	YPL247C	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.121&CDS=1-939
3074	OG0003074	YPL248C	snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-0.59&CDS=1-1983
3075	OG0003075	YPL249C	snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_25_length_119184_cov_27.9515_ID_3524-processed-gene-0.88&CDS=1-2352
3076	OG0003076	YPL252C	genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.29-mRNA-1_1&gene=genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.29&CDS=1-525
3077	OG0003077	YPL254W	maker-NODE_23_length_180852_cov_49.0961_ID_2839-snap-gene-0.121-mRNA-1_1&gene=maker-NODE_23_length_180852_cov_49.0961_ID_2839-snap-gene-0.121&CDS=1-1218
3078	OG0003078	YPL260W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-3.71-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-3.71&CDS=1-1332
3079	OG0003079	YPL262W	genemark-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.208-mRNA-1_1&gene=genemark-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.208&CDS=1-1485
3080	OG0003080	YPL263C	maker-NODE_24_length_163241_cov_27.3507_ID_3210-snap-gene-0.181-mRNA-1_1&gene=maker-NODE_24_length_163241_cov_27.3507_ID_3210-snap-gene-0.181&CDS=1-1896
3081	OG0003081	YPL266W	augustus_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.46&CDS=1-933
3082	OG0003082	YPL268W	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.89&CDS=1-2640
3083	OG0003083	YPR002W	augustus_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-3.47-mRNA-1_1&gene=augustus_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-3.47&CDS=1-1518
3084	OG0003084	YPR003C	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.207-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-5.207&CDS=1-2184
3085	OG0003085	YPR004C	maker-NODE_15_length_262765_cov_28.0125_ID_2801-snap-gene-1.98-mRNA-1_1&gene=maker-NODE_15_length_262765_cov_28.0125_ID_2801-snap-gene-1.98&CDS=1-1023
3086	OG0003086	YPR007C	augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-1.56&CDS=1-1713
3087	OG0003087	YPR010C	genemark-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-0.126-mRNA-1_1&gene=genemark-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-0.126&CDS=1-3498
3088	OG0003088	YPR010C-A	augustus_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_23_length_180852_cov_49.0961_ID_2839-processed-gene-0.72&CDS=1-231
3089	OG0003089	YPR011C	maker-NODE_23_length_180852_cov_49.0961_ID_2839-augustus-gene-0.24-mRNA-1_1&gene=maker-NODE_23_length_180852_cov_49.0961_ID_2839-augustus-gene-0.24&CDS=1-996
3090	OG0003090	YPR016C	maker-NODE_32_length_86570_cov_22.2133_ID_4131-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_32_length_86570_cov_22.2133_ID_4131-augustus-gene-0.2&CDS=1-720
3091	OG0003091	YPR018W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.88-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.88&CDS=1-1710
3092	OG0003092	YPR019W	snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_24_length_163241_cov_27.3507_ID_3210-processed-gene-0.98&CDS=1-2466
3093	OG0003093	YPR020W	snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-1.42-mRNA-1_1&gene=snap_masked-NODE_11_length_343405_cov_38.0855_ID_2620-processed-gene-1.42&CDS=1-384
3094	OG0003094	YPR021C	maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-1.100-mRNA-1_1&gene=maker-NODE_18_length_247454_cov_44.7282_ID_3590-snap-gene-1.100&CDS=1-2034
3095	OG0003095	YPR023C	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-2.121-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-2.121&CDS=1-1038
3096	OG0003096	YPR024W	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-0.84&CDS=1-2085
3097	OG0003097	YPR025C	maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_14_length_303702_cov_28.9607_ID_7328-snap-gene-0.93&CDS=1-954
3098	OG0003098	YPR028W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-10.59-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-10.59&CDS=1-525
3099	OG0003099	YPR031W	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-1.8-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-1.8&CDS=1-2181
3100	OG0003100	YPR033C	augustus_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-0.20&CDS=1-1536
3101	OG0003101	YPR035W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.32-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.32&CDS=1-1101
3102	OG0003102	YPR036W	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-5.80-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-5.80&CDS=1-1347
3103	OG0003103	YPR037C	maker-NODE_6_length_498455_cov_30.6401_ID_2085-augustus-gene-1.16-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-augustus-gene-1.16&CDS=1-1179
3104	OG0003104	YPR040W	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.70-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.70&CDS=1-822
3105	OG0003105	YPR041W	snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-1.34-mRNA-1_1&gene=snap_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-1.34&CDS=1-1203
3106	OG0003106	YPR045C	genemark-NODE_34_length_61333_cov_31.1411_ID_4578-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_34_length_61333_cov_31.1411_ID_4578-processed-gene-0.24&CDS=1-1386
3107	OG0003107	YPR047W	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.117-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-3.117&CDS=1-1353
3108	OG0003108	YPR048W	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.74-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.74&CDS=1-1758
3109	OG0003109	YPR049C	maker-NODE_15_length_262765_cov_28.0125_ID_2801-augustus-gene-0.11-mRNA-1_1&gene=maker-NODE_15_length_262765_cov_28.0125_ID_2801-augustus-gene-0.11&CDS=1-4284
3110	OG0003110	YPR051W	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-6.151-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-6.151&CDS=1-555
3111	OG0003111	YPR055W	augustus_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.185-mRNA-1_1&gene=augustus_masked-NODE_13_length_312200_cov_40.1463_ID_9646-processed-gene-2.185&CDS=1-3273
3112	OG0003112	YPR056W	maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-2.16-mRNA-1_1&gene=maker-NODE_4_length_684481_cov_27.1247_ID_2120-snap-gene-2.16&CDS=1-1047
3113	OG0003113	YPR060C	maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.148-mRNA-1_1&gene=maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-2.148&CDS=1-765
3114	OG0003114	YPR066W	maker-NODE_14_length_303702_cov_28.9607_ID_7328-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_14_length_303702_cov_28.9607_ID_7328-augustus-gene-0.2&CDS=1-1248
3115	OG0003115	YPR067W	maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.103-mRNA-1_1&gene=maker-NODE_26_length_118631_cov_26.6702_ID_3538-snap-gene-0.103&CDS=1-609
3116	OG0003116	YPR069C	snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.108-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.108&CDS=1-912
3117	OG0003117	YPR074C	maker-NODE_12_length_323142_cov_42.5011_ID_4325-snap-gene-2.96-mRNA-1_1&gene=maker-NODE_12_length_323142_cov_42.5011_ID_4325-snap-gene-2.96&CDS=1-2052
3118	OG0003118	YPR075C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.90&CDS=1-1446
3119	OG0003119	YPR079W	snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-4.74-mRNA-1_1&gene=snap_masked-NODE_4_length_684481_cov_27.1247_ID_2120-processed-gene-4.74&CDS=1-1092
3120	OG0003120	YPR082C	snap_masked-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_19_length_214413_cov_45.2145_ID_5203-processed-gene-0.6&CDS=1-501
3121	OG0003121	YPR086W	snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.46-mRNA-1_1&gene=snap_masked-NODE_2_length_864050_cov_27.7683_ID_3241-processed-gene-6.46&CDS=1-1095
3122	OG0003122	YPR088C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.71-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.71&CDS=1-1530
3123	OG0003123	YPR089W	genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-1.61&CDS=1-2376
3124	OG0003124	YPR091C	maker-NODE_8_length_412411_cov_29.2091_ID_5354-snap-gene-0.98-mRNA-1_1&gene=maker-NODE_8_length_412411_cov_29.2091_ID_5354-snap-gene-0.98&CDS=1-3636
3125	OG0003125	YPR094W	maker-NODE_7_length_436440_cov_31.2914_ID_5749-augustus-gene-3.97-mRNA-1_1&gene=maker-NODE_7_length_436440_cov_31.2914_ID_5749-augustus-gene-3.97&CDS=1-345
3126	OG0003126	YPR097W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-augustus-gene-0.122-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-augustus-gene-0.122&CDS=1-3105
3127	OG0003127	YPR098C	maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.78-mRNA-1_1&gene=maker-NODE_1_length_1437104_cov_31.7127_ID_3030-snap-gene-9.78&CDS=1-504
3128	OG0003128	YPR100W	snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.281-mRNA-1_1&gene=snap_masked-NODE_20_length_193603_cov_27.0983_ID_9010-processed-gene-0.281&CDS=1-417
3129	OG0003129	YPR103W	augustus_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-0.14&CDS=1-852
3130	OG0003130	YPR104C	snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.223-mRNA-1_1&gene=snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.223&CDS=1-2469
3131	OG0003131	YPR105C	snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.213-mRNA-1_1&gene=snap_masked-NODE_15_length_262765_cov_28.0125_ID_2801-processed-gene-1.213&CDS=1-2205
3132	OG0003132	YPR107C	maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-0.93&CDS=1-726
3133	OG0003133	YPR108W	maker-NODE_11_length_343405_cov_38.0855_ID_2620-snap-gene-2.113-mRNA-1_1&gene=maker-NODE_11_length_343405_cov_38.0855_ID_2620-snap-gene-2.113&CDS=1-1227
3134	OG0003134	YPR110C	snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.162-mRNA-1_1&gene=snap_masked-NODE_12_length_323142_cov_42.5011_ID_4325-processed-gene-2.162&CDS=1-1002
3135	OG0003135	YPR112C	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-4.153-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-4.153&CDS=1-2373
3136	OG0003136	YPR113W	maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.77-mRNA-1_1&gene=maker-NODE_6_length_498455_cov_30.6401_ID_2085-snap-gene-1.77&CDS=1-756
3137	OG0003137	YPR114W	snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_14_length_303702_cov_28.9607_ID_7328-processed-gene-2.117&CDS=1-843
3138	OG0003138	YPR118W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.97-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-9.97&CDS=1-1128
3139	OG0003139	YPR125W	snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.102-mRNA-1_1&gene=snap_masked-NODE_31_length_87158_cov_27.2516_ID_4097-processed-gene-0.102&CDS=1-1569
3140	OG0003140	YPR127W	snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-0.52-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-0.52&CDS=1-990
3141	OG0003141	YPR128C	genemark-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.198-mRNA-1_1&gene=genemark-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.198&CDS=1-966
3142	OG0003142	YPR129W	maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.220-mRNA-1_1&gene=maker-NODE_20_length_193603_cov_27.0983_ID_9010-snap-gene-0.220&CDS=1-1296
3143	OG0003143	YPR131C	snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.69-mRNA-1_1&gene=snap_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-2.69&CDS=1-570
3144	OG0003144	YPR133C	snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.204-mRNA-1_1&gene=snap_masked-NODE_21_length_193487_cov_43.8223_ID_2763-processed-gene-0.204&CDS=1-1176
3145	OG0003145	YPR135W	maker-NODE_21_length_193487_cov_43.8223_ID_2763-snap-gene-0.173-mRNA-1_1&gene=maker-NODE_21_length_193487_cov_43.8223_ID_2763-snap-gene-0.173&CDS=1-2484
3146	OG0003146	YPR137W	maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.105-mRNA-1_1&gene=maker-NODE_9_length_401842_cov_33.1288_ID_2520-snap-gene-2.105&CDS=1-1599
3147	OG0003147	YPR139C	maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-1.105-mRNA-1_1&gene=maker-NODE_3_length_727445_cov_28.2507_ID_3172-snap-gene-1.105&CDS=1-915
3148	OG0003148	YPR140W	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.89-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.89&CDS=1-963
3149	OG0003149	YPR141C	snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.59-mRNA-1_1&gene=snap_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-1.59&CDS=1-2589
3150	OG0003150	YPR143W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.104-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-5.104&CDS=1-807
3151	OG0003151	YPR144C	snap_masked-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-2.123-mRNA-1_1&gene=snap_masked-NODE_8_length_412411_cov_29.2091_ID_5354-processed-gene-2.123&CDS=1-1584
3152	OG0003152	YPR153W	augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-4.123-mRNA-1_1&gene=augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-4.123&CDS=1-270
3153	OG0003153	YPR155C	maker-NODE_25_length_119184_cov_27.9515_ID_3524-snap-gene-0.117-mRNA-1_1&gene=maker-NODE_25_length_119184_cov_27.9515_ID_3524-snap-gene-0.117&CDS=1-2040
3154	OG0003154	YPR160W	genemark-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_16_length_260129_cov_29.5363_ID_3859-processed-gene-0.37&CDS=1-2556
3155	OG0003155	YPR162C	augustus_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_9_length_401842_cov_33.1288_ID_2520-processed-gene-0.110&CDS=1-1419
3156	OG0003156	YPR163C	augustus_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-1.31-mRNA-1_1&gene=augustus_masked-NODE_10_length_377915_cov_28.3732_ID_8830-processed-gene-1.31&CDS=1-1356
3157	OG0003157	YPR165W	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-3.27&CDS=1-594
3158	OG0003158	YPR166C	snap_masked-NODE_29_length_100643_cov_37.9226_ID_3916-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_29_length_100643_cov_37.9226_ID_3916-processed-gene-0.32&CDS=1-357
3159	OG0003159	YPR167C	genemark-NODE_29_length_100643_cov_37.9226_ID_3916-processed-gene-0.174-mRNA-1_1&gene=genemark-NODE_29_length_100643_cov_37.9226_ID_3916-processed-gene-0.174&CDS=1-774
3160	OG0003160	YPR168W	augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-6.67-mRNA-1_1&gene=augustus_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-6.67&CDS=1-408
3161	OG0003161	YPR169W	augustus_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.171-mRNA-1_1&gene=augustus_masked-NODE_6_length_498455_cov_30.6401_ID_2085-processed-gene-2.171&CDS=1-906
3162	OG0003162	YPR173C	maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.80-mRNA-1_1&gene=maker-NODE_16_length_260129_cov_29.5363_ID_3859-snap-gene-1.80&CDS=1-1353
3163	OG0003163	YPR175W	maker-NODE_23_length_180852_cov_49.0961_ID_2839-snap-gene-0.125-mRNA-1_1&gene=maker-NODE_23_length_180852_cov_49.0961_ID_2839-snap-gene-0.125&CDS=1-1836
3164	OG0003164	YPR176C	augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-6.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_727445_cov_28.2507_ID_3172-processed-gene-6.78&CDS=1-1272
3165	OG0003165	YPR178W	maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-0.88-mRNA-1_1&gene=maker-NODE_13_length_312200_cov_40.1463_ID_9646-snap-gene-0.88&CDS=1-1341
3166	OG0003166	YPR179C	snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.92-mRNA-1_1&gene=snap_masked-NODE_1_length_1437104_cov_31.7127_ID_3030-processed-gene-8.92&CDS=1-2340
