	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034597_Candida_stellimalicola
2948	OG0002948	YNL216W	augustus_masked-flattened_line_58-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.109&CDS=1-1764
2949	OG0002949	YNL217W	augustus_masked-flattened_line_64-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.96&CDS=1-936
2950	OG0002950	YNL218W	augustus_masked-flattened_line_64-processed-gene-0.95-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.95&CDS=1-1584
2951	OG0002951	YNL219C	augustus_masked-flattened_line_64-processed-gene-0.121-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.121&CDS=1-1644
2952	OG0002952	YNL220W	augustus_masked-flattened_line_64-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.93&CDS=1-1284
2953	OG0002953	YNL221C	augustus_masked-flattened_line_64-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.120&CDS=1-2232
2954	OG0002954	YNL222W	maker-flattened_line_64-augustus-gene-0.7-mRNA-1_1&gene=maker-flattened_line_64-augustus-gene-0.7&CDS=1-2217
2955	OG0002955	YNL224C	augustus_masked-flattened_line_64-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.118&CDS=1-2424
2956	OG0002956	YNL225C	augustus_masked-flattened_line_64-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.89&CDS=1-1263
2957	OG0002957	YNL227C	augustus_masked-flattened_line_64-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-flattened_line_64-processed-gene-0.90&CDS=1-1878
2958	OG0002958	YNL229C	augustus_masked-flattened_line_6-processed-gene-2.221-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.221&CDS=1-1029
2959	OG0002959	YNL230C	genemark-flattened_line_8-processed-gene-2.235-mRNA-1_1&gene=genemark-flattened_line_8-processed-gene-2.235&CDS=1-792
2960	OG0002960	YNL233W	snap_masked-flattened_line_88-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.64&CDS=1-2364
2961	OG0002961	YNL234W	augustus_masked-flattened_line_88-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.100&CDS=1-3444
2962	OG0002962	YNL237W	augustus_masked-flattened_line_88-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.101&CDS=1-1197
2963	OG0002963	YNL238W	augustus_masked-flattened_line_88-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.102&CDS=1-2190
2964	OG0002964	YNL239W	augustus_masked-flattened_line_88-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.103&CDS=1-1278
2965	OG0002965	YNL240C	augustus_masked-flattened_line_88-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_88-processed-gene-0.86&CDS=1-1428
2966	OG0002966	YNL241C	augustus_masked-flattened_line_18-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.27&CDS=1-1503
2967	OG0002967	YNL242W	augustus_masked-flattened_line_0-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-2.97&CDS=1-5664
2968	OG0002968	YNL243W	augustus_masked-flattened_line_40-processed-gene-0.250-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.250&CDS=1-3147
2969	OG0002969	YNL244C	maker-flattened_line_40-augustus-gene-0.271-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.271&CDS=1-327
2970	OG0002970	YNL245C	augustus_masked-flattened_line_40-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.203&CDS=1-720
2971	OG0002971	YNL246W	maker-flattened_line_40-augustus-gene-0.275-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.275&CDS=1-822
2972	OG0002972	YNL247W	augustus_masked-flattened_line_40-processed-gene-0.207-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.207&CDS=1-2292
2973	OG0002973	YNL248C	augustus_masked-flattened_line_40-processed-gene-0.252-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.252&CDS=1-1230
2974	OG0002974	YNL250W	snap_masked-flattened_line_40-processed-gene-0.170-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.170&CDS=1-3915
2975	OG0002975	YNL251C	augustus_masked-flattened_line_40-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.208&CDS=1-1782
2976	OG0002976	YNL252C	maker-flattened_line_40-augustus-gene-0.272-mRNA-1_1&gene=maker-flattened_line_40-augustus-gene-0.272&CDS=1-804
2977	OG0002977	YNL254C	snap_masked-flattened_line_40-processed-gene-0.125-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.125&CDS=1-939
2978	OG0002978	YNL256W	augustus_masked-flattened_line_40-processed-gene-0.256-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.256&CDS=1-2541
2979	OG0002979	YNL258C	augustus_masked-flattened_line_10-processed-gene-2.137-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-2.137&CDS=1-1941
2980	OG0002980	YNL259C	genemark-flattened_line_18-processed-gene-0.83-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-0.83&CDS=1-651
2981	OG0002981	YNL261W	snap_masked-flattened_line_18-processed-gene-0.108-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-0.108&CDS=1-1356
2982	OG0002982	YNL262W	augustus_masked-flattened_line_6-processed-gene-2.199-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.199&CDS=1-6597
2983	OG0002983	YNL263C	augustus_masked-flattened_line_82-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.16&CDS=1-924
2984	OG0002984	YNL265C	maker-flattened_line_70-augustus-gene-0.62-mRNA-1_1&gene=maker-flattened_line_70-augustus-gene-0.62&CDS=1-840
2985	OG0002985	YNL267W	augustus_masked-flattened_line_70-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.63&CDS=1-2643
2986	OG0002986	YNL272C	augustus_masked-flattened_line_82-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.12&CDS=1-1704
2987	OG0002987	YNL273W	genemark-flattened_line_6-processed-gene-2.77-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.77&CDS=1-3705
2988	OG0002988	YNL275W	augustus_masked-flattened_line_96-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_96-processed-gene-0.39&CDS=1-1485
2989	OG0002989	YNL277W	augustus_masked-flattened_line_48-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.125&CDS=1-1347
2990	OG0002990	YNL279W	snap_masked-flattened_line_70-processed-gene-0.140-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.140&CDS=1-1611
2991	OG0002991	YNL280C	augustus_masked-flattened_line_6-processed-gene-2.222-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.222&CDS=1-1308
2992	OG0002992	YNL281W	augustus_masked-flattened_line_6-processed-gene-2.205-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.205&CDS=1-423
2993	OG0002993	YNL284C	augustus_masked-flattened_line_22-processed-gene-1.174-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-1.174&CDS=1-768
2994	OG0002994	YNL287W	maker-flattened_line_8-augustus-gene-2.207-mRNA-1_1&gene=maker-flattened_line_8-augustus-gene-2.207&CDS=1-3984
2995	OG0002995	YNL289W	augustus_masked-flattened_line_54-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.209&CDS=1-873
2996	OG0002996	YNL290W	augustus_masked-flattened_line_38-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.11&CDS=1-1467
2997	OG0002997	YNL291C	augustus_masked-flattened_line_8-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-1.41&CDS=1-1473
2998	OG0002998	YNL292W	augustus_masked-flattened_line_54-processed-gene-0.179-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.179&CDS=1-2694
2999	OG0002999	YNL293W	augustus_masked-flattened_line_54-processed-gene-0.177-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.177&CDS=1-1878
3000	OG0003000	YNL294C	genemark-flattened_line_54-processed-gene-0.52-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.52&CDS=1-693
3001	OG0003001	YNL297C	genemark-flattened_line_54-processed-gene-0.51-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.51&CDS=1-4596
3002	OG0003002	YNL305C	augustus_masked-flattened_line_22-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_22-processed-gene-0.19&CDS=1-726
3003	OG0003003	YNL306W	augustus_masked-flattened_line_8-processed-gene-2.159-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.159&CDS=1-549
3004	OG0003004	YNL307C	augustus_masked-flattened_line_8-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-2.119&CDS=1-1134
3005	OG0003005	YNL308C	augustus_masked-flattened_line_74-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.30&CDS=1-1698
3006	OG0003006	YNL310C	augustus_masked-flattened_line_16-processed-gene-1.145-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.145&CDS=1-1281
3007	OG0003007	YNL311C	augustus_masked-flattened_line_16-processed-gene-1.143-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.143&CDS=1-1257
3008	OG0003008	YNL313C	augustus_masked-flattened_line_6-processed-gene-2.201-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.201&CDS=1-3348
3009	OG0003009	YNL315C	snap_masked-flattened_line_16-processed-gene-1.238-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.238&CDS=1-924
3010	OG0003010	YNL316C	maker-flattened_line_16-snap-gene-1.3-mRNA-1_1&gene=maker-flattened_line_16-snap-gene-1.3&CDS=1-957
3011	OG0003011	YNL317W	augustus_masked-flattened_line_4-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.103&CDS=1-1323
3012	OG0003012	YNL320W	genemark-flattened_line_6-processed-gene-2.52-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-2.52&CDS=1-861
3013	OG0003013	YNL321W	augustus_masked-flattened_line_6-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.209&CDS=1-2799
3014	OG0003014	YNL322C	augustus_masked-flattened_line_6-processed-gene-2.167-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.167&CDS=1-810
3015	OG0003015	YNL323W	augustus_masked-flattened_line_4-processed-gene-3.249-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.249&CDS=1-1209
3016	OG0003016	YNL325C	augustus_masked-flattened_line_4-processed-gene-3.220-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-3.220&CDS=1-2487
3017	OG0003017	YNL326C	augustus_masked-flattened_line_4-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.145&CDS=1-1014
3018	OG0003018	YNL328C	augustus_masked-flattened_line_4-processed-gene-0.144-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.144&CDS=1-396
3019	OG0003019	YNL329C	augustus_masked-flattened_line_4-processed-gene-1.158-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.158&CDS=1-2946
3020	OG0003020	YNR001C	augustus_masked-flattened_line_52-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.143&CDS=1-1410
3021	OG0003021	YNR003C	augustus_masked-flattened_line_62-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_62-processed-gene-0.168&CDS=1-894
3022	OG0003022	YNR006W	augustus_masked-flattened_line_42-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.123&CDS=1-2115
3023	OG0003023	YNR008W	augustus_masked-flattened_line_18-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-0.17&CDS=1-1932
3024	OG0003024	YNR012W	augustus_masked-flattened_line_4-processed-gene-2.82-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.82&CDS=1-1488
3025	OG0003025	YNR015W	maker-flattened_line_74-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_74-augustus-gene-0.1&CDS=1-1182
3026	OG0003026	YNR016C	augustus_masked-flattened_line_2-processed-gene-2.32-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-2.32&CDS=1-6720
3027	OG0003027	YNR017W	augustus_masked-flattened_line_74-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_74-processed-gene-0.35&CDS=1-624
3028	OG0003028	YNR018W	augustus_masked-flattened_line_0-processed-gene-1.74-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.74&CDS=1-639
3029	OG0003029	YNR019W	augustus_masked-flattened_line_0-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.79&CDS=1-1368
3030	OG0003030	YNR020C	augustus_masked-flattened_line_0-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.104&CDS=1-654
3031	OG0003031	YNR021W	maker-flattened_line_26-augustus-gene-1.270-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-1.270&CDS=1-1107
3032	OG0003032	YNR022C	augustus_masked-flattened_line_78-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.17&CDS=1-723
3033	OG0003033	YNR023W	augustus_masked-flattened_line_78-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.40&CDS=1-1350
3034	OG0003034	YNR027W	augustus_masked-flattened_line_78-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-flattened_line_78-processed-gene-0.33&CDS=1-933
3035	OG0003035	YNR029C	augustus_masked-flattened_line_34-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.39&CDS=1-1185
3036	OG0003036	YNR030W	augustus_masked-flattened_line_34-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.21&CDS=1-1695
3037	OG0003037	YNR032C-A	augustus_masked-flattened_line_8-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.119&CDS=1-219
3038	OG0003038	YNR032W	augustus_masked-flattened_line_8-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.143&CDS=1-984
3039	OG0003039	YNR033W	augustus_masked-flattened_line_8-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.142&CDS=1-2130
3040	OG0003040	YNR035C	augustus_masked-flattened_line_8-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.140&CDS=1-930
3041	OG0003041	YNR036C	augustus_masked-flattened_line_8-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.115&CDS=1-537
3042	OG0003042	YNR037C	augustus_masked-flattened_line_8-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.138&CDS=1-273
3043	OG0003043	YNR038W	augustus_masked-flattened_line_8-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.114&CDS=1-1830
3044	OG0003044	YNR039C	augustus_masked-flattened_line_72-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.72&CDS=1-1599
3045	OG0003045	YNR041C	augustus_masked-flattened_line_60-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.87&CDS=1-1029
3046	OG0003046	YNR043W	augustus_masked-flattened_line_60-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.61&CDS=1-1155
3047	OG0003047	YNR046W	augustus_masked-flattened_line_16-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.160&CDS=1-408
3048	OG0003048	YNR047W	augustus_masked-flattened_line_16-processed-gene-1.202-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.202&CDS=1-2466
3049	OG0003049	YNR049C	genemark-flattened_line_54-processed-gene-0.46-mRNA-1_1&gene=genemark-flattened_line_54-processed-gene-0.46&CDS=1-591
3050	OG0003050	YNR050C	augustus_masked-flattened_line_60-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.83&CDS=1-1347
3051	OG0003051	YNR051C	snap_masked-flattened_line_60-processed-gene-0.21-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.21&CDS=1-1428
3052	OG0003052	YNR052C	augustus_masked-flattened_line_60-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_60-processed-gene-0.79&CDS=1-984
3053	OG0003053	YNR053C	maker-flattened_line_46-augustus-gene-0.286-mRNA-1_1&gene=maker-flattened_line_46-augustus-gene-0.286&CDS=1-1554
3054	OG0003054	YNR054C	augustus_masked-flattened_line_46-processed-gene-0.251-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.251&CDS=1-954
3055	OG0003055	YNR055C	augustus_masked-flattened_line_20-processed-gene-1.146-mRNA-1_1&gene=augustus_masked-flattened_line_20-processed-gene-1.146&CDS=1-1734
3056	OG0003056	YOL001W	augustus_masked-flattened_line_52-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-flattened_line_52-processed-gene-0.151&CDS=1-1044
3057	OG0003057	YOL003C	augustus_masked-flattened_line_26-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.185&CDS=1-1098
3058	OG0003058	YOL004W	maker-flattened_line_26-augustus-gene-1.273-mRNA-1_1&gene=maker-flattened_line_26-augustus-gene-1.273&CDS=1-4284
3059	OG0003059	YOL005C	augustus_masked-flattened_line_26-processed-gene-1.188-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.188&CDS=1-360
3060	OG0003060	YOL006C	augustus_masked-flattened_line_26-processed-gene-1.189-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.189&CDS=1-2283
3061	OG0003061	YOL007C	augustus_masked-flattened_line_26-processed-gene-1.190-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.190&CDS=1-837
3062	OG0003062	YOL009C	augustus_masked-flattened_line_26-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.239&CDS=1-951
3063	OG0003063	YOL010W	augustus_masked-flattened_line_26-processed-gene-1.240-mRNA-1_1&gene=augustus_masked-flattened_line_26-processed-gene-1.240&CDS=1-1098
3064	OG0003064	YOL013C	augustus_masked-flattened_line_8-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-flattened_line_8-processed-gene-0.145&CDS=1-1521
3065	OG0003065	YOL016C	augustus_masked-flattened_line_34-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-1.185&CDS=1-1254
3066	OG0003066	YOL018C	augustus_masked-flattened_line_72-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-flattened_line_72-processed-gene-0.68&CDS=1-1089
3067	OG0003067	YOL021C	augustus_masked-flattened_line_70-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_70-processed-gene-0.96&CDS=1-2925
3068	OG0003068	YOL022C	augustus_masked-flattened_line_82-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.35&CDS=1-1197
3069	OG0003069	YOL023W	augustus_masked-flattened_line_82-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.15&CDS=1-3366
3070	OG0003070	YOL026C	snap_masked-flattened_line_4-processed-gene-1.129-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-1.129&CDS=1-318
3071	OG0003071	YOL030W	augustus_masked-flattened_line_0-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-1.117&CDS=1-1422
3072	OG0003072	YOL031C	augustus_masked-flattened_line_10-processed-gene-1.122-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.122&CDS=1-1278
3073	OG0003073	YOL032W	augustus_masked-flattened_line_10-processed-gene-1.124-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-1.124&CDS=1-630
3074	OG0003074	YOL033W	augustus_masked-flattened_line_10-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.87&CDS=1-1569
3075	OG0003075	YOL034W	augustus_masked-flattened_line_10-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.63&CDS=1-3267
3076	OG0003076	YOL038W	maker-flattened_line_4-augustus-gene-1.81-mRNA-1_1&gene=maker-flattened_line_4-augustus-gene-1.81&CDS=1-753
3077	OG0003077	YOL039W	genemark-flattened_line_10-processed-gene-0.138-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.138&CDS=1-327
