	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035665_Middelhovenomyces_tepae
2632	OG0002632	YMR099C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-0.59&CDS=1-858
2633	OG0002633	YMR100W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-5.41-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-5.41&CDS=1-2205
2634	OG0002634	YMR106C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.3-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.3&CDS=1-2142
2635	OG0002635	YMR108W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-4.113-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-4.113&CDS=1-2046
2636	OG0002636	YMR109W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.25-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.25&CDS=1-3708
2637	OG0002637	YMR113W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.60-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.60&CDS=1-1200
2638	OG0002638	YMR114C	augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.139&CDS=1-1002
2639	OG0002639	YMR115W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.69-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.69&CDS=1-1236
2640	OG0002640	YMR116C	maker-NODE_1_length_1691314_cov_23.5033_ID_3491-snap-gene-6.109-mRNA-1_1&gene=maker-NODE_1_length_1691314_cov_23.5033_ID_3491-snap-gene-6.109&CDS=1-1551
2641	OG0002641	YMR117C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.4-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.4&CDS=1-582
2642	OG0002642	YMR120C	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-4.84-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-4.84&CDS=1-1767
2643	OG0002643	YMR123W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-4.11-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-4.11&CDS=1-384
2644	OG0002644	YMR125W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-8.61-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-8.61&CDS=1-2385
2645	OG0002645	YMR127C	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-3.35-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-3.35&CDS=1-933
2646	OG0002646	YMR128W	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-3.58&CDS=1-3732
2647	OG0002647	YMR129W	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-0.0&CDS=1-3600
2648	OG0002648	YMR130W	maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-6.113-mRNA-1_1&gene=maker-NODE_8_length_986125_cov_23.6789_ID_1757-augustus-gene-6.113&CDS=1-798
2649	OG0002649	YMR131C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-0.40&CDS=1-1491
2650	OG0002650	YMR132C	maker-NODE_1_length_1691314_cov_23.5033_ID_3491-augustus-gene-15.191-mRNA-1_1&gene=maker-NODE_1_length_1691314_cov_23.5033_ID_3491-augustus-gene-15.191&CDS=1-642
2651	OG0002651	YMR137C	maker-NODE_1_length_1691314_cov_23.5033_ID_3491-augustus-gene-15.202-mRNA-1_1&gene=maker-NODE_1_length_1691314_cov_23.5033_ID_3491-augustus-gene-15.202&CDS=1-1626
2652	OG0002652	YMR139W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-2.76-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-2.76&CDS=1-1140
2653	OG0002653	YMR140W	maker-NODE_1_length_1691314_cov_23.5033_ID_3491-snap-gene-11.3-mRNA-1_1&gene=maker-NODE_1_length_1691314_cov_23.5033_ID_3491-snap-gene-11.3&CDS=1-1725
2654	OG0002654	YMR149W	augustus_masked-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-4.11&CDS=1-906
2655	OG0002655	YMR150C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-4.118-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-4.118&CDS=1-492
2656	OG0002656	YMR156C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-11.101-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-11.101&CDS=1-960
2657	OG0002657	YMR158W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-4.102-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-4.102&CDS=1-471
2658	OG0002658	YMR161W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.59-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-9.59&CDS=1-1017
2659	OG0002659	YMR162C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-6.7-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-6.7&CDS=1-4986
2660	OG0002660	YMR165C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-2.67&CDS=1-2142
2661	OG0002661	YMR166C	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.31&CDS=1-984
2662	OG0002662	YMR167W	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.10-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.10&CDS=1-1986
2663	OG0002663	YMR171C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-7.29-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-7.29&CDS=1-1455
2664	OG0002664	YMR178W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-1.108&CDS=1-816
2665	OG0002665	YMR185W	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-5.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-5.93&CDS=1-2601
2666	OG0002666	YMR186W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-5.56-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-5.56&CDS=1-2100
2667	OG0002667	YMR188C	genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_18_length_247728_cov_23.5958_ID_2634-processed-gene-0.68&CDS=1-750
2668	OG0002668	YMR189W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.133-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.133&CDS=1-3021
2669	OG0002669	YMR190C	augustus_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-7.90-mRNA-1_1&gene=augustus_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-7.90&CDS=1-3609
2670	OG0002670	YMR193W	maker-NODE_5_length_1193255_cov_22.3319_ID_1222-snap-gene-6.8-mRNA-1_1&gene=maker-NODE_5_length_1193255_cov_22.3319_ID_1222-snap-gene-6.8&CDS=1-1071
2671	OG0002671	YMR194C-B	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.132-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-9.132&CDS=1-249
2672	OG0002672	YMR196W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-8.27-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-8.27&CDS=1-3030
2673	OG0002673	YMR197C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.77-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.77&CDS=1-672
2674	OG0002674	YMR200W	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.93-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-7.93&CDS=1-717
2675	OG0002675	YMR201C	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-2.112-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-2.112&CDS=1-1014
2676	OG0002676	YMR202W	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-4.89-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-4.89&CDS=1-654
2677	OG0002677	YMR203W	genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.15&CDS=1-1122
2678	OG0002678	YMR205C	snap_masked-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.88-mRNA-1_1&gene=snap_masked-NODE_21_length_104181_cov_26.4888_ID_2982-processed-gene-0.88&CDS=1-2967
2679	OG0002679	YMR208W	maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-4.8-mRNA-1_1&gene=maker-NODE_3_length_1219547_cov_23.6558_ID_2013-snap-gene-4.8&CDS=1-1332
2680	OG0002680	YMR210W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-1.145&CDS=1-1362
2681	OG0002681	YMR211W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.91-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.91&CDS=1-1539
2682	OG0002682	YMR212C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.76-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.76&CDS=1-2652
2683	OG0002683	YMR213W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.98-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-7.98&CDS=1-2163
2684	OG0002684	YMR214W	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.115-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-4.115&CDS=1-1098
2685	OG0002685	YMR215W	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-11.65-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-11.65&CDS=1-1434
2686	OG0002686	YMR216C	genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-11.72-mRNA-1_1&gene=genemark-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-11.72&CDS=1-2310
2687	OG0002687	YMR217W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-4.117-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-4.117&CDS=1-1581
2688	OG0002688	YMR218C	maker-NODE_6_length_1060276_cov_25.4502_ID_2229-snap-gene-8.110-mRNA-1_1&gene=maker-NODE_6_length_1060276_cov_25.4502_ID_2229-snap-gene-8.110&CDS=1-3465
2689	OG0002689	YMR220W	genemark-NODE_17_length_270480_cov_22.9934_ID_2193-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_17_length_270480_cov_22.9934_ID_2193-processed-gene-0.70&CDS=1-1290
2690	OG0002690	YMR221C	augustus_masked-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.90-mRNA-1_1&gene=augustus_masked-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-2.90&CDS=1-1608
2691	OG0002691	YMR224C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-0.54&CDS=1-2061
2692	OG0002692	YMR225C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-7.64-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-7.64&CDS=1-291
2693	OG0002693	YMR226C	genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-6.166-mRNA-1_1&gene=genemark-NODE_10_length_765085_cov_24.1526_ID_2370-processed-gene-6.166&CDS=1-804
2694	OG0002694	YMR227C	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.123&CDS=1-1362
2695	OG0002695	YMR228W	genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.162-mRNA-1_1&gene=genemark-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.162&CDS=1-1008
2696	OG0002696	YMR229C	genemark-NODE_17_length_270480_cov_22.9934_ID_2193-processed-gene-1.137-mRNA-1_1&gene=genemark-NODE_17_length_270480_cov_22.9934_ID_2193-processed-gene-1.137&CDS=1-4899
2697	OG0002697	YMR231W	augustus_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-3.40-mRNA-1_1&gene=augustus_masked-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-3.40&CDS=1-2853
2698	OG0002698	YMR234W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-4.92-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-4.92&CDS=1-912
2699	OG0002699	YMR235C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-6.119-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-6.119&CDS=1-1218
2700	OG0002700	YMR236W	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-2.94&CDS=1-489
2701	OG0002701	YMR239C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-8.71-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-8.71&CDS=1-1899
2702	OG0002702	YMR240C	augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-8.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-8.22&CDS=1-1734
2703	OG0002703	YMR241W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-8.66-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-8.66&CDS=1-918
2704	OG0002704	YMR243C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.9-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.9&CDS=1-1233
2705	OG0002705	YMR244C-A	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-0.76&CDS=1-327
2706	OG0002706	YMR244W	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.36-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-2.36&CDS=1-1413
2707	OG0002707	YMR247C	maker-NODE_4_length_1208358_cov_23.5021_ID_1139-augustus-gene-3.108-mRNA-1_1&gene=maker-NODE_4_length_1208358_cov_23.5021_ID_1139-augustus-gene-3.108&CDS=1-4572
2708	OG0002708	YMR250W	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.239-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.239&CDS=1-1737
2709	OG0002709	YMR256C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-1.114-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-1.114&CDS=1-192
2710	OG0002710	YMR259C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-1.140-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-1.140&CDS=1-4254
2711	OG0002711	YMR260C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-6.51-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-6.51&CDS=1-453
2712	OG0002712	YMR262W	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-5.107-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-5.107&CDS=1-963
2713	OG0002713	YMR263W	genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-1.76-mRNA-1_1&gene=genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-1.76&CDS=1-447
2714	OG0002714	YMR264W	genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-1.75-mRNA-1_1&gene=genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-1.75&CDS=1-690
2715	OG0002715	YMR265C	genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_13_length_356436_cov_25.4749_ID_1823-processed-gene-1.63&CDS=1-1527
2716	OG0002716	YMR266W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.281-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-15.281&CDS=1-2604
2717	OG0002717	YMR268C	snap_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-11.147-mRNA-1_1&gene=snap_masked-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-11.147&CDS=1-2856
2718	OG0002718	YMR272C	genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-5.85-mRNA-1_1&gene=genemark-NODE_8_length_986125_cov_23.6789_ID_1757-processed-gene-5.85&CDS=1-1104
2719	OG0002719	YMR274C	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-2.16-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-2.16&CDS=1-921
2720	OG0002720	YMR276W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.108&CDS=1-1269
2721	OG0002721	YMR277W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.111&CDS=1-2310
2722	OG0002722	YMR278W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-1.112&CDS=1-1731
2723	OG0002723	YMR280C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.120-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.120&CDS=1-2844
2724	OG0002724	YMR281W	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.96-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.96&CDS=1-744
2725	OG0002725	YMR283C	genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.77-mRNA-1_1&gene=genemark-NODE_1_length_1691314_cov_23.5033_ID_3491-processed-gene-6.77&CDS=1-1293
2726	OG0002726	YMR284W	augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.77-mRNA-1_1&gene=augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.77&CDS=1-1794
2727	OG0002727	YMR286W	augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.59-mRNA-1_1&gene=augustus_masked-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.59&CDS=1-258
2728	OG0002728	YMR287C	augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-7.37-mRNA-1_1&gene=augustus_masked-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-7.37&CDS=1-2616
2729	OG0002729	YMR288W	augustus_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-7.104-mRNA-1_1&gene=augustus_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-7.104&CDS=1-3342
2730	OG0002730	YMR289W	genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_12_length_626086_cov_24.2041_ID_1287-processed-gene-3.41&CDS=1-888
2731	OG0002731	YMR290C	genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.12-mRNA-1_1&gene=genemark-NODE_4_length_1208358_cov_23.5021_ID_1139-processed-gene-3.12&CDS=1-1827
2732	OG0002732	YMR292W	snap_masked-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-7.0-mRNA-1_1&gene=snap_masked-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-7.0&CDS=1-399
2733	OG0002733	YMR293C	maker-NODE_9_length_851872_cov_23.7286_ID_1923-augustus-gene-7.127-mRNA-1_1&gene=maker-NODE_9_length_851872_cov_23.7286_ID_1923-augustus-gene-7.127&CDS=1-1416
2734	OG0002734	YMR296C	genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.235-mRNA-1_1&gene=genemark-NODE_11_length_694907_cov_23.5408_ID_3019-processed-gene-5.235&CDS=1-1536
2735	OG0002735	YMR297W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.148-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-11.148&CDS=1-1641
2736	OG0002736	YMR300C	genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_9_length_851872_cov_23.7286_ID_1923-processed-gene-0.42&CDS=1-1632
2737	OG0002737	YMR301C	genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-2.46-mRNA-1_1&gene=genemark-NODE_7_length_1040589_cov_22.9083_ID_1654-processed-gene-2.46&CDS=1-2223
2738	OG0002738	YMR302C	augustus_masked-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-4.37-mRNA-1_1&gene=augustus_masked-NODE_2_length_1239734_cov_23.249_ID_1403-processed-gene-4.37&CDS=1-2610
2739	OG0002739	YMR304W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.18-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-2.18&CDS=1-3543
2740	OG0002740	YMR307W	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.53-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.53&CDS=1-1632
2741	OG0002741	YMR308C	genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.71-mRNA-1_1&gene=genemark-NODE_3_length_1219547_cov_23.6558_ID_2013-processed-gene-5.71&CDS=1-3282
2742	OG0002742	YMR309C	augustus_masked-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_16_length_288003_cov_22.4727_ID_2322-processed-gene-1.61&CDS=1-2568
2743	OG0002743	YMR313C	snap_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.36-mRNA-1_1&gene=snap_masked-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.36&CDS=1-1620
2744	OG0002744	YMR314W	genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.233-mRNA-1_1&gene=genemark-NODE_5_length_1193255_cov_22.3319_ID_1222-processed-gene-10.233&CDS=1-855
2745	OG0002745	YMR315W	genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-6.16-mRNA-1_1&gene=genemark-NODE_6_length_1060276_cov_25.4502_ID_2229-processed-gene-6.16&CDS=1-1044
2746	OG0002746	YMR319C	genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-2.126-mRNA-1_1&gene=genemark-NODE_14_length_356149_cov_25.4901_ID_2492-processed-gene-2.126&CDS=1-1548
