	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034631_Martiniozyma_abiesophila
2406	OG0002406	YLR175W	genemark-NODE_2169_length_1467_cov_13.2991_ID_360843-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_2169_length_1467_cov_13.2991_ID_360843-processed-gene-0.0&CDS=1-1437
2407	OG0002407	YLR176C	maker-NODE_3_length_150416_cov_12.6129_ID_37234-snap-gene-0.212-mRNA-1_1&gene=maker-NODE_3_length_150416_cov_12.6129_ID_37234-snap-gene-0.212&CDS=1-1917
2408	OG0002408	YLR178C	snap_masked-NODE_5678_length_664_cov_15.467_ID_360625-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_5678_length_664_cov_15.467_ID_360625-processed-gene-0.1&CDS=1-612
2409	OG0002409	YLR182W	genemark-NODE_580_length_5254_cov_9.56552_ID_357443-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_580_length_5254_cov_9.56552_ID_357443-processed-gene-0.9&CDS=1-2187
2410	OG0002410	YLR185W	augustus_masked-NODE_893_length_3568_cov_13.3186_ID_359923-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_893_length_3568_cov_13.3186_ID_359923-processed-gene-0.0&CDS=1-243
2411	OG0002411	YLR186W	augustus_masked-NODE_5128_length_716_cov_14.385_ID_361157-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5128_length_716_cov_14.385_ID_361157-processed-gene-0.0&CDS=1-702
2412	OG0002412	YLR187W	genemark-NODE_799_length_3994_cov_9.57569_ID_69085-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_799_length_3994_cov_9.57569_ID_69085-processed-gene-0.7&CDS=1-1332
2413	OG0002413	YLR189C	snap_masked-NODE_165_length_9932_cov_8.21671_ID_359707-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_165_length_9932_cov_8.21671_ID_359707-processed-gene-0.4&CDS=1-1176
2414	OG0002414	YLR191W	genemark-NODE_633_length_4946_cov_11.9723_ID_355639-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_633_length_4946_cov_11.9723_ID_355639-processed-gene-0.6&CDS=1-1521
2415	OG0002415	YLR193C	genemark-NODE_846_length_3765_cov_11.7586_ID_339372-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_846_length_3765_cov_11.7586_ID_339372-processed-gene-0.2&CDS=1-555
2416	OG0002416	YLR195C	genemark-NODE_416_length_6351_cov_12.8246_ID_50993-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_416_length_6351_cov_12.8246_ID_50993-processed-gene-0.1&CDS=1-1269
2417	OG0002417	YLR196W	genemark-NODE_84_length_12856_cov_8.88701_ID_359291-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_84_length_12856_cov_8.88701_ID_359291-processed-gene-0.9&CDS=1-1749
2418	OG0002418	YLR197W	snap_masked-NODE_310_length_7404_cov_9.81126_ID_307159-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_310_length_7404_cov_9.81126_ID_307159-processed-gene-0.7&CDS=1-1539
2419	OG0002419	YLR200W	augustus_masked-NODE_310_length_7404_cov_9.81126_ID_307159-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_310_length_7404_cov_9.81126_ID_307159-processed-gene-0.17&CDS=1-288
2420	OG0002420	YLR201C	augustus_masked-NODE_1916_length_1618_cov_7.25809_ID_280675-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1916_length_1618_cov_7.25809_ID_280675-processed-gene-0.2&CDS=1-762
2421	OG0002421	YLR203C	augustus_masked-NODE_11_length_25079_cov_9.57811_ID_357081-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_11_length_25079_cov_9.57811_ID_357081-processed-gene-0.19&CDS=1-1224
2422	OG0002422	YLR205C	augustus_masked-NODE_3736_length_918_cov_15.0515_ID_361527-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3736_length_918_cov_15.0515_ID_361527-processed-gene-0.0&CDS=1-864
2423	OG0002423	YLR207W	snap_masked-NODE_108_length_11743_cov_10.8598_ID_165051-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_108_length_11743_cov_10.8598_ID_165051-processed-gene-0.5&CDS=1-2487
2424	OG0002424	YLR208W	genemark-NODE_108_length_11743_cov_10.8598_ID_165051-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_108_length_11743_cov_10.8598_ID_165051-processed-gene-0.18&CDS=1-3384
2425	OG0002425	YLR209C	genemark-NODE_87_length_12766_cov_11.6288_ID_216956-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_87_length_12766_cov_11.6288_ID_216956-processed-gene-0.12&CDS=1-924
2426	OG0002426	YLR210W	snap_masked-NODE_405_length_6422_cov_11.543_ID_137948-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_405_length_6422_cov_11.543_ID_137948-processed-gene-0.0&CDS=1-1368
2427	OG0002427	YLR212C	maker-NODE_1867_length_1655_cov_11.7455_ID_361027-augustus-gene-0.3-mRNA-1_1&gene=maker-NODE_1867_length_1655_cov_11.7455_ID_361027-augustus-gene-0.3&CDS=1-1431
2428	OG0002428	YLR215C	augustus_masked-NODE_380_length_6601_cov_11.099_ID_355969-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_380_length_6601_cov_11.099_ID_355969-processed-gene-0.2&CDS=1-951
2429	OG0002429	YLR216C	snap_masked-NODE_13_length_23734_cov_9.48716_ID_356843-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_13_length_23734_cov_9.48716_ID_356843-processed-gene-0.17&CDS=1-1083
2430	OG0002430	YLR220W	augustus_masked-NODE_3810_length_905_cov_13.3454_ID_361301-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3810_length_905_cov_13.3454_ID_361301-processed-gene-0.2&CDS=1-903
2431	OG0002431	YLR222C	augustus_masked-NODE_1004_length_3209_cov_13.6977_ID_437593-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1004_length_3209_cov_13.6977_ID_437593-processed-gene-0.5&CDS=1-2205
2432	OG0002432	YLR229C	augustus_masked-NODE_1155_length_2755_cov_11.7432_ID_356749-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_1155_length_2755_cov_11.7432_ID_356749-processed-gene-0.3&CDS=1-441
2433	OG0002433	YLR231C	augustus_masked-NODE_3167_length_1043_cov_11.4638_ID_358561-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3167_length_1043_cov_11.4638_ID_358561-processed-gene-0.0&CDS=1-981
2434	OG0002434	YLR234W	genemark-NODE_1187_length_2684_cov_12.2298_ID_358029-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_1187_length_2684_cov_12.2298_ID_358029-processed-gene-0.4&CDS=1-1314
2435	OG0002435	YLR239C	genemark-NODE_1187_length_2684_cov_12.2298_ID_358029-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1187_length_2684_cov_12.2298_ID_358029-processed-gene-0.5&CDS=1-834
2436	OG0002436	YLR240W	augustus_masked-NODE_909_length_3530_cov_12.4645_ID_355195-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_909_length_3530_cov_12.4645_ID_355195-processed-gene-0.4&CDS=1-2622
2437	OG0002437	YLR241W	augustus_masked-NODE_599_length_5166_cov_12.7972_ID_314920-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_599_length_5166_cov_12.7972_ID_314920-processed-gene-0.3&CDS=1-2337
2438	OG0002438	YLR243W	genemark-NODE_321_length_7279_cov_10.7515_ID_318479-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_321_length_7279_cov_10.7515_ID_318479-processed-gene-0.13&CDS=1-855
2439	OG0002439	YLR244C	snap_masked-NODE_537_length_5577_cov_9.72726_ID_354981-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_537_length_5577_cov_9.72726_ID_354981-processed-gene-0.7&CDS=1-990
2440	OG0002440	YLR247C	snap_masked-NODE_650_length_4884_cov_10.3846_ID_358027-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_650_length_4884_cov_10.3846_ID_358027-processed-gene-0.0&CDS=1-2364
2441	OG0002441	YLR248W	snap_masked-NODE_650_length_4884_cov_10.3846_ID_358027-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_650_length_4884_cov_10.3846_ID_358027-processed-gene-0.1&CDS=1-1683
2442	OG0002442	YLR250W	genemark-NODE_602_length_5143_cov_12.6196_ID_437481-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_602_length_5143_cov_12.6196_ID_437481-processed-gene-0.2&CDS=1-726
2443	OG0002443	YLR251W	augustus_masked-NODE_528_length_5611_cov_9.99292_ID_144538-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_528_length_5611_cov_9.99292_ID_144538-processed-gene-0.8&CDS=1-552
2444	OG0002444	YLR253W	augustus_masked-NODE_2396_length_1335_cov_11.1834_ID_437557-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2396_length_1335_cov_11.1834_ID_437557-processed-gene-0.2&CDS=1-1266
2445	OG0002445	YLR256W	snap_masked-NODE_3880_length_892_cov_7.44106_ID_278486-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_3880_length_892_cov_7.44106_ID_278486-processed-gene-0.3&CDS=1-306
2446	OG0002446	YLR259C	genemark-NODE_450_length_6145_cov_8.49669_ID_359035-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_450_length_6145_cov_8.49669_ID_359035-processed-gene-0.2&CDS=1-1713
2447	OG0002447	YLR262C	augustus_masked-NODE_5339_length_693_cov_7.41525_ID_363623-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_5339_length_693_cov_7.41525_ID_363623-processed-gene-0.1&CDS=1-231
2448	OG0002448	YLR264W	genemark-NODE_2040_length_1541_cov_6.51878_ID_221657-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_2040_length_1541_cov_6.51878_ID_221657-processed-gene-0.3&CDS=1-198
2449	OG0002449	YLR272C	augustus_masked-NODE_376_length_6620_cov_11.4717_ID_355947-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_376_length_6620_cov_11.4717_ID_355947-processed-gene-0.4&CDS=1-3090
2450	OG0002450	YLR274W	snap_masked-NODE_927_length_3447_cov_13.8212_ID_357565-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_927_length_3447_cov_13.8212_ID_357565-processed-gene-0.6&CDS=1-1710
2451	OG0002451	YLR275W	genemark-NODE_334_length_7084_cov_11.3472_ID_115175-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_334_length_7084_cov_11.3472_ID_115175-processed-gene-0.11&CDS=1-264
2452	OG0002452	YLR276C	augustus_masked-NODE_668_length_4756_cov_12.1803_ID_354729-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_668_length_4756_cov_12.1803_ID_354729-processed-gene-0.0&CDS=1-1539
2453	OG0002453	YLR277C	genemark-NODE_337_length_7074_cov_10.2444_ID_359057-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_337_length_7074_cov_10.2444_ID_359057-processed-gene-0.3&CDS=1-2292
2454	OG0002454	YLR278C	maker-NODE_302_length_7515_cov_11.0901_ID_355303-snap-gene-0.10-mRNA-1_1&gene=maker-NODE_302_length_7515_cov_11.0901_ID_355303-snap-gene-0.10&CDS=1-2370
2455	OG0002455	YLR283W	maker-NODE_334_length_7084_cov_11.3472_ID_115175-snap-gene-0.14-mRNA-1_1&gene=maker-NODE_334_length_7084_cov_11.3472_ID_115175-snap-gene-0.14&CDS=1-999
2456	OG0002456	YLR285W	genemark-NODE_998_length_3253_cov_7.31905_ID_359503-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_998_length_3253_cov_7.31905_ID_359503-processed-gene-0.8&CDS=1-813
2457	OG0002457	YLR286C	augustus_masked-NODE_1681_length_1836_cov_12.232_ID_355729-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1681_length_1836_cov_12.232_ID_355729-processed-gene-0.1&CDS=1-918
2458	OG0002458	YLR287C	augustus_masked-NODE_627_length_4983_cov_13.1824_ID_437527-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_627_length_4983_cov_13.1824_ID_437527-processed-gene-0.3&CDS=1-1092
2459	OG0002459	YLR289W	augustus_masked-NODE_1787_length_1735_cov_11.9822_ID_358497-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_1787_length_1735_cov_11.9822_ID_358497-processed-gene-0.1&CDS=1-1731
2460	OG0002460	YLR290C	augustus_masked-NODE_2856_length_1135_cov_13.2229_ID_356361-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2856_length_1135_cov_13.2229_ID_356361-processed-gene-0.1&CDS=1-750
2461	OG0002461	YLR291C	genemark-NODE_802_length_3980_cov_10.7697_ID_310719-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_802_length_3980_cov_10.7697_ID_310719-processed-gene-0.2&CDS=1-1083
2462	OG0002462	YLR293C	maker-NODE_917_length_3486_cov_9.1144_ID_358429-snap-gene-0.11-mRNA-1_1&gene=maker-NODE_917_length_3486_cov_9.1144_ID_358429-snap-gene-0.11&CDS=1-903
2463	OG0002463	YLR295C	genemark-NODE_917_length_3486_cov_9.1144_ID_358429-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_917_length_3486_cov_9.1144_ID_358429-processed-gene-0.8&CDS=1-321
2464	OG0002464	YLR299W	genemark-NODE_1990_length_1572_cov_13.6276_ID_355927-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_1990_length_1572_cov_13.6276_ID_355927-processed-gene-0.0&CDS=1-1506
2465	OG0002465	YLR303W	maker-NODE_787_length_4054_cov_9.03417_ID_95505-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_787_length_4054_cov_9.03417_ID_95505-augustus-gene-0.2&CDS=1-1344
2466	OG0002466	YLR304C	snap_masked-NODE_801_length_3980_cov_11.1509_ID_354267-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_801_length_3980_cov_11.1509_ID_354267-processed-gene-0.2&CDS=1-2334
2467	OG0002467	YLR305C	augustus_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.120-mRNA-1_1&gene=augustus_masked-NODE_2_length_224106_cov_13.115_ID_338572-processed-gene-0.120&CDS=1-5493
2468	OG0002468	YLR306W	augustus_masked-NODE_775_length_4114_cov_11.3473_ID_359093-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_775_length_4114_cov_11.3473_ID_359093-processed-gene-0.7&CDS=1-552
2469	OG0002469	YLR308W	snap_masked-NODE_229_length_8592_cov_10.3793_ID_355853-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_229_length_8592_cov_10.3793_ID_355853-processed-gene-0.2&CDS=1-939
2470	OG0002470	YLR309C	augustus_masked-NODE_3751_length_915_cov_13.9581_ID_360451-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_3751_length_915_cov_13.9581_ID_360451-processed-gene-0.2&CDS=1-912
2471	OG0002471	YLR312W-A	augustus_masked-NODE_6123_length_630_cov_13.8748_ID_361189-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_6123_length_630_cov_13.8748_ID_361189-processed-gene-0.1&CDS=1-609
2472	OG0002472	YLR314C	genemark-NODE_288_length_7648_cov_10.4164_ID_356891-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_288_length_7648_cov_10.4164_ID_356891-processed-gene-0.11&CDS=1-1326
2473	OG0002473	YLR316C	augustus_masked-NODE_397_length_6471_cov_10.9188_ID_356083-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_397_length_6471_cov_10.9188_ID_356083-processed-gene-0.9&CDS=1-786
2474	OG0002474	YLR318W	augustus_masked-NODE_397_length_6471_cov_10.9188_ID_356083-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_397_length_6471_cov_10.9188_ID_356083-processed-gene-0.8&CDS=1-1119
2475	OG0002475	YLR319C	augustus_masked-NODE_4571_length_781_cov_11.5398_ID_359895-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4571_length_781_cov_11.5398_ID_359895-processed-gene-0.0&CDS=1-741
2476	OG0002476	YLR321C	genemark-NODE_263_length_7885_cov_9.59072_ID_204498-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_263_length_7885_cov_9.59072_ID_204498-processed-gene-0.1&CDS=1-1089
2477	OG0002477	YLR324W	genemark-NODE_256_length_7996_cov_9.50792_ID_262259-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_256_length_7996_cov_9.50792_ID_262259-processed-gene-0.1&CDS=1-2001
2478	OG0002478	YLR325C	snap_masked-NODE_534_length_5591_cov_8.80448_ID_107170-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_534_length_5591_cov_8.80448_ID_107170-processed-gene-0.5&CDS=1-234
2479	OG0002479	YLR330W	genemark-NODE_140_length_10453_cov_11.8186_ID_356107-processed-gene-0.8-mRNA-1_1&gene=genemark-NODE_140_length_10453_cov_11.8186_ID_356107-processed-gene-0.8&CDS=1-1731
2480	OG0002480	YLR336C	augustus_masked-NODE_2175_length_1459_cov_12.4004_ID_355189-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2175_length_1459_cov_12.4004_ID_355189-processed-gene-0.1&CDS=1-1368
2481	OG0002481	YLR337C	augustus_masked-NODE_462_length_6056_cov_9.14547_ID_355833-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_462_length_6056_cov_9.14547_ID_355833-processed-gene-0.5&CDS=1-2400
2482	OG0002482	YLR340W	genemark-NODE_564_length_5387_cov_11.1881_ID_136448-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_564_length_5387_cov_11.1881_ID_136448-processed-gene-0.2&CDS=1-1224
2483	OG0002483	YLR342W	genemark-NODE_75_length_13185_cov_11.0809_ID_338460-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_75_length_13185_cov_11.0809_ID_338460-processed-gene-0.0&CDS=1-5736
2484	OG0002484	YLR345W	genemark-NODE_6_length_48430_cov_7.10388_ID_233319-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_6_length_48430_cov_7.10388_ID_233319-processed-gene-0.52&CDS=1-1488
2485	OG0002485	YLR347C	maker-NODE_119_length_11187_cov_11.342_ID_148590-snap-gene-0.18-mRNA-1_1&gene=maker-NODE_119_length_11187_cov_11.342_ID_148590-snap-gene-0.18&CDS=1-3417
2486	OG0002486	YLR351C	augustus_masked-NODE_4461_length_798_cov_14.1669_ID_359031-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4461_length_798_cov_14.1669_ID_359031-processed-gene-0.0&CDS=1-795
2487	OG0002487	YLR354C	genemark-NODE_56_length_14093_cov_10.998_ID_354631-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_56_length_14093_cov_10.998_ID_354631-processed-gene-0.2&CDS=1-978
2488	OG0002488	YLR359W	augustus_masked-NODE_2267_length_1401_cov_12.7381_ID_360273-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2267_length_1401_cov_12.7381_ID_360273-processed-gene-0.2&CDS=1-1377
2489	OG0002489	YLR361C	augustus_masked-NODE_27_length_18772_cov_10.4535_ID_356251-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_27_length_18772_cov_10.4535_ID_356251-processed-gene-0.10&CDS=1-1782
2490	OG0002490	YLR362W	snap_masked-NODE_27_length_18772_cov_10.4535_ID_356251-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_27_length_18772_cov_10.4535_ID_356251-processed-gene-0.5&CDS=1-1965
2491	OG0002491	YLR363C	maker-NODE_2637_length_1221_cov_11.7084_ID_322512-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_2637_length_1221_cov_11.7084_ID_322512-snap-gene-0.0&CDS=1-804
2492	OG0002492	YLR364W	genemark-NODE_5_length_51732_cov_7.80404_ID_247582-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_5_length_51732_cov_7.80404_ID_247582-processed-gene-0.49&CDS=1-315
2493	OG0002493	YLR370C	snap_masked-NODE_1362_length_2264_cov_11.8038_ID_359819-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_1362_length_2264_cov_11.8038_ID_359819-processed-gene-0.8&CDS=1-525
2494	OG0002494	YLR372W	genemark-NODE_883_length_3604_cov_10.3719_ID_183321-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_883_length_3604_cov_10.3719_ID_183321-processed-gene-0.4&CDS=1-984
2495	OG0002495	YLR377C	genemark-NODE_156_length_10061_cov_11.8779_ID_334817-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_156_length_10061_cov_11.8779_ID_334817-processed-gene-0.22&CDS=1-1014
2496	OG0002496	YLR378C	genemark-NODE_156_length_10061_cov_11.8779_ID_334817-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_156_length_10061_cov_11.8779_ID_334817-processed-gene-0.21&CDS=1-1431
2497	OG0002497	YLR380W	augustus_masked-NODE_401_length_6459_cov_12.1194_ID_140039-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_401_length_6459_cov_12.1194_ID_140039-processed-gene-0.7&CDS=1-1254
2498	OG0002498	YLR382C	snap_masked-NODE_1217_length_2603_cov_10.4432_ID_437485-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_1217_length_2603_cov_10.4432_ID_437485-processed-gene-0.1&CDS=1-1284
2499	OG0002499	YLR383W	maker-NODE_59_length_13994_cov_10.3167_ID_354791-augustus-gene-0.18-mRNA-1_1&gene=maker-NODE_59_length_13994_cov_10.3167_ID_354791-augustus-gene-0.18&CDS=1-2676
2500	OG0002500	YLR384C	augustus_masked-NODE_232_length_8536_cov_10.3667_ID_182469-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_232_length_8536_cov_10.3667_ID_182469-processed-gene-0.9&CDS=1-1860
2501	OG0002501	YLR386W	augustus_masked-NODE_257_length_7970_cov_11.5948_ID_358075-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_257_length_7970_cov_11.5948_ID_358075-processed-gene-0.0&CDS=1-2736
2502	OG0002502	YLR389C	augustus_masked-NODE_6_length_48430_cov_7.10388_ID_233319-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_6_length_48430_cov_7.10388_ID_233319-processed-gene-0.19&CDS=1-3246
2503	OG0002503	YLR393W	augustus_masked-NODE_3350_length_1001_cov_13.4165_ID_354603-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3350_length_1001_cov_13.4165_ID_354603-processed-gene-0.0&CDS=1-828
2504	OG0002504	YLR395C	snap_masked-NODE_1_length_261886_cov_12.5835_ID_37135-processed-gene-1.52-mRNA-1_1&gene=snap_masked-NODE_1_length_261886_cov_12.5835_ID_37135-processed-gene-1.52&CDS=1-204
2505	OG0002505	YLR397C	genemark-NODE_1705_length_1815_cov_12.9661_ID_355599-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_1705_length_1815_cov_12.9661_ID_355599-processed-gene-0.1&CDS=1-1041
2506	OG0002506	YLR398C	augustus_masked-NODE_457_length_6110_cov_12.2594_ID_354061-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_457_length_6110_cov_12.2594_ID_354061-processed-gene-0.5&CDS=1-3816
2507	OG0002507	YLR401C	augustus_masked-NODE_35_length_16907_cov_10.0318_ID_114827-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_35_length_16907_cov_10.0318_ID_114827-processed-gene-0.17&CDS=1-1296
2508	OG0002508	YLR405W	augustus_masked-NODE_2693_length_1202_cov_13.535_ID_360901-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2693_length_1202_cov_13.535_ID_360901-processed-gene-0.1&CDS=1-1074
2509	OG0002509	YLR407W	augustus_masked-NODE_2450_length_1307_cov_11.2799_ID_355185-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_2450_length_1307_cov_11.2799_ID_355185-processed-gene-0.4&CDS=1-498
2510	OG0002510	YLR409C	augustus_masked-NODE_997_length_3254_cov_13.6991_ID_355187-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_997_length_3254_cov_13.6991_ID_355187-processed-gene-0.1&CDS=1-2502
2511	OG0002511	YLR410W	augustus_masked-NODE_341_length_7013_cov_12.7479_ID_355629-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-NODE_341_length_7013_cov_12.7479_ID_355629-processed-gene-0.7&CDS=1-2169
2512	OG0002512	YLR411W	genemark-NODE_32_length_17585_cov_11.5657_ID_192361-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_32_length_17585_cov_11.5657_ID_192361-processed-gene-0.3&CDS=1-684
2513	OG0002513	YLR417W	snap_masked-NODE_157_length_10033_cov_12.2019_ID_97079-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_157_length_10033_cov_12.2019_ID_97079-processed-gene-0.2&CDS=1-1647
2514	OG0002514	YLR418C	genemark-NODE_747_length_4233_cov_11.3755_ID_356701-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_747_length_4233_cov_11.3755_ID_356701-processed-gene-0.2&CDS=1-1173
2515	OG0002515	YLR419W	genemark-NODE_273_length_7797_cov_12.0443_ID_355153-processed-gene-0.3-mRNA-1_1&gene=genemark-NODE_273_length_7797_cov_12.0443_ID_355153-processed-gene-0.3&CDS=1-3228
2516	OG0002516	YLR420W	augustus_masked-NODE_1247_length_2526_cov_11.8403_ID_358643-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_1247_length_2526_cov_11.8403_ID_358643-processed-gene-0.4&CDS=1-1062
