	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035699_Cyberlindnera_maclurae
3436	OG0003436	YPL116W	maker-NODE_55_length_65494_cov_62.8636_ID_12480-snap-gene-0.43-mRNA-1_1&gene=maker-NODE_55_length_65494_cov_62.8636_ID_12480-snap-gene-0.43&CDS=1-2427
3437	OG0003437	YPL118W	augustus_masked-NODE_3_length_267281_cov_69.2695_ID_38578-processed-gene-0.84-mRNA-1_1&gene=augustus_masked-NODE_3_length_267281_cov_69.2695_ID_38578-processed-gene-0.84&CDS=1-951
3438	OG0003438	YPL120W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-2.186-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-2.186&CDS=1-1287
3439	OG0003439	YPL121C	augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.198-mRNA-1_1&gene=augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.198&CDS=1-855
3440	OG0003440	YPL122C	augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.197-mRNA-1_1&gene=augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.197&CDS=1-1443
3441	OG0003441	YPL125W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-2.218-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-2.218&CDS=1-2988
3442	OG0003442	YPL126W	augustus_masked-NODE_134_length_8650_cov_78.7566_ID_16755-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_134_length_8650_cov_78.7566_ID_16755-processed-gene-0.11&CDS=1-2322
3443	OG0003443	YPL127C	maker-NODE_31_length_112490_cov_60.3703_ID_27943-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_31_length_112490_cov_60.3703_ID_27943-augustus-gene-0.2&CDS=1-615
3444	OG0003444	YPL128C	augustus_masked-NODE_31_length_112490_cov_60.3703_ID_27943-processed-gene-0.222-mRNA-1_1&gene=augustus_masked-NODE_31_length_112490_cov_60.3703_ID_27943-processed-gene-0.222&CDS=1-1800
3445	OG0003445	YPL129W	augustus_masked-NODE_79_length_42246_cov_71.9769_ID_12056-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_79_length_42246_cov_71.9769_ID_12056-processed-gene-0.55&CDS=1-738
3446	OG0003446	YPL131W	augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.59&CDS=1-891
3447	OG0003447	YPL132W	augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.58&CDS=1-822
3448	OG0003448	YPL133C	augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.57&CDS=1-2049
3449	OG0003449	YPL134C	augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-NODE_41_length_88496_cov_62.8201_ID_21193-processed-gene-0.85&CDS=1-894
3450	OG0003450	YPL138C	augustus_masked-NODE_31_length_112490_cov_60.3703_ID_27943-processed-gene-0.169-mRNA-1_1&gene=augustus_masked-NODE_31_length_112490_cov_60.3703_ID_27943-processed-gene-0.169&CDS=1-948
3451	OG0003451	YPL141C	augustus_masked-NODE_81_length_40705_cov_83.2249_ID_39022-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_81_length_40705_cov_83.2249_ID_39022-processed-gene-0.10&CDS=1-2352
3452	OG0003452	YPL146C	augustus_masked-NODE_89_length_34630_cov_76.8417_ID_38779-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_89_length_34630_cov_76.8417_ID_38779-processed-gene-0.62&CDS=1-1224
3453	OG0003453	YPL147W	augustus_masked-NODE_89_length_34630_cov_76.8417_ID_38779-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_89_length_34630_cov_76.8417_ID_38779-processed-gene-0.52&CDS=1-4680
3454	OG0003454	YPL149W	maker-NODE_96_length_28391_cov_69.85_ID_13561-augustus-gene-0.70-mRNA-1_1&gene=maker-NODE_96_length_28391_cov_69.85_ID_13561-augustus-gene-0.70&CDS=1-681
3455	OG0003455	YPL150W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.52-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.52&CDS=1-1923
3456	OG0003456	YPL151C	augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.66-mRNA-1_1&gene=augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.66&CDS=1-1278
3457	OG0003457	YPL152W	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.11&CDS=1-1080
3458	OG0003458	YPL153C	augustus_masked-NODE_12_length_177927_cov_70.8392_ID_40101-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_12_length_177927_cov_70.8392_ID_40101-processed-gene-0.147&CDS=1-2214
3459	OG0003459	YPL154C	augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.62&CDS=1-1206
3460	OG0003460	YPL155C	augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.63&CDS=1-1941
3461	OG0003461	YPL157W	augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.83&CDS=1-1083
3462	OG0003462	YPL159C	augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_36_length_98479_cov_59.3202_ID_39518-processed-gene-0.65&CDS=1-627
3463	OG0003463	YPL161C	augustus_masked-NODE_52_length_69718_cov_81.6554_ID_40328-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_52_length_69718_cov_81.6554_ID_40328-processed-gene-0.96&CDS=1-1671
3464	OG0003464	YPL162C	augustus_masked-NODE_85_length_38187_cov_63.09_ID_42102-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_85_length_38187_cov_63.09_ID_42102-processed-gene-0.5&CDS=1-675
3465	OG0003465	YPL164C	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.31&CDS=1-2031
3466	OG0003466	YPL165C	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.33&CDS=1-1056
3467	OG0003467	YPL167C	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.34&CDS=1-4146
3468	OG0003468	YPL169C	augustus_masked-NODE_107_length_22025_cov_66.7039_ID_21149-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_107_length_22025_cov_66.7039_ID_21149-processed-gene-0.2&CDS=1-1695
3469	OG0003469	YPL170W	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.3-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.3&CDS=1-411
3470	OG0003470	YPL172C	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.17&CDS=1-1191
3471	OG0003471	YPL173W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.27&CDS=1-879
3472	OG0003472	YPL175W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-1.51&CDS=1-1329
3473	OG0003473	YPL178W	augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.208-mRNA-1_1&gene=augustus_masked-NODE_25_length_131612_cov_63.9975_ID_31610-processed-gene-0.208&CDS=1-636
3474	OG0003474	YPL180W	augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.47&CDS=1-1353
3475	OG0003475	YPL181W	augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.21&CDS=1-1032
3476	OG0003476	YPL183C	augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.31&CDS=1-2934
3477	OG0003477	YPL183W-A	augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_46_length_83228_cov_61.7361_ID_9326-processed-gene-0.8&CDS=1-240
3478	OG0003478	YPL184C	augustus_masked-NODE_23_length_132539_cov_60.5332_ID_9991-processed-gene-0.181-mRNA-1_1&gene=augustus_masked-NODE_23_length_132539_cov_60.5332_ID_9991-processed-gene-0.181&CDS=1-1542
3479	OG0003479	YPL188W	augustus_masked-NODE_23_length_132539_cov_60.5332_ID_9991-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-NODE_23_length_132539_cov_60.5332_ID_9991-processed-gene-0.178&CDS=1-1221
3480	OG0003480	YPL189C-A	genemark-NODE_106_length_22568_cov_65.9212_ID_14572-processed-gene-0.13-mRNA-1_1&gene=genemark-NODE_106_length_22568_cov_65.9212_ID_14572-processed-gene-0.13&CDS=1-195
3481	OG0003481	YPL190C	augustus_masked-NODE_106_length_22568_cov_65.9212_ID_14572-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_106_length_22568_cov_65.9212_ID_14572-processed-gene-0.24&CDS=1-2067
3482	OG0003482	YPL195W	augustus_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.159-mRNA-1_1&gene=augustus_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.159&CDS=1-2643
3483	OG0003483	YPL196W	augustus_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-NODE_4_length_253480_cov_70.786_ID_43483-processed-gene-1.160&CDS=1-654
3484	OG0003484	YPL199C	maker-NODE_4_length_253480_cov_70.786_ID_43483-augustus-gene-1.304-mRNA-1_1&gene=maker-NODE_4_length_253480_cov_70.786_ID_43483-augustus-gene-1.304&CDS=1-774
3485	OG0003485	YPL204W	augustus_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.14&CDS=1-1530
3486	OG0003486	YPL206C	snap_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.188-mRNA-1_1&gene=snap_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.188&CDS=1-954
3487	OG0003487	YPL209C	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.63&CDS=1-1047
3488	OG0003488	YPL210C	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.62&CDS=1-1785
3489	OG0003489	YPL211W	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.61-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.61&CDS=1-543
3490	OG0003490	YPL212C	maker-NODE_14_length_174934_cov_63.5332_ID_33623-augustus-gene-0.172-mRNA-1_1&gene=maker-NODE_14_length_174934_cov_63.5332_ID_33623-augustus-gene-0.172&CDS=1-1605
3491	OG0003491	YPL213W	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.60&CDS=1-672
3492	OG0003492	YPL215W	maker-NODE_14_length_174934_cov_63.5332_ID_33623-augustus-gene-0.171-mRNA-1_1&gene=maker-NODE_14_length_174934_cov_63.5332_ID_33623-augustus-gene-0.171&CDS=1-3855
3493	OG0003493	YPL217C	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.26&CDS=1-3477
3494	OG0003494	YPL218W	maker-NODE_14_length_174934_cov_63.5332_ID_33623-augustus-gene-0.178-mRNA-1_1&gene=maker-NODE_14_length_174934_cov_63.5332_ID_33623-augustus-gene-0.178&CDS=1-564
3495	OG0003495	YPL222W	snap_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.242-mRNA-1_1&gene=snap_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.242&CDS=1-1809
3496	OG0003496	YPL225W	augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_14_length_174934_cov_63.5332_ID_33623-processed-gene-0.53&CDS=1-438
3497	OG0003497	YPL226W	augustus_masked-NODE_21_length_140531_cov_64.6559_ID_42067-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_21_length_140531_cov_64.6559_ID_42067-processed-gene-0.140&CDS=1-3381
3498	OG0003498	YPL227C	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.43&CDS=1-954
3499	OG0003499	YPL228W	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-0.20&CDS=1-1365
3500	OG0003500	YPL231W	augustus_masked-NODE_106_length_22568_cov_65.9212_ID_14572-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_106_length_22568_cov_65.9212_ID_14572-processed-gene-0.29&CDS=1-5613
3501	OG0003501	YPL232W	augustus_masked-NODE_52_length_69718_cov_81.6554_ID_40328-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_52_length_69718_cov_81.6554_ID_40328-processed-gene-0.94&CDS=1-864
3502	OG0003502	YPL233W	augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.83&CDS=1-645
3503	OG0003503	YPL234C	maker-NODE_33_length_103591_cov_66.4129_ID_8840-augustus-gene-0.129-mRNA-1_1&gene=maker-NODE_33_length_103591_cov_66.4129_ID_8840-augustus-gene-0.129&CDS=1-480
3504	OG0003504	YPL235W	augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.82&CDS=1-1407
3505	OG0003505	YPL236C	augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-NODE_33_length_103591_cov_66.4129_ID_8840-processed-gene-0.113&CDS=1-1014
3506	OG0003506	YPL237W	maker-NODE_33_length_103591_cov_66.4129_ID_8840-augustus-gene-0.120-mRNA-1_1&gene=maker-NODE_33_length_103591_cov_66.4129_ID_8840-augustus-gene-0.120&CDS=1-1428
3507	OG0003507	YPL242C	augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.205&CDS=1-4485
3508	OG0003508	YPL243W	augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.243-mRNA-1_1&gene=augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.243&CDS=1-1551
3509	OG0003509	YPL244C	augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.199-mRNA-1_1&gene=augustus_masked-NODE_19_length_144720_cov_104.071_ID_39766-processed-gene-0.199&CDS=1-933
3510	OG0003510	YPL246C	maker-NODE_33_length_103591_cov_66.4129_ID_8840-augustus-gene-0.122-mRNA-1_1&gene=maker-NODE_33_length_103591_cov_66.4129_ID_8840-augustus-gene-0.122&CDS=1-816
3511	OG0003511	YPL247C	maker-NODE_45_length_83476_cov_65.9512_ID_30017-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_45_length_83476_cov_65.9512_ID_30017-augustus-gene-0.4&CDS=1-1182
3512	OG0003512	YPL248C	augustus_masked-NODE_45_length_83476_cov_65.9512_ID_30017-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_45_length_83476_cov_65.9512_ID_30017-processed-gene-0.29&CDS=1-2340
3513	OG0003513	YPL249C	augustus_masked-NODE_45_length_83476_cov_65.9512_ID_30017-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_45_length_83476_cov_65.9512_ID_30017-processed-gene-0.27&CDS=1-2622
3514	OG0003514	YPL252C	augustus_masked-NODE_87_length_36006_cov_77.8491_ID_36551-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_87_length_36006_cov_77.8491_ID_36551-processed-gene-0.53&CDS=1-504
3515	OG0003515	YPL254W	augustus_masked-NODE_87_length_36006_cov_77.8491_ID_36551-processed-gene-0.64-mRNA-1_1&gene=augustus_masked-NODE_87_length_36006_cov_77.8491_ID_36551-processed-gene-0.64&CDS=1-1104
3516	OG0003516	YPL260W	augustus_masked-NODE_28_length_117157_cov_73.4509_ID_37618-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_28_length_117157_cov_73.4509_ID_37618-processed-gene-0.4&CDS=1-1398
3517	OG0003517	YPL262W	augustus_masked-NODE_38_length_91994_cov_67.5308_ID_39591-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_38_length_91994_cov_67.5308_ID_39591-processed-gene-0.89&CDS=1-1395
3518	OG0003518	YPL263C	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.60&CDS=1-1902
3519	OG0003519	YPL265W	augustus_masked-NODE_27_length_126968_cov_70.5322_ID_38987-processed-gene-0.142-mRNA-1_1&gene=augustus_masked-NODE_27_length_126968_cov_70.5322_ID_38987-processed-gene-0.142&CDS=1-1704
3520	OG0003520	YPL266W	augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_2_length_314945_cov_63.3908_ID_37428-processed-gene-0.43&CDS=1-975
3521	OG0003521	YPL268W	augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_7_length_239396_cov_61.0994_ID_40859-processed-gene-1.53&CDS=1-2466
3522	OG0003522	YPL269W	maker-NODE_2_length_314945_cov_63.3908_ID_37428-snap-gene-0.125-mRNA-1_1&gene=maker-NODE_2_length_314945_cov_63.3908_ID_37428-snap-gene-0.125&CDS=1-2439
3523	OG0003523	YPL271W	maker-NODE_2_length_314945_cov_63.3908_ID_37428-snap-gene-0.122-mRNA-1_1&gene=maker-NODE_2_length_314945_cov_63.3908_ID_37428-snap-gene-0.122&CDS=1-186
3524	OG0003524	YPR001W	augustus_masked-NODE_99_length_27553_cov_124.585_ID_13715-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_99_length_27553_cov_124.585_ID_13715-processed-gene-0.0&CDS=1-1350
3525	OG0003525	YPR002W	augustus_masked-NODE_102_length_26648_cov_97.0519_ID_26459-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-NODE_102_length_26648_cov_97.0519_ID_26459-processed-gene-0.56&CDS=1-1521
3526	OG0003526	YPR003C	augustus_masked-NODE_77_length_43915_cov_74.7763_ID_14787-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_77_length_43915_cov_74.7763_ID_14787-processed-gene-0.38&CDS=1-1938
3527	OG0003527	YPR004C	augustus_masked-NODE_30_length_113515_cov_62.2319_ID_38902-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_30_length_113515_cov_62.2319_ID_38902-processed-gene-0.148&CDS=1-1002
3528	OG0003528	YPR007C	maker-NODE_12_length_177927_cov_70.8392_ID_40101-augustus-gene-0.227-mRNA-1_1&gene=maker-NODE_12_length_177927_cov_70.8392_ID_40101-augustus-gene-0.227&CDS=1-1452
3529	OG0003529	YPR010C	augustus_masked-NODE_42_length_86612_cov_83.6646_ID_14885-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-NODE_42_length_86612_cov_83.6646_ID_14885-processed-gene-0.132&CDS=1-3504
3530	OG0003530	YPR011C	maker-NODE_120_length_12553_cov_62.94_ID_15684-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_120_length_12553_cov_62.94_ID_15684-snap-gene-0.2&CDS=1-1176
3531	OG0003531	YPR016C	augustus_masked-NODE_95_length_29429_cov_64.8972_ID_13469-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_95_length_29429_cov_64.8972_ID_13469-processed-gene-0.23&CDS=1-735
3532	OG0003532	YPR017C	augustus_masked-NODE_51_length_72690_cov_65.5169_ID_40178-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_51_length_72690_cov_65.5169_ID_40178-processed-gene-0.93&CDS=1-357
3533	OG0003533	YPR019W	maker-NODE_38_length_91994_cov_67.5308_ID_39591-augustus-gene-0.54-mRNA-1_1&gene=maker-NODE_38_length_91994_cov_67.5308_ID_39591-augustus-gene-0.54&CDS=1-4260
3534	OG0003534	YPR020W	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.150-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.150&CDS=1-411
3535	OG0003535	YPR021C	augustus_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.12&CDS=1-2439
3536	OG0003536	YPR022C	augustus_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-NODE_18_length_145332_cov_59.0896_ID_27415-processed-gene-0.11&CDS=1-2517
3537	OG0003537	YPR023C	augustus_masked-NODE_1_length_419987_cov_60.6783_ID_36483-processed-gene-3.205-mRNA-1_1&gene=augustus_masked-NODE_1_length_419987_cov_60.6783_ID_36483-processed-gene-3.205&CDS=1-945
3538	OG0003538	YPR024W	maker-NODE_23_length_132539_cov_60.5332_ID_9991-augustus-gene-0.105-mRNA-1_1&gene=maker-NODE_23_length_132539_cov_60.5332_ID_9991-augustus-gene-0.105&CDS=1-2247
3539	OG0003539	YPR028W	maker-NODE_40_length_90000_cov_67.9932_ID_29654-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_40_length_90000_cov_67.9932_ID_29654-augustus-gene-0.1&CDS=1-531
3540	OG0003540	YPR029C	augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_40_length_90000_cov_67.9932_ID_29654-processed-gene-0.111&CDS=1-2445
3541	OG0003541	YPR031W	maker-NODE_47_length_78664_cov_63.9875_ID_29834-snap-gene-0.89-mRNA-1_1&gene=maker-NODE_47_length_78664_cov_63.9875_ID_29834-snap-gene-0.89&CDS=1-3054
3542	OG0003542	YPR033C	augustus_masked-NODE_47_length_78664_cov_63.9875_ID_29834-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-NODE_47_length_78664_cov_63.9875_ID_29834-processed-gene-0.58&CDS=1-1548
