	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035297_Priceomyces_castillae
2678	OG0002678	YNL108C	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.78-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.78&CDS=1-1338
2679	OG0002679	YNL110C	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.57&CDS=1-726
2680	OG0002680	YNL111C	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.58&CDS=1-381
2681	OG0002681	YNL112W	maker-NODE_13_length_330562_cov_9.24065_ID_5779-augustus-gene-2.88-mRNA-1_1&gene=maker-NODE_13_length_330562_cov_9.24065_ID_5779-augustus-gene-2.88&CDS=1-1656
2682	OG0002682	YNL113W	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.185-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.185&CDS=1-357
2683	OG0002683	YNL115C	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.122&CDS=1-1686
2684	OG0002684	YNL118C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.46-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.46&CDS=1-2388
2685	OG0002685	YNL125C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.73-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.73&CDS=1-1803
2686	OG0002686	YNL126W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-4.104-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-4.104&CDS=1-2463
2687	OG0002687	YNL127W	genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.27&CDS=1-2700
2688	OG0002688	YNL128W	genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.28&CDS=1-1146
2689	OG0002689	YNL131W	genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.26&CDS=1-444
2690	OG0002690	YNL135C	genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_34_length_91077_cov_10.4631_ID_4292-processed-gene-0.7&CDS=1-336
2691	OG0002691	YNL139C	augustus_masked-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.71&CDS=1-4785
2692	OG0002692	YNL141W	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.98&CDS=1-1065
2693	OG0002693	YNL142W	genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.132&CDS=1-1473
2694	OG0002694	YNL147W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.68&CDS=1-372
2695	OG0002695	YNL149C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.95&CDS=1-393
2696	OG0002696	YNL151C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.67-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.67&CDS=1-720
2697	OG0002697	YNL152W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-1.93&CDS=1-1620
2698	OG0002698	YNL153C	genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_29_length_108436_cov_9.38215_ID_7047-processed-gene-0.115&CDS=1-390
2699	OG0002699	YNL155W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.5-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.5&CDS=1-864
2700	OG0002700	YNL161W	augustus_masked-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_38_length_81238_cov_9.31503_ID_7687-processed-gene-0.89&CDS=1-4215
2701	OG0002701	YNL163C	genemark-NODE_24_length_143231_cov_11.6215_ID_5295-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_24_length_143231_cov_11.6215_ID_5295-processed-gene-0.103&CDS=1-3093
2702	OG0002702	YNL167C	augustus_masked-NODE_42_length_49079_cov_9.6444_ID_8662-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_42_length_49079_cov_9.6444_ID_8662-processed-gene-0.26&CDS=1-1779
2703	OG0002703	YNL168C	genemark-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.29&CDS=1-693
2704	OG0002704	YNL169C	genemark-NODE_39_length_72485_cov_9.55926_ID_4256-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_39_length_72485_cov_9.55926_ID_4256-processed-gene-0.44&CDS=1-738
2705	OG0002705	YNL172W	augustus_masked-NODE_42_length_49079_cov_9.6444_ID_8662-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_42_length_49079_cov_9.6444_ID_8662-processed-gene-0.32&CDS=1-4623
2706	OG0002706	YNL173C	maker-NODE_28_length_126297_cov_10.052_ID_6990-snap-gene-0.70-mRNA-1_1&gene=maker-NODE_28_length_126297_cov_10.052_ID_6990-snap-gene-0.70&CDS=1-1164
2707	OG0002707	YNL175C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-1.9&CDS=1-1128
2708	OG0002708	YNL177C	augustus_masked-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.43&CDS=1-1611
2709	OG0002709	YNL178W	genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.144-mRNA-1_1&gene=genemark-NODE_7_length_448406_cov_9.47533_ID_6842-processed-gene-1.144&CDS=1-693
2710	OG0002710	YNL181W	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.64&CDS=1-1398
2711	OG0002711	YNL182C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.94&CDS=1-1494
2712	OG0002712	YNL185C	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.95&CDS=1-438
2713	OG0002713	YNL186W	genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-0.61&CDS=1-1992
2714	OG0002714	YNL189W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.205-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-4.205&CDS=1-1626
2715	OG0002715	YNL191W	genemark-NODE_20_length_193470_cov_12.0149_ID_10779-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_20_length_193470_cov_12.0149_ID_10779-processed-gene-0.86&CDS=1-1026
2716	OG0002716	YNL193W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.31&CDS=1-1608
2717	OG0002717	YNL200C	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.111-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-0.111&CDS=1-747
2718	OG0002718	YNL206C	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.119-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.119&CDS=1-1329
2719	OG0002719	YNL207W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.45-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-7.45&CDS=1-1287
2720	OG0002720	YNL208W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.119-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-6.119&CDS=1-738
2721	OG0002721	YNL211C	snap_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.10-mRNA-1_1&gene=snap_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.10&CDS=1-219
2722	OG0002722	YNL212W	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.125-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.125&CDS=1-1857
2723	OG0002723	YNL213C	snap_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.11&CDS=1-537
2724	OG0002724	YNL216W	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.111&CDS=1-1692
2725	OG0002725	YNL218W	augustus_masked-NODE_57_length_11824_cov_8.82386_ID_7313-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_57_length_11824_cov_8.82386_ID_7313-processed-gene-0.16&CDS=1-4449
2726	OG0002726	YNL219C	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-2.86-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-2.86&CDS=1-1749
2727	OG0002727	YNL220W	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-2.87-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-2.87&CDS=1-1287
2728	OG0002728	YNL222W	maker-NODE_13_length_330562_cov_9.24065_ID_5779-snap-gene-1.101-mRNA-1_1&gene=maker-NODE_13_length_330562_cov_9.24065_ID_5779-snap-gene-1.101&CDS=1-2982
2729	OG0002729	YNL223W	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.116&CDS=1-1413
2730	OG0002730	YNL224C	maker-NODE_13_length_330562_cov_9.24065_ID_5779-snap-gene-1.103-mRNA-1_1&gene=maker-NODE_13_length_330562_cov_9.24065_ID_5779-snap-gene-1.103&CDS=1-1785
2731	OG0002731	YNL227C	augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.59-mRNA-1_1&gene=augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.59&CDS=1-3852
2732	OG0002732	YNL229C	augustus_masked-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.206-mRNA-1_1&gene=augustus_masked-NODE_10_length_362407_cov_10.6213_ID_7761-processed-gene-2.206&CDS=1-1860
2733	OG0002733	YNL230C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.4-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.4&CDS=1-942
2734	OG0002734	YNL231C	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.3&CDS=1-1056
2735	OG0002735	YNL232W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.2-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.2&CDS=1-873
2736	OG0002736	YNL233W	genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.1-mRNA-1_1&gene=genemark-NODE_1_length_841916_cov_10.51_ID_9517-processed-gene-1.1&CDS=1-3876
2737	OG0002737	YNL237W	augustus_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.38&CDS=1-1377
2738	OG0002738	YNL238W	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.90-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.90&CDS=1-2586
2739	OG0002739	YNL239W	genemark-NODE_20_length_193470_cov_12.0149_ID_10779-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_20_length_193470_cov_12.0149_ID_10779-processed-gene-0.113&CDS=1-1497
2740	OG0002740	YNL240C	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.119-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.119&CDS=1-1602
2741	OG0002741	YNL241C	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.91-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-3.91&CDS=1-1506
2742	OG0002742	YNL242W	augustus_masked-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_28_length_126297_cov_10.052_ID_6990-processed-gene-0.119&CDS=1-5823
2743	OG0002743	YNL243W	augustus_masked-NODE_30_length_107649_cov_9.53259_ID_3703-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-NODE_30_length_107649_cov_9.53259_ID_3703-processed-gene-0.70&CDS=1-3678
2744	OG0002744	YNL244C	maker-NODE_2_length_634916_cov_10.4811_ID_7341-snap-gene-5.224-mRNA-1_1&gene=maker-NODE_2_length_634916_cov_10.4811_ID_7341-snap-gene-5.224&CDS=1-327
2745	OG0002745	YNL245C	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.57-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.57&CDS=1-702
2746	OG0002746	YNL246W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-1.80&CDS=1-777
2747	OG0002747	YNL247W	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.42&CDS=1-2286
2748	OG0002748	YNL248C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-1.95&CDS=1-1236
2749	OG0002749	YNL249C	snap_masked-NODE_18_length_211815_cov_9.6603_ID_3611-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_18_length_211815_cov_9.6603_ID_3611-processed-gene-0.7&CDS=1-1749
2750	OG0002750	YNL250W	augustus_masked-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-3.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-3.108&CDS=1-5097
2751	OG0002751	YNL251C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.84&CDS=1-1938
2752	OG0002752	YNL252C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.104&CDS=1-813
2753	OG0002753	YNL253W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.103&CDS=1-1002
2754	OG0002754	YNL256W	maker-NODE_14_length_325865_cov_11.9042_ID_3204-augustus-gene-0.38-mRNA-1_1&gene=maker-NODE_14_length_325865_cov_11.9042_ID_3204-augustus-gene-0.38&CDS=1-2433
2755	OG0002755	YNL258C	snap_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.141-mRNA-1_1&gene=snap_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.141&CDS=1-2022
2756	OG0002756	YNL259C	augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.26&CDS=1-222
2757	OG0002757	YNL260C	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.92&CDS=1-447
2758	OG0002758	YNL261W	genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.93&CDS=1-1452
2759	OG0002759	YNL262W	augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.24-mRNA-1_1&gene=augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.24&CDS=1-8229
2760	OG0002760	YNL263C	augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.23-mRNA-1_1&gene=augustus_masked-NODE_4_length_509622_cov_11.013_ID_3510-processed-gene-2.23&CDS=1-1074
2761	OG0002761	YNL265C	snap_masked-NODE_58_length_10029_cov_10.8694_ID_11447-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_58_length_10029_cov_10.8694_ID_11447-processed-gene-0.3&CDS=1-783
2762	OG0002762	YNL267W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.94&CDS=1-2913
2763	OG0002763	YNL272C	genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.94-mRNA-1_1&gene=genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.94&CDS=1-1812
2764	OG0002764	YNL273W	genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.116-mRNA-1_1&gene=genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.116&CDS=1-3852
2765	OG0002765	YNL274C	genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_5_length_475292_cov_10.0999_ID_4004-processed-gene-1.109&CDS=1-1044
2766	OG0002766	YNL275W	snap_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.189-mRNA-1_1&gene=snap_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.189&CDS=1-1437
2767	OG0002767	YNL277W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.4-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.4&CDS=1-1419
2768	OG0002768	YNL279W	snap_masked-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.8&CDS=1-1866
2769	OG0002769	YNL280C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-2.73&CDS=1-1338
2770	OG0002770	YNL281W	genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.58-mRNA-1_1&gene=genemark-NODE_15_length_323123_cov_9.75563_ID_7113-processed-gene-1.58&CDS=1-432
2771	OG0002771	YNL282W	genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.173-mRNA-1_1&gene=genemark-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.173&CDS=1-777
2772	OG0002772	YNL284C	genemark-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_36_length_87334_cov_9.16754_ID_6507-processed-gene-0.16&CDS=1-837
2773	OG0002773	YNL286W	genemark-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.132-mRNA-1_1&gene=genemark-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.132&CDS=1-1194
2774	OG0002774	YNL287W	augustus_masked-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_21_length_185578_cov_10.2295_ID_4326-processed-gene-0.28&CDS=1-2814
2775	OG0002775	YNL288W	genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.85-mRNA-1_1&gene=genemark-NODE_31_length_104974_cov_9.44122_ID_4509-processed-gene-0.85&CDS=1-966
2776	OG0002776	YNL289W	genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.84-mRNA-1_1&gene=genemark-NODE_27_length_129608_cov_9.34581_ID_6926-processed-gene-0.84&CDS=1-957
2777	OG0002777	YNL290W	augustus_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.94-mRNA-1_1&gene=augustus_masked-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-5.94&CDS=1-2439
2778	OG0002778	YNL292W	maker-NODE_15_length_323123_cov_9.75563_ID_7113-augustus-gene-2.184-mRNA-1_1&gene=maker-NODE_15_length_323123_cov_9.75563_ID_7113-augustus-gene-2.184&CDS=1-1965
2779	OG0002779	YNL293W	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.89&CDS=1-1722
2780	OG0002780	YNL294C	genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_14_length_325865_cov_11.9042_ID_3204-processed-gene-0.107&CDS=1-1521
2781	OG0002781	YNL297C	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.39-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-2.39&CDS=1-4776
2782	OG0002782	YNL305C	genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_16_length_303169_cov_10.538_ID_8213-processed-gene-2.75&CDS=1-771
2783	OG0002783	YNL306W	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-2.137-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-2.137&CDS=1-678
2784	OG0002784	YNL307C	genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-2.109-mRNA-1_1&gene=genemark-NODE_3_length_584268_cov_10.4991_ID_7482-processed-gene-2.109&CDS=1-1137
2785	OG0002785	YNL308C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.81-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.81&CDS=1-1644
2786	OG0002786	YNL310C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.135-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.135&CDS=1-522
2787	OG0002787	YNL312W	genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_2_length_634916_cov_10.4811_ID_7341-processed-gene-2.51&CDS=1-771
2788	OG0002788	YNL315C	genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.134-mRNA-1_1&gene=genemark-NODE_11_length_341274_cov_9.29218_ID_2505-processed-gene-2.134&CDS=1-900
2789	OG0002789	YNL316C	maker-NODE_15_length_323123_cov_9.75563_ID_7113-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_15_length_323123_cov_9.75563_ID_7113-augustus-gene-0.1&CDS=1-972
2790	OG0002790	YNL317W	genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-0.133-mRNA-1_1&gene=genemark-NODE_9_length_371814_cov_10.5524_ID_6037-processed-gene-0.133&CDS=1-1518
2791	OG0002791	YNL320W	augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-1.96&CDS=1-912
2792	OG0002792	YNL321W	augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.97-mRNA-1_1&gene=augustus_masked-NODE_13_length_330562_cov_9.24065_ID_5779-processed-gene-2.97&CDS=1-8295
