	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034875_Tetrapisispora_fleetii
3954	OG0003954	YPL152W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.234-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.234&CDS=1-1077
3955	OG0003955	YPL153C	augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-0.24&CDS=1-2550
3956	OG0003956	YPL154C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.198-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.198&CDS=1-1257
3957	OG0003957	YPL155C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.199-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.199&CDS=1-2064
3958	OG0003958	YPL157W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.236-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.236&CDS=1-936
3959	OG0003959	YPL158C	augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-1.93-mRNA-1_1&gene=augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-1.93&CDS=1-2286
3960	OG0003960	YPL159C	snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.106-mRNA-1_1&gene=snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.106&CDS=1-789
3961	OG0003961	YPL160W	augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-1.95&CDS=1-3291
3962	OG0003962	YPL161C	augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-1.96-mRNA-1_1&gene=augustus_masked-NODE_16_length_355820_cov_45.0507_ID_31-processed-gene-1.96&CDS=1-1932
3963	OG0003963	YPL162C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.202-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.202&CDS=1-876
3964	OG0003964	YPL164C	snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.110-mRNA-1_1&gene=snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.110&CDS=1-2283
3965	OG0003965	YPL166W	snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.148&CDS=1-714
3966	OG0003966	YPL167C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.205-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.205&CDS=1-4626
3967	OG0003967	YPL169C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.206-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.206&CDS=1-1686
3968	OG0003968	YPL170W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.241-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.241&CDS=1-459
3969	OG0003969	YPL172C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.245-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.245&CDS=1-1377
3970	OG0003970	YPL173W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.209-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.209&CDS=1-876
3971	OG0003971	YPL175W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.207-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-2.207&CDS=1-1353
3972	OG0003972	YPL177C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-5.104-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-5.104&CDS=1-789
3973	OG0003973	YPL178W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.124&CDS=1-771
3974	OG0003974	YPL180W	snap_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.172-mRNA-1_1&gene=snap_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.172&CDS=1-2385
3975	OG0003975	YPL181W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.91&CDS=1-1566
3976	OG0003976	YPL183C	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.93&CDS=1-3012
3977	OG0003977	YPL184C	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.96&CDS=1-1785
3978	OG0003978	YPL186C	snap_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.177-mRNA-1_1&gene=snap_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.177&CDS=1-660
3979	OG0003979	YPL187W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.128-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.128&CDS=1-429
3980	OG0003980	YPL188W	genemark-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.49-mRNA-1_1&gene=genemark-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.49&CDS=1-1302
3981	OG0003981	YPL190C	augustus_masked-NODE_19_length_238931_cov_46.6238_ID_37-processed-gene-0.102-mRNA-1_1&gene=augustus_masked-NODE_19_length_238931_cov_46.6238_ID_37-processed-gene-0.102&CDS=1-2373
3982	OG0003982	YPL193W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.132-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.132&CDS=1-1326
3983	OG0003983	YPL194W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.133-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.133&CDS=1-1761
3984	OG0003984	YPL195W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.134-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.134&CDS=1-2700
3985	OG0003985	YPL196W	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.91&CDS=1-828
3986	OG0003986	YPL199C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.152-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.152&CDS=1-750
3987	OG0003987	YPL201C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.150-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.150&CDS=1-1368
3988	OG0003988	YPL206C	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.106&CDS=1-960
3989	OG0003989	YPL207W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.137&CDS=1-2391
3990	OG0003990	YPL208W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.138-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.138&CDS=1-1755
3991	OG0003991	YPL209C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.148-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.148&CDS=1-1170
3992	OG0003992	YPL210C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.147&CDS=1-1926
3993	OG0003993	YPL211W	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.111-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.111&CDS=1-543
3994	OG0003994	YPL212C	genemark-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.236-mRNA-1_1&gene=genemark-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.236&CDS=1-1563
3995	OG0003995	YPL213W	genemark-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.60-mRNA-1_1&gene=genemark-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.60&CDS=1-714
3996	OG0003996	YPL214C	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.109-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.109&CDS=1-1617
3997	OG0003997	YPL215W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.141-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.141&CDS=1-1002
3998	OG0003998	YPL217C	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.110&CDS=1-3507
3999	OG0003999	YPL218W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.143-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.143&CDS=1-567
4000	OG0004000	YPL222W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.147-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-4.147&CDS=1-2067
4001	OG0004001	YPL225W	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.107&CDS=1-435
4002	OG0004002	YPL226W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.78-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.78&CDS=1-3552
4003	OG0004003	YPL227C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.140-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.140&CDS=1-1020
4004	OG0004004	YPL228W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.97-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.97&CDS=1-1713
4005	OG0004005	YPL231W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.99-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.99&CDS=1-5664
4006	OG0004006	YPL234C	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.139&CDS=1-489
4007	OG0004007	YPL235W	augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.105-mRNA-1_1&gene=augustus_masked-NODE_14_length_380648_cov_45.9046_ID_27-processed-gene-2.105&CDS=1-1449
4008	OG0004008	YPL236C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.80&CDS=1-1266
4009	OG0004009	YPL237W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.101-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.101&CDS=1-849
4010	OG0004010	YPL239W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.102-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.102&CDS=1-603
4011	OG0004011	YPL241C	snap_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.47-mRNA-1_1&gene=snap_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.47&CDS=1-888
4012	OG0004012	YPL242C	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.93-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.93&CDS=1-4524
4013	OG0004013	YPL243W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.114-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.114&CDS=1-1851
4014	OG0004014	YPL244C	snap_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.49-mRNA-1_1&gene=snap_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.49&CDS=1-1164
4015	OG0004015	YPL245W	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.115&CDS=1-1371
4016	OG0004016	YPL246C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.84-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.84&CDS=1-807
4017	OG0004017	YPL247C	augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-NODE_5_length_608902_cov_45.7953_ID_9-processed-gene-3.96&CDS=1-1788
4018	OG0004018	YPL248C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.86-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.86&CDS=1-3078
4019	OG0004019	YPL249C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.87-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.87&CDS=1-2622
4020	OG0004020	YPL252C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.91-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.91&CDS=1-522
4021	OG0004021	YPL253C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.92&CDS=1-2055
4022	OG0004022	YPL254W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.106-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.106&CDS=1-1347
4023	OG0004023	YPL255W	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.107-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-4.107&CDS=1-1446
4024	OG0004024	YPL259C	augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_22_length_176650_cov_48.9471_ID_43-processed-gene-0.8&CDS=1-1362
4025	OG0004025	YPL260W	augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-3.8-mRNA-1_1&gene=augustus_masked-NODE_2_length_1086519_cov_45.247_ID_3-processed-gene-3.8&CDS=1-1653
4026	OG0004026	YPL262W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-0.39&CDS=1-1488
4027	OG0004027	YPL263C	augustus_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.39&CDS=1-1902
4028	OG0004028	YPL265W	augustus_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.43&CDS=1-1839
4029	OG0004029	YPL266W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-0.53&CDS=1-957
4030	OG0004030	YPL267W	snap_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.132-mRNA-1_1&gene=snap_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.132&CDS=1-711
4031	OG0004031	YPL268W	augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_6_length_561264_cov_45.5856_ID_11-processed-gene-0.54&CDS=1-2688
4032	OG0004032	YPL269W	snap_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.131-mRNA-1_1&gene=snap_masked-NODE_13_length_383961_cov_46.4506_ID_25-processed-gene-2.131&CDS=1-1872
4033	OG0004033	YPL270W	maker-NODE_6_length_561264_cov_45.5856_ID_11-augustus-gene-0.70-mRNA-1_1&gene=maker-NODE_6_length_561264_cov_45.5856_ID_11-augustus-gene-0.70&CDS=1-2205
4034	OG0004034	YPL273W	genemark-NODE_23_length_172564_cov_49.4108_ID_45-processed-gene-0.171-mRNA-1_1&gene=genemark-NODE_23_length_172564_cov_49.4108_ID_45-processed-gene-0.171&CDS=1-972
4035	OG0004035	YPL274W	augustus_masked-NODE_23_length_172564_cov_49.4108_ID_45-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_23_length_172564_cov_49.4108_ID_45-processed-gene-0.5&CDS=1-1776
4036	OG0004036	YPR001W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-1.56-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-1.56&CDS=1-1431
4037	OG0004037	YPR002W	augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_15_length_366249_cov_47.0443_ID_29-processed-gene-1.55&CDS=1-1524
4038	OG0004038	YPR003C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.79&CDS=1-2385
4039	OG0004039	YPR004C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.80-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.80&CDS=1-1059
4040	OG0004040	YPR006C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.51&CDS=1-1626
4041	OG0004041	YPR007C	augustus_masked-NODE_20_length_184410_cov_49.037_ID_39-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_20_length_184410_cov_49.037_ID_39-processed-gene-0.6&CDS=1-2199
4042	OG0004042	YPR010C	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.47&CDS=1-3609
4043	OG0004043	YPR010C-A	augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_728742_cov_46.7462_ID_7-processed-gene-1.46&CDS=1-210
4044	OG0004044	YPR016C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.120-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.120&CDS=1-735
4045	OG0004045	YPR017C	snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.74-mRNA-1_1&gene=snap_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.74&CDS=1-405
4046	OG0004046	YPR018W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.103&CDS=1-1896
4047	OG0004047	YPR019W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.104-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.104&CDS=1-2814
4048	OG0004048	YPR020W	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.105-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.105&CDS=1-369
4049	OG0004049	YPR021C	augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_12_length_391236_cov_46.4623_ID_23-processed-gene-1.125&CDS=1-3828
4050	OG0004050	YPR024W	augustus_masked-NODE_21_length_182794_cov_46.0854_ID_41-processed-gene-0.210-mRNA-1_1&gene=augustus_masked-NODE_21_length_182794_cov_46.0854_ID_41-processed-gene-0.210&CDS=1-2343
4051	OG0004051	YPR025C	augustus_masked-NODE_8_length_485001_cov_46.7777_ID_15-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_8_length_485001_cov_46.7777_ID_15-processed-gene-1.47&CDS=1-1092
4052	OG0004052	YPR026W	augustus_masked-NODE_21_length_182794_cov_46.0854_ID_41-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_21_length_182794_cov_46.0854_ID_41-processed-gene-0.209&CDS=1-3363
4053	OG0004053	YPR028W	augustus_masked-NODE_8_length_485001_cov_46.7777_ID_15-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-NODE_8_length_485001_cov_46.7777_ID_15-processed-gene-1.61&CDS=1-561
4054	OG0004054	YPR029C	augustus_masked-NODE_8_length_485001_cov_46.7777_ID_15-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_8_length_485001_cov_46.7777_ID_15-processed-gene-1.45&CDS=1-2499
4055	OG0004055	YPR033C	genemark-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-3.99-mRNA-1_1&gene=genemark-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-3.99&CDS=1-1572
4056	OG0004056	YPR034W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.43&CDS=1-1461
4057	OG0004057	YPR035W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.42-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.42&CDS=1-1110
4058	OG0004058	YPR036W	augustus_masked-NODE_21_length_182794_cov_46.0854_ID_41-processed-gene-0.205-mRNA-1_1&gene=augustus_masked-NODE_21_length_182794_cov_46.0854_ID_41-processed-gene-0.205&CDS=1-1422
4059	OG0004059	YPR036W-A	snap_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.91-mRNA-1_1&gene=snap_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.91&CDS=1-207
4060	OG0004060	YPR037C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.22&CDS=1-666
4061	OG0004061	YPR040W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.40&CDS=1-1164
4062	OG0004062	YPR041W	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.39&CDS=1-1212
4063	OG0004063	YPR045C	augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_1_length_1092456_cov_45.7163_ID_1-processed-gene-2.18&CDS=1-1473
