	OrthologID	Millerozyma_acaciae	Saccharomyces_cerevisiae
2756	OG0002756	-augustus-gene-3.131-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-3.131&CDS=1-3120	YKR056W
2757	OG0002757	-processed-gene-3.118-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.118&CDS=1-1473	YOL027C
2758	OG0002758	-processed-gene-3.100-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.100&CDS=1-2160	YBR255W
2759	OG0002759	-processed-gene-3.102-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.102&CDS=1-486	YBR254C
2760	OG0002760	-processed-gene-3.122-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.122&CDS=1-1893	YER080W
2761	OG0002761	-augustus-gene-3.133-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-3.133&CDS=1-2778	YOL142W
2762	OG0002762	-processed-gene-3.125-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.125&CDS=1-2007	YIL046W
2763	OG0002763	-processed-gene-3.105-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.105&CDS=1-1494	YGR211W
2764	OG0002764	-processed-gene-3.126-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.126&CDS=1-6927	YGR217W
2765	OG0002765	-processed-gene-3.106-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.106&CDS=1-306	YGR215W
2766	OG0002766	-processed-gene-3.108-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.108&CDS=1-3264	YPR026W
2767	OG0002767	-processed-gene-3.128-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-3.128&CDS=1-3780	YDL195W
2768	OG0002768	-processed-gene-4.16-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.16&CDS=1-2799	YGR134W
2769	OG0002769	-processed-gene-4.137-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.137&CDS=1-258	YER058W
2770	OG0002770	-processed-gene-4.24-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.24&CDS=1-819	YER016W
2771	OG0002771	-processed-gene-4.26-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.26&CDS=1-1812	YJR016C
2772	OG0002772	-processed-gene-4.52-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.52&CDS=1-789	YJR113C
2773	OG0002773	-processed-gene-4.167-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.167&CDS=1-843	YPR166C
2774	OG0002774	-processed-gene-4.28-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.28&CDS=1-705	YBR256C
2775	OG0002775	-processed-gene-4.29-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.29&CDS=1-582	YER012W
2776	OG0002776	-processed-gene-4.31-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.31&CDS=1-2901	YIR007W
2777	OG0002777	-processed-gene-4.56-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.56&CDS=1-1455	YIR008C
2778	OG0002778	-processed-gene-4.57-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.57&CDS=1-1275	YIR012W
2779	OG0002779	-augustus-gene-4.2-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-4.2&CDS=1-2292	YER055C
2780	OG0002780	-processed-gene-4.58-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.58&CDS=1-1347	YOL030W
2781	OG0002781	-processed-gene-4.35-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.35&CDS=1-1332	YBL045C
2782	OG0002782	-processed-gene-4.171-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.171&CDS=1-2679	YHR005C
2783	OG0002783	-processed-gene-4.36-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.36&CDS=1-1506	YHR045W
2784	OG0002784	-processed-gene-4.61-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.61&CDS=1-888	YHR071W
2785	OG0002785	-processed-gene-4.62-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.62&CDS=1-2013	YKL025C
2786	OG0002786	-processed-gene-4.152-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.152&CDS=1-1983	YKL024C
2787	OG0002787	-processed-gene-4.64-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.64&CDS=1-1632	YBL099W
2788	OG0002788	-processed-gene-4.66-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.66&CDS=1-3504	YIL048W
2789	OG0002789	-processed-gene-4.42-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.42&CDS=1-1980	YBR204C
2790	OG0002790	-processed-gene-4.43-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.43&CDS=1-2880	YIL047C
2791	OG0002791	-processed-gene-4.69-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.69&CDS=1-672	YER050C
2792	OG0002792	-processed-gene-4.71-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.71&CDS=1-2172	YPL043W
2793	OG0002793	-processed-gene-4.45-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.45&CDS=1-1446	YDR254W
2794	OG0002794	-processed-gene-4.183-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.183&CDS=1-2805	YPL045W
2795	OG0002795	-processed-gene-4.46-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.46&CDS=1-303	YPL046C
2796	OG0002796	-processed-gene-4.47-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-4.47&CDS=1-1737	YDR255C
2797	OG0002797	-augustus-gene-4.5-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-4.5&CDS=1-2715	YPL030W
2798	OG0002798	-processed-gene-5.91-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.91&CDS=1-954	YMR010W
2799	OG0002799	-processed-gene-5.1-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.1&CDS=1-684	YPL067C
2800	OG0002800	-snap-gene-5.139-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-snap-gene-5.139&CDS=1-831	YLL023C
2801	OG0002801	-processed-gene-5.117-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.117&CDS=1-1344	YLR314C
2802	OG0002802	-augustus-gene-5.83-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-5.83&CDS=1-858	YLR421C
2803	OG0002803	-processed-gene-5.119-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.119&CDS=1-2682	YGL180W
2804	OG0002804	-processed-gene-5.100-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.100&CDS=1-9321	YLL040C
2805	OG0002805	-processed-gene-5.120-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.120&CDS=1-1095	YBL013W
2806	OG0002806	-processed-gene-5.104-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.104&CDS=1-2103	YGL026C
2807	OG0002807	-processed-gene-5.67-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.67&CDS=1-2748	YBL014C
2808	OG0002808	-processed-gene-5.105-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.105&CDS=1-2499	YGL027C
2809	OG0002809	-augustus-gene-5.84-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-5.84&CDS=1-1839	YGL033W
2810	OG0002810	-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.26&CDS=1-675	YMR134W
2811	OG0002811	-processed-gene-5.123-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.123&CDS=1-1641	YHL036W
2812	OG0002812	-processed-gene-5.70-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.70&CDS=1-4920	YLL048C
2813	OG0002813	-processed-gene-5.126-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.126&CDS=1-441	YFR033C
2814	OG0002814	-processed-gene-5.32-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.32&CDS=1-1140	YLR094C
2815	OG0002815	-augustus-gene-5.90-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-5.90&CDS=1-5130	YDR142C
2816	OG0002816	-processed-gene-5.135-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-5.135&CDS=1-1212	YLR403W
2817	OG0002817	-processed-gene-6.82-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.82&CDS=1-3201	YMR196W
2818	OG0002818	-processed-gene-6.1-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.1&CDS=1-1182	YPL252C
2819	OG0002819	-processed-gene-6.86-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.86&CDS=1-1386	YPL254W
2820	OG0002820	-processed-gene-6.106-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.106&CDS=1-447	YML077W
2821	OG0002821	-processed-gene-6.21-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.21&CDS=1-5880	YDR158W
2822	OG0002822	-processed-gene-6.89-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.89&CDS=1-1623	YML069W
2823	OG0002823	-processed-gene-6.110-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.110&CDS=1-1845	YLR401C
2824	OG0002824	-processed-gene-6.93-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.93&CDS=1-6006	YLR409C
2825	OG0002825	-processed-gene-6.94-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.94&CDS=1-1842	YDL076C
2826	OG0002826	-processed-gene-6.12-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.12&CDS=1-3576	YNL329C
2827	OG0002827	-processed-gene-6.112-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.112&CDS=1-411	YNL328C
2828	OG0002828	-processed-gene-6.99-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.99&CDS=1-1512	YAL038W
2829	OG0002829	-processed-gene-6.100-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.100&CDS=1-891	YML110C
2830	OG0002830	-processed-gene-6.101-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.101&CDS=1-1086	YLR291C
2831	OG0002831	-processed-gene-6.67-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.67&CDS=1-1170	YKL193C
2832	OG0002832	-processed-gene-6.115-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.115&CDS=1-345	YKL192C
2833	OG0002833	-processed-gene-6.116-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.116&CDS=1-8076	YLR422W
2834	OG0002834	-processed-gene-6.118-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.118&CDS=1-1077	YLR420W
2835	OG0002835	-processed-gene-6.103-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.103&CDS=1-429	YPR082C
2836	OG0002836	-processed-gene-6.120-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.120&CDS=1-735	YLR178C
2837	OG0002837	-processed-gene-6.121-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.121&CDS=1-939	YOR358W
2838	OG0002838	-processed-gene-6.57-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.57&CDS=1-9570	YDR150W
2839	OG0002839	-processed-gene-6.123-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-6.123&CDS=1-447	YBR109C
2840	OG0002840	-augustus-gene-7.50-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-7.50&CDS=1-4674	YOR346W
2841	OG0002841	-processed-gene-7.10-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.10&CDS=1-1407	YBR110W
2842	OG0002842	-processed-gene-7.7-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.7&CDS=1-885	YPR069C
2843	OG0002843	-processed-gene-7.12-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.12&CDS=1-2970	YMR185W
2844	OG0002844	-processed-gene-7.13-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.13&CDS=1-603	YPL239W
2845	OG0002845	-processed-gene-7.14-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.14&CDS=1-849	YPL237W
2846	OG0002846	-processed-gene-7.38-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.38&CDS=1-1089	YPL236C
2847	OG0002847	-augustus-gene-7.52-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-7.52&CDS=1-1293	YPL246C
2848	OG0002848	-processed-gene-7.39-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.39&CDS=1-1173	YMR203W
2849	OG0002849	-processed-gene-7.40-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.40&CDS=1-489	YPL234C
2850	OG0002850	-processed-gene-7.21-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.21&CDS=1-675	YPL233W
2851	OG0002851	-processed-gene-7.22-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.22&CDS=1-4725	YPL242C
2852	OG0002852	-processed-gene-7.136-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.136&CDS=1-1974	YLR429W
2853	OG0002853	-augustus-gene-7.60-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-7.60&CDS=1-2985	YNR008W
2854	OG0002854	-processed-gene-7.24-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.24&CDS=1-651	YMR202W
2855	OG0002855	-processed-gene-7.29-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.29&CDS=1-1395	YKL184W
2856	OG0002856	-processed-gene-7.30-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.30&CDS=1-1677	YLR433C
2857	OG0002857	-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.96&CDS=1-3618	YML064C
2858	OG0002858	-processed-gene-7.49-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-7.49&CDS=1-2607	YML076C
2859	OG0002859	-processed-gene-8.3-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.3&CDS=1-1887	YJR131W
2860	OG0002860	-processed-gene-8.56-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.56&CDS=1-3585	YOR188W
2861	OG0002861	-processed-gene-8.6-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.6&CDS=1-1914	YLR299W
2862	OG0002862	-processed-gene-8.9-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.9&CDS=1-1149	YBR155W
2863	OG0002863	-processed-gene-8.62-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.62&CDS=1-7761	YOR187W
2864	OG0002864	-processed-gene-8.14-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.14&CDS=1-897	YFL034C-B
2865	OG0002865	-processed-gene-8.129-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.129&CDS=1-4011	YFL036W
2866	OG0002866	-augustus-gene-8.99-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-augustus-gene-8.99&CDS=1-1713	YLR025W
2867	OG0002867	-processed-gene-8.15-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.15&CDS=1-1347	YFL037W
2868	OG0002868	-processed-gene-8.133-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.133&CDS=1-3165	YLR039C
2869	OG0002869	-processed-gene-8.37-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.37&CDS=1-327	YDL081C
2870	OG0002870	-processed-gene-8.18-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.18&CDS=1-1626	YHR194W
2871	OG0002871	-processed-gene-8.40-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.40&CDS=1-1137	YLR418C
2872	OG0002872	-processed-gene-8.21-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.21&CDS=1-1455	YLR423C
2873	OG0002873	-processed-gene-8.120-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.120&CDS=1-2340	YLR424W
2874	OG0002874	-processed-gene-8.24-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.24&CDS=1-738	YKL195W
2875	OG0002875	-processed-gene-8.25-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.25&CDS=1-618	YKL196C
2876	OG0002876	-processed-gene-8.42-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.42&CDS=1-1710	YOR359W
2877	OG0002877	-processed-gene-8.43-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.43&CDS=1-1878	YOR360C
2878	OG0002878	-processed-gene-8.89-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.89&CDS=1-6657	YBR115C
2879	OG0002879	-processed-gene-8.48-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.48&CDS=1-1047	YMR146C
2880	OG0002880	-processed-gene-8.49-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.49&CDS=1-807	YDL086W
2881	OG0002881	-processed-gene-8.51-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.51&CDS=1-1044	YDL100C
2882	OG0002882	-processed-gene-8.73-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.73&CDS=1-3009	YPL003W
2883	OG0002883	-processed-gene-8.52-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.52&CDS=1-1839	YFL002C
2884	OG0002884	-processed-gene-8.28-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.28&CDS=1-1308	YFL001W
2885	OG0002885	-processed-gene-8.53-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-8.53&CDS=1-711	YPL002C
2886	OG0002886	-processed-gene-9.51-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.51&CDS=1-1944	YDL057W
2887	OG0002887	-processed-gene-9.55-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.55&CDS=1-441	YHR191C
2888	OG0002888	-processed-gene-9.56-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.56&CDS=1-1701	YMR145C
2889	OG0002889	-processed-gene-9.81-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.81&CDS=1-555	YLR119W
2890	OG0002890	-processed-gene-9.86-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.86&CDS=1-519	YHR193C
2891	OG0002891	-processed-gene-9.8-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.8&CDS=1-3135	YLR115W
2892	OG0002892	-processed-gene-9.87-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.87&CDS=1-1353	YLR116W
2893	OG0002893	-processed-gene-9.88-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.88&CDS=1-672	YDR140W
2894	OG0002894	-processed-gene-9.89-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.89&CDS=1-2133	YLR117C
2895	OG0002895	-processed-gene-9.60-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.60&CDS=1-2562	YDR074W
2896	OG0002896	-processed-gene-9.62-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.62&CDS=1-861	YPL094C
2897	OG0002897	-processed-gene-9.13-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.13&CDS=1-1521	YDR036C
2898	OG0002898	-processed-gene-9.91-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.91&CDS=1-894	YBR057C
2899	OG0002899	-processed-gene-9.93-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.93&CDS=1-1593	YPR033C
2900	OG0002900	-processed-gene-9.38-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.38&CDS=1-3480	YJR078W
2901	OG0002901	-processed-gene-9.68-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.68&CDS=1-1557	YDR389W
2902	OG0002902	-processed-gene-9.69-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.69&CDS=1-1188	YOR123C
2903	OG0002903	-snap-gene-9.48-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-snap-gene-9.48&CDS=1-3009	YER171W
2904	OG0002904	-processed-gene-9.73-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.73&CDS=1-795	YCR009C
2905	OG0002905	-processed-gene-9.75-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.75&CDS=1-636	YNR018W
2906	OG0002906	-processed-gene-9.78-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.78&CDS=1-729	YER148W
2907	OG0002907	-processed-gene-9.97-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-9.97&CDS=1-1695	YBL019W
2908	OG0002908	-processed-gene-10.1-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.1&CDS=1-1437	YLR175W
2909	OG0002909	-processed-gene-10.47-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.47&CDS=1-219	YCL005W-A
2910	OG0002910	-processed-gene-10.0-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.0&CDS=1-1530	YFL055W
2911	OG0002911	-snap-gene-10.43-mRNA-1_1&gene=maker-gi|1002316188|dbj|BCKO01000001.1|-snap-gene-10.43&CDS=1-4791	YNL243W
2912	OG0002912	-processed-gene-10.6-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.6&CDS=1-1620	YCL004W
2913	OG0002913	-processed-gene-10.120-mRNA-1_1&gene=snap_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.120&CDS=1-840	YCL002C
2914	OG0002914	-processed-gene-10.7-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.7&CDS=1-789	YCL010C
2915	OG0002915	-processed-gene-10.9-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.9&CDS=1-450	YCL012C
2916	OG0002916	-processed-gene-10.10-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.10&CDS=1-3870	YCL014W
2917	OG0002917	-processed-gene-10.26-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.26&CDS=1-1146	YCL018W
2918	OG0002918	-processed-gene-10.69-mRNA-1_1&gene=augustus_masked-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.69&CDS=1-3249	YCL017C
2919	OG0002919	-processed-gene-10.29-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.29&CDS=1-825	YNL002C
2920	OG0002920	-processed-gene-10.13-mRNA-1_1&gene=genemark-gi|1002316188|dbj|BCKO01000001.1|-processed-gene-10.13&CDS=1-2388	YLR176C
